Orthogroup	Prbb	Prai
OG0001103	Prbb.g_00931	Prai.g_01047
OG0001104	Prbb.g_00763	Prai.g_01026
OG0001105	Prbb.g_00767	Prai.g_01022
OG0001106	Prbb.g_00979	Prai.g_00998
OG0001107	Prbb.g_00989	Prai.g_00991
OG0001108	Prbb.g_00993	Prai.g_00987
OG0001109	Prbb.g_00994	Prai.g_00986
OG0001110	Prbb.g_00996	Prai.g_00984
OG0001111	Prbb.g_00997	Prai.g_00983
OG0001112	Prbb.g_00998	Prai.g_00982
OG0001113	Prbb.g_00999	Prai.g_00981
OG0001114	Prbb.g_01000	Prai.g_00980
OG0001115	Prbb.g_01002	Prai.g_00978
OG0001116	Prbb.g_01003	Prai.g_00977
OG0001117	Prbb.g_01004	Prai.g_00976
OG0001118	Prbb.g_01005	Prai.g_00975
OG0001119	Prbb.g_01006	Prai.g_00974
OG0001120	Prbb.g_01007	Prai.g_00972
OG0001121	Prbb.g_01627	Prai.g_01141, Prai.g_00969
OG0001122	Prbb.g_01038	Prai.g_00945
OG0001124	Prbb.g_01045	Prai.g_00940
OG0001125	Prbb.g_01047	Prai.g_00939
OG0001126	Prbb.g_01058	Prai.g_00929
OG0001127	Prbb.g_01059	Prai.g_00928
OG0001128	Prbb.g_01062	Prai.g_00926
OG0001129	Prbb.g_01063	Prai.g_00925
OG0001130	Prbb.g_01064	Prai.g_00924
OG0001131	Prbb.g_00897	Prai.g_01088
OG0001132	Prbb.g_01108	Prai.g_01098
OG0001133	Prbb.g_01085	Prai.g_01130
OG0001134	Prbb.g_01887	Prai.g_01143
OG0001135	Prbb.g_01890	Prai.g_01146
OG0001137	Prbb.g_01507	Prai.g_01179
OG0001138	Prbb.g_01486	Prai.g_01198
OG0001139	Prbb.g_01484	Prai.g_01200
OG0001140	Prbb.g_01483	Prai.g_01201
OG0001141	Prbb.g_01482	Prai.g_01202
OG0001142	Prbb.g_01481	Prai.g_01203
OG0001143	Prbb.g_01474	Prai.g_01210
OG0001144	Prbb.g_01469	Prai.g_01215
OG0001145	Prbb.g_01578	Prai.g_01326
OG0001146	Prbb.g_01590	Prai.g_01339
OG0001147	Prbb.g_01612	Prai.g_01357
OG0001148	Prbb.g_01641	Prai.g_01372
OG0001149	Prbb.g_01642	Prai.g_01373
OG0001150	Prbb.g_01643	Prai.g_01374
OG0001151	Prbb.g_01654	Prai.g_01385
OG0001152	Prbb.g_01655	Prai.g_01386
OG0001153	Prbb.g_01716	Prai.g_01494
OG0001154	Prbb.g_01717	Prai.g_01495
OG0001155	Prbb.g_01733	Prai.g_01507
OG0001156	Prbb.g_01736	Prai.g_01510
OG0001157	Prbb.g_01737	Prai.g_01511
OG0001158	Prbb.g_01738	Prai.g_01512
OG0001159	Prbb.g_01739	Prai.g_01513
OG0001160	Prbb.g_01765	Prai.g_01537
OG0001161	Prbb.g_01555	Prai.g_01550
OG0001162	Prbb.g_01778	Prai.g_01563
OG0001163	Prbb.g_01815	Prai.g_01630
OG0001164	Prbb.g_01819	Prai.g_01634
OG0001165	Prbb.g_01822	Prai.g_01637
OG0001166	Prbb.g_01840	Prai.g_01657
OG0001167	Prbb.g_01858	Prai.g_01674
OG0001168	Prbb.g_01859	Prai.g_01676
OG0001169	Prbb.g_01861	Prai.g_01678
OG0001170	Prbb.g_01863	Prai.g_01680
OG0001171	Prbb.g_01873	Prai.g_01689
OG0001172	Prbb.g_01926	Prai.g_01704
OG0001173	Prbb.g_01927	Prai.g_01705
OG0001174	Prbb.g_01935	Prai.g_01713
OG0001175	Prbb.g_01936	Prai.g_01714
OG0001176	Prbb.g_01947	Prai.g_01721
OG0001177	Prbb.g_01945	Prai.g_01724
OG0001178	Prbb.g_01279	Prai.g_01729
OG0001179	Prbb.g_01984	Prai.g_01761
OG0001180	Prbb.g_02007	Prai.g_01788
OG0001181	Prbb.g_02011	Prai.g_01792
OG0001182	Prbb.g_02019	Prai.g_01799
OG0001183	Prbb.g_02025	Prai.g_01803
OG0001184	Prbb.g_02041	Prai.g_01819
OG0001185	Prbb.g_02056	Prai.g_01833
OG0001186	Prbb.g_02097	Prai.g_01856
OG0001187	Prbb.g_02100	Prai.g_01862
OG0001188	Prbb.g_02102	Prai.g_01864
OG0001189	Prbb.g_02119	Prai.g_01881
OG0001190	Prbb.g_02124	Prai.g_01885
OG0001191	Prbb.g_02134	Prai.g_01895
OG0001192	Prbb.g_02139	Prai.g_01899
OG0001193	Prbb.g_02152	Prai.g_01909
OG0001194	Prbb.g_02153	Prai.g_01910
OG0001195	Prbb.g_02154	Prai.g_01911
OG0001196	Prbb.g_02175	Prai.g_01924
OG0001197	Prbb.g_02177	Prai.g_01925
OG0001198	Prbb.g_02186	Prai.g_01933
OG0001199	Prbb.g_00129	Prai.g_00074
OG0001200	Prbb.g_00131	Prai.g_00076
OG0001201	Prbb.g_00163	Prai.g_00108
OG0001202	Prbb.g_00256	Prai.g_00210
OG0001203	Prbb.g_00295	Prai.g_00249
OG0001204	Prbb.g_00301	Prai.g_00256
OG0001205	Prbb.g_00450	Prai.g_00476
OG0001206	Prbb.g_00469	Prai.g_00493
OG0001207	Prbb.g_00480	Prai.g_00507
OG0001208	Prbb.g_00487	Prai.g_00512
OG0001209	Prbb.g_00538	Prai.g_00563
OG0001210	Prbb.g_00543	Prai.g_00568
OG0001211	Prbb.g_00554	Prai.g_00578
OG0001212	Prbb.g_00596	Prai.g_00624
OG0001213	Prbb.g_00630	Prai.g_00658
OG0001214	Prbb.g_00638	Prai.g_00666
OG0001215	Prbb.g_00696	Prai.g_00719
OG0001216	Prbb.g_00715	Prai.g_00750
OG0001217	Prbb.g_00108	Prai.g_00894
OG0001218	Prbb.g_00754	Prai.g_00887
OG0001219	Prbb.g_00960	Prai.g_00858
OG0001220	Prbb.g_00837	Prai.g_00795
OG0001221	Prbb.g_00944	Prai.g_01035
OG0001222	Prbb.g_00893	Prai.g_00997
OG0001223	Prbb.g_01008	Prai.g_00971
OG0001224	Prbb.g_01066	Prai.g_00922
OG0001225	Prbb.g_01068	Prai.g_00920
OG0001227	Prbb.g_01090	Prai.g_01101
OG0001228	Prbb.g_01465	Prai.g_01218
OG0001229	Prbb.g_01201	Prai.g_01368
OG0001230	Prbb.g_01678	Prai.g_01455
OG0001231	Prbb.g_00758	Prai.g_01560
OG0001232	Prbb.g_01844	Prai.g_01661
OG0001233	Prbb.g_01864	Prai.g_01681
OG0001234	Prbb.g_01938	Prai.g_01716
OG0001235	Prbb.g_01942	Prai.g_01726
OG0001236	Prbb.g_02038	Prai.g_01816
OG0001237	Prbb.g_02042	Prai.g_01820
OG0001238	Prbb.g_02135	Prai.g_01896
OG0001239	Prbb.g_00126	Prai.g_00071
OG0001240	Prbb.g_00148	Prai.g_00093
OG0001241	Prbb.g_00157	Prai.g_00101
OG0001242	Prbb.g_00176	Prai.g_00119
OG0001243	Prbb.g_00183	Prai.g_00125
OG0001244	Prbb.g_00199	Prai.g_00141
OG0001245	Prbb.g_01288	Prai.g_00392
OG0001246	Prbb.g_00508	Prai.g_00534
OG0001247	Prbb.g_00689	Prai.g_00712
OG0001248	Prbb.g_00691	Prai.g_00714
OG0001249	Prbb.g_00389	Prai.g_00869
OG0001252	Prbb.g_01061	Prai.g_00927
OG0001253	Prbb.g_01783	Prai.g_01102
OG0001254	Prbb.g_01889	Prai.g_01145
OG0001255	Prbb.g_01534	Prai.g_01156
OG0001256	Prbb.g_01774	Prai.g_01553
OG0001257	Prbb.g_01779	Prai.g_01559
OG0001258	Prbb.g_01820	Prai.g_01635
OG0001259	Prbb.g_01862	Prai.g_01679
OG0001260	Prbb.g_01879	Prai.g_01695
OG0001261	Prbb.g_01992	Prai.g_01769
OG0001262	Prbb.g_02117	Prai.g_01879
OG0001263	Prbb.g_00186	Prai.g_00128
OG0001269	Prbb.g_00836	Prai.g_00372
OG0001273	Prbb.g_00632	Prai.g_00660
OG0001277	Prbb.g_02163	Prai.g_01090
OG0001279	Prbb.g_01196	Prai.g_01583
OG0001280	Prbb.g_01585	Prai.g_01334
OG0001281	Prbb.g_01591	Prai.g_01340
OG0001282	Prbb.g_01640	Prai.g_01371
OG0001284	Prbb.g_01759	Prai.g_01532
OG0001285	Prbb.g_01847	Prai.g_01664
OG0001286	Prbb.g_02005	Prai.g_01786
OG0001287	Prbb.g_02063	Prai.g_01840
OG0001288	Prbb.g_02074	Prai.g_01849
OG0001289	Prbb.g_00142	Prai.g_00087
OG0001290	Prbb.g_00156	Prai.g_00100
OG0001294	Prbb.g_01553, Prbb.g_01628	Prai.g_00389
OG0001295	Prbb.g_01542	Prai.g_00498
OG0001296	Prbb.g_00513	Prai.g_00539
OG0001299	Prbb.g_00669	Prai.g_00695
OG0001300	Prbb.g_00701	Prai.g_00722
OG0001301	Prbb.g_00703	Prai.g_00725
OG0001302	Prbb.g_00958	Prai.g_00860
OG0001304	Prbb.g_01052	Prai.g_00933
OG0001305	Prbb.g_00888	Prai.g_00914
OG0001306	Prbb.g_01532	Prai.g_01158
OG0001307	Prbb.g_01609	Prai.g_01354
OG0001308	Prbb.g_01696	Prai.g_01473
OG0001309	Prbb.g_00522	Prai.g_01557
OG0001310	Prbb.g_01834	Prai.g_01650
OG0001312	Prbb.g_00969	Prai.g_01008
OG0001315	Prbb.g_02023	Prai.g_00061
OG0001316	Prbb.g_00197	Prai.g_00140
OG0001317	Prbb.g_00291	Prai.g_00245
OG0001318	Prbb.g_00312	Prai.g_00269
OG0001320	Prbb.g_01189	Prai.g_01259
OG0001321	Prbb.g_00456	Prai.g_00482
OG0001322	Prbb.g_00457	Prai.g_00483
OG0001324	Prbb.g_00702	Prai.g_00723
OG0001325	Prbb.g_00718	Prai.g_00753
OG0001327	Prbb.g_00921	Prai.g_01075
OG0001328	Prbb.g_00940	Prai.g_01100
OG0001330	Prbb.g_01579	Prai.g_01309
OG0001331	Prbb.g_01645	Prai.g_01376
OG0001332	Prbb.g_01731	Prai.g_01504
OG0001334	Prbb.g_02028	Prai.g_01806
OG0001335	Prbb.g_02029	Prai.g_01807
OG0001336	Prbb.g_02172	Prai.g_01921
OG0001339	Prbb.g_00159	Prai.g_00103
OG0001340	Prbb.g_00384	Prai.g_00341
OG0001341	Prbb.g_00086	Prai.g_00897
OG0001343	Prbb.g_00912	Prai.g_01062
OG0001344	Prbb.g_01512	Prai.g_01175
OG0001345	Prbb.g_01496	Prai.g_01190
OG0001346	Prbb.g_01587	Prai.g_01336
OG0001348	Prbb.g_01125	Prai.g_01587
OG0001350	Prbb.g_00294	Prai.g_00248
OG0001351	Prbb.g_00459	Prai.g_00485
OG0001352	Prbb.g_00685	Prai.g_00709
OG0001355	Prbb.g_01781	Prai.g_01272
OG0001358	Prbb.g_00621	Prai.g_00649
OG0001359	Prbb.g_00913	Prai.g_01061
OG0001360	Prbb.g_01494	Prai.g_01103
OG0001362	Prbb.g_01700	Prai.g_01477
OG0001363	Prbb.g_00465	Prai.g_01479
OG0001365	Prbb.g_02128	Prai.g_01889
OG0001369	Prbb.g_00147	Prai.g_00092
OG0001371	Prbb.g_00684	Prai.g_00708
OG0001375	Prbb.g_00911	Prai.g_01063
OG0001376	Prbb.g_00899	Prai.g_01069
OG0001377	Prbb.g_00900	Prai.g_01070
OG0001378	Prbb.g_00439	Prai.g_01112
OG0001381	Prbb.g_01637	Prai.g_01364
OG0001384	Prbb.g_01127, Prbb.g_01114	Prai.g_01549, Prai.g_01266
OG0001394	Prbb.g_00948	Prai.g_01031
OG0001395	Prbb.g_01055	Prai.g_00931
OG0001397	Prbb.g_01701	Prai.g_01478
OG0001398	Prbb.g_00732	Prai.g_01601
OG0001403	Prbb.g_00031	Prai.g_00030
OG0001404	Prbb.g_00123	Prai.g_00068
OG0001405	Prbb.g_00377	Prai.g_00339
OG0001406	Prbb.g_00898	Prai.g_01068
OG0001407	Prbb.g_00903	Prai.g_01081
OG0001408	Prbb.g_00097	Prai.g_01086
OG0001409	Prbb.g_01508	Prai.g_01178
OG0001410	Prbb.g_01610	Prai.g_01355
OG0001413	Prbb.g_00759	Prai.g_01547
OG0001414	Prbb.g_00285	Prai.g_00240
OG0001415	Prbb.g_00287	Prai.g_00242
OG0001417	Prbb.g_01552	Prai.g_00500
OG0001418	Prbb.g_00690	Prai.g_00713
OG0001419	Prbb.g_00750	Prai.g_01082
OG0001420	Prbb.g_01183	Prai.g_01122
OG0001421	Prbb.g_01775	Prai.g_01554
OG0001422	Prbb.g_01086	Prai.g_01585
OG0001424	Prbb.g_01449	Prai.g_01059
OG0001430	Prbb.g_00901	Prai.g_01271
OG0001432	Prbb.g_01033	Prai.g_01545
OG0001437	Prbb.g_00286	Prai.g_00241
OG0001439	Prbb.g_00358	Prai.g_00320
OG0001440	Prbb.g_01286	Prai.g_00448
OG0001441	Prbb.g_00525	Prai.g_00550
OG0001443	Prbb.g_01896	Prai.g_01602
OG0001446	Prbb.g_00134	Prai.g_00079
OG0001447	Prbb.g_00184	Prai.g_00126
OG0001450	Prbb.g_00693	Prai.g_00716
OG0001451	Prbb.g_00848	Prai.g_00786
OG0001453	Prbb.g_01011	Prai.g_00967
OG0001454	Prbb.g_01280	Prai.g_01096
OG0001455	Prbb.g_00054	Prai.g_01132
OG0001463	Prbb.g_00338	Prai.g_00299
OG0001464	Prbb.g_00739	Prai.g_00342
OG0001466	Prbb.g_01212	Prai.g_00431, Prai.g_01258
OG0001467	Prbb.g_00115	Prai.g_00868
OG0001468	Prbb.g_00910	Prai.g_01073
OG0001470	Prbb.g_00853	Prai.g_01433
OG0001471	Prbb.g_01554	Prai.g_01548
OG0001472	Prbb.g_01371	Prai.g_01556
OG0001473	Prbb.g_01623	Prai.g_01857
OG0001474	Prbb.g_00399	Prai.g_00353
OG0001475	Prbb.g_00855	Prai.g_00152
OG0001477	Prbb.g_01415	Prai.g_01254
OG0001480	Prbb.g_01215	Prai.g_00382
OG0001481	Prbb.g_01077	Prai.g_00386
OG0001482	Prbb.g_01089	Prai.g_00488
OG0001483	Prbb.g_00430, Prbb.g_01122, Prbb.g_01786, Prbb.g_01245, Prbb.g_01320, Prbb.g_01355, Prbb.g_01402	Prai.g_01613
OG0001484	Prbb.g_01248	Prai.g_00893
OG0001485	Prbb.g_01208	Prai.g_01270
OG0001486	Prbb.g_01519	Prai.g_01169
OG0001490	Prbb.g_01195	Prai.g_00443
OG0001491	Prbb.g_00954	Prai.g_00862
OG0001495	Prbb.g_01944	Prai.g_01723
OG0001496	Prbb.g_01413	Prai.g_01252
OG0001497	Prbb.g_01414	Prai.g_01253
OG0001499	Prbb.g_00110	Prai.g_00060
OG0001500	Prbb.g_00317	Prai.g_00276
OG0001501	Prbb.g_01260	Prai.g_00733
OG0001503	Prbb.g_01126	Prai.g_01151
OG0001505	Prbb.g_00857	Prai.g_01394
OG0001506	Prbb.g_01728	Prai.g_01502
OG0001507	Prbb.g_01181	Prai.g_01245
OG0001508	Prbb.g_02096	Prai.g_01432
OG0001514	Prbb.g_01412	Prai.g_01251
OG0001521	Prbb.g_01027, Prbb.g_01446	Prai.g_00896
OG0001522	Prbb.g_00816	Prai.g_00814
OG0001523	Prbb.g_01892	Prai.g_01147
OG0001524	Prbb.g_01893	Prai.g_01148
OG0001526	Prbb.g_00955	Prai.g_01699
OG0001532	Prbb.g_01485	Prai.g_01199
OG0001548	Prbb.g_01105	Prai.g_00871
OG0001549	Prbb.g_00846	Prai.g_00788
OG0001550	Prbb.g_01247	Prai.g_01134
OG0001552	Prbb.g_01895	Prai.g_01237
OG0001555	Prbb.g_01803	Prai.g_01569
OG0001562	Prbb.g_01035	Prai.g_00949
OG0001566	Prbb.g_00681	Prai.g_00705
OG0001569	Prbb.g_01433	Prai.g_01108
OG0001570	Prbb.g_01331	Prai.g_01255
OG0001571	Prbb.g_01325	Prai.g_01128
OG0001581	Prbb.g_01103	Prai.g_00155
OG0001582	Prbb.g_01551	Prai.g_00499
OG0001584	Prbb.g_00773	Prai.g_01016
OG0001595	Prbb.g_00122	Prai.g_00067
OG0001596	Prbb.g_00130	Prai.g_00075
OG0001597	Prbb.g_01725	Prai.g_00376
OG0001598	Prbb.g_01073	Prai.g_01267
OG0001599	Prbb.g_00467	Prai.g_00491
OG0001600	Prbb.g_00515	Prai.g_00541
OG0001601	Prbb.g_00679	Prai.g_00703
OG0001603	Prbb.g_00957	Prai.g_00861
OG0001604	Prbb.g_00941	Prai.g_01038
OG0001606	Prbb.g_01139	Prai.g_00738
OG0001607	Prbb.g_01223	Prai.g_01149
OG0001608	Prbb.g_01116	Prai.g_01361
OG0001609	Prbb.g_01726	Prai.g_01501
OG0001610	Prbb.g_01730	Prai.g_01503
OG0001611	Prbb.g_01141	Prai.g_01566
OG0001613	Prbb.g_02022	Prai.g_01801
OG0001626	Prbb.g_01272	Prai.g_00898
OG0001629	Prbb.g_01179	Prai.g_00886
OG0001630	Prbb.g_00918	Prai.g_01056
OG0001631	Prbb.g_00740	Prai.g_01078
OG0001633	Prbb.g_01920	Prai.g_01367
OG0001634	Prbb.g_00672	Prai.g_01582
OG0001648	Prbb.g_01796	Prai.g_00385
OG0001649	Prbb.g_00902	Prai.g_01079
OG0001650	Prbb.g_01432, Prbb.g_01270	Prai.g_00746
OG0001651	Prbb.g_01113	Prai.g_01565
OG0001661	Prbb.g_01112	Prai.g_01621
OG0001662	Prbb.g_01365	Prai.g_01118
OG0001664	Prbb.g_01634	Prai.g_01295
OG0001665	Prbb.g_01636	Prai.g_01298
OG0001667	Prbb.g_01206	Prai.g_01311
OG0001684	Prbb.g_00390	Prai.g_01275, Prai.g_00617
OG0001688	Prbb.g_01021, Prbb.g_01448	Prai.g_01077
OG0001689	Prbb.g_02072	Prai.g_01847
OG0001698	Prbb.g_01660	Prai.g_01076
OG0001699	Prbb.g_00464	Prai.g_01618
OG0001708	Prbb.g_01536	Prai.g_01154
OG0001711	Prbb.g_01418	Prai.g_00435
OG0001719	Prbb.g_01267, Prbb.g_01425	Prai.g_00403
OG0001721	Prbb.g_01788	Prai.g_00892
OG0001723	Prbb.g_01793	Prai.g_01607
OG0001724	Prbb.g_01297, Prbb.g_01301, Prbb.g_01303	Prai.g_01264
OG0001742	Prbb.g_01249	Prai.g_00388
OG0001743	Prbb.g_01317	Prai.g_01116
OG0001744	Prbb.g_01261	Prai.g_01317
OG0001746	Prbb.g_01210	Prai.g_01260
OG0001774	Prbb.g_00682	Prai.g_00706
OG0001775	Prbb.g_00109	Prai.g_01084
OG0001776	Prbb.g_01097	Prai.g_01114
OG0001778	Prbb.g_01602	Prai.g_01308
OG0001781	Prbb.g_01257	Prai.g_01586
OG0001819	Prbb.g_01080	Prai.g_00404
OG0001820	Prbb.g_01220	Prai.g_01306
OG0001821	Prbb.g_01191	Prai.g_00891
OG0001822	Prbb.g_01028	Prai.g_00879
OG0001823	Prbb.g_01343	Prai.g_00784
OG0001824	Prbb.g_00744	Prai.g_00952
OG0001825	Prbb.g_01074	Prai.g_01085
OG0001826	Prbb.g_00751	Prai.g_01087
OG0001827	Prbb.g_01088	Prai.g_01089
OG0001828	Prbb.g_00096	Prai.g_01111
OG0001829	Prbb.g_01178	Prai.g_01115
OG0001830	Prbb.g_01214	Prai.g_01131
OG0001831	Prbb.g_01102	Prai.g_01142
OG0001832	Prbb.g_01340	Prai.g_00736
OG0001833	Prbb.g_01638	Prai.g_01369
OG0001920	Prbb.g_01285	Prai.g_00734
OG0001921	Prbb.g_01394	Prai.g_00783
OG0001922	Prbb.g_00877	Prai.g_01350
OG0001982	Prbb.g_01795	Prai.g_00381
OG0001988	Prbb.g_01211	Prai.g_00371
OG0002027	Prbb.g_00755	Prai.g_00782
OG0002033	Prbb.g_00072	Prai.g_00145
OG0002062	Prbb.g_01275, Prbb.g_01167	Prai.g_01629
OG0002147	Prbb.g_01296	Prai.g_00735
OG0002319	Prbb.g_01631	Prai.g_00423
OG0002325	Prbb.g_01252	Prai.g_01140
OG0002327	Prbb.g_01337	Prai.g_01290
OG0002372	Prbb.g_01894	Prai.g_01576
OG0002423	Prbb.g_01315	Prai.g_00780
OG0002427	Prbb.g_01117	Prai.g_01562
OG0002428	Prbb.g_01440	Prai.g_00407
OG0002626	Prbb.g_00081	Prai.g_00779
OG0002698	Prbb.g_01784	Prai.g_01280
OG0002779	Prbb.g_01232	Prai.g_01328
OG0002916	Prbb.g_01807	Prai.g_01413
OG0003657	Prbb.g_01422	Prai.g_01277
