Orthogroup	Prbb	Prax
OG0001106	Prbb.g_00979	Prax.g_00611
OG0001107	Prbb.g_00989	Prax.g_00618
OG0001108	Prbb.g_00993	Prax.g_01131
OG0001109	Prbb.g_00994	Prax.g_01132
OG0001110	Prbb.g_00996	Prax.g_01134
OG0001111	Prbb.g_00997	Prax.g_01135
OG0001112	Prbb.g_00998	Prax.g_01136
OG0001113	Prbb.g_00999	Prax.g_01137
OG0001114	Prbb.g_01000	Prax.g_01138
OG0001115	Prbb.g_01002	Prax.g_01140
OG0001116	Prbb.g_01003	Prax.g_01141
OG0001117	Prbb.g_01004	Prax.g_01142
OG0001118	Prbb.g_01005	Prax.g_01143
OG0001119	Prbb.g_01006	Prax.g_01144
OG0001120	Prbb.g_01007	Prax.g_01146
OG0001121	Prbb.g_01627	Prax.g_00159, Prax.g_01149
OG0001122	Prbb.g_01038	Prax.g_01176
OG0001123	Prbb.g_01043	Prax.g_01180
OG0001124	Prbb.g_01045	Prax.g_01182
OG0001125	Prbb.g_01047	Prax.g_01183
OG0001126	Prbb.g_01058	Prax.g_01193
OG0001127	Prbb.g_01059	Prax.g_01194
OG0001128	Prbb.g_01062	Prax.g_01196
OG0001129	Prbb.g_01063	Prax.g_01197
OG0001130	Prbb.g_01064	Prax.g_01198
OG0001131	Prbb.g_00897	Prax.g_01235
OG0001132	Prbb.g_01108	Prax.g_01245
OG0001133	Prbb.g_01085	Prax.g_00146
OG0001134	Prbb.g_01887	Prax.g_00161
OG0001135	Prbb.g_01890	Prax.g_00164
OG0001136	Prbb.g_01520	Prax.g_00197
OG0001137	Prbb.g_01507	Prax.g_00208
OG0001138	Prbb.g_01486	Prax.g_00226
OG0001139	Prbb.g_01484	Prax.g_00227
OG0001140	Prbb.g_01483	Prax.g_00228
OG0001141	Prbb.g_01482	Prax.g_00229
OG0001142	Prbb.g_01481	Prax.g_00230
OG0001143	Prbb.g_01474	Prax.g_00237
OG0001144	Prbb.g_01469	Prax.g_00242
OG0001145	Prbb.g_01578	Prax.g_01907
OG0001146	Prbb.g_01590	Prax.g_01895
OG0001147	Prbb.g_01612	Prax.g_01877
OG0001148	Prbb.g_01641	Prax.g_01861
OG0001149	Prbb.g_01642	Prax.g_01860
OG0001150	Prbb.g_01643	Prax.g_01859
OG0001151	Prbb.g_01654	Prax.g_01848
OG0001152	Prbb.g_01655	Prax.g_01847
OG0001153	Prbb.g_01716	Prax.g_01696
OG0001154	Prbb.g_01717	Prax.g_01695
OG0001155	Prbb.g_01733	Prax.g_01683
OG0001156	Prbb.g_01736	Prax.g_01680
OG0001157	Prbb.g_01737	Prax.g_01679
OG0001158	Prbb.g_01738	Prax.g_01678
OG0001159	Prbb.g_01739	Prax.g_01677
OG0001160	Prbb.g_01765	Prax.g_01653
OG0001161	Prbb.g_01555	Prax.g_01640
OG0001162	Prbb.g_01778	Prax.g_01629
OG0001163	Prbb.g_01815	Prax.g_01567
OG0001164	Prbb.g_01819	Prax.g_01563
OG0001165	Prbb.g_01822	Prax.g_01560
OG0001166	Prbb.g_01840	Prax.g_01540
OG0001167	Prbb.g_01858	Prax.g_01523
OG0001168	Prbb.g_01859	Prax.g_01521
OG0001169	Prbb.g_01861	Prax.g_01519
OG0001170	Prbb.g_01863	Prax.g_01517
OG0001171	Prbb.g_01873	Prax.g_01507
OG0001172	Prbb.g_01926	Prax.g_01265
OG0001173	Prbb.g_01927	Prax.g_01266
OG0001174	Prbb.g_01935	Prax.g_01274
OG0001175	Prbb.g_01936	Prax.g_01275
OG0001176	Prbb.g_01947	Prax.g_01282
OG0001177	Prbb.g_01945	Prax.g_01285
OG0001178	Prbb.g_01279	Prax.g_01290
OG0001179	Prbb.g_01984	Prax.g_01322
OG0001180	Prbb.g_02007	Prax.g_01344
OG0001181	Prbb.g_02011	Prax.g_01348
OG0001182	Prbb.g_02019	Prax.g_01355
OG0001183	Prbb.g_02025	Prax.g_01359
OG0001184	Prbb.g_02041	Prax.g_01375
OG0001185	Prbb.g_02056	Prax.g_01389
OG0001186	Prbb.g_02097	Prax.g_01412
OG0001187	Prbb.g_02100	Prax.g_01416
OG0001188	Prbb.g_02102	Prax.g_01419
OG0001189	Prbb.g_02119	Prax.g_01436
OG0001190	Prbb.g_02124	Prax.g_01440
OG0001191	Prbb.g_02134	Prax.g_01450
OG0001192	Prbb.g_02139	Prax.g_01454
OG0001193	Prbb.g_02152	Prax.g_01464
OG0001194	Prbb.g_02153	Prax.g_01465
OG0001195	Prbb.g_02154	Prax.g_01466
OG0001196	Prbb.g_02175	Prax.g_01479
OG0001197	Prbb.g_02177	Prax.g_01480
OG0001198	Prbb.g_02186	Prax.g_01487
OG0001199	Prbb.g_00129	Prax.g_00645
OG0001200	Prbb.g_00131	Prax.g_00647
OG0001201	Prbb.g_00163	Prax.g_01111
OG0001202	Prbb.g_00256	Prax.g_01019
OG0001203	Prbb.g_00295	Prax.g_00980
OG0001204	Prbb.g_00301	Prax.g_00932
OG0001205	Prbb.g_00450	Prax.g_00755
OG0001206	Prbb.g_00469	Prax.g_00739
OG0001207	Prbb.g_00480	Prax.g_00725
OG0001208	Prbb.g_00487	Prax.g_00720
OG0001209	Prbb.g_00538	Prax.g_00666
OG0001210	Prbb.g_00543	Prax.g_00001
OG0001211	Prbb.g_00554	Prax.g_00011
OG0001212	Prbb.g_00596	Prax.g_00055
OG0001213	Prbb.g_00630	Prax.g_00088
OG0001214	Prbb.g_00638	Prax.g_00096
OG0001215	Prbb.g_00696	Prax.g_00952
OG0001216	Prbb.g_00715	Prax.g_00483
OG0001217	Prbb.g_00108	Prax.g_00428
OG0001218	Prbb.g_00754	Prax.g_00420
OG0001219	Prbb.g_00960	Prax.g_00384
OG0001220	Prbb.g_00837	Prax.g_00321
OG0001221	Prbb.g_00944	Prax.g_00572
OG0001222	Prbb.g_00893	Prax.g_00612
OG0001223	Prbb.g_01008	Prax.g_01147
OG0001224	Prbb.g_01066	Prax.g_01200
OG0001225	Prbb.g_01068	Prax.g_01202
OG0001227	Prbb.g_01090	Prax.g_01248
OG0001228	Prbb.g_01465	Prax.g_00245
OG0001229	Prbb.g_01201	Prax.g_01865
OG0001230	Prbb.g_01678	Prax.g_01741
OG0001231	Prbb.g_00758	Prax.g_01631
OG0001232	Prbb.g_01844	Prax.g_01536
OG0001233	Prbb.g_01864	Prax.g_01516
OG0001234	Prbb.g_01938	Prax.g_01277
OG0001235	Prbb.g_01942	Prax.g_01287
OG0001236	Prbb.g_02038	Prax.g_01372
OG0001237	Prbb.g_02042	Prax.g_01376
OG0001238	Prbb.g_02135	Prax.g_01451
OG0001239	Prbb.g_00126	Prax.g_00642
OG0001240	Prbb.g_00148	Prax.g_01125
OG0001241	Prbb.g_00157	Prax.g_01117
OG0001242	Prbb.g_00176	Prax.g_01099
OG0001243	Prbb.g_00183	Prax.g_01093
OG0001244	Prbb.g_00199	Prax.g_01077
OG0001245	Prbb.g_01288	Prax.g_00794
OG0001246	Prbb.g_00508	Prax.g_00697
OG0001247	Prbb.g_00689	Prax.g_00959
OG0001248	Prbb.g_00691	Prax.g_00957
OG0001249	Prbb.g_00389	Prax.g_00395
OG0001251	Prbb.g_01913	Prax.g_00547
OG0001252	Prbb.g_01061	Prax.g_01195
OG0001253	Prbb.g_01783	Prax.g_01249
OG0001254	Prbb.g_01889	Prax.g_00163
OG0001255	Prbb.g_01534	Prax.g_00184
OG0001256	Prbb.g_01774	Prax.g_01638
OG0001257	Prbb.g_01779	Prax.g_01632
OG0001258	Prbb.g_01820	Prax.g_01562
OG0001259	Prbb.g_01862	Prax.g_01518
OG0001260	Prbb.g_01879	Prax.g_01501
OG0001261	Prbb.g_01992	Prax.g_01330
OG0001262	Prbb.g_02117	Prax.g_01434
OG0001263	Prbb.g_00186	Prax.g_01090
OG0001264	Prbb.g_01562, Prbb.g_01570, Prbb.g_00045, Prbb.g_01806, Prbb.g_00046, Prbb.g_01563, Prbb.g_01954, Prbb.g_01663	Prax.g_01976
OG0001269	Prbb.g_00836	Prax.g_00814
OG0001273	Prbb.g_00632	Prax.g_00090
OG0001277	Prbb.g_02163	Prax.g_01237
OG0001279	Prbb.g_01196	Prax.g_01957
OG0001280	Prbb.g_01585	Prax.g_01900
OG0001281	Prbb.g_01591	Prax.g_01894
OG0001282	Prbb.g_01640	Prax.g_01862
OG0001283	Prbb.g_02171	Prax.g_01843
OG0001284	Prbb.g_01759	Prax.g_01658
OG0001285	Prbb.g_01847	Prax.g_01533
OG0001286	Prbb.g_02005	Prax.g_01342
OG0001287	Prbb.g_02063	Prax.g_01396
OG0001288	Prbb.g_02074	Prax.g_01405
OG0001289	Prbb.g_00142	Prax.g_00658
OG0001290	Prbb.g_00156	Prax.g_01118
OG0001294	Prbb.g_01553, Prbb.g_01628	Prax.g_00796
OG0001295	Prbb.g_01542	Prax.g_00734
OG0001296	Prbb.g_00513	Prax.g_00692
OG0001297	Prbb.g_00518	Prax.g_00687
OG0001299	Prbb.g_00669	Prax.g_00976
OG0001300	Prbb.g_00701	Prax.g_00949
OG0001301	Prbb.g_00703	Prax.g_00946
OG0001302	Prbb.g_00958	Prax.g_00386
OG0001303	Prbb.g_01388	Prax.g_01161
OG0001304	Prbb.g_01052	Prax.g_01189
OG0001305	Prbb.g_00888	Prax.g_01208
OG0001306	Prbb.g_01532	Prax.g_00186
OG0001307	Prbb.g_01609	Prax.g_01880
OG0001308	Prbb.g_01696	Prax.g_01718
OG0001309	Prbb.g_00522	Prax.g_01634
OG0001310	Prbb.g_01834	Prax.g_01547
OG0001311	Prbb.g_01044	Prax.g_01181
OG0001312	Prbb.g_00969	Prax.g_00601
OG0001315	Prbb.g_02023	Prax.g_00633
OG0001316	Prbb.g_00197	Prax.g_01078
OG0001317	Prbb.g_00291	Prax.g_00984
OG0001318	Prbb.g_00312	Prax.g_00919
OG0001320	Prbb.g_01189	Prax.g_00793
OG0001321	Prbb.g_00456	Prax.g_00749
OG0001322	Prbb.g_00457	Prax.g_00748
OG0001324	Prbb.g_00702	Prax.g_00948
OG0001325	Prbb.g_00718	Prax.g_00480
OG0001326	Prbb.g_01905	Prax.g_00535
OG0001327	Prbb.g_00921	Prax.g_01221
OG0001328	Prbb.g_00940	Prax.g_01247
OG0001329	Prbb.g_01782	Prax.g_00154
OG0001330	Prbb.g_01579	Prax.g_01929
OG0001331	Prbb.g_01645	Prax.g_01857
OG0001332	Prbb.g_01731	Prax.g_01685
OG0001334	Prbb.g_02028	Prax.g_01362
OG0001335	Prbb.g_02029	Prax.g_01363
OG0001336	Prbb.g_02172	Prax.g_01476
OG0001339	Prbb.g_00159	Prax.g_01115
OG0001340	Prbb.g_00384	Prax.g_00845
OG0001341	Prbb.g_00086	Prax.g_00430
OG0001342	Prbb.g_01379, Prbb.g_01020, Prbb.g_01019, Prbb.g_01626, Prbb.g_01362, Prbb.g_01096	Prax.g_00391
OG0001343	Prbb.g_00912	Prax.g_00544
OG0001344	Prbb.g_01512	Prax.g_00204
OG0001345	Prbb.g_01496	Prax.g_00219
OG0001346	Prbb.g_01587	Prax.g_01898
OG0001348	Prbb.g_01125	Prax.g_01611, Prax.g_01610
OG0001349	Prbb.g_00876	Prax.g_01820
OG0001350	Prbb.g_00294	Prax.g_00981, Prax.g_01581
OG0001352	Prbb.g_00685	Prax.g_00962
OG0001354	Prbb.g_01001	Prax.g_01139
OG0001356	Prbb.g_01164	Prax.g_00527
OG0001358	Prbb.g_00621	Prax.g_00079
OG0001359	Prbb.g_00913	Prax.g_00545
OG0001360	Prbb.g_01494	Prax.g_01250
OG0001362	Prbb.g_01700	Prax.g_01714
OG0001363	Prbb.g_00465	Prax.g_01712
OG0001365	Prbb.g_02128	Prax.g_01444
OG0001369	Prbb.g_00147	Prax.g_01126
OG0001371	Prbb.g_00684	Prax.g_00963
OG0001372	Prbb.g_00053	Prax.g_00457
OG0001373	Prbb.g_01904	Prax.g_00534
OG0001374	Prbb.g_01912	Prax.g_00542
OG0001375	Prbb.g_00911	Prax.g_00543
OG0001376	Prbb.g_00899	Prax.g_01214
OG0001377	Prbb.g_00900	Prax.g_01215
OG0001378	Prbb.g_00439	Prax.g_00125
OG0001380	Prbb.g_01541	Prax.g_01875
OG0001381	Prbb.g_01637	Prax.g_01869
OG0001384	Prbb.g_01127, Prbb.g_01114	Prax.g_00441, Prax.g_01641
OG0001385	Prbb.g_01901	Prax.g_00531
OG0001386	Prbb.g_01902	Prax.g_00532
OG0001387	Prbb.g_01903	Prax.g_00533
OG0001388	Prbb.g_01906	Prax.g_00536
OG0001389	Prbb.g_01907	Prax.g_00537
OG0001390	Prbb.g_01908	Prax.g_00538
OG0001391	Prbb.g_01909	Prax.g_00539
OG0001392	Prbb.g_01910	Prax.g_00540
OG0001393	Prbb.g_01911	Prax.g_00541
OG0001394	Prbb.g_00948	Prax.g_00576
OG0001395	Prbb.g_01055	Prax.g_01191
OG0001397	Prbb.g_01701	Prax.g_01713
OG0001402	Prbb.g_00625	Prax.g_00412
OG0001403	Prbb.g_00031	Prax.g_00283
OG0001404	Prbb.g_00123	Prax.g_00639
OG0001405	Prbb.g_00377	Prax.g_00847
OG0001406	Prbb.g_00898	Prax.g_01213
OG0001407	Prbb.g_00903	Prax.g_01227
OG0001408	Prbb.g_00097	Prax.g_01232
OG0001409	Prbb.g_01508	Prax.g_00207
OG0001410	Prbb.g_01610	Prax.g_01879
OG0001413	Prbb.g_00759	Prax.g_01643
OG0001414	Prbb.g_00285	Prax.g_00989
OG0001415	Prbb.g_00287	Prax.g_00987
OG0001417	Prbb.g_01552	Prax.g_00732
OG0001418	Prbb.g_00690	Prax.g_00958
OG0001419	Prbb.g_00750	Prax.g_01228
OG0001420	Prbb.g_01183	Prax.g_00134
OG0001421	Prbb.g_01775	Prax.g_01637
OG0001422	Prbb.g_01086	Prax.g_01613
OG0001429	Prbb.g_00961	Prax.g_00383
OG0001431	Prbb.g_01207	Prax.g_01931
OG0001432	Prbb.g_01033	Prax.g_01645
OG0001433	Prbb.g_01163	Prax.g_00526
OG0001434	Prbb.g_00953	Prax.g_00581
OG0001437	Prbb.g_00286	Prax.g_00988
OG0001439	Prbb.g_00358	Prax.g_00868
OG0001440	Prbb.g_01286	Prax.g_00772
OG0001441	Prbb.g_00525	Prax.g_00680
OG0001442	Prbb.g_01667	Prax.g_00438
OG0001446	Prbb.g_00134	Prax.g_00650
OG0001447	Prbb.g_00184	Prax.g_01092
OG0001450	Prbb.g_00693	Prax.g_00955
OG0001451	Prbb.g_00848	Prax.g_00312
OG0001453	Prbb.g_01011	Prax.g_01151
OG0001454	Prbb.g_01280	Prax.g_01243
OG0001455	Prbb.g_00054	Prax.g_00148
OG0001456	Prbb.g_01559	Prax.g_00177
OG0001457	Prbb.g_01558	Prax.g_00178
OG0001458	Prbb.g_01557	Prax.g_00179
OG0001460	Prbb.g_01162	Prax.g_00525
OG0001461	Prbb.g_01437	Prax.g_01569
OG0001463	Prbb.g_00338	Prax.g_00889
OG0001464	Prbb.g_00739	Prax.g_00844
OG0001466	Prbb.g_01212	Prax.g_00439
OG0001467	Prbb.g_00115	Prax.g_00394
OG0001468	Prbb.g_00910	Prax.g_01218
OG0001470	Prbb.g_00853	Prax.g_01841
OG0001471	Prbb.g_01554	Prax.g_01642
OG0001472	Prbb.g_01371	Prax.g_01635
OG0001473	Prbb.g_01623	Prax.g_01413
OG0001474	Prbb.g_00399	Prax.g_00833
OG0001475	Prbb.g_00855	Prax.g_01839
OG0001480	Prbb.g_01215	Prax.g_00804
OG0001481	Prbb.g_01077	Prax.g_00800
OG0001482	Prbb.g_01089	Prax.g_00744
OG0001484	Prbb.g_01248	Prax.g_01921
OG0001485	Prbb.g_01208	Prax.g_01600
OG0001486	Prbb.g_01519	Prax.g_00198
OG0001491	Prbb.g_00954	Prax.g_00388
OG0001495	Prbb.g_01944	Prax.g_01284
OG0001499	Prbb.g_00110	Prax.g_00632
OG0001500	Prbb.g_00317	Prax.g_00912
OG0001501	Prbb.g_01260	Prax.g_00937
OG0001503	Prbb.g_01126	Prax.g_00168
OG0001506	Prbb.g_01728	Prax.g_01687
OG0001507	Prbb.g_01181	Prax.g_01590
OG0001508	Prbb.g_02096	Prax.g_01842
OG0001521	Prbb.g_01027, Prbb.g_01446	Prax.g_00429
OG0001522	Prbb.g_00816	Prax.g_00340
OG0001523	Prbb.g_01892	Prax.g_00165
OG0001524	Prbb.g_01893	Prax.g_00166
OG0001526	Prbb.g_00955	Prax.g_01260
OG0001528	Prbb.g_00854	Prax.g_01840
OG0001548	Prbb.g_01105	Prax.g_00397
OG0001550	Prbb.g_01247	Prax.g_00151
OG0001551	Prbb.g_01898	Prax.g_00176
OG0001555	Prbb.g_01803	Prax.g_01622
OG0001556	Prbb.g_01154	Prax.g_00518
OG0001557	Prbb.g_00949	Prax.g_00577
OG0001564	Prbb.g_00863	Prax.g_00489
OG0001566	Prbb.g_00681	Prax.g_00966
OG0001569	Prbb.g_01433	Prax.g_01255
OG0001570	Prbb.g_01331	Prax.g_00137
OG0001571	Prbb.g_01325	Prax.g_00144
OG0001581	Prbb.g_01103	Prax.g_01074
OG0001582	Prbb.g_01551	Prax.g_00733
OG0001584	Prbb.g_00773	Prax.g_00593
OG0001585	Prbb.g_01306	Prax.g_01952
OG0001595	Prbb.g_00122	Prax.g_00638
OG0001596	Prbb.g_00130	Prax.g_00646
OG0001597	Prbb.g_01725	Prax.g_00811
OG0001598	Prbb.g_01073	Prax.g_00507, Prax.g_00775
OG0001599	Prbb.g_00467	Prax.g_00741
OG0001600	Prbb.g_00515	Prax.g_00690
OG0001601	Prbb.g_00679	Prax.g_00968
OG0001603	Prbb.g_00957	Prax.g_00387
OG0001604	Prbb.g_00941	Prax.g_00569
OG0001606	Prbb.g_01139	Prax.g_01234
OG0001607	Prbb.g_01223	Prax.g_00167
OG0001608	Prbb.g_01116	Prax.g_01872
OG0001609	Prbb.g_01726	Prax.g_01689
OG0001610	Prbb.g_01730	Prax.g_01686
OG0001611	Prbb.g_01141	Prax.g_01624
OG0001612	Prbb.g_01241	Prax.g_01599
OG0001613	Prbb.g_02022	Prax.g_01357
OG0001626	Prbb.g_01272	Prax.g_00431
OG0001629	Prbb.g_01179	Prax.g_00417
OG0001630	Prbb.g_00918	Prax.g_00551
OG0001631	Prbb.g_00740	Prax.g_01224
OG0001632	Prbb.g_01187	Prax.g_01954
OG0001633	Prbb.g_01920	Prax.g_01866
OG0001648	Prbb.g_01796	Prax.g_00801
OG0001649	Prbb.g_00902	Prax.g_01225
OG0001651	Prbb.g_01113	Prax.g_01625
OG0001662	Prbb.g_01365	Prax.g_00131
OG0001667	Prbb.g_01206	Prax.g_01926
OG0001688	Prbb.g_01021, Prbb.g_01448	Prax.g_01223
OG0001689	Prbb.g_02072	Prax.g_01403
OG0001696	Prbb.g_00849	Prax.g_00311
OG0001697	Prbb.g_00956	Prax.g_00302
OG0001698	Prbb.g_01660	Prax.g_01222
OG0001700	Prbb.g_01161	Prax.g_00524
OG0001706	Prbb.g_01281	Prax.g_01163
OG0001708	Prbb.g_01536	Prax.g_00182
OG0001709	Prbb.g_00875	Prax.g_01821
OG0001711	Prbb.g_01333	Prax.g_01571
OG0001711	Prbb.g_01418	Prax.g_00447
OG0001713	Prbb.g_01131	Prax.g_00630
OG0001718	Prbb.g_01140	Prax.g_00810
OG0001719	Prbb.g_01267, Prbb.g_01425	Prax.g_00786
OG0001721	Prbb.g_01788	Prax.g_00427
OG0001722	Prbb.g_00916	Prax.g_00549
OG0001723	Prbb.g_01793	Prax.g_01956
OG0001724	Prbb.g_01297, Prbb.g_01301, Prbb.g_01303	Prax.g_01588
OG0001727	Prbb.g_01338	Prax.g_01578
OG0001742	Prbb.g_01249	Prax.g_00797
OG0001743	Prbb.g_01317	Prax.g_00129
OG0001744	Prbb.g_01261	Prax.g_01913
OG0001772	Prbb.g_01250	Prax.g_00777
OG0001774	Prbb.g_00682	Prax.g_00965
OG0001775	Prbb.g_00109	Prax.g_01230
OG0001776	Prbb.g_01097	Prax.g_00127
OG0001778	Prbb.g_01602	Prax.g_01932
OG0001779	Prbb.g_01228	Prax.g_01912
OG0001781	Prbb.g_01257	Prax.g_01612
OG0001819	Prbb.g_01080	Prax.g_00785
OG0001820	Prbb.g_01220	Prax.g_00435, Prax.g_01961
OG0001821	Prbb.g_01191	Prax.g_00426
OG0001822	Prbb.g_01028	Prax.g_00405
OG0001823	Prbb.g_01343	Prax.g_00309
OG0001824	Prbb.g_00744	Prax.g_01170
OG0001825	Prbb.g_01074	Prax.g_01231
OG0001826	Prbb.g_00751	Prax.g_01233
OG0001827	Prbb.g_01088	Prax.g_01236
OG0001828	Prbb.g_00096	Prax.g_00124
OG0001829	Prbb.g_01178	Prax.g_00128
OG0001830	Prbb.g_01214	Prax.g_00147
OG0001831	Prbb.g_01102	Prax.g_00160
OG0001832	Prbb.g_01340	Prax.g_01935
OG0001833	Prbb.g_01638	Prax.g_01864
OG0001920	Prbb.g_01285	Prax.g_00936
OG0001921	Prbb.g_01394	Prax.g_00307
OG0001922	Prbb.g_00877	Prax.g_01884
OG0001959	Prbb.g_00077	Prax.g_01963
OG0001982	Prbb.g_01795	Prax.g_00805
OG0001987	Prbb.g_01374	Prax.g_01939
OG0001990	Prbb.g_00074	Prax.g_00172
OG0002001	Prbb.g_01810	Prax.g_00446
OG0002027	Prbb.g_00755	Prax.g_00305
OG0002062	Prbb.g_01275, Prbb.g_01167	Prax.g_01575
OG0002227	Prbb.g_01156	Prax.g_00520
OG0002271	Prbb.g_01397	Prax.g_01583, Prax.g_01595
OG0002325	Prbb.g_01252	Prax.g_01923
OG0002374	Prbb.g_01159	Prax.g_00528
OG0002427	Prbb.g_01117	Prax.g_00497
OG0002619	Prbb.g_01171	Prax.g_01164
OG0002626	Prbb.g_00081	Prax.g_01577
OG0002701	Prbb.g_01168, Prbb.g_01290	Prax.g_00455
OG0002902	Prbb.g_00422	Prax.g_00498
OG0003017	Prbb.g_01155	Prax.g_00519
