Orthogroup	Prau	Syaq
OG0001144	Prau.g_01248	Syaq.g_00166
OG0001145	Prau.g_01362	Syaq.g_00284
OG0001146	Prau.g_01375	Syaq.g_00305
OG0001147	Prau.g_01395	Syaq.g_00438
OG0001148	Prau.g_01411	Syaq.g_01761
OG0001149	Prau.g_01412	Syaq.g_01760
OG0001150	Prau.g_01413	Syaq.g_01759
OG0001151	Prau.g_01424	Syaq.g_01746
OG0001152	Prau.g_01425	Syaq.g_01745
OG0001153	Prau.g_01563	Syaq.g_00413
OG0001154	Prau.g_01564	Syaq.g_00414
OG0001155	Prau.g_01576	Syaq.g_01739
OG0001156	Prau.g_01579	Syaq.g_01729
OG0001157	Prau.g_01580	Syaq.g_01728
OG0001158	Prau.g_01581	Syaq.g_01727
OG0001159	Prau.g_01582	Syaq.g_01726
OG0001160	Prau.g_01606	Syaq.g_01693
OG0001161	Prau.g_01619	Syaq.g_01233
OG0001162	Prau.g_01630	Syaq.g_00331
OG0001163	Prau.g_01724	Syaq.g_01685
OG0001164	Prau.g_01728	Syaq.g_01679
OG0001165	Prau.g_01731	Syaq.g_01674
OG0001166	Prau.g_01751	Syaq.g_01652
OG0001167	Prau.g_01768	Syaq.g_01039
OG0001169	Prau.g_01772	Syaq.g_01620
OG0001170	Prau.g_01774	Syaq.g_01618
OG0001171	Prau.g_01783	Syaq.g_01607
OG0001172	Prau.g_01797	Syaq.g_00690
OG0001173	Prau.g_01798	Syaq.g_00689
OG0001174	Prau.g_01806	Syaq.g_00681
OG0001175	Prau.g_01807	Syaq.g_00680
OG0001176	Prau.g_01814	Syaq.g_00656
OG0001177	Prau.g_01817	Syaq.g_00658
OG0001178	Prau.g_01822	Syaq.g_01667
OG0001179	Prau.g_01853	Syaq.g_00626
OG0001180	Prau.g_01875	Syaq.g_00600
OG0001181	Prau.g_01879	Syaq.g_00596
OG0001182	Prau.g_01886	Syaq.g_00587
OG0001183	Prau.g_01890	Syaq.g_00579
OG0001184	Prau.g_01906	Syaq.g_00995
OG0001185	Prau.g_01920	Syaq.g_01022
OG0001186	Prau.g_01943	Syaq.g_01058
OG0001187	Prau.g_01947	Syaq.g_01061
OG0001188	Prau.g_01950	Syaq.g_01065
OG0001189	Prau.g_01967	Syaq.g_01095
OG0001190	Prau.g_01971	Syaq.g_01264
OG0001191	Prau.g_01981	Syaq.g_01248
OG0001192	Prau.g_01985	Syaq.g_01242
OG0001193	Prau.g_01995	Syaq.g_01217
OG0001194	Prau.g_01996	Syaq.g_01214
OG0001195	Prau.g_01997	Syaq.g_01213
OG0001196	Prau.g_02010	Syaq.g_01169
OG0001197	Prau.g_02011	Syaq.g_01167
OG0001198	Prau.g_02019	Syaq.g_01153
OG0001199	Prau.g_00075	Syaq.g_01553
OG0001200	Prau.g_00077	Syaq.g_01551
OG0001201	Prau.g_00109	Syaq.g_01486
OG0001202	Prau.g_00200	Syaq.g_01358
OG0001203	Prau.g_00239	Syaq.g_01581
OG0001204	Prau.g_00245	Syaq.g_00709
OG0001205	Prau.g_00486	Syaq.g_00491
OG0001206	Prau.g_00504	Syaq.g_00468
OG0001207	Prau.g_00518	Syaq.g_01764
OG0001208	Prau.g_00523	Syaq.g_01774
OG0001209	Prau.g_00575	Syaq.g_01841
OG0001210	Prau.g_00580	Syaq.g_01852
OG0001211	Prau.g_00590	Syaq.g_01932
OG0001212	Prau.g_00634	Syaq.g_01990
OG0001213	Prau.g_00669	Syaq.g_02072
OG0001214	Prau.g_00677	Syaq.g_02084
OG0001215	Prau.g_00730	Syaq.g_02580
OG0001216	Prau.g_00757	Syaq.g_00026
OG0001217	Prau.g_00800	Syaq.g_01885
OG0001218	Prau.g_00809	Syaq.g_00423
OG0001219	Prau.g_00843	Syaq.g_02434
OG0001220	Prau.g_00906	Syaq.g_02412
OG0001221	Prau.g_00967	Syaq.g_02300
OG0001222	Prau.g_01007	Syaq.g_02472
OG0001223	Prau.g_01033	Syaq.g_02516
OG0001224	Prau.g_01085	Syaq.g_02683
OG0001225	Prau.g_01087	Syaq.g_02681
OG0001226	Prau.g_01112	Syaq.g_01543
OG0001227	Prau.g_01130	Syaq.g_00333
OG0001230	Prau.g_01520	Syaq.g_00361
OG0001231	Prau.g_01628	Syaq.g_01133
OG0001232	Prau.g_01755	Syaq.g_01643
OG0001233	Prau.g_01775	Syaq.g_01617
OG0001234	Prau.g_01809	Syaq.g_00676
OG0001235	Prau.g_01819	Syaq.g_00665
OG0001236	Prau.g_01903	Syaq.g_00990
OG0001237	Prau.g_01907	Syaq.g_00999
OG0001238	Prau.g_01982	Syaq.g_01246
OG0001240	Prau.g_00094	Syaq.g_01502
OG0001241	Prau.g_00102	Syaq.g_01492
OG0001243	Prau.g_00126	Syaq.g_01457
OG0001244	Prau.g_00142	Syaq.g_01430
OG0001245	Prau.g_00383	Syaq.g_01916
OG0001246	Prau.g_00545	Syaq.g_01802
OG0001248	Prau.g_00725	Syaq.g_01891
OG0001249	Prau.g_00832	Syaq.g_00563
OG0001250	Prau.g_00894	Syaq.g_02389
OG0001251	Prau.g_00943	Syaq.g_02135
OG0001252	Prau.g_01080	Syaq.g_02690
OG0001253	Prau.g_01131	Syaq.g_01918
OG0001254	Prau.g_01176	Syaq.g_02214
OG0001255	Prau.g_01191	Syaq.g_02111
OG0001256	Prau.g_01621	Syaq.g_01686
OG0001258	Prau.g_01729	Syaq.g_01676
OG0001259	Prau.g_01773	Syaq.g_01619
OG0001260	Prau.g_01789	Syaq.g_01595
OG0001261	Prau.g_01861	Syaq.g_00617
OG0001262	Prau.g_01965	Syaq.g_01093
OG0001263	Prau.g_00129	Syaq.g_01454
OG0001265	Prau.g_00119	Syaq.g_01466
OG0001266	Prau.g_00204	Syaq.g_01354
OG0001267	Prau.g_00282	Syaq.g_00763
OG0001268	Prau.g_00341	Syaq.g_00553
OG0001269	Prau.g_00361	Syaq.g_01866
OG0001270	Prau.g_00475	Syaq.g_00504
OG0001271	Prau.g_00513	Syaq.g_00445
OG0001272	Prau.g_00527	Syaq.g_01778
OG0001273	Prau.g_00671	Syaq.g_02077
OG0001274	Prau.g_00743	Syaq.g_01303
OG0001275	Prau.g_01043	Syaq.g_02531
OG0001276	Prau.g_01064	Syaq.g_00062
OG0001278	Prau.g_01256	Syaq.g_00155
OG0001279	Prau.g_01320	Syaq.g_01867
OG0001280	Prau.g_01370	Syaq.g_00294
OG0001281	Prau.g_01376	Syaq.g_00306
OG0001282	Prau.g_01410	Syaq.g_01762
OG0001283	Prau.g_01429	Syaq.g_01175
OG0001284	Prau.g_01601	Syaq.g_01700
OG0001285	Prau.g_01758	Syaq.g_01639
OG0001286	Prau.g_01873	Syaq.g_00602
OG0001287	Prau.g_01927	Syaq.g_01030
OG0001289	Prau.g_00088	Syaq.g_01528
OG0001290	Prau.g_00101	Syaq.g_01493
OG0001291	Prau.g_00136	Syaq.g_01444
OG0001293	Prau.g_00263	Syaq.g_00736
OG0001294	Prau.g_00381	Syaq.g_02252
OG0001296	Prau.g_00550	Syaq.g_01808
OG0001297	Prau.g_00555	Syaq.g_01812
OG0001298	Prau.g_00616	Syaq.g_01967
OG0001299	Prau.g_00706	Syaq.g_02246
OG0001300	Prau.g_00733	Syaq.g_02589
OG0001301	Prau.g_00736	Syaq.g_02602
OG0001302	Prau.g_00841	Syaq.g_02115
OG0001303	Prau.g_01047	Syaq.g_02437
OG0001304	Prau.g_01074	Syaq.g_00049
OG0001305	Prau.g_01093	Syaq.g_02673
OG0001306	Prau.g_01193	Syaq.g_00267
OG0001308	Prau.g_01541	Syaq.g_00385
OG0001313	Prau.g_00752	Syaq.g_00458, Syaq.g_00459
OG0001315	Prau.g_00063	Syaq.g_00581
OG0001316	Prau.g_00141	Syaq.g_01437
OG0001317	Prau.g_00235	Syaq.g_01576
OG0001318	Prau.g_00258	Syaq.g_00728
OG0001319	Prau.g_00274	Syaq.g_00751
OG0001321	Prau.g_00492	Syaq.g_00483
OG0001322	Prau.g_00493	Syaq.g_00482
OG0001323	Prau.g_00560	Syaq.g_01820
OG0001324	Prau.g_00734	Syaq.g_02590
OG0001325	Prau.g_00760	Syaq.g_00030
OG0001326	Prau.g_00931	Syaq.g_01205
OG0001327	Prau.g_01104	Syaq.g_02259
OG0001328	Prau.g_01129	Syaq.g_02280
OG0001329	Prau.g_01168	Syaq.g_02113
OG0001330	Prau.g_01345	Syaq.g_00287
OG0001331	Prau.g_01415	Syaq.g_01757
OG0001333	Prau.g_01769	Syaq.g_01622
OG0001336	Prau.g_02007	Syaq.g_01174
OG0001343	Prau.g_00940	Syaq.g_00700
OG0001345	Prau.g_01225	Syaq.g_00213
OG0001346	Prau.g_01372	Syaq.g_00298
OG0001349	Prau.g_01530	Syaq.g_00942
OG0001350	Prau.g_00238, Prau.g_00784	Syaq.g_01580
OG0001351	Prau.g_00495	Syaq.g_00476
OG0001352	Prau.g_00720	Syaq.g_01904
OG0001355	Prau.g_01657, Prau.g_01309	Syaq.g_00797
OG0001358	Prau.g_00660	Syaq.g_02056
OG0001359	Prau.g_00941	Syaq.g_00699
OG0001360	Prau.g_01132	Syaq.g_00211
OG0001361	Prau.g_01222	Syaq.g_00216
OG0001364	Prau.g_01896	Syaq.g_00972
OG0001365	Prau.g_01975	Syaq.g_01259
OG0001369	Prau.g_00093	Syaq.g_01503
OG0001373	Prau.g_00930	Syaq.g_01206
OG0001374	Prau.g_00938	Syaq.g_01198
OG0001375	Prau.g_00939	Syaq.g_00701
OG0001378	Prau.g_01141	Syaq.g_00506
OG0001380	Prau.g_01397	Syaq.g_01915
OG0001382	Prau.g_01640	Syaq.g_00662
OG0001385	Prau.g_00927	Syaq.g_01209
OG0001386	Prau.g_00928	Syaq.g_01208
OG0001387	Prau.g_00929	Syaq.g_01207
OG0001388	Prau.g_00932	Syaq.g_01204
OG0001389	Prau.g_00933	Syaq.g_01203
OG0001390	Prau.g_00934	Syaq.g_01202
OG0001391	Prau.g_00935	Syaq.g_01201
OG0001392	Prau.g_00936	Syaq.g_01200
OG0001393	Prau.g_00937	Syaq.g_01199
OG0001394	Prau.g_00971	Syaq.g_02307
OG0001395	Prau.g_01076	Syaq.g_00045
OG0001408	Prau.g_01115	Syaq.g_02125
OG0001409	Prau.g_01213	Syaq.g_00229
OG0001413	Prau.g_01616	Syaq.g_00139
OG0001416	Prau.g_00500	Syaq.g_00303
OG0001417	Prau.g_00511	Syaq.g_02502
OG0001418	Prau.g_00724	Syaq.g_00243
OG0001420	Prau.g_01150	Syaq.g_01833
OG0001428	Prau.g_00173	Syaq.g_01396
OG0001429	Prau.g_00844	Syaq.g_02438
OG0001430	Prau.g_01341	Syaq.g_01271
OG0001432	Prau.g_01614	Syaq.g_01862
OG0001434	Prau.g_00976	Syaq.g_02312
OG0001436	Prau.g_01480	Syaq.g_00966, Syaq.g_00967
OG0001438	Prau.g_00295	Syaq.g_00778
OG0001439	Prau.g_00309	Syaq.g_00863
OG0001441	Prau.g_00562	Syaq.g_01822
OG0001442	Prau.g_00791	Syaq.g_02322
OG0001447	Prau.g_00127	Syaq.g_01456
OG0001448	Prau.g_00369	Syaq.g_01873
OG0001449	Prau.g_00405	Syaq.g_00698
OG0001452	Prau.g_00944	Syaq.g_00723
OG0001453	Prau.g_01037	Syaq.g_02522
OG0001454	Prau.g_01125	Syaq.g_01917
OG0001456	Prau.g_01184	Syaq.g_01196
OG0001457	Prau.g_01185	Syaq.g_01195
OG0001458	Prau.g_01186	Syaq.g_01194
OG0001462	Prau.g_00033	Syaq.g_01108
OG0001465	Prau.g_00742	Syaq.g_02704
OG0001470	Prau.g_01463, Prau.g_01472	Syaq.g_00903
OG0001471	Prau.g_01617	Syaq.g_00859
OG0001473	Prau.g_01944	Syaq.g_02134
OG0001474	Prau.g_00342	Syaq.g_00552
OG0001475	Prau.g_01474	Syaq.g_00905
OG0001479	Prau.g_00339	Syaq.g_00555
OG0001480	Prau.g_00371	Syaq.g_02121
OG0001482	Prau.g_00498	Syaq.g_02512
OG0001484	Prau.g_01709	Syaq.g_02628
OG0001492	Prau.g_01253	Syaq.g_00158
OG0001493	Prau.g_01261	Syaq.g_00150
OG0001494	Prau.g_01503	Syaq.g_00931
OG0001495	Prau.g_01816	Syaq.g_00659
OG0001502	Prau.g_00824	Syaq.g_02407
OG0001508	Prau.g_01462	Syaq.g_00902
OG0001520	Prau.g_00397	Syaq.g_01953
OG0001525	Prau.g_01633	Syaq.g_02129
OG0001528	Prau.g_01473, Prau.g_01464	Syaq.g_00904
OG0001547	Prau.g_00826	Syaq.g_02422
OG0001549	Prau.g_00913	Syaq.g_02416
OG0001551	Prau.g_01183	Syaq.g_02572
OG0001553	Prau.g_01525	Syaq.g_00368
OG0001554	Prau.g_01623	Syaq.g_01266
OG0001557	Prau.g_00972	Syaq.g_02308
OG0001564	Prau.g_01501, Prau.g_01505	Syaq.g_02158
OG0001565	Prau.g_00457, Prau.g_00431	Syaq.g_02120
OG0001567	Prau.g_00825	Syaq.g_02421
OG0001568	Prau.g_00827	Syaq.g_02424
OG0001570	Prau.g_01152	Syaq.g_02417
OG0001602	Prau.g_00741	Syaq.g_02705
OG0001605	Prau.g_01057	Syaq.g_01892
OG0001613	Prau.g_01888	Syaq.g_00582
OG0001625	Prau.g_00260	Syaq.g_00730
OG0001627	Prau.g_00805	Syaq.g_01735
OG0001647	Prau.g_00275	Syaq.g_00753
OG0001709	Prau.g_01477	Syaq.g_00943
OG0001726	Prau.g_00415	Syaq.g_02419
OG0001897	Prau.g_01280	Syaq.g_00549
OG0001924	Prau.g_01691	Syaq.g_02038
OG0001925	Prau.g_01692	Syaq.g_02037
OG0001926	Prau.g_01693	Syaq.g_02036
OG0001927	Prau.g_01694	Syaq.g_02035
OG0001993	Prau.g_01689	Syaq.g_02040
OG0001994	Prau.g_01690	Syaq.g_02039
OG0002112	Prau.g_00409	Syaq.g_00850
OG0002157	Prau.g_00410	Syaq.g_00851
OG0002158	Prau.g_00408	Syaq.g_00849
OG0002248	Prau.g_01722	Syaq.g_02591
OG0002369	Prau.g_01459	Syaq.g_00913
OG0002934	Prau.g_00450	Syaq.g_00096, Syaq.g_00140
OG0002935	Prau.g_01314	Syaq.g_00884
OG0003665	Prau.g_01485	Syaq.g_01733
