Orthogroup	Prau	Praj
OG0001146	Prau.g_01375	Praj.g_01532
OG0001147	Prau.g_01395	Praj.g_01550
OG0001148	Prau.g_01411	Praj.g_01577
OG0001149	Prau.g_01412	Praj.g_01578
OG0001150	Prau.g_01413	Praj.g_01579
OG0001151	Prau.g_01424	Praj.g_01590
OG0001152	Prau.g_01425	Praj.g_01591
OG0001153	Prau.g_01563	Praj.g_01662
OG0001154	Prau.g_01564	Praj.g_01663
OG0001155	Prau.g_01576	Praj.g_01679
OG0001156	Prau.g_01579	Praj.g_01682
OG0001157	Prau.g_01580	Praj.g_01683
OG0001158	Prau.g_01581	Praj.g_01684
OG0001159	Prau.g_01582	Praj.g_01685
OG0001160	Prau.g_01606	Praj.g_01711
OG0001161	Prau.g_01619	Praj.g_01499
OG0001162	Prau.g_01630	Praj.g_01723
OG0001163	Prau.g_01724	Praj.g_01761
OG0001164	Prau.g_01728	Praj.g_01765
OG0001165	Prau.g_01731	Praj.g_01767
OG0001166	Prau.g_01751	Praj.g_01785
OG0001167	Prau.g_01768	Praj.g_01803
OG0001168	Prau.g_01770	Praj.g_01804
OG0001169	Prau.g_01772	Praj.g_01806
OG0001170	Prau.g_01774	Praj.g_01808
OG0001171	Prau.g_01783	Praj.g_01818
OG0001172	Prau.g_01797	Praj.g_01872
OG0001173	Prau.g_01798	Praj.g_01873
OG0001174	Prau.g_01806	Praj.g_01881
OG0001175	Prau.g_01807	Praj.g_01882
OG0001176	Prau.g_01814	Praj.g_01893
OG0001177	Prau.g_01817	Praj.g_01891
OG0001178	Prau.g_01822	Praj.g_01236
OG0001179	Prau.g_01853	Praj.g_01935
OG0001180	Prau.g_01875	Praj.g_01958
OG0001181	Prau.g_01879	Praj.g_01962
OG0001182	Prau.g_01886	Praj.g_01970
OG0001183	Prau.g_01890	Praj.g_01976
OG0001184	Prau.g_01906	Praj.g_01992
OG0001185	Prau.g_01920	Praj.g_02007
OG0001186	Prau.g_01943	Praj.g_02046
OG0001187	Prau.g_01947	Praj.g_02060
OG0001188	Prau.g_01950	Praj.g_02062
OG0001189	Prau.g_01967	Praj.g_02079
OG0001190	Prau.g_01971	Praj.g_02084
OG0001191	Prau.g_01981	Praj.g_02094
OG0001192	Prau.g_01985	Praj.g_02099
OG0001193	Prau.g_01995	Praj.g_02112
OG0001194	Prau.g_01996	Praj.g_02113
OG0001195	Prau.g_01997	Praj.g_02114
OG0001196	Prau.g_02010	Praj.g_02136
OG0001197	Prau.g_02011	Praj.g_02138
OG0001198	Prau.g_02019	Praj.g_02146
OG0001199	Prau.g_00075	Praj.g_00112
OG0001200	Prau.g_00077	Praj.g_00114
OG0001201	Prau.g_00109	Praj.g_00146
OG0001202	Prau.g_00200	Praj.g_00239
OG0001203	Prau.g_00239	Praj.g_00278
OG0001204	Prau.g_00245	Praj.g_00284
OG0001205	Prau.g_00486	Praj.g_00439
OG0001206	Prau.g_00504	Praj.g_00458
OG0001207	Prau.g_00518	Praj.g_00469
OG0001208	Prau.g_00523	Praj.g_00475
OG0001209	Prau.g_00575	Praj.g_00526
OG0001210	Prau.g_00580	Praj.g_00531
OG0001211	Prau.g_00590	Praj.g_00541
OG0001212	Prau.g_00634	Praj.g_00583
OG0001213	Prau.g_00669	Praj.g_00617
OG0001214	Prau.g_00677	Praj.g_00625
OG0001215	Prau.g_00730	Praj.g_00683
OG0001216	Prau.g_00757	Praj.g_00700
OG0001217	Prau.g_00800	Praj.g_00091
OG0001218	Prau.g_00809	Praj.g_00740
OG0001219	Prau.g_00843	Praj.g_00915
OG0001220	Prau.g_00906	Praj.g_00825
OG0001221	Prau.g_00967	Praj.g_00899
OG0001222	Prau.g_01007	Praj.g_00847
OG0001223	Prau.g_01033	Praj.g_00964
OG0001224	Prau.g_01085	Praj.g_01020
OG0001225	Prau.g_01087	Praj.g_01022
OG0001227	Prau.g_01130	Praj.g_01045
OG0001228	Prau.g_01251	Praj.g_01411
OG0001229	Prau.g_01407	Praj.g_01160
OG0001230	Prau.g_01520	Praj.g_01623
OG0001231	Prau.g_01628	Praj.g_00744
OG0001232	Prau.g_01755	Praj.g_01789
OG0001233	Prau.g_01775	Praj.g_01809
OG0001234	Prau.g_01809	Praj.g_01884
OG0001235	Prau.g_01819	Praj.g_01888
OG0001236	Prau.g_01903	Praj.g_01989
OG0001237	Prau.g_01907	Praj.g_01993
OG0001238	Prau.g_01982	Praj.g_02095
OG0001240	Prau.g_00094	Praj.g_00131
OG0001241	Prau.g_00102	Praj.g_00140
OG0001242	Prau.g_00120	Praj.g_00159
OG0001243	Prau.g_00126	Praj.g_00166
OG0001244	Prau.g_00142	Praj.g_00182
OG0001245	Prau.g_00383	Praj.g_01244
OG0001246	Prau.g_00545	Praj.g_00496
OG0001247	Prau.g_00723	Praj.g_00676
OG0001248	Prau.g_00725	Praj.g_00678
OG0001249	Prau.g_00832	Praj.g_00373
OG0001251	Prau.g_00943	Praj.g_01858
OG0001252	Prau.g_01080	Praj.g_01015
OG0001253	Prau.g_01131	Praj.g_01728
OG0001254	Prau.g_01176	Praj.g_01834
OG0001255	Prau.g_01191	Praj.g_01477
OG0001256	Prau.g_01621	Praj.g_01719
OG0001257	Prau.g_01627	Praj.g_01724
OG0001259	Prau.g_01773	Praj.g_01807
OG0001260	Prau.g_01789	Praj.g_01824
OG0001261	Prau.g_01861	Praj.g_01943
OG0001262	Prau.g_01965	Praj.g_02077
OG0001263	Prau.g_00129	Praj.g_00169
OG0001264	Prau.g_01268	Praj.g_01902, Praj.g_00375, Praj.g_01898, Praj.g_01595
OG0001269	Prau.g_00361	Praj.g_00824
OG0001273	Prau.g_00671	Praj.g_00619
OG0001277	Prau.g_01120	Praj.g_02123
OG0001279	Prau.g_01320	Praj.g_01155
OG0001280	Prau.g_01370	Praj.g_01527
OG0001281	Prau.g_01376	Praj.g_01533
OG0001282	Prau.g_01410	Praj.g_01576
OG0001283	Prau.g_01429	Praj.g_02132
OG0001284	Prau.g_01601	Praj.g_01705
OG0001285	Prau.g_01758	Praj.g_01792
OG0001286	Prau.g_01873	Praj.g_01956
OG0001287	Prau.g_01927	Praj.g_02014
OG0001288	Prau.g_01936	Praj.g_02025
OG0001289	Prau.g_00088	Praj.g_00125
OG0001290	Prau.g_00101	Praj.g_00139
OG0001294	Prau.g_00381	Praj.g_01564, Praj.g_01497
OG0001295	Prau.g_00509	Praj.g_01485
OG0001296	Prau.g_00550	Praj.g_00501
OG0001297	Prau.g_00555	Praj.g_00506
OG0001299	Prau.g_00706	Praj.g_00655
OG0001300	Prau.g_00733	Praj.g_00687
OG0001301	Prau.g_00736	Praj.g_00689
OG0001302	Prau.g_00841	Praj.g_00913
OG0001303	Prau.g_01047	Praj.g_01344
OG0001304	Prau.g_01074	Praj.g_01006
OG0001305	Prau.g_01093	Praj.g_00842
OG0001306	Prau.g_01193	Praj.g_01475
OG0001307	Prau.g_01392	Praj.g_01547
OG0001308	Prau.g_01541	Praj.g_01642
OG0001309	Prau.g_01625	Praj.g_00510
OG0001310	Prau.g_01744	Praj.g_01779
OG0001311	Prau.g_01066	Praj.g_00998
OG0001315	Prau.g_00063	Praj.g_01974
OG0001316	Prau.g_00141	Praj.g_00180
OG0001317	Prau.g_00235	Praj.g_00274
OG0001318	Prau.g_00258	Praj.g_00295
OG0001320	Prau.g_01284, Prau.g_00385	Praj.g_01148
OG0001321	Prau.g_00492	Praj.g_00445
OG0001322	Prau.g_00493	Praj.g_00446
OG0001324	Prau.g_00734	Praj.g_00688
OG0001325	Prau.g_00760	Praj.g_00703
OG0001326	Prau.g_00931	Praj.g_01850
OG0001327	Prau.g_01104	Praj.g_00876
OG0001328	Prau.g_01129	Praj.g_00895
OG0001329	Prau.g_01168	Praj.g_01727
OG0001330	Prau.g_01345	Praj.g_01521
OG0001331	Prau.g_01415	Praj.g_01581
OG0001332	Prau.g_01574	Praj.g_01677
OG0001334	Prau.g_01893	Praj.g_01979
OG0001335	Prau.g_01894	Praj.g_01980
OG0001336	Prau.g_02007	Praj.g_02133
OG0001339	Prau.g_00104	Praj.g_00142
OG0001340	Prau.g_00330	Praj.g_00368
OG0001341	Prau.g_00798	Praj.g_00069
OG0001342	Prau.g_00836	Praj.g_01316, Praj.g_01051
OG0001343	Prau.g_00940	Praj.g_00867
OG0001344	Prau.g_01210	Praj.g_01457
OG0001345	Prau.g_01225	Praj.g_01441
OG0001346	Prau.g_01372	Praj.g_01529
OG0001350	Prau.g_00238	Praj.g_00277
OG0001351	Prau.g_00495	Praj.g_00448
OG0001352	Prau.g_00720	Praj.g_00672
OG0001355	Prau.g_01657, Prau.g_01309	Praj.g_01726
OG0001358	Prau.g_00660	Praj.g_00608
OG0001359	Prau.g_00941	Praj.g_00868
OG0001360	Prau.g_01132	Praj.g_01439
OG0001362	Prau.g_01545	Praj.g_01646
OG0001363	Prau.g_01547	Praj.g_00454
OG0001365	Prau.g_01975	Praj.g_02088
OG0001369	Prau.g_00093	Praj.g_00130
OG0001370	Prau.g_00501	Praj.g_01193
OG0001371	Prau.g_00719	Praj.g_00671
OG0001373	Prau.g_00930	Praj.g_01849
OG0001374	Prau.g_00938	Praj.g_01857
OG0001375	Prau.g_00939	Praj.g_00866
OG0001376	Prau.g_01098	Praj.g_00854
OG0001377	Prau.g_01099	Praj.g_00855
OG0001378	Prau.g_01141	Praj.g_00428
OG0001380	Prau.g_01397	Praj.g_01484
OG0001381	Prau.g_01403	Praj.g_01573
OG0001384	Prau.g_00788, Prau.g_01618	Praj.g_01084, Praj.g_01070
OG0001385	Prau.g_00927	Praj.g_01846
OG0001386	Prau.g_00928	Praj.g_01847
OG0001387	Prau.g_00929	Praj.g_01848
OG0001388	Prau.g_00932	Praj.g_01851
OG0001389	Prau.g_00933	Praj.g_01852
OG0001390	Prau.g_00934	Praj.g_01853
OG0001391	Prau.g_00935	Praj.g_01854
OG0001392	Prau.g_00936	Praj.g_01855
OG0001393	Prau.g_00937	Praj.g_01856
OG0001394	Prau.g_00971	Praj.g_00903
OG0001395	Prau.g_01076	Praj.g_01009
OG0001397	Prau.g_01546	Praj.g_01647
OG0001398	Prau.g_01653	Praj.g_00717
OG0001404	Prau.g_00070	Praj.g_00106
OG0001405	Prau.g_00328	Praj.g_00361
OG0001406	Prau.g_01097	Praj.g_00853
OG0001407	Prau.g_01110	Praj.g_00858
OG0001408	Prau.g_01115	Praj.g_00082
OG0001409	Prau.g_01213	Praj.g_01453
OG0001410	Prau.g_01393	Praj.g_01548
OG0001413	Prau.g_01616	Praj.g_00745
OG0001414	Prau.g_00230	Praj.g_00268
OG0001415	Prau.g_00232	Praj.g_00270
OG0001417	Prau.g_00511	Praj.g_01496
OG0001418	Prau.g_00724	Praj.g_00677
OG0001419	Prau.g_01111	Praj.g_00736
OG0001420	Prau.g_01150	Praj.g_01142
OG0001421	Prau.g_01622	Praj.g_01720
OG0001422	Prau.g_01645	Praj.g_01041
OG0001424	Prau.g_01126	Praj.g_01395
OG0001429	Prau.g_00844	Praj.g_00916
OG0001430	Prau.g_01341	Praj.g_00856
OG0001431	Prau.g_01344	Praj.g_01165
OG0001432	Prau.g_01614	Praj.g_00988
OG0001434	Prau.g_00976	Praj.g_00908
OG0001437	Prau.g_00231	Praj.g_00269
OG0001439	Prau.g_00309	Praj.g_00342
OG0001440	Prau.g_00458, Prau.g_00432	Praj.g_01242
OG0001441	Prau.g_00562	Praj.g_00513
OG0001442	Prau.g_00791	Praj.g_01612
OG0001446	Prau.g_00080	Praj.g_00117
OG0001447	Prau.g_00127	Praj.g_00167
OG0001450	Prau.g_00727	Praj.g_00680
OG0001451	Prau.g_00915	Praj.g_00836
OG0001453	Prau.g_01037	Praj.g_00967
OG0001454	Prau.g_01125	Praj.g_01237
OG0001455	Prau.g_01162, Prau.g_00749	Praj.g_00043
OG0001456	Prau.g_01184	Praj.g_01503
OG0001457	Prau.g_01185	Praj.g_01502
OG0001458	Prau.g_01186	Praj.g_01501
OG0001463	Prau.g_00288	Praj.g_00322
OG0001464	Prau.g_00331	Praj.g_00724
OG0001466	Prau.g_01703, Prau.g_00790	Praj.g_01170
OG0001468	Prau.g_01102	Praj.g_00865
OG0001470	Prau.g_01463, Prau.g_01472	Praj.g_02057
OG0001471	Prau.g_01617	Praj.g_01498
OG0001472	Prau.g_01624	Praj.g_00851, Praj.g_01327
OG0001473	Prau.g_01944	Praj.g_01560
OG0001474	Prau.g_00342	Praj.g_00385
OG0001475	Prau.g_01474	Praj.g_02052
OG0001480	Prau.g_00371	Praj.g_01173
OG0001481	Prau.g_00376	Praj.g_01031
OG0001482	Prau.g_00498	Praj.g_01044
OG0001483	Prau.g_01666	Praj.g_00416, Praj.g_01079, Praj.g_01203, Praj.g_01273, Praj.g_01310, Praj.g_01731, Praj.g_01358
OG0001484	Prau.g_01709	Praj.g_01206
OG0001485	Prau.g_01658	Praj.g_01166
OG0001490	Prau.g_00429, Prau.g_00422	Praj.g_01154
OG0001491	Prau.g_00839	Praj.g_00909
OG0001495	Prau.g_01816	Praj.g_01890
OG0001499	Prau.g_00062	Praj.g_00093
OG0001500	Prau.g_00265	Praj.g_00300
OG0001501	Prau.g_00745	Praj.g_01218
OG0001503	Prau.g_01181	Praj.g_01083
OG0001506	Prau.g_01572	Praj.g_01674
OG0001507	Prau.g_01664	Praj.g_01140
OG0001508	Prau.g_01462	Praj.g_02053
OG0001521	Prau.g_00799	Praj.g_01392, Praj.g_00982
OG0001522	Prau.g_00886	Praj.g_00803
OG0001523	Prau.g_01178	Praj.g_01837
OG0001524	Prau.g_01179	Praj.g_01838
OG0001525	Prau.g_01633	Praj.g_01760, Praj.g_00060
OG0001526	Prau.g_01272	Praj.g_00910
OG0001528	Prau.g_01473, Prau.g_01464	Praj.g_02056
OG0001548	Prau.g_00830	Praj.g_01061
OG0001549	Prau.g_00913	Praj.g_00834
OG0001550	Prau.g_01165	Praj.g_01205
OG0001551	Prau.g_01183	Praj.g_01843
OG0001552	Prau.g_01270	Praj.g_01840
OG0001553	Prau.g_01525	Praj.g_01629
OG0001555	Prau.g_01637	Praj.g_01748
OG0001557	Prau.g_00972	Praj.g_00904
OG0001566	Prau.g_00716	Praj.g_00667
OG0001569	Prau.g_01137	Praj.g_01378
OG0001570	Prau.g_01152	Praj.g_01284
OG0001571	Prau.g_01159	Praj.g_01277
OG0001581	Prau.g_00145	Praj.g_01059
OG0001582	Prau.g_00510	Praj.g_01494
OG0001584	Prau.g_00988	Praj.g_00759
OG0001585	Prau.g_01323	Praj.g_01260
OG0001595	Prau.g_00069	Praj.g_00105
OG0001596	Prau.g_00076	Praj.g_00113
OG0001597	Prau.g_00364	Praj.g_01671
OG0001599	Prau.g_00502	Praj.g_00456
OG0001600	Prau.g_00552	Praj.g_00503
OG0001601	Prau.g_00714	Praj.g_00665
OG0001603	Prau.g_00840	Praj.g_00912
OG0001604	Prau.g_00964	Praj.g_00896
OG0001605	Prau.g_01057	Praj.g_01056
OG0001606	Prau.g_01117	Praj.g_01094
OG0001607	Prau.g_01180	Praj.g_01181
OG0001608	Prau.g_01400	Praj.g_01073
OG0001609	Prau.g_01570	Praj.g_01672
OG0001610	Prau.g_01573	Praj.g_01676
OG0001611	Prau.g_01635	Praj.g_01096
OG0001612	Prau.g_01659	Praj.g_01199
OG0001613	Prau.g_01888	Praj.g_01973
OG0001626	Prau.g_00797	Praj.g_01230
OG0001629	Prau.g_00812	Praj.g_01138
OG0001630	Prau.g_00947	Praj.g_00873
OG0001631	Prau.g_01107	Praj.g_00725
OG0001632	Prau.g_01322	Praj.g_01146
OG0001633	Prau.g_01406	Praj.g_01866
OG0001648	Prau.g_00375	Praj.g_01741
OG0001649	Prau.g_01108	Praj.g_00857
OG0001651	Prau.g_01634	Praj.g_01069
OG0001661	Prau.g_00440	Praj.g_01068
OG0001662	Prau.g_01147	Praj.g_01319
OG0001663	Prau.g_01190	Praj.g_01478
OG0001664	Prau.g_01336	Praj.g_01570
OG0001665	Prau.g_01339	Praj.g_01572
OG0001667	Prau.g_01348	Praj.g_01164
OG0001684	Prau.g_01674	Praj.g_00374
OG0001688	Prau.g_01106	Praj.g_00977, Praj.g_01394
OG0001689	Prau.g_01934	Praj.g_02023
OG0001696	Prau.g_00916	Praj.g_00837
OG0001697	Prau.g_00925	Praj.g_00911
OG0001698	Prau.g_01105	Praj.g_01600
OG0001699	Prau.g_01683, Prau.g_01667	Praj.g_00453
OG0001706	Prau.g_00779	Praj.g_01238
OG0001708	Prau.g_01189	Praj.g_01479
OG0001718	Prau.g_00365	Praj.g_01095
OG0001719	Prau.g_00394	Praj.g_01225
OG0001721	Prau.g_00802	Praj.g_01733
OG0001722	Prau.g_00945	Praj.g_00871
OG0001723	Prau.g_01299	Praj.g_01738
OG0001724	Prau.g_01310	Praj.g_01252, Praj.g_01256, Praj.g_01258
OG0001727	Prau.g_01710	Praj.g_01293
OG0001742	Prau.g_00379	Praj.g_01207
OG0001743	Prau.g_01145	Praj.g_01270
OG0001744	Prau.g_01356	Praj.g_01219
OG0001746	Prau.g_01296	Praj.g_01168
OG0001772	Prau.g_00407	Praj.g_01208
OG0001774	Prau.g_00717	Praj.g_00668
OG0001775	Prau.g_01113	Praj.g_00092
OG0001776	Prau.g_01143	Praj.g_01052
OG0001778	Prau.g_01343	Praj.g_01544
OG0001779	Prau.g_01357	Praj.g_01186
OG0001781	Prau.g_01646	Praj.g_01215
OG0001819	Prau.g_00395	Praj.g_01034
OG0001821	Prau.g_00803	Praj.g_01150
OG0001822	Prau.g_00822	Praj.g_00983
OG0001823	Prau.g_00918	Praj.g_01299
OG0001824	Prau.g_01055	Praj.g_00729
OG0001825	Prau.g_01114	Praj.g_01028
OG0001826	Prau.g_01116	Praj.g_00737
OG0001827	Prau.g_01119	Praj.g_01043
OG0001828	Prau.g_01140	Praj.g_00081
OG0001829	Prau.g_01144	Praj.g_01137
OG0001830	Prau.g_01161	Praj.g_01172
OG0001831	Prau.g_01173	Praj.g_01058
OG0001832	Prau.g_01333	Praj.g_01296
OG0001833	Prau.g_01408	Praj.g_01574
OG0001920	Prau.g_00746	Praj.g_01241
OG0001921	Prau.g_00920	Praj.g_01350
OG0001959	Prau.g_01315	Praj.g_01607, Praj.g_02047, Praj.g_02048
OG0001982	Prau.g_00370	Praj.g_01740
OG0001984	Prau.g_00831	Praj.g_00741
OG0001988	Prau.g_01387	Praj.g_01169
OG0002147	Prau.g_00747	Praj.g_01251
OG0002319	Prau.g_00413	Praj.g_01567
OG0002325	Prau.g_01707	Praj.g_01210
OG0002428	Prau.g_00398	Praj.g_01385
OG0002619	Prau.g_01048	Praj.g_01130
OG0002692	Prau.g_01655	Praj.g_01341
OG0002698	Prau.g_01687	Praj.g_01729
OG0002779	Prau.g_01365	Praj.g_01190
