Orthogroup	Prau	Prar
OG0001142	Prau.g_01236	Prar.g_01233
OG0001143	Prau.g_01243	Prar.g_01226
OG0001144	Prau.g_01248	Prar.g_01221
OG0001145	Prau.g_01362	Prar.g_00963
OG0001146	Prau.g_01375	Prar.g_00951
OG0001147	Prau.g_01395	Prar.g_00925
OG0001148	Prau.g_01411	Prar.g_00909
OG0001149	Prau.g_01412	Prar.g_00908
OG0001150	Prau.g_01413	Prar.g_00907
OG0001151	Prau.g_01424	Prar.g_00896
OG0001152	Prau.g_01425	Prar.g_00895
OG0001153	Prau.g_01563	Prar.g_00815
OG0001154	Prau.g_01564	Prar.g_00814
OG0001155	Prau.g_01576	Prar.g_00802
OG0001156	Prau.g_01579	Prar.g_00799
OG0001157	Prau.g_01580	Prar.g_00798
OG0001158	Prau.g_01581	Prar.g_00797
OG0001159	Prau.g_01582	Prar.g_00796
OG0001160	Prau.g_01606	Prar.g_00772
OG0001161	Prau.g_01619	Prar.g_00760
OG0001162	Prau.g_01630	Prar.g_00749
OG0001163	Prau.g_01724	Prar.g_01151
OG0001164	Prau.g_01728	Prar.g_01147
OG0001165	Prau.g_01731	Prar.g_01144
OG0001166	Prau.g_01751	Prar.g_01124
OG0001167	Prau.g_01768	Prar.g_01959
OG0001168	Prau.g_01770	Prar.g_01957
OG0001169	Prau.g_01772	Prar.g_00596
OG0001170	Prau.g_01774	Prar.g_00598
OG0001171	Prau.g_01783	Prar.g_00607
OG0001172	Prau.g_01797	Prar.g_01111
OG0001173	Prau.g_01798	Prar.g_01110
OG0001174	Prau.g_01806	Prar.g_01102
OG0001175	Prau.g_01807	Prar.g_01101
OG0001176	Prau.g_01814	Prar.g_01094
OG0001177	Prau.g_01817	Prar.g_01091
OG0001178	Prau.g_01822	Prar.g_01086
OG0001179	Prau.g_01853	Prar.g_01043
OG0001180	Prau.g_01875	Prar.g_01022
OG0001181	Prau.g_01879	Prar.g_01018
OG0001182	Prau.g_01886	Prar.g_01011
OG0001183	Prau.g_01890	Prar.g_00618
OG0001184	Prau.g_01906	Prar.g_00634
OG0001185	Prau.g_01920	Prar.g_00648
OG0001186	Prau.g_01943	Prar.g_00670
OG0001187	Prau.g_01947	Prar.g_00674
OG0001188	Prau.g_01950	Prar.g_00676
OG0001189	Prau.g_01967	Prar.g_00693
OG0001190	Prau.g_01971	Prar.g_00697
OG0001191	Prau.g_01981	Prar.g_00707
OG0001192	Prau.g_01985	Prar.g_00074
OG0001193	Prau.g_01995	Prar.g_00064
OG0001194	Prau.g_01996	Prar.g_00063
OG0001195	Prau.g_01997	Prar.g_00062
OG0001196	Prau.g_02010	Prar.g_00049
OG0001197	Prau.g_02011	Prar.g_00048
OG0001198	Prau.g_02019	Prar.g_00041
OG0001199	Prau.g_00075	Prar.g_00254
OG0001200	Prau.g_00077	Prar.g_00252
OG0001201	Prau.g_00109	Prar.g_00220
OG0001202	Prau.g_00200	Prar.g_00128
OG0001203	Prau.g_00239	Prar.g_00089
OG0001204	Prau.g_00245	Prar.g_00084
OG0001205	Prau.g_00486	Prar.g_00493
OG0001206	Prau.g_00504	Prar.g_00511
OG0001207	Prau.g_00518	Prar.g_00527
OG0001208	Prau.g_00523	Prar.g_00532
OG0001209	Prau.g_00575	Prar.g_01365
OG0001210	Prau.g_00580	Prar.g_01370
OG0001211	Prau.g_00590	Prar.g_01380
OG0001212	Prau.g_00634	Prar.g_01426
OG0001213	Prau.g_00669	Prar.g_01459
OG0001214	Prau.g_00677	Prar.g_01467
OG0001215	Prau.g_00730	Prar.g_01520
OG0001216	Prau.g_00757	Prar.g_01601
OG0001217	Prau.g_00800	Prar.g_01638
OG0001219	Prau.g_00843	Prar.g_01672
OG0001220	Prau.g_00906	Prar.g_01735
OG0001221	Prau.g_00967	Prar.g_01787
OG0001222	Prau.g_01007	Prar.g_01825
OG0001223	Prau.g_01033	Prar.g_01851
OG0001224	Prau.g_01085	Prar.g_01900
OG0001225	Prau.g_01087	Prar.g_01902
OG0001226	Prau.g_01112	Prar.g_01928
OG0001227	Prau.g_01130	Prar.g_01947
OG0001228	Prau.g_01251	Prar.g_01218
OG0001229	Prau.g_01407	Prar.g_00913
OG0001230	Prau.g_01520	Prar.g_00347
OG0001231	Prau.g_01628	Prar.g_00751
OG0001232	Prau.g_01755	Prar.g_01120
OG0001233	Prau.g_01775	Prar.g_00599
OG0001234	Prau.g_01809	Prar.g_01099
OG0001235	Prau.g_01819	Prar.g_01089
OG0001236	Prau.g_01903	Prar.g_00631
OG0001237	Prau.g_01907	Prar.g_00635
OG0001238	Prau.g_01982	Prar.g_00708
OG0001240	Prau.g_00094	Prar.g_00235
OG0001241	Prau.g_00102	Prar.g_00227
OG0001242	Prau.g_00120	Prar.g_00209
OG0001243	Prau.g_00126	Prar.g_00203
OG0001244	Prau.g_00142	Prar.g_00187
OG0001245	Prau.g_00383	Prar.g_00441
OG0001246	Prau.g_00545	Prar.g_01335
OG0001247	Prau.g_00723	Prar.g_01513
OG0001248	Prau.g_00725	Prar.g_01515
OG0001249	Prau.g_00832	Prar.g_01661
OG0001250	Prau.g_00894	Prar.g_01724
OG0001251	Prau.g_00943	Prar.g_01760
OG0001252	Prau.g_01080	Prar.g_01895
OG0001253	Prau.g_01131	Prar.g_01948
OG0001254	Prau.g_01176	Prar.g_01294
OG0001255	Prau.g_01191	Prar.g_01279
OG0001256	Prau.g_01621	Prar.g_00758
OG0001257	Prau.g_01627	Prar.g_00752
OG0001258	Prau.g_01729	Prar.g_01146
OG0001259	Prau.g_01773	Prar.g_00597
OG0001260	Prau.g_01789	Prar.g_00613
OG0001261	Prau.g_01861	Prar.g_01035
OG0001262	Prau.g_01965	Prar.g_00691
OG0001263	Prau.g_00129	Prar.g_00200
OG0001264	Prau.g_01268	Prar.g_00593
OG0001265	Prau.g_00119	Prar.g_00210
OG0001266	Prau.g_00204	Prar.g_00124
OG0001267	Prau.g_00282	Prar.g_00307
OG0001268	Prau.g_00341	Prar.g_00399
OG0001269	Prau.g_00361	Prar.g_00419
OG0001270	Prau.g_00475	Prar.g_00482
OG0001271	Prau.g_00513	Prar.g_00522
OG0001272	Prau.g_00527	Prar.g_00536
OG0001273	Prau.g_00671	Prar.g_01461
OG0001274	Prau.g_00743	Prar.g_01533
OG0001275	Prau.g_01043	Prar.g_01860
OG0001276	Prau.g_01064	Prar.g_01879
OG0001277	Prau.g_01120	Prar.g_01937
OG0001278	Prau.g_01256	Prar.g_01213
OG0001280	Prau.g_01370	Prar.g_00956
OG0001281	Prau.g_01376	Prar.g_00950
OG0001282	Prau.g_01410	Prar.g_00910
OG0001283	Prau.g_01429	Prar.g_00891
OG0001284	Prau.g_01601	Prar.g_00777
OG0001285	Prau.g_01758	Prar.g_01966
OG0001287	Prau.g_01927	Prar.g_00655
OG0001288	Prau.g_01936	Prar.g_00663
OG0001289	Prau.g_00088	Prar.g_00241
OG0001290	Prau.g_00101	Prar.g_00228
OG0001291	Prau.g_00136	Prar.g_00193
OG0001292	Prau.g_00250	Prar.g_00079
OG0001293	Prau.g_00263	Prar.g_00326
OG0001294	Prau.g_00381	Prar.g_00439
OG0001295	Prau.g_00509	Prar.g_00516
OG0001296	Prau.g_00550	Prar.g_01340
OG0001298	Prau.g_00616	Prar.g_01406
OG0001299	Prau.g_00706	Prar.g_01496
OG0001300	Prau.g_00733	Prar.g_01523
OG0001301	Prau.g_00736	Prar.g_01526
OG0001302	Prau.g_00841	Prar.g_01670
OG0001303	Prau.g_01047	Prar.g_01864
OG0001304	Prau.g_01074	Prar.g_01889
OG0001305	Prau.g_01093	Prar.g_01908
OG0001306	Prau.g_01193	Prar.g_01277
OG0001307	Prau.g_01392	Prar.g_00928
OG0001308	Prau.g_01541	Prar.g_00837
OG0001309	Prau.g_01625	Prar.g_00754
OG0001310	Prau.g_01744	Prar.g_01131
OG0001311	Prau.g_01066	Prar.g_01881
OG0001315	Prau.g_00063	Prar.g_00556
OG0001316	Prau.g_00141	Prar.g_00188
OG0001317	Prau.g_00235	Prar.g_00093
OG0001318	Prau.g_00258	Prar.g_00331
OG0001319	Prau.g_00274	Prar.g_00315
OG0001320	Prau.g_01284, Prau.g_00385	Prar.g_00443
OG0001321	Prau.g_00492	Prar.g_00499
OG0001322	Prau.g_00493	Prar.g_00500
OG0001323	Prau.g_00560	Prar.g_01349
OG0001324	Prau.g_00734	Prar.g_01524
OG0001325	Prau.g_00760	Prar.g_01604
OG0001326	Prau.g_00931	Prar.g_01547
OG0001327	Prau.g_01104	Prar.g_01920
OG0001328	Prau.g_01129	Prar.g_01946
OG0001329	Prau.g_01168	Prar.g_01302
OG0001330	Prau.g_01345	Prar.g_00977
OG0001331	Prau.g_01415	Prar.g_00905
OG0001332	Prau.g_01574	Prar.g_00804
OG0001333	Prau.g_01769	Prar.g_01958
OG0001334	Prau.g_01893	Prar.g_00621
OG0001335	Prau.g_01894	Prar.g_00622
OG0001336	Prau.g_02007	Prar.g_00052
OG0001339	Prau.g_00104	Prar.g_00225
OG0001340	Prau.g_00330	Prar.g_00259
OG0001341	Prau.g_00798	Prar.g_01636
OG0001342	Prau.g_00836	Prar.g_01665
OG0001343	Prau.g_00940	Prar.g_01757
OG0001344	Prau.g_01210	Prar.g_01259
OG0001345	Prau.g_01225	Prar.g_01244
OG0001346	Prau.g_01372	Prar.g_00954
OG0001349	Prau.g_01530	Prar.g_00867
OG0001350	Prau.g_00238	Prar.g_00090
OG0001351	Prau.g_00495	Prar.g_00502
OG0001352	Prau.g_00720	Prar.g_01510
OG0001355	Prau.g_01657	Prar.g_00722
OG0001355	Prau.g_01309	Prar.g_01158
OG0001358	Prau.g_00660	Prar.g_01450
OG0001359	Prau.g_00941	Prar.g_01758
OG0001360	Prau.g_01132	Prar.g_01949
OG0001361	Prau.g_01222	Prar.g_01247
OG0001362	Prau.g_01545	Prar.g_00833
OG0001363	Prau.g_01547	Prar.g_00831
OG0001364	Prau.g_01896	Prar.g_00624
OG0001365	Prau.g_01975	Prar.g_00701
OG0001369	Prau.g_00093	Prar.g_00236
OG0001370	Prau.g_00501	Prar.g_00508
OG0001371	Prau.g_00719	Prar.g_01509
OG0001372	Prau.g_00808	Prar.g_01644
OG0001373	Prau.g_00930	Prar.g_01548
OG0001374	Prau.g_00938	Prar.g_01540
OG0001375	Prau.g_00939	Prar.g_01756
OG0001376	Prau.g_01098	Prar.g_01914
OG0001377	Prau.g_01099	Prar.g_01915
OG0001378	Prau.g_01141	Prar.g_01325
OG0001380	Prau.g_01397	Prar.g_00923
OG0001381	Prau.g_01403	Prar.g_00917
OG0001382	Prau.g_01640	Prar.g_00738
OG0001384	Prau.g_00788	Prar.g_01626
OG0001384	Prau.g_01618	Prar.g_00761
OG0001385	Prau.g_00927	Prar.g_01551
OG0001386	Prau.g_00928	Prar.g_01550
OG0001387	Prau.g_00929	Prar.g_01549
OG0001388	Prau.g_00932	Prar.g_01546
OG0001389	Prau.g_00933	Prar.g_01545
OG0001390	Prau.g_00934	Prar.g_01544
OG0001391	Prau.g_00935	Prar.g_01543
OG0001392	Prau.g_00936	Prar.g_01542
OG0001393	Prau.g_00937	Prar.g_01541
OG0001395	Prau.g_01076	Prar.g_01891
OG0001397	Prau.g_01546	Prar.g_00832
OG0001399	Prau.g_01811	Prar.g_01097
OG0001404	Prau.g_00070	Prar.g_00550
OG0001405	Prau.g_00328	Prar.g_00261
OG0001406	Prau.g_01097	Prar.g_01913
OG0001407	Prau.g_01110	Prar.g_01926
OG0001408	Prau.g_01115	Prar.g_01932
OG0001409	Prau.g_01213	Prar.g_01256
OG0001410	Prau.g_01393	Prar.g_00927
OG0001411	Prau.g_01452	Prar.g_00869
OG0001413	Prau.g_01616	Prar.g_00763
OG0001414	Prau.g_00230	Prar.g_00098
OG0001415	Prau.g_00232	Prar.g_00096
OG0001416	Prau.g_00500	Prar.g_00507
OG0001417	Prau.g_00511	Prar.g_00518
OG0001418	Prau.g_00724	Prar.g_01514
OG0001419	Prau.g_01111	Prar.g_01927
OG0001420	Prau.g_01150	Prar.g_01316
OG0001421	Prau.g_01622	Prar.g_00757
OG0001422	Prau.g_01645	Prar.g_00734
OG0001424	Prau.g_01126	Prar.g_01943
OG0001428	Prau.g_00173	Prar.g_00155
OG0001429	Prau.g_00844	Prar.g_01673
OG0001430	Prau.g_01341	Prar.g_00982
OG0001431	Prau.g_01344	Prar.g_00979
OG0001432	Prau.g_01614	Prar.g_00764
OG0001437	Prau.g_00231	Prar.g_00097
OG0001438	Prau.g_00295	Prar.g_00294
OG0001439	Prau.g_00309	Prar.g_00280
OG0001440	Prau.g_00458, Prau.g_00432	Prar.g_00476
OG0001441	Prau.g_00562	Prar.g_01351
OG0001442	Prau.g_00791	Prar.g_01629
OG0001446	Prau.g_00080	Prar.g_00249
OG0001447	Prau.g_00127	Prar.g_00202
OG0001448	Prau.g_00369	Prar.g_00427
OG0001450	Prau.g_00727	Prar.g_01517
OG0001451	Prau.g_00915	Prar.g_01745
OG0001452	Prau.g_00944	Prar.g_01762
OG0001453	Prau.g_01037	Prar.g_01854
OG0001454	Prau.g_01125	Prar.g_01942
OG0001455	Prau.g_01162	Prar.g_01307
OG0001456	Prau.g_01184	Prar.g_01286
OG0001457	Prau.g_01185	Prar.g_01285
OG0001458	Prau.g_01186	Prar.g_01284
OG0001462	Prau.g_00033	Prar.g_00003
OG0001463	Prau.g_00288	Prar.g_00301
OG0001464	Prau.g_00331	Prar.g_00258
OG0001465	Prau.g_00742	Prar.g_01532
OG0001466	Prau.g_01703	Prar.g_01562
OG0001466	Prau.g_00790	Prar.g_01628
OG0001468	Prau.g_01102	Prar.g_01918
OG0001469	Prau.g_01325	Prar.g_00997
OG0001470	Prau.g_01463, Prau.g_01472	Prar.g_00889
OG0001471	Prau.g_01617	Prar.g_00762
OG0001472	Prau.g_01624	Prar.g_00755
OG0001473	Prau.g_01944	Prar.g_00671
OG0001474	Prau.g_00342	Prar.g_00400
OG0001475	Prau.g_01474	Prar.g_00887
OG0001479	Prau.g_00339	Prar.g_00397
OG0001480	Prau.g_00371	Prar.g_00429
OG0001481	Prau.g_00376	Prar.g_00434
OG0001482	Prau.g_00498	Prar.g_00505
OG0001483	Prau.g_01666	Prar.g_00712
OG0001485	Prau.g_01658	Prar.g_01166
OG0001490	Prau.g_00046	Prar.g_00581
OG0001491	Prau.g_00839	Prar.g_01668
OG0001492	Prau.g_01253	Prar.g_01216
OG0001493	Prau.g_01261	Prar.g_01208
OG0001499	Prau.g_00062	Prar.g_00557
OG0001500	Prau.g_00265	Prar.g_00324
OG0001501	Prau.g_00745	Prar.g_01535
OG0001502	Prau.g_00824	Prar.g_01657
OG0001503	Prau.g_01181	Prar.g_01289
OG0001506	Prau.g_01572	Prar.g_00806
OG0001507	Prau.g_01664	Prar.g_00714
OG0001508	Prau.g_01462	Prar.g_00890
OG0001520	Prau.g_00397	Prar.g_00454, Prar.g_00455
OG0001521	Prau.g_00799	Prar.g_01637
OG0001522	Prau.g_00886	Prar.g_01716
OG0001523	Prau.g_01178	Prar.g_01292
OG0001524	Prau.g_01179	Prar.g_01291
OG0001526	Prau.g_01272	Prar.g_01116
OG0001528	Prau.g_01473, Prau.g_01464	Prar.g_00888
OG0001548	Prau.g_00830	Prar.g_01659
OG0001550	Prau.g_01165	Prar.g_01304
OG0001551	Prau.g_01183	Prar.g_01287
OG0001552	Prau.g_01270	Prar.g_01201
OG0001553	Prau.g_01525	Prar.g_00342
OG0001554	Prau.g_01623	Prar.g_00756
OG0001555	Prau.g_01637	Prar.g_00742
OG0001565	Prau.g_00457, Prau.g_00431	Prar.g_00475
OG0001566	Prau.g_00716	Prar.g_01506
OG0001569	Prau.g_01137	Prar.g_01954
OG0001571	Prau.g_01159	Prar.g_01311
OG0001572	Prau.g_01308	Prar.g_01192
OG0001581	Prau.g_00145	Prar.g_00183
OG0001582	Prau.g_00510	Prar.g_00517
OG0001583	Prau.g_00838	Prar.g_01667
OG0001583	Prau.g_00038	Prar.g_00591
OG0001584	Prau.g_00988	Prar.g_01806
OG0001585	Prau.g_01323	Prar.g_00998
OG0001587	Prau.g_01791	Prar.g_01118
OG0001595	Prau.g_00069	Prar.g_00551
OG0001596	Prau.g_00076	Prar.g_00253
OG0001597	Prau.g_00364	Prar.g_00422
OG0001599	Prau.g_00502	Prar.g_00509
OG0001600	Prau.g_00552	Prar.g_01342
OG0001601	Prau.g_00714	Prar.g_01504
OG0001602	Prau.g_00741	Prar.g_01531
OG0001603	Prau.g_00840	Prar.g_01669
OG0001604	Prau.g_00964	Prar.g_01784
OG0001605	Prau.g_01057	Prar.g_01872
OG0001606	Prau.g_01117	Prar.g_01934
OG0001607	Prau.g_01180	Prar.g_01290
OG0001608	Prau.g_01400	Prar.g_00920
OG0001609	Prau.g_01570	Prar.g_00808
OG0001610	Prau.g_01573	Prar.g_00805
OG0001611	Prau.g_01635	Prar.g_00744
OG0001613	Prau.g_01888	Prar.g_00616
OG0001625	Prau.g_00260	Prar.g_00329
OG0001626	Prau.g_00797	Prar.g_01635
OG0001627	Prau.g_00805	Prar.g_01643
OG0001628	Prau.g_00811	Prar.g_01646
OG0001629	Prau.g_00812	Prar.g_01647
OG0001630	Prau.g_00947	Prar.g_01765
OG0001631	Prau.g_01107	Prar.g_01923
OG0001632	Prau.g_01322	Prar.g_01000
OG0001633	Prau.g_01406	Prar.g_00914
OG0001647	Prau.g_00275	Prar.g_00314
OG0001648	Prau.g_00375	Prar.g_00433
OG0001649	Prau.g_01108	Prar.g_01924
OG0001651	Prau.g_01634	Prar.g_00746
OG0001662	Prau.g_01147	Prar.g_01319
OG0001663	Prau.g_01190	Prar.g_01280
OG0001664	Prau.g_01336	Prar.g_00987
OG0001665	Prau.g_01339	Prar.g_00984
OG0001667	Prau.g_01348	Prar.g_00975
OG0001685	Prau.g_00917	Prar.g_01747
OG0001686	Prau.g_01056	Prar.g_01871
OG0001687	Prau.g_01101	Prar.g_01917
OG0001688	Prau.g_01106	Prar.g_01922
OG0001696	Prau.g_00916	Prar.g_01746
OG0001697	Prau.g_00925	Prar.g_01754
OG0001698	Prau.g_01105	Prar.g_01921
OG0001699	Prau.g_01683	Prar.g_01582
OG0001699	Prau.g_01667	Prar.g_00711
OG0001701	Prau.g_01793	Prar.g_01115
OG0001705	Prau.g_00406	Prar.g_00463
OG0001706	Prau.g_00779	Prar.g_01196
OG0001708	Prau.g_01189	Prar.g_01281
OG0001709	Prau.g_01477	Prar.g_00868
OG0001710	Prau.g_01812	Prar.g_01096
OG0001712	Prau.g_00418	Prar.g_00472
OG0001718	Prau.g_00365	Prar.g_00423
OG0001719	Prau.g_00394	Prar.g_00451
OG0001720	Prau.g_01351	Prar.g_00972
OG0001721	Prau.g_00802	Prar.g_01641
OG0001722	Prau.g_00945	Prar.g_01763
OG0001723	Prau.g_01299	Prar.g_01001
OG0001725	Prau.g_00392	Prar.g_00449
OG0001726	Prau.g_00415	Prar.g_00469
OG0001742	Prau.g_00379	Prar.g_00437
OG0001743	Prau.g_01145	Prar.g_01321
OG0001744	Prau.g_01356	Prar.g_00968
OG0001745	Prau.g_01613	Prar.g_00765
OG0001746	Prau.g_01296	Prar.g_01188
OG0001772	Prau.g_00407	Prar.g_01552
OG0001774	Prau.g_00717	Prar.g_01507
OG0001775	Prau.g_01113	Prar.g_01929
OG0001776	Prau.g_01143	Prar.g_01323
OG0001778	Prau.g_01343	Prar.g_00980
OG0001779	Prau.g_01357	Prar.g_00967
OG0001781	Prau.g_01646	Prar.g_00733
OG0001819	Prau.g_00395	Prar.g_00452
OG0001821	Prau.g_00803	Prar.g_01642
OG0001822	Prau.g_00822	Prar.g_01655
OG0001823	Prau.g_00918	Prar.g_01748
OG0001824	Prau.g_01055	Prar.g_01870
OG0001825	Prau.g_01114	Prar.g_01930
OG0001826	Prau.g_01116	Prar.g_01933
OG0001827	Prau.g_01119	Prar.g_01936
OG0001828	Prau.g_01140	Prar.g_01326
OG0001829	Prau.g_01144	Prar.g_01322
OG0001830	Prau.g_01161	Prar.g_01308
OG0001831	Prau.g_01173	Prar.g_01297
OG0001832	Prau.g_01333	Prar.g_00990
OG0001833	Prau.g_01408	Prar.g_00912
OG0001834	Prau.g_01454	Prar.g_00864
OG0001836	Prau.g_01278	Prar.g_01167
OG0001919	Prau.g_00402	Prar.g_00461
OG0001920	Prau.g_00746	Prar.g_01536
OG0001921	Prau.g_00920	Prar.g_01750
OG0001922	Prau.g_01386	Prar.g_00940
OG0001924	Prau.g_01691	Prar.g_01574
OG0001925	Prau.g_01692	Prar.g_01573
OG0001926	Prau.g_01693	Prar.g_01572
OG0001927	Prau.g_01694	Prar.g_01571
OG0001982	Prau.g_00370	Prar.g_00428
OG0001983	Prau.g_00786	Prar.g_01624
OG0001984	Prau.g_00831	Prar.g_01660
OG0001985	Prau.g_00924	Prar.g_01753
OG0001986	Prau.g_01041	Prar.g_01858
OG0001989	Prau.g_01398	Prar.g_00922
OG0001992	Prau.g_00815	Prar.g_01650
OG0001993	Prau.g_01689	Prar.g_01576
OG0001994	Prau.g_01690	Prar.g_01575
OG0002026	Prau.g_00401	Prar.g_00460
OG0002027	Prau.g_00922	Prar.g_01751
OG0002028	Prau.g_01050	Prar.g_01865
OG0002031	Prau.g_01656	Prar.g_00723
OG0002032	Prau.g_01984	Prar.g_00075
OG0002057	Prau.g_00111	Prar.g_00218
OG0002058	Prau.g_00181	Prar.g_00147
OG0002059	Prau.g_00366	Prar.g_00424
OG0002060	Prau.g_00368	Prar.g_00426
OG0002061	Prau.g_00404	Prar.g_00462
OG0002063	Prau.g_01671	Prar.g_01973
OG0002064	Prau.g_00508	Prar.g_00515
OG0002065	Prau.g_00599	Prar.g_01389
OG0002066	Prau.g_00605	Prar.g_01395
OG0002067	Prau.g_00754	Prar.g_01598
OG0002068	Prau.g_00794	Prar.g_01631
OG0002069	Prau.g_00795	Prar.g_01633
OG0002070	Prau.g_00823	Prar.g_01656
OG0002071	Prau.g_00829	Prar.g_01658
OG0002072	Prau.g_00837	Prar.g_01666
OG0002073	Prau.g_00859	Prar.g_01689
OG0002074	Prau.g_00911	Prar.g_01741
OG0002075	Prau.g_00923	Prar.g_01752
OG0002076	Prau.g_00968	Prar.g_01788
OG0002077	Prau.g_01051	Prar.g_01866
OG0002078	Prau.g_01054	Prar.g_01869
OG0002079	Prau.g_01059	Prar.g_01874
OG0002080	Prau.g_01077	Prar.g_01892
OG0002081	Prau.g_01100	Prar.g_01916
OG0002082	Prau.g_01109	Prar.g_01925
OG0002083	Prau.g_01121	Prar.g_01938
OG0002084	Prau.g_01122	Prar.g_01939
OG0002085	Prau.g_01128	Prar.g_01945
OG0002086	Prau.g_01133	Prar.g_01950
OG0002087	Prau.g_01134	Prar.g_01951
OG0002088	Prau.g_01135	Prar.g_01952
OG0002090	Prau.g_01164	Prar.g_01305
OG0002091	Prau.g_01182	Prar.g_01288
OG0002093	Prau.g_01317	Prar.g_01159
OG0002094	Prau.g_01349	Prar.g_00974
OG0002095	Prau.g_01354	Prar.g_00970
OG0002097	Prau.g_01455	Prar.g_00854
OG0002099	Prau.g_01620	Prar.g_00759
OG0002100	Prau.g_01629	Prar.g_00750
OG0002101	Prau.g_01632	Prar.g_00747
OG0002102	Prau.g_01636	Prar.g_00743
OG0002103	Prau.g_01638	Prar.g_00741
OG0002104	Prau.g_01639	Prar.g_00739
OG0002105	Prau.g_01737	Prar.g_01138
OG0002146	Prau.g_00537	Prar.g_01327
OG0002148	Prau.g_00789	Prar.g_01627
OG0002149	Prau.g_00810	Prar.g_01645
OG0002150	Prau.g_01052	Prar.g_01867
OG0002151	Prau.g_01163	Prar.g_01306
OG0002152	Prau.g_01340	Prar.g_00983
OG0002153	Prau.g_01053	Prar.g_01868
OG0002156	Prau.g_00045	Prar.g_00583
OG0002215	Prau.g_00787	Prar.g_01625
OG0002217	Prau.g_00842	Prar.g_01671
OG0002218	Prau.g_00919	Prar.g_01749
OG0002219	Prau.g_01149	Prar.g_01317
OG0002221	Prau.g_01355	Prar.g_00969
OG0002224	Prau.g_00390	Prar.g_00447
OG0002226	Prau.g_00753	Prar.g_01597
OG0002262	Prau.g_00048	Prar.g_00579
OG0002265	Prau.g_01167	Prar.g_01303
OG0002266	Prau.g_01337	Prar.g_00986
OG0002268	Prau.g_01328	Prar.g_00994
OG0002269	Prau.g_01329	Prar.g_00992
OG0002272	Prau.g_01169	Prar.g_01301
OG0002310	Prau.g_00380	Prar.g_00438
OG0002311	Prau.g_00423	Prar.g_00999
OG0002312	Prau.g_00813	Prar.g_01648
OG0002319	Prau.g_00413	Prar.g_00467
OG0002320	Prau.g_01342	Prar.g_00981
OG0002322	Prau.g_01631	Prar.g_00748
OG0002324	Prau.g_01661	Prar.g_00716
OG0002361	Prau.g_00345	Prar.g_00403
OG0002365	Prau.g_00417	Prar.g_00471
OG0002367	Prau.g_01334	Prar.g_00989
OG0002370	Prau.g_01552	Prar.g_00826
OG0002377	Prau.g_01277	Prar.g_01168
OG0002378	Prau.g_01171	Prar.g_01299
OG0002379	Prau.g_00042	Prar.g_00587
OG0002414	Prau.g_01158	Prar.g_01312
OG0002420	Prau.g_01708	Prar.g_01077
OG0002425	Prau.g_01468	Prar.g_00379
OG0002426	Prau.g_01478	Prar.g_00384
OG0002428	Prau.g_00398	Prar.g_00456
OG0002478	Prau.g_00421	Prar.g_00474
OG0002482	Prau.g_00393	Prar.g_00450
OG0002484	Prau.g_00416	Prar.g_00470
OG0002485	Prau.g_00412	Prar.g_00466
OG0002488	Prau.g_01497	Prar.g_00377
OG0002489	Prau.g_00411	Prar.g_00465
OG0002560	Prau.g_00399	Prar.g_00457
OG0002561	Prau.g_01311	Prar.g_00561
OG0002617	Prau.g_00363	Prar.g_00421
OG0002620	Prau.g_00396	Prar.g_00453
OG0002621	Prau.g_00446	Prar.g_01162
OG0002623	Prau.g_01660	Prar.g_00717
OG0002624	Prau.g_00372	Prar.g_00430
OG0002625	Prau.g_00384	Prar.g_00442
OG0002688	Prau.g_01670	Prar.g_01974
OG0002690	Prau.g_01669	Prar.g_01975
OG0002695	Prau.g_01499, Prau.g_01466	Prar.g_00378
OG0002698	Prau.g_01687	Prar.g_01578
OG0002769	Prau.g_01668	Prar.g_00710
OG0002779	Prau.g_01365	Prar.g_00961
OG0002780	Prau.g_01702	Prar.g_01559, Prar.g_01563
OG0002781	Prau.g_01700	Prar.g_01163, Prar.g_01566
OG0002782	Prau.g_00419	Prar.g_00473
OG0002885	Prau.g_00459	Prar.g_00563
OG0002891	Prau.g_01701	Prar.g_01564
OG0002898	Prau.g_00437	Prar.g_01009
OG0002900	Prau.g_00801	Prar.g_01639
OG0003025	Prau.g_01456	Prar.g_00859
OG0003171	Prau.g_01294	Prar.g_00464
OG0003172	Prau.g_00400	Prar.g_00459
OG0003173	Prau.g_01025	Prar.g_01843
OG0003175	Prau.g_01695	Prar.g_01570
OG0003176	Prau.g_00436	Prar.g_01076
OG0003177	Prau.g_01672	Prar.g_01972
OG0003367	Prau.g_01696	Prar.g_01568
OG0003648	Prau.g_01293	Prar.g_01184
OG0003649	Prau.g_01684	Prar.g_01580
OG0003650	Prau.g_01686	Prar.g_01579
OG0003653	Prau.g_00044	Prar.g_00584
OG0003654	Prau.g_00043	Prar.g_00586
OG0003655	Prau.g_00039	Prar.g_00590
