Orthogroup	Prau	Syaf
OG0001132	Prau.g_01127	Syaf.g_01722
OG0001133	Prau.g_01160	Syaf.g_02334
OG0001134	Prau.g_01174	Syaf.g_01616
OG0001136	Prau.g_01204	Syaf.g_01286
OG0001137	Prau.g_01214	Syaf.g_01306
OG0001138	Prau.g_01232	Syaf.g_01596
OG0001139	Prau.g_01233	Syaf.g_01594
OG0001140	Prau.g_01234	Syaf.g_01593
OG0001141	Prau.g_01235	Syaf.g_01592
OG0001142	Prau.g_01236	Syaf.g_01591
OG0001143	Prau.g_01243	Syaf.g_01583
OG0001144	Prau.g_01248	Syaf.g_01573
OG0001145	Prau.g_01362	Syaf.g_01267
OG0001146	Prau.g_01375	Syaf.g_01248
OG0001147	Prau.g_01395	Syaf.g_02489
OG0001148	Prau.g_01411	Syaf.g_02735
OG0001149	Prau.g_01412	Syaf.g_02736
OG0001150	Prau.g_01413	Syaf.g_02737
OG0001151	Prau.g_01424	Syaf.g_02750
OG0001152	Prau.g_01425	Syaf.g_02751
OG0001153	Prau.g_01563	Syaf.g_02463
OG0001154	Prau.g_01564	Syaf.g_02464
OG0001155	Prau.g_01576	Syaf.g_01107
OG0001156	Prau.g_01579	Syaf.g_01104
OG0001157	Prau.g_01580	Syaf.g_01103
OG0001158	Prau.g_01581	Syaf.g_01102
OG0001159	Prau.g_01582	Syaf.g_01101
OG0001160	Prau.g_01606	Syaf.g_01058
OG0001161	Prau.g_01619	Syaf.g_00617
OG0001162	Prau.g_01630	Syaf.g_02015
OG0001163	Prau.g_01724	Syaf.g_01050
OG0001164	Prau.g_01728	Syaf.g_01044
OG0001165	Prau.g_01731	Syaf.g_01039
OG0001166	Prau.g_01751	Syaf.g_01010
OG0001167	Prau.g_01768	Syaf.g_01182
OG0001168	Prau.g_01770	Syaf.g_01180
OG0001169	Prau.g_01772	Syaf.g_01178
OG0001170	Prau.g_01774	Syaf.g_01176
OG0001171	Prau.g_01783	Syaf.g_01166
OG0001172	Prau.g_01797	Syaf.g_00173
OG0001173	Prau.g_01798	Syaf.g_00172
OG0001174	Prau.g_01806	Syaf.g_00164
OG0001175	Prau.g_01807	Syaf.g_00163
OG0001176	Prau.g_01814	Syaf.g_00142
OG0001177	Prau.g_01817	Syaf.g_00144
OG0001178	Prau.g_01822	Syaf.g_01028
OG0001179	Prau.g_01853	Syaf.g_00112
OG0001180	Prau.g_01875	Syaf.g_00087
OG0001181	Prau.g_01879	Syaf.g_00083
OG0001182	Prau.g_01886	Syaf.g_00074
OG0001184	Prau.g_01906	Syaf.g_00360
OG0001185	Prau.g_01920	Syaf.g_00382
OG0001186	Prau.g_01943	Syaf.g_00418
OG0001187	Prau.g_01947	Syaf.g_00422
OG0001188	Prau.g_01950	Syaf.g_00425
OG0001189	Prau.g_01967	Syaf.g_00441
OG0001190	Prau.g_01971	Syaf.g_00646
OG0001191	Prau.g_01981	Syaf.g_00635
OG0001192	Prau.g_01985	Syaf.g_00630
OG0001193	Prau.g_01995	Syaf.g_00596
OG0001194	Prau.g_01996	Syaf.g_00594
OG0001195	Prau.g_01997	Syaf.g_00593
OG0001196	Prau.g_02010	Syaf.g_00519
OG0001197	Prau.g_02011	Syaf.g_00517
OG0001198	Prau.g_02019	Syaf.g_00501
OG0001199	Prau.g_00075	Syaf.g_00957
OG0001200	Prau.g_00077	Syaf.g_00955
OG0001201	Prau.g_00109	Syaf.g_00902
OG0001202	Prau.g_00200	Syaf.g_00764
OG0001203	Prau.g_00239	Syaf.g_02785
OG0001204	Prau.g_00245	Syaf.g_00185
OG0001205	Prau.g_00486	Syaf.g_01229
OG0001206	Prau.g_00504	Syaf.g_02530
OG0001207	Prau.g_00518	Syaf.g_02732
OG0001208	Prau.g_00523	Syaf.g_02719
OG0001209	Prau.g_00575	Syaf.g_02651
OG0001210	Prau.g_00580	Syaf.g_02642
OG0001211	Prau.g_00590	Syaf.g_02623
OG0001212	Prau.g_00634	Syaf.g_02563
OG0001213	Prau.g_00669	Syaf.g_02324
OG0001214	Prau.g_00677	Syaf.g_02308
OG0001215	Prau.g_00730	Syaf.g_01477
OG0001216	Prau.g_00757	Syaf.g_01980
OG0001217	Prau.g_00800	Syaf.g_02237
OG0001218	Prau.g_00809	Syaf.g_02473
OG0001219	Prau.g_00843	Syaf.g_01796
OG0001220	Prau.g_00906	Syaf.g_01335
OG0001221	Prau.g_00967	Syaf.g_02087
OG0001222	Prau.g_01007	Syaf.g_01848
OG0001223	Prau.g_01033	Syaf.g_01902
OG0001224	Prau.g_01085	Syaf.g_01438
OG0001225	Prau.g_01087	Syaf.g_01440
OG0001226	Prau.g_01112	Syaf.g_02262
OG0001227	Prau.g_01130	Syaf.g_00614
OG0001228	Prau.g_01251	Syaf.g_01223
OG0001229	Prau.g_01407	Syaf.g_01464
OG0001230	Prau.g_01520	Syaf.g_02404
OG0001231	Prau.g_01628	Syaf.g_00481
OG0001232	Prau.g_01755	Syaf.g_01000
OG0001234	Prau.g_01809	Syaf.g_00159
OG0001235	Prau.g_01819	Syaf.g_00150
OG0001236	Prau.g_01903	Syaf.g_00357
OG0001237	Prau.g_01907	Syaf.g_00362
OG0001238	Prau.g_01982	Syaf.g_00634
OG0001240	Prau.g_00094	Syaf.g_00919
OG0001241	Prau.g_00102	Syaf.g_00909
OG0001242	Prau.g_00120	Syaf.g_00874
OG0001243	Prau.g_00126	Syaf.g_00867
OG0001244	Prau.g_00142	Syaf.g_00836
OG0001246	Prau.g_00545	Syaf.g_02693
OG0001247	Prau.g_00723	Syaf.g_02004
OG0001248	Prau.g_00725	Syaf.g_02012
OG0001250	Prau.g_00894	Syaf.g_01377
OG0001251	Prau.g_00943	Syaf.g_00588
OG0001252	Prau.g_01080	Syaf.g_01412
OG0001254	Prau.g_01176	Syaf.g_01617
OG0001255	Prau.g_01191	Syaf.g_01070
OG0001256	Prau.g_01621	Syaf.g_01051
OG0001257	Prau.g_01627	Syaf.g_02534
OG0001258	Prau.g_01729	Syaf.g_01041
OG0001259	Prau.g_01773	Syaf.g_01177
OG0001260	Prau.g_01789	Syaf.g_01155
OG0001261	Prau.g_01861	Syaf.g_00103
OG0001262	Prau.g_01965	Syaf.g_00439
OG0001263	Prau.g_00129	Syaf.g_00864
OG0001264	Prau.g_01268	Syaf.g_01234
OG0001265	Prau.g_00119	Syaf.g_00876
OG0001266	Prau.g_00204	Syaf.g_00760
OG0001267	Prau.g_00282	Syaf.g_00244
OG0001268	Prau.g_00341	Syaf.g_00017
OG0001269	Prau.g_00361	Syaf.g_01653
OG0001270	Prau.g_00475	Syaf.g_01210
OG0001271	Prau.g_00513	Syaf.g_02501
OG0001272	Prau.g_00527	Syaf.g_02715
OG0001273	Prau.g_00671	Syaf.g_02315
OG0001274	Prau.g_00743	Syaf.g_00707
OG0001275	Prau.g_01043	Syaf.g_01917
OG0001276	Prau.g_01064	Syaf.g_01933
OG0001277	Prau.g_01120	Syaf.g_00533
OG0001278	Prau.g_01256	Syaf.g_01562
OG0001279	Prau.g_01320	Syaf.g_02385
OG0001280	Prau.g_01370	Syaf.g_01257
OG0001281	Prau.g_01376	Syaf.g_01247
OG0001282	Prau.g_01410	Syaf.g_02734
OG0001283	Prau.g_01429	Syaf.g_02414, Syaf.g_00524
OG0001284	Prau.g_01601	Syaf.g_01073
OG0001285	Prau.g_01758	Syaf.g_00568
OG0001286	Prau.g_01873	Syaf.g_00089
OG0001287	Prau.g_01927	Syaf.g_00390
OG0001288	Prau.g_01936	Syaf.g_00408
OG0001289	Prau.g_00088	Syaf.g_00935
OG0001290	Prau.g_00101	Syaf.g_00910
OG0001291	Prau.g_00136	Syaf.g_00853
OG0001292	Prau.g_00250	Syaf.g_00191
OG0001293	Prau.g_00263	Syaf.g_00217
OG0001294	Prau.g_00381	Syaf.g_02124
OG0001295	Prau.g_00509	Syaf.g_02637
OG0001296	Prau.g_00550	Syaf.g_02687
OG0001297	Prau.g_00555	Syaf.g_02683
OG0001298	Prau.g_00616	Syaf.g_02584
OG0001299	Prau.g_00706	Syaf.g_02130
OG0001300	Prau.g_00733	Syaf.g_01468
OG0001301	Prau.g_00736	Syaf.g_01454
OG0001302	Prau.g_00841	Syaf.g_02279
OG0001303	Prau.g_01047	Syaf.g_01798
OG0001304	Prau.g_01074	Syaf.g_01950
OG0001305	Prau.g_01093	Syaf.g_01448
OG0001306	Prau.g_01193	Syaf.g_01272
OG0001307	Prau.g_01392	Syaf.g_01638
OG0001308	Prau.g_01541	Syaf.g_02427
OG0001309	Prau.g_01625	Syaf.g_02678
OG0001310	Prau.g_01744	Syaf.g_01018
OG0001311	Prau.g_01066	Syaf.g_01935
OG0001313	Prau.g_00752	Syaf.g_02517, Syaf.g_02523
OG0001315	Prau.g_00063	Syaf.g_00071
OG0001316	Prau.g_00141	Syaf.g_00847
OG0001317	Prau.g_00235	Syaf.g_02790
OG0001318	Prau.g_00258	Syaf.g_00209
OG0001319	Prau.g_00274	Syaf.g_00232
OG0001321	Prau.g_00492	Syaf.g_01238
OG0001322	Prau.g_00493	Syaf.g_01239
OG0001323	Prau.g_00560	Syaf.g_02675
OG0001324	Prau.g_00734	Syaf.g_01467
OG0001325	Prau.g_00760	Syaf.g_01976
OG0001326	Prau.g_00931	Syaf.g_00578
OG0001327	Prau.g_01104	Syaf.g_02116
OG0001328	Prau.g_01129	Syaf.g_02094
OG0001329	Prau.g_01168	Syaf.g_02285
OG0001330	Prau.g_01345	Syaf.g_01264
OG0001331	Prau.g_01415	Syaf.g_02739
OG0001333	Prau.g_01769	Syaf.g_01181
OG0001334	Prau.g_01893	Syaf.g_00060
OG0001335	Prau.g_01894	Syaf.g_00059
OG0001336	Prau.g_02007	Syaf.g_00523
OG0001339	Prau.g_00104	Syaf.g_00907
OG0001340	Prau.g_00330	Syaf.g_00039
OG0001341	Prau.g_00798	Syaf.g_01463
OG0001343	Prau.g_00940	Syaf.g_00590
OG0001344	Prau.g_01210	Syaf.g_01294
OG0001345	Prau.g_01225	Syaf.g_01323
OG0001346	Prau.g_01372	Syaf.g_01253
OG0001349	Prau.g_01530	Syaf.g_00995
OG0001350	Prau.g_00784	Syaf.g_02786
OG0001351	Prau.g_00495	Syaf.g_02539
OG0001352	Prau.g_00720	Syaf.g_02661
OG0001358	Prau.g_00660	Syaf.g_02341
OG0001359	Prau.g_00941	Syaf.g_00591
OG0001360	Prau.g_01132	Syaf.g_01325
OG0001361	Prau.g_01222	Syaf.g_01320
OG0001362	Prau.g_01545	Syaf.g_02432
OG0001363	Prau.g_01547	Syaf.g_02434
OG0001364	Prau.g_01896	Syaf.g_00338
OG0001371	Prau.g_00719	Syaf.g_00397
OG0001372	Prau.g_00808	Syaf.g_01682
OG0001373	Prau.g_00930	Syaf.g_00579
OG0001374	Prau.g_00938	Syaf.g_00571
OG0001375	Prau.g_00939	Syaf.g_00589
OG0001376	Prau.g_01098	Syaf.g_00626
OG0001377	Prau.g_01099	Syaf.g_00627
OG0001378	Prau.g_01141	Syaf.g_01209
OG0001380	Prau.g_01397	Syaf.g_02247
OG0001385	Prau.g_00927	Syaf.g_00582
OG0001386	Prau.g_00928	Syaf.g_00581
OG0001387	Prau.g_00929	Syaf.g_00580
OG0001388	Prau.g_00932	Syaf.g_00577
OG0001389	Prau.g_00933	Syaf.g_00576
OG0001390	Prau.g_00934	Syaf.g_00575
OG0001391	Prau.g_00935	Syaf.g_00574
OG0001392	Prau.g_00936	Syaf.g_00573
OG0001393	Prau.g_00937	Syaf.g_00572
OG0001394	Prau.g_00971	Syaf.g_02081
OG0001395	Prau.g_01076	Syaf.g_01958
OG0001397	Prau.g_01546	Syaf.g_02433
OG0001398	Prau.g_01653	Syaf.g_01758
OG0001399	Prau.g_01811	Syaf.g_00697
OG0001404	Prau.g_00070	Syaf.g_00964
OG0001405	Prau.g_00328	Syaf.g_00057
OG0001406	Prau.g_01097	Syaf.g_00625
OG0001407	Prau.g_01110	Syaf.g_02660
OG0001408	Prau.g_01115	Syaf.g_01546
OG0001410	Prau.g_01393	Syaf.g_01639
OG0001411	Prau.g_01452	Syaf.g_00310
OG0001413	Prau.g_01616	Syaf.g_02267
OG0001416	Prau.g_00500	Syaf.g_01250
OG0001417	Prau.g_00511	Syaf.g_01887
OG0001419	Prau.g_01111	Syaf.g_02659
OG0001420	Prau.g_01150	Syaf.g_02664
OG0001421	Prau.g_01622	Syaf.g_01721
OG0001428	Prau.g_00173	Syaf.g_00804
OG0001432	Prau.g_01614	Syaf.g_01492
OG0001436	Prau.g_01480	Syaf.g_00331, Syaf.g_00332
OG0001438	Prau.g_00295	Syaf.g_00259
OG0001439	Prau.g_00309	Syaf.g_00283
OG0001441	Prau.g_00562	Syaf.g_02673
OG0001442	Prau.g_00791	Syaf.g_02066
OG0001447	Prau.g_00127	Syaf.g_00866
OG0001448	Prau.g_00369	Syaf.g_00612
OG0001449	Prau.g_00405	Syaf.g_00182
OG0001451	Prau.g_00915	Syaf.g_02183
OG0001452	Prau.g_00944	Syaf.g_00204
OG0001453	Prau.g_01037	Syaf.g_01909
OG0001454	Prau.g_01125	Syaf.g_02263
OG0001456	Prau.g_01184	Syaf.g_00561
OG0001457	Prau.g_01185	Syaf.g_00560
OG0001458	Prau.g_01186	Syaf.g_00559
OG0001462	Prau.g_00033	Syaf.g_00455
OG0001465	Prau.g_00742	Syaf.g_02000
OG0001468	Prau.g_01102	Syaf.g_02278
OG0001470	Prau.g_01463, Prau.g_01472	Syaf.g_01206
OG0001471	Prau.g_01617	Syaf.g_00276
OG0001473	Prau.g_01944	Syaf.g_02282
OG0001474	Prau.g_00342	Syaf.g_00016
OG0001475	Prau.g_01474	Syaf.g_01204
OG0001479	Prau.g_00339	Syaf.g_00019
OG0001480	Prau.g_00371	Syaf.g_01334
OG0001482	Prau.g_00498	Syaf.g_01897
OG0001484	Prau.g_01709	Syaf.g_00570
OG0001492	Prau.g_01253	Syaf.g_01565
OG0001493	Prau.g_01261	Syaf.g_01555
OG0001495	Prau.g_01816	Syaf.g_00145
OG0001502	Prau.g_00824	Syaf.g_01341
OG0001507	Prau.g_01664	Syaf.g_01664
OG0001508	Prau.g_01462	Syaf.g_01207
OG0001520	Prau.g_00397	Syaf.g_02600
OG0001522	Prau.g_00886	Syaf.g_01387
OG0001528	Prau.g_01473, Prau.g_01464	Syaf.g_01205
OG0001547	Prau.g_00826	Syaf.g_01777
OG0001548	Prau.g_01719, Prau.g_00830	Syaf.g_02258
OG0001549	Prau.g_00913	Syaf.g_01326
OG0001551	Prau.g_01183	Syaf.g_01403
OG0001552	Prau.g_01270	Syaf.g_02761, Syaf.g_02762
OG0001554	Prau.g_01623	Syaf.g_00648
OG0001555	Prau.g_01637	Syaf.g_01698
OG0001557	Prau.g_00972	Syaf.g_02080
OG0001564	Prau.g_01501, Prau.g_01505	Syaf.g_00565
OG0001567	Prau.g_00825	Syaf.g_01776
OG0001568	Prau.g_00827	Syaf.g_01779
OG0001570	Prau.g_01152	Syaf.g_00978
OG0001582	Prau.g_00510	Syaf.g_01865
OG0001602	Prau.g_00741	Syaf.g_02001
OG0001625	Prau.g_00260	Syaf.g_00211
OG0001633	Prau.g_01406	Syaf.g_01528, Syaf.g_02381
OG0001647	Prau.g_00275	Syaf.g_00234
OG0001712	Prau.g_00418	Syaf.g_01712
OG0001726	Prau.g_00415	Syaf.g_01751
OG0001897	Prau.g_01280	Syaf.g_00013
OG0001924	Prau.g_01691	Syaf.g_02355
OG0001925	Prau.g_01692	Syaf.g_02356
OG0001926	Prau.g_01693	Syaf.g_02357
OG0001927	Prau.g_01694	Syaf.g_02362
OG0001993	Prau.g_01689	Syaf.g_02353
OG0001994	Prau.g_01690	Syaf.g_02354
OG0002156	Prau.g_00045	Syaf.g_02392
OG0002244	Prau.g_01663	Syaf.g_01663
OG0002248	Prau.g_01722	Syaf.g_01466
