Orthogroup	Prau	Syal
OG0001168	Prau.g_01770	Syal.g_00640
OG0001169	Prau.g_01772	Syal.g_00642
OG0001170	Prau.g_01774	Syal.g_00644
OG0001172	Prau.g_01797	Syal.g_00198
OG0001173	Prau.g_01798	Syal.g_00199
OG0001174	Prau.g_01806	Syal.g_00207
OG0001175	Prau.g_01807	Syal.g_00208
OG0001176	Prau.g_01814	Syal.g_00226
OG0001177	Prau.g_01817	Syal.g_00224
OG0001178	Prau.g_01822	Syal.g_00592
OG0001179	Prau.g_01853	Syal.g_00256
OG0001180	Prau.g_01875	Syal.g_00282
OG0001182	Prau.g_01886	Syal.g_00295
OG0001183	Prau.g_01890	Syal.g_00302
OG0001184	Prau.g_01906	Syal.g_01359
OG0001185	Prau.g_01920	Syal.g_01453
OG0001186	Prau.g_01943	Syal.g_00179
OG0001187	Prau.g_01947	Syal.g_00175
OG0001188	Prau.g_01950	Syal.g_00172
OG0001189	Prau.g_01967	Syal.g_00152
OG0001190	Prau.g_01971	Syal.g_01067
OG0001191	Prau.g_01981	Syal.g_01083
OG0001192	Prau.g_01985	Syal.g_01090
OG0001193	Prau.g_01995	Syal.g_01128
OG0001194	Prau.g_01996	Syal.g_01130
OG0001195	Prau.g_01997	Syal.g_01131
OG0001196	Prau.g_02010	Syal.g_00078
OG0001197	Prau.g_02011	Syal.g_00080
OG0001198	Prau.g_02019	Syal.g_00093
OG0001199	Prau.g_00075	Syal.g_00757
OG0001200	Prau.g_00077	Syal.g_00759
OG0001201	Prau.g_00109	Syal.g_00821
OG0001202	Prau.g_00200	Syal.g_00956
OG0001203	Prau.g_00239	Syal.g_00683
OG0001204	Prau.g_00245	Syal.g_01201
OG0001205	Prau.g_00486	Syal.g_00515
OG0001206	Prau.g_00504	Syal.g_00490
OG0001207	Prau.g_00518	Syal.g_02889
OG0001208	Prau.g_00523	Syal.g_02899
OG0001209	Prau.g_00575	Syal.g_02835
OG0001210	Prau.g_00580	Syal.g_02827
OG0001211	Prau.g_00590	Syal.g_02811
OG0001212	Prau.g_00634	Syal.g_02754
OG0001213	Prau.g_00669	Syal.g_02701
OG0001214	Prau.g_00677	Syal.g_02634
OG0001215	Prau.g_00730	Syal.g_01786
OG0001216	Prau.g_00757	Syal.g_01861
OG0001217	Prau.g_00800	Syal.g_02067
OG0001218	Prau.g_00809	Syal.g_00429
OG0001219	Prau.g_00843	Syal.g_02036
OG0001220	Prau.g_00906	Syal.g_02494
OG0001221	Prau.g_00967	Syal.g_02258
OG0001222	Prau.g_01007	Syal.g_02006
OG0001223	Prau.g_01033	Syal.g_01960
OG0001224	Prau.g_01085	Syal.g_01827
OG0001225	Prau.g_01087	Syal.g_01825
OG0001226	Prau.g_01112	Syal.g_00767
OG0001227	Prau.g_01130	Syal.g_01575
OG0001228	Prau.g_01251	Syal.g_02451
OG0001229	Prau.g_01407	Syal.g_01801
OG0001230	Prau.g_01520	Syal.g_00029
OG0001231	Prau.g_01628	Syal.g_00114
OG0001232	Prau.g_01755	Syal.g_00622
OG0001233	Prau.g_01775	Syal.g_00645
OG0001234	Prau.g_01809	Syal.g_00212
OG0001236	Prau.g_01903	Syal.g_01352
OG0001237	Prau.g_01907	Syal.g_01362
OG0001238	Prau.g_01982	Syal.g_01085
OG0001240	Prau.g_00094	Syal.g_00804
OG0001241	Prau.g_00102	Syal.g_00814
OG0001242	Prau.g_00120	Syal.g_00844
OG0001243	Prau.g_00126	Syal.g_00852
OG0001244	Prau.g_00142	Syal.g_00882
OG0001245	Prau.g_00383	Syal.g_02522
OG0001246	Prau.g_00545	Syal.g_02927
OG0001247	Prau.g_00723	Syal.g_01126
OG0001248	Prau.g_00725	Syal.g_01778
OG0001249	Prau.g_00832	Syal.g_00337
OG0001250	Prau.g_00894	Syal.g_02469
OG0001251	Prau.g_00943	Syal.g_02576
OG0001252	Prau.g_01080	Syal.g_01834
OG0001253	Prau.g_01131	Syal.g_02521
OG0001254	Prau.g_01176	Syal.g_02507
OG0001255	Prau.g_01191	Syal.g_02609
OG0001256	Prau.g_01621	Syal.g_00571
OG0001257	Prau.g_01627	Syal.g_02262
OG0001258	Prau.g_01729	Syal.g_00582
OG0001259	Prau.g_01773	Syal.g_00643
OG0001260	Prau.g_01789	Syal.g_00665
OG0001261	Prau.g_01861	Syal.g_00265
OG0001262	Prau.g_01965	Syal.g_00154
OG0001263	Prau.g_00129	Syal.g_00856
OG0001264	Prau.g_01268	Syal.g_00191
OG0001265	Prau.g_00119	Syal.g_00842
OG0001266	Prau.g_00204	Syal.g_00960
OG0001267	Prau.g_00282	Syal.g_01263
OG0001268	Prau.g_00341	Syal.g_00353
OG0001269	Prau.g_00361	Syal.g_02567
OG0001270	Prau.g_00475	Syal.g_00528
OG0001271	Prau.g_00513	Syal.g_00466
OG0001272	Prau.g_00527	Syal.g_02903
OG0001273	Prau.g_00671	Syal.g_02641
OG0001274	Prau.g_00743	Syal.g_01007
OG0001275	Prau.g_01043	Syal.g_01932
OG0001276	Prau.g_01064	Syal.g_01914
OG0001277	Prau.g_01120	Syal.g_02963
OG0001278	Prau.g_01256	Syal.g_01766
OG0001279	Prau.g_01320	Syal.g_02565
OG0001280	Prau.g_01370	Syal.g_01604
OG0001281	Prau.g_01376	Syal.g_01592
OG0001282	Prau.g_01410	Syal.g_02887
OG0001283	Prau.g_01429	Syal.g_01179
OG0001284	Prau.g_01601	Syal.g_03007
OG0001285	Prau.g_01758	Syal.g_00625
OG0001286	Prau.g_01873	Syal.g_00280
OG0001287	Prau.g_01927	Syal.g_01461
OG0001288	Prau.g_01936	Syal.g_01513
OG0001289	Prau.g_00088	Syal.g_00781
OG0001290	Prau.g_00101	Syal.g_00813
OG0001291	Prau.g_00136	Syal.g_00866
OG0001292	Prau.g_00250	Syal.g_01206
OG0001293	Prau.g_00263	Syal.g_01236
OG0001294	Prau.g_00381	Syal.g_02207
OG0001295	Prau.g_00509	Syal.g_01828
OG0001296	Prau.g_00550	Syal.g_02933
OG0001298	Prau.g_00616	Syal.g_02777
OG0001299	Prau.g_00706	Syal.g_02200
OG0001300	Prau.g_00733	Syal.g_01795
OG0001301	Prau.g_00736	Syal.g_01941, Syal.g_01810
OG0001302	Prau.g_00841	Syal.g_02607
OG0001303	Prau.g_01047	Syal.g_02033
OG0001304	Prau.g_01074	Syal.g_01899
OG0001305	Prau.g_01093	Syal.g_01817
OG0001306	Prau.g_01193	Syal.g_01626
OG0001307	Prau.g_01392	Syal.g_02195
OG0001308	Prau.g_01541	Syal.g_00392
OG0001309	Prau.g_01625	Syal.g_02943
OG0001310	Prau.g_01744	Syal.g_00605
OG0001311	Prau.g_01066	Syal.g_01912
OG0001313	Prau.g_00752	Syal.g_00482
OG0001315	Prau.g_00063	Syal.g_00300
OG0001316	Prau.g_00141	Syal.g_00872
OG0001317	Prau.g_00235	Syal.g_00687
OG0001318	Prau.g_00258	Syal.g_01228
OG0001319	Prau.g_00274	Syal.g_01252
OG0001321	Prau.g_00492	Syal.g_00508
OG0001322	Prau.g_00493	Syal.g_00507
OG0001323	Prau.g_00560	Syal.g_02946
OG0001324	Prau.g_00734	Syal.g_01796
OG0001325	Prau.g_00760	Syal.g_01865
OG0001326	Prau.g_00931	Syal.g_01138
OG0001327	Prau.g_01104	Syal.g_02296
OG0001328	Prau.g_01129	Syal.g_02266
OG0001329	Prau.g_01168	Syal.g_01188
OG0001330	Prau.g_01345	Syal.g_01611
OG0001332	Prau.g_01574	Syal.g_02965
OG0001333	Prau.g_01769	Syal.g_00639
OG0001334	Prau.g_01893	Syal.g_00311
OG0001335	Prau.g_01894	Syal.g_00312
OG0001336	Prau.g_02007	Syal.g_01180
OG0001339	Prau.g_00104	Syal.g_00816
OG0001340	Prau.g_00330	Syal.g_00328
OG0001341	Prau.g_00798	Syal.g_02538
OG0001343	Prau.g_00940	Syal.g_01190
OG0001344	Prau.g_01210	Syal.g_01658
OG0001345	Prau.g_01225	Syal.g_01694
OG0001346	Prau.g_01372	Syal.g_01600
OG0001349	Prau.g_01530	Syal.g_01426
OG0001351	Prau.g_00495	Syal.g_00501
OG0001358	Prau.g_00660	Syal.g_02715
OG0001359	Prau.g_00941	Syal.g_01189
OG0001360	Prau.g_01132	Syal.g_01696
OG0001361	Prau.g_01222	Syal.g_01691
OG0001362	Prau.g_01545	Syal.g_00397
OG0001363	Prau.g_01547	Syal.g_00399
OG0001364	Prau.g_01896	Syal.g_01342
OG0001365	Prau.g_01975	Syal.g_01072
OG0001369	Prau.g_00093	Syal.g_00803
OG0001373	Prau.g_00930	Syal.g_01137
OG0001374	Prau.g_00938	Syal.g_01145
OG0001375	Prau.g_00939	Syal.g_01191
OG0001376	Prau.g_01098	Syal.g_01095
OG0001377	Prau.g_01099	Syal.g_01094
OG0001378	Prau.g_01141	Syal.g_00529
OG0001382	Prau.g_01640	Syal.g_00220
OG0001385	Prau.g_00927	Syal.g_01134
OG0001386	Prau.g_00928	Syal.g_01135
OG0001387	Prau.g_00929	Syal.g_01136
OG0001388	Prau.g_00932	Syal.g_01139
OG0001389	Prau.g_00933	Syal.g_01140
OG0001390	Prau.g_00934	Syal.g_01141
OG0001391	Prau.g_00935	Syal.g_01142
OG0001392	Prau.g_00936	Syal.g_01143
OG0001393	Prau.g_00937	Syal.g_01144
OG0001394	Prau.g_00971	Syal.g_02250
OG0001395	Prau.g_01076	Syal.g_02432
OG0001397	Prau.g_01546	Syal.g_00398
OG0001398	Prau.g_01653	Syal.g_00774
OG0001399	Prau.g_01811	Syal.g_00434
OG0001404	Prau.g_00070	Syal.g_00750
OG0001405	Prau.g_00328	Syal.g_00314
OG0001406	Prau.g_01097	Syal.g_01096
OG0001407	Prau.g_01110	Syal.g_01774
OG0001408	Prau.g_01115	Syal.g_02589
OG0001409	Prau.g_01213	Syal.g_01671
OG0001410	Prau.g_01393	Syal.g_02194
OG0001411	Prau.g_01452	Syal.g_01399
OG0001413	Prau.g_01616	Syal.g_02570
OG0001416	Prau.g_00500	Syal.g_01595
OG0001417	Prau.g_00511	Syal.g_01974
OG0001419	Prau.g_01111	Syal.g_01775
OG0001420	Prau.g_01150	Syal.g_02955
OG0001428	Prau.g_00173	Syal.g_00915
OG0001430	Prau.g_01341	Syal.g_01055
OG0001432	Prau.g_01614	Syal.g_02578
OG0001434	Prau.g_00976	Syal.g_02245
OG0001436	Prau.g_01480	Syal.g_01335, Syal.g_01336, Syal.g_01387, Syal.g_01384
OG0001438	Prau.g_00295	Syal.g_01278
OG0001439	Prau.g_00309	Syal.g_01306
OG0001442	Prau.g_00791	Syal.g_02234
OG0001447	Prau.g_00127	Syal.g_00853
OG0001448	Prau.g_00369	Syal.g_02552
OG0001449	Prau.g_00405	Syal.g_01198
OG0001452	Prau.g_00944	Syal.g_01223
OG0001454	Prau.g_01125	Syal.g_02566
OG0001456	Prau.g_01184	Syal.g_01146
OG0001457	Prau.g_01185	Syal.g_01147
OG0001458	Prau.g_01186	Syal.g_01148
OG0001462	Prau.g_00033	Syal.g_00138
OG0001470	Prau.g_01463, Prau.g_01472	Syal.g_00181
OG0001471	Prau.g_01617	Syal.g_01301
OG0001473	Prau.g_01944	Syal.g_02571
OG0001474	Prau.g_00342	Syal.g_00354
OG0001475	Prau.g_01474	Syal.g_00184
OG0001479	Prau.g_00339	Syal.g_00351
OG0001480	Prau.g_00371	Syal.g_02599
OG0001481	Prau.g_00376	Syal.g_00504
OG0001482	Prau.g_00498	Syal.g_01964
OG0001492	Prau.g_01253	Syal.g_01769
OG0001493	Prau.g_01261	Syal.g_01760
OG0001495	Prau.g_01816	Syal.g_00223
OG0001499	Prau.g_00062	Syal.g_00086
OG0001502	Prau.g_00824	Syal.g_02489
OG0001507	Prau.g_01664	Syal.g_02094
OG0001508	Prau.g_01462	Syal.g_00180
OG0001520	Prau.g_00397	Syal.g_02790
OG0001525	Prau.g_01633	Syal.g_02585
OG0001528	Prau.g_01473, Prau.g_01464	Syal.g_00182
OG0001547	Prau.g_00826	Syal.g_02050
OG0001551	Prau.g_01183	Syal.g_01781
OG0001554	Prau.g_01623	Syal.g_01065
OG0001555	Prau.g_01637	Syal.g_02484
OG0001557	Prau.g_00972	Syal.g_02249
OG0001565	Prau.g_00457, Prau.g_00431	Syal.g_02600
OG0001567	Prau.g_00825	Syal.g_02051
OG0001568	Prau.g_00827	Syal.g_02049
OG0001570	Prau.g_01152	Syal.g_02053
OG0001572	Prau.g_01308	Syal.g_03017
OG0001582	Prau.g_00510	Syal.g_02644
OG0001585	Prau.g_01323	Syal.g_00712
OG0001625	Prau.g_00260	Syal.g_01230
OG0001647	Prau.g_00275	Syal.g_01254
OG0001667	Prau.g_01348	Syal.g_02863
OG0001712	Prau.g_00418	Syal.g_02524
OG0001719	Prau.g_00394	Syal.g_01472
OG0001722	Prau.g_00945	Syal.g_00730
OG0001726	Prau.g_00415	Syal.g_00536
OG0001744	Prau.g_01356	Syal.g_00735
OG0001745	Prau.g_01613	Syal.g_02530
OG0001897	Prau.g_01280	Syal.g_00357
OG0001924	Prau.g_01691	Syal.g_02722
OG0001925	Prau.g_01692	Syal.g_02723
OG0001926	Prau.g_01693	Syal.g_02724
OG0001927	Prau.g_01694	Syal.g_02725
OG0001993	Prau.g_01689	Syal.g_02720
OG0001994	Prau.g_01690	Syal.g_02721
OG0002032	Prau.g_01984	Syal.g_02367
OG0002112	Prau.g_00409	Syal.g_01292
OG0002156	Prau.g_00045	Syal.g_00058
OG0002157	Prau.g_00410	Syal.g_01293
OG0002158	Prau.g_00408	Syal.g_01291
OG0002244	Prau.g_01663	Syal.g_02093
OG0002248	Prau.g_01722	Syal.g_01799
OG0002518	Prau.g_00454	Syal.g_02172, Syal.g_00737
OG0002560	Prau.g_00399	Syal.g_02077
OG0002885	Prau.g_00459	Syal.g_02167
OG0002934	Prau.g_00450	Syal.g_00438
OG0003157	Prau.g_00465	Syal.g_02168
OG0003158	Prau.g_00468	Syal.g_02171
OG0003336	Prau.g_00466	Syal.g_02169
OG0003337	Prau.g_00467	Syal.g_02170
OG0003496	Prau.g_00243	Syal.g_01186
OG0003616	Prau.g_00460	Syal.g_02162
OG0003617	Prau.g_00461	Syal.g_02163
OG0003618	Prau.g_00462	Syal.g_02164
OG0003619	Prau.g_00463	Syal.g_02165
OG0003620	Prau.g_00464	Syal.g_02166
