Orthogroup	Prau	Prav
OG0001144	Prau.g_01248	Prav.g_01839
OG0001145	Prau.g_01362	Prav.g_01430
OG0001146	Prau.g_01375	Prav.g_01442
OG0001147	Prau.g_01395	Prav.g_01459
OG0001148	Prau.g_01411	Prav.g_01475
OG0001149	Prau.g_01412	Prav.g_01476
OG0001150	Prau.g_01413	Prav.g_01477
OG0001151	Prau.g_01424	Prav.g_01488
OG0001152	Prau.g_01425	Prav.g_01489
OG0001153	Prau.g_01563	Prav.g_01610
OG0001154	Prau.g_01564	Prav.g_01611
OG0001155	Prau.g_01576	Prav.g_01623
OG0001156	Prau.g_01579	Prav.g_01626
OG0001157	Prau.g_01580	Prav.g_01627
OG0001158	Prau.g_01581	Prav.g_01628
OG0001159	Prau.g_01582	Prav.g_01629
OG0001160	Prau.g_01606	Prav.g_01653
OG0001161	Prau.g_01619	Prav.g_01664
OG0001162	Prau.g_01630	Prav.g_01675
OG0001163	Prau.g_01724	Prav.g_01753
OG0001164	Prau.g_01728	Prav.g_01757
OG0001165	Prau.g_01731	Prav.g_01760
OG0001166	Prau.g_01751	Prav.g_01780
OG0001167	Prau.g_01768	Prav.g_01797
OG0001168	Prau.g_01770	Prav.g_01799
OG0001169	Prau.g_01772	Prav.g_01801
OG0001170	Prau.g_01774	Prav.g_01803
OG0001171	Prau.g_01783	Prav.g_01813
OG0001172	Prau.g_01797	Prav.g_00271
OG0001173	Prau.g_01798	Prav.g_00272
OG0001174	Prau.g_01806	Prav.g_00280
OG0001175	Prau.g_01807	Prav.g_00281
OG0001176	Prau.g_01814	Prav.g_00288
OG0001177	Prau.g_01817	Prav.g_00291
OG0001178	Prau.g_01822	Prav.g_00296
OG0001179	Prau.g_01853	Prav.g_00616
OG0001180	Prau.g_01875	Prav.g_00638
OG0001181	Prau.g_01879	Prav.g_00642
OG0001182	Prau.g_01886	Prav.g_00649
OG0001183	Prau.g_01890	Prav.g_00654
OG0001184	Prau.g_01906	Prav.g_00670
OG0001185	Prau.g_01920	Prav.g_00684
OG0001186	Prau.g_01943	Prav.g_00707
OG0001187	Prau.g_01947	Prav.g_00711
OG0001188	Prau.g_01950	Prav.g_00713
OG0001189	Prau.g_01967	Prav.g_00730
OG0001190	Prau.g_01971	Prav.g_00734
OG0001191	Prau.g_01981	Prav.g_00744
OG0001192	Prau.g_01985	Prav.g_00749
OG0001193	Prau.g_01995	Prav.g_00759
OG0001194	Prau.g_01996	Prav.g_00760
OG0001195	Prau.g_01997	Prav.g_00761
OG0001196	Prau.g_02010	Prav.g_00774
OG0001197	Prau.g_02011	Prav.g_00775
OG0001198	Prau.g_02019	Prav.g_00783
OG0001199	Prau.g_00075	Prav.g_00139
OG0001200	Prau.g_00077	Prav.g_00141
OG0001201	Prau.g_00109	Prav.g_00173
OG0001202	Prau.g_00200	Prav.g_00839
OG0001203	Prau.g_00239	Prav.g_00800
OG0001204	Prau.g_00245	Prav.g_01890
OG0001205	Prau.g_00486	Prav.g_01044
OG0001206	Prau.g_00504	Prav.g_01060
OG0001207	Prau.g_00518	Prav.g_01075
OG0001208	Prau.g_00523	Prav.g_01080
OG0001209	Prau.g_00575	Prav.g_01133
OG0001210	Prau.g_00580	Prav.g_01138
OG0001211	Prau.g_00590	Prav.g_01148
OG0001212	Prau.g_00634	Prav.g_01192
OG0001213	Prau.g_00669	Prav.g_01227
OG0001214	Prau.g_00677	Prav.g_01235
OG0001215	Prau.g_00730	Prav.g_01288
OG0001216	Prau.g_00757	Prav.g_00308
OG0001217	Prau.g_00800	Prav.g_00346
OG0001218	Prau.g_00809	Prav.g_00355
OG0001219	Prau.g_00843	Prav.g_00385
OG0001220	Prau.g_00906	Prav.g_00448
OG0001221	Prau.g_00967	Prav.g_00510
OG0001222	Prau.g_01007	Prav.g_00548
OG0001223	Prau.g_01033	Prav.g_00574
OG0001224	Prau.g_01085	Prav.g_00929
OG0001225	Prau.g_01087	Prav.g_00931
OG0001226	Prau.g_01112	Prav.g_00236
OG0001227	Prau.g_01130	Prav.g_00255
OG0001228	Prau.g_01251	Prav.g_01836
OG0001229	Prau.g_01407	Prav.g_01471
OG0001230	Prau.g_01520	Prav.g_01570
OG0001231	Prau.g_01628	Prav.g_01673
OG0001232	Prau.g_01755	Prav.g_01784
OG0001233	Prau.g_01775	Prav.g_01804
OG0001234	Prau.g_01809	Prav.g_00283
OG0001235	Prau.g_01819	Prav.g_00293
OG0001236	Prau.g_01903	Prav.g_00667
OG0001237	Prau.g_01907	Prav.g_00671
OG0001238	Prau.g_01982	Prav.g_00745
OG0001240	Prau.g_00094	Prav.g_00158
OG0001241	Prau.g_00102	Prav.g_00166
OG0001242	Prau.g_00120	Prav.g_00184
OG0001243	Prau.g_00126	Prav.g_00190
OG0001244	Prau.g_00142	Prav.g_00206
OG0001245	Prau.g_00383	Prav.g_00997
OG0001246	Prau.g_00545	Prav.g_01102
OG0001247	Prau.g_00723	Prav.g_01281
OG0001248	Prau.g_00725	Prav.g_01283
OG0001249	Prau.g_00832	Prav.g_00373
OG0001250	Prau.g_00894	Prav.g_00437
OG0001251	Prau.g_00943	Prav.g_00484
OG0001252	Prau.g_01080	Prav.g_00924
OG0001253	Prau.g_01131	Prav.g_00256
OG0001254	Prau.g_01176	Prav.g_00035
OG0001255	Prau.g_01191	Prav.g_00049
OG0001256	Prau.g_01621	Prav.g_01666
OG0001257	Prau.g_01627	Prav.g_01672
OG0001258	Prau.g_01729	Prav.g_01758
OG0001259	Prau.g_01773	Prav.g_01802
OG0001260	Prau.g_01789	Prav.g_01819
OG0001261	Prau.g_01861	Prav.g_00624
OG0001262	Prau.g_01965	Prav.g_00728
OG0001263	Prau.g_00129	Prav.g_00193
OG0001265	Prau.g_00119	Prav.g_00183
OG0001266	Prau.g_00204	Prav.g_00835
OG0001267	Prau.g_00282	Prav.g_01926
OG0001268	Prau.g_00341	Prav.g_01985
OG0001269	Prau.g_00361	Prav.g_00978
OG0001270	Prau.g_00475	Prav.g_01033
OG0001271	Prau.g_00513	Prav.g_01070
OG0001272	Prau.g_00527	Prav.g_01084
OG0001273	Prau.g_00671	Prav.g_01229
OG0001274	Prau.g_00743	Prav.g_01311
OG0001275	Prau.g_01043	Prav.g_00584
OG0001276	Prau.g_01064	Prav.g_00908
OG0001277	Prau.g_01120	Prav.g_00244
OG0001278	Prau.g_01256	Prav.g_01831
OG0001279	Prau.g_01320	Prav.g_01392
OG0001280	Prau.g_01370	Prav.g_01437
OG0001281	Prau.g_01376	Prav.g_01443
OG0001282	Prau.g_01410	Prav.g_01474
OG0001283	Prau.g_01429	Prav.g_01493
OG0001284	Prau.g_01601	Prav.g_01648
OG0001285	Prau.g_01758	Prav.g_01787
OG0001286	Prau.g_01873	Prav.g_00636
OG0001287	Prau.g_01927	Prav.g_00691
OG0001288	Prau.g_01936	Prav.g_00700
OG0001289	Prau.g_00088	Prav.g_00152
OG0001290	Prau.g_00101	Prav.g_00165
OG0001291	Prau.g_00136	Prav.g_00200
OG0001292	Prau.g_00250	Prav.g_01895
OG0001293	Prau.g_00263	Prav.g_01908
OG0001294	Prau.g_00381	Prav.g_00995
OG0001295	Prau.g_00509	Prav.g_01065
OG0001296	Prau.g_00550	Prav.g_01107
OG0001297	Prau.g_00555	Prav.g_01112
OG0001298	Prau.g_00616	Prav.g_01174
OG0001299	Prau.g_00706	Prav.g_01264
OG0001300	Prau.g_00733	Prav.g_01291
OG0001301	Prau.g_00736	Prav.g_01294
OG0001302	Prau.g_00841	Prav.g_00383
OG0001303	Prau.g_01047	Prav.g_00946
OG0001304	Prau.g_01074	Prav.g_00918
OG0001305	Prau.g_01093	Prav.g_00937
OG0001306	Prau.g_01193	Prav.g_00051
OG0001307	Prau.g_01392	Prav.g_01456
OG0001308	Prau.g_01541	Prav.g_01588
OG0001309	Prau.g_01625	Prav.g_01670
OG0001310	Prau.g_01744	Prav.g_01773
OG0001311	Prau.g_01066	Prav.g_00910
OG0001313	Prau.g_00752	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871
OG0001315	Prau.g_00063	Prav.g_00126
OG0001316	Prau.g_00141	Prav.g_00205
OG0001317	Prau.g_00235	Prav.g_00804
OG0001318	Prau.g_00258	Prav.g_01903
OG0001319	Prau.g_00274	Prav.g_01919
OG0001320	Prau.g_00385	Prav.g_00998
OG0001321	Prau.g_00492	Prav.g_01050
OG0001322	Prau.g_00493	Prav.g_01051
OG0001323	Prau.g_00560	Prav.g_01117
OG0001324	Prau.g_00734	Prav.g_01292
OG0001325	Prau.g_00760	Prav.g_00311
OG0001326	Prau.g_00931	Prav.g_00472
OG0001327	Prau.g_01104	Prav.g_00227
OG0001328	Prau.g_01129	Prav.g_00254
OG0001329	Prau.g_01168	Prav.g_00026
OG0001330	Prau.g_01345	Prav.g_01408
OG0001331	Prau.g_01415	Prav.g_01479
OG0001332	Prau.g_01574	Prav.g_01621
OG0001333	Prau.g_01769	Prav.g_01798
OG0001334	Prau.g_01893	Prav.g_00657
OG0001335	Prau.g_01894	Prav.g_00658
OG0001336	Prau.g_02007	Prav.g_00771
OG0001339	Prau.g_00104	Prav.g_00168
OG0001340	Prau.g_00330	Prav.g_01974
OG0001341	Prau.g_00798	Prav.g_00344
OG0001342	Prau.g_00836	Prav.g_00377
OG0001343	Prau.g_00940	Prav.g_00481
OG0001344	Prau.g_01210	Prav.g_00069
OG0001345	Prau.g_01225	Prav.g_01862
OG0001346	Prau.g_01372	Prav.g_01439
OG0001349	Prau.g_01530	Prav.g_01558
OG0001350	Prau.g_00238	Prav.g_00801
OG0001352	Prau.g_00720	Prav.g_01278
OG0001355	Prau.g_01657	Prav.g_01704
OG0001355	Prau.g_01309	Prav.g_00969
OG0001358	Prau.g_00660	Prav.g_01218
OG0001359	Prau.g_00941	Prav.g_00482
OG0001360	Prau.g_01132	Prav.g_00257
OG0001361	Prau.g_01222	Prav.g_01865
OG0001362	Prau.g_01545	Prav.g_01592
OG0001363	Prau.g_01547	Prav.g_01594
OG0001364	Prau.g_01896	Prav.g_00660
OG0001365	Prau.g_01975	Prav.g_00738
OG0001369	Prau.g_00093	Prav.g_00157
OG0001371	Prau.g_00719	Prav.g_01277
OG0001372	Prau.g_00808	Prav.g_00354
OG0001373	Prau.g_00930	Prav.g_00471
OG0001374	Prau.g_00938	Prav.g_00479
OG0001375	Prau.g_00939	Prav.g_00480
OG0001376	Prau.g_01098	Prav.g_00220
OG0001377	Prau.g_01099	Prav.g_00221
OG0001378	Prau.g_01141	Prav.g_00003
OG0001380	Prau.g_01397	Prav.g_01461
OG0001381	Prau.g_01403	Prav.g_01467
OG0001382	Prau.g_01640	Prav.g_01686
OG0001384	Prau.g_00788	Prav.g_00333
OG0001385	Prau.g_00927	Prav.g_00468
OG0001386	Prau.g_00928	Prav.g_00469
OG0001387	Prau.g_00929	Prav.g_00470
OG0001388	Prau.g_00932	Prav.g_00473
OG0001389	Prau.g_00933	Prav.g_00474
OG0001390	Prau.g_00934	Prav.g_00475
OG0001391	Prau.g_00935	Prav.g_00476
OG0001392	Prau.g_00936	Prav.g_00477
OG0001393	Prau.g_00937	Prav.g_00478
OG0001395	Prau.g_01076	Prav.g_00920
OG0001397	Prau.g_01546	Prav.g_01593
OG0001398	Prau.g_01653	Prav.g_01700
OG0001399	Prau.g_01811	Prav.g_00285
OG0001404	Prau.g_00070	Prav.g_00133
OG0001405	Prau.g_00328	Prav.g_01972
OG0001406	Prau.g_01097	Prav.g_00219
OG0001407	Prau.g_01110	Prav.g_00234
OG0001409	Prau.g_01213	Prav.g_00072
OG0001410	Prau.g_01393	Prav.g_01457
OG0001411	Prau.g_01452	Prav.g_01507
OG0001413	Prau.g_01616	Prav.g_01662
OG0001414	Prau.g_00230	Prav.g_00809
OG0001415	Prau.g_00232	Prav.g_00807
OG0001416	Prau.g_00500	Prav.g_01057
OG0001417	Prau.g_00511	Prav.g_01067
OG0001418	Prau.g_00724	Prav.g_01282
OG0001419	Prau.g_01111	Prav.g_00235
OG0001420	Prau.g_01150	Prav.g_00012
OG0001421	Prau.g_01622	Prav.g_01667
OG0001422	Prau.g_01645	Prav.g_01691
OG0001424	Prau.g_01126	Prav.g_00251, Prav.g_01877
OG0001428	Prau.g_00173	Prav.g_00866
OG0001429	Prau.g_00844	Prav.g_00386
OG0001430	Prau.g_01341	Prav.g_01403
OG0001431	Prau.g_01344	Prav.g_01406
OG0001432	Prau.g_01614	Prav.g_01661
OG0001434	Prau.g_00976	Prav.g_00518
OG0001437	Prau.g_00231	Prav.g_00808
OG0001438	Prau.g_00295	Prav.g_01939
OG0001439	Prau.g_00309	Prav.g_01953
OG0001440	Prau.g_00458, Prau.g_00432	Prav.g_01022
OG0001441	Prau.g_00562	Prav.g_01119
OG0001442	Prau.g_00791	Prav.g_00337
OG0001446	Prau.g_00080	Prav.g_00144
OG0001447	Prau.g_00127	Prav.g_00191
OG0001448	Prau.g_00369	Prav.g_00986
OG0001449	Prau.g_00405	Prav.g_01010
OG0001450	Prau.g_00727	Prav.g_01285
OG0001451	Prau.g_00915	Prav.g_00457
OG0001452	Prau.g_00944	Prav.g_00485
OG0001453	Prau.g_01037	Prav.g_00578
OG0001454	Prau.g_01125	Prav.g_00250
OG0001455	Prau.g_01162	Prav.g_00021
OG0001455	Prau.g_00749	Prav.g_01388
OG0001456	Prau.g_01184	Prav.g_00042
OG0001457	Prau.g_01185	Prav.g_00043
OG0001458	Prau.g_01186	Prav.g_00044
OG0001462	Prau.g_00033	Prav.g_00102
OG0001463	Prau.g_00288	Prav.g_01932
OG0001464	Prau.g_00331	Prav.g_01975
OG0001465	Prau.g_00742	Prav.g_01300
OG0001466	Prau.g_00790	Prav.g_00335
OG0001468	Prau.g_01102	Prav.g_00225
OG0001469	Prau.g_01325	Prav.g_01396
OG0001469	Prau.g_01677	Prav.g_01729
OG0001470	Prau.g_01463, Prau.g_01472	Prav.g_01509
OG0001471	Prau.g_01617	Prav.g_01663
OG0001472	Prau.g_01624	Prav.g_01669
OG0001473	Prau.g_01944	Prav.g_00708
OG0001474	Prau.g_00342	Prav.g_01986
OG0001475	Prau.g_01474	Prav.g_01511
OG0001479	Prau.g_00339	Prav.g_01983
OG0001480	Prau.g_00371	Prav.g_00988
OG0001481	Prau.g_00376	Prav.g_00992
OG0001482	Prau.g_00498	Prav.g_01055
OG0001485	Prau.g_01658	Prav.g_01705
OG0001490	Prau.g_00046	Prav.g_00110
OG0001491	Prau.g_00839	Prav.g_00381
OG0001492	Prau.g_01253	Prav.g_01834
OG0001493	Prau.g_01261	Prav.g_01826
OG0001494	Prau.g_01503	Prav.g_01553
OG0001495	Prau.g_01816	Prav.g_00290
OG0001499	Prau.g_00062	Prav.g_00125
OG0001500	Prau.g_00265	Prav.g_01910
OG0001501	Prau.g_00745	Prav.g_01313
OG0001503	Prau.g_01181	Prav.g_00039
OG0001506	Prau.g_01572	Prav.g_01619
OG0001507	Prau.g_01664	Prav.g_01722
OG0001508	Prau.g_01462	Prav.g_01508
OG0001521	Prau.g_00799	Prav.g_00345
OG0001523	Prau.g_01178	Prav.g_00037
OG0001524	Prau.g_01179	Prav.g_00038
OG0001525	Prau.g_01633	Prav.g_01678
OG0001526	Prau.g_01272	Prav.g_01504
OG0001528	Prau.g_01473, Prau.g_01464	Prav.g_01510
OG0001548	Prau.g_00830	Prav.g_00371
OG0001549	Prau.g_00913	Prav.g_00455
OG0001550	Prau.g_01165	Prav.g_00024
OG0001551	Prau.g_01183	Prav.g_00041
OG0001552	Prau.g_01270	Prav.g_02005
OG0001553	Prau.g_01525	Prav.g_01575
OG0001554	Prau.g_01623	Prav.g_01668
OG0001555	Prau.g_01637	Prav.g_01683
OG0001565	Prau.g_00457, Prau.g_00431	Prav.g_01021
OG0001566	Prau.g_00716	Prav.g_01274
OG0001569	Prau.g_01137	Prav.g_00262
OG0001571	Prau.g_01159	Prav.g_00017
OG0001581	Prau.g_00145	Prav.g_00211
OG0001582	Prau.g_00510	Prav.g_01066
OG0001583	Prau.g_00838	Prav.g_00380
OG0001585	Prau.g_01323	Prav.g_01395
OG0001586	Prau.g_01467, Prau.g_01484	Prav.g_01523
OG0001587	Prau.g_01791	Prav.g_00265
OG0001595	Prau.g_00069	Prav.g_00132
OG0001596	Prau.g_00076	Prav.g_00140
OG0001597	Prau.g_00364	Prav.g_00981
OG0001599	Prau.g_00502	Prav.g_01058
OG0001600	Prau.g_00552	Prav.g_01109
OG0001601	Prau.g_00714	Prav.g_01272
OG0001602	Prau.g_00741	Prav.g_01299
OG0001603	Prau.g_00840	Prav.g_00382
OG0001604	Prau.g_00964	Prav.g_00507
OG0001605	Prau.g_01057	Prav.g_00901
OG0001606	Prau.g_01117	Prav.g_00241
OG0001608	Prau.g_01400	Prav.g_01464
OG0001609	Prau.g_01570	Prav.g_01617
OG0001610	Prau.g_01573	Prav.g_01620
OG0001611	Prau.g_01635	Prav.g_01680
OG0001612	Prau.g_01659	Prav.g_01707
OG0001612	Prau.g_00780	Prav.g_01321
OG0001613	Prau.g_01888	Prav.g_00652
OG0001625	Prau.g_00260	Prav.g_01905
OG0001627	Prau.g_00805	Prav.g_00351
OG0001628	Prau.g_00811	Prav.g_00357
OG0001629	Prau.g_00812	Prav.g_00358
OG0001630	Prau.g_00947	Prav.g_00488
OG0001631	Prau.g_01107	Prav.g_00231
OG0001632	Prau.g_01322	Prav.g_01394
OG0001633	Prau.g_01406	Prav.g_01470
OG0001648	Prau.g_00375	Prav.g_00991
OG0001649	Prau.g_01108	Prav.g_00232
OG0001651	Prau.g_01634	Prav.g_01679
OG0001662	Prau.g_01147	Prav.g_00009
OG0001663	Prau.g_01190	Prav.g_00048
OG0001664	Prau.g_01336	Prav.g_01882
OG0001665	Prau.g_01339	Prav.g_01886
OG0001667	Prau.g_01348	Prav.g_01411
OG0001685	Prau.g_00917	Prav.g_00459
OG0001686	Prau.g_01056	Prav.g_00900
OG0001687	Prau.g_01101	Prav.g_00223
OG0001688	Prau.g_01106	Prav.g_00230
OG0001689	Prau.g_01934	Prav.g_00698
OG0001696	Prau.g_00916	Prav.g_00458
OG0001698	Prau.g_01105	Prav.g_00228
OG0001701	Prau.g_01793	Prav.g_00267
OG0001705	Prau.g_00406	Prav.g_01011
OG0001706	Prau.g_00779	Prav.g_00891
OG0001708	Prau.g_01189	Prav.g_00047
OG0001709	Prau.g_01477	Prav.g_01559
OG0001710	Prau.g_01812	Prav.g_00286
OG0001718	Prau.g_00365	Prav.g_00982
OG0001719	Prau.g_00394	Prav.g_01004
OG0001720	Prau.g_01301	Prav.g_01018
OG0001720	Prau.g_01351	Prav.g_01414
OG0001721	Prau.g_00802	Prav.g_00348
OG0001722	Prau.g_00945	Prav.g_00486
OG0001723	Prau.g_01299	Prav.g_01393, Prav.g_01020
OG0001724	Prau.g_01310	Prav.g_01716
OG0001742	Prau.g_00379	Prav.g_00994
OG0001743	Prau.g_01145	Prav.g_00007
OG0001744	Prau.g_01356	Prav.g_01419
OG0001745	Prau.g_01613	Prav.g_01660
OG0001772	Prau.g_00407	Prav.g_01012, Prav.g_01323
OG0001773	Prau.g_01302	Prav.g_01017
OG0001774	Prau.g_00717	Prav.g_01275
OG0001775	Prau.g_01113	Prav.g_00237
OG0001776	Prau.g_01143	Prav.g_00005
OG0001778	Prau.g_01343	Prav.g_01405
OG0001779	Prau.g_01357	Prav.g_01420
OG0001781	Prau.g_01646	Prav.g_01692
OG0001782	Prau.g_00426	Prav.g_01425
OG0001819	Prau.g_00395	Prav.g_01005
OG0001821	Prau.g_00803	Prav.g_00349
OG0001822	Prau.g_00822	Prav.g_00368
OG0001823	Prau.g_00918	Prav.g_00460
OG0001824	Prau.g_01055	Prav.g_00899
OG0001825	Prau.g_01114	Prav.g_00238
OG0001826	Prau.g_01116	Prav.g_00240
OG0001827	Prau.g_01119	Prav.g_00243
OG0001828	Prau.g_01140	Prav.g_00002
OG0001829	Prau.g_01144	Prav.g_00006
OG0001830	Prau.g_01161	Prav.g_00020
OG0001831	Prau.g_01173	Prav.g_00032
OG0001832	Prau.g_01333	Prav.g_01401
OG0001833	Prau.g_01408	Prav.g_01472
OG0001834	Prau.g_01454	Prav.g_01517
OG0001836	Prau.g_01278	Prav.g_01367, Prav.g_00950
OG0001919	Prau.g_00402	Prav.g_01007
OG0001921	Prau.g_00920	Prav.g_00462
OG0001982	Prau.g_00370	Prav.g_00987
OG0001983	Prau.g_00786	Prav.g_00331
OG0001984	Prau.g_00831	Prav.g_00372
OG0001985	Prau.g_00924	Prav.g_00466
OG0001986	Prau.g_01041	Prav.g_00582
OG0001988	Prau.g_01387	Prav.g_00109
OG0001989	Prau.g_01398	Prav.g_01462
OG0001992	Prau.g_00815	Prav.g_00361
OG0002026	Prau.g_00401	Prav.g_01006
OG0002027	Prau.g_00922	Prav.g_00464
OG0002028	Prau.g_01050	Prav.g_00894
OG0002031	Prau.g_01656	Prav.g_01703
OG0002032	Prau.g_01984	Prav.g_00747
OG0002034	Prau.g_01264	Prav.g_01823
OG0002057	Prau.g_00111	Prav.g_00175
OG0002058	Prau.g_00181	Prav.g_00858
OG0002059	Prau.g_00366	Prav.g_00983
OG0002060	Prau.g_00368	Prav.g_00985
OG0002061	Prau.g_00404	Prav.g_01009
OG0002064	Prau.g_00508	Prav.g_01064
OG0002065	Prau.g_00599	Prav.g_01157
OG0002066	Prau.g_00605	Prav.g_01163
OG0002067	Prau.g_00754	Prav.g_00305
OG0002068	Prau.g_00794	Prav.g_00340
OG0002069	Prau.g_00795	Prav.g_00342
OG0002070	Prau.g_00823	Prav.g_00369
OG0002071	Prau.g_00829	Prav.g_00370
OG0002072	Prau.g_00837	Prav.g_00379
OG0002073	Prau.g_00859	Prav.g_00402
OG0002074	Prau.g_00911	Prav.g_00453
OG0002075	Prau.g_00923	Prav.g_00465
OG0002076	Prau.g_00968	Prav.g_00511
OG0002077	Prau.g_01051	Prav.g_00895
OG0002078	Prau.g_01054	Prav.g_00898
OG0002079	Prau.g_01059	Prav.g_00903
OG0002080	Prau.g_01077	Prav.g_00921
OG0002081	Prau.g_01100	Prav.g_00222
OG0002082	Prau.g_01109	Prav.g_00233
OG0002083	Prau.g_01121	Prav.g_00245
OG0002084	Prau.g_01122	Prav.g_00246
OG0002085	Prau.g_01128	Prav.g_00253
OG0002086	Prau.g_01133	Prav.g_00258
OG0002087	Prau.g_01134	Prav.g_00259
OG0002088	Prau.g_01135	Prav.g_00260
OG0002090	Prau.g_01164	Prav.g_00023
OG0002091	Prau.g_01182	Prav.g_00040
OG0002093	Prau.g_01317	Prav.g_01382
OG0002094	Prau.g_01349	Prav.g_01412
OG0002095	Prau.g_01354	Prav.g_01417
OG0002099	Prau.g_01620	Prav.g_01665
OG0002100	Prau.g_01629	Prav.g_01674
OG0002101	Prau.g_01632	Prav.g_01677
OG0002102	Prau.g_01636	Prav.g_01682
OG0002103	Prau.g_01638	Prav.g_01684
OG0002104	Prau.g_01639	Prav.g_01685
OG0002105	Prau.g_01737	Prav.g_01766
OG0002146	Prau.g_00537	Prav.g_01094
OG0002147	Prau.g_00747	Prav.g_01314
OG0002148	Prau.g_00789	Prav.g_00334
OG0002149	Prau.g_00810	Prav.g_00356
OG0002150	Prau.g_01052	Prav.g_00896
OG0002151	Prau.g_01163	Prav.g_00022
OG0002153	Prau.g_01053	Prav.g_00897
OG0002215	Prau.g_00787	Prav.g_00332
OG0002216	Prau.g_01306	Prav.g_00339
OG0002217	Prau.g_00842	Prav.g_00384
OG0002218	Prau.g_00919	Prav.g_00461
OG0002219	Prau.g_01149	Prav.g_00011
OG0002221	Prau.g_01355	Prav.g_01418
OG0002224	Prau.g_00390	Prav.g_01002
OG0002226	Prau.g_00753	Prav.g_00304
OG0002244	Prau.g_01663	Prav.g_01721
OG0002262	Prau.g_00048	Prav.g_00112
OG0002263	Prau.g_00806	Prav.g_00352
OG0002265	Prau.g_01167	Prav.g_00025
OG0002266	Prau.g_01337	Prav.g_01884
OG0002268	Prau.g_01328	Prav.g_01398
OG0002269	Prau.g_01329	Prav.g_01399
OG0002272	Prau.g_01169	Prav.g_00028
OG0002312	Prau.g_00813	Prav.g_00359
OG0002314	Prau.g_00921	Prav.g_00463
OG0002315	Prau.g_01049	Prav.g_00893
OG0002317	Prau.g_01151	Prav.g_00013
OG0002318	Prau.g_01154	Prav.g_00015
OG0002320	Prau.g_01342	Prav.g_01404
OG0002322	Prau.g_01631	Prav.g_01676
OG0002323	Prau.g_01654	Prav.g_01701
OG0002324	Prau.g_01661	Prav.g_01719
OG0002325	Prau.g_01707	Prav.g_01726
OG0002361	Prau.g_00345	Prav.g_01989
OG0002362	Prau.g_00403	Prav.g_01008
OG0002363	Prau.g_00469	Prav.g_01027
OG0002366	Prau.g_01290	Prav.g_01374
OG0002367	Prau.g_01334	Prav.g_01402
OG0002369	Prau.g_01459	Prav.g_01532
OG0002370	Prau.g_01552	Prav.g_01599
OG0002377	Prau.g_01277	Prav.g_00949, Prav.g_01366
OG0002419	Prau.g_01305, Prau.g_01327	Prav.g_01397
OG0002420	Prau.g_01708	Prav.g_01727
OG0002422	Prau.g_01304	Prav.g_00210
OG0002426	Prau.g_01478	Prav.g_01528
OG0002485	Prau.g_00412	Prav.g_00888, Prav.g_00945
OG0002551	Prau.g_01139	Prav.g_00001
OG0002552	Prau.g_00064	Prav.g_00127
OG0002617	Prau.g_00363	Prav.g_00980
OG0002619	Prau.g_01048	Prav.g_00892
OG0002621	Prau.g_00446	Prav.g_01711
OG0002768	Prau.g_00821	Prav.g_00367
OG0002786	Prau.g_00657	Prav.g_01215
OG0002903	Prau.g_00658	Prav.g_01216
OG0003009	Prau.g_01283	Prav.g_01535
OG0003025	Prau.g_01456	Prav.g_01516
OG0003034	Prau.g_01486	Prav.g_01521
OG0003063	Prau.g_01476	Prav.g_01557
OG0003225	Prau.g_02013	Prav.g_00777
OG0003497	Prau.g_01288, Prau.g_00430	Prav.g_01745
OG0003621	Prau.g_00996	Prav.g_00537
OG0004267	Prau.g_00242	Prav.g_00797
OG0005664	Prau.g_01495	Prav.g_01550
