Orthogroup	Prad	Syal
OG0001163	Prad.g_00949	Syal.g_00573
OG0001164	Prad.g_00945	Syal.g_00579
OG0001165	Prad.g_00942	Syal.g_00584
OG0001166	Prad.g_00922	Syal.g_00613
OG0001167	Prad.g_00905	Syal.g_00638
OG0001168	Prad.g_00903	Syal.g_00640
OG0001169	Prad.g_00901	Syal.g_00642
OG0001170	Prad.g_00899	Syal.g_00644
OG0001172	Prad.g_00876	Syal.g_00198
OG0001173	Prad.g_00875	Syal.g_00199
OG0001174	Prad.g_00867	Syal.g_00207
OG0001175	Prad.g_00866	Syal.g_00208
OG0001176	Prad.g_00859	Syal.g_00226
OG0001177	Prad.g_00856	Syal.g_00224
OG0001178	Prad.g_00851	Syal.g_00592
OG0001179	Prad.g_00823	Syal.g_00256
OG0001180	Prad.g_00801	Syal.g_00282
OG0001182	Prad.g_00790	Syal.g_00295
OG0001183	Prad.g_00786	Syal.g_00302
OG0001184	Prad.g_00770	Syal.g_01359
OG0001185	Prad.g_01636	Syal.g_01453
OG0001186	Prad.g_01614	Syal.g_00179
OG0001187	Prad.g_01610	Syal.g_00175
OG0001188	Prad.g_01608	Syal.g_00172
OG0001189	Prad.g_01591	Syal.g_00152
OG0001190	Prad.g_01587	Syal.g_01067
OG0001191	Prad.g_01577	Syal.g_01083
OG0001192	Prad.g_01572	Syal.g_01090
OG0001193	Prad.g_01562	Syal.g_01128
OG0001194	Prad.g_01561	Syal.g_01130
OG0001195	Prad.g_01560	Syal.g_01131
OG0001196	Prad.g_01547	Syal.g_00078
OG0001197	Prad.g_01546	Syal.g_00080
OG0001198	Prad.g_01539	Syal.g_00093
OG0001199	Prad.g_01919	Syal.g_00757
OG0001200	Prad.g_01917	Syal.g_00759
OG0001201	Prad.g_01885	Syal.g_00821
OG0001202	Prad.g_01792	Syal.g_00956
OG0001203	Prad.g_01753	Syal.g_00683
OG0001204	Prad.g_01748	Syal.g_01201
OG0001205	Prad.g_00062	Syal.g_00515
OG0001206	Prad.g_00044	Syal.g_00490
OG0001207	Prad.g_00030	Syal.g_02889
OG0001208	Prad.g_00025	Syal.g_02899
OG0001209	Prad.g_00094	Syal.g_02835
OG0001210	Prad.g_01330	Syal.g_02827
OG0001211	Prad.g_01340	Syal.g_02811
OG0001212	Prad.g_01385	Syal.g_02754
OG0001213	Prad.g_01418	Syal.g_02701
OG0001214	Prad.g_01426	Syal.g_02634
OG0001215	Prad.g_01264	Syal.g_01786
OG0001216	Prad.g_01051	Syal.g_01861
OG0001217	Prad.g_01092	Syal.g_02067
OG0001218	Prad.g_01100	Syal.g_00429
OG0001219	Prad.g_01134	Syal.g_02036
OG0001220	Prad.g_00296	Syal.g_02494
OG0001221	Prad.g_00234	Syal.g_02258
OG0001222	Prad.g_00194	Syal.g_02006
OG0001223	Prad.g_00168	Syal.g_01960
OG0001224	Prad.g_01022	Syal.g_01827
OG0001225	Prad.g_01020	Syal.g_01825
OG0001226	Prad.g_00995	Syal.g_00767
OG0001227	Prad.g_00978	Syal.g_01575
OG0001228	Prad.g_01450	Syal.g_02451
OG0001229	Prad.g_00596	Syal.g_01801
OG0001230	Prad.g_00523	Syal.g_00029
OG0001231	Prad.g_00417	Syal.g_00114
OG0001232	Prad.g_00918	Syal.g_00622
OG0001233	Prad.g_00898	Syal.g_00645
OG0001234	Prad.g_00864	Syal.g_00212
OG0001236	Prad.g_00773	Syal.g_01352
OG0001237	Prad.g_00769	Syal.g_01362
OG0001238	Prad.g_01576	Syal.g_01085
OG0001239	Prad.g_01922	Syal.g_00754
OG0001240	Prad.g_01900	Syal.g_00804
OG0001241	Prad.g_01892	Syal.g_00814
OG0001242	Prad.g_01874	Syal.g_00844
OG0001243	Prad.g_01868	Syal.g_00852
OG0001244	Prad.g_01852	Syal.g_00882
OG0001245	Prad.g_00729	Syal.g_02522
OG0001246	Prad.g_00125	Syal.g_02927
OG0001247	Prad.g_01257	Syal.g_01126
OG0001248	Prad.g_01259	Syal.g_01778
OG0001249	Prad.g_01123	Syal.g_00337
OG0001250	Prad.g_00307	Syal.g_02469
OG0001251	Prad.g_00259	Syal.g_02576
OG0001252	Prad.g_01027	Syal.g_01834
OG0001253	Prad.g_00977	Syal.g_02521
OG0001254	Prad.g_01987	Syal.g_02507
OG0001255	Prad.g_01512	Syal.g_02609
OG0001256	Prad.g_00424	Syal.g_00571
OG0001257	Prad.g_00418	Syal.g_02262
OG0001258	Prad.g_00944	Syal.g_00582
OG0001259	Prad.g_00900	Syal.g_00643
OG0001260	Prad.g_00883	Syal.g_00665
OG0001261	Prad.g_00815	Syal.g_00265
OG0001262	Prad.g_01593	Syal.g_00154
OG0001263	Prad.g_01865	Syal.g_00856
OG0001264	Prad.g_00073	Syal.g_00191
OG0001265	Prad.g_01875	Syal.g_00842
OG0001266	Prad.g_01788	Syal.g_00960
OG0001267	Prad.g_01711	Syal.g_01263
OG0001268	Prad.g_01652	Syal.g_00353
OG0001269	Prad.g_00752	Syal.g_02116, Syal.g_02567
OG0001270	Prad.g_00668	Syal.g_00528
OG0001271	Prad.g_00035	Syal.g_00466
OG0001272	Prad.g_00021	Syal.g_02903
OG0001273	Prad.g_01420	Syal.g_02641
OG0001274	Prad.g_01277	Syal.g_01007
OG0001275	Prad.g_00158	Syal.g_01932
OG0001276	Prad.g_00138	Syal.g_01914
OG0001277	Prad.g_00988	Syal.g_02963
OG0001278	Prad.g_01445	Syal.g_01766
OG0001279	Prad.g_01216	Syal.g_02565
OG0001280	Prad.g_00629	Syal.g_01604
OG0001281	Prad.g_00623	Syal.g_01592
OG0001282	Prad.g_00593	Syal.g_02887
OG0001283	Prad.g_00574	Syal.g_01179
OG0001284	Prad.g_00444	Syal.g_03007
OG0001285	Prad.g_00915	Syal.g_00625
OG0001286	Prad.g_00803	Syal.g_00280
OG0001287	Prad.g_01629	Syal.g_01461
OG0001288	Prad.g_01621	Syal.g_01513
OG0001289	Prad.g_01906	Syal.g_00781
OG0001290	Prad.g_01893	Syal.g_00813
OG0001291	Prad.g_01858	Syal.g_00866
OG0001292	Prad.g_01743	Syal.g_01206
OG0001293	Prad.g_01730	Syal.g_01236
OG0001294	Prad.g_00731	Syal.g_02207
OG0001295	Prad.g_00039	Syal.g_01828
OG0001296	Prad.g_00120	Syal.g_02933
OG0001298	Prad.g_01366	Syal.g_02777
OG0001299	Prad.g_01240	Syal.g_02200
OG0001300	Prad.g_01267	Syal.g_01795
OG0001301	Prad.g_01270	Syal.g_01941, Syal.g_01810
OG0001302	Prad.g_01132	Syal.g_02607
OG0001303	Prad.g_00154	Syal.g_02033
OG0001304	Prad.g_01034	Syal.g_01899
OG0001305	Prad.g_01014	Syal.g_01817
OG0001306	Prad.g_01510	Syal.g_01626
OG0001307	Prad.g_00611	Syal.g_02195
OG0001308	Prad.g_00505	Syal.g_00392
OG0001309	Prad.g_00420	Syal.g_02943
OG0001310	Prad.g_00929	Syal.g_00605
OG0001312	Prad.g_00205	Syal.g_02024
OG0001313	Prad.g_01045	Syal.g_00482
OG0001315	Prad.g_01932	Syal.g_00300
OG0001316	Prad.g_01853	Syal.g_00872
OG0001317	Prad.g_01757	Syal.g_00687
OG0001318	Prad.g_01735	Syal.g_01228
OG0001319	Prad.g_01719	Syal.g_01252
OG0001321	Prad.g_00056	Syal.g_00508
OG0001322	Prad.g_00055	Syal.g_00507
OG0001323	Prad.g_00110	Syal.g_02946
OG0001324	Prad.g_01268	Syal.g_01796
OG0001325	Prad.g_01054	Syal.g_01865
OG0001326	Prad.g_00271	Syal.g_02405, Syal.g_01138
OG0001327	Prad.g_01003	Syal.g_02296
OG0001328	Prad.g_00979	Syal.g_02266
OG0001329	Prad.g_00663	Syal.g_01188
OG0001330	Prad.g_00340	Syal.g_01611
OG0001332	Prad.g_00471	Syal.g_02965
OG0001333	Prad.g_00904	Syal.g_00639
OG0001334	Prad.g_00783	Syal.g_00311
OG0001335	Prad.g_00782	Syal.g_00312
OG0001336	Prad.g_01550	Syal.g_01180
OG0001339	Prad.g_01890	Syal.g_00816
OG0001340	Prad.g_01663	Syal.g_00328
OG0001341	Prad.g_01090	Syal.g_02538
OG0001343	Prad.g_00262	Syal.g_01190
OG0001344	Prad.g_01492	Syal.g_01658
OG0001345	Prad.g_01477	Syal.g_01694
OG0001346	Prad.g_00627	Syal.g_01600
OG0001347	Prad.g_01978	Syal.g_01531
OG0001348	Prad.g_00395	Syal.g_01849
OG0001351	Prad.g_00053	Syal.g_00501
OG0001353	Prad.g_01178	Syal.g_02457
OG0001358	Prad.g_01409	Syal.g_02715
OG0001359	Prad.g_00261	Syal.g_01189
OG0001360	Prad.g_00976	Syal.g_01696
OG0001361	Prad.g_01480	Syal.g_01691
OG0001362	Prad.g_00501	Syal.g_00397
OG0001363	Prad.g_00499	Syal.g_00399
OG0001364	Prad.g_00780	Syal.g_01342
OG0001365	Prad.g_01583	Syal.g_01072
OG0001369	Prad.g_01901	Syal.g_00803
OG0001373	Prad.g_00272	Syal.g_01137
OG0001374	Prad.g_00264	Syal.g_01145
OG0001375	Prad.g_00263	Syal.g_01191
OG0001376	Prad.g_01009	Syal.g_01095
OG0001377	Prad.g_01008	Syal.g_01094
OG0001378	Prad.g_00634	Syal.g_00529
OG0001379	Prad.g_00364	Syal.g_01609
OG0001382	Prad.g_00403	Syal.g_00220
OG0001385	Prad.g_00275	Syal.g_01134
OG0001386	Prad.g_00274	Syal.g_01135
OG0001387	Prad.g_00273	Syal.g_01136
OG0001388	Prad.g_00270	Syal.g_01139
OG0001389	Prad.g_00269	Syal.g_01140
OG0001390	Prad.g_00268	Syal.g_01141
OG0001391	Prad.g_00267	Syal.g_01142
OG0001392	Prad.g_00266	Syal.g_01143
OG0001393	Prad.g_00265	Syal.g_01144
OG0001394	Prad.g_00230	Syal.g_02250
OG0001395	Prad.g_01032	Syal.g_00001, Syal.g_02432
OG0001396	Prad.g_01977	Syal.g_01532
OG0001397	Prad.g_00500	Syal.g_00398
OG0001399	Prad.g_00862	Syal.g_00434
OG0001401	Prad.g_01046	Syal.g_02463
OG0001404	Prad.g_01925	Syal.g_00750
OG0001405	Prad.g_01665	Syal.g_00314
OG0001406	Prad.g_01010	Syal.g_01096
OG0001407	Prad.g_00997	Syal.g_01774
OG0001408	Prad.g_00992	Syal.g_02589
OG0001409	Prad.g_01489	Syal.g_01671
OG0001410	Prad.g_00610	Syal.g_02194
OG0001412	Prad.g_01979	Syal.g_01530
OG0001413	Prad.g_00429	Syal.g_02570
OG0001416	Prad.g_00048	Syal.g_01595
OG0001417	Prad.g_00037	Syal.g_01974
OG0001419	Prad.g_00996	Syal.g_01775
OG0001420	Prad.g_00643	Syal.g_02955
OG0001423	Prad.g_00546	Syal.g_00726
OG0001425	Prad.g_01573	Syal.g_01089
OG0001428	Prad.g_01819	Syal.g_00915
OG0001430	Prad.g_00334	Syal.g_01055
OG0001432	Prad.g_00431	Syal.g_02578
OG0001434	Prad.g_00225	Syal.g_02245
OG0001438	Prad.g_01698	Syal.g_01278
OG0001439	Prad.g_01684	Syal.g_01306
OG0001442	Prad.g_01081	Syal.g_02234
OG0001447	Prad.g_01867	Syal.g_00853
OG0001448	Prad.g_00743	Syal.g_02552
OG0001449	Prad.g_00702	Syal.g_01198
OG0001452	Prad.g_00257	Syal.g_01223
OG0001454	Prad.g_00983	Syal.g_02566
OG0001456	Prad.g_01519	Syal.g_01146
OG0001457	Prad.g_01518	Syal.g_01147
OG0001458	Prad.g_01517	Syal.g_01148
OG0001459	Prad.g_00323	Syal.g_01493, Syal.g_02104
OG0001462	Prad.g_01952	Syal.g_00138
OG0001471	Prad.g_00428	Syal.g_01301
OG0001473	Prad.g_01613	Syal.g_02571
OG0001474	Prad.g_01651	Syal.g_00354
OG0001479	Prad.g_01654	Syal.g_00351
OG0001480	Prad.g_00741	Syal.g_02599
OG0001481	Prad.g_00736	Syal.g_00504
OG0001482	Prad.g_00050	Syal.g_01964
OG0001486	Prad.g_01498	Syal.g_01651
OG0001492	Prad.g_01448	Syal.g_01769
OG0001493	Prad.g_01440	Syal.g_01760
OG0001495	Prad.g_00857	Syal.g_00223
OG0001499	Prad.g_01933	Syal.g_00086
OG0001502	Prad.g_01115	Syal.g_02489
OG0001504	Prad.g_00324	Syal.g_02103, Syal.g_01492
OG0001507	Prad.g_00368	Syal.g_02094
OG0001520	Prad.g_00710	Syal.g_02790
OG0001525	Prad.g_00412	Syal.g_02585
OG0001546	Prad.g_00105	Syal.g_02950
OG0001547	Prad.g_01117	Syal.g_02050
OG0001551	Prad.g_01520	Syal.g_01781
OG0001554	Prad.g_00422	Syal.g_01065
OG0001555	Prad.g_00407	Syal.g_02484
OG0001557	Prad.g_00229	Syal.g_02249
OG0001558	Prad.g_01042	Syal.g_00117
OG0001567	Prad.g_01116	Syal.g_02051
OG0001568	Prad.g_01118	Syal.g_02049
OG0001570	Prad.g_00646, Prad.g_01295	Syal.g_02053
OG0001572	Prad.g_00315	Syal.g_03017
OG0001582	Prad.g_00038	Syal.g_02644
OG0001585	Prad.g_00316	Syal.g_00712
OG0001625	Prad.g_01733	Syal.g_01230
OG0001647	Prad.g_01718	Syal.g_01254
OG0001652	Prad.g_01040	Syal.g_00115
OG0001667	Prad.g_00343	Syal.g_02863
OG0001671	Prad.g_01322	Syal.g_00993
OG0001712	Prad.g_00679	Syal.g_02524
OG0001719	Prad.g_00720	Syal.g_01472
OG0001726	Prad.g_00682	Syal.g_00536
OG0001744	Prad.g_00356	Syal.g_00735
OG0001745	Prad.g_00432	Syal.g_02530
OG0001748	Prad.g_01323	Syal.g_00995
OG0001835	Prad.g_01209	Syal.g_00713
OG0001837	Prad.g_01324	Syal.g_00994
OG0001924	Prad.g_01311	Syal.g_02722
OG0001925	Prad.g_01310	Syal.g_02723
OG0001926	Prad.g_01309	Syal.g_02724
OG0001927	Prad.g_01308	Syal.g_02725
OG0001993	Prad.g_01313	Syal.g_02720
OG0001994	Prad.g_01312	Syal.g_02721
OG0002032	Prad.g_01574	Syal.g_02367
OG0002098	Prad.g_00553	Syal.g_01386
OG0002112	Prad.g_00688	Syal.g_01292
OG0002157	Prad.g_00687	Syal.g_01293
OG0002158	Prad.g_00689	Syal.g_01291
OG0002560	Prad.g_00708	Syal.g_02077
OG0002785	Prad.g_01290	Syal.g_01857
OG0003033	Prad.g_00534	Syal.g_01429
