Orthogroup	Prad	Prar
OG0001147	Prad.g_00608	Prar.g_00925
OG0001148	Prad.g_00592	Prar.g_00909
OG0001149	Prad.g_00591	Prar.g_00908
OG0001150	Prad.g_00590	Prar.g_00907
OG0001151	Prad.g_00579	Prar.g_00896
OG0001152	Prad.g_00578	Prar.g_00895
OG0001153	Prad.g_00482	Prar.g_00815
OG0001154	Prad.g_00481	Prar.g_00814
OG0001155	Prad.g_00469	Prar.g_00802
OG0001156	Prad.g_00466	Prar.g_00799
OG0001157	Prad.g_00465	Prar.g_00798
OG0001158	Prad.g_00464	Prar.g_00797
OG0001159	Prad.g_00463	Prar.g_00796
OG0001160	Prad.g_00439	Prar.g_00772
OG0001161	Prad.g_00426	Prar.g_00760
OG0001162	Prad.g_00415	Prar.g_00749
OG0001163	Prad.g_00949	Prar.g_01151
OG0001164	Prad.g_00945	Prar.g_01147
OG0001165	Prad.g_00942	Prar.g_01144
OG0001166	Prad.g_00922	Prar.g_01124
OG0001167	Prad.g_00905	Prar.g_01959
OG0001168	Prad.g_00903	Prar.g_01957
OG0001169	Prad.g_00901	Prar.g_00596
OG0001170	Prad.g_00899	Prar.g_00598
OG0001171	Prad.g_00889	Prar.g_00607
OG0001172	Prad.g_00876	Prar.g_01111
OG0001173	Prad.g_00875	Prar.g_01110
OG0001174	Prad.g_00867	Prar.g_01102
OG0001175	Prad.g_00866	Prar.g_01101
OG0001176	Prad.g_00859	Prar.g_01094
OG0001177	Prad.g_00856	Prar.g_01091
OG0001178	Prad.g_00851	Prar.g_01086
OG0001179	Prad.g_00823	Prar.g_01043
OG0001180	Prad.g_00801	Prar.g_01022
OG0001181	Prad.g_00797	Prar.g_01018
OG0001182	Prad.g_00790	Prar.g_01011
OG0001183	Prad.g_00786	Prar.g_00618
OG0001184	Prad.g_00770	Prar.g_00634
OG0001185	Prad.g_01636	Prar.g_00648
OG0001186	Prad.g_01614	Prar.g_00670
OG0001187	Prad.g_01610	Prar.g_00674
OG0001188	Prad.g_01608	Prar.g_00676
OG0001189	Prad.g_01591	Prar.g_00693
OG0001190	Prad.g_01587	Prar.g_00697
OG0001191	Prad.g_01577	Prar.g_00707
OG0001192	Prad.g_01572	Prar.g_00074
OG0001193	Prad.g_01562	Prar.g_00064
OG0001194	Prad.g_01561	Prar.g_00063
OG0001195	Prad.g_01560	Prar.g_00062
OG0001196	Prad.g_01547	Prar.g_00049
OG0001197	Prad.g_01546	Prar.g_00048
OG0001198	Prad.g_01539	Prar.g_00041
OG0001199	Prad.g_01919	Prar.g_00254
OG0001200	Prad.g_01917	Prar.g_00252
OG0001201	Prad.g_01885	Prar.g_00220
OG0001202	Prad.g_01792	Prar.g_00128
OG0001203	Prad.g_01753	Prar.g_00089
OG0001204	Prad.g_01748	Prar.g_00084
OG0001205	Prad.g_00062	Prar.g_00493
OG0001206	Prad.g_00044	Prar.g_00511
OG0001207	Prad.g_00030	Prar.g_00527
OG0001208	Prad.g_00025	Prar.g_00532
OG0001209	Prad.g_00094	Prar.g_01365
OG0001210	Prad.g_01330	Prar.g_01370
OG0001211	Prad.g_01340	Prar.g_01380
OG0001212	Prad.g_01385	Prar.g_01426
OG0001213	Prad.g_01418	Prar.g_01459
OG0001214	Prad.g_01426	Prar.g_01467
OG0001215	Prad.g_01264	Prar.g_01520
OG0001216	Prad.g_01051	Prar.g_01601
OG0001217	Prad.g_01092	Prar.g_01638
OG0001219	Prad.g_01134	Prar.g_01672
OG0001220	Prad.g_00296	Prar.g_01735
OG0001221	Prad.g_00234	Prar.g_01787
OG0001222	Prad.g_00194	Prar.g_01825
OG0001223	Prad.g_00168	Prar.g_01851
OG0001224	Prad.g_01022	Prar.g_01900
OG0001225	Prad.g_01020	Prar.g_01902
OG0001226	Prad.g_00995	Prar.g_01928
OG0001227	Prad.g_00978	Prar.g_01947
OG0001228	Prad.g_01450	Prar.g_01218
OG0001229	Prad.g_00596	Prar.g_00913
OG0001230	Prad.g_00523	Prar.g_00347
OG0001231	Prad.g_00417	Prar.g_00751
OG0001232	Prad.g_00918	Prar.g_01120
OG0001233	Prad.g_00898	Prar.g_00599
OG0001234	Prad.g_00864	Prar.g_01099
OG0001235	Prad.g_00854	Prar.g_01089
OG0001236	Prad.g_00773	Prar.g_00631
OG0001237	Prad.g_00769	Prar.g_00635
OG0001238	Prad.g_01576	Prar.g_00708
OG0001239	Prad.g_01922	Prar.g_00547
OG0001240	Prad.g_01900	Prar.g_00235
OG0001241	Prad.g_01892	Prar.g_00227
OG0001242	Prad.g_01874	Prar.g_00209
OG0001243	Prad.g_01868	Prar.g_00203
OG0001244	Prad.g_01852	Prar.g_00187
OG0001245	Prad.g_00729	Prar.g_00441
OG0001246	Prad.g_00125	Prar.g_01335
OG0001247	Prad.g_01257	Prar.g_01513
OG0001248	Prad.g_01259	Prar.g_01515
OG0001249	Prad.g_01123	Prar.g_01661
OG0001250	Prad.g_00307	Prar.g_01724
OG0001251	Prad.g_00259	Prar.g_01760
OG0001252	Prad.g_01027	Prar.g_01895
OG0001253	Prad.g_00977	Prar.g_01948
OG0001254	Prad.g_01987	Prar.g_01294
OG0001255	Prad.g_01512	Prar.g_01279
OG0001256	Prad.g_00424	Prar.g_00758
OG0001257	Prad.g_00418	Prar.g_00752
OG0001258	Prad.g_00944	Prar.g_01146
OG0001259	Prad.g_00900	Prar.g_00597
OG0001260	Prad.g_00883	Prar.g_00613
OG0001261	Prad.g_00815	Prar.g_01035
OG0001262	Prad.g_01593	Prar.g_00691
OG0001263	Prad.g_01865	Prar.g_00200
OG0001264	Prad.g_01995	Prar.g_00593
OG0001265	Prad.g_01875	Prar.g_00210
OG0001266	Prad.g_01788	Prar.g_00124
OG0001267	Prad.g_01711	Prar.g_00307
OG0001268	Prad.g_01652	Prar.g_00399
OG0001269	Prad.g_00752	Prar.g_00419
OG0001270	Prad.g_00668	Prar.g_00482
OG0001271	Prad.g_00035	Prar.g_00522
OG0001272	Prad.g_00021	Prar.g_00536
OG0001273	Prad.g_01420	Prar.g_01461
OG0001274	Prad.g_01277	Prar.g_01533
OG0001275	Prad.g_00158	Prar.g_01860
OG0001276	Prad.g_00138	Prar.g_01879
OG0001277	Prad.g_00988	Prar.g_01937
OG0001278	Prad.g_01445	Prar.g_01213
OG0001280	Prad.g_00629	Prar.g_00956
OG0001281	Prad.g_00623	Prar.g_00950
OG0001282	Prad.g_00593	Prar.g_00910
OG0001283	Prad.g_00574	Prar.g_00891
OG0001284	Prad.g_00444	Prar.g_00777
OG0001285	Prad.g_00915	Prar.g_01966
OG0001287	Prad.g_01629	Prar.g_00655
OG0001288	Prad.g_01621	Prar.g_00663
OG0001289	Prad.g_01906	Prar.g_00241
OG0001290	Prad.g_01893	Prar.g_00228
OG0001291	Prad.g_01858	Prar.g_00193
OG0001292	Prad.g_01743	Prar.g_00079
OG0001293	Prad.g_01730	Prar.g_00326
OG0001294	Prad.g_00731	Prar.g_00439
OG0001295	Prad.g_00039	Prar.g_00516
OG0001296	Prad.g_00120	Prar.g_01340
OG0001298	Prad.g_01366	Prar.g_01406
OG0001299	Prad.g_01240	Prar.g_01496
OG0001300	Prad.g_01267	Prar.g_01523
OG0001301	Prad.g_01270	Prar.g_01526
OG0001302	Prad.g_01132	Prar.g_01670
OG0001303	Prad.g_00154	Prar.g_01864
OG0001304	Prad.g_01034	Prar.g_01889
OG0001305	Prad.g_01014	Prar.g_01908
OG0001306	Prad.g_01510	Prar.g_01277
OG0001307	Prad.g_00611	Prar.g_00928
OG0001308	Prad.g_00505	Prar.g_00837
OG0001309	Prad.g_00420	Prar.g_00754
OG0001310	Prad.g_00929	Prar.g_01131
OG0001312	Prad.g_00205	Prar.g_01814
OG0001315	Prad.g_01932	Prar.g_00556
OG0001316	Prad.g_01853	Prar.g_00188
OG0001317	Prad.g_01757	Prar.g_00093
OG0001318	Prad.g_01735	Prar.g_00331
OG0001319	Prad.g_01719	Prar.g_00315
OG0001320	Prad.g_00951, Prad.g_00728	Prar.g_00443
OG0001321	Prad.g_00056	Prar.g_00499
OG0001322	Prad.g_00055	Prar.g_00500
OG0001323	Prad.g_00110	Prar.g_01349
OG0001324	Prad.g_01268	Prar.g_01524
OG0001325	Prad.g_01054	Prar.g_01604
OG0001326	Prad.g_00271	Prar.g_01547
OG0001327	Prad.g_01003	Prar.g_01920
OG0001328	Prad.g_00979	Prar.g_01946
OG0001329	Prad.g_00663	Prar.g_01302
OG0001330	Prad.g_00340	Prar.g_00977
OG0001331	Prad.g_00588	Prar.g_00905
OG0001332	Prad.g_00471	Prar.g_00804
OG0001333	Prad.g_00904	Prar.g_01958
OG0001334	Prad.g_00783	Prar.g_00621
OG0001335	Prad.g_00782	Prar.g_00622
OG0001336	Prad.g_01550	Prar.g_00052
OG0001339	Prad.g_01890	Prar.g_00225
OG0001340	Prad.g_01663	Prar.g_00259
OG0001341	Prad.g_01090	Prar.g_01636
OG0001342	Prad.g_01127	Prar.g_01665
OG0001343	Prad.g_00262	Prar.g_01757
OG0001344	Prad.g_01492	Prar.g_01259
OG0001345	Prad.g_01477	Prar.g_01244
OG0001346	Prad.g_00627	Prar.g_00954
OG0001348	Prad.g_00395	Prar.g_00732
OG0001349	Prad.g_00536	Prar.g_00867
OG0001350	Prad.g_01754	Prar.g_00090
OG0001351	Prad.g_00053	Prar.g_00502
OG0001352	Prad.g_01254	Prar.g_01510
OG0001355	Prad.g_00384	Prar.g_00722
OG0001358	Prad.g_01409	Prar.g_01450
OG0001359	Prad.g_00261	Prar.g_01758
OG0001360	Prad.g_00976	Prar.g_01949
OG0001361	Prad.g_01480	Prar.g_01247
OG0001362	Prad.g_00501	Prar.g_00833
OG0001363	Prad.g_00499	Prar.g_00831
OG0001364	Prad.g_00780	Prar.g_00624
OG0001365	Prad.g_01583	Prar.g_00701
OG0001369	Prad.g_01901	Prar.g_00236
OG0001370	Prad.g_00047	Prar.g_00508
OG0001371	Prad.g_01253	Prar.g_01509
OG0001372	Prad.g_01099	Prar.g_01644
OG0001373	Prad.g_00272	Prar.g_01548
OG0001374	Prad.g_00264	Prar.g_01540
OG0001375	Prad.g_00263	Prar.g_01756
OG0001376	Prad.g_01009	Prar.g_01914
OG0001377	Prad.g_01008	Prar.g_01915
OG0001378	Prad.g_00634	Prar.g_01325
OG0001380	Prad.g_00606	Prar.g_00923
OG0001381	Prad.g_00600	Prar.g_00917
OG0001382	Prad.g_00403	Prar.g_00738
OG0001384	Prad.g_01078	Prar.g_01626
OG0001384	Prad.g_00427	Prar.g_00761
OG0001385	Prad.g_00275	Prar.g_01551
OG0001386	Prad.g_00274	Prar.g_01550
OG0001387	Prad.g_00273	Prar.g_01549
OG0001388	Prad.g_00270	Prar.g_01546
OG0001389	Prad.g_00269	Prar.g_01545
OG0001390	Prad.g_00268	Prar.g_01544
OG0001391	Prad.g_00267	Prar.g_01543
OG0001392	Prad.g_00266	Prar.g_01542
OG0001393	Prad.g_00265	Prar.g_01541
OG0001395	Prad.g_01032	Prar.g_01891
OG0001397	Prad.g_00500	Prar.g_00832
OG0001399	Prad.g_00862	Prar.g_01097
OG0001400	Prad.g_00387	Prar.g_00724
OG0001400	Prad.g_00077	Prar.g_01199
OG0001403	Prad.g_01956	Prar.g_00008
OG0001404	Prad.g_01925	Prar.g_00550
OG0001405	Prad.g_01665	Prar.g_00261
OG0001406	Prad.g_01010	Prar.g_01913
OG0001407	Prad.g_00997	Prar.g_01926
OG0001408	Prad.g_00992	Prar.g_01932, Prar.g_01931
OG0001409	Prad.g_01489	Prar.g_01256
OG0001410	Prad.g_00610	Prar.g_00927
OG0001411	Prad.g_00562	Prar.g_00869
OG0001413	Prad.g_00429	Prar.g_00763
OG0001414	Prad.g_01762	Prar.g_00098
OG0001415	Prad.g_01760	Prar.g_00096
OG0001416	Prad.g_00048	Prar.g_00507
OG0001417	Prad.g_00037	Prar.g_00518, Prar.g_00519
OG0001418	Prad.g_01258	Prar.g_01514
OG0001419	Prad.g_00996	Prar.g_01927
OG0001420	Prad.g_00643	Prar.g_01316
OG0001421	Prad.g_00423	Prar.g_00757
OG0001422	Prad.g_00397	Prar.g_00734
OG0001423	Prad.g_00546	Prar.g_01560
OG0001424	Prad.g_00258	Prar.g_01761
OG0001428	Prad.g_01819	Prar.g_00155
OG0001429	Prad.g_01135	Prar.g_01673
OG0001430	Prad.g_00334	Prar.g_00982
OG0001431	Prad.g_00338	Prar.g_00979
OG0001432	Prad.g_00431	Prar.g_00764
OG0001437	Prad.g_01761	Prar.g_00097
OG0001438	Prad.g_01698	Prar.g_00294
OG0001439	Prad.g_01684	Prar.g_00280
OG0001440	Prad.g_00697	Prar.g_00476
OG0001441	Prad.g_00108	Prar.g_01351
OG0001442	Prad.g_01081	Prar.g_01629
OG0001446	Prad.g_01914	Prar.g_00249
OG0001447	Prad.g_01867	Prar.g_00202
OG0001448	Prad.g_00743	Prar.g_00427
OG0001450	Prad.g_01261	Prar.g_01517
OG0001451	Prad.g_00287	Prar.g_01745
OG0001452	Prad.g_00257	Prar.g_01762
OG0001453	Prad.g_00164	Prar.g_01854
OG0001454	Prad.g_00983	Prar.g_01942
OG0001455	Prad.g_00657	Prar.g_01307
OG0001456	Prad.g_01519	Prar.g_01286
OG0001457	Prad.g_01518	Prar.g_01285
OG0001458	Prad.g_01517	Prar.g_01284
OG0001459	Prad.g_00323	Prar.g_00996
OG0001462	Prad.g_01952	Prar.g_00003
OG0001463	Prad.g_01705	Prar.g_00301
OG0001464	Prad.g_01662	Prar.g_00258
OG0001465	Prad.g_01276	Prar.g_01532
OG0001466	Prad.g_01080	Prar.g_01628
OG0001466	Prad.g_01300	Prar.g_01562
OG0001467	Prad.g_01124	Prar.g_01662
OG0001468	Prad.g_01005	Prar.g_01918
OG0001469	Prad.g_00320	Prar.g_00997
OG0001471	Prad.g_00428	Prar.g_00762
OG0001472	Prad.g_00421	Prar.g_00755
OG0001473	Prad.g_01613	Prar.g_00671
OG0001474	Prad.g_01651	Prar.g_00400
OG0001479	Prad.g_01654	Prar.g_00397
OG0001480	Prad.g_00741	Prar.g_00429
OG0001481	Prad.g_00736	Prar.g_00434
OG0001482	Prad.g_00050	Prar.g_00505
OG0001483	Prad.g_01983	Prar.g_00712
OG0001485	Prad.g_00383	Prar.g_01166
OG0001486	Prad.g_01498	Prar.g_01265
OG0001490	Prad.g_01948	Prar.g_00581
OG0001491	Prad.g_01130	Prar.g_01668
OG0001492	Prad.g_01448	Prar.g_01216
OG0001493	Prad.g_01440	Prar.g_01208
OG0001499	Prad.g_01933	Prar.g_00557
OG0001500	Prad.g_01728	Prar.g_00324
OG0001501	Prad.g_01279	Prar.g_01535
OG0001502	Prad.g_01115	Prar.g_01657
OG0001503	Prad.g_01522	Prar.g_01289
OG0001504	Prad.g_00324	Prar.g_00995
OG0001506	Prad.g_00473	Prar.g_00806
OG0001507	Prad.g_00368	Prar.g_00714
OG0001520	Prad.g_00710	Prar.g_00454, Prar.g_00455
OG0001521	Prad.g_01091	Prar.g_01637
OG0001522	Prad.g_01179	Prar.g_01716
OG0001523	Prad.g_01525	Prar.g_01292
OG0001524	Prad.g_01524	Prar.g_01291
OG0001526	Prad.g_00376	Prar.g_01116
OG0001546	Prad.g_00105	Prar.g_01354
OG0001548	Prad.g_01121	Prar.g_01659
OG0001550	Prad.g_00660	Prar.g_01304
OG0001551	Prad.g_01520	Prar.g_01287
OG0001552	Prad.g_00074	Prar.g_01201
OG0001553	Prad.g_00518	Prar.g_00342
OG0001554	Prad.g_00422	Prar.g_00756
OG0001555	Prad.g_00407	Prar.g_00742
OG0001566	Prad.g_01250	Prar.g_01506
OG0001569	Prad.g_00971	Prar.g_01954
OG0001571	Prad.g_00653	Prar.g_01311
OG0001572	Prad.g_00315	Prar.g_01192
OG0001581	Prad.g_01847	Prar.g_00183
OG0001582	Prad.g_00038	Prar.g_00517
OG0001583	Prad.g_01129	Prar.g_01667
OG0001584	Prad.g_00213	Prar.g_01806
OG0001585	Prad.g_00316	Prar.g_00998
OG0001587	Prad.g_00881	Prar.g_01118
OG0001588	Prad.g_01186	Prar.g_00363
OG0001595	Prad.g_01926	Prar.g_00551
OG0001596	Prad.g_01918	Prar.g_00253
OG0001597	Prad.g_00748	Prar.g_00422
OG0001599	Prad.g_00046	Prar.g_00509
OG0001600	Prad.g_00118	Prar.g_01342
OG0001601	Prad.g_01248	Prar.g_01504
OG0001602	Prad.g_01275	Prar.g_01531
OG0001603	Prad.g_01131	Prar.g_01669
OG0001604	Prad.g_00237	Prar.g_01784
OG0001605	Prad.g_00145	Prar.g_01872
OG0001606	Prad.g_01320	Prar.g_01934
OG0001607	Prad.g_01523	Prar.g_01290
OG0001608	Prad.g_00603	Prar.g_00920
OG0001609	Prad.g_00475	Prar.g_00808
OG0001610	Prad.g_00472	Prar.g_00805
OG0001611	Prad.g_00409	Prar.g_00744
OG0001613	Prad.g_00788	Prar.g_00616
OG0001625	Prad.g_01733	Prar.g_00329
OG0001626	Prad.g_01089	Prar.g_01635
OG0001627	Prad.g_01097	Prar.g_01643
OG0001628	Prad.g_01102	Prar.g_01646
OG0001629	Prad.g_01103	Prar.g_01647
OG0001630	Prad.g_00255	Prar.g_01765
OG0001631	Prad.g_01000	Prar.g_01923
OG0001632	Prad.g_00312	Prar.g_01000
OG0001633	Prad.g_00597	Prar.g_00914
OG0001647	Prad.g_01718	Prar.g_00314
OG0001648	Prad.g_00737	Prar.g_00433
OG0001649	Prad.g_00999	Prar.g_01924
OG0001651	Prad.g_00411	Prar.g_00746
OG0001662	Prad.g_00640	Prar.g_01319
OG0001663	Prad.g_01513	Prar.g_01280
OG0001664	Prad.g_01202	Prar.g_00987
OG0001665	Prad.g_01205	Prar.g_00984
OG0001667	Prad.g_00343	Prar.g_00975
OG0001670	Prad.g_00378	Prar.g_01169, Prar.g_01194, Prar.g_01161, Prar.g_00718
OG0001684	Prad.g_01378	Prar.g_01418
OG0001685	Prad.g_00285	Prar.g_01747
OG0001686	Prad.g_00146	Prar.g_01871
OG0001687	Prad.g_01006	Prar.g_01917
OG0001688	Prad.g_01001	Prar.g_01922
OG0001696	Prad.g_00286	Prar.g_01746
OG0001697	Prad.g_00277	Prar.g_01754
OG0001698	Prad.g_01002	Prar.g_01921
OG0001699	Prad.g_01318	Prar.g_01582
OG0001699	Prad.g_01985	Prar.g_00711
OG0001701	Prad.g_00375	Prar.g_01115
OG0001705	Prad.g_00701	Prar.g_00463
OG0001706	Prad.g_01189	Prar.g_01196
OG0001707	Prad.g_00984	Prar.g_01941
OG0001708	Prad.g_01514	Prar.g_01281
OG0001709	Prad.g_00535	Prar.g_00868
OG0001710	Prad.g_00861	Prar.g_01096
OG0001711	Prad.g_00955	Prar.g_01193
OG0001712	Prad.g_00679	Prar.g_00472
OG0001718	Prad.g_00747	Prar.g_00423
OG0001719	Prad.g_00720	Prar.g_00451
OG0001720	Prad.g_00351	Prar.g_00972
OG0001721	Prad.g_01094	Prar.g_01641
OG0001723	Prad.g_01217	Prar.g_01001
OG0001725	Prad.g_00722	Prar.g_00449
OG0001726	Prad.g_00682	Prar.g_00469
OG0001742	Prad.g_00733	Prar.g_00437
OG0001743	Prad.g_00638	Prar.g_01321
OG0001744	Prad.g_00356	Prar.g_00968
OG0001745	Prad.g_00432	Prar.g_00765
OG0001746	Prad.g_00082	Prar.g_01188
OG0001772	Prad.g_00700	Prar.g_01552
OG0001773	Prad.g_00405	Prar.g_00740
OG0001774	Prad.g_01251	Prar.g_01507
OG0001775	Prad.g_00994	Prar.g_01929
OG0001776	Prad.g_00636	Prar.g_01323
OG0001777	Prad.g_01198, Prad.g_00541	Prar.g_01190
OG0001778	Prad.g_00337	Prar.g_00980
OG0001779	Prad.g_00357	Prar.g_00967
OG0001781	Prad.g_00396	Prar.g_00733
OG0001819	Prad.g_00712	Prar.g_00452
OG0001821	Prad.g_01095	Prar.g_01642
OG0001822	Prad.g_01113	Prar.g_01655
OG0001823	Prad.g_00284	Prar.g_01748
OG0001824	Prad.g_00147	Prar.g_01870
OG0001825	Prad.g_00993	Prar.g_01930
OG0001826	Prad.g_00991	Prar.g_01933
OG0001827	Prad.g_00989	Prar.g_01936
OG0001828	Prad.g_00633	Prar.g_01326
OG0001829	Prad.g_00637	Prar.g_01322
OG0001830	Prad.g_00656	Prar.g_01308
OG0001831	Prad.g_01990	Prar.g_01297
OG0001832	Prad.g_00331	Prar.g_00990
OG0001833	Prad.g_00595	Prar.g_00912
OG0001836	Prad.g_00310	Prar.g_01167
OG0001919	Prad.g_00705	Prar.g_00461
OG0001920	Prad.g_01280	Prar.g_01536
OG0001921	Prad.g_00282	Prar.g_01750
OG0001924	Prad.g_01311	Prar.g_01574
OG0001925	Prad.g_01310	Prar.g_01573
OG0001926	Prad.g_01309	Prar.g_01572
OG0001927	Prad.g_01308	Prar.g_01571
OG0001982	Prad.g_00742	Prar.g_00428
OG0001983	Prad.g_01076	Prar.g_01624
OG0001984	Prad.g_01122	Prar.g_01660
OG0001985	Prad.g_00278	Prar.g_01753
OG0001986	Prad.g_00160	Prar.g_01858
OG0001987	Prad.g_00328	Prar.g_00993
OG0001989	Prad.g_00605	Prar.g_00922
OG0001992	Prad.g_01106	Prar.g_01650
OG0001993	Prad.g_01313	Prar.g_01576
OG0001994	Prad.g_01312	Prar.g_01575
OG0002026	Prad.g_00706	Prar.g_00460
OG0002027	Prad.g_00280	Prar.g_01751
OG0002028	Prad.g_00152	Prar.g_01865
OG0002031	Prad.g_00385	Prar.g_00723
OG0002032	Prad.g_01574	Prar.g_00075
OG0002057	Prad.g_01883	Prar.g_00218
OG0002058	Prad.g_01811	Prar.g_00147
OG0002059	Prad.g_00746	Prar.g_00424
OG0002060	Prad.g_00744	Prar.g_00426
OG0002061	Prad.g_00703	Prar.g_00462
OG0002063	Prad.g_00694	Prar.g_01973
OG0002064	Prad.g_00040	Prar.g_00515
OG0002065	Prad.g_01349	Prar.g_01389
OG0002066	Prad.g_01355	Prar.g_01395
OG0002067	Prad.g_01048	Prar.g_01598
OG0002068	Prad.g_01085	Prar.g_01631
OG0002069	Prad.g_01087	Prar.g_01633
OG0002070	Prad.g_01114	Prar.g_01656
OG0002071	Prad.g_01120	Prar.g_01658
OG0002072	Prad.g_01128	Prar.g_01666
OG0002073	Prad.g_01151	Prar.g_01689
OG0002074	Prad.g_00291	Prar.g_01741
OG0002075	Prad.g_00279	Prar.g_01752
OG0002076	Prad.g_00233	Prar.g_01788
OG0002077	Prad.g_00151	Prar.g_01866
OG0002078	Prad.g_00148	Prar.g_01869
OG0002079	Prad.g_00143	Prar.g_01874
OG0002080	Prad.g_01031	Prar.g_01892
OG0002081	Prad.g_01007	Prar.g_01916
OG0002082	Prad.g_00998	Prar.g_01925
OG0002083	Prad.g_00987	Prar.g_01938
OG0002084	Prad.g_00986	Prar.g_01939
OG0002085	Prad.g_00980	Prar.g_01945
OG0002086	Prad.g_00975	Prar.g_01950
OG0002087	Prad.g_00974	Prar.g_01951
OG0002088	Prad.g_00973	Prar.g_01952
OG0002089	Prad.g_00654	Prar.g_01310
OG0002090	Prad.g_00659	Prar.g_01305
OG0002091	Prad.g_01521	Prar.g_01288
OG0002093	Prad.g_01074	Prar.g_01159
OG0002094	Prad.g_00344	Prar.g_00974
OG0002095	Prad.g_00354	Prar.g_00970
OG0002099	Prad.g_00425	Prar.g_00759
OG0002100	Prad.g_00416	Prar.g_00750
OG0002101	Prad.g_00413	Prar.g_00747
OG0002102	Prad.g_00408	Prar.g_00743
OG0002103	Prad.g_00406	Prar.g_00741
OG0002104	Prad.g_00404	Prar.g_00739
OG0002105	Prad.g_00936	Prar.g_01138
OG0002109	Prad.g_01286	Prar.g_00937
OG0002146	Prad.g_00133	Prar.g_01327
OG0002148	Prad.g_01079	Prar.g_01627
OG0002149	Prad.g_01101	Prar.g_01645
OG0002150	Prad.g_00150	Prar.g_01867
OG0002151	Prad.g_00658	Prar.g_01306
OG0002152	Prad.g_00333	Prar.g_00983
OG0002153	Prad.g_00149	Prar.g_01868
OG0002215	Prad.g_01077	Prar.g_01625
OG0002217	Prad.g_01133	Prar.g_01671
OG0002218	Prad.g_00283	Prar.g_01749
OG0002219	Prad.g_00642	Prar.g_01317
OG0002223	Prad.g_00379	Prar.g_00720
OG0002224	Prad.g_00723	Prar.g_00447
OG0002226	Prad.g_01047	Prar.g_01597
OG0002262	Prad.g_01946	Prar.g_00579
OG0002264	Prad.g_01175	Prar.g_01713
OG0002265	Prad.g_00662	Prar.g_01303
OG0002266	Prad.g_01203	Prar.g_00986
OG0002268	Prad.g_00327	Prar.g_00994
OG0002269	Prad.g_00329	Prar.g_00992
OG0002272	Prad.g_00665	Prar.g_01301
OG0002310	Prad.g_00732	Prar.g_00438
OG0002311	Prad.g_00699	Prar.g_00999
OG0002312	Prad.g_01104	Prar.g_01648
OG0002319	Prad.g_00684	Prar.g_00467
OG0002320	Prad.g_00336	Prar.g_00981
OG0002322	Prad.g_00414	Prar.g_00748
OG0002324	Prad.g_00370	Prar.g_00716
OG0002327	Prad.g_00382	Prar.g_00721
OG0002361	Prad.g_01648	Prar.g_00403
OG0002364	Prad.g_01136	Prar.g_01674
OG0002365	Prad.g_00680	Prar.g_00471
OG0002367	Prad.g_00332	Prar.g_00989
OG0002370	Prad.g_00493	Prar.g_00826
OG0002377	Prad.g_00309	Prar.g_01168
OG0002378	Prad.g_01992	Prar.g_01299
OG0002414	Prad.g_00652	Prar.g_01312
OG0002420	Prad.g_00347	Prar.g_01077
OG0002424	Prad.g_00390	Prar.g_00728
OG0002428	Prad.g_00709	Prar.g_00456
OG0002478	Prad.g_00676	Prar.g_00474
OG0002482	Prad.g_00721	Prar.g_00450
OG0002484	Prad.g_00681	Prar.g_00470
OG0002485	Prad.g_00685	Prar.g_00466
OG0002489	Prad.g_00686	Prar.g_00465
OG0002554	Prad.g_01086	Prar.g_01632
OG0002556	Prad.g_00543	Prar.g_00364
OG0002557	Prad.g_00544	Prar.g_00365
OG0002558	Prad.g_00545	Prar.g_00366
OG0002560	Prad.g_00708	Prar.g_00457
OG0002561	Prad.g_01848, Prad.g_01196	Prar.g_00561
OG0002617	Prad.g_00750	Prar.g_00421
OG0002620	Prad.g_00711	Prar.g_00453
OG0002621	Prad.g_00958	Prar.g_01162
OG0002624	Prad.g_00740	Prar.g_00430
OG0002688	Prad.g_00967	Prar.g_01974
OG0002690	Prad.g_00968	Prar.g_01975
OG0002694	Prad.g_00410	Prar.g_00745
OG0002698	Prad.g_01315	Prar.g_01578
OG0002769	Prad.g_00969	Prar.g_00710
OG0002780	Prad.g_01301	Prar.g_01559, Prar.g_01563
OG0002781	Prad.g_01200, Prad.g_01303	Prar.g_01163, Prar.g_01566
OG0002782	Prad.g_00678	Prar.g_00473
OG0002891	Prad.g_01302	Prar.g_01564
OG0002895	Prad.g_01284	Prar.g_00938
OG0002900	Prad.g_01093	Prar.g_01639
OG0003020	Prad.g_00289	Prar.g_01743
OG0003030	Prad.g_01293, Prad.g_00707	Prar.g_00458
OG0003168	Prad.g_01287	Prar.g_00936
OG0003171	Prad.g_00080	Prar.g_00464
OG0003172	Prad.g_01292	Prar.g_00459
OG0003173	Prad.g_00176	Prar.g_01843
OG0003175	Prad.g_01307	Prar.g_01570
OG0003177	Prad.g_01193, Prad.g_00693	Prar.g_01972
OG0003341	Prad.g_00394	Prar.g_00731
OG0003360	Prad.g_01849	Prar.g_00391
OG0003367	Prad.g_01306	Prar.g_01568
OG0003649	Prad.g_01317	Prar.g_01580
OG0003651	Prad.g_01314	Prar.g_01577
