Orthogroup	Prad	Prbc
OG0001107	Prad.g_00188	Prbc.g_02034
OG0001108	Prad.g_00184	Prbc.g_02038
OG0001109	Prad.g_00183	Prbc.g_02039
OG0001110	Prad.g_00181	Prbc.g_02041
OG0001111	Prad.g_00180	Prbc.g_02042
OG0001112	Prad.g_00179	Prbc.g_02043
OG0001113	Prad.g_00178	Prbc.g_02044
OG0001114	Prad.g_00177	Prbc.g_02045
OG0001115	Prad.g_00175	Prbc.g_02047
OG0001116	Prad.g_00174	Prbc.g_02048
OG0001117	Prad.g_00173	Prbc.g_02049
OG0001118	Prad.g_00172	Prbc.g_02050
OG0001119	Prad.g_00171	Prbc.g_02051
OG0001120	Prad.g_00169	Prbc.g_02052
OG0001121	Prad.g_01991, Prad.g_00166	Prbc.g_00645
OG0001122	Prad.g_00141	Prbc.g_02081
OG0001123	Prad.g_00137	Prbc.g_02086
OG0001124	Prad.g_00135	Prbc.g_02088
OG0001125	Prad.g_00134	Prbc.g_02090
OG0001126	Prad.g_01030	Prbc.g_02101
OG0001127	Prad.g_01029	Prbc.g_02102
OG0001128	Prad.g_01026	Prbc.g_02105
OG0001129	Prad.g_01025	Prbc.g_02106
OG0001130	Prad.g_01024	Prbc.g_02107
OG0001131	Prad.g_00990	Prbc.g_01941
OG0001132	Prad.g_00981	Prbc.g_02152
OG0001133	Prad.g_00655	Prbc.g_02128
OG0001134	Prad.g_01989	Prbc.g_00896
OG0001135	Prad.g_01526	Prbc.g_00899
OG0001136	Prad.g_01499	Prbc.g_01449
OG0001137	Prad.g_01488	Prbc.g_01436
OG0001138	Prad.g_01469	Prbc.g_01416
OG0001139	Prad.g_01468	Prbc.g_01414
OG0001140	Prad.g_01467	Prbc.g_01413
OG0001141	Prad.g_01466	Prbc.g_01412
OG0001142	Prad.g_01465	Prbc.g_01411
OG0001143	Prad.g_01458	Prbc.g_01404
OG0001144	Prad.g_01453	Prbc.g_01399
OG0001145	Prad.g_00362	Prbc.g_00558
OG0001146	Prad.g_00624	Prbc.g_00570
OG0001147	Prad.g_00608	Prbc.g_00589
OG0001148	Prad.g_00592	Prbc.g_00659
OG0001149	Prad.g_00591	Prbc.g_00660
OG0001150	Prad.g_00590	Prbc.g_00661
OG0001151	Prad.g_00579	Prbc.g_00672
OG0001152	Prad.g_00578	Prbc.g_00673
OG0001153	Prad.g_00482	Prbc.g_00739
OG0001154	Prad.g_00481	Prbc.g_00740
OG0001155	Prad.g_00469	Prbc.g_00756
OG0001156	Prad.g_00466	Prbc.g_00759
OG0001157	Prad.g_00465	Prbc.g_00760
OG0001158	Prad.g_00464	Prbc.g_00761
OG0001159	Prad.g_00463	Prbc.g_00762
OG0001160	Prad.g_00439	Prbc.g_00787
OG0001161	Prad.g_00426	Prbc.g_01485
OG0001162	Prad.g_00415	Prbc.g_00799
OG0001163	Prad.g_00949	Prbc.g_00825
OG0001164	Prad.g_00945	Prbc.g_00829
OG0001165	Prad.g_00942	Prbc.g_00831
OG0001166	Prad.g_00922	Prbc.g_00849
OG0001167	Prad.g_00905	Prbc.g_00867
OG0001168	Prad.g_00903	Prbc.g_00868
OG0001169	Prad.g_00901	Prbc.g_00870
OG0001170	Prad.g_00899	Prbc.g_00872
OG0001171	Prad.g_00889	Prbc.g_00882
OG0001172	Prad.g_00876	Prbc.g_00937
OG0001173	Prad.g_00875	Prbc.g_00938
OG0001174	Prad.g_00867	Prbc.g_00946
OG0001175	Prad.g_00866	Prbc.g_00947
OG0001176	Prad.g_00859	Prbc.g_00959
OG0001177	Prad.g_00856	Prbc.g_00957
OG0001178	Prad.g_00851	Prbc.g_01309
OG0001179	Prad.g_00823	Prbc.g_00301
OG0001180	Prad.g_00801	Prbc.g_00278
OG0001181	Prad.g_00797	Prbc.g_00274
OG0001182	Prad.g_00790	Prbc.g_00266
OG0001183	Prad.g_00786	Prbc.g_00247
OG0001184	Prad.g_00770	Prbc.g_00231
OG0001185	Prad.g_01636	Prbc.g_00216
OG0001186	Prad.g_01614	Prbc.g_00189
OG0001187	Prad.g_01610	Prbc.g_00966
OG0001188	Prad.g_01608	Prbc.g_00968
OG0001189	Prad.g_01591	Prbc.g_00985
OG0001190	Prad.g_01587	Prbc.g_00990
OG0001191	Prad.g_01577	Prbc.g_01000
OG0001192	Prad.g_01572	Prbc.g_01005
OG0001193	Prad.g_01562	Prbc.g_01018
OG0001194	Prad.g_01561	Prbc.g_01019
OG0001195	Prad.g_01560	Prbc.g_01020
OG0001196	Prad.g_01547	Prbc.g_01054
OG0001197	Prad.g_01546	Prbc.g_01056
OG0001198	Prad.g_01539	Prbc.g_01066
OG0001199	Prad.g_01919	Prbc.g_00499
OG0001200	Prad.g_01917	Prbc.g_00497
OG0001201	Prad.g_01885	Prbc.g_00465
OG0001202	Prad.g_01792	Prbc.g_00372
OG0001203	Prad.g_01753	Prbc.g_00332
OG0001204	Prad.g_01748	Prbc.g_01141
OG0001205	Prad.g_00062	Prbc.g_01506
OG0001206	Prad.g_00044	Prbc.g_01525
OG0001207	Prad.g_00030	Prbc.g_01536
OG0001208	Prad.g_00025	Prbc.g_01542
OG0001209	Prad.g_00094	Prbc.g_01614
OG0001210	Prad.g_01330	Prbc.g_01619
OG0001211	Prad.g_01340	Prbc.g_01630
OG0001212	Prad.g_01385	Prbc.g_01672
OG0001213	Prad.g_01418	Prbc.g_01706
OG0001214	Prad.g_01426	Prbc.g_01714
OG0001215	Prad.g_01264	Prbc.g_01772
OG0001216	Prad.g_01051	Prbc.g_01789
OG0001217	Prad.g_01092	Prbc.g_00521
OG0001218	Prad.g_01100	Prbc.g_01829
OG0001219	Prad.g_01134	Prbc.g_02005
OG0001220	Prad.g_00296	Prbc.g_01913
OG0001221	Prad.g_00234	Prbc.g_01989
OG0001222	Prad.g_00194	Prbc.g_01936
OG0001223	Prad.g_00168	Prbc.g_02053
OG0001224	Prad.g_01022	Prbc.g_02109
OG0001225	Prad.g_01020	Prbc.g_02111
OG0001226	Prad.g_00995	Prbc.g_00930
OG0001227	Prad.g_00978	Prbc.g_02133
OG0001228	Prad.g_01450	Prbc.g_01396
OG0001229	Prad.g_00596	Prbc.g_00138
OG0001230	Prad.g_00523	Prbc.g_00700
OG0001231	Prad.g_00417	Prbc.g_01833
OG0001232	Prad.g_00918	Prbc.g_00853
OG0001233	Prad.g_00898	Prbc.g_00873
OG0001234	Prad.g_00864	Prbc.g_00949
OG0001235	Prad.g_00854	Prbc.g_00953
OG0001236	Prad.g_00773	Prbc.g_00234
OG0001237	Prad.g_00769	Prbc.g_00230
OG0001238	Prad.g_01576	Prbc.g_01001
OG0001239	Prad.g_01922	Prbc.g_00502
OG0001240	Prad.g_01900	Prbc.g_00480
OG0001241	Prad.g_01892	Prbc.g_00471
OG0001242	Prad.g_01874	Prbc.g_00452
OG0001243	Prad.g_01868	Prbc.g_00445
OG0001244	Prad.g_01852	Prbc.g_00429
OG0001245	Prad.g_00729	Prbc.g_01317
OG0001246	Prad.g_00125	Prbc.g_01584
OG0001247	Prad.g_01257	Prbc.g_01765
OG0001248	Prad.g_01259	Prbc.g_01767
OG0001249	Prad.g_01123	Prbc.g_01230
OG0001251	Prad.g_00259	Prbc.g_00923
OG0001252	Prad.g_01027	Prbc.g_02104
OG0001253	Prad.g_00977	Prbc.g_00804
OG0001254	Prad.g_01987	Prbc.g_00898
OG0001255	Prad.g_01512	Prbc.g_01463
OG0001256	Prad.g_00424	Prbc.g_00795
OG0001257	Prad.g_00418	Prbc.g_00800
OG0001259	Prad.g_00900	Prbc.g_00871
OG0001260	Prad.g_00883	Prbc.g_00888
OG0001261	Prad.g_00815	Prbc.g_00293
OG0001262	Prad.g_01593	Prbc.g_00983
OG0001263	Prad.g_01865	Prbc.g_00442
OG0001269	Prad.g_00752	Prbc.g_01912
OG0001273	Prad.g_01420	Prbc.g_01708
OG0001277	Prad.g_00988	Prbc.g_01042
OG0001279	Prad.g_01216	Prbc.g_00133
OG0001280	Prad.g_00629	Prbc.g_00565
OG0001282	Prad.g_00593	Prbc.g_00658
OG0001283	Prad.g_00574	Prbc.g_01050
OG0001284	Prad.g_00444	Prbc.g_00781
OG0001285	Prad.g_00915	Prbc.g_00856
OG0001286	Prad.g_00803	Prbc.g_00280
OG0001287	Prad.g_01629	Prbc.g_00209
OG0001288	Prad.g_01621	Prbc.g_00198
OG0001289	Prad.g_01906	Prbc.g_00486
OG0001290	Prad.g_01893	Prbc.g_00472
OG0001294	Prad.g_00731	Prbc.g_01483, Prbc.g_00646
OG0001295	Prad.g_00039	Prbc.g_01471
OG0001296	Prad.g_00120	Prbc.g_01589
OG0001297	Prad.g_00115	Prbc.g_01594
OG0001299	Prad.g_01240	Prbc.g_01744
OG0001300	Prad.g_01267	Prbc.g_01776
OG0001301	Prad.g_01270	Prbc.g_01778
OG0001302	Prad.g_01132	Prbc.g_02003
OG0001303	Prad.g_00154	Prbc.g_00092
OG0001304	Prad.g_01034	Prbc.g_02095
OG0001305	Prad.g_01014	Prbc.g_01931
OG0001306	Prad.g_01510	Prbc.g_01461
OG0001307	Prad.g_00611	Prbc.g_00586
OG0001308	Prad.g_00505	Prbc.g_00719
OG0001309	Prad.g_00420	Prbc.g_01598
OG0001310	Prad.g_00929	Prbc.g_00843
OG0001312	Prad.g_00205	Prbc.g_02014
OG0001315	Prad.g_01932	Prbc.g_00249
OG0001316	Prad.g_01853	Prbc.g_00431
OG0001317	Prad.g_01757	Prbc.g_00336
OG0001318	Prad.g_01735	Prbc.g_01152
OG0001320	Prad.g_00951, Prad.g_00728	Prbc.g_00037, Prbc.g_00013, Prbc.g_00125
OG0001321	Prad.g_00056	Prbc.g_01512
OG0001322	Prad.g_00055	Prbc.g_01513
OG0001324	Prad.g_01268	Prbc.g_01777
OG0001325	Prad.g_01054	Prbc.g_01792
OG0001326	Prad.g_00271	Prbc.g_00915
OG0001327	Prad.g_01003	Prbc.g_01966
OG0001328	Prad.g_00979	Prbc.g_01985
OG0001329	Prad.g_00663	Prbc.g_00803
OG0001330	Prad.g_00340	Prbc.g_00559
OG0001331	Prad.g_00588	Prbc.g_00663
OG0001332	Prad.g_00471	Prbc.g_00754
OG0001334	Prad.g_00783	Prbc.g_00244
OG0001335	Prad.g_00782	Prbc.g_00243
OG0001336	Prad.g_01550	Prbc.g_01051
OG0001339	Prad.g_01890	Prbc.g_00469
OG0001340	Prad.g_01663	Prbc.g_01225
OG0001341	Prad.g_01090	Prbc.g_00539
OG0001342	Prad.g_01127	Prbc.g_00075, Prbc.g_02065, Prbc.g_02064, Prbc.g_00543, Prbc.g_00059, Prbc.g_02139
OG0001343	Prad.g_00262	Prbc.g_01956, Prbc.g_01957
OG0001344	Prad.g_01492	Prbc.g_01441
OG0001345	Prad.g_01477	Prbc.g_01425
OG0001346	Prad.g_00627	Prbc.g_00567
OG0001347	Prad.g_01978	Prbc.g_00181
OG0001348	Prad.g_00395	Prbc.g_02169
OG0001350	Prad.g_01754, Prad.g_00965	Prbc.g_00333
OG0001351	Prad.g_00053	Prbc.g_01515
OG0001352	Prad.g_01254	Prbc.g_01761
OG0001355	Prad.g_00384	Prbc.g_00802
OG0001358	Prad.g_01409	Prbc.g_01697
OG0001359	Prad.g_00261	Prbc.g_01958
OG0001360	Prad.g_00976	Prbc.g_01423
OG0001362	Prad.g_00501	Prbc.g_00723
OG0001363	Prad.g_00499	Prbc.g_01521
OG0001365	Prad.g_01583	Prbc.g_00994
OG0001369	Prad.g_01901	Prbc.g_00481
OG0001370	Prad.g_00047	Prbc.g_00170
OG0001371	Prad.g_01253	Prbc.g_01760
OG0001373	Prad.g_00272	Prbc.g_00914
OG0001374	Prad.g_00264	Prbc.g_00922
OG0001375	Prad.g_00263	Prbc.g_01955
OG0001376	Prad.g_01009	Prbc.g_01943
OG0001377	Prad.g_01008	Prbc.g_01944
OG0001378	Prad.g_00634	Prbc.g_01495
OG0001380	Prad.g_00606	Prbc.g_01470
OG0001381	Prad.g_00600	Prbc.g_00655
OG0001384	Prad.g_01078, Prad.g_00427	Prbc.g_02171, Prbc.g_02158, Prbc.g_00045
OG0001385	Prad.g_00275	Prbc.g_00911
OG0001386	Prad.g_00274	Prbc.g_00912
OG0001387	Prad.g_00273	Prbc.g_00913
OG0001388	Prad.g_00270	Prbc.g_00916
OG0001389	Prad.g_00269	Prbc.g_00917
OG0001390	Prad.g_00268	Prbc.g_00918
OG0001391	Prad.g_00267	Prbc.g_00919
OG0001392	Prad.g_00266	Prbc.g_00920
OG0001393	Prad.g_00265	Prbc.g_00921
OG0001394	Prad.g_00230	Prbc.g_01993
OG0001395	Prad.g_01032	Prbc.g_02098
OG0001396	Prad.g_01977	Prbc.g_00180
OG0001397	Prad.g_00500	Prbc.g_00724
OG0001399	Prad.g_00862	Prbc.g_00264, Prbc.g_01136, Prbc.g_01235
OG0001401	Prad.g_01046	Prbc.g_01896
OG0001403	Prad.g_01956	Prbc.g_01100
OG0001404	Prad.g_01925	Prbc.g_00505
OG0001405	Prad.g_01665	Prbc.g_01218
OG0001406	Prad.g_01010	Prbc.g_01942
OG0001407	Prad.g_00997	Prbc.g_01947
OG0001408	Prad.g_00992	Prbc.g_02187
OG0001409	Prad.g_01489	Prbc.g_01437
OG0001410	Prad.g_00610	Prbc.g_00587
OG0001412	Prad.g_01979	Prbc.g_00182
OG0001413	Prad.g_00429	Prbc.g_01834
OG0001414	Prad.g_01762	Prbc.g_00342
OG0001415	Prad.g_01760	Prbc.g_00340
OG0001417	Prad.g_00037	Prbc.g_01482
OG0001418	Prad.g_01258	Prbc.g_01766
OG0001419	Prad.g_00996	Prbc.g_01825
OG0001420	Prad.g_00643	Prbc.g_00119
OG0001421	Prad.g_00423	Prbc.g_00796
OG0001422	Prad.g_00397	Prbc.g_02129
OG0001424	Prad.g_00258	Prbc.g_01380
OG0001425	Prad.g_01573	Prbc.g_01004
OG0001429	Prad.g_01135	Prbc.g_02006
OG0001430	Prad.g_00334	Prbc.g_01945
OG0001431	Prad.g_00338	Prbc.g_00143
OG0001432	Prad.g_00431	Prbc.g_02076
OG0001434	Prad.g_00225	Prbc.g_01998
OG0001437	Prad.g_01761	Prbc.g_00341
OG0001439	Prad.g_01684	Prbc.g_01199
OG0001440	Prad.g_00697	Prbc.g_01315
OG0001441	Prad.g_00108	Prbc.g_01601
OG0001442	Prad.g_01081	Prbc.g_00689
OG0001446	Prad.g_01914	Prbc.g_00494
OG0001447	Prad.g_01867	Prbc.g_00444
OG0001450	Prad.g_01261	Prbc.g_01769
OG0001451	Prad.g_00287	Prbc.g_01924
OG0001453	Prad.g_00164	Prbc.g_02056
OG0001454	Prad.g_00983	Prbc.g_01310
OG0001455	Prad.g_00657	Prbc.g_01117
OG0001456	Prad.g_01519	Prbc.g_01489
OG0001457	Prad.g_01518	Prbc.g_01488
OG0001458	Prad.g_01517	Prbc.g_01487
OG0001463	Prad.g_01705	Prbc.g_01179
OG0001464	Prad.g_01662	Prbc.g_01813
OG0001466	Prad.g_01080, Prad.g_01300	Prbc.g_00148
OG0001467	Prad.g_01124	Prbc.g_00514
OG0001468	Prad.g_01005	Prbc.g_01954
OG0001471	Prad.g_00428	Prbc.g_01484
OG0001472	Prad.g_00421	Prbc.g_01940, Prbc.g_00069
OG0001473	Prad.g_01613	Prbc.g_00642
OG0001474	Prad.g_01651	Prbc.g_01251
OG0001480	Prad.g_00741	Prbc.g_00151
OG0001481	Prad.g_00736	Prbc.g_02120
OG0001482	Prad.g_00050	Prbc.g_02132
OG0001483	Prad.g_01983	Prbc.g_00105, Prbc.g_00807, Prbc.g_02166
OG0001484	Prad.g_00348	Prbc.g_01278
OG0001485	Prad.g_00383	Prbc.g_00144
OG0001486	Prad.g_01498	Prbc.g_01448
OG0001487	Prad.g_00573	Prbc.g_00747
OG0001490	Prad.g_00675	Prbc.g_00132
OG0001491	Prad.g_01130	Prbc.g_01999
OG0001495	Prad.g_00857	Prbc.g_00956
OG0001499	Prad.g_01933	Prbc.g_00519
OG0001500	Prad.g_01728	Prbc.g_01157
OG0001501	Prad.g_01279	Prbc.g_01290
OG0001503	Prad.g_01522	Prbc.g_02170
OG0001506	Prad.g_00473	Prbc.g_00751
OG0001507	Prad.g_00368	Prbc.g_00117
OG0001521	Prad.g_01091	Prbc.g_02071, Prbc.g_01377
OG0001522	Prad.g_01179	Prbc.g_01892
OG0001523	Prad.g_01525	Prbc.g_00901
OG0001524	Prad.g_01524	Prbc.g_00902
OG0001526	Prad.g_00376	Prbc.g_02000
OG0001548	Prad.g_01121	Prbc.g_02149
OG0001550	Prad.g_00660	Prbc.g_01277
OG0001551	Prad.g_01520	Prbc.g_00908
OG0001552	Prad.g_00074	Prbc.g_00904
OG0001553	Prad.g_00518	Prbc.g_00706
OG0001555	Prad.g_00407	Prbc.g_01362, Prbc.g_00822
OG0001557	Prad.g_00229	Prbc.g_01994
OG0001566	Prad.g_01250	Prbc.g_01756
OG0001569	Prad.g_00971	Prbc.g_00041
OG0001570	Prad.g_00646, Prad.g_01295	Prbc.g_00639
OG0001571	Prad.g_00653	Prbc.g_01348, Prbc.g_02182
OG0001572	Prad.g_00315	Prbc.g_00019, Prbc.g_00096
OG0001581	Prad.g_01847	Prbc.g_02147
OG0001582	Prad.g_00038	Prbc.g_01480
OG0001584	Prad.g_00213	Prbc.g_01848
OG0001585	Prad.g_00316	Prbc.g_01334
OG0001595	Prad.g_01926	Prbc.g_00506
OG0001596	Prad.g_01918	Prbc.g_00498
OG0001597	Prad.g_00748	Prbc.g_00748
OG0001598	Prad.g_01980	Prbc.g_02116
OG0001599	Prad.g_00046	Prbc.g_01523
OG0001600	Prad.g_00118	Prbc.g_01591
OG0001601	Prad.g_01248	Prbc.g_01754
OG0001603	Prad.g_01131	Prbc.g_02002
OG0001604	Prad.g_00237	Prbc.g_01986
OG0001605	Prad.g_00145	Prbc.g_02144
OG0001606	Prad.g_01320	Prbc.g_00615
OG0001607	Prad.g_01523	Prbc.g_00158
OG0001608	Prad.g_00603	Prbc.g_02160
OG0001609	Prad.g_00475	Prbc.g_00749
OG0001610	Prad.g_00472	Prbc.g_00753
OG0001611	Prad.g_00409	Prbc.g_00613
OG0001612	Prad.g_01187	Prbc.g_00176
OG0001613	Prad.g_00788	Prbc.g_00250
OG0001626	Prad.g_01089	Prbc.g_01302
OG0001629	Prad.g_01103	Prbc.g_00115
OG0001630	Prad.g_00255	Prbc.g_01963
OG0001631	Prad.g_01000	Prbc.g_01814
OG0001632	Prad.g_00312	Prbc.g_00123
OG0001633	Prad.g_00597	Prbc.g_00931
OG0001648	Prad.g_00737	Prbc.g_00816
OG0001649	Prad.g_00999	Prbc.g_01946
OG0001651	Prad.g_00411	Prbc.g_02157
OG0001661	Prad.g_01191	Prbc.g_02156
OG0001662	Prad.g_00640	Prbc.g_00063
OG0001663	Prad.g_01513	Prbc.g_01464
OG0001664	Prad.g_01202	Prbc.g_00652
OG0001665	Prad.g_01205	Prbc.g_00654
OG0001667	Prad.g_00343	Prbc.g_00142
OG0001670	Prad.g_00378	Prbc.g_00052
OG0001684	Prad.g_01378	Prbc.g_01231
OG0001688	Prad.g_01001	Prbc.g_02066, Prbc.g_01379
OG0001689	Prad.g_01622	Prbc.g_00200
OG0001696	Prad.g_00286	Prbc.g_01925
OG0001697	Prad.g_00277	Prbc.g_02001
OG0001698	Prad.g_01002	Prbc.g_00678
OG0001699	Prad.g_01318, Prad.g_01985	Prbc.g_01520
OG0001706	Prad.g_01189	Prbc.g_00527, Prbc.g_01311
OG0001708	Prad.g_01514	Prbc.g_01465
OG0001710	Prad.g_00861	Prbc.g_01135
OG0001718	Prad.g_00747	Prbc.g_00614
OG0001719	Prad.g_00720	Prbc.g_01297, Prbc.g_00032
OG0001721	Prad.g_01094	Prbc.g_00809
OG0001723	Prad.g_01217	Prbc.g_00813
OG0001724	Prad.g_01194	Prbc.g_01326, Prbc.g_01347, Prbc.g_01330, Prbc.g_01332
OG0001725	Prad.g_00722	Prbc.g_00078
OG0001727	Prad.g_00075, Prad.g_00962	Prbc.g_00630
OG0001742	Prad.g_00733	Prbc.g_01279
OG0001743	Prad.g_00638	Prbc.g_01342
OG0001744	Prad.g_00356	Prbc.g_01291
OG0001746	Prad.g_00082	Prbc.g_00146
OG0001772	Prad.g_00700	Prbc.g_01280
OG0001774	Prad.g_01251	Prbc.g_01757
OG0001775	Prad.g_00994	Prbc.g_00520
OG0001776	Prad.g_00636	Prbc.g_02140
OG0001778	Prad.g_00337	Prbc.g_00581
OG0001779	Prad.g_00357	Prbc.g_00163
OG0001781	Prad.g_00396	Prbc.g_01287
OG0001819	Prad.g_00712	Prbc.g_02123
OG0001820	Prad.g_01073, Prad.g_01084	Prbc.g_00155
OG0001821	Prad.g_01095	Prbc.g_00128
OG0001822	Prad.g_01113	Prbc.g_02072
OG0001823	Prad.g_00284	Prbc.g_00624
OG0001824	Prad.g_00147	Prbc.g_01818
OG0001825	Prad.g_00993	Prbc.g_02117
OG0001826	Prad.g_00991	Prbc.g_01826
OG0001827	Prad.g_00989	Prbc.g_02131
OG0001828	Prad.g_00633	Prbc.g_02186
OG0001829	Prad.g_00637	Prbc.g_00114
OG0001830	Prad.g_00656	Prbc.g_00150
OG0001831	Prad.g_01990	Prbc.g_02146
OG0001832	Prad.g_00331	Prbc.g_00627
OG0001833	Prad.g_00595	Prbc.g_00656
OG0001835	Prad.g_01209	Prbc.g_00026
OG0001920	Prad.g_01280	Prbc.g_01314
OG0001921	Prad.g_00282	Prbc.g_00099
OG0001982	Prad.g_00742	Prbc.g_00815
OG0001984	Prad.g_01122	Prbc.g_01830
OG0001987	Prad.g_00328	Prbc.g_00049
OG0002031	Prad.g_00385	Prbc.g_02197
OG0002062	Prad.g_00695	Prbc.g_01305
OG0002147	Prad.g_01281	Prbc.g_01325
OG0002319	Prad.g_00684	Prbc.g_00649
OG0002325	Prad.g_00346	Prbc.g_01282
OG0002327	Prad.g_00382	Prbc.g_00631
OG0002372	Prad.g_00402	Prbc.g_00903
OG0002428	Prad.g_00709	Prbc.g_01371
OG0002629	Prad.g_01211, Prad.g_00953	Prbc.g_00024
OG0002688	Prad.g_00967	Prbc.g_00620
OG0002698	Prad.g_01315	Prbc.g_00805
OG0002902	Prad.g_01201	Prbc.g_01274
