Orthogroup	Prax	Prbc
OG0001113	Prax.g_01321	Prbc.g_00302
OG0001114	Prax.g_01322	Prbc.g_00301
OG0001115	Prax.g_01323	Prbc.g_00300
OG0001116	Prax.g_01324	Prbc.g_00299
OG0001117	Prax.g_01325	Prbc.g_00298
OG0001118	Prax.g_01326	Prbc.g_00297
OG0001119	Prax.g_01327	Prbc.g_00296
OG0001120	Prax.g_01328	Prbc.g_00295
OG0001121	Prax.g_01330	Prbc.g_00293
OG0001122	Prax.g_01331	Prbc.g_00292
OG0001123	Prax.g_01332	Prbc.g_00291
OG0001124	Prax.g_01334	Prbc.g_00289
OG0001125	Prax.g_01336	Prbc.g_00287
OG0001126	Prax.g_01337	Prbc.g_00286
OG0001127	Prax.g_01339	Prbc.g_00283
OG0001128	Prax.g_01340	Prbc.g_00282
OG0001129	Prax.g_01341	Prbc.g_00281
OG0001130	Prax.g_01344	Prbc.g_00278
OG0001131	Prax.g_01345	Prbc.g_00277
OG0001132	Prax.g_01346	Prbc.g_00276
OG0001133	Prax.g_01347	Prbc.g_00275
OG0001134	Prax.g_01348	Prbc.g_00274
OG0001135	Prax.g_01349	Prbc.g_00273
OG0001136	Prax.g_01350	Prbc.g_00272
OG0001137	Prax.g_01351	Prbc.g_00271
OG0001138	Prax.g_01352	Prbc.g_00270
OG0001139	Prax.g_01353	Prbc.g_00268
OG0001140	Prax.g_01354	Prbc.g_00267
OG0001141	Prax.g_01355	Prbc.g_00266
OG0001142	Prax.g_01358	Prbc.g_00248
OG0001143	Prax.g_01359	Prbc.g_00247
OG0001144	Prax.g_01360	Prbc.g_00246
OG0001145	Prax.g_01361	Prbc.g_00245
OG0001146	Prax.g_01362	Prbc.g_00244
OG0001147	Prax.g_01363	Prbc.g_00243
OG0001148	Prax.g_01364	Prbc.g_00242
OG0001149	Prax.g_01366	Prbc.g_00241
OG0001150	Prax.g_01367	Prbc.g_00240
OG0001151	Prax.g_01369	Prbc.g_00237
OG0001152	Prax.g_01370	Prbc.g_00236
OG0001153	Prax.g_01371	Prbc.g_00235
OG0001154	Prax.g_01373	Prbc.g_00233
OG0001155	Prax.g_01375	Prbc.g_00231
OG0001156	Prax.g_01377	Prbc.g_00229
OG0001157	Prax.g_01378	Prbc.g_00227
OG0001158	Prax.g_01380	Prbc.g_00225
OG0001159	Prax.g_01381	Prbc.g_00224
OG0001160	Prax.g_01382	Prbc.g_00223
OG0001161	Prax.g_01383	Prbc.g_00222
OG0001162	Prax.g_01384	Prbc.g_00221
OG0001163	Prax.g_01385	Prbc.g_00220
OG0001164	Prax.g_01386	Prbc.g_00219
OG0001165	Prax.g_01387	Prbc.g_00218
OG0001166	Prax.g_01388	Prbc.g_00217
OG0001167	Prax.g_01389	Prbc.g_00216
OG0001168	Prax.g_01390	Prbc.g_00215
OG0001169	Prax.g_01391	Prbc.g_00214
OG0001170	Prax.g_01392	Prbc.g_00213
OG0001171	Prax.g_01393	Prbc.g_00212
OG0001172	Prax.g_01395	Prbc.g_00210
OG0001173	Prax.g_01397	Prbc.g_00208
OG0001174	Prax.g_01398	Prbc.g_00207
OG0001175	Prax.g_01399	Prbc.g_00206
OG0001176	Prax.g_01400	Prbc.g_00204
OG0001177	Prax.g_01402	Prbc.g_00202
OG0001178	Prax.g_01405	Prbc.g_00198
OG0001179	Prax.g_01406	Prbc.g_00197
OG0001180	Prax.g_01407	Prbc.g_00196
OG0001181	Prax.g_01408	Prbc.g_00195
OG0001182	Prax.g_01409	Prbc.g_00194
OG0001183	Prax.g_01410	Prbc.g_00193
OG0001184	Prax.g_01412	Prbc.g_00189
OG0001185	Prax.g_01415	Prbc.g_00965
OG0001186	Prax.g_01416	Prbc.g_00966
OG0001187	Prax.g_01418	Prbc.g_00967
OG0001188	Prax.g_01419	Prbc.g_00968
OG0001189	Prax.g_01420	Prbc.g_00969
OG0001190	Prax.g_01421	Prbc.g_00970
OG0001191	Prax.g_01422	Prbc.g_00971
OG0001192	Prax.g_01423	Prbc.g_00972
OG0001193	Prax.g_01424	Prbc.g_00973
OG0001194	Prax.g_01425	Prbc.g_00974
OG0001195	Prax.g_01426	Prbc.g_00975
OG0001196	Prax.g_01427	Prbc.g_00976
OG0001197	Prax.g_01428	Prbc.g_00977
OG0001198	Prax.g_01429	Prbc.g_00978
OG0001199	Prax.g_01430	Prbc.g_00979
OG0001200	Prax.g_01431	Prbc.g_00980
OG0001201	Prax.g_01432	Prbc.g_00981
OG0001202	Prax.g_01433	Prbc.g_00982
OG0001203	Prax.g_01435	Prbc.g_00984
OG0001204	Prax.g_01437	Prbc.g_00986
OG0001205	Prax.g_01438	Prbc.g_00988
OG0001206	Prax.g_01439	Prbc.g_00989
OG0001207	Prax.g_01440	Prbc.g_00990
OG0001208	Prax.g_01441	Prbc.g_00991
OG0001209	Prax.g_01442	Prbc.g_00992
OG0001210	Prax.g_01443	Prbc.g_00993
OG0001211	Prax.g_01444	Prbc.g_00994
OG0001212	Prax.g_01445	Prbc.g_00995
OG0001213	Prax.g_01446	Prbc.g_00996
OG0001214	Prax.g_01448	Prbc.g_00998
OG0001215	Prax.g_01449	Prbc.g_00999
OG0001216	Prax.g_01450	Prbc.g_01000
OG0001217	Prax.g_01451	Prbc.g_01001
OG0001218	Prax.g_01452	Prbc.g_01002
OG0001219	Prax.g_01454	Prbc.g_01005
OG0001220	Prax.g_01455	Prbc.g_01006
OG0001221	Prax.g_01458	Prbc.g_01011
OG0001222	Prax.g_01459	Prbc.g_01012
OG0001223	Prax.g_01460	Prbc.g_01013
OG0001224	Prax.g_01461	Prbc.g_01015
OG0001225	Prax.g_01462	Prbc.g_01016
OG0001226	Prax.g_01463	Prbc.g_01017
OG0001227	Prax.g_01464	Prbc.g_01018
OG0001228	Prax.g_01465	Prbc.g_01019
OG0001229	Prax.g_01466	Prbc.g_01020
OG0001230	Prax.g_01467	Prbc.g_01021
OG0001231	Prax.g_01468	Prbc.g_01022
OG0001232	Prax.g_01469	Prbc.g_01043
OG0001233	Prax.g_01470	Prbc.g_01044
OG0001234	Prax.g_01471	Prbc.g_01045
OG0001235	Prax.g_01472	Prbc.g_01046
OG0001236	Prax.g_01474	Prbc.g_01048
OG0001237	Prax.g_01475	Prbc.g_01049
OG0001238	Prax.g_01477	Prbc.g_01052
OG0001239	Prax.g_01478	Prbc.g_01053
OG0001240	Prax.g_01479	Prbc.g_01054
OG0001241	Prax.g_01481	Prbc.g_01057
OG0001242	Prax.g_01482	Prbc.g_01060
OG0001243	Prax.g_01483	Prbc.g_01061
OG0001244	Prax.g_01484	Prbc.g_01062
OG0001245	Prax.g_01485	Prbc.g_01063
OG0001246	Prax.g_01486	Prbc.g_01065
OG0001247	Prax.g_01487	Prbc.g_01066
OG0001248	Prax.g_01488	Prbc.g_01067
OG0001249	Prax.g_01489	Prbc.g_01068
OG0001250	Prax.g_01490	Prbc.g_01069
OG0001251	Prax.g_01126	Prbc.g_00481
OG0001252	Prax.g_01080	Prbc.g_00433
OG0001253	Prax.g_01068	Prbc.g_00421
OG0001254	Prax.g_00894	Prbc.g_01173
OG0001255	Prax.g_00840	Prbc.g_01245
OG0001256	Prax.g_00776	Prbc.g_00164
OG0001257	Prax.g_00720	Prbc.g_01542
OG0001258	Prax.g_00703	Prbc.g_01557
OG0001259	Prax.g_00049	Prbc.g_01666
OG0001260	Prax.g_00429	Prbc.g_02071, Prbc.g_01377
OG0001261	Prax.g_00338	Prbc.g_01894
OG0001262	Prax.g_00322	Prbc.g_00068
OG0001263	Prax.g_00301, Prax.g_00501, Prax.g_00530	Prbc.g_01953
OG0001264	Prax.g_00560	Prbc.g_01976
OG0001265	Prax.g_01180	Prbc.g_02086
OG0001266	Prax.g_01229	Prbc.g_00930
OG0001267	Prax.g_00184	Prbc.g_01463
OG0001268	Prax.g_00197	Prbc.g_01449
OG0001269	Prax.g_01880	Prbc.g_00586
OG0001270	Prax.g_01688	Prbc.g_00750
OG0001271	Prax.g_01677	Prbc.g_00762
OG0001272	Prax.g_01635	Prbc.g_01940, Prbc.g_00069
OG0001273	Prax.g_01634	Prbc.g_01598
OG0001274	Prax.g_01629	Prbc.g_00799
OG0001275	Prax.g_01613	Prbc.g_02129
OG0001277	Prax.g_01591	Prbc.g_00811, Prbc.g_00909
OG0001278	Prax.g_01567	Prbc.g_00825
OG0001279	Prax.g_01563	Prbc.g_00829
OG0001280	Prax.g_01560	Prbc.g_00831
OG0001281	Prax.g_01265	Prbc.g_00937
OG0001282	Prax.g_01290	Prbc.g_01309
OG0001283	Prax.g_01376	Prbc.g_00230
OG0001284	Prax.g_01404	Prbc.g_00199
OG0001285	Prax.g_01436	Prbc.g_00985
OG0001286	Prax.g_01480	Prbc.g_01056
OG0001288	Prax.g_00763	Prbc.g_01498
OG0001290	Prax.g_00283	Prbc.g_01100
OG0001291	Prax.g_00642	Prbc.g_00502
OG0001292	Prax.g_00645	Prbc.g_00499
OG0001293	Prax.g_00647	Prbc.g_00497
OG0001294	Prax.g_01125	Prbc.g_00480
OG0001295	Prax.g_01099	Prbc.g_00452
OG0001296	Prax.g_01093	Prbc.g_00445
OG0001297	Prax.g_01019	Prbc.g_00372
OG0001298	Prax.g_00932	Prbc.g_01141
OG0001299	Prax.g_00923	Prbc.g_01148
OG0001300	Prax.g_00800	Prbc.g_02120
OG0001301	Prax.g_00096	Prbc.g_01714
OG0001303	Prax.g_00420	Prbc.g_01829
OG0001304	Prax.g_01195	Prbc.g_02104
OG0001305	Prax.g_01200	Prbc.g_02109
OG0001306	Prax.g_01237	Prbc.g_01042
OG0001307	Prax.g_01247	Prbc.g_01985
OG0001308	Prax.g_00138	Prbc.g_02114
OG0001309	Prax.g_00140	Prbc.g_00987
OG0001310	Prax.g_00151	Prbc.g_01277
OG0001311	Prax.g_00228	Prbc.g_01413
OG0001312	Prax.g_01879	Prbc.g_00587
OG0001313	Prax.g_01631	Prbc.g_01833
OG0001314	Prax.g_01536	Prbc.g_00853
OG0001315	Prax.g_01501	Prbc.g_00888
OG0001316	Prax.g_01372	Prbc.g_00234
OG0001318	Prax.g_01077	Prbc.g_00429
OG0001319	Prax.g_00980	Prbc.g_00332
OG0001320	Prax.g_00734	Prbc.g_01471
OG0001322	Prax.g_00392	Prbc.g_01822
OG0001323	Prax.g_01221	Prbc.g_01966
OG0001324	Prax.g_01255	Prbc.g_00041
OG0001325	Prax.g_00144	Prbc.g_01348, Prbc.g_02182
OG0001326	Prax.g_01931	Prbc.g_00143
OG0001327	Prax.g_01929	Prbc.g_00559
OG0001329	Prax.g_01843	Prbc.g_01050
OG0001330	Prax.g_01638	Prbc.g_00795
OG0001332	Prax.g_01512	Prbc.g_00877
OG0001333	Prax.g_01342	Prbc.g_00280
OG0001334	Prax.g_01396	Prbc.g_00209
OG0001335	Prax.g_01434	Prbc.g_00983
OG0001336	Prax.g_01090	Prbc.g_00442
OG0001338	Prax.g_01074	Prbc.g_02147
OG0001344	Prax.g_00796	Prbc.g_01483, Prbc.g_00646
OG0001348	Prax.g_00697	Prbc.g_01584
OG0001349	Prax.g_00692	Prbc.g_01589
OG0001350	Prax.g_00687	Prbc.g_01594
OG0001352	Prax.g_00960	Prbc.g_01763
OG0001356	Prax.g_00544	Prbc.g_01956, Prbc.g_01957
OG0001359	Prax.g_00165	Prbc.g_00901
OG0001360	Prax.g_00166	Prbc.g_00902
OG0001362	Prax.g_01957	Prbc.g_00133
OG0001364	Prax.g_01658	Prbc.g_00781
OG0001365	Prax.g_01260	Prbc.g_02000
OG0001368	Prax.g_01403	Prbc.g_00200
OG0001369	Prax.g_01181	Prbc.g_02087
OG0001371	Prax.g_00638	Prbc.g_00506
OG0001372	Prax.g_00639	Prbc.g_00505
OG0001373	Prax.g_00646	Prbc.g_00498
OG0001374	Prax.g_00658	Prbc.g_00486
OG0001376	Prax.g_00984	Prbc.g_00336
OG0001377	Prax.g_00919	Prbc.g_01152
OG0001379	Prax.g_00811	Prbc.g_00748
OG0001380	Prax.g_00775, Prax.g_00507	Prbc.g_02116
OG0001382	Prax.g_00741	Prbc.g_01523
OG0001383	Prax.g_00690	Prbc.g_01591
OG0001385	Prax.g_00976	Prbc.g_01744
OG0001386	Prax.g_00968	Prbc.g_01754
OG0001387	Prax.g_00966	Prbc.g_01756
OG0001388	Prax.g_00956	Prbc.g_01768
OG0001389	Prax.g_00480	Prbc.g_01792
OG0001390	Prax.g_00430	Prbc.g_00539
OG0001391	Prax.g_00387	Prbc.g_02002
OG0001392	Prax.g_00543	Prbc.g_01955
OG0001393	Prax.g_00545	Prbc.g_01958
OG0001394	Prax.g_00566	Prbc.g_01982
OG0001395	Prax.g_00569	Prbc.g_01986
OG0001396	Prax.g_01161	Prbc.g_00092
OG0001397	Prax.g_01189	Prbc.g_02095
OG0001398	Prax.g_01208	Prbc.g_01931
OG0001399	Prax.g_01218	Prbc.g_01954
OG0001400	Prax.g_01227	Prbc.g_01947
OG0001401	Prax.g_01234	Prbc.g_00615
OG0001402	Prax.g_00186	Prbc.g_01461
OG0001403	Prax.g_01898	Prbc.g_00567
OG0001404	Prax.g_01872	Prbc.g_02160
OG0001405	Prax.g_01862	Prbc.g_00658
OG0001406	Prax.g_01689	Prbc.g_00749
OG0001407	Prax.g_01686	Prbc.g_00753
OG0001408	Prax.g_01637	Prbc.g_00796
OG0001409	Prax.g_01624	Prbc.g_00613
OG0001410	Prax.g_01610, Prax.g_01611	Prbc.g_02169
OG0001411	Prax.g_01599	Prbc.g_00176
OG0001412	Prax.g_00601	Prbc.g_02014
OG0001414	Prax.g_00633	Prbc.g_00249
OG0001415	Prax.g_00847	Prbc.g_01218
OG0001416	Prax.g_00680	Prbc.g_01601
OG0001417	Prax.g_00967	Prbc.g_01755
OG0001418	Prax.g_00417	Prbc.g_00115
OG0001419	Prax.g_00383	Prbc.g_02006
OG0001420	Prax.g_00547	Prbc.g_00923
OG0001421	Prax.g_00551	Prbc.g_01963
OG0001422	Prax.g_01224	Prbc.g_01814
OG0001423	Prax.g_00167	Prbc.g_00158
OG0001426	Prax.g_01476	Prbc.g_01051
OG0001427	Prax.g_00801	Prbc.g_00816
OG0001429	Prax.g_01139	Prbc.g_02046
OG0001430	Prax.g_01172	Prbc.g_02144
OG0001431	Prax.g_01225	Prbc.g_01946
OG0001432	Prax.g_01228	Prbc.g_01825
OG0001433	Prax.g_01954	Prbc.g_00123
OG0001435	Prax.g_01625	Prbc.g_02157
OG0001436	Prax.g_00527	Prbc.g_00603
OG0001438	Prax.g_00079	Prbc.g_01697
OG0001441	Prax.g_00131	Prbc.g_00063
OG0001442	Prax.g_00154	Prbc.g_00803
OG0001443	Prax.g_00183	Prbc.g_01464
OG0001444	Prax.g_00219	Prbc.g_01425
OG0001458	Prax.g_00431	Prbc.g_00048, Prbc.g_01302
OG0001459	Prax.g_00394	Prbc.g_00514
OG0001461	Prax.g_00593	Prbc.g_01848
OG0001464	Prax.g_01223	Prbc.g_01379, Prbc.g_02066
OG0001466	Prax.g_01921	Prbc.g_01278
OG0001467	Prax.g_01736	Prbc.g_00706
OG0001469	Prax.g_00198	Prbc.g_01448
OG0001472	Prax.g_00311	Prbc.g_01925
OG0001473	Prax.g_00302	Prbc.g_02001
OG0001474	Prax.g_00531	Prbc.g_00911
OG0001475	Prax.g_01213	Prbc.g_01942
OG0001476	Prax.g_01214	Prbc.g_01943
OG0001477	Prax.g_01215	Prbc.g_01944
OG0001478	Prax.g_01222	Prbc.g_00678
OG0001479	Prax.g_01250	Prbc.g_01423
OG0001480	Prax.g_00125	Prbc.g_01495
OG0001486	Prax.g_00581	Prbc.g_01998
OG0001487	Prax.g_00412	Prbc.g_01701
OG0001491	Prax.g_00397	Prbc.g_02149
OG0001492	Prax.g_00340	Prbc.g_01892
OG0001493	Prax.g_00532	Prbc.g_00912
OG0001494	Prax.g_00533	Prbc.g_00913
OG0001495	Prax.g_00534	Prbc.g_00914
OG0001496	Prax.g_00535	Prbc.g_00915
OG0001497	Prax.g_00536	Prbc.g_00916
OG0001498	Prax.g_00537	Prbc.g_00917
OG0001499	Prax.g_00538	Prbc.g_00918
OG0001500	Prax.g_00539	Prbc.g_00919
OG0001501	Prax.g_00540	Prbc.g_00920
OG0001502	Prax.g_00541	Prbc.g_00921
OG0001503	Prax.g_00542	Prbc.g_00922
OG0001504	Prax.g_00576	Prbc.g_01993
OG0001505	Prax.g_01163	Prbc.g_00527, Prbc.g_01311
OG0001507	Prax.g_00182	Prbc.g_01465
OG0001509	Prax.g_01280	Prbc.g_01135
OG0001510	Prax.g_01357	Prbc.g_00250
OG0001511	Prax.g_01965	Prbc.g_00027, Prbc.g_00637
OG0001515	Prax.g_00427	Prbc.g_00809, Prbc.g_00526
OG0001516	Prax.g_01151	Prbc.g_02056
OG0001517	Prax.g_01232	Prbc.g_02187
OG0001518	Prax.g_01588	Prbc.g_01347, Prbc.g_01330, Prbc.g_01332, Prbc.g_01326
OG0001519	Prax.g_00788	Prbc.g_00078
OG0001520	Prax.g_00526	Prbc.g_00602
OG0001522	Prax.g_01578	Prbc.g_00630
OG0001523	Prax.g_00632	Prbc.g_00519
OG0001524	Prax.g_00797	Prbc.g_01279
OG0001526	Prax.g_00549	Prbc.g_01961
OG0001527	Prax.g_00129	Prbc.g_01342
OG0001528	Prax.g_01956	Prbc.g_00813
OG0001529	Prax.g_01952	Prbc.g_01334
OG0001530	Prax.g_00525	Prbc.g_00601
OG0001533	Prax.g_00777	Prbc.g_01280
OG0001536	Prax.g_00127	Prbc.g_02140
OG0001538	Prax.g_01932	Prbc.g_00581
OG0001539	Prax.g_01913	Prbc.g_01291
OG0001540	Prax.g_01912	Prbc.g_00163
OG0001543	Prax.g_01612	Prbc.g_01287
OG0001549	Prax.g_01092	Prbc.g_00444
OG0001550	Prax.g_00868	Prbc.g_01199
OG0001551	Prax.g_00842	Prbc.g_01115, Prbc.g_00528
OG0001552	Prax.g_00804	Prbc.g_00151
OG0001553	Prax.g_00786	Prbc.g_01297
OG0001554	Prax.g_00785	Prbc.g_02123
OG0001555	Prax.g_00744	Prbc.g_02132
OG0001556	Prax.g_00732	Prbc.g_01482
OG0001557	Prax.g_00965	Prbc.g_01757
OG0001558	Prax.g_01961, Prax.g_00435	Prbc.g_00155
OG0001559	Prax.g_00426	Prbc.g_00128
OG0001560	Prax.g_00405	Prbc.g_02072
OG0001561	Prax.g_00309	Prbc.g_00624
OG0001562	Prax.g_01170	Prbc.g_01818
OG0001563	Prax.g_01230	Prbc.g_00520
OG0001564	Prax.g_01231	Prbc.g_02117
OG0001565	Prax.g_01233	Prbc.g_01826
OG0001566	Prax.g_01236	Prbc.g_02131
OG0001567	Prax.g_01243	Prbc.g_01310
OG0001568	Prax.g_00124	Prbc.g_02186
OG0001569	Prax.g_00128	Prbc.g_00114
OG0001570	Prax.g_00134	Prbc.g_00119
OG0001571	Prax.g_00147	Prbc.g_00150
OG0001572	Prax.g_00157	Prbc.g_01288
OG0001573	Prax.g_00160	Prbc.g_02146
OG0001574	Prax.g_01964	Prbc.g_00019, Prbc.g_00096
OG0001575	Prax.g_01935	Prbc.g_00627
OG0001576	Prax.g_01926	Prbc.g_00142
OG0001577	Prax.g_01866	Prbc.g_00931
OG0001578	Prax.g_01864	Prbc.g_00656
OG0001582	Prax.g_01645	Prbc.g_02076
OG0001583	Prax.g_01643	Prbc.g_01834
OG0001584	Prax.g_01642	Prbc.g_01484
OG0001585	Prax.g_01632	Prbc.g_00800
OG0001586	Prax.g_01413	Prbc.g_00642
OG0001587	Prax.g_01569	Prbc.g_00014
OG0001591	Prax.g_00810	Prbc.g_00614
OG0001594	Prax.g_00733	Prbc.g_01480
OG0001595	Prax.g_00936	Prbc.g_01314
OG0001597	Prax.g_00307	Prbc.g_00099
OG0001599	Prax.g_00176	Prbc.g_00908
OG0001600	Prax.g_00177	Prbc.g_01489
OG0001601	Prax.g_00178	Prbc.g_01488
OG0001602	Prax.g_00179	Prbc.g_01487
OG0001603	Prax.g_01590	Prbc.g_00117
OG0001604	Prax.g_01546	Prbc.g_00098
OG0001605	Prax.g_01284	Prbc.g_00956
OG0001606	Prax.g_00833	Prbc.g_01251
OG0001609	Prax.g_00805	Prbc.g_00815
OG0001612	Prax.g_00396	Prbc.g_01830
OG0001616	Prax.g_01939	Prbc.g_00049
OG0001628	Prax.g_01602	Prbc.g_02197
OG0001646	Prax.g_01575	Prbc.g_01305
OG0001695	Prax.g_01839	Prbc.g_00185
OG0001705	Prax.g_00137	Prbc.g_00639
OG0001713	Prax.g_01842	Prbc.g_00188
OG0001730	Prax.g_01841	Prbc.g_00187
OG0001736	Prax.g_00577	Prbc.g_01994
OG0001798	Prax.g_01574	Prbc.g_01361
OG0001827	Prax.g_01923	Prbc.g_01282
OG0001830	Prax.g_01840	Prbc.g_00186
OG0001866	Prax.g_01955	Prbc.g_00135
OG0001874	Prax.g_00497	Prbc.g_02161
OG0001882	Prax.g_01586	Prbc.g_01559
OG0001957	Prax.g_00528	Prbc.g_00600
OG0001965	Prax.g_00630	Prbc.g_02175
OG0002034	Prax.g_00455	Prbc.g_01319
OG0002140	Prax.g_00498	Prbc.g_01274
OG0002182	Prax.g_00172	Prbc.g_00535
OG0002188	Prax.g_01570	Prbc.g_01356
