Orthogroup	Prax	Prad
OG0001151	Prax.g_01369	Prad.g_00776
OG0001152	Prax.g_01370	Prad.g_00775
OG0001153	Prax.g_01371	Prad.g_00774
OG0001154	Prax.g_01373	Prad.g_00772
OG0001155	Prax.g_01375	Prad.g_00770
OG0001156	Prax.g_01377	Prad.g_00768
OG0001157	Prax.g_01378	Prad.g_00767
OG0001158	Prax.g_01380	Prad.g_00765
OG0001159	Prax.g_01381	Prad.g_00764
OG0001160	Prax.g_01382	Prad.g_00763
OG0001161	Prax.g_01383	Prad.g_00762
OG0001162	Prax.g_01384	Prad.g_01641
OG0001163	Prax.g_01385	Prad.g_01640
OG0001164	Prax.g_01386	Prad.g_01639
OG0001165	Prax.g_01387	Prad.g_01638
OG0001166	Prax.g_01388	Prad.g_01637
OG0001167	Prax.g_01389	Prad.g_01636
OG0001168	Prax.g_01390	Prad.g_01635
OG0001169	Prax.g_01391	Prad.g_01634
OG0001170	Prax.g_01392	Prad.g_01633
OG0001171	Prax.g_01393	Prad.g_01632
OG0001172	Prax.g_01395	Prad.g_01630
OG0001173	Prax.g_01397	Prad.g_01628
OG0001174	Prax.g_01398	Prad.g_01627
OG0001175	Prax.g_01399	Prad.g_01626
OG0001176	Prax.g_01400	Prad.g_01625
OG0001177	Prax.g_01402	Prad.g_01623
OG0001178	Prax.g_01405	Prad.g_01621
OG0001179	Prax.g_01406	Prad.g_01620
OG0001180	Prax.g_01407	Prad.g_01619
OG0001181	Prax.g_01408	Prad.g_01618
OG0001182	Prax.g_01409	Prad.g_01617
OG0001183	Prax.g_01410	Prad.g_01616
OG0001184	Prax.g_01412	Prad.g_01614
OG0001185	Prax.g_01415	Prad.g_01611
OG0001186	Prax.g_01416	Prad.g_01610
OG0001187	Prax.g_01418	Prad.g_01609
OG0001188	Prax.g_01419	Prad.g_01608
OG0001189	Prax.g_01420	Prad.g_01607
OG0001190	Prax.g_01421	Prad.g_01606
OG0001191	Prax.g_01422	Prad.g_01605
OG0001192	Prax.g_01423	Prad.g_01604
OG0001193	Prax.g_01424	Prad.g_01603
OG0001194	Prax.g_01425	Prad.g_01602
OG0001195	Prax.g_01426	Prad.g_01601
OG0001196	Prax.g_01427	Prad.g_01600
OG0001197	Prax.g_01428	Prad.g_01599
OG0001198	Prax.g_01429	Prad.g_01598
OG0001199	Prax.g_01430	Prad.g_01597
OG0001200	Prax.g_01431	Prad.g_01596
OG0001201	Prax.g_01432	Prad.g_01595
OG0001202	Prax.g_01433	Prad.g_01594
OG0001203	Prax.g_01435	Prad.g_01592
OG0001204	Prax.g_01437	Prad.g_01590
OG0001205	Prax.g_01438	Prad.g_01589
OG0001206	Prax.g_01439	Prad.g_01588
OG0001207	Prax.g_01440	Prad.g_01587
OG0001208	Prax.g_01441	Prad.g_01586
OG0001209	Prax.g_01442	Prad.g_01585
OG0001210	Prax.g_01443	Prad.g_01584
OG0001211	Prax.g_01444	Prad.g_01583
OG0001212	Prax.g_01445	Prad.g_01582
OG0001213	Prax.g_01446	Prad.g_01581
OG0001214	Prax.g_01448	Prad.g_01579
OG0001215	Prax.g_01449	Prad.g_01578
OG0001216	Prax.g_01450	Prad.g_01577
OG0001217	Prax.g_01451	Prad.g_01576
OG0001218	Prax.g_01452	Prad.g_01575
OG0001219	Prax.g_01454	Prad.g_01572
OG0001220	Prax.g_01455	Prad.g_01571
OG0001221	Prax.g_01458	Prad.g_01568
OG0001222	Prax.g_01459	Prad.g_01567
OG0001223	Prax.g_01460	Prad.g_01566
OG0001224	Prax.g_01461	Prad.g_01565
OG0001225	Prax.g_01462	Prad.g_01564
OG0001226	Prax.g_01463	Prad.g_01563
OG0001227	Prax.g_01464	Prad.g_01562
OG0001228	Prax.g_01465	Prad.g_01561
OG0001229	Prax.g_01466	Prad.g_01560
OG0001230	Prax.g_01467	Prad.g_01559
OG0001231	Prax.g_01468	Prad.g_01558
OG0001232	Prax.g_01469	Prad.g_01557
OG0001233	Prax.g_01470	Prad.g_01556
OG0001234	Prax.g_01471	Prad.g_01555
OG0001235	Prax.g_01472	Prad.g_01554
OG0001236	Prax.g_01474	Prad.g_01552
OG0001237	Prax.g_01475	Prad.g_01551
OG0001238	Prax.g_01477	Prad.g_01549
OG0001239	Prax.g_01478	Prad.g_01548
OG0001240	Prax.g_01479	Prad.g_01547
OG0001241	Prax.g_01481	Prad.g_01545
OG0001242	Prax.g_01482	Prad.g_01544
OG0001243	Prax.g_01483	Prad.g_01543
OG0001244	Prax.g_01484	Prad.g_01542
OG0001245	Prax.g_01485	Prad.g_01541
OG0001246	Prax.g_01486	Prad.g_01540
OG0001247	Prax.g_01487	Prad.g_01539
OG0001248	Prax.g_01488	Prad.g_01538
OG0001249	Prax.g_01489	Prad.g_01537
OG0001250	Prax.g_01490	Prad.g_01536
OG0001251	Prax.g_01126	Prad.g_01901
OG0001252	Prax.g_01080	Prad.g_01855
OG0001253	Prax.g_01068	Prad.g_01841
OG0001254	Prax.g_00894	Prad.g_01710
OG0001255	Prax.g_00840	Prad.g_01658
OG0001256	Prax.g_01930	Prad.g_00339
OG0001257	Prax.g_00720	Prad.g_00025
OG0001258	Prax.g_00703	Prad.g_00131
OG0001259	Prax.g_00049	Prad.g_01379
OG0001260	Prax.g_00429	Prad.g_01091
OG0001261	Prax.g_00338	Prad.g_01181
OG0001262	Prax.g_00322	Prad.g_00297
OG0001263	Prax.g_00301, Prax.g_00501, Prax.g_00530	Prad.g_00276
OG0001264	Prax.g_00560	Prad.g_00246
OG0001265	Prax.g_01180	Prad.g_00137
OG0001266	Prax.g_01229	Prad.g_00995
OG0001267	Prax.g_00184	Prad.g_01512
OG0001268	Prax.g_00197	Prad.g_01499
OG0001269	Prax.g_01880	Prad.g_00611
OG0001270	Prax.g_01688	Prad.g_00474
OG0001271	Prax.g_01677	Prad.g_00463
OG0001272	Prax.g_01635	Prad.g_00421
OG0001273	Prax.g_01634	Prad.g_00420
OG0001274	Prax.g_01629	Prad.g_00415
OG0001277	Prax.g_01591	Prad.g_00369
OG0001278	Prax.g_01567	Prad.g_00949
OG0001279	Prax.g_01563	Prad.g_00945
OG0001280	Prax.g_01560	Prad.g_00942
OG0001281	Prax.g_01265	Prad.g_00876
OG0001282	Prax.g_01290	Prad.g_00851
OG0001283	Prax.g_01376	Prad.g_00769
OG0001285	Prax.g_01436	Prad.g_01591
OG0001286	Prax.g_01480	Prad.g_01546
OG0001288	Prax.g_00763	Prad.g_00070
OG0001290	Prax.g_00283	Prad.g_01956
OG0001291	Prax.g_00642	Prad.g_01922
OG0001292	Prax.g_00645	Prad.g_01919
OG0001293	Prax.g_00647	Prad.g_01917
OG0001294	Prax.g_01125	Prad.g_01900
OG0001295	Prax.g_01099	Prad.g_01874
OG0001296	Prax.g_01093	Prad.g_01868
OG0001297	Prax.g_01019	Prad.g_01792
OG0001298	Prax.g_00932	Prad.g_01748
OG0001299	Prax.g_00923	Prad.g_01739
OG0001300	Prax.g_00800	Prad.g_00736
OG0001301	Prax.g_00096	Prad.g_01426
OG0001302	Prax.g_00425	Prad.g_01096
OG0001303	Prax.g_00420	Prad.g_01100
OG0001304	Prax.g_01195	Prad.g_01027
OG0001305	Prax.g_01200	Prad.g_01022
OG0001306	Prax.g_01237	Prad.g_00988
OG0001307	Prax.g_01247	Prad.g_00979
OG0001308	Prax.g_00138	Prad.g_00647
OG0001309	Prax.g_00140	Prad.g_00649
OG0001310	Prax.g_00151	Prad.g_00660
OG0001311	Prax.g_00228	Prad.g_01467
OG0001312	Prax.g_01879	Prad.g_00610
OG0001313	Prax.g_01631	Prad.g_00417
OG0001314	Prax.g_01536	Prad.g_00918
OG0001315	Prax.g_01501	Prad.g_00883
OG0001316	Prax.g_01372	Prad.g_00773
OG0001318	Prax.g_01077	Prad.g_01852
OG0001319	Prax.g_00980	Prad.g_01753
OG0001320	Prax.g_00734	Prad.g_00039
OG0001321	Prax.g_00418	Prad.g_01102
OG0001322	Prax.g_00392	Prad.g_01126
OG0001323	Prax.g_01221	Prad.g_01003
OG0001324	Prax.g_01255	Prad.g_00971
OG0001325	Prax.g_00144	Prad.g_00653
OG0001326	Prax.g_01931	Prad.g_00338
OG0001327	Prax.g_01929	Prad.g_00340
OG0001328	Prax.g_01894	Prad.g_00623
OG0001329	Prax.g_01843	Prad.g_00574
OG0001330	Prax.g_01638	Prad.g_00424
OG0001331	Prax.g_01562	Prad.g_00944
OG0001332	Prax.g_01512	Prad.g_00894
OG0001333	Prax.g_01342	Prad.g_00803
OG0001334	Prax.g_01396	Prad.g_01629
OG0001335	Prax.g_01434	Prad.g_01593
OG0001336	Prax.g_01090	Prad.g_01865
OG0001337	Prax.g_01100	Prad.g_01875
OG0001338	Prax.g_01074	Prad.g_01847
OG0001339	Prax.g_01015	Prad.g_01788
OG0001340	Prax.g_00927	Prad.g_01743
OG0001341	Prax.g_00914	Prad.g_01730
OG0001342	Prax.g_00895	Prad.g_01711
OG0001343	Prax.g_00834	Prad.g_01652
OG0001344	Prax.g_00796	Prad.g_00731
OG0001345	Prax.g_00766	Prad.g_00668
OG0001346	Prax.g_00730	Prad.g_00035
OG0001347	Prax.g_00716	Prad.g_00021
OG0001348	Prax.g_00697	Prad.g_00125
OG0001349	Prax.g_00692	Prad.g_00120
OG0001350	Prax.g_00687	Prad.g_00115
OG0001351	Prax.g_00037	Prad.g_01366
OG0001352	Prax.g_00960	Prad.g_01256
OG0001353	Prax.g_00939	Prad.g_01277
OG0001354	Prax.g_00389	Prad.g_01129
OG0001355	Prax.g_00332	Prad.g_00307
OG0001356	Prax.g_00544	Prad.g_00262
OG0001357	Prax.g_01157	Prad.g_00158
OG0001358	Prax.g_01179	Prad.g_00138
OG0001359	Prax.g_00165	Prad.g_01525
OG0001360	Prax.g_00166	Prad.g_01524
OG0001361	Prax.g_00250	Prad.g_01445
OG0001362	Prax.g_01957	Prad.g_01216
OG0001363	Prax.g_01824	Prad.g_00563
OG0001364	Prax.g_01658	Prad.g_00444
OG0001365	Prax.g_01260	Prad.g_00376
OG0001366	Prax.g_01522	Prad.g_00904
OG0001367	Prax.g_01279	Prad.g_00862
OG0001368	Prax.g_01403	Prad.g_01622
OG0001371	Prax.g_00638	Prad.g_01926
OG0001372	Prax.g_00639	Prad.g_01925
OG0001373	Prax.g_00646	Prad.g_01918
OG0001374	Prax.g_00658	Prad.g_01906
OG0001375	Prax.g_01083	Prad.g_01858
OG0001376	Prax.g_00984	Prad.g_01757
OG0001377	Prax.g_00919	Prad.g_01735
OG0001378	Prax.g_00903	Prad.g_01719
OG0001379	Prax.g_00811	Prad.g_00748
OG0001380	Prax.g_00507	Prad.g_01980
OG0001382	Prax.g_00741	Prad.g_00046
OG0001383	Prax.g_00690	Prad.g_00118
OG0001384	Prax.g_00682	Prad.g_00110
OG0001385	Prax.g_00976	Prad.g_01240
OG0001386	Prax.g_00968	Prad.g_01248
OG0001387	Prax.g_00966	Prad.g_01250
OG0001388	Prax.g_00956	Prad.g_01260
OG0001389	Prax.g_00480	Prad.g_01054
OG0001390	Prax.g_00430	Prad.g_01090
OG0001391	Prax.g_00387	Prad.g_01131
OG0001392	Prax.g_00543	Prad.g_00263
OG0001393	Prax.g_00545	Prad.g_00261
OG0001394	Prax.g_00566	Prad.g_00240
OG0001395	Prax.g_00569	Prad.g_00237
OG0001396	Prax.g_01161	Prad.g_00154
OG0001397	Prax.g_01189	Prad.g_01034
OG0001398	Prax.g_01208	Prad.g_01014
OG0001399	Prax.g_01218	Prad.g_01005
OG0001400	Prax.g_01227	Prad.g_00997
OG0001401	Prax.g_01234	Prad.g_01320
OG0001402	Prax.g_00186	Prad.g_01510
OG0001403	Prax.g_01898	Prad.g_00627
OG0001404	Prax.g_01872	Prad.g_00603
OG0001405	Prax.g_01862	Prad.g_00593
OG0001406	Prax.g_01689	Prad.g_00475
OG0001407	Prax.g_01686	Prad.g_00472
OG0001408	Prax.g_01637	Prad.g_00423
OG0001409	Prax.g_01624	Prad.g_00409
OG0001410	Prax.g_01610, Prax.g_01611	Prad.g_00395
OG0001411	Prax.g_01599	Prad.g_01187
OG0001412	Prax.g_00601	Prad.g_00205
OG0001414	Prax.g_00633	Prad.g_01932
OG0001415	Prax.g_00847	Prad.g_01665
OG0001416	Prax.g_00680	Prad.g_00108
OG0001417	Prax.g_00967	Prad.g_01249
OG0001418	Prax.g_00417	Prad.g_01103
OG0001419	Prax.g_00383	Prad.g_01135
OG0001420	Prax.g_00547	Prad.g_00259
OG0001421	Prax.g_00551	Prad.g_00255
OG0001422	Prax.g_01224	Prad.g_01000
OG0001423	Prax.g_00167	Prad.g_01523
OG0001425	Prax.g_01618	Prad.g_00403
OG0001426	Prax.g_01476	Prad.g_01550
OG0001427	Prax.g_00801	Prad.g_00737
OG0001430	Prax.g_01172	Prad.g_00145
OG0001431	Prax.g_01225	Prad.g_00999
OG0001432	Prax.g_01228	Prad.g_00996
OG0001433	Prax.g_01954	Prad.g_00312
OG0001435	Prax.g_01625	Prad.g_00411
OG0001438	Prax.g_00079	Prad.g_01409
OG0001439	Prax.g_00341	Prad.g_01178
OG0001440	Prax.g_01183	Prad.g_00134
OG0001441	Prax.g_00131	Prad.g_00640
OG0001442	Prax.g_00154	Prad.g_00663
OG0001443	Prax.g_00183	Prad.g_01513
OG0001444	Prax.g_00219	Prad.g_01477
OG0001449	Prax.g_01820	Prad.g_00536
OG0001454	Prax.g_00806	Prad.g_00743
OG0001457	Prax.g_00940	Prad.g_01276
OG0001458	Prax.g_00431	Prad.g_01089
OG0001459	Prax.g_00394	Prad.g_01124
OG0001460	Prax.g_00310	Prad.g_00285
OG0001461	Prax.g_00593	Prad.g_00213
OG0001462	Prax.g_01171	Prad.g_00146
OG0001463	Prax.g_01217	Prad.g_01006
OG0001464	Prax.g_01223	Prad.g_01001
OG0001466	Prax.g_01921	Prad.g_00348
OG0001467	Prax.g_01736	Prad.g_00518
OG0001468	Prax.g_01365	Prad.g_00780
OG0001469	Prax.g_00198	Prad.g_01498
OG0001470	Prax.g_00855	Prad.g_01671
OG0001472	Prax.g_00311	Prad.g_00286
OG0001473	Prax.g_00302	Prad.g_00277
OG0001474	Prax.g_00531	Prad.g_00275
OG0001475	Prax.g_01213	Prad.g_01010
OG0001476	Prax.g_01214	Prad.g_01009
OG0001477	Prax.g_01215	Prad.g_01008
OG0001478	Prax.g_01222	Prad.g_01002
OG0001479	Prax.g_01250	Prad.g_00976
OG0001480	Prax.g_00125	Prad.g_00634
OG0001481	Prax.g_00216	Prad.g_01480
OG0001483	Prax.g_01905	Prad.g_00364
OG0001484	Prax.g_01822	Prad.g_00562
OG0001485	Prax.g_01258	Prad.g_00881
OG0001486	Prax.g_00581	Prad.g_00225
OG0001488	Prax.g_01046	Prad.g_01819
OG0001489	Prax.g_00798	Prad.g_00734
OG0001490	Prax.g_00778	Prad.g_00701
OG0001491	Prax.g_00397	Prad.g_01121
OG0001492	Prax.g_00340	Prad.g_01179
OG0001493	Prax.g_00532	Prad.g_00274
OG0001494	Prax.g_00533	Prad.g_00273
OG0001495	Prax.g_00534	Prad.g_00272
OG0001496	Prax.g_00535	Prad.g_00271
OG0001497	Prax.g_00536	Prad.g_00270
OG0001498	Prax.g_00537	Prad.g_00269
OG0001499	Prax.g_00538	Prad.g_00268
OG0001500	Prax.g_00539	Prad.g_00267
OG0001501	Prax.g_00540	Prad.g_00266
OG0001502	Prax.g_00541	Prad.g_00265
OG0001503	Prax.g_00542	Prad.g_00264
OG0001504	Prax.g_00576	Prad.g_00230
OG0001505	Prax.g_01163	Prad.g_01189
OG0001506	Prax.g_01242	Prad.g_00984
OG0001507	Prax.g_00182	Prad.g_01514
OG0001508	Prax.g_01626	Prad.g_00412
OG0001509	Prax.g_01280	Prad.g_00861
OG0001510	Prax.g_01357	Prad.g_00788
OG0001511	Prax.g_01571	Prad.g_00950
OG0001511	Prax.g_01965	Prad.g_00955
OG0001514	Prax.g_01918	Prad.g_00351
OG0001515	Prax.g_00427	Prad.g_01094
OG0001516	Prax.g_01151	Prad.g_00164
OG0001517	Prax.g_01232	Prad.g_00992
OG0001518	Prax.g_01588	Prad.g_01194
OG0001519	Prax.g_00788	Prad.g_00722
OG0001521	Prax.g_01261	Prad.g_00375
OG0001522	Prax.g_01578	Prad.g_00075, Prad.g_00962
OG0001523	Prax.g_00632	Prad.g_01933
OG0001524	Prax.g_00797	Prad.g_00733
OG0001525	Prax.g_00742	Prad.g_00048
OG0001527	Prax.g_00129	Prad.g_00638
OG0001528	Prax.g_01956	Prad.g_01217
OG0001529	Prax.g_01952	Prad.g_00316
OG0001532	Prax.g_00279	Prad.g_01952
OG0001533	Prax.g_00777	Prad.g_00700
OG0001534	Prax.g_01620	Prad.g_00405
OG0001536	Prax.g_00127	Prad.g_00636
OG0001538	Prax.g_01932	Prad.g_00337
OG0001539	Prax.g_01913	Prad.g_00356
OG0001540	Prax.g_01912	Prad.g_00357
OG0001542	Prax.g_01622	Prad.g_00407
OG0001543	Prax.g_01612	Prad.g_00396
OG0001549	Prax.g_01092	Prad.g_01867
OG0001550	Prax.g_00868	Prad.g_01684
OG0001551	Prax.g_00842	Prad.g_01660
OG0001552	Prax.g_00804	Prad.g_00741
OG0001553	Prax.g_00786	Prad.g_00720
OG0001554	Prax.g_00785	Prad.g_00712
OG0001555	Prax.g_00744	Prad.g_00050
OG0001556	Prax.g_00732	Prad.g_00037
OG0001557	Prax.g_00965	Prad.g_01251
OG0001558	Prax.g_01961	Prad.g_01073
OG0001558	Prax.g_00435	Prad.g_01084
OG0001559	Prax.g_00426	Prad.g_01095
OG0001560	Prax.g_00405	Prad.g_01113
OG0001561	Prax.g_00309	Prad.g_00284
OG0001562	Prax.g_01170	Prad.g_00147
OG0001563	Prax.g_01230	Prad.g_00994
OG0001564	Prax.g_01231	Prad.g_00993
OG0001565	Prax.g_01233	Prad.g_00991
OG0001566	Prax.g_01236	Prad.g_00989
OG0001567	Prax.g_01243	Prad.g_00983
OG0001568	Prax.g_00124	Prad.g_00633
OG0001569	Prax.g_00128	Prad.g_00637
OG0001570	Prax.g_00134	Prad.g_00643
OG0001571	Prax.g_00147	Prad.g_00656
OG0001572	Prax.g_00157	Prad.g_01993
OG0001573	Prax.g_00160	Prad.g_01990
OG0001574	Prax.g_01964	Prad.g_00315
OG0001575	Prax.g_01935	Prad.g_00331
OG0001576	Prax.g_01926	Prad.g_00343
OG0001577	Prax.g_01866	Prad.g_00597
OG0001578	Prax.g_01864	Prad.g_00595
OG0001579	Prax.g_01821	Prad.g_00535
OG0001582	Prax.g_01645	Prad.g_00431
OG0001583	Prax.g_01643	Prad.g_00429
OG0001584	Prax.g_01642	Prad.g_00428
OG0001585	Prax.g_01632	Prad.g_00418
OG0001586	Prax.g_01413	Prad.g_01613
OG0001590	Prax.g_00882	Prad.g_01698
OG0001591	Prax.g_00810	Prad.g_00747
OG0001592	Prax.g_00779	Prad.g_00702
OG0001594	Prax.g_00733	Prad.g_00038
OG0001595	Prax.g_00936	Prad.g_01280
OG0001596	Prax.g_00424	Prad.g_01097
OG0001597	Prax.g_00307	Prad.g_00282
OG0001598	Prax.g_00548	Prad.g_00257
OG0001599	Prax.g_00176	Prad.g_01520
OG0001600	Prax.g_00177	Prad.g_01519
OG0001601	Prax.g_00178	Prad.g_01518
OG0001602	Prax.g_00179	Prad.g_01517
OG0001603	Prax.g_01590	Prad.g_00368
OG0001604	Prax.g_01546	Prad.g_00928
OG0001605	Prax.g_01284	Prad.g_00857
OG0001606	Prax.g_00833	Prad.g_01651
OG0001609	Prax.g_00805	Prad.g_00742
OG0001610	Prax.g_00941	Prad.g_01275
OG0001611	Prax.g_00443	Prad.g_01076
OG0001612	Prax.g_00396	Prad.g_01122
OG0001613	Prax.g_00303	Prad.g_00278
OG0001614	Prax.g_01155	Prad.g_00160
OG0001615	Prax.g_01943	Prad.g_00323
OG0001616	Prax.g_01939	Prad.g_00328
OG0001619	Prax.g_01874	Prad.g_00605
OG0001621	Prax.g_00414	Prad.g_01106
OG0001623	Prax.g_00836	Prad.g_01654
OG0001624	Prax.g_00305	Prad.g_00280
OG0001625	Prax.g_01166	Prad.g_00152
OG0001626	Prax.g_01942	Prad.g_00324
OG0001627	Prax.g_01585	Prad.g_01192
OG0001628	Prax.g_01602	Prad.g_00385
OG0001639	Prax.g_01109	Prad.g_01883
OG0001640	Prax.g_01038	Prad.g_01811
OG0001641	Prax.g_00809	Prad.g_00746
OG0001642	Prax.g_00807	Prad.g_00744
OG0001643	Prax.g_00783	Prad.g_00706
OG0001644	Prax.g_00782	Prad.g_00705
OG0001645	Prax.g_00780	Prad.g_00703
OG0001646	Prax.g_01575	Prad.g_00695
OG0001647	Prax.g_00735	Prad.g_00040
OG0001648	Prax.g_00020	Prad.g_01349
OG0001649	Prax.g_00026	Prad.g_01355
OG0001650	Prax.g_00486	Prad.g_01048
OG0001651	Prax.g_00434	Prad.g_01085
OG0001652	Prax.g_00433	Prad.g_01087
OG0001653	Prax.g_00404	Prad.g_01114
OG0001654	Prax.g_00398	Prad.g_01120
OG0001655	Prax.g_00390	Prad.g_01128
OG0001656	Prax.g_00368	Prad.g_01151
OG0001657	Prax.g_00316	Prad.g_00291
OG0001658	Prax.g_00304	Prad.g_00279
OG0001659	Prax.g_00573	Prad.g_00233
OG0001660	Prax.g_01167	Prad.g_00151
OG0001661	Prax.g_01169	Prad.g_00148
OG0001662	Prax.g_01174	Prad.g_00143
OG0001663	Prax.g_01191	Prad.g_01032
OG0001664	Prax.g_01192	Prad.g_01031
OG0001665	Prax.g_01212	Prad.g_01011
OG0001666	Prax.g_01216	Prad.g_01007
OG0001667	Prax.g_01220	Prad.g_01004
OG0001668	Prax.g_01226	Prad.g_00998
OG0001669	Prax.g_01238	Prad.g_00987
OG0001670	Prax.g_01239	Prad.g_00986
OG0001671	Prax.g_01246	Prad.g_00980
OG0001672	Prax.g_01251	Prad.g_00975
OG0001673	Prax.g_01252	Prad.g_00974
OG0001674	Prax.g_01253	Prad.g_00973
OG0001675	Prax.g_00145	Prad.g_00654
OG0001676	Prax.g_00150	Prad.g_00659
OG0001677	Prax.g_00175	Prad.g_01521
OG0001678	Prax.g_00247	Prad.g_01448
OG0001679	Prax.g_00255	Prad.g_01440
OG0001680	Prax.g_01962	Prad.g_01074
OG0001681	Prax.g_01925	Prad.g_00344
OG0001682	Prax.g_01915	Prad.g_00354
OG0001684	Prax.g_01646	Prad.g_00432
OG0001685	Prax.g_01639	Prad.g_00425
OG0001686	Prax.g_01636	Prad.g_00422
OG0001687	Prax.g_01630	Prad.g_00416
OG0001688	Prax.g_01627	Prad.g_00413
OG0001689	Prax.g_01623	Prad.g_00408
OG0001690	Prax.g_01621	Prad.g_00406
OG0001691	Prax.g_01619	Prad.g_00404
OG0001692	Prax.g_01554	Prad.g_00936
OG0001693	Prax.g_01453	Prad.g_01574
OG0001694	Prax.g_01756	Prad.g_01186
OG0001698	Prax.g_00705	Prad.g_00133
OG0001700	Prax.g_00440	Prad.g_01079
OG0001701	Prax.g_00438	Prad.g_01081
OG0001702	Prax.g_00419	Prad.g_01101
OG0001703	Prax.g_00403	Prad.g_01115
OG0001705	Prax.g_00137	Prad.g_00646
OG0001706	Prax.g_00149	Prad.g_00658
OG0001707	Prax.g_00180	Prad.g_01516
OG0001708	Prax.g_01933	Prad.g_00333
OG0001710	Prax.g_01168	Prad.g_00149
OG0001722	Prax.g_00442	Prad.g_01077
OG0001723	Prax.g_00436	Prad.g_01083
OG0001724	Prax.g_00385	Prad.g_01133
OG0001725	Prax.g_00308	Prad.g_00283
OG0001726	Prax.g_00133	Prad.g_00642
OG0001727	Prax.g_01947	Prad.g_00321
OG0001731	Prax.g_01615	Prad.g_00399
OG0001732	Prax.g_01593	Prad.g_00379
OG0001733	Prax.g_00789	Prad.g_00723
OG0001734	Prax.g_00487	Prad.g_01047
OG0001736	Prax.g_00577	Prad.g_00229
OG0001783	Prax.g_00272	Prad.g_01946
OG0001784	Prax.g_00677	Prad.g_00105
OG0001785	Prax.g_00423	Prad.g_01098
OG0001786	Prax.g_00344	Prad.g_01175
OG0001787	Prax.g_00153	Prad.g_00662
OG0001789	Prax.g_01941	Prad.g_00325
OG0001790	Prax.g_01940	Prad.g_00327
OG0001791	Prax.g_01938	Prad.g_00329
OG0001794	Prax.g_01583, Prax.g_01595	Prad.g_00959
OG0001796	Prax.g_00156	Prad.g_00665
OG0001807	Prax.g_00784	Prad.g_00710
OG0001808	Prax.g_00774	Prad.g_00699
OG0001809	Prax.g_00416	Prad.g_01104
OG0001810	Prax.g_00402	Prad.g_01116
OG0001811	Prax.g_00401	Prad.g_01117
OG0001812	Prax.g_00400	Prad.g_01118
OG0001813	Prax.g_00399	Prad.g_01119
OG0001814	Prax.g_00306	Prad.g_00281
OG0001817	Prax.g_00136	Prad.g_00645
OG0001818	Prax.g_00139	Prad.g_00648
OG0001821	Prax.g_01922	Prad.g_00347
OG0001824	Prax.g_01628	Prad.g_00414
OG0001825	Prax.g_01603	Prad.g_00386
OG0001827	Prax.g_01923	Prad.g_00346
OG0001837	Prax.g_00830	Prad.g_01648
OG0001838	Prax.g_00781	Prad.g_00704
OG0001840	Prax.g_01946	Prad.g_00322
OG0001841	Prax.g_01934	Prad.g_00332
OG0001842	Prax.g_01911	Prad.g_00358
OG0001845	Prax.g_01707	Prad.g_00493
OG0001846	Prax.g_01644	Prad.g_00430
OG0001848	Prax.g_01596	Prad.g_00381
OG0001850	Prax.g_00158	Prad.g_01992
OG0001859	Prax.g_00917	Prad.g_01733
OG0001861	Prax.g_00142	Prad.g_00651
OG0001862	Prax.g_00143	Prad.g_00652
OG0001863	Prax.g_00152	Prad.g_00661
OG0001864	Prax.g_00506	Prad.g_00956
OG0001865	Prax.g_01966	Prad.g_01199
OG0001866	Prax.g_01955	Prad.g_00313
OG0001870	Prax.g_01967	Prad.g_01210
OG0001872	Prax.g_01607	Prad.g_00390
OG0001906	Prax.g_00902	Prad.g_01718
OG0001907	Prax.g_01968	Prad.g_01197
OG0001909	Prax.g_01584	Prad.g_00960
OG0001910	Prax.g_00787	Prad.g_00721
OG0001958	Prax.g_00155	Prad.g_00664
OG0001962	Prax.g_01764	Prad.g_00543
OG0001963	Prax.g_01765	Prad.g_00544
OG0001964	Prax.g_01766	Prad.g_00545
OG0001966	Prax.g_00629	Prad.g_01196, Prad.g_01848
OG0001983	Prax.g_01164	Prad.g_00153
OG0001985	Prax.g_00505	Prad.g_00958
OG0001992	Prax.g_01577	Prad.g_00961
OG0002023	Prax.g_01949	Prad.g_00319
OG0002052	Prax.g_00406	Prad.g_01112
OG0002121	Prax.g_00135	Prad.g_00644
OG0002140	Prax.g_00498	Prad.g_01201
OG0002179	Prax.g_01594	Prad.g_00380
OG0002181	Prax.g_00773	Prad.g_00698
OG0002186	Prax.g_00314	Prad.g_00289
OG0002195	Prax.g_01773	Prad.g_00088
OG0002355	Prax.g_01582	Prad.g_00966
OG0002379	Prax.g_01579	Prad.g_00963
OG0002527	Prax.g_00508	Prad.g_01291
OG0002547	Prax.g_01969	Prad.g_00957
