Orthogroup	Prax	Pras
OG0001153	Prax.g_01371	Pras.g_00720
OG0001154	Prax.g_01373	Pras.g_00722
OG0001155	Prax.g_01375	Pras.g_00724
OG0001156	Prax.g_01377	Pras.g_00726
OG0001157	Prax.g_01378	Pras.g_00727
OG0001158	Prax.g_01380	Pras.g_00729
OG0001159	Prax.g_01381	Pras.g_00730
OG0001160	Prax.g_01382	Pras.g_00731
OG0001161	Prax.g_01383	Pras.g_00732
OG0001162	Prax.g_01384	Pras.g_00733
OG0001163	Prax.g_01385	Pras.g_00734
OG0001164	Prax.g_01386	Pras.g_00735
OG0001165	Prax.g_01387	Pras.g_00736
OG0001166	Prax.g_01388	Pras.g_00737
OG0001167	Prax.g_01389	Pras.g_00738
OG0001168	Prax.g_01390	Pras.g_00739
OG0001169	Prax.g_01391	Pras.g_00740
OG0001170	Prax.g_01392	Pras.g_00741
OG0001171	Prax.g_01393	Pras.g_00742
OG0001172	Prax.g_01395	Pras.g_00744
OG0001173	Prax.g_01397	Pras.g_00746
OG0001174	Prax.g_01398	Pras.g_00747
OG0001175	Prax.g_01399	Pras.g_00748
OG0001176	Prax.g_01400	Pras.g_00749
OG0001177	Prax.g_01402	Pras.g_00751
OG0001178	Prax.g_01405	Pras.g_00754
OG0001179	Prax.g_01406	Pras.g_00755
OG0001180	Prax.g_01407	Pras.g_00756
OG0001181	Prax.g_01408	Pras.g_00757
OG0001182	Prax.g_01409	Pras.g_00758
OG0001183	Prax.g_01410	Pras.g_00759
OG0001184	Prax.g_01412	Pras.g_00762
OG0001185	Prax.g_01415	Pras.g_00765
OG0001186	Prax.g_01416	Pras.g_00766
OG0001187	Prax.g_01418	Pras.g_00768
OG0001188	Prax.g_01419	Pras.g_00769
OG0001189	Prax.g_01420	Pras.g_00770
OG0001190	Prax.g_01421	Pras.g_00771
OG0001191	Prax.g_01422	Pras.g_00772
OG0001192	Prax.g_01423	Pras.g_00773
OG0001193	Prax.g_01424	Pras.g_00774
OG0001194	Prax.g_01425	Pras.g_00775
OG0001195	Prax.g_01426	Pras.g_00776
OG0001196	Prax.g_01427	Pras.g_00777
OG0001197	Prax.g_01428	Pras.g_00778
OG0001198	Prax.g_01429	Pras.g_00779
OG0001199	Prax.g_01430	Pras.g_00780
OG0001200	Prax.g_01431	Pras.g_00781
OG0001201	Prax.g_01432	Pras.g_00782
OG0001202	Prax.g_01433	Pras.g_00783
OG0001203	Prax.g_01435	Pras.g_00785
OG0001204	Prax.g_01437	Pras.g_00787
OG0001205	Prax.g_01438	Pras.g_00788
OG0001206	Prax.g_01439	Pras.g_00789
OG0001207	Prax.g_01440	Pras.g_00790
OG0001208	Prax.g_01441	Pras.g_00791
OG0001209	Prax.g_01442	Pras.g_00792
OG0001210	Prax.g_01443	Pras.g_00793
OG0001211	Prax.g_01444	Pras.g_00794
OG0001212	Prax.g_01445	Pras.g_00795
OG0001213	Prax.g_01446	Pras.g_00796
OG0001214	Prax.g_01448	Pras.g_00798
OG0001215	Prax.g_01449	Pras.g_00799
OG0001216	Prax.g_01450	Pras.g_00800
OG0001217	Prax.g_01451	Pras.g_00801
OG0001218	Prax.g_01452	Pras.g_00802
OG0001219	Prax.g_01454	Pras.g_00804
OG0001220	Prax.g_01455	Pras.g_00805
OG0001221	Prax.g_01458	Pras.g_00808
OG0001222	Prax.g_01459	Pras.g_00809
OG0001223	Prax.g_01460	Pras.g_00810
OG0001224	Prax.g_01461	Pras.g_00812
OG0001225	Prax.g_01462	Pras.g_00813
OG0001226	Prax.g_01463	Pras.g_00814
OG0001227	Prax.g_01464	Pras.g_00815
OG0001228	Prax.g_01465	Pras.g_00816
OG0001229	Prax.g_01466	Pras.g_00817
OG0001230	Prax.g_01467	Pras.g_00818
OG0001231	Prax.g_01468	Pras.g_00819
OG0001232	Prax.g_01469	Pras.g_00820
OG0001233	Prax.g_01470	Pras.g_00821
OG0001234	Prax.g_01471	Pras.g_00822
OG0001235	Prax.g_01472	Pras.g_00823
OG0001236	Prax.g_01474	Pras.g_00825
OG0001237	Prax.g_01475	Pras.g_00826
OG0001238	Prax.g_01477	Pras.g_00828
OG0001239	Prax.g_01478	Pras.g_00829
OG0001240	Prax.g_01479	Pras.g_00830
OG0001241	Prax.g_01481	Pras.g_00832
OG0001242	Prax.g_01482	Pras.g_00834
OG0001243	Prax.g_01483	Pras.g_00835
OG0001244	Prax.g_01484	Pras.g_00836
OG0001245	Prax.g_01485	Pras.g_00837
OG0001246	Prax.g_01486	Pras.g_00838
OG0001247	Prax.g_01487	Pras.g_00839
OG0001248	Prax.g_01488	Pras.g_00840
OG0001249	Prax.g_01489	Pras.g_00841
OG0001250	Prax.g_01490	Pras.g_00842
OG0001251	Prax.g_01126	Pras.g_00943
OG0001252	Prax.g_01080	Pras.g_00989
OG0001253	Prax.g_01068	Pras.g_01001
OG0001254	Prax.g_00894	Pras.g_01133
OG0001255	Prax.g_00840	Pras.g_01186
OG0001256	Prax.g_00776	Pras.g_00176
OG0001256	Prax.g_00460	Pras.g_01289
OG0001257	Prax.g_00720	Pras.g_01360
OG0001258	Prax.g_00703	Pras.g_01376
OG0001259	Prax.g_00049	Pras.g_01466
OG0001260	Prax.g_00429	Pras.g_01648
OG0001261	Prax.g_00338	Pras.g_01735
OG0001262	Prax.g_00322	Pras.g_01751
OG0001263	Prax.g_00301, Prax.g_00501, Prax.g_00530	Pras.g_01772
OG0001264	Prax.g_00560	Pras.g_01800
OG0001265	Prax.g_01180	Pras.g_01910
OG0001266	Prax.g_01229	Pras.g_01958
OG0001267	Prax.g_00184	Pras.g_00040
OG0001268	Prax.g_00197	Pras.g_00053
OG0001269	Prax.g_01880	Pras.g_00233
OG0001270	Prax.g_01688	Pras.g_00391
OG0001272	Prax.g_01635	Pras.g_00446
OG0001273	Prax.g_01634	Pras.g_00447
OG0001274	Prax.g_01629	Pras.g_00452
OG0001275	Prax.g_01613	Pras.g_00467
OG0001277	Prax.g_01591	Pras.g_00489
OG0001278	Prax.g_01567	Pras.g_00542
OG0001279	Prax.g_01563	Pras.g_00546
OG0001280	Prax.g_01560	Pras.g_00549
OG0001281	Prax.g_01265	Pras.g_00616
OG0001282	Prax.g_01290	Pras.g_00641
OG0001283	Prax.g_01376	Pras.g_00725
OG0001284	Prax.g_01404	Pras.g_00753
OG0001285	Prax.g_01436	Pras.g_00786
OG0001286	Prax.g_01480	Pras.g_00831
OG0001288	Prax.g_00763	Pras.g_01315
OG0001290	Prax.g_00283	Pras.g_00872
OG0001292	Prax.g_00645	Pras.g_00925
OG0001293	Prax.g_00647	Pras.g_00927
OG0001294	Prax.g_01125	Pras.g_00944
OG0001295	Prax.g_01099	Pras.g_00970
OG0001296	Prax.g_01093	Pras.g_00976
OG0001297	Prax.g_01019	Pras.g_01050
OG0001298	Prax.g_00932	Pras.g_01095
OG0001299	Prax.g_00923	Pras.g_01104
OG0001300	Prax.g_00800	Pras.g_01226
OG0001301	Prax.g_00096	Pras.g_01513
OG0001302	Prax.g_00425	Pras.g_01653
OG0001303	Prax.g_00420	Pras.g_01657
OG0001304	Prax.g_01195	Pras.g_01925
OG0001305	Prax.g_01200	Pras.g_01930
OG0001306	Prax.g_01237	Pras.g_01966
OG0001307	Prax.g_01247	Pras.g_01975
OG0001308	Prax.g_00138	Pras.g_00001
OG0001309	Prax.g_00140	Pras.g_00003
OG0001310	Prax.g_00151	Pras.g_00014
OG0001311	Prax.g_00228	Pras.g_00084
OG0001312	Prax.g_01879	Pras.g_00234
OG0001313	Prax.g_01631	Pras.g_00450
OG0001314	Prax.g_01536	Pras.g_00573
OG0001315	Prax.g_01501	Pras.g_00608
OG0001316	Prax.g_01372	Pras.g_00721
OG0001318	Prax.g_01077	Pras.g_00992
OG0001319	Prax.g_00980	Pras.g_01090
OG0001320	Prax.g_00734	Pras.g_01345
OG0001321	Prax.g_00418	Pras.g_01659
OG0001322	Prax.g_00392	Pras.g_01682
OG0001323	Prax.g_01221	Pras.g_01950
OG0001324	Prax.g_01255	Pras.g_01983
OG0001325	Prax.g_00144	Pras.g_00007
OG0001326	Prax.g_01931	Pras.g_00175
OG0001327	Prax.g_01929	Pras.g_00177
OG0001329	Prax.g_01843	Pras.g_00270
OG0001330	Prax.g_01638	Pras.g_00443
OG0001331	Prax.g_01562	Pras.g_00547
OG0001332	Prax.g_01512	Pras.g_00597
OG0001333	Prax.g_01342	Pras.g_00691
OG0001334	Prax.g_01396	Pras.g_00745
OG0001335	Prax.g_01434	Pras.g_00784
OG0001336	Prax.g_01090	Pras.g_00979
OG0001337	Prax.g_01100	Pras.g_00969
OG0001338	Prax.g_01074	Pras.g_00995
OG0001339	Prax.g_01015	Pras.g_01054
OG0001340	Prax.g_00927	Pras.g_01100
OG0001341	Prax.g_00914	Pras.g_01113
OG0001342	Prax.g_00895	Pras.g_01132
OG0001343	Prax.g_00834	Pras.g_01192
OG0001344	Prax.g_00796	Pras.g_01231
OG0001345	Prax.g_00766	Pras.g_01312
OG0001346	Prax.g_00730	Pras.g_01350
OG0001347	Prax.g_00716	Pras.g_01364
OG0001348	Prax.g_00697	Pras.g_01382
OG0001349	Prax.g_00692	Pras.g_01387
OG0001350	Prax.g_00687	Pras.g_01392
OG0001351	Prax.g_00037	Pras.g_01453
OG0001352	Prax.g_00960	Pras.g_01558
OG0001353	Prax.g_00939	Pras.g_01579
OG0001354	Prax.g_00389	Pras.g_01685
OG0001355	Prax.g_00332	Pras.g_01741
OG0001356	Prax.g_00544	Pras.g_01786
OG0001357	Prax.g_01157	Pras.g_01888
OG0001358	Prax.g_01179	Pras.g_01909
OG0001359	Prax.g_00165	Pras.g_00027
OG0001360	Prax.g_00166	Pras.g_00028
OG0001361	Prax.g_00250	Pras.g_00107
OG0001362	Prax.g_01957	Pras.g_00152
OG0001364	Prax.g_01658	Pras.g_00423
OG0001365	Prax.g_01260	Pras.g_00482
OG0001366	Prax.g_01522	Pras.g_00587
OG0001367	Prax.g_01279	Pras.g_00630
OG0001368	Prax.g_01403	Pras.g_00752
OG0001369	Prax.g_01181	Pras.g_01911
OG0001371	Prax.g_00638	Pras.g_00919
OG0001372	Prax.g_00639	Pras.g_00920
OG0001373	Prax.g_00646	Pras.g_00926
OG0001374	Prax.g_00658	Pras.g_00938
OG0001375	Prax.g_01083	Pras.g_00986
OG0001376	Prax.g_00984	Pras.g_01086
OG0001377	Prax.g_00919	Pras.g_01108
OG0001378	Prax.g_00903	Pras.g_01124
OG0001379	Prax.g_00811	Pras.g_01215
OG0001382	Prax.g_00741	Pras.g_01338
OG0001383	Prax.g_00690	Pras.g_01389
OG0001384	Prax.g_00682	Pras.g_01397
OG0001385	Prax.g_00976	Pras.g_01542
OG0001386	Prax.g_00968	Pras.g_01550
OG0001387	Prax.g_00966	Pras.g_01552
OG0001388	Prax.g_00956	Pras.g_01562
OG0001389	Prax.g_00480	Pras.g_01611
OG0001390	Prax.g_00430	Pras.g_01647
OG0001391	Prax.g_00387	Pras.g_01687
OG0001392	Prax.g_00543	Pras.g_01785
OG0001393	Prax.g_00545	Pras.g_01787
OG0001394	Prax.g_00566	Pras.g_01806
OG0001395	Prax.g_00569	Pras.g_01809
OG0001396	Prax.g_01161	Pras.g_01892
OG0001397	Prax.g_01189	Pras.g_01919
OG0001398	Prax.g_01208	Pras.g_01938
OG0001399	Prax.g_01218	Pras.g_01948
OG0001400	Prax.g_01227	Pras.g_01956
OG0001401	Prax.g_01234	Pras.g_01963
OG0001402	Prax.g_00186	Pras.g_00042
OG0001403	Prax.g_01898	Pras.g_00210
OG0001404	Prax.g_01872	Pras.g_00241
OG0001405	Prax.g_01862	Pras.g_00251
OG0001406	Prax.g_01689	Pras.g_00390
OG0001407	Prax.g_01686	Pras.g_00393
OG0001408	Prax.g_01637	Pras.g_00444
OG0001409	Prax.g_01624	Pras.g_00457
OG0001411	Prax.g_01599	Pras.g_00478
OG0001414	Prax.g_00633	Pras.g_00913
OG0001415	Prax.g_00847	Pras.g_01178
OG0001416	Prax.g_00680	Pras.g_01399
OG0001417	Prax.g_00967	Pras.g_01551
OG0001418	Prax.g_00417	Pras.g_01660
OG0001419	Prax.g_00383	Pras.g_01691
OG0001420	Prax.g_00547	Pras.g_01789
OG0001422	Prax.g_01224	Pras.g_01953
OG0001423	Prax.g_00167	Pras.g_00029
OG0001425	Prax.g_01618	Pras.g_00462
OG0001426	Prax.g_01476	Pras.g_00827
OG0001427	Prax.g_00801	Pras.g_01225
OG0001430	Prax.g_01172	Pras.g_01902
OG0001431	Prax.g_01225	Pras.g_01954
OG0001432	Prax.g_01228	Pras.g_01957
OG0001433	Prax.g_01954	Pras.g_00154
OG0001435	Prax.g_01625	Pras.g_00456
OG0001438	Prax.g_00079	Pras.g_01496
OG0001440	Prax.g_01183	Pras.g_01913
OG0001441	Prax.g_00131	Pras.g_01993
OG0001442	Prax.g_00154	Pras.g_00017
OG0001443	Prax.g_00183	Pras.g_00039
OG0001444	Prax.g_00219	Pras.g_00075
OG0001449	Prax.g_01820	Pras.g_00292
OG0001454	Prax.g_00806	Pras.g_01220
OG0001457	Prax.g_00940	Pras.g_01578
OG0001458	Prax.g_00431	Pras.g_01646
OG0001460	Prax.g_00310	Pras.g_01763
OG0001461	Prax.g_00593	Pras.g_01832
OG0001462	Prax.g_01171	Pras.g_01901
OG0001463	Prax.g_01217	Pras.g_01947
OG0001464	Prax.g_01223	Pras.g_01952
OG0001466	Prax.g_01921	Pras.g_00535
OG0001467	Prax.g_01736	Pras.g_00347
OG0001468	Prax.g_01365	Pras.g_00714
OG0001469	Prax.g_00198	Pras.g_00054
OG0001470	Prax.g_00855	Pras.g_01172
OG0001472	Prax.g_00311	Pras.g_01762
OG0001473	Prax.g_00302	Pras.g_01771
OG0001474	Prax.g_00531	Pras.g_01773
OG0001475	Prax.g_01213	Pras.g_01943
OG0001476	Prax.g_01214	Pras.g_01944
OG0001477	Prax.g_01215	Pras.g_01945
OG0001478	Prax.g_01222	Pras.g_01951
OG0001479	Prax.g_01250	Pras.g_01978
OG0001480	Prax.g_00125	Pras.g_01987
OG0001481	Prax.g_00216	Pras.g_00072
OG0001485	Prax.g_01258	Pras.g_00610
OG0001488	Prax.g_01046	Pras.g_01023
OG0001489	Prax.g_00798	Pras.g_01228
OG0001490	Prax.g_00778	Pras.g_01255
OG0001491	Prax.g_00397	Pras.g_01677
OG0001492	Prax.g_00340	Pras.g_01733
OG0001493	Prax.g_00532	Pras.g_01774
OG0001494	Prax.g_00533	Pras.g_01775
OG0001495	Prax.g_00534	Pras.g_01776
OG0001496	Prax.g_00535	Pras.g_01777
OG0001497	Prax.g_00536	Pras.g_01778
OG0001498	Prax.g_00537	Pras.g_01779
OG0001499	Prax.g_00538	Pras.g_01780
OG0001500	Prax.g_00539	Pras.g_01781
OG0001501	Prax.g_00540	Pras.g_01782
OG0001502	Prax.g_00541	Pras.g_01783
OG0001503	Prax.g_00542	Pras.g_01784
OG0001504	Prax.g_00576	Pras.g_01816
OG0001507	Prax.g_00182	Pras.g_00038
OG0001508	Prax.g_01626	Pras.g_00455
OG0001509	Prax.g_01280	Pras.g_00631
OG0001510	Prax.g_01357	Pras.g_00706
OG0001514	Prax.g_00493	Pras.g_00137
OG0001514	Prax.g_01918	Pras.g_00183
OG0001515	Prax.g_00427	Pras.g_01651
OG0001516	Prax.g_01151	Pras.g_01882
OG0001517	Prax.g_01232	Pras.g_01961
OG0001518	Prax.g_01588	Pras.g_00145
OG0001519	Prax.g_00788	Pras.g_01241
OG0001522	Prax.g_01578	Pras.g_00536
OG0001523	Prax.g_00632	Pras.g_00912
OG0001524	Prax.g_00797	Pras.g_01229
OG0001525	Prax.g_00742	Pras.g_01336
OG0001526	Prax.g_00549	Pras.g_01790
OG0001527	Prax.g_00129	Pras.g_01991
OG0001528	Prax.g_01956	Pras.g_00135
OG0001529	Prax.g_01952	Pras.g_00155
OG0001532	Prax.g_00279	Pras.g_00876
OG0001533	Prax.g_00777	Pras.g_01256
OG0001534	Prax.g_00492	Pras.g_00138
OG0001536	Prax.g_00127	Pras.g_01989
OG0001537	Prax.g_01951	Pras.g_01630, Pras.g_00156
OG0001538	Prax.g_01932	Pras.g_00174
OG0001539	Prax.g_01913	Pras.g_00188
OG0001540	Prax.g_01912	Pras.g_00189
OG0001542	Prax.g_01622	Pras.g_00459
OG0001543	Prax.g_01612	Pras.g_00468
OG0001549	Prax.g_01092	Pras.g_00977
OG0001550	Prax.g_00868	Pras.g_01159
OG0001551	Prax.g_00842	Pras.g_01183
OG0001552	Prax.g_00804	Pras.g_01222
OG0001553	Prax.g_00786	Pras.g_01243
OG0001554	Prax.g_00785	Pras.g_01244
OG0001555	Prax.g_00744	Pras.g_01334
OG0001556	Prax.g_00732	Pras.g_01347
OG0001557	Prax.g_00965	Pras.g_01553
OG0001558	Prax.g_00435	Pras.g_01642
OG0001559	Prax.g_00426	Pras.g_01652
OG0001560	Prax.g_00405	Pras.g_01669
OG0001561	Prax.g_00309	Pras.g_01764
OG0001562	Prax.g_01170	Pras.g_01900
OG0001563	Prax.g_01230	Pras.g_01959
OG0001564	Prax.g_01231	Pras.g_01960
OG0001565	Prax.g_01233	Pras.g_01962
OG0001566	Prax.g_01236	Pras.g_01965
OG0001567	Prax.g_01243	Pras.g_01971
OG0001568	Prax.g_00124	Pras.g_01986
OG0001569	Prax.g_00128	Pras.g_01990
OG0001570	Prax.g_00134	Pras.g_01996
OG0001571	Prax.g_00147	Pras.g_00010
OG0001572	Prax.g_00157	Pras.g_00019
OG0001573	Prax.g_00160	Pras.g_00022
OG0001574	Prax.g_01964	Pras.g_00143
OG0001575	Prax.g_01935	Pras.g_00164
OG0001576	Prax.g_01926	Pras.g_00180
OG0001577	Prax.g_01866	Pras.g_00247
OG0001578	Prax.g_01864	Pras.g_00249
OG0001579	Prax.g_01821	Pras.g_00293
OG0001582	Prax.g_01645	Pras.g_00436
OG0001583	Prax.g_01643	Pras.g_00438
OG0001584	Prax.g_01642	Pras.g_00439
OG0001585	Prax.g_01632	Pras.g_00449
OG0001586	Prax.g_01413	Pras.g_00763
OG0001591	Prax.g_00810	Pras.g_01216
OG0001592	Prax.g_00779	Pras.g_01254, Pras.g_01253
OG0001594	Prax.g_00733	Pras.g_01346
OG0001595	Prax.g_00936	Pras.g_01582
OG0001596	Prax.g_00424	Pras.g_01654
OG0001597	Prax.g_00307	Pras.g_01766
OG0001599	Prax.g_00176	Pras.g_00032
OG0001600	Prax.g_00177	Pras.g_00033
OG0001601	Prax.g_00178	Pras.g_00034
OG0001602	Prax.g_00179	Pras.g_00035
OG0001603	Prax.g_01590	Pras.g_00491
OG0001604	Prax.g_01546	Pras.g_00563
OG0001605	Prax.g_01284	Pras.g_00635
OG0001606	Prax.g_00833	Pras.g_01193
OG0001609	Prax.g_00805	Pras.g_01221
OG0001610	Prax.g_00941	Pras.g_01577
OG0001611	Prax.g_00443	Pras.g_01632
OG0001612	Prax.g_00396	Pras.g_01678
OG0001613	Prax.g_00303	Pras.g_01770
OG0001614	Prax.g_01155	Pras.g_01886
OG0001617	Prax.g_01884	Pras.g_00225
OG0001619	Prax.g_01874	Pras.g_00239
OG0001621	Prax.g_00414	Pras.g_01663
OG0001623	Prax.g_00836	Pras.g_01190
OG0001624	Prax.g_00305	Pras.g_01768
OG0001625	Prax.g_01166	Pras.g_01895
OG0001627	Prax.g_01585	Pras.g_00229
OG0001628	Prax.g_01602	Pras.g_00476
OG0001630	Prax.g_01731	Pras.g_00323
OG0001639	Prax.g_01109	Pras.g_00961
OG0001640	Prax.g_01038	Pras.g_01031
OG0001641	Prax.g_00809	Pras.g_01217
OG0001642	Prax.g_00807	Pras.g_01219
OG0001643	Prax.g_00783	Pras.g_01250
OG0001644	Prax.g_00782	Pras.g_01251
OG0001645	Prax.g_00780	Pras.g_01252
OG0001647	Prax.g_00735	Pras.g_01344
OG0001648	Prax.g_00020	Pras.g_01436
OG0001649	Prax.g_00026	Pras.g_01442
OG0001650	Prax.g_00486	Pras.g_01605
OG0001651	Prax.g_00434	Pras.g_01643
OG0001652	Prax.g_00433	Pras.g_01644
OG0001653	Prax.g_00404	Pras.g_01670
OG0001654	Prax.g_00398	Pras.g_01676
OG0001655	Prax.g_00390	Pras.g_01684
OG0001656	Prax.g_00368	Pras.g_01706
OG0001657	Prax.g_00316	Pras.g_01757
OG0001658	Prax.g_00304	Pras.g_01769
OG0001659	Prax.g_00573	Pras.g_01813
OG0001660	Prax.g_01167	Pras.g_01896
OG0001661	Prax.g_01169	Pras.g_01899
OG0001662	Prax.g_01174	Pras.g_01904
OG0001663	Prax.g_01191	Pras.g_01921
OG0001664	Prax.g_01192	Pras.g_01922
OG0001665	Prax.g_01212	Pras.g_01942
OG0001666	Prax.g_01216	Pras.g_01946
OG0001667	Prax.g_01220	Pras.g_01949
OG0001668	Prax.g_01226	Pras.g_01955
OG0001669	Prax.g_01238	Pras.g_01967
OG0001670	Prax.g_01239	Pras.g_01968
OG0001671	Prax.g_01246	Pras.g_01974
OG0001672	Prax.g_01251	Pras.g_01979
OG0001673	Prax.g_01252	Pras.g_01980
OG0001674	Prax.g_01253	Pras.g_01981
OG0001675	Prax.g_00145	Pras.g_00008
OG0001676	Prax.g_00150	Pras.g_00013
OG0001677	Prax.g_00175	Pras.g_00031
OG0001678	Prax.g_00247	Pras.g_00104
OG0001679	Prax.g_00255	Pras.g_00112
OG0001680	Prax.g_01962	Pras.g_00149
OG0001681	Prax.g_01925	Pras.g_00181
OG0001682	Prax.g_01915	Pras.g_00186
OG0001684	Prax.g_01646	Pras.g_00435
OG0001685	Prax.g_01639	Pras.g_00442
OG0001686	Prax.g_01636	Pras.g_00445
OG0001687	Prax.g_01630	Pras.g_00451
OG0001688	Prax.g_01627	Pras.g_00454
OG0001689	Prax.g_01623	Pras.g_00458
OG0001690	Prax.g_01621	Pras.g_00460
OG0001691	Prax.g_01619	Pras.g_00461
OG0001692	Prax.g_01554	Pras.g_00555
OG0001693	Prax.g_01453	Pras.g_00803
OG0001695	Prax.g_01839	Pras.g_00306
OG0001698	Prax.g_00705	Pras.g_01374
OG0001700	Prax.g_00440	Pras.g_01635
OG0001701	Prax.g_00438	Pras.g_01637
OG0001702	Prax.g_00419	Pras.g_01658
OG0001703	Prax.g_00403	Pras.g_01671
OG0001706	Prax.g_00149	Pras.g_00012
OG0001707	Prax.g_00180	Pras.g_00036
OG0001708	Prax.g_01933	Pras.g_00171
OG0001710	Prax.g_01168	Pras.g_01898
OG0001720	Prax.g_00489	Pras.g_00300
OG0001722	Prax.g_00442	Pras.g_01633
OG0001723	Prax.g_00436	Pras.g_00141
OG0001724	Prax.g_00385	Pras.g_01689
OG0001725	Prax.g_00308	Pras.g_01765
OG0001726	Prax.g_00133	Pras.g_01995
OG0001727	Prax.g_01947	Pras.g_00524
OG0001728	Prax.g_01914	Pras.g_00187
OG0001731	Prax.g_01615	Pras.g_00465
OG0001732	Prax.g_01593	Pras.g_00484
OG0001733	Prax.g_00789	Pras.g_01240
OG0001734	Prax.g_00487	Pras.g_01604
OG0001736	Prax.g_00577	Pras.g_01817
OG0001783	Prax.g_00272	Pras.g_00894
OG0001785	Prax.g_00423	Pras.g_01655
OG0001786	Prax.g_00344	Pras.g_01730
OG0001787	Prax.g_00153	Pras.g_00016
OG0001789	Prax.g_01941	Pras.g_00158
OG0001790	Prax.g_01940	Pras.g_00160
OG0001791	Prax.g_01938	Pras.g_00161
OG0001794	Prax.g_01583, Prax.g_01595	Pras.g_00483
OG0001796	Prax.g_00156	Pras.g_00018
OG0001807	Prax.g_00784	Pras.g_01246
OG0001808	Prax.g_00774	Pras.g_01274
OG0001809	Prax.g_00416	Pras.g_01661
OG0001810	Prax.g_00402	Pras.g_01672
OG0001811	Prax.g_00401	Pras.g_01673
OG0001812	Prax.g_00400	Pras.g_01674
OG0001813	Prax.g_00399	Pras.g_01675
OG0001814	Prax.g_00306	Pras.g_01767
OG0001815	Prax.g_01165	Pras.g_01894
OG0001818	Prax.g_00139	Pras.g_00002
OG0001821	Prax.g_01922	Pras.g_00534
OG0001822	Prax.g_01819	Pras.g_00286
OG0001824	Prax.g_01628	Pras.g_00453
OG0001825	Prax.g_01603	Pras.g_00474
OG0001827	Prax.g_01923	Pras.g_00533
OG0001837	Prax.g_00830	Pras.g_01196
OG0001841	Prax.g_01934	Pras.g_00165
OG0001842	Prax.g_01911	Pras.g_00190
OG0001845	Prax.g_01707	Pras.g_00371
OG0001846	Prax.g_01644	Pras.g_00437
OG0001848	Prax.g_01596	Pras.g_00481
OG0001850	Prax.g_00158	Pras.g_00020
OG0001855	Prax.g_01963	Pras.g_00228
OG0001859	Prax.g_00917	Pras.g_01110
OG0001861	Prax.g_00142	Pras.g_00005
OG0001862	Prax.g_00143	Pras.g_00006
OG0001863	Prax.g_00152	Pras.g_00015
OG0001866	Prax.g_01955	Pras.g_00153
OG0001870	Prax.g_01967	Pras.g_00140
OG0001906	Prax.g_00902	Pras.g_01125
OG0001907	Prax.g_01968	Pras.g_00146
OG0001909	Prax.g_01584	Pras.g_00532
OG0001910	Prax.g_00787	Pras.g_01242
OG0001965	Prax.g_00630	Pras.g_00908
OG0001966	Prax.g_00629	Pras.g_00907
OG0001983	Prax.g_01164	Pras.g_01893
OG0001988	Prax.g_01592	Pras.g_00486
OG0001992	Prax.g_01577	Pras.g_00537
OG0002026	Prax.g_00631	Pras.g_00909
OG0002052	Prax.g_00406	Pras.g_01668
OG0002058	Prax.g_01795	Pras.g_00296
OG0002128	Prax.g_01417	Pras.g_00767
OG0002175	Prax.g_01811	Pras.g_00275
OG0002181	Prax.g_00773	Pras.g_01275
OG0002245	Prax.g_01597	Pras.g_00479
OG0002257	Prax.g_01809	Pras.g_00308
OG0002339	Prax.g_01514	Pras.g_00595
OG0002520	Prax.g_00504	Pras.g_00132
OG0003355	Prax.g_01970	Pras.g_01589, Pras.g_00383, Pras.g_00125
