Orthogroup	Prau	Prbj
OG0001126	Prau.g_01078	Prbj.g_01850
OG0001127	Prau.g_01079	Prbj.g_01849
OG0001128	Prau.g_01081	Prbj.g_01846
OG0001129	Prau.g_01082	Prbj.g_01845
OG0001130	Prau.g_01083	Prbj.g_01844
OG0001131	Prau.g_01118	Prbj.g_02687
OG0001132	Prau.g_01127	Prbj.g_02537
OG0001133	Prau.g_01160	Prbj.g_02555
OG0001134	Prau.g_01174	Prbj.g_01990
OG0001135	Prau.g_01177	Prbj.g_01992
OG0001136	Prau.g_01204	Prbj.g_00969
OG0001137	Prau.g_01214	Prbj.g_00832
OG0001138	Prau.g_01232	Prbj.g_00004
OG0001139	Prau.g_01233	Prbj.g_00006
OG0001140	Prau.g_01234	Prbj.g_00007
OG0001141	Prau.g_01235	Prbj.g_00008
OG0001142	Prau.g_01236	Prbj.g_00009
OG0001143	Prau.g_01243	Prbj.g_01907
OG0001144	Prau.g_01248	Prbj.g_02153
OG0001145	Prau.g_01362	Prbj.g_01717
OG0001146	Prau.g_01375	Prbj.g_01733
OG0001147	Prau.g_01395	Prbj.g_00121
OG0001148	Prau.g_01411	Prbj.g_01640
OG0001149	Prau.g_01412	Prbj.g_01641
OG0001150	Prau.g_01413	Prbj.g_01642
OG0001151	Prau.g_01424	Prbj.g_01654
OG0001152	Prau.g_01425	Prbj.g_01655
OG0001153	Prau.g_01563	Prbj.g_00651
OG0001154	Prau.g_01564	Prbj.g_00652
OG0001155	Prau.g_01576	Prbj.g_01686
OG0001156	Prau.g_01579	Prbj.g_01689
OG0001157	Prau.g_01580	Prbj.g_02538
OG0001158	Prau.g_01581	Prbj.g_01690
OG0001159	Prau.g_01582	Prbj.g_01691
OG0001160	Prau.g_01606	Prbj.g_00884
OG0001161	Prau.g_01619	Prbj.g_02535
OG0001162	Prau.g_01630	Prbj.g_00780
OG0001163	Prau.g_01724	Prbj.g_00870
OG0001164	Prau.g_01728	Prbj.g_00865
OG0001165	Prau.g_01731	Prbj.g_00862
OG0001166	Prau.g_01751	Prbj.g_00482
OG0001167	Prau.g_01768	Prbj.g_00461
OG0001168	Prau.g_01770	Prbj.g_00459
OG0001169	Prau.g_01772	Prbj.g_00457
OG0001170	Prau.g_01774	Prbj.g_00455
OG0001171	Prau.g_01783	Prbj.g_00445
OG0001172	Prau.g_01797	Prbj.g_02653
OG0001173	Prau.g_01798	Prbj.g_02652
OG0001174	Prau.g_01806	Prbj.g_02644
OG0001175	Prau.g_01807	Prbj.g_02643
OG0001176	Prau.g_01814	Prbj.g_01028
OG0001177	Prau.g_01817	Prbj.g_01030
OG0001178	Prau.g_01822	Prbj.g_00851
OG0001179	Prau.g_01853	Prbj.g_00999
OG0001180	Prau.g_01875	Prbj.g_00407
OG0001181	Prau.g_01879	Prbj.g_00403
OG0001182	Prau.g_01886	Prbj.g_00394
OG0001183	Prau.g_01890	Prbj.g_00367
OG0001184	Prau.g_01906	Prbj.g_01509
OG0001185	Prau.g_01920	Prbj.g_01592
OG0001186	Prau.g_01943	Prbj.g_01253
OG0001187	Prau.g_01947	Prbj.g_01249
OG0001188	Prau.g_01950	Prbj.g_01245
OG0001189	Prau.g_01967	Prbj.g_01223
OG0001190	Prau.g_01971	Prbj.g_01955
OG0001191	Prau.g_01981	Prbj.g_01968
OG0001192	Prau.g_01985	Prbj.g_01975
OG0001193	Prau.g_01995	Prbj.g_02013
OG0001194	Prau.g_01996	Prbj.g_02019
OG0001195	Prau.g_01997	Prbj.g_02020
OG0001196	Prau.g_02010	Prbj.g_02056
OG0001197	Prau.g_02011	Prbj.g_02058
OG0001198	Prau.g_02019	Prbj.g_02070
OG0001199	Prau.g_00075	Prbj.g_00570
OG0001200	Prau.g_00077	Prbj.g_00572
OG0001201	Prau.g_00109	Prbj.g_00621
OG0001202	Prau.g_00200	Prbj.g_01164
OG0001203	Prau.g_00239	Prbj.g_02610
OG0001204	Prau.g_00245	Prbj.g_01340
OG0001205	Prau.g_00486	Prbj.g_00110
OG0001206	Prau.g_00504	Prbj.g_00151
OG0001207	Prau.g_00518	Prbj.g_01638
OG0001208	Prau.g_00523	Prbj.g_01628
OG0001209	Prau.g_00575	Prbj.g_02130
OG0001210	Prau.g_00580	Prbj.g_02142
OG0001211	Prau.g_00590	Prbj.g_01864
OG0001212	Prau.g_00634	Prbj.g_01771
OG0001213	Prau.g_00669	Prbj.g_02565
OG0001214	Prau.g_00677	Prbj.g_02575
OG0001215	Prau.g_00730	Prbj.g_00932
OG0001216	Prau.g_00757	Prbj.g_02181
OG0001217	Prau.g_00800	Prbj.g_01884
OG0001218	Prau.g_00809	Prbj.g_00663
OG0001219	Prau.g_00843	Prbj.g_02311
OG0001220	Prau.g_00906	Prbj.g_02503
OG0001221	Prau.g_00967	Prbj.g_02364
OG0001222	Prau.g_01007	Prbj.g_01984
OG0001223	Prau.g_01033	Prbj.g_02243
OG0001224	Prau.g_01085	Prbj.g_01842
OG0001225	Prau.g_01087	Prbj.g_01840
OG0001226	Prau.g_01112	Prbj.g_00678
OG0001227	Prau.g_01130	Prbj.g_01669
OG0001228	Prau.g_01251	Prbj.g_02158
OG0001229	Prau.g_01407	Prbj.g_00873
OG0001230	Prau.g_01520	Prbj.g_01046
OG0001231	Prau.g_01628	Prbj.g_01184
OG0001232	Prau.g_01755	Prbj.g_00477
OG0001233	Prau.g_01775	Prbj.g_00454
OG0001234	Prau.g_01809	Prbj.g_02640
OG0001235	Prau.g_01819	Prbj.g_01033
OG0001236	Prau.g_01903	Prbj.g_01505
OG0001237	Prau.g_01907	Prbj.g_01512
OG0001238	Prau.g_01982	Prbj.g_01969
OG0001240	Prau.g_00094	Prbj.g_00604
OG0001241	Prau.g_00102	Prbj.g_00614
OG0001242	Prau.g_00120	Prbj.g_01560
OG0001243	Prau.g_00126	Prbj.g_01529
OG0001245	Prau.g_00383	Prbj.g_00689
OG0001246	Prau.g_00545	Prbj.g_02091
OG0001247	Prau.g_00723	Prbj.g_02453
OG0001248	Prau.g_00725	Prbj.g_00943
OG0001249	Prau.g_00832	Prbj.g_00347
OG0001250	Prau.g_00894	Prbj.g_02482
OG0001252	Prau.g_01080	Prbj.g_01847
OG0001253	Prau.g_01131	Prbj.g_00696
OG0001254	Prau.g_01176	Prbj.g_01991
OG0001255	Prau.g_01191	Prbj.g_00769
OG0001258	Prau.g_01729	Prbj.g_00864
OG0001259	Prau.g_01773	Prbj.g_00456
OG0001260	Prau.g_01789	Prbj.g_00426
OG0001261	Prau.g_01861	Prbj.g_00990
OG0001262	Prau.g_01965	Prbj.g_01226
OG0001263	Prau.g_00129	Prbj.g_01531
OG0001265	Prau.g_00119	Prbj.g_01558
OG0001266	Prau.g_00204	Prbj.g_01168
OG0001267	Prau.g_00282	Prbj.g_01405
OG0001268	Prau.g_00341	Prbj.g_00335
OG0001269	Prau.g_00361	Prbj.g_02500
OG0001270	Prau.g_00475	Prbj.g_00098
OG0001271	Prau.g_00513	Prbj.g_00131
OG0001272	Prau.g_00527	Prbj.g_01624
OG0001273	Prau.g_00671	Prbj.g_02568
OG0001274	Prau.g_00743	Prbj.g_00269
OG0001275	Prau.g_01043	Prbj.g_02227
OG0001276	Prau.g_01064	Prbj.g_02210
OG0001277	Prau.g_01120	Prbj.g_02042
OG0001278	Prau.g_01256	Prbj.g_02165
OG0001279	Prau.g_01320	Prbj.g_01299
OG0001280	Prau.g_01370	Prbj.g_01725
OG0001281	Prau.g_01376	Prbj.g_01734
OG0001283	Prau.g_01429	Prbj.g_02051
OG0001285	Prau.g_01758	Prbj.g_00473
OG0001286	Prau.g_01873	Prbj.g_00409
OG0001288	Prau.g_01936	Prbj.g_01286
OG0001290	Prau.g_00101	Prbj.g_00613
OG0001291	Prau.g_00136	Prbj.g_01541
OG0001292	Prau.g_00250	Prbj.g_01346
OG0001293	Prau.g_00263	Prbj.g_01369
OG0001294	Prau.g_00381	Prbj.g_00826
OG0001295	Prau.g_00509	Prbj.g_02145
OG0001297	Prau.g_00555	Prbj.g_02100
OG0001298	Prau.g_00616	Prbj.g_01797
OG0001300	Prau.g_00733	Prbj.g_00947
OG0001301	Prau.g_00736	Prbj.g_00755
OG0001302	Prau.g_00841	Prbj.g_01337
OG0001303	Prau.g_01047	Prbj.g_02309
OG0001307	Prau.g_01392	Prbj.g_00670
OG0001308	Prau.g_01541	Prbj.g_01074
OG0001309	Prau.g_01625	Prbj.g_02106
OG0001310	Prau.g_01744	Prbj.g_00488
OG0001311	Prau.g_01066	Prbj.g_02208
OG0001313	Prau.g_00752	Prbj.g_00142, Prbj.g_00143
OG0001316	Prau.g_00141	Prbj.g_01548
OG0001319	Prau.g_00274	Prbj.g_01395
OG0001321	Prau.g_00492	Prbj.g_00119
OG0001322	Prau.g_00493	Prbj.g_00120
OG0001323	Prau.g_00560	Prbj.g_02109
OG0001324	Prau.g_00734	Prbj.g_00948
OG0001326	Prau.g_00931	Prbj.g_02026
OG0001328	Prau.g_01129	Prbj.g_02357
OG0001329	Prau.g_01168	Prbj.g_00043
OG0001330	Prau.g_01345	Prbj.g_01718
OG0001331	Prau.g_01415	Prbj.g_01644
OG0001332	Prau.g_01574	Prbj.g_01674
OG0001333	Prau.g_01769	Prbj.g_00460
OG0001334	Prau.g_01893	Prbj.g_00363
OG0001335	Prau.g_01894	Prbj.g_00362
OG0001336	Prau.g_02007	Prbj.g_02052
OG0001339	Prau.g_00104	Prbj.g_00616
OG0001340	Prau.g_00330	Prbj.g_00352
OG0001341	Prau.g_00798	Prbj.g_02463
OG0001344	Prau.g_01210	Prbj.g_00845
OG0001351	Prau.g_00495	Prbj.g_01893
OG0001352	Prau.g_00720	Prbj.g_00760
OG0001355	Prau.g_01657, Prau.g_01309	Prbj.g_02368
OG0001358	Prau.g_00660	Prbj.g_02549
OG0001360	Prau.g_01132	Prbj.g_00018
OG0001361	Prau.g_01222	Prbj.g_00309
OG0001362	Prau.g_01545	Prbj.g_01078
OG0001363	Prau.g_01547	Prbj.g_01080
OG0001365	Prau.g_01975	Prbj.g_01960
OG0001369	Prau.g_00093	Prbj.g_00603
OG0001370	Prau.g_00501	Prbj.g_02460
OG0001371	Prau.g_00719	Prbj.g_00184
OG0001372	Prau.g_00808	Prbj.g_01324
OG0001373	Prau.g_00930	Prbj.g_02025
OG0001374	Prau.g_00938	Prbj.g_02033
OG0001376	Prau.g_01098	Prbj.g_01978
OG0001377	Prau.g_01099	Prbj.g_01977
OG0001378	Prau.g_01141	Prbj.g_00091
OG0001380	Prau.g_01397	Prbj.g_02508
OG0001381	Prau.g_01403	Prbj.g_02689
OG0001382	Prau.g_01640	Prbj.g_02174
OG0001385	Prau.g_00927	Prbj.g_02022
OG0001386	Prau.g_00928	Prbj.g_02023
OG0001387	Prau.g_00929	Prbj.g_02024
OG0001388	Prau.g_00932	Prbj.g_02027
OG0001389	Prau.g_00933	Prbj.g_02028
OG0001390	Prau.g_00934	Prbj.g_02029
OG0001391	Prau.g_00935	Prbj.g_02030
OG0001392	Prau.g_00936	Prbj.g_02031
OG0001393	Prau.g_00937	Prbj.g_02032
OG0001394	Prau.g_00971	Prbj.g_02381
OG0001395	Prau.g_01076	Prbj.g_02197
OG0001397	Prau.g_01546	Prbj.g_01079
OG0001398	Prau.g_01653	Prbj.g_00690
OG0001399	Prau.g_01811	Prbj.g_00377, Prbj.g_00390
OG0001405	Prau.g_00328	Prbj.g_00360
OG0001406	Prau.g_01097	Prbj.g_01979
OG0001409	Prau.g_01213	Prbj.g_00834
OG0001410	Prau.g_01393	Prbj.g_00671
OG0001414	Prau.g_00230	Prbj.g_00181
OG0001415	Prau.g_00232	Prbj.g_01776
OG0001416	Prau.g_00500	Prbj.g_01731
OG0001418	Prau.g_00724	Prbj.g_02636
OG0001422	Prau.g_01645	Prbj.g_00158
OG0001431	Prau.g_01344	Prbj.g_00731
OG0001434	Prau.g_00976	Prbj.g_02385
OG0001436	Prau.g_01480	Prbj.g_01484, Prbj.g_01485
OG0001437	Prau.g_00231	Prbj.g_01775
OG0001438	Prau.g_00295	Prbj.g_01420
OG0001441	Prau.g_00562	Prbj.g_02111
OG0001442	Prau.g_00791	Prbj.g_02389
OG0001446	Prau.g_00080	Prbj.g_00047
OG0001449	Prau.g_00405	Prbj.g_01327
OG0001450	Prau.g_00727	Prbj.g_00921
OG0001451	Prau.g_00915	Prbj.g_02199
OG0001455	Prau.g_01162, Prau.g_00749	Prbj.g_00227
OG0001462	Prau.g_00033	Prbj.g_01210
OG0001463	Prau.g_00288	Prbj.g_01413
OG0001464	Prau.g_00331	Prbj.g_00351
OG0001470	Prau.g_01463, Prau.g_01472	Prbj.g_01255
OG0001472	Prau.g_01624	Prbj.g_00907
OG0001474	Prau.g_00342	Prbj.g_00334
OG0001475	Prau.g_01474	Prbj.g_01257
OG0001479	Prau.g_00339	Prbj.g_00337
OG0001481	Prau.g_00376	Prbj.g_01896
OG0001484	Prau.g_01709	Prbj.g_02172
OG0001485	Prau.g_01658	Prbj.g_01678
OG0001491	Prau.g_00839	Prbj.g_00023
OG0001494	Prau.g_01503	Prbj.g_01124
OG0001495	Prau.g_01816	Prbj.g_01031
OG0001500	Prau.g_00265	Prbj.g_00180
OG0001501	Prau.g_00745	Prbj.g_00168
OG0001503	Prau.g_01181	Prbj.g_01336
OG0001506	Prau.g_01572	Prbj.g_00036
OG0001508	Prau.g_01462	Prbj.g_01254
OG0001525	Prau.g_01633	Prbj.g_02626
OG0001528	Prau.g_01473, Prau.g_01464	Prbj.g_01251
OG0001550	Prau.g_01165	Prbj.g_00688
OG0001553	Prau.g_01525	Prbj.g_01053
OG0001555	Prau.g_01637	Prbj.g_01316
OG0001565	Prau.g_00457, Prau.g_00431	Prbj.g_02457
OG0001569	Prau.g_01137	Prbj.g_02632
OG0001572	Prau.g_01308	Prbj.g_00213
OG0001605	Prau.g_01057	Prbj.g_00038
OG0001627	Prau.g_00805	Prbj.g_01682
OG0001661	Prau.g_00440	Prbj.g_00045, Prbj.g_00051
OG0001684	Prau.g_01674	Prbj.g_01783
OG0001696	Prau.g_00916	Prbj.g_00920
OG0001698	Prau.g_01105	Prbj.g_00764
OG0001712	Prau.g_00418	Prbj.g_02465
OG0001726	Prau.g_00415	Prbj.g_02321
OG0001746	Prau.g_01296	Prbj.g_00071
OG0001897	Prau.g_01280	Prbj.g_00332
OG0001992	Prau.g_00815	Prbj.g_00379
OG0002001	Prau.g_01712	Prbj.g_00053, Prbj.g_00302
OG0002063	Prau.g_01671	Prbj.g_00784
OG0003812	Prau.g_01714	Prbj.g_02697
