Orthogroup	Prau	Prbk
OG0001127	Prau.g_01079	Prbk.g_00067
OG0001128	Prau.g_01081	Prbk.g_00064
OG0001129	Prau.g_01082	Prbk.g_00063
OG0001130	Prau.g_01083	Prbk.g_00062
OG0001131	Prau.g_01118	Prbk.g_00627
OG0001132	Prau.g_01127	Prbk.g_02595
OG0001133	Prau.g_01160	Prbk.g_02613
OG0001134	Prau.g_01174	Prbk.g_02195
OG0001135	Prau.g_01177	Prbk.g_02197
OG0001136	Prau.g_01204	Prbk.g_01021
OG0001137	Prau.g_01214	Prbk.g_00155
OG0001138	Prau.g_01232	Prbk.g_00137
OG0001139	Prau.g_01233	Prbk.g_00135
OG0001140	Prau.g_01234	Prbk.g_00134
OG0001141	Prau.g_01235	Prbk.g_00133
OG0001142	Prau.g_01236	Prbk.g_00132
OG0001143	Prau.g_01243	Prbk.g_01504
OG0001144	Prau.g_01248	Prbk.g_00188
OG0001145	Prau.g_01362	Prbk.g_01194
OG0001146	Prau.g_01375	Prbk.g_01178
OG0001147	Prau.g_01395	Prbk.g_02120
OG0001148	Prau.g_01411	Prbk.g_02051
OG0001149	Prau.g_01412	Prbk.g_02050
OG0001150	Prau.g_01413	Prbk.g_02049
OG0001151	Prau.g_01424	Prbk.g_02037
OG0001152	Prau.g_01425	Prbk.g_02036
OG0001153	Prau.g_01563	Prbk.g_01217
OG0001154	Prau.g_01564	Prbk.g_01216
OG0001155	Prau.g_01576	Prbk.g_02004
OG0001156	Prau.g_01579	Prbk.g_02001
OG0001157	Prau.g_01580	Prbk.g_02596
OG0001158	Prau.g_01581	Prbk.g_02000
OG0001159	Prau.g_01582	Prbk.g_01999
OG0001160	Prau.g_01606	Prbk.g_00934
OG0001161	Prau.g_01619	Prbk.g_02593
OG0001162	Prau.g_01630	Prbk.g_01788
OG0001163	Prau.g_01724	Prbk.g_00920
OG0001164	Prau.g_01728	Prbk.g_00915
OG0001165	Prau.g_01731	Prbk.g_00912
OG0001166	Prau.g_01751	Prbk.g_01438
OG0001167	Prau.g_01768	Prbk.g_01417
OG0001168	Prau.g_01770	Prbk.g_01415
OG0001169	Prau.g_01772	Prbk.g_01413
OG0001170	Prau.g_01774	Prbk.g_01411
OG0001171	Prau.g_01783	Prbk.g_01401
OG0001172	Prau.g_01797	Prbk.g_01908
OG0001173	Prau.g_01798	Prbk.g_01909
OG0001174	Prau.g_01806	Prbk.g_01917
OG0001175	Prau.g_01807	Prbk.g_01918
OG0001176	Prau.g_01814	Prbk.g_00991
OG0001177	Prau.g_01817	Prbk.g_00993
OG0001178	Prau.g_01822	Prbk.g_00901
OG0001179	Prau.g_01853	Prbk.g_00962
OG0001180	Prau.g_01875	Prbk.g_00804
OG0001181	Prau.g_01879	Prbk.g_00808
OG0001182	Prau.g_01886	Prbk.g_00817
OG0001183	Prau.g_01890	Prbk.g_00845
OG0001184	Prau.g_01906	Prbk.g_00521
OG0001185	Prau.g_01920	Prbk.g_00231
OG0001186	Prau.g_01943	Prbk.g_01568
OG0001187	Prau.g_01947	Prbk.g_01572
OG0001188	Prau.g_01950	Prbk.g_01576
OG0001189	Prau.g_01967	Prbk.g_01598
OG0001190	Prau.g_01971	Prbk.g_02160
OG0001191	Prau.g_01981	Prbk.g_02173
OG0001192	Prau.g_01985	Prbk.g_02180
OG0001193	Prau.g_01995	Prbk.g_02218
OG0001194	Prau.g_01996	Prbk.g_02224
OG0001195	Prau.g_01997	Prbk.g_02225
OG0001196	Prau.g_02010	Prbk.g_02261
OG0001197	Prau.g_02011	Prbk.g_02263
OG0001198	Prau.g_02019	Prbk.g_02275
OG0001199	Prau.g_00075	Prbk.g_01314
OG0001200	Prau.g_00077	Prbk.g_01312
OG0001201	Prau.g_00109	Prbk.g_00010
OG0001202	Prau.g_00200	Prbk.g_01254
OG0001203	Prau.g_00239	Prbk.g_01519
OG0001204	Prau.g_00245	Prbk.g_01013
OG0001205	Prau.g_00486	Prbk.g_00318
OG0001206	Prau.g_00504	Prbk.g_02089
OG0001207	Prau.g_00518	Prbk.g_02053
OG0001208	Prau.g_00523	Prbk.g_02063
OG0001209	Prau.g_00575	Prbk.g_01083
OG0001210	Prau.g_00580	Prbk.g_01095
OG0001211	Prau.g_00590	Prbk.g_01892
OG0001212	Prau.g_00634	Prbk.g_01140
OG0001213	Prau.g_00669	Prbk.g_02623
OG0001214	Prau.g_00677	Prbk.g_02633
OG0001215	Prau.g_00730	Prbk.g_01816
OG0001216	Prau.g_00757	Prbk.g_00616
OG0001217	Prau.g_00800	Prbk.g_01872
OG0001218	Prau.g_00809	Prbk.g_01205
OG0001219	Prau.g_00843	Prbk.g_02367
OG0001220	Prau.g_00906	Prbk.g_02559
OG0001221	Prau.g_00967	Prbk.g_02420
OG0001222	Prau.g_01007	Prbk.g_02189
OG0001223	Prau.g_01033	Prbk.g_02299
OG0001224	Prau.g_01085	Prbk.g_00060
OG0001225	Prau.g_01087	Prbk.g_00058
OG0001226	Prau.g_01112	Prbk.g_01682
OG0001227	Prau.g_01130	Prbk.g_02022
OG0001228	Prau.g_01251	Prbk.g_00183
OG0001229	Prau.g_01407	Prbk.g_00923
OG0001230	Prau.g_01520	Prbk.g_00249
OG0001231	Prau.g_01628	Prbk.g_01637
OG0001232	Prau.g_01755	Prbk.g_01433
OG0001233	Prau.g_01775	Prbk.g_01410
OG0001234	Prau.g_01809	Prbk.g_01921
OG0001235	Prau.g_01819	Prbk.g_00996
OG0001236	Prau.g_01903	Prbk.g_00517
OG0001237	Prau.g_01907	Prbk.g_00524
OG0001238	Prau.g_01982	Prbk.g_02174
OG0001240	Prau.g_00094	Prbk.g_00027
OG0001241	Prau.g_00102	Prbk.g_00017
OG0001242	Prau.g_00120	Prbk.g_00200
OG0001243	Prau.g_00126	Prbk.g_00541
OG0001245	Prau.g_00383	Prbk.g_01693
OG0001246	Prau.g_00545	Prbk.g_01044
OG0001247	Prau.g_00723	Prbk.g_02509
OG0001248	Prau.g_00725	Prbk.g_01805
OG0001249	Prau.g_00832	Prbk.g_00865
OG0001250	Prau.g_00894	Prbk.g_02538
OG0001252	Prau.g_01080	Prbk.g_00065
OG0001253	Prau.g_01131	Prbk.g_01700
OG0001254	Prau.g_01176	Prbk.g_02196
OG0001255	Prau.g_01191	Prbk.g_01776
OG0001258	Prau.g_01729	Prbk.g_00914
OG0001259	Prau.g_01773	Prbk.g_01412
OG0001260	Prau.g_01789	Prbk.g_01382
OG0001261	Prau.g_01861	Prbk.g_00953
OG0001262	Prau.g_01965	Prbk.g_01595
OG0001263	Prau.g_00129	Prbk.g_00543
OG0001265	Prau.g_00119	Prbk.g_00198
OG0001266	Prau.g_00204	Prbk.g_01250
OG0001267	Prau.g_00282	Prbk.g_00417
OG0001268	Prau.g_00341	Prbk.g_00877
OG0001269	Prau.g_00361	Prbk.g_02556
OG0001270	Prau.g_00475	Prbk.g_00330
OG0001271	Prau.g_00513	Prbk.g_02110
OG0001272	Prau.g_00527	Prbk.g_02067
OG0001273	Prau.g_00671	Prbk.g_02626
OG0001274	Prau.g_00743	Prbk.g_00651
OG0001275	Prau.g_01043	Prbk.g_00570
OG0001276	Prau.g_01064	Prbk.g_00587
OG0001277	Prau.g_01120	Prbk.g_02247
OG0001278	Prau.g_01256	Prbk.g_00176
OG0001279	Prau.g_01320	Prbk.g_01933
OG0001280	Prau.g_01370	Prbk.g_01186
OG0001281	Prau.g_01376	Prbk.g_01177
OG0001283	Prau.g_01429	Prbk.g_02256
OG0001285	Prau.g_01758	Prbk.g_01429
OG0001286	Prau.g_01873	Prbk.g_00802
OG0001288	Prau.g_01936	Prbk.g_01534
OG0001290	Prau.g_00101	Prbk.g_00018
OG0001291	Prau.g_00136	Prbk.g_00553
OG0001292	Prau.g_00250	Prbk.g_01007
OG0001293	Prau.g_00263	Prbk.g_00381
OG0001294	Prau.g_00381	Prbk.g_00707
OG0001295	Prau.g_00509	Prbk.g_01098
OG0001297	Prau.g_00555	Prbk.g_01053
OG0001298	Prau.g_00616	Prbk.g_01114
OG0001300	Prau.g_00733	Prbk.g_01801
OG0001301	Prau.g_00736	Prbk.g_01761
OG0001302	Prau.g_00841	Prbk.g_01455
OG0001303	Prau.g_01047	Prbk.g_02365
OG0001307	Prau.g_01392	Prbk.g_01198
OG0001308	Prau.g_01541	Prbk.g_00277
OG0001309	Prau.g_01625	Prbk.g_01059
OG0001310	Prau.g_01744	Prbk.g_01444
OG0001311	Prau.g_01066	Prbk.g_00589
OG0001313	Prau.g_00752	Prbk.g_02099, Prbk.g_02097
OG0001316	Prau.g_00141	Prbk.g_00560
OG0001319	Prau.g_00274	Prbk.g_00407
OG0001321	Prau.g_00492	Prbk.g_00309
OG0001322	Prau.g_00493	Prbk.g_00308
OG0001323	Prau.g_00560	Prbk.g_01062
OG0001324	Prau.g_00734	Prbk.g_01800
OG0001326	Prau.g_00931	Prbk.g_02231
OG0001328	Prau.g_01129	Prbk.g_02413
OG0001329	Prau.g_01168	Prbk.g_01661
OG0001330	Prau.g_01345	Prbk.g_01193
OG0001331	Prau.g_01415	Prbk.g_02047
OG0001332	Prau.g_01574	Prbk.g_02016
OG0001333	Prau.g_01769	Prbk.g_01416
OG0001334	Prau.g_01893	Prbk.g_00849
OG0001335	Prau.g_01894	Prbk.g_00850
OG0001336	Prau.g_02007	Prbk.g_02257
OG0001339	Prau.g_00104	Prbk.g_00015
OG0001340	Prau.g_00330	Prbk.g_00860
OG0001341	Prau.g_00798	Prbk.g_02519
OG0001344	Prau.g_01210	Prbk.g_00142
OG0001351	Prau.g_00495	Prbk.g_00300
OG0001352	Prau.g_00720	Prbk.g_01767
OG0001355	Prau.g_01657, Prau.g_01309	Prbk.g_02424
OG0001358	Prau.g_00660	Prbk.g_02607
OG0001360	Prau.g_01132	Prbk.g_00123
OG0001361	Prau.g_01222	Prbk.g_00102
OG0001362	Prau.g_01545	Prbk.g_00281
OG0001363	Prau.g_01547	Prbk.g_00283
OG0001365	Prau.g_01975	Prbk.g_02165
OG0001369	Prau.g_00093	Prbk.g_00028
OG0001370	Prau.g_00501	Prbk.g_02516
OG0001371	Prau.g_00719	Prbk.g_01361
OG0001372	Prau.g_00808	Prbk.g_01468
OG0001373	Prau.g_00930	Prbk.g_02230
OG0001374	Prau.g_00938	Prbk.g_02238
OG0001376	Prau.g_01098	Prbk.g_02183
OG0001377	Prau.g_01099	Prbk.g_02182
OG0001378	Prau.g_01141	Prbk.g_00337
OG0001380	Prau.g_01397	Prbk.g_02564
OG0001381	Prau.g_01403	Prbk.g_00629
OG0001382	Prau.g_01640	Prbk.g_00623
OG0001385	Prau.g_00927	Prbk.g_02227
OG0001386	Prau.g_00928	Prbk.g_02228
OG0001387	Prau.g_00929	Prbk.g_02229
OG0001388	Prau.g_00932	Prbk.g_02232
OG0001389	Prau.g_00933	Prbk.g_02233
OG0001390	Prau.g_00934	Prbk.g_02234
OG0001391	Prau.g_00935	Prbk.g_02235
OG0001392	Prau.g_00936	Prbk.g_02236
OG0001393	Prau.g_00937	Prbk.g_02237
OG0001394	Prau.g_00971	Prbk.g_02437
OG0001395	Prau.g_01076	Prbk.g_00600
OG0001397	Prau.g_01546	Prbk.g_00282
OG0001398	Prau.g_01653	Prbk.g_01694
OG0001399	Prau.g_01811	Prbk.g_00834, Prbk.g_00821
OG0001405	Prau.g_00328	Prbk.g_00852
OG0001406	Prau.g_01097	Prbk.g_02184
OG0001409	Prau.g_01213	Prbk.g_00153
OG0001410	Prau.g_01393	Prbk.g_01197
OG0001414	Prau.g_00230	Prbk.g_01364
OG0001415	Prau.g_00232	Prbk.g_01135
OG0001416	Prau.g_00500	Prbk.g_01180
OG0001418	Prau.g_00724	Prbk.g_01925
OG0001422	Prau.g_01645	Prbk.g_02082
OG0001431	Prau.g_01344	Prbk.g_01737
OG0001434	Prau.g_00976	Prbk.g_02441
OG0001436	Prau.g_01480	Prbk.g_00496, Prbk.g_00497
OG0001437	Prau.g_00231	Prbk.g_01136
OG0001438	Prau.g_00295	Prbk.g_00432
OG0001441	Prau.g_00562	Prbk.g_01064
OG0001442	Prau.g_00791	Prbk.g_02445
OG0001446	Prau.g_00080	Prbk.g_01665
OG0001449	Prau.g_00405	Prbk.g_01465
OG0001450	Prau.g_00727	Prbk.g_01827
OG0001451	Prau.g_00915	Prbk.g_00598
OG0001455	Prau.g_01162, Prau.g_00749	Prbk.g_00694
OG0001462	Prau.g_00033	Prbk.g_01611
OG0001463	Prau.g_00288	Prbk.g_00425
OG0001464	Prau.g_00331	Prbk.g_00861
OG0001470	Prau.g_01463, Prau.g_01472	Prbk.g_01566
OG0001472	Prau.g_01624	Prbk.g_01841
OG0001474	Prau.g_00342	Prbk.g_00878
OG0001475	Prau.g_01474	Prbk.g_01564
OG0001479	Prau.g_00339	Prbk.g_00875
OG0001481	Prau.g_00376	Prbk.g_00303
OG0001484	Prau.g_01709	Prbk.g_00625
OG0001485	Prau.g_01658	Prbk.g_02012
OG0001491	Prau.g_00839	Prbk.g_01642
OG0001494	Prau.g_01503	Prbk.g_00095
OG0001495	Prau.g_01816	Prbk.g_00994
OG0001500	Prau.g_00265	Prbk.g_01365
OG0001501	Prau.g_00745	Prbk.g_00169
OG0001503	Prau.g_01181	Prbk.g_01456
OG0001506	Prau.g_01572	Prbk.g_01654
OG0001508	Prau.g_01462	Prbk.g_01567
OG0001525	Prau.g_01633	Prbk.g_02665
OG0001528	Prau.g_01473, Prau.g_01464	Prbk.g_01570
OG0001550	Prau.g_01165	Prbk.g_01692
OG0001553	Prau.g_01525	Prbk.g_00256
OG0001555	Prau.g_01637	Prbk.g_01476
OG0001565	Prau.g_00457, Prau.g_00431	Prbk.g_02513
OG0001569	Prau.g_01137	Prbk.g_02659
OG0001572	Prau.g_01308	Prbk.g_01332
OG0001605	Prau.g_01057	Prbk.g_01656
OG0001627	Prau.g_00805	Prbk.g_02008
OG0001661	Prau.g_00440	Prbk.g_01663, Prbk.g_01668
OG0001684	Prau.g_01674	Prbk.g_01128
OG0001696	Prau.g_00916	Prbk.g_01828
OG0001698	Prau.g_01105	Prbk.g_01771
OG0001712	Prau.g_00418	Prbk.g_02521
OG0001726	Prau.g_00415	Prbk.g_02377
OG0001746	Prau.g_01296	Prbk.g_00357
OG0001897	Prau.g_01280	Prbk.g_00880
OG0001992	Prau.g_00815	Prbk.g_00832
OG0002001	Prau.g_01712	Prbk.g_01670, Prbk.g_00108
OG0002063	Prau.g_01671	Prbk.g_01792
OG0003812	Prau.g_01714	Prbk.g_02673
