Orthogroup	Prau	Prah
OG0001169	Prau.g_01772	Prah.g_01729
OG0001170	Prau.g_01774	Prah.g_01731
OG0001171	Prau.g_01783	Prah.g_01742
OG0001172	Prau.g_01797	Prah.g_02068
OG0001173	Prau.g_01798	Prah.g_02067
OG0001174	Prau.g_01806	Prah.g_02059
OG0001175	Prau.g_01807	Prah.g_02058
OG0001176	Prau.g_01814	Prah.g_02042
OG0001177	Prau.g_01817	Prah.g_02044
OG0001178	Prau.g_01822	Prah.g_01682
OG0001179	Prau.g_01853	Prah.g_02013
OG0001180	Prau.g_01875	Prah.g_01988
OG0001181	Prau.g_01879	Prah.g_01984
OG0001182	Prau.g_01886	Prah.g_01976
OG0001183	Prau.g_01890	Prah.g_01965
OG0001184	Prau.g_01906	Prah.g_02239
OG0001185	Prau.g_01920	Prah.g_00156
OG0001186	Prau.g_01943	Prah.g_00088
OG0001187	Prau.g_01947	Prah.g_00085
OG0001188	Prau.g_01950	Prah.g_00080
OG0001189	Prau.g_01967	Prah.g_00057
OG0001190	Prau.g_01971	Prah.g_02490
OG0001191	Prau.g_01981	Prah.g_02503
OG0001192	Prau.g_01985	Prah.g_02508
OG0001193	Prau.g_01995	Prah.g_02548
OG0001194	Prau.g_01996	Prah.g_02550
OG0001195	Prau.g_01997	Prah.g_02551
OG0001196	Prau.g_02010	Prah.g_02587
OG0001197	Prau.g_02011	Prah.g_02589
OG0001198	Prau.g_02019	Prah.g_02601
OG0001199	Prau.g_00075	Prah.g_01844
OG0001200	Prau.g_00077	Prah.g_01846
OG0001201	Prau.g_00109	Prah.g_01898
OG0001202	Prau.g_00200	Prah.g_02359
OG0001204	Prau.g_00245	Prah.g_02077
OG0001205	Prau.g_00486	Prah.g_00240
OG0001206	Prau.g_00504	Prah.g_00291
OG0001207	Prau.g_00518	Prah.g_01575
OG0001208	Prau.g_00523	Prah.g_01564
OG0001209	Prau.g_00575	Prah.g_01498
OG0001210	Prau.g_00580	Prah.g_01484
OG0001211	Prau.g_00590	Prah.g_01467
OG0001212	Prau.g_00634	Prah.g_01407
OG0001213	Prau.g_00669	Prah.g_00510
OG0001214	Prau.g_00677	Prah.g_00499
OG0001215	Prau.g_00730	Prah.g_00973
OG0001216	Prau.g_00757	Prah.g_00885
OG0001217	Prau.g_00800	Prah.g_01447
OG0001218	Prau.g_00809	Prah.g_00356
OG0001219	Prau.g_00843	Prah.g_00755
OG0001220	Prau.g_00906	Prah.g_00575
OG0001221	Prau.g_00967	Prah.g_00715
OG0001222	Prau.g_01007	Prah.g_02517
OG0001223	Prau.g_01033	Prah.g_00824
OG0001224	Prau.g_01085	Prah.g_00911
OG0001225	Prau.g_01087	Prah.g_00913
OG0001226	Prau.g_01112	Prah.g_01192
OG0001227	Prau.g_01130	Prah.g_01601
OG0001228	Prau.g_01251	Prah.g_01278
OG0001229	Prau.g_01407	Prah.g_01663
OG0001230	Prau.g_01520	Prah.g_00418
OG0001231	Prau.g_01628	Prah.g_00018
OG0001232	Prau.g_01755	Prah.g_01704
OG0001233	Prau.g_01775	Prah.g_01732
OG0001234	Prau.g_01809	Prah.g_02055
OG0001235	Prau.g_01819	Prah.g_02047
OG0001236	Prau.g_01903	Prah.g_02235
OG0001237	Prau.g_01907	Prah.g_02240
OG0001238	Prau.g_01982	Prah.g_02504
OG0001240	Prau.g_00094	Prah.g_01881
OG0001241	Prau.g_00102	Prah.g_01891
OG0001242	Prau.g_00120	Prah.g_00185
OG0001243	Prau.g_00126	Prah.g_02251
OG0001244	Prau.g_00142	Prah.g_02279
OG0001245	Prau.g_00383	Prah.g_01181
OG0001246	Prau.g_00545	Prah.g_01537
OG0001247	Prau.g_00723	Prah.g_00625
OG0001248	Prau.g_00725	Prah.g_00981
OG0001249	Prau.g_00832	Prah.g_01946
OG0001250	Prau.g_00894	Prah.g_00597
OG0001252	Prau.g_01080	Prah.g_00906
OG0001253	Prau.g_01131	Prah.g_01176
OG0001254	Prau.g_01176	Prah.g_02525
OG0001255	Prau.g_01191	Prah.g_01037
OG0001256	Prau.g_01621	Prah.g_01658
OG0001258	Prau.g_01729	Prah.g_01671
OG0001259	Prau.g_01773	Prah.g_01730
OG0001260	Prau.g_01789	Prah.g_01761
OG0001261	Prau.g_01861	Prah.g_02004
OG0001262	Prau.g_01965	Prah.g_00060
OG0001263	Prau.g_00129	Prah.g_02253
OG0001265	Prau.g_00119	Prah.g_00187
OG0001266	Prau.g_00204	Prah.g_02363
OG0001267	Prau.g_00282	Prah.g_02134
OG0001268	Prau.g_00341	Prah.g_01934
OG0001269	Prau.g_00361	Prah.g_00579
OG0001270	Prau.g_00475	Prah.g_00228
OG0001271	Prau.g_00513	Prah.g_00309
OG0001272	Prau.g_00527	Prah.g_01560
OG0001273	Prau.g_00671	Prah.g_00506
OG0001274	Prau.g_00743	Prah.g_02393
OG0001275	Prau.g_01043	Prah.g_00837
OG0001276	Prau.g_01064	Prah.g_00855
OG0001277	Prau.g_01120	Prah.g_02573
OG0001278	Prau.g_01256	Prah.g_01284
OG0001279	Prau.g_01320	Prah.g_00431
OG0001280	Prau.g_01370	Prah.g_01361
OG0001281	Prau.g_01376	Prah.g_01370
OG0001283	Prau.g_01429	Prah.g_02582
OG0001285	Prau.g_01758	Prah.g_01709
OG0001286	Prau.g_01873	Prah.g_01990
OG0001287	Prau.g_01927	Prah.g_00148
OG0001288	Prau.g_01936	Prah.g_00130
OG0001290	Prau.g_00101	Prah.g_01890
OG0001291	Prau.g_00136	Prah.g_02263
OG0001292	Prau.g_00250	Prah.g_02083
OG0001293	Prau.g_00263	Prah.g_02108
OG0001294	Prau.g_00381	Prah.g_00443
OG0001295	Prau.g_00509	Prah.g_01481
OG0001296	Prau.g_00550	Prah.g_01531
OG0001297	Prau.g_00555	Prah.g_01527
OG0001298	Prau.g_00616	Prah.g_01435
OG0001300	Prau.g_00733	Prah.g_00986
OG0001301	Prau.g_00736	Prah.g_01023
OG0001302	Prau.g_00841	Prah.g_01802
OG0001303	Prau.g_01047	Prah.g_00756
OG0001307	Prau.g_01392	Prah.g_00326
OG0001308	Prau.g_01541	Prah.g_00396
OG0001309	Prau.g_01625	Prah.g_01521
OG0001310	Prau.g_01744	Prah.g_01693
OG0001311	Prau.g_01066	Prah.g_00857
OG0001313	Prau.g_00752	Prah.g_00300, Prah.g_00299
OG0001316	Prau.g_00141	Prah.g_02269
OG0001319	Prau.g_00274	Prah.g_02124
OG0001321	Prau.g_00492	Prah.g_00253
OG0001322	Prau.g_00493	Prah.g_00254
OG0001323	Prau.g_00560	Prah.g_01518
OG0001324	Prau.g_00734	Prah.g_00987
OG0001326	Prau.g_00931	Prah.g_02557
OG0001327	Prau.g_01104	Prah.g_00555
OG0001328	Prau.g_01129	Prah.g_00722
OG0001329	Prau.g_01168	Prah.g_01213
OG0001330	Prau.g_01345	Prah.g_01354
OG0001331	Prau.g_01415	Prah.g_01581
OG0001332	Prau.g_01574	Prah.g_01605
OG0001333	Prau.g_01769	Prah.g_01726
OG0001334	Prau.g_01893	Prah.g_01961
OG0001335	Prau.g_01894	Prah.g_01960
OG0001336	Prau.g_02007	Prah.g_02583
OG0001339	Prau.g_00104	Prah.g_01893
OG0001340	Prau.g_00330	Prah.g_01949
OG0001341	Prau.g_00798	Prah.g_00615
OG0001344	Prau.g_01210	Prah.g_01317
OG0001350	Prau.g_00784	Prah.g_01778
OG0001351	Prau.g_00495	Prah.g_00256
OG0001352	Prau.g_00720	Prah.g_01029
OG0001355	Prau.g_01657, Prau.g_01309	Prah.g_00710
OG0001358	Prau.g_00660	Prah.g_00527
OG0001360	Prau.g_01132	Prah.g_01240
OG0001361	Prau.g_01222	Prah.g_01294
OG0001362	Prau.g_01545	Prah.g_00390
OG0001363	Prau.g_01547	Prah.g_00388
OG0001365	Prau.g_01975	Prah.g_02495
OG0001369	Prau.g_00093	Prah.g_01880
OG0001370	Prau.g_00501	Prah.g_00617
OG0001371	Prau.g_00719	Prah.g_01789
OG0001372	Prau.g_00808	Prah.g_01812
OG0001373	Prau.g_00930	Prah.g_02556
OG0001374	Prau.g_00938	Prah.g_02564
OG0001376	Prau.g_01098	Prah.g_02511
OG0001377	Prau.g_01099	Prah.g_02510
OG0001378	Prau.g_01141	Prah.g_00223
OG0001380	Prau.g_01397	Prah.g_00571
OG0001381	Prau.g_01403	Prah.g_00895
OG0001382	Prau.g_01640	Prah.g_00891
OG0001385	Prau.g_00927	Prah.g_02553
OG0001386	Prau.g_00928	Prah.g_02554
OG0001387	Prau.g_00929	Prah.g_02555
OG0001388	Prau.g_00932	Prah.g_02558
OG0001389	Prau.g_00933	Prah.g_02559
OG0001390	Prau.g_00934	Prah.g_02560
OG0001391	Prau.g_00935	Prah.g_02561
OG0001392	Prau.g_00936	Prah.g_02562
OG0001393	Prau.g_00937	Prah.g_02563
OG0001394	Prau.g_00971	Prah.g_00700
OG0001395	Prau.g_01076	Prah.g_00868
OG0001397	Prau.g_01546	Prah.g_00389
OG0001398	Prau.g_01653	Prah.g_01180
OG0001399	Prau.g_01811	Prah.g_01971, Prah.g_00340
OG0001405	Prau.g_00328	Prah.g_01957
OG0001406	Prau.g_01097	Prah.g_02512
OG0001409	Prau.g_01213	Prah.g_01307
OG0001410	Prau.g_01393	Prah.g_00325
OG0001414	Prau.g_00230	Prah.g_01786
OG0001415	Prau.g_00232	Prah.g_01412
OG0001416	Prau.g_00500	Prah.g_01367
OG0001418	Prau.g_00724	Prah.g_02051
OG0001422	Prau.g_01645	Prah.g_00282
OG0001431	Prau.g_01344	Prah.g_00998
OG0001434	Prau.g_00976	Prah.g_00696
OG0001436	Prau.g_01480	Prah.g_02210, Prah.g_02217
OG0001437	Prau.g_00231	Prah.g_01411
OG0001438	Prau.g_00295	Prah.g_02149
OG0001441	Prau.g_00562	Prah.g_01516
OG0001442	Prau.g_00791	Prah.g_00691
OG0001446	Prau.g_00080	Prah.g_01211
OG0001449	Prau.g_00405	Prah.g_01806
OG0001450	Prau.g_00727	Prah.g_00965
OG0001451	Prau.g_00915	Prah.g_00866
OG0001452	Prau.g_00944	Prah.g_01220
OG0001455	Prau.g_01162, Prau.g_00749	Prah.g_02425
OG0001462	Prau.g_00033	Prah.g_00044
OG0001463	Prau.g_00288	Prah.g_02142
OG0001464	Prau.g_00331	Prah.g_01948
OG0001470	Prau.g_01463, Prau.g_01472	Prah.g_00119
OG0001475	Prau.g_01474	Prah.g_00121
OG0001479	Prau.g_00339	Prah.g_01936
OG0001484	Prau.g_01709	Prah.g_00892
OG0001485	Prau.g_01658	Prah.g_01609
OG0001491	Prau.g_00839	Prah.g_01231, Prah.g_01233
OG0001494	Prau.g_01503	Prah.g_00111
OG0001495	Prau.g_01816	Prah.g_02045
OG0001500	Prau.g_00265	Prah.g_01785
OG0001501	Prau.g_00745	Prah.g_01344
OG0001503	Prau.g_01181	Prah.g_01803
OG0001506	Prau.g_01572	Prah.g_01217
OG0001508	Prau.g_01462	Prah.g_00118
OG0001525	Prau.g_01633	Prah.g_01202
OG0001528	Prau.g_01473, Prau.g_01464	Prah.g_00120
OG0001550	Prau.g_01165	Prah.g_01182
OG0001553	Prau.g_01525	Prah.g_00411
OG0001555	Prau.g_01637	Prah.g_01817
OG0001565	Prau.g_00457, Prau.g_00431	Prah.g_00621
OG0001572	Prau.g_01308	Prah.g_01101
OG0001585	Prau.g_01323	Prah.g_01081
OG0001627	Prau.g_00805	Prah.g_01613
OG0001661	Prau.g_00440	Prah.g_01208
OG0001684	Prau.g_01674	Prah.g_01419
OG0001696	Prau.g_00916	Prah.g_00964
OG0001698	Prau.g_01105	Prah.g_01034
OG0001712	Prau.g_00418	Prah.g_00612
OG0001726	Prau.g_00415	Prah.g_00745
OG0001746	Prau.g_01296	Prah.g_00213
OG0001897	Prau.g_01280	Prah.g_01931
OG0001992	Prau.g_00815	Prah.g_00339, Prah.g_01973
OG0002063	Prau.g_01671	Prah.g_01054
OG0002898	Prau.g_00437	Prah.g_00346
OG0003063	Prau.g_01476	Prah.g_00122, Prah.g_00090
