Orthogroup	Prbk	Pran
OG0001142	Prbk.g_00952	Pran.g_01098
OG0001143	Prbk.g_00951	Pran.g_01099
OG0001144	Prbk.g_00949	Pran.g_01101
OG0001145	Prbk.g_00947	Pran.g_01103
OG0001146	Prbk.g_00946	Pran.g_01104
OG0001147	Prbk.g_00797	Pran.g_01106
OG0001148	Prbk.g_00798	Pran.g_01107
OG0001149	Prbk.g_00801	Pran.g_01108
OG0001150	Prbk.g_00804	Pran.g_01111
OG0001151	Prbk.g_00805	Pran.g_01112
OG0001152	Prbk.g_00806	Pran.g_01113
OG0001153	Prbk.g_00807	Pran.g_01114
OG0001154	Prbk.g_00808	Pran.g_01115
OG0001155	Prbk.g_00809	Pran.g_01116
OG0001156	Prbk.g_00810	Pran.g_01117
OG0001157	Prbk.g_00812	Pran.g_01119
OG0001158	Prbk.g_00814	Pran.g_01120
OG0001159	Prbk.g_00816	Pran.g_01121
OG0001160	Prbk.g_00817	Pran.g_01122
OG0001161	Prbk.g_00844	Pran.g_01125
OG0001162	Prbk.g_00845	Pran.g_01126
OG0001163	Prbk.g_00847	Pran.g_01127
OG0001164	Prbk.g_00848	Pran.g_01128
OG0001165	Prbk.g_00849	Pran.g_01129
OG0001166	Prbk.g_00850	Pran.g_01130
OG0001167	Prbk.g_00851	Pran.g_01131
OG0001168	Prbk.g_00506	Pran.g_01133
OG0001169	Prbk.g_00510	Pran.g_01134
OG0001170	Prbk.g_00513	Pran.g_01136
OG0001171	Prbk.g_00514	Pran.g_01137
OG0001172	Prbk.g_00516	Pran.g_01138
OG0001173	Prbk.g_00518	Pran.g_01139
OG0001174	Prbk.g_00521	Pran.g_01141
OG0001175	Prbk.g_00525	Pran.g_01143
OG0001176	Prbk.g_00527	Pran.g_01144
OG0001177	Prbk.g_00529	Pran.g_01146
OG0001178	Prbk.g_00530	Pran.g_01147
OG0001179	Prbk.g_00531	Pran.g_01148
OG0001180	Prbk.g_00215	Pran.g_01149
OG0001181	Prbk.g_00216	Pran.g_01150
OG0001182	Prbk.g_00217	Pran.g_01151
OG0001183	Prbk.g_00218	Pran.g_01152
OG0001184	Prbk.g_00219	Pran.g_01153
OG0001185	Prbk.g_00220	Pran.g_01154
OG0001186	Prbk.g_00231	Pran.g_01155
OG0001187	Prbk.g_00232	Pran.g_01156
OG0001188	Prbk.g_00233	Pran.g_01157
OG0001189	Prbk.g_00235	Pran.g_01158
OG0001190	Prbk.g_00236	Pran.g_01159
OG0001191	Prbk.g_00238	Pran.g_01161
OG0001192	Prbk.g_01482	Pran.g_01163
OG0001193	Prbk.g_01483	Pran.g_01164
OG0001194	Prbk.g_01484	Pran.g_01165
OG0001195	Prbk.g_01494	Pran.g_01166
OG0001196	Prbk.g_01530	Pran.g_01168
OG0001197	Prbk.g_01534	Pran.g_01171
OG0001198	Prbk.g_01535	Pran.g_01172
OG0001199	Prbk.g_01536	Pran.g_01173
OG0001200	Prbk.g_01537	Pran.g_01174
OG0001201	Prbk.g_01538	Pran.g_01175
OG0001202	Prbk.g_01539	Pran.g_01176
OG0001203	Prbk.g_01568	Pran.g_01178
OG0001204	Prbk.g_01571	Pran.g_01182
OG0001205	Prbk.g_01572	Pran.g_01183
OG0001206	Prbk.g_01573	Pran.g_01184
OG0001207	Prbk.g_01576	Pran.g_01185
OG0001208	Prbk.g_01577	Pran.g_01186
OG0001209	Prbk.g_01578	Pran.g_01187
OG0001210	Prbk.g_01580	Pran.g_01188
OG0001211	Prbk.g_01582	Pran.g_01189
OG0001212	Prbk.g_01583	Pran.g_01190
OG0001213	Prbk.g_01585	Pran.g_01191
OG0001214	Prbk.g_01586	Pran.g_01192
OG0001215	Prbk.g_01587	Pran.g_01193
OG0001216	Prbk.g_01588	Pran.g_01194
OG0001217	Prbk.g_01589	Pran.g_01195
OG0001218	Prbk.g_01590	Pran.g_01196
OG0001219	Prbk.g_01592	Pran.g_01197
OG0001220	Prbk.g_01593	Pran.g_01198
OG0001221	Prbk.g_01594	Pran.g_01199
OG0001222	Prbk.g_01596	Pran.g_01201
OG0001223	Prbk.g_01600	Pran.g_01202
OG0001224	Prbk.g_01602	Pran.g_01203
OG0001225	Prbk.g_02160	Pran.g_01205
OG0001226	Prbk.g_02161	Pran.g_01206
OG0001227	Prbk.g_02162	Pran.g_01207
OG0001228	Prbk.g_02163	Pran.g_01208
OG0001229	Prbk.g_02165	Pran.g_01209
OG0001230	Prbk.g_02166	Pran.g_01210
OG0001231	Prbk.g_02167	Pran.g_01211
OG0001232	Prbk.g_02169	Pran.g_01213
OG0001233	Prbk.g_02171	Pran.g_01214
OG0001234	Prbk.g_02173	Pran.g_01215
OG0001235	Prbk.g_02174	Pran.g_01216
OG0001236	Prbk.g_02175	Pran.g_01217
OG0001237	Prbk.g_02180	Pran.g_01220
OG0001238	Prbk.g_02185	Pran.g_01221
OG0001239	Prbk.g_02207	Pran.g_01224
OG0001240	Prbk.g_02210	Pran.g_01225
OG0001241	Prbk.g_02211	Pran.g_01226
OG0001242	Prbk.g_02213	Pran.g_01227
OG0001243	Prbk.g_02214	Pran.g_01228
OG0001244	Prbk.g_02217	Pran.g_01229
OG0001245	Prbk.g_02218	Pran.g_01230
OG0001246	Prbk.g_02224	Pran.g_01231
OG0001247	Prbk.g_02225	Pran.g_01232
OG0001248	Prbk.g_02226	Pran.g_01233
OG0001249	Prbk.g_02239	Pran.g_01234
OG0001250	Prbk.g_02248	Pran.g_01235
OG0001251	Prbk.g_02249	Pran.g_01236
OG0001252	Prbk.g_02250	Pran.g_01237
OG0001253	Prbk.g_02251	Pran.g_01238
OG0001254	Prbk.g_02253	Pran.g_01240
OG0001255	Prbk.g_02254	Pran.g_01241
OG0001256	Prbk.g_02258	Pran.g_01243
OG0001257	Prbk.g_02260	Pran.g_01244
OG0001258	Prbk.g_02261	Pran.g_01245
OG0001259	Prbk.g_02265	Pran.g_01247
OG0001260	Prbk.g_02267	Pran.g_01249
OG0001261	Prbk.g_02268	Pran.g_01250
OG0001262	Prbk.g_02270	Pran.g_01251
OG0001263	Prbk.g_02272	Pran.g_01252
OG0001264	Prbk.g_02274	Pran.g_01253
OG0001265	Prbk.g_02275	Pran.g_01254
OG0001266	Prbk.g_02276	Pran.g_01255
OG0001267	Prbk.g_02277	Pran.g_01256
OG0001268	Prbk.g_02278	Pran.g_01257
OG0001270	Prbk.g_00557	Pran.g_00296
OG0001271	Prbk.g_00756	Pran.g_00282
OG0001272	Prbk.g_00418	Pran.g_01913
OG0001273	Prbk.g_00870	Pran.g_01861
OG0001274	Prbk.g_02063	Pran.g_01696
OG0001275	Prbk.g_01861	Pran.g_01680
OG0001276	Prbk.g_01129	Pran.g_01588
OG0001278	Prbk.g_02554	Pran.g_01293
OG0001279	Prbk.g_02395	Pran.g_00428
OG0001280	Prbk.g_00588	Pran.g_00544
OG0001281	Prbk.g_01682	Pran.g_00159
OG0001282	Prbk.g_02413	Pran.g_00142
OG0001283	Prbk.g_01681	Pran.g_00137
OG0001285	Prbk.g_01776	Pran.g_00076
OG0001286	Prbk.g_01021	Pran.g_00063
OG0001288	Prbk.g_02664	Pran.g_00693
OG0001289	Prbk.g_01999	Pran.g_00682
OG0001290	Prbk.g_01841	Pran.g_00638
OG0001291	Prbk.g_01059	Pran.g_00637
OG0001292	Prbk.g_01788	Pran.g_00632
OG0001293	Prbk.g_02082	Pran.g_00607
OG0001296	Prbk.g_00920	Pran.g_00962
OG0001297	Prbk.g_00915	Pran.g_00966
OG0001298	Prbk.g_00912	Pran.g_00969
OG0001299	Prbk.g_01908	Pran.g_01035
OG0001300	Prbk.g_00901	Pran.g_01060
OG0001301	Prbk.g_00524	Pran.g_01142
OG0001302	Prbk.g_01533	Pran.g_01170
OG0001304	Prbk.g_02263	Pran.g_01246
OG0001305	Prbk.g_01331, Prbk.g_02697	Pran.g_01804
OG0001306	Prbk.g_00327	Pran.g_01743
OG0001307	Prbk.g_01618	Pran.g_00394
OG0001308	Prbk.g_01317	Pran.g_00361
OG0001309	Prbk.g_01314	Pran.g_00358
OG0001310	Prbk.g_01312	Pran.g_00356
OG0001311	Prbk.g_00027	Pran.g_00340
OG0001312	Prbk.g_00200	Pran.g_00314
OG0001314	Prbk.g_01254	Pran.g_00233
OG0001315	Prbk.g_01013	Pran.g_01949
OG0001316	Prbk.g_01000	Pran.g_01940
OG0001317	Prbk.g_00303	Pran.g_01821
OG0001318	Prbk.g_02633	Pran.g_01541
OG0001319	Prbk.g_01205	Pran.g_01407
OG0001320	Prbk.g_00065	Pran.g_00559
OG0001322	Prbk.g_02247	Pran.g_00152
OG0001323	Prbk.g_01601	Pran.g_00115
OG0001325	Prbk.g_01692	Pran.g_00105
OG0001326	Prbk.g_00134	Pran.g_00032
OG0001328	Prbk.g_01637	Pran.g_00634
OG0001329	Prbk.g_01433	Pran.g_00993
OG0001330	Prbk.g_01382	Pran.g_01027
OG0001334	Prbk.g_01098	Pran.g_01711
OG0001337	Prbk.g_02659	Pran.g_00134
OG0001339	Prbk.g_01177	Pran.g_00871
OG0001340	Prbk.g_02256	Pran.g_00820
OG0001343	Prbk.g_00914	Pran.g_00967
OG0001344	Prbk.g_01406	Pran.g_01016
OG0001345	Prbk.g_00802	Pran.g_01109
OG0001347	Prbk.g_01595	Pran.g_01200
OG0001349	Prbk.g_00198	Pran.g_00315
OG0001351	Prbk.g_01250	Pran.g_00229
OG0001352	Prbk.g_01007	Pran.g_01944
OG0001353	Prbk.g_00381	Pran.g_01932
OG0001354	Prbk.g_00417	Pran.g_01914
OG0001355	Prbk.g_00877	Pran.g_01856
OG0001356	Prbk.g_00707	Pran.g_01817
OG0001357	Prbk.g_00330	Pran.g_01746
OG0001358	Prbk.g_02110	Pran.g_01706
OG0001359	Prbk.g_02067	Pran.g_01692
OG0001361	Prbk.g_01053	Pran.g_01664
OG0001362	Prbk.g_01114	Pran.g_01601
OG0001363	Prbk.g_00651	Pran.g_01473
OG0001365	Prbk.g_02538	Pran.g_01303
OG0001367	Prbk.g_00570	Pran.g_00515
OG0001368	Prbk.g_00587	Pran.g_00543
OG0001371	Prbk.g_00176	Pran.g_00010
OG0001372	Prbk.g_01933	Pran.g_00609
OG0001375	Prbk.g_01416	Pran.g_01007
OG0001376	Prbk.g_00834, Prbk.g_00821	Pran.g_01050
OG0001377	Prbk.g_01532	Pran.g_01169
OG0001378	Prbk.g_00589	Pran.g_00545
OG0001382	Prbk.g_00553	Pran.g_00299
OG0001385	Prbk.g_00407	Pran.g_01921
OG0001388	Prbk.g_01039	Pran.g_00927
OG0001391	Prbk.g_01044	Pran.g_01674
OG0001393	Prbk.g_01062	Pran.g_01659
OG0001404	Prbk.g_02365	Pran.g_01434
OG0001421	Prbk.g_02354	Pran.g_00468
OG0001422	Prbk.g_01351, Prbk.g_02675, Prbk.g_01462, Prbk.g_01732	Pran.g_00949
OG0001425	Prbk.g_00852	Pran.g_01868
OG0001427	Prbk.g_01064	Pran.g_01657
OG0001436	Prbk.g_00623	Pran.g_00618
OG0001437	Prbk.g_00671	Pran.g_00604
OG0001438	Prbk.g_02257	Pran.g_01242
OG0001439	Prbk.g_01945, Prbk.g_02679	Pran.g_01777
OG0001441	Prbk.g_02308	Pran.g_00497
OG0001442	Prbk.g_01656	Pran.g_00536
OG0001446	Prbk.g_02191	Pran.g_01390
OG0001448	Prbk.g_02607	Pran.g_01558
OG0001450	Prbk.g_01661	Pran.g_00101
OG0001456	Prbk.g_01694	Pran.g_00596
OG0001458	Prbk.g_02177	Pran.g_01219
OG0001464	Prbk.g_01883	Pran.g_01619
OG0001465	Prbk.g_01128	Pran.g_01589
OG0001468	Prbk.g_02529	Pran.g_01311
OG0001475	Prbk.g_00625	Pran.g_01414
OG0001476	Prbk.g_00256	Pran.g_00736
OG0001482	Prbk.g_00469	Pran.g_01874
OG0001484	Prbk.g_02513	Pran.g_01757
OG0001488	Prbk.g_02184	Pran.g_00174
OG0001489	Prbk.g_02183	Pran.g_00173
OG0001490	Prbk.g_02182	Pran.g_00172
OG0001491	Prbk.g_01771	Pran.g_00166
OG0001492	Prbk.g_00123	Pran.g_00139
OG0001493	Prbk.g_00337	Pran.g_00130
OG0001494	Prbk.g_00102	Pran.g_00044
OG0001496	Prbk.g_01191	Pran.g_00882
OG0001500	Prbk.g_02441	Pran.g_00448
OG0001505	Prbk.g_02445	Pran.g_01431
OG0001508	Prbk.g_02008	Pran.g_01314
OG0001511	Prbk.g_02227	Pran.g_00180
OG0001512	Prbk.g_02228	Pran.g_00181
OG0001513	Prbk.g_02229	Pran.g_00182
OG0001514	Prbk.g_02230	Pran.g_00183
OG0001515	Prbk.g_02231	Pran.g_00184
OG0001516	Prbk.g_02232	Pran.g_00185
OG0001517	Prbk.g_02233	Pran.g_00186
OG0001518	Prbk.g_02234	Pran.g_00187
OG0001519	Prbk.g_02235	Pran.g_00188
OG0001520	Prbk.g_02236	Pran.g_00189
OG0001521	Prbk.g_02237	Pran.g_00190
OG0001522	Prbk.g_02238	Pran.g_00191
OG0001523	Prbk.g_02437	Pran.g_00444
OG0001527	Prbk.g_02665	Pran.g_00629
OG0001528	Prbk.g_01464	Pran.g_00617
OG0001540	Prbk.g_01180	Pran.g_01719
OG0001547	Prbk.g_01611	Pran.g_00390
OG0001557	Prbk.g_01476	Pran.g_00624
OG0001588	Prbk.g_01332	Pran.g_01768
OG0001599	Prbk.g_00296	Pran.g_00916
OG0001600	Prbk.g_00922	Pran.g_00595
OG0001602	Prbk.g_00432	Pran.g_01901
OG0001605	Prbk.g_01465	Pran.g_01794
OG0001620	Prbk.g_00878	Pran.g_01855
OG0001630	Prbk.g_01564	Pran.g_00756
OG0001702	Prbk.g_00504	Pran.g_00817
OG0001716	Prbk.g_02058, Prbk.g_01286	Pran.g_01399
OG0001798	Prbk.g_01878	Pran.g_01615
OG0001821	Prbk.g_00414	Pran.g_00789
OG0001842	Prbk.g_00497	Pran.g_00795
OG0001910	Prbk.g_00710	Pran.g_00610
OG0001950	Prbk.g_01759	Pran.g_01785
OG0002053	Prbk.g_01435	Pran.g_00772
OG0002120	Prbk.g_00540	Pran.g_00818
