Orthogroup	Prbk	Praw
OG0001142	Prbk.g_00952	Praw.g_00103
OG0001143	Prbk.g_00951	Praw.g_00102
OG0001144	Prbk.g_00949	Praw.g_00100
OG0001145	Prbk.g_00947	Praw.g_00098
OG0001146	Prbk.g_00946	Praw.g_00097
OG0001147	Prbk.g_00797	Praw.g_00095
OG0001148	Prbk.g_00798	Praw.g_00094
OG0001149	Prbk.g_00801	Praw.g_00093
OG0001150	Prbk.g_00804	Praw.g_00090
OG0001151	Prbk.g_00805	Praw.g_00089
OG0001152	Prbk.g_00806	Praw.g_00088
OG0001153	Prbk.g_00807	Praw.g_00087
OG0001154	Prbk.g_00808	Praw.g_00086
OG0001155	Prbk.g_00809	Praw.g_00085
OG0001156	Prbk.g_00810	Praw.g_00084
OG0001157	Prbk.g_00812	Praw.g_00082
OG0001158	Prbk.g_00814	Praw.g_00081
OG0001159	Prbk.g_00816	Praw.g_00080
OG0001160	Prbk.g_00817	Praw.g_00079
OG0001161	Prbk.g_00844	Praw.g_00076
OG0001162	Prbk.g_00845	Praw.g_00075
OG0001163	Prbk.g_00847	Praw.g_00074
OG0001164	Prbk.g_00848	Praw.g_00073
OG0001165	Prbk.g_00849	Praw.g_00072
OG0001166	Prbk.g_00850	Praw.g_00071
OG0001167	Prbk.g_00851	Praw.g_00070
OG0001168	Prbk.g_00506	Praw.g_00068
OG0001169	Prbk.g_00510	Praw.g_00067
OG0001170	Prbk.g_00513	Praw.g_00065
OG0001171	Prbk.g_00514	Praw.g_00064
OG0001172	Prbk.g_00516	Praw.g_00063
OG0001173	Prbk.g_00518	Praw.g_00061
OG0001174	Prbk.g_00521	Praw.g_00059
OG0001175	Prbk.g_00525	Praw.g_00057
OG0001176	Prbk.g_00527	Praw.g_00056
OG0001177	Prbk.g_00529	Praw.g_00054
OG0001178	Prbk.g_00530	Praw.g_00053
OG0001179	Prbk.g_00531	Praw.g_00052
OG0001180	Prbk.g_00215	Praw.g_00051
OG0001181	Prbk.g_00216	Praw.g_00050
OG0001182	Prbk.g_00217	Praw.g_00049
OG0001183	Prbk.g_00218	Praw.g_00048
OG0001184	Prbk.g_00219	Praw.g_00047
OG0001185	Prbk.g_00220	Praw.g_00046
OG0001186	Prbk.g_00231	Praw.g_00045
OG0001187	Prbk.g_00232	Praw.g_00044
OG0001188	Prbk.g_00233	Praw.g_00043
OG0001189	Prbk.g_00235	Praw.g_00041
OG0001190	Prbk.g_00236	Praw.g_00040
OG0001191	Prbk.g_00238	Praw.g_00038
OG0001192	Prbk.g_01482	Praw.g_00036
OG0001193	Prbk.g_01483	Praw.g_00035
OG0001194	Prbk.g_01484	Praw.g_00034
OG0001195	Prbk.g_01494	Praw.g_00033
OG0001196	Prbk.g_01530	Praw.g_00031
OG0001197	Prbk.g_01534	Praw.g_00028
OG0001198	Prbk.g_01535	Praw.g_00027
OG0001199	Prbk.g_01536	Praw.g_00026
OG0001200	Prbk.g_01537	Praw.g_00025
OG0001201	Prbk.g_01538	Praw.g_00024
OG0001202	Prbk.g_01539	Praw.g_00023
OG0001203	Prbk.g_01568	Praw.g_00021
OG0001204	Prbk.g_01571	Praw.g_00018
OG0001205	Prbk.g_01572	Praw.g_00017
OG0001206	Prbk.g_01573	Praw.g_00016
OG0001207	Prbk.g_01576	Praw.g_00015
OG0001208	Prbk.g_01577	Praw.g_00014
OG0001209	Prbk.g_01578	Praw.g_00013
OG0001210	Prbk.g_01580	Praw.g_00012
OG0001211	Prbk.g_01582	Praw.g_00011
OG0001212	Prbk.g_01583	Praw.g_00010
OG0001213	Prbk.g_01585	Praw.g_00009
OG0001214	Prbk.g_01586	Praw.g_00008
OG0001215	Prbk.g_01587	Praw.g_00007
OG0001216	Prbk.g_01588	Praw.g_00006
OG0001217	Prbk.g_01589	Praw.g_00005
OG0001218	Prbk.g_01590	Praw.g_00004
OG0001219	Prbk.g_01592	Praw.g_00003
OG0001220	Prbk.g_01593	Praw.g_00002
OG0001221	Prbk.g_01594	Praw.g_00001
OG0001222	Prbk.g_01596	Praw.g_01192
OG0001223	Prbk.g_01600	Praw.g_01190
OG0001224	Prbk.g_01602	Praw.g_01189
OG0001225	Prbk.g_02160	Praw.g_01187
OG0001226	Prbk.g_02161	Praw.g_01186
OG0001227	Prbk.g_02162	Praw.g_01185
OG0001228	Prbk.g_02163	Praw.g_01184
OG0001229	Prbk.g_02165	Praw.g_01183
OG0001230	Prbk.g_02166	Praw.g_01182
OG0001231	Prbk.g_02167	Praw.g_01181
OG0001232	Prbk.g_02169	Praw.g_01179
OG0001233	Prbk.g_02171	Praw.g_01178
OG0001234	Prbk.g_02173	Praw.g_01177
OG0001235	Prbk.g_02174	Praw.g_01176
OG0001236	Prbk.g_02175	Praw.g_01175
OG0001237	Prbk.g_02180	Praw.g_01172
OG0001238	Prbk.g_02185	Praw.g_01171
OG0001239	Prbk.g_02207	Praw.g_01168
OG0001240	Prbk.g_02210	Praw.g_01167
OG0001241	Prbk.g_02211	Praw.g_01166
OG0001242	Prbk.g_02213	Praw.g_01165
OG0001243	Prbk.g_02214	Praw.g_01164
OG0001244	Prbk.g_02217	Praw.g_01163
OG0001245	Prbk.g_02218	Praw.g_01162
OG0001246	Prbk.g_02224	Praw.g_01161
OG0001247	Prbk.g_02225	Praw.g_01160
OG0001248	Prbk.g_02226	Praw.g_01159
OG0001249	Prbk.g_02239	Praw.g_01158
OG0001250	Prbk.g_02248	Praw.g_01157
OG0001251	Prbk.g_02249	Praw.g_01156
OG0001252	Prbk.g_02250	Praw.g_01155
OG0001253	Prbk.g_02251	Praw.g_01154
OG0001254	Prbk.g_02253	Praw.g_01152
OG0001255	Prbk.g_02254	Praw.g_01151
OG0001256	Prbk.g_02258	Praw.g_01149
OG0001257	Prbk.g_02260	Praw.g_01148
OG0001258	Prbk.g_02261	Praw.g_01147
OG0001259	Prbk.g_02265	Praw.g_01145
OG0001260	Prbk.g_02267	Praw.g_01144
OG0001261	Prbk.g_02268	Praw.g_01143
OG0001262	Prbk.g_02270	Praw.g_01142
OG0001263	Prbk.g_02272	Praw.g_01141
OG0001264	Prbk.g_02274	Praw.g_01140
OG0001265	Prbk.g_02275	Praw.g_01139
OG0001266	Prbk.g_02276	Praw.g_01138
OG0001267	Prbk.g_02277	Praw.g_01137
OG0001268	Prbk.g_02278	Praw.g_01136
OG0001269	Prbk.g_00028	Praw.g_01342
OG0001270	Prbk.g_00557	Praw.g_01297
OG0001271	Prbk.g_00756	Praw.g_01285
OG0001272	Prbk.g_00418	Praw.g_00853
OG0001273	Prbk.g_00870	Praw.g_00797
OG0001275	Prbk.g_01861	Praw.g_00650
OG0001278	Prbk.g_02554	Praw.g_01648
OG0001279	Prbk.g_02395	Praw.g_01598
OG0001280	Prbk.g_00588	Praw.g_01491
OG0001281	Prbk.g_01682	Praw.g_01443
OG0001282	Prbk.g_02413	Praw.g_01425
OG0001283	Prbk.g_01681	Praw.g_01420
OG0001285	Prbk.g_01776	Praw.g_00218
OG0001286	Prbk.g_01021	Praw.g_00231
OG0001288	Prbk.g_02664	Praw.g_00377
OG0001289	Prbk.g_01999	Praw.g_00388
OG0001290	Prbk.g_01841	Praw.g_00428
OG0001291	Prbk.g_01059	Praw.g_00429
OG0001292	Prbk.g_01788	Praw.g_00434
OG0001293	Prbk.g_02082	Praw.g_00451
OG0001294	Prbk.g_02424	Praw.g_00463
OG0001296	Prbk.g_00920	Praw.g_00507
OG0001297	Prbk.g_00915	Praw.g_00511
OG0001298	Prbk.g_00912	Praw.g_00514
OG0001299	Prbk.g_01908	Praw.g_01914
OG0001300	Prbk.g_00901	Praw.g_01890
OG0001301	Prbk.g_00524	Praw.g_00058
OG0001302	Prbk.g_01533	Praw.g_00029
OG0001303	Prbk.g_01598	Praw.g_01191
OG0001304	Prbk.g_02263	Praw.g_01146
OG0001305	Prbk.g_01331, Prbk.g_02697	Praw.g_00483
OG0001306	Prbk.g_00327	Praw.g_00710
OG0001307	Prbk.g_01618	Praw.g_01398
OG0001308	Prbk.g_01317	Praw.g_01363
OG0001309	Prbk.g_01314	Praw.g_01360
OG0001310	Prbk.g_01312	Praw.g_01358
OG0001312	Prbk.g_00200	Praw.g_01316
OG0001313	Prbk.g_00541	Praw.g_01310
OG0001314	Prbk.g_01254	Praw.g_01236
OG0001315	Prbk.g_01013	Praw.g_00890
OG0001317	Prbk.g_00303	Praw.g_00759
OG0001318	Prbk.g_02633	Praw.g_01885
OG0001319	Prbk.g_01205	Praw.g_01751
OG0001320	Prbk.g_00065	Praw.g_01476
OG0001321	Prbk.g_00060	Praw.g_01471
OG0001322	Prbk.g_02247	Praw.g_01435
OG0001323	Prbk.g_01601	Praw.g_00183
OG0001325	Prbk.g_01692	Praw.g_00192
OG0001326	Prbk.g_00134	Praw.g_00262
OG0001327	Prbk.g_01197	Praw.g_00999
OG0001328	Prbk.g_01637	Praw.g_00432
OG0001329	Prbk.g_01433	Praw.g_00538
OG0001330	Prbk.g_01382	Praw.g_00573
OG0001331	Prbk.g_00517	Praw.g_00062
OG0001333	Prbk.g_01519	Praw.g_01197
OG0001334	Prbk.g_01098	Praw.g_00680
OG0001337	Prbk.g_02659	Praw.g_01417
OG0001338	Prbk.g_01193	Praw.g_00953
OG0001339	Prbk.g_01177	Praw.g_00986
OG0001343	Prbk.g_00914	Praw.g_00512
OG0001344	Prbk.g_01406	Praw.g_00562
OG0001345	Prbk.g_00802	Praw.g_00092
OG0001347	Prbk.g_01595	Praw.g_01193
OG0001348	Prbk.g_00543	Praw.g_01307
OG0001349	Prbk.g_00198	Praw.g_01317
OG0001351	Prbk.g_01250	Praw.g_01232
OG0001352	Prbk.g_01007	Praw.g_00885
OG0001353	Prbk.g_00381	Praw.g_00873
OG0001354	Prbk.g_00417	Praw.g_00854
OG0001355	Prbk.g_00877	Praw.g_00791
OG0001356	Prbk.g_00707	Praw.g_00755
OG0001357	Prbk.g_00330	Praw.g_00713
OG0001358	Prbk.g_02110	Praw.g_00675
OG0001359	Prbk.g_02067	Praw.g_00662
OG0001361	Prbk.g_01053	Praw.g_00634
OG0001362	Prbk.g_01114	Praw.g_01924
OG0001363	Prbk.g_00651	Praw.g_01819
OG0001365	Prbk.g_02538	Praw.g_01658
OG0001367	Prbk.g_00570	Praw.g_01511
OG0001368	Prbk.g_00587	Praw.g_01492
OG0001371	Prbk.g_00176	Praw.g_00284
OG0001372	Prbk.g_01933	Praw.g_00930
OG0001375	Prbk.g_01416	Praw.g_00552
OG0001376	Prbk.g_00834, Prbk.g_00821	Praw.g_01900
OG0001377	Prbk.g_01532	Praw.g_00030
OG0001378	Prbk.g_00589	Praw.g_01490
OG0001382	Prbk.g_00553	Praw.g_01300
OG0001385	Prbk.g_00407	Praw.g_00862
OG0001388	Prbk.g_01039	Praw.g_00336, Praw.g_00486
OG0001389	Prbk.g_00300	Praw.g_00693
OG0001391	Prbk.g_01044	Praw.g_00644
OG0001393	Prbk.g_01062	Praw.g_00629
OG0001404	Prbk.g_02365	Praw.g_01507
OG0001421	Prbk.g_02354	Praw.g_01558
OG0001425	Prbk.g_00852	Praw.g_00808
OG0001427	Prbk.g_01064	Praw.g_00627
OG0001436	Prbk.g_00623	Praw.g_00445
OG0001437	Prbk.g_00671	Praw.g_00453
OG0001438	Prbk.g_02257	Praw.g_01150
OG0001441	Prbk.g_02308	Praw.g_01529
OG0001442	Prbk.g_01656	Praw.g_01499
OG0001446	Prbk.g_02191	Praw.g_01734
OG0001447	Prbk.g_02097, Prbk.g_02099	Praw.g_00921, Praw.g_00923, Praw.g_00315
OG0001448	Prbk.g_02607	Praw.g_00156
OG0001450	Prbk.g_01661	Praw.g_00194
OG0001456	Prbk.g_01694	Praw.g_00459
OG0001458	Prbk.g_02177	Praw.g_01173
OG0001459	Prbk.g_01742	Praw.g_00469
OG0001464	Prbk.g_01883	Praw.g_00589
OG0001465	Prbk.g_01128	Praw.g_01936
OG0001468	Prbk.g_02529	Praw.g_01666
OG0001476	Prbk.g_00256	Praw.g_01086
OG0001480	Prbk.g_00747	Praw.g_01814, Praw.g_00905
OG0001482	Prbk.g_00469	Praw.g_00814
OG0001484	Prbk.g_02513	Praw.g_00731
OG0001485	Prbk.g_01828	Praw.g_01637
OG0001488	Prbk.g_02184	Praw.g_01459
OG0001489	Prbk.g_02183	Praw.g_01458
OG0001490	Prbk.g_02182	Praw.g_01457
OG0001491	Prbk.g_01771	Praw.g_01451
OG0001492	Prbk.g_00123	Praw.g_01422
OG0001493	Prbk.g_00337	Praw.g_00171
OG0001494	Prbk.g_00102	Praw.g_00250
OG0001496	Prbk.g_01191	Praw.g_00975
OG0001500	Prbk.g_02441	Praw.g_01578
OG0001501	Prbk.g_02612	Praw.g_01744
OG0001505	Prbk.g_02445	Praw.g_01770
OG0001511	Prbk.g_02227	Praw.g_01626
OG0001512	Prbk.g_02228	Praw.g_01625
OG0001513	Prbk.g_02229	Praw.g_01624
OG0001514	Prbk.g_02230	Praw.g_01623
OG0001515	Prbk.g_02231	Praw.g_01622
OG0001516	Prbk.g_02232	Praw.g_01621
OG0001517	Prbk.g_02233	Praw.g_01620
OG0001518	Prbk.g_02234	Praw.g_01619
OG0001519	Prbk.g_02235	Praw.g_01618
OG0001520	Prbk.g_02236	Praw.g_01617
OG0001521	Prbk.g_02237	Praw.g_01616
OG0001522	Prbk.g_02238	Praw.g_01615
OG0001527	Prbk.g_02665	Praw.g_00436
OG0001528	Prbk.g_01464	Praw.g_00446
OG0001540	Prbk.g_01180	Praw.g_00688
OG0001547	Prbk.g_01611	Praw.g_01394
OG0001557	Prbk.g_01476	Praw.g_00441
OG0001561	Prbk.g_02533	Praw.g_00908
OG0001600	Prbk.g_00922	Praw.g_00498
OG0001602	Prbk.g_00432	Praw.g_00841
OG0001605	Prbk.g_01465	Praw.g_00738
OG0001621	Prbk.g_00838, Prbk.g_00837	Praw.g_00488
OG0001629	Prbk.g_00095	Praw.g_01111
OG0001634	Prbk.g_01751	Praw.g_00317
OG0001635	Prbk.g_00875	Praw.g_00793
OG0001645	Prbk.g_00909	Praw.g_00489
OG0001647	Prbk.g_01752	Praw.g_00318
OG0001648	Prbk.g_01755	Praw.g_00319
OG0001649	Prbk.g_01756	Praw.g_00320
OG0001691	Prbk.g_00942	Praw.g_00340
OG0001716	Prbk.g_02058, Prbk.g_01286	Praw.g_01743
OG0001821	Prbk.g_00414	Praw.g_01057
OG0001851	Prbk.g_01634	Praw.g_00911
OG0001869	Prbk.g_01264	Praw.g_00456
OG0001877	Prbk.g_02658	Praw.g_00480
OG0001912	Prbk.g_01636	Praw.g_00909
OG0001913	Prbk.g_01635	Praw.g_00910
OG0001914	Prbk.g_00666	Praw.g_00916
OG0002075	Prbk.g_01278	Praw.g_00927
OG0002107	Prbk.g_01376	Praw.g_00295, Praw.g_00892
OG0002270	Prbk.g_00187	Praw.g_01068
OG0002391	Prbk.g_01958	Praw.g_01777
