Orthogroup	Prbk	Prae
OG0001143	Prbk.g_00951	Prae.g_01752
OG0001144	Prbk.g_00949	Prae.g_01754
OG0001145	Prbk.g_00947	Prae.g_01756
OG0001146	Prbk.g_00946	Prae.g_01757
OG0001147	Prbk.g_00797	Prae.g_01759
OG0001148	Prbk.g_00798	Prae.g_01760
OG0001149	Prbk.g_00801	Prae.g_01761
OG0001150	Prbk.g_00804	Prae.g_01765
OG0001151	Prbk.g_00805	Prae.g_01766
OG0001152	Prbk.g_00806	Prae.g_01767
OG0001153	Prbk.g_00807	Prae.g_01768
OG0001154	Prbk.g_00808	Prae.g_01769
OG0001155	Prbk.g_00809	Prae.g_01770
OG0001156	Prbk.g_00810	Prae.g_01771
OG0001157	Prbk.g_00812	Prae.g_01773
OG0001158	Prbk.g_00814	Prae.g_01774
OG0001159	Prbk.g_00816	Prae.g_01775
OG0001160	Prbk.g_00817	Prae.g_01776
OG0001161	Prbk.g_00844	Prae.g_01779
OG0001162	Prbk.g_00845	Prae.g_01780
OG0001163	Prbk.g_00847	Prae.g_01781
OG0001164	Prbk.g_00848	Prae.g_01782
OG0001165	Prbk.g_00849	Prae.g_01783
OG0001166	Prbk.g_00850	Prae.g_01784
OG0001167	Prbk.g_00851	Prae.g_01785
OG0001168	Prbk.g_00506	Prae.g_01787
OG0001169	Prbk.g_00510	Prae.g_01788
OG0001170	Prbk.g_00513	Prae.g_01790
OG0001171	Prbk.g_00514	Prae.g_01791
OG0001172	Prbk.g_00516	Prae.g_01792
OG0001173	Prbk.g_00518	Prae.g_01794
OG0001174	Prbk.g_00521	Prae.g_01796
OG0001175	Prbk.g_00525	Prae.g_01798
OG0001176	Prbk.g_00527	Prae.g_01799
OG0001177	Prbk.g_00529	Prae.g_01801
OG0001178	Prbk.g_00530	Prae.g_01802
OG0001179	Prbk.g_00531	Prae.g_01803
OG0001180	Prbk.g_00215	Prae.g_01804
OG0001181	Prbk.g_00216	Prae.g_01805
OG0001182	Prbk.g_00217	Prae.g_01806
OG0001183	Prbk.g_00218	Prae.g_01807
OG0001184	Prbk.g_00219	Prae.g_01808
OG0001185	Prbk.g_00220	Prae.g_01809
OG0001186	Prbk.g_00231	Prae.g_01810
OG0001187	Prbk.g_00232	Prae.g_01811
OG0001188	Prbk.g_00233	Prae.g_01812
OG0001189	Prbk.g_00235	Prae.g_01813
OG0001190	Prbk.g_00236	Prae.g_01814
OG0001191	Prbk.g_00238	Prae.g_01816
OG0001192	Prbk.g_01482	Prae.g_01818
OG0001193	Prbk.g_01483	Prae.g_01819
OG0001194	Prbk.g_01484	Prae.g_01820
OG0001195	Prbk.g_01494	Prae.g_01821
OG0001196	Prbk.g_01530	Prae.g_01823
OG0001197	Prbk.g_01534	Prae.g_01826
OG0001198	Prbk.g_01535	Prae.g_01827
OG0001199	Prbk.g_01536	Prae.g_01828
OG0001200	Prbk.g_01537	Prae.g_01829
OG0001201	Prbk.g_01538	Prae.g_01830
OG0001202	Prbk.g_01539	Prae.g_01831
OG0001203	Prbk.g_01568	Prae.g_01833
OG0001204	Prbk.g_01571	Prae.g_01836
OG0001205	Prbk.g_01572	Prae.g_01837
OG0001206	Prbk.g_01573	Prae.g_01838
OG0001207	Prbk.g_01576	Prae.g_01839
OG0001208	Prbk.g_01577	Prae.g_01840
OG0001209	Prbk.g_01578	Prae.g_01841
OG0001210	Prbk.g_01580	Prae.g_01842
OG0001211	Prbk.g_01582	Prae.g_01843
OG0001212	Prbk.g_01583	Prae.g_01844
OG0001213	Prbk.g_01585	Prae.g_01845
OG0001214	Prbk.g_01586	Prae.g_01846
OG0001215	Prbk.g_01587	Prae.g_01847
OG0001216	Prbk.g_01588	Prae.g_01848
OG0001217	Prbk.g_01589	Prae.g_01849
OG0001218	Prbk.g_01590	Prae.g_01850
OG0001219	Prbk.g_01592	Prae.g_01851
OG0001220	Prbk.g_01593	Prae.g_01852
OG0001221	Prbk.g_01594	Prae.g_01853
OG0001222	Prbk.g_01596	Prae.g_01855
OG0001223	Prbk.g_01600	Prae.g_01857
OG0001224	Prbk.g_01602	Prae.g_01858
OG0001225	Prbk.g_02160	Prae.g_01860
OG0001226	Prbk.g_02161	Prae.g_01861
OG0001227	Prbk.g_02162	Prae.g_01862
OG0001228	Prbk.g_02163	Prae.g_01863
OG0001229	Prbk.g_02165	Prae.g_01864
OG0001230	Prbk.g_02166	Prae.g_01865
OG0001231	Prbk.g_02167	Prae.g_01866
OG0001232	Prbk.g_02169	Prae.g_01868
OG0001233	Prbk.g_02171	Prae.g_01869
OG0001234	Prbk.g_02173	Prae.g_01870
OG0001235	Prbk.g_02174	Prae.g_01871
OG0001236	Prbk.g_02175	Prae.g_01872
OG0001237	Prbk.g_02180	Prae.g_01875
OG0001238	Prbk.g_02185	Prae.g_01876
OG0001239	Prbk.g_02207	Prae.g_01879
OG0001240	Prbk.g_02210	Prae.g_01880
OG0001241	Prbk.g_02211	Prae.g_01881
OG0001242	Prbk.g_02213	Prae.g_01882
OG0001243	Prbk.g_02214	Prae.g_01883
OG0001244	Prbk.g_02217	Prae.g_01884
OG0001245	Prbk.g_02218	Prae.g_01885
OG0001246	Prbk.g_02224	Prae.g_01886
OG0001247	Prbk.g_02225	Prae.g_01887
OG0001248	Prbk.g_02226	Prae.g_01888
OG0001249	Prbk.g_02239	Prae.g_01889
OG0001250	Prbk.g_02248	Prae.g_01890
OG0001251	Prbk.g_02249	Prae.g_01891
OG0001252	Prbk.g_02250	Prae.g_01892
OG0001253	Prbk.g_02251	Prae.g_01893
OG0001254	Prbk.g_02253	Prae.g_01895
OG0001255	Prbk.g_02254	Prae.g_01896
OG0001256	Prbk.g_02258	Prae.g_01898
OG0001257	Prbk.g_02260	Prae.g_01899
OG0001258	Prbk.g_02261	Prae.g_01900
OG0001259	Prbk.g_02265	Prae.g_01902
OG0001260	Prbk.g_02267	Prae.g_01903
OG0001261	Prbk.g_02268	Prae.g_01904
OG0001262	Prbk.g_02270	Prae.g_01905
OG0001263	Prbk.g_02272	Prae.g_01906
OG0001264	Prbk.g_02274	Prae.g_01907
OG0001265	Prbk.g_02275	Prae.g_01908
OG0001266	Prbk.g_02276	Prae.g_01909
OG0001267	Prbk.g_02277	Prae.g_01910
OG0001268	Prbk.g_02278	Prae.g_01911
OG0001269	Prbk.g_00028	Prae.g_00092
OG0001270	Prbk.g_00557	Prae.g_00138
OG0001271	Prbk.g_00756	Prae.g_00153
OG0001272	Prbk.g_00418	Prae.g_00282
OG0001273	Prbk.g_00870	Prae.g_00334
OG0001274	Prbk.g_02063	Prae.g_00456
OG0001275	Prbk.g_01861	Prae.g_00472
OG0001276	Prbk.g_01129	Prae.g_00564
OG0001278	Prbk.g_02554	Prae.g_00856
OG0001279	Prbk.g_02395	Prae.g_00907
OG0001280	Prbk.g_00588	Prae.g_01016
OG0001281	Prbk.g_01682	Prae.g_01066
OG0001282	Prbk.g_02413	Prae.g_01083
OG0001283	Prbk.g_01681	Prae.g_01088
OG0001285	Prbk.g_01776	Prae.g_01147
OG0001286	Prbk.g_01021	Prae.g_01160
OG0001288	Prbk.g_02664	Prae.g_01499
OG0001289	Prbk.g_01999	Prae.g_01510
OG0001290	Prbk.g_01841	Prae.g_01552
OG0001291	Prbk.g_01059	Prae.g_01553
OG0001292	Prbk.g_01788	Prae.g_01558
OG0001293	Prbk.g_02082	Prae.g_01576
OG0001296	Prbk.g_00920	Prae.g_01615
OG0001297	Prbk.g_00915	Prae.g_01619
OG0001298	Prbk.g_00912	Prae.g_01622
OG0001299	Prbk.g_01908	Prae.g_01689
OG0001300	Prbk.g_00901	Prae.g_01714
OG0001301	Prbk.g_00524	Prae.g_01797
OG0001302	Prbk.g_01533	Prae.g_01825
OG0001303	Prbk.g_01598	Prae.g_01856
OG0001304	Prbk.g_02263	Prae.g_01901
OG0001306	Prbk.g_00327	Prae.g_00411
OG0001307	Prbk.g_01618	Prae.g_00030
OG0001308	Prbk.g_01317	Prae.g_00071
OG0001309	Prbk.g_01314	Prae.g_00074
OG0001310	Prbk.g_01312	Prae.g_00076
OG0001311	Prbk.g_00027	Prae.g_00093
OG0001312	Prbk.g_00200	Prae.g_00119
OG0001313	Prbk.g_00541	Prae.g_00125
OG0001314	Prbk.g_01254	Prae.g_00202
OG0001315	Prbk.g_01013	Prae.g_00246
OG0001316	Prbk.g_01000	Prae.g_00255
OG0001317	Prbk.g_00303	Prae.g_00373
OG0001318	Prbk.g_02633	Prae.g_00611
OG0001319	Prbk.g_01205	Prae.g_00759
OG0001320	Prbk.g_00065	Prae.g_01031
OG0001321	Prbk.g_00060	Prae.g_01036
OG0001322	Prbk.g_02247	Prae.g_01074
OG0001323	Prbk.g_01601	Prae.g_01109
OG0001325	Prbk.g_01692	Prae.g_01119
OG0001326	Prbk.g_00134	Prae.g_01191
OG0001327	Prbk.g_01197	Prae.g_01352
OG0001328	Prbk.g_01637	Prae.g_01556
OG0001329	Prbk.g_01433	Prae.g_01646
OG0001330	Prbk.g_01382	Prae.g_01680
OG0001331	Prbk.g_00517	Prae.g_01793
OG0001333	Prbk.g_01519	Prae.g_00241
OG0001334	Prbk.g_01098	Prae.g_00441
OG0001337	Prbk.g_02659	Prae.g_01091
OG0001338	Prbk.g_01193	Prae.g_01292
OG0001339	Prbk.g_01177	Prae.g_01334
OG0001340	Prbk.g_02256	Prae.g_01388
OG0001343	Prbk.g_00914	Prae.g_01620
OG0001344	Prbk.g_01406	Prae.g_01669
OG0001345	Prbk.g_00802	Prae.g_01762
OG0001347	Prbk.g_01595	Prae.g_01854
OG0001348	Prbk.g_00543	Prae.g_00128
OG0001349	Prbk.g_00198	Prae.g_00118
OG0001351	Prbk.g_01250	Prae.g_00206
OG0001352	Prbk.g_01007	Prae.g_00251
OG0001353	Prbk.g_00381	Prae.g_00264
OG0001354	Prbk.g_00417	Prae.g_00281
OG0001355	Prbk.g_00877	Prae.g_00339
OG0001356	Prbk.g_00707	Prae.g_00378
OG0001357	Prbk.g_00330	Prae.g_00408
OG0001358	Prbk.g_02110	Prae.g_00446
OG0001359	Prbk.g_02067	Prae.g_00460
OG0001361	Prbk.g_01053	Prae.g_00488
OG0001362	Prbk.g_01114	Prae.g_00551
OG0001363	Prbk.g_00651	Prae.g_00677
OG0001365	Prbk.g_02538	Prae.g_00846
OG0001367	Prbk.g_00570	Prae.g_00992
OG0001368	Prbk.g_00587	Prae.g_01015
OG0001371	Prbk.g_00176	Prae.g_01213
OG0001372	Prbk.g_01933	Prae.g_01265
OG0001375	Prbk.g_01416	Prae.g_01660
OG0001376	Prbk.g_00834, Prbk.g_00821	Prae.g_01703
OG0001377	Prbk.g_01532	Prae.g_01824
OG0001378	Prbk.g_00589	Prae.g_01017
OG0001382	Prbk.g_00553	Prae.g_00135
OG0001385	Prbk.g_00407	Prae.g_00275
OG0001388	Prbk.g_01039	Prae.g_00399
OG0001389	Prbk.g_00300	Prae.g_00428
OG0001391	Prbk.g_01044	Prae.g_00478
OG0001393	Prbk.g_01062	Prae.g_00493
OG0001404	Prbk.g_02365	Prae.g_00996
OG0001425	Prbk.g_00852	Prae.g_00327
OG0001427	Prbk.g_01064	Prae.g_00495
OG0001436	Prbk.g_00623	Prae.g_01570
OG0001437	Prbk.g_00671	Prae.g_01578
OG0001438	Prbk.g_02257	Prae.g_01897
OG0001441	Prbk.g_02308	Prae.g_00974
OG0001442	Prbk.g_01656	Prae.g_01008
OG0001446	Prbk.g_02191	Prae.g_01231
OG0001447	Prbk.g_02097, Prbk.g_02099	Prae.g_00703, Prae.g_00700, Prae.g_00708, Prae.g_00701
OG0001448	Prbk.g_02607	Prae.g_00594
OG0001450	Prbk.g_01661	Prae.g_01122
OG0001456	Prbk.g_01694	Prae.g_01583
OG0001458	Prbk.g_02177	Prae.g_01874
OG0001464	Prbk.g_01883	Prae.g_00534
OG0001465	Prbk.g_01128	Prae.g_00563
OG0001468	Prbk.g_02529	Prae.g_00838
OG0001475	Prbk.g_00625	Prae.g_01299
OG0001476	Prbk.g_00256	Prae.g_01456
OG0001482	Prbk.g_00469	Prae.g_00321
OG0001485	Prbk.g_01828	Prae.g_00867
OG0001488	Prbk.g_02184	Prae.g_01049
OG0001489	Prbk.g_02183	Prae.g_01050
OG0001490	Prbk.g_02182	Prae.g_01051
OG0001491	Prbk.g_01771	Prae.g_01058
OG0001492	Prbk.g_00123	Prae.g_01086
OG0001493	Prbk.g_00337	Prae.g_01095
OG0001494	Prbk.g_00102	Prae.g_01179
OG0001496	Prbk.g_01191	Prae.g_01323
OG0001501	Prbk.g_02612	Prae.g_00767
OG0001505	Prbk.g_02445	Prae.g_00741
OG0001508	Prbk.g_02008	Prae.g_00835
OG0001511	Prbk.g_02227	Prae.g_00877
OG0001512	Prbk.g_02228	Prae.g_00878
OG0001513	Prbk.g_02229	Prae.g_00879
OG0001514	Prbk.g_02230	Prae.g_00880
OG0001515	Prbk.g_02231	Prae.g_00881
OG0001516	Prbk.g_02232	Prae.g_00882
OG0001517	Prbk.g_02233	Prae.g_00883
OG0001518	Prbk.g_02234	Prae.g_00884
OG0001519	Prbk.g_02235	Prae.g_00885
OG0001520	Prbk.g_02236	Prae.g_00886
OG0001521	Prbk.g_02237	Prae.g_00887
OG0001522	Prbk.g_02238	Prae.g_00888
OG0001527	Prbk.g_02665	Prae.g_01561
OG0001528	Prbk.g_01464	Prae.g_01571
OG0001540	Prbk.g_01180	Prae.g_00433
OG0001547	Prbk.g_01611	Prae.g_00034
OG0001557	Prbk.g_01476	Prae.g_01566
OG0001561	Prbk.g_02533	Prae.g_00687
OG0001599	Prbk.g_00296	Prae.g_01228
OG0001602	Prbk.g_00432	Prae.g_00294
OG0001605	Prbk.g_01465	Prae.g_00394
OG0001615	Prbk.g_00485	Prae.g_01412
OG0001619	Prbk.g_00994	Prae.g_01708
OG0001620	Prbk.g_00878	Prae.g_00340
OG0001629	Prbk.g_00095	Prae.g_01399
OG0001632	Prbk.g_00832	Prae.g_00765
OG0001643	Prbk.g_00496	Prae.g_01418
OG0001716	Prbk.g_02058, Prbk.g_01286	Prae.g_01238
OG0001851	Prbk.g_01634	Prae.g_00690
OG0001877	Prbk.g_02658	Prae.g_01601
OG0001912	Prbk.g_01636	Prae.g_00688
OG0001913	Prbk.g_01635	Prae.g_00689
OG0001914	Prbk.g_00666	Prae.g_00695
OG0001964	Prbk.g_00110	Prae.g_00684
OG0002131	Prbk.g_01089	Prae.g_01259
OG0002133	Prbk.g_00487	Prae.g_01394
