Orthogroup	Prbk	Prbc
OG0001081	Prbk.g_01400	Prbc.g_00883
OG0001082	Prbk.g_01399	Prbc.g_00884
OG0001083	Prbk.g_01398	Prbc.g_00885
OG0001084	Prbk.g_01384	Prbc.g_00886
OG0001085	Prbk.g_01383	Prbc.g_00887
OG0001086	Prbk.g_01901	Prbc.g_00933
OG0001087	Prbk.g_01904	Prbc.g_00935
OG0001088	Prbk.g_01905	Prbc.g_00936
OG0001089	Prbk.g_01909	Prbc.g_00938
OG0001090	Prbk.g_01910	Prbc.g_00939
OG0001091	Prbk.g_01911	Prbc.g_00940
OG0001092	Prbk.g_01912	Prbc.g_00941
OG0001093	Prbk.g_01913	Prbc.g_00942
OG0001094	Prbk.g_01914	Prbc.g_00943
OG0001095	Prbk.g_01915	Prbc.g_00944
OG0001096	Prbk.g_01916	Prbc.g_00945
OG0001097	Prbk.g_01917	Prbc.g_00946
OG0001098	Prbk.g_01918	Prbc.g_00947
OG0001099	Prbk.g_01920	Prbc.g_00948
OG0001100	Prbk.g_01921	Prbc.g_00949
OG0001101	Prbk.g_01922	Prbc.g_00950
OG0001102	Prbk.g_00990	Prbc.g_00960
OG0001103	Prbk.g_00991	Prbc.g_00959
OG0001104	Prbk.g_00995	Prbc.g_00955
OG0001105	Prbk.g_00993	Prbc.g_00957
OG0001106	Prbk.g_00996	Prbc.g_00953
OG0001107	Prbk.g_00997	Prbc.g_00952
OG0001108	Prbk.g_01926	Prbc.g_00951
OG0001109	Prbk.g_00988	Prbc.g_00327
OG0001110	Prbk.g_00986	Prbc.g_00325
OG0001111	Prbk.g_00985	Prbc.g_00324
OG0001112	Prbk.g_00984	Prbc.g_00323
OG0001113	Prbk.g_00983	Prbc.g_00322
OG0001114	Prbk.g_00982	Prbc.g_00321
OG0001115	Prbk.g_00981	Prbc.g_00320
OG0001116	Prbk.g_00980	Prbc.g_00319
OG0001117	Prbk.g_00979	Prbc.g_00318
OG0001118	Prbk.g_00978	Prbc.g_00317
OG0001119	Prbk.g_00977	Prbc.g_00316
OG0001120	Prbk.g_00976	Prbc.g_00315
OG0001121	Prbk.g_00975	Prbc.g_00314
OG0001122	Prbk.g_00974	Prbc.g_00313
OG0001123	Prbk.g_00973	Prbc.g_00312
OG0001124	Prbk.g_00972	Prbc.g_00311
OG0001125	Prbk.g_00971	Prbc.g_00310
OG0001126	Prbk.g_00970	Prbc.g_00309
OG0001127	Prbk.g_00969	Prbc.g_00308
OG0001128	Prbk.g_00968	Prbc.g_00307
OG0001129	Prbk.g_00967	Prbc.g_00306
OG0001130	Prbk.g_00966	Prbc.g_00305
OG0001131	Prbk.g_00965	Prbc.g_00304
OG0001132	Prbk.g_00964	Prbc.g_00303
OG0001133	Prbk.g_00963	Prbc.g_00302
OG0001134	Prbk.g_00962	Prbc.g_00301
OG0001135	Prbk.g_00961	Prbc.g_00300
OG0001136	Prbk.g_00960	Prbc.g_00299
OG0001137	Prbk.g_00959	Prbc.g_00298
OG0001138	Prbk.g_00958	Prbc.g_00297
OG0001139	Prbk.g_00957	Prbc.g_00296
OG0001140	Prbk.g_00956	Prbc.g_00295
OG0001141	Prbk.g_00953	Prbc.g_00293
OG0001142	Prbk.g_00952	Prbc.g_00292
OG0001143	Prbk.g_00951	Prbc.g_00291
OG0001144	Prbk.g_00949	Prbc.g_00289
OG0001145	Prbk.g_00947	Prbc.g_00287
OG0001146	Prbk.g_00946	Prbc.g_00286
OG0001147	Prbk.g_00797	Prbc.g_00283
OG0001148	Prbk.g_00798	Prbc.g_00282
OG0001149	Prbk.g_00801	Prbc.g_00281
OG0001150	Prbk.g_00804	Prbc.g_00278
OG0001151	Prbk.g_00805	Prbc.g_00277
OG0001152	Prbk.g_00806	Prbc.g_00276
OG0001153	Prbk.g_00807	Prbc.g_00275
OG0001154	Prbk.g_00808	Prbc.g_00274
OG0001155	Prbk.g_00809	Prbc.g_00273
OG0001156	Prbk.g_00810	Prbc.g_00272
OG0001157	Prbk.g_00812	Prbc.g_00270
OG0001158	Prbk.g_00814	Prbc.g_00268
OG0001159	Prbk.g_00816	Prbc.g_00267
OG0001160	Prbk.g_00817	Prbc.g_00266
OG0001161	Prbk.g_00844	Prbc.g_00248
OG0001162	Prbk.g_00845	Prbc.g_00247
OG0001163	Prbk.g_00847	Prbc.g_00246
OG0001164	Prbk.g_00848	Prbc.g_00245
OG0001165	Prbk.g_00849	Prbc.g_00244
OG0001166	Prbk.g_00850	Prbc.g_00243
OG0001167	Prbk.g_00851	Prbc.g_00242
OG0001168	Prbk.g_00506	Prbc.g_00241
OG0001169	Prbk.g_00510	Prbc.g_00240
OG0001170	Prbk.g_00513	Prbc.g_00237
OG0001171	Prbk.g_00514	Prbc.g_00236
OG0001172	Prbk.g_00516	Prbc.g_00235
OG0001173	Prbk.g_00518	Prbc.g_00233
OG0001174	Prbk.g_00521	Prbc.g_00231
OG0001175	Prbk.g_00525	Prbc.g_00229
OG0001176	Prbk.g_00527	Prbc.g_00227
OG0001177	Prbk.g_00529	Prbc.g_00225
OG0001178	Prbk.g_00530	Prbc.g_00224
OG0001179	Prbk.g_00531	Prbc.g_00223
OG0001180	Prbk.g_00215	Prbc.g_00222
OG0001181	Prbk.g_00216	Prbc.g_00221
OG0001182	Prbk.g_00217	Prbc.g_00220
OG0001183	Prbk.g_00218	Prbc.g_00219
OG0001184	Prbk.g_00219	Prbc.g_00218
OG0001185	Prbk.g_00220	Prbc.g_00217
OG0001186	Prbk.g_00231	Prbc.g_00216
OG0001187	Prbk.g_00232	Prbc.g_00215
OG0001188	Prbk.g_00233	Prbc.g_00214
OG0001189	Prbk.g_00235	Prbc.g_00213
OG0001190	Prbk.g_00236	Prbc.g_00212
OG0001191	Prbk.g_00238	Prbc.g_00210
OG0001192	Prbk.g_01482	Prbc.g_00208
OG0001193	Prbk.g_01483	Prbc.g_00207
OG0001194	Prbk.g_01484	Prbc.g_00206
OG0001195	Prbk.g_01494	Prbc.g_00204
OG0001196	Prbk.g_01530	Prbc.g_00202
OG0001197	Prbk.g_01534	Prbc.g_00198
OG0001198	Prbk.g_01535	Prbc.g_00197
OG0001199	Prbk.g_01536	Prbc.g_00196
OG0001200	Prbk.g_01537	Prbc.g_00195
OG0001201	Prbk.g_01538	Prbc.g_00194
OG0001202	Prbk.g_01539	Prbc.g_00193
OG0001203	Prbk.g_01568	Prbc.g_00189
OG0001204	Prbk.g_01571	Prbc.g_00965
OG0001205	Prbk.g_01572	Prbc.g_00966
OG0001206	Prbk.g_01573	Prbc.g_00967
OG0001207	Prbk.g_01576	Prbc.g_00968
OG0001208	Prbk.g_01577	Prbc.g_00969
OG0001209	Prbk.g_01578	Prbc.g_00970
OG0001210	Prbk.g_01580	Prbc.g_00971
OG0001211	Prbk.g_01582	Prbc.g_00972
OG0001212	Prbk.g_01583	Prbc.g_00973
OG0001213	Prbk.g_01585	Prbc.g_00974
OG0001214	Prbk.g_01586	Prbc.g_00975
OG0001215	Prbk.g_01587	Prbc.g_00976
OG0001216	Prbk.g_01588	Prbc.g_00977
OG0001217	Prbk.g_01589	Prbc.g_00978
OG0001218	Prbk.g_01590	Prbc.g_00979
OG0001219	Prbk.g_01592	Prbc.g_00980
OG0001220	Prbk.g_01593	Prbc.g_00981
OG0001221	Prbk.g_01594	Prbc.g_00982
OG0001222	Prbk.g_01596	Prbc.g_00984
OG0001223	Prbk.g_01600	Prbc.g_00986
OG0001224	Prbk.g_01602	Prbc.g_00988
OG0001225	Prbk.g_02160	Prbc.g_00990
OG0001226	Prbk.g_02161	Prbc.g_00991
OG0001227	Prbk.g_02162	Prbc.g_00992
OG0001228	Prbk.g_02163	Prbc.g_00993
OG0001229	Prbk.g_02165	Prbc.g_00994
OG0001230	Prbk.g_02166	Prbc.g_00995
OG0001231	Prbk.g_02167	Prbc.g_00996
OG0001232	Prbk.g_02169	Prbc.g_00998
OG0001233	Prbk.g_02171	Prbc.g_00999
OG0001234	Prbk.g_02173	Prbc.g_01000
OG0001235	Prbk.g_02174	Prbc.g_01001
OG0001236	Prbk.g_02175	Prbc.g_01002
OG0001237	Prbk.g_02180	Prbc.g_01005
OG0001238	Prbk.g_02185	Prbc.g_01006
OG0001239	Prbk.g_02207	Prbc.g_01011
OG0001240	Prbk.g_02210	Prbc.g_01012
OG0001241	Prbk.g_02211	Prbc.g_01013
OG0001242	Prbk.g_02213	Prbc.g_01015
OG0001243	Prbk.g_02214	Prbc.g_01016
OG0001244	Prbk.g_02217	Prbc.g_01017
OG0001245	Prbk.g_02218	Prbc.g_01018
OG0001246	Prbk.g_02224	Prbc.g_01019
OG0001247	Prbk.g_02225	Prbc.g_01020
OG0001248	Prbk.g_02226	Prbc.g_01021
OG0001249	Prbk.g_02239	Prbc.g_01022
OG0001250	Prbk.g_02248	Prbc.g_01043
OG0001251	Prbk.g_02249	Prbc.g_01044
OG0001252	Prbk.g_02250	Prbc.g_01045
OG0001253	Prbk.g_02251	Prbc.g_01046
OG0001254	Prbk.g_02253	Prbc.g_01048
OG0001255	Prbk.g_02254	Prbc.g_01049
OG0001256	Prbk.g_02258	Prbc.g_01052
OG0001257	Prbk.g_02260	Prbc.g_01053
OG0001258	Prbk.g_02261	Prbc.g_01054
OG0001259	Prbk.g_02265	Prbc.g_01057
OG0001260	Prbk.g_02267	Prbc.g_01060
OG0001261	Prbk.g_02268	Prbc.g_01061
OG0001262	Prbk.g_02270	Prbc.g_01062
OG0001263	Prbk.g_02272	Prbc.g_01063
OG0001264	Prbk.g_02274	Prbc.g_01065
OG0001265	Prbk.g_02275	Prbc.g_01066
OG0001266	Prbk.g_02276	Prbc.g_01067
OG0001267	Prbk.g_02277	Prbc.g_01068
OG0001268	Prbk.g_02278	Prbc.g_01069
OG0001269	Prbk.g_00028	Prbc.g_00481
OG0001270	Prbk.g_00557	Prbc.g_00433
OG0001271	Prbk.g_00756	Prbc.g_00421
OG0001272	Prbk.g_00418	Prbc.g_01173
OG0001273	Prbk.g_00870	Prbc.g_01245
OG0001274	Prbk.g_02063	Prbc.g_01542
OG0001275	Prbk.g_01861	Prbc.g_01557
OG0001276	Prbk.g_01129	Prbc.g_01666
OG0001278	Prbk.g_02554	Prbc.g_00068
OG0001279	Prbk.g_02395	Prbc.g_01976
OG0001280	Prbk.g_00588	Prbc.g_02086
OG0001281	Prbk.g_01682	Prbc.g_00930
OG0001282	Prbk.g_02413	Prbc.g_01985
OG0001283	Prbk.g_01681	Prbc.g_00090
OG0001285	Prbk.g_01776	Prbc.g_01463
OG0001286	Prbk.g_01021	Prbc.g_01449
OG0001288	Prbk.g_02664	Prbc.g_00750
OG0001289	Prbk.g_01999	Prbc.g_00762
OG0001290	Prbk.g_01841	Prbc.g_01940, Prbc.g_00069
OG0001291	Prbk.g_01059	Prbc.g_01598
OG0001292	Prbk.g_01788	Prbc.g_00799
OG0001293	Prbk.g_02082	Prbc.g_02129
OG0001294	Prbk.g_02424	Prbc.g_00802
OG0001296	Prbk.g_00920	Prbc.g_00825
OG0001297	Prbk.g_00915	Prbc.g_00829
OG0001298	Prbk.g_00912	Prbc.g_00831
OG0001299	Prbk.g_01908	Prbc.g_00937
OG0001300	Prbk.g_00901	Prbc.g_01309
OG0001301	Prbk.g_00524	Prbc.g_00230
OG0001302	Prbk.g_01533	Prbc.g_00199
OG0001303	Prbk.g_01598	Prbc.g_00985
OG0001304	Prbk.g_02263	Prbc.g_01056
OG0001305	Prbk.g_01331, Prbk.g_02697	Prbc.g_00116
OG0001306	Prbk.g_00327	Prbc.g_01498
OG0001307	Prbk.g_01618	Prbc.g_01100
OG0001308	Prbk.g_01317	Prbc.g_00502
OG0001309	Prbk.g_01314	Prbc.g_00499
OG0001310	Prbk.g_01312	Prbc.g_00497
OG0001311	Prbk.g_00027	Prbc.g_00480
OG0001312	Prbk.g_00200	Prbc.g_00452
OG0001313	Prbk.g_00541	Prbc.g_00445
OG0001314	Prbk.g_01254	Prbc.g_00372
OG0001315	Prbk.g_01013	Prbc.g_01141
OG0001316	Prbk.g_01000	Prbc.g_01148
OG0001317	Prbk.g_00303	Prbc.g_02120
OG0001318	Prbk.g_02633	Prbc.g_01714
OG0001319	Prbk.g_01205	Prbc.g_01829
OG0001320	Prbk.g_00065	Prbc.g_02104
OG0001321	Prbk.g_00060	Prbc.g_02109
OG0001322	Prbk.g_02247	Prbc.g_01042
OG0001323	Prbk.g_01601	Prbc.g_00987
OG0001325	Prbk.g_01692	Prbc.g_01277
OG0001326	Prbk.g_00134	Prbc.g_01413
OG0001327	Prbk.g_01197	Prbc.g_00587
OG0001328	Prbk.g_01637	Prbc.g_01833
OG0001329	Prbk.g_01433	Prbc.g_00853
OG0001330	Prbk.g_01382	Prbc.g_00888
OG0001331	Prbk.g_00517	Prbc.g_00234
OG0001333	Prbk.g_01519	Prbc.g_00332
OG0001334	Prbk.g_01098	Prbc.g_01471
OG0001337	Prbk.g_02659	Prbc.g_00041
OG0001338	Prbk.g_01193	Prbc.g_00559
OG0001340	Prbk.g_02256	Prbc.g_01050
OG0001344	Prbk.g_01406	Prbc.g_00877
OG0001345	Prbk.g_00802	Prbc.g_00280
OG0001347	Prbk.g_01595	Prbc.g_00983
OG0001348	Prbk.g_00543	Prbc.g_00442
OG0001356	Prbk.g_00707	Prbc.g_01483, Prbc.g_00646
OG0001361	Prbk.g_01053	Prbc.g_01594
OG0001372	Prbk.g_01933	Prbc.g_00133
OG0001377	Prbk.g_01532	Prbc.g_00200
OG0001378	Prbk.g_00589	Prbc.g_02087
OG0001388	Prbk.g_01039	Prbc.g_02116
OG0001389	Prbk.g_00300	Prbc.g_01515
OG0001391	Prbk.g_01044	Prbc.g_01584
OG0001404	Prbk.g_02365	Prbc.g_00092
OG0001421	Prbk.g_02354	Prbc.g_02014
OG0001422	Prbk.g_01351, Prbk.g_02675, Prbk.g_01462, Prbk.g_01732	Prbc.g_00533
OG0001425	Prbk.g_00852	Prbc.g_01218
OG0001427	Prbk.g_01064	Prbc.g_01601
OG0001437	Prbk.g_00671	Prbc.g_02169
OG0001438	Prbk.g_02257	Prbc.g_01051
OG0001441	Prbk.g_02308	Prbc.g_02046
OG0001442	Prbk.g_01656	Prbc.g_02144
OG0001446	Prbk.g_02191	Prbc.g_00603
OG0001448	Prbk.g_02607	Prbc.g_01697
OG0001450	Prbk.g_01661	Prbc.g_00803
OG0001456	Prbk.g_01694	Prbc.g_01806
OG0001458	Prbk.g_02177	Prbc.g_01004
OG0001459	Prbk.g_01742	Prbc.g_00052
OG0001463	Prbk.g_01663, Prbk.g_01668	Prbc.g_02156
OG0001464	Prbk.g_01883	Prbc.g_01639
OG0001465	Prbk.g_01128	Prbc.g_01231
OG0001475	Prbk.g_00625	Prbc.g_01278
OG0001476	Prbk.g_00256	Prbc.g_00706
OG0001481	Prbk.g_01335	Prbc.g_01352
OG0001485	Prbk.g_01828	Prbc.g_01925
OG0001488	Prbk.g_02184	Prbc.g_01942
OG0001489	Prbk.g_02183	Prbc.g_01943
OG0001490	Prbk.g_02182	Prbc.g_01944
OG0001491	Prbk.g_01771	Prbc.g_00678
OG0001492	Prbk.g_00123	Prbc.g_01423
OG0001493	Prbk.g_00337	Prbc.g_01495
OG0001500	Prbk.g_02441	Prbc.g_01998
OG0001501	Prbk.g_02612	Prbc.g_01701
OG0001505	Prbk.g_02445	Prbc.g_00689
OG0001511	Prbk.g_02227	Prbc.g_00911
OG0001512	Prbk.g_02228	Prbc.g_00912
OG0001513	Prbk.g_02229	Prbc.g_00913
OG0001514	Prbk.g_02230	Prbc.g_00914
OG0001515	Prbk.g_02231	Prbc.g_00915
OG0001516	Prbk.g_02232	Prbc.g_00916
OG0001517	Prbk.g_02233	Prbc.g_00917
OG0001518	Prbk.g_02234	Prbc.g_00918
OG0001519	Prbk.g_02235	Prbc.g_00919
OG0001520	Prbk.g_02236	Prbc.g_00920
OG0001521	Prbk.g_02237	Prbc.g_00921
OG0001522	Prbk.g_02238	Prbc.g_00922
OG0001523	Prbk.g_02437	Prbc.g_01993
OG0001528	Prbk.g_01464	Prbc.g_00903
OG0001546	Prbk.g_01677, Prbk.g_00171	Prbc.g_00112
OG0001559	Prbk.g_00357	Prbc.g_00146
OG0001560	Prbk.g_02392	Prbc.g_01973
OG0001561	Prbk.g_02533	Prbc.g_01896
OG0001562	Prbk.g_01702	Prbc.g_01324
OG0001563	Prbk.g_02116	Prbc.g_00251
OG0001570	Prbk.g_02516	Prbc.g_01037, Prbc.g_00170
OG0001588	Prbk.g_01332	Prbc.g_00096, Prbc.g_00019
OG0001599	Prbk.g_00296	Prbc.g_00014
OG0001600	Prbk.g_00922	Prbc.g_00905
OG0001619	Prbk.g_00994	Prbc.g_00956
OG0001620	Prbk.g_00878	Prbc.g_01251
OG0001621	Prbk.g_00838, Prbk.g_00837	Prbc.g_00961
OG0001630	Prbk.g_01564	Prbc.g_00185
OG0001633	Prbk.g_01206, Prbk.g_01208	Prbc.g_00747
OG0001634	Prbk.g_01751	Prbc.g_00007
OG0001645	Prbk.g_00909	Prbc.g_01283
OG0001646	Prbk.g_01960	Prbc.g_00924
OG0001647	Prbk.g_01752	Prbc.g_00008
OG0001648	Prbk.g_01755	Prbc.g_00009
OG0001649	Prbk.g_01756	Prbc.g_00010
OG0001690	Prbk.g_01574	Prbc.g_00182
OG0001691	Prbk.g_01542	Prbc.g_00181
OG0001719	Prbk.g_01570	Prbc.g_00186
OG0001720	Prbk.g_01567	Prbc.g_00188
OG0001721	Prbk.g_01485	Prbc.g_00205
OG0001722	Prbk.g_01652	Prbc.g_02127
OG0001723	Prbk.g_01658	Prbc.g_00516
OG0001725	Prbk.g_00872	Prbc.g_01247
OG0001733	Prbk.g_01566	Prbc.g_00187
OG0001741	Prbk.g_01605	Prbc.g_01119
OG0001743	Prbk.g_00005	Prbc.g_00462
OG0001744	Prbk.g_00006	Prbc.g_00463
OG0001745	Prbk.g_00019	Prbc.g_00473
OG0001746	Prbk.g_02594, Prbk.g_01354	Prbc.g_00175, Prbc.g_00168
OG0001747	Prbk.g_01517	Prbc.g_00820
OG0001748	Prbk.g_01516	Prbc.g_00331
OG0001749	Prbk.g_01408	Prbc.g_00875
OG0001750	Prbk.g_01168	Prbc.g_00578
OG0001751	Prbk.g_00159	Prbc.g_01432
OG0001752	Prbk.g_00136	Prbc.g_01415
OG0001753	Prbk.g_01809	Prbc.g_01774
OG0001754	Prbk.g_01840	Prbc.g_01764
OG0001755	Prbk.g_00597	Prbc.g_02096
OG0001756	Prbk.g_00591	Prbc.g_02089
OG0001757	Prbk.g_00585	Prbc.g_02084
OG0001758	Prbk.g_02328	Prbc.g_02032
OG0001759	Prbk.g_02381	Prbc.g_02099
OG0001760	Prbk.g_02428	Prbc.g_01990
OG0001761	Prbk.g_02473	Prbc.g_01863
OG0001762	Prbk.g_02552	Prbc.g_00547
OG0001763	Prbk.g_02555	Prbc.g_00597
OG0001764	Prbk.g_02569	Prbc.g_01918
OG0001765	Prbk.g_02579	Prbc.g_01968
OG0001766	Prbk.g_02583	Prbc.g_01751
OG0001767	Prbk.g_00716	Prbc.g_01741
OG0001768	Prbk.g_02119	Prbc.g_00450
OG0001769	Prbk.g_00363	Prbc.g_01269
OG0001770	Prbk.g_00859	Prbc.g_01224
OG0001771	Prbk.g_00858	Prbc.g_01223
OG0001772	Prbk.g_00856	Prbc.g_01222
OG0001773	Prbk.g_00855	Prbc.g_01221
OG0001774	Prbk.g_00854	Prbc.g_01220
OG0001775	Prbk.g_00813	Prbc.g_00269
OG0001776	Prbk.g_00945	Prbc.g_00285
OG0001777	Prbk.g_00545	Prbc.g_00440
OG0001778	Prbk.g_00787	Prbc.g_00392
OG0001779	Prbk.g_01276	Prbc.g_00386
OG0001780	Prbk.g_00673	Prbc.g_01939
OG0001781	Prbk.g_02176	Prbc.g_01003
OG0001782	Prbk.g_02186	Prbc.g_01007
OG0001783	Prbk.g_02187	Prbc.g_01008
OG0001784	Prbk.g_02188	Prbc.g_01937
OG0001785	Prbk.g_02212	Prbc.g_01014
OG0001786	Prbk.g_02246	Prbc.g_01041
OG0001795	Prbk.g_01543	Prbc.g_00180
OG0001801	Prbk.g_01648	Prbc.g_01949
OG0001802	Prbk.g_01680	Prbc.g_01112
OG0001803	Prbk.g_01806	Prbc.g_00551
OG0001804	Prbk.g_00577	Prbc.g_02078
OG0001829	Prbk.g_01023	Prbc.g_01451
OG0001830	Prbk.g_00148	Prbc.g_01438
OG0001852	Prbk.g_00173	Prbc.g_00087
OG0001877	Prbk.g_02658	Prbc.g_01559
OG0001910	Prbk.g_00710	Prbc.g_01747
OG0001916	Prbk.g_02028	Prbc.g_01472
OG0001950	Prbk.g_01759	Prbc.g_00026
OG0001973	Prbk.g_02266	Prbc.g_01059
OG0002000	Prbk.g_02241	Prbc.g_01024
OG0002001	Prbk.g_02244	Prbc.g_01026
OG0002032	Prbk.g_01367	Prbc.g_00338
OG0002033	Prbk.g_02054	Prbc.g_01537
OG0002037	Prbk.g_00419	Prbc.g_01174
OG0002038	Prbk.g_00558	Prbc.g_01783
OG0002039	Prbk.g_00743	Prbc.g_00430
OG0002072	Prbk.g_00254	Prbc.g_00704
OG0002076	Prbk.g_02157	Prbc.g_00534
OG0002135	Prbk.g_01560	Prbc.g_00191
OG0002136	Prbk.g_01559	Prbc.g_00192
OG0002138	Prbk.g_01712	Prbc.g_00154
OG0002140	Prbk.g_01522	Prbc.g_00590
OG0002142	Prbk.g_02243	Prbc.g_01025
OG0002190	Prbk.g_02660	Prbc.g_02179
OG0002191	Prbk.g_02508	Prbc.g_00145
OG0002194	Prbk.g_00470	Prbc.g_01212
OG0002298	Prbk.g_01561	Prbc.g_00515
OG0002364	Prbk.g_00827	Prbc.g_00258
OG0002566	Prbk.g_00824	Prbc.g_00254
OG0002989	Prbk.g_00042	Prbc.g_00109
OG0002992	Prbk.g_00083	Prbc.g_00001, Prbc.g_01358
OG0002993	Prbk.g_00829	Prbc.g_01232, Prbc.g_00252
OG0003310	Prbk.g_01557	Prbc.g_00183
OG0003311	Prbk.g_00823	Prbc.g_00253
OG0003312	Prbk.g_00825	Prbc.g_00255
OG0003313	Prbk.g_00826	Prbc.g_00256
