Orthogroup	Prbk	Pram
OG0001132	Prbk.g_00964	Pram.g_01751
OG0001133	Prbk.g_00963	Pram.g_01752
OG0001134	Prbk.g_00962	Pram.g_01753
OG0001135	Prbk.g_00961	Pram.g_01754
OG0001136	Prbk.g_00960	Pram.g_01755
OG0001137	Prbk.g_00959	Pram.g_01756
OG0001138	Prbk.g_00958	Pram.g_01757
OG0001139	Prbk.g_00957	Pram.g_01758
OG0001140	Prbk.g_00956	Pram.g_01759
OG0001141	Prbk.g_00953	Pram.g_01761
OG0001142	Prbk.g_00952	Pram.g_01762
OG0001143	Prbk.g_00951	Pram.g_01763
OG0001144	Prbk.g_00949	Pram.g_01765
OG0001145	Prbk.g_00947	Pram.g_01767
OG0001146	Prbk.g_00946	Pram.g_01768
OG0001147	Prbk.g_00797	Pram.g_01771
OG0001148	Prbk.g_00798	Pram.g_01772
OG0001149	Prbk.g_00801	Pram.g_01773
OG0001150	Prbk.g_00804	Pram.g_01776
OG0001151	Prbk.g_00805	Pram.g_01777
OG0001152	Prbk.g_00806	Pram.g_01778
OG0001153	Prbk.g_00807	Pram.g_01779
OG0001154	Prbk.g_00808	Pram.g_01780
OG0001155	Prbk.g_00809	Pram.g_01781
OG0001156	Prbk.g_00810	Pram.g_01782
OG0001157	Prbk.g_00812	Pram.g_01784
OG0001158	Prbk.g_00814	Pram.g_01786
OG0001159	Prbk.g_00816	Pram.g_01787
OG0001160	Prbk.g_00817	Pram.g_01788
OG0001161	Prbk.g_00844	Pram.g_01793
OG0001162	Prbk.g_00845	Pram.g_01794
OG0001163	Prbk.g_00847	Pram.g_01795
OG0001164	Prbk.g_00848	Pram.g_01796
OG0001165	Prbk.g_00849	Pram.g_01797
OG0001166	Prbk.g_00850	Pram.g_01798
OG0001167	Prbk.g_00851	Pram.g_01799
OG0001168	Prbk.g_00506	Pram.g_01801
OG0001169	Prbk.g_00510	Pram.g_01802
OG0001170	Prbk.g_00513	Pram.g_01806
OG0001171	Prbk.g_00514	Pram.g_01807
OG0001172	Prbk.g_00516	Pram.g_01808
OG0001173	Prbk.g_00518	Pram.g_01810
OG0001174	Prbk.g_00521	Pram.g_01812
OG0001175	Prbk.g_00525	Pram.g_01814
OG0001176	Prbk.g_00527	Pram.g_01816
OG0001177	Prbk.g_00529	Pram.g_01818
OG0001178	Prbk.g_00530	Pram.g_01819
OG0001179	Prbk.g_00531	Pram.g_01820
OG0001180	Prbk.g_00215	Pram.g_01821
OG0001181	Prbk.g_00216	Pram.g_01822
OG0001182	Prbk.g_00217	Pram.g_01823
OG0001183	Prbk.g_00218	Pram.g_01824
OG0001184	Prbk.g_00219	Pram.g_01825
OG0001185	Prbk.g_00220	Pram.g_01826
OG0001186	Prbk.g_00231	Pram.g_01828
OG0001187	Prbk.g_00232	Pram.g_01829
OG0001188	Prbk.g_00233	Pram.g_01830
OG0001189	Prbk.g_00235	Pram.g_01831
OG0001190	Prbk.g_00236	Pram.g_01832
OG0001191	Prbk.g_00238	Pram.g_01834
OG0001192	Prbk.g_01482	Pram.g_01836
OG0001193	Prbk.g_01483	Pram.g_01837
OG0001194	Prbk.g_01484	Pram.g_01838
OG0001195	Prbk.g_01494	Pram.g_01840
OG0001196	Prbk.g_01530	Pram.g_01842
OG0001197	Prbk.g_01534	Pram.g_01845
OG0001198	Prbk.g_01535	Pram.g_01846
OG0001199	Prbk.g_01536	Pram.g_01847
OG0001200	Prbk.g_01537	Pram.g_01848
OG0001201	Prbk.g_01538	Pram.g_01849
OG0001202	Prbk.g_01539	Pram.g_01850
OG0001203	Prbk.g_01568	Pram.g_01852
OG0001204	Prbk.g_01571	Pram.g_01854
OG0001205	Prbk.g_01572	Pram.g_01855
OG0001206	Prbk.g_01573	Pram.g_01856
OG0001207	Prbk.g_01576	Pram.g_01857
OG0001208	Prbk.g_01577	Pram.g_01858
OG0001209	Prbk.g_01578	Pram.g_01859
OG0001210	Prbk.g_01580	Pram.g_01860
OG0001211	Prbk.g_01582	Pram.g_01861
OG0001212	Prbk.g_01583	Pram.g_01862
OG0001213	Prbk.g_01585	Pram.g_01863
OG0001214	Prbk.g_01586	Pram.g_01864
OG0001215	Prbk.g_01587	Pram.g_01865
OG0001216	Prbk.g_01588	Pram.g_01866
OG0001217	Prbk.g_01589	Pram.g_01867
OG0001218	Prbk.g_01590	Pram.g_01868
OG0001219	Prbk.g_01592	Pram.g_01869
OG0001220	Prbk.g_01593	Pram.g_01870
OG0001221	Prbk.g_01594	Pram.g_01871
OG0001222	Prbk.g_01596	Pram.g_01873
OG0001223	Prbk.g_01600	Pram.g_01875
OG0001224	Prbk.g_01602	Pram.g_01877
OG0001225	Prbk.g_02160	Pram.g_01879
OG0001226	Prbk.g_02161	Pram.g_01880
OG0001227	Prbk.g_02162	Pram.g_01881
OG0001228	Prbk.g_02163	Pram.g_01882
OG0001229	Prbk.g_02165	Pram.g_01883
OG0001230	Prbk.g_02166	Pram.g_01884
OG0001231	Prbk.g_02167	Pram.g_01885
OG0001232	Prbk.g_02169	Pram.g_01887
OG0001233	Prbk.g_02171	Pram.g_01888
OG0001234	Prbk.g_02173	Pram.g_01889
OG0001235	Prbk.g_02174	Pram.g_01890
OG0001236	Prbk.g_02175	Pram.g_01891
OG0001237	Prbk.g_02180	Pram.g_01894
OG0001238	Prbk.g_02185	Pram.g_01895
OG0001239	Prbk.g_02207	Pram.g_01900
OG0001240	Prbk.g_02210	Pram.g_01901
OG0001241	Prbk.g_02211	Pram.g_01902
OG0001242	Prbk.g_02213	Pram.g_01904
OG0001243	Prbk.g_02214	Pram.g_01905
OG0001244	Prbk.g_02217	Pram.g_01906
OG0001245	Prbk.g_02218	Pram.g_01907
OG0001246	Prbk.g_02224	Pram.g_01908
OG0001247	Prbk.g_02225	Pram.g_01909
OG0001248	Prbk.g_02226	Pram.g_01910
OG0001249	Prbk.g_02239	Pram.g_01911
OG0001250	Prbk.g_02248	Pram.g_01913
OG0001251	Prbk.g_02249	Pram.g_01914
OG0001252	Prbk.g_02250	Pram.g_01915
OG0001253	Prbk.g_02251	Pram.g_01916
OG0001254	Prbk.g_02253	Pram.g_01918
OG0001255	Prbk.g_02254	Pram.g_01919
OG0001256	Prbk.g_02258	Pram.g_01924
OG0001257	Prbk.g_02260	Pram.g_01925
OG0001258	Prbk.g_02261	Pram.g_01926
OG0001259	Prbk.g_02265	Pram.g_01929
OG0001260	Prbk.g_02267	Pram.g_01930
OG0001261	Prbk.g_02268	Pram.g_01931
OG0001262	Prbk.g_02270	Pram.g_01932
OG0001263	Prbk.g_02272	Pram.g_01933
OG0001264	Prbk.g_02274	Pram.g_01934
OG0001265	Prbk.g_02275	Pram.g_01935
OG0001266	Prbk.g_02276	Pram.g_01936
OG0001267	Prbk.g_02277	Pram.g_01937
OG0001268	Prbk.g_02278	Pram.g_01938
OG0001269	Prbk.g_00028	Pram.g_00076
OG0001270	Prbk.g_00557	Pram.g_00124
OG0001271	Prbk.g_00756	Pram.g_00135
OG0001272	Prbk.g_00418	Pram.g_00269
OG0001273	Prbk.g_00870	Pram.g_00327
OG0001274	Prbk.g_02063	Pram.g_00418
OG0001275	Prbk.g_01861	Pram.g_00434
OG0001276	Prbk.g_01129	Pram.g_00527
OG0001278	Prbk.g_02554	Pram.g_00862
OG0001279	Prbk.g_02395	Pram.g_00733
OG0001280	Prbk.g_00588	Pram.g_00981
OG0001281	Prbk.g_01682	Pram.g_00577
OG0001282	Prbk.g_02413	Pram.g_01214
OG0001283	Prbk.g_01681	Pram.g_01525
OG0001285	Prbk.g_01776	Pram.g_01157
OG0001286	Prbk.g_01021	Pram.g_01143
OG0001288	Prbk.g_02664	Pram.g_01334
OG0001289	Prbk.g_01999	Pram.g_01322
OG0001290	Prbk.g_01841	Pram.g_00658
OG0001291	Prbk.g_01059	Pram.g_01272
OG0001292	Prbk.g_01788	Pram.g_01590
OG0001294	Prbk.g_02424	Pram.g_01003
OG0001296	Prbk.g_00920	Pram.g_01624
OG0001297	Prbk.g_00915	Pram.g_01627
OG0001298	Prbk.g_00912	Pram.g_01630
OG0001299	Prbk.g_01908	Pram.g_01700
OG0001300	Prbk.g_00901	Pram.g_01637
OG0001301	Prbk.g_00524	Pram.g_01813
OG0001302	Prbk.g_01533	Pram.g_01844
OG0001303	Prbk.g_01598	Pram.g_01874
OG0001304	Prbk.g_02263	Pram.g_01928
OG0001305	Prbk.g_01331, Prbk.g_02697	Pram.g_01516
OG0001306	Prbk.g_00327	Pram.g_00372
OG0001307	Prbk.g_01618	Pram.g_00017
OG0001308	Prbk.g_01317	Pram.g_00056
OG0001309	Prbk.g_01314	Pram.g_00059
OG0001310	Prbk.g_01312	Pram.g_00061
OG0001311	Prbk.g_00027	Pram.g_00077
OG0001312	Prbk.g_00200	Pram.g_00105
OG0001313	Prbk.g_00541	Pram.g_00112
OG0001314	Prbk.g_01254	Pram.g_00184
OG0001315	Prbk.g_01013	Pram.g_00231
OG0001316	Prbk.g_01000	Pram.g_00240
OG0001317	Prbk.g_00303	Pram.g_01213
OG0001319	Prbk.g_01205	Pram.g_01196
OG0001320	Prbk.g_00065	Pram.g_00897
OG0001321	Prbk.g_00060	Pram.g_00892
OG0001326	Prbk.g_00134	Pram.g_01106
OG0001327	Prbk.g_01197	Pram.g_01476
OG0001328	Prbk.g_01637	Pram.g_00357
OG0001329	Prbk.g_01433	Pram.g_01655
OG0001331	Prbk.g_00517	Pram.g_01809
OG0001333	Prbk.g_01519	Pram.g_00225
OG0001337	Prbk.g_02659	Pram.g_00625
OG0001338	Prbk.g_01193	Pram.g_01276
OG0001339	Prbk.g_01177	Pram.g_01235
OG0001340	Prbk.g_02256	Pram.g_01922
OG0001343	Prbk.g_00914	Pram.g_01628
OG0001344	Prbk.g_01406	Pram.g_01680
OG0001345	Prbk.g_00802	Pram.g_01774
OG0001347	Prbk.g_01595	Pram.g_01872
OG0001348	Prbk.g_00543	Pram.g_00114
OG0001349	Prbk.g_00198	Pram.g_00104
OG0001351	Prbk.g_01250	Pram.g_00188
OG0001352	Prbk.g_01007	Pram.g_00236
OG0001353	Prbk.g_00381	Pram.g_00249
OG0001354	Prbk.g_00417	Pram.g_00268
OG0001355	Prbk.g_00877	Pram.g_00334
OG0001357	Prbk.g_00330	Pram.g_00369
OG0001358	Prbk.g_02110	Pram.g_00408
OG0001359	Prbk.g_02067	Pram.g_00422
OG0001361	Prbk.g_01053	Pram.g_00451
OG0001362	Prbk.g_01114	Pram.g_00515
OG0001363	Prbk.g_00651	Pram.g_00211
OG0001365	Prbk.g_02538	Pram.g_00851
OG0001367	Prbk.g_00570	Pram.g_00969
OG0001368	Prbk.g_00587	Pram.g_00980
OG0001371	Prbk.g_00176	Pram.g_01085
OG0001372	Prbk.g_01933	Pram.g_01253
OG0001375	Prbk.g_01416	Pram.g_01670
OG0001377	Prbk.g_01532	Pram.g_01843
OG0001378	Prbk.g_00589	Pram.g_00982
OG0001382	Prbk.g_00553	Pram.g_00122
OG0001385	Prbk.g_00407	Pram.g_00261
OG0001388	Prbk.g_01039	Pram.g_00788
OG0001389	Prbk.g_00300	Pram.g_00394
OG0001391	Prbk.g_01044	Pram.g_00680
OG0001393	Prbk.g_01062	Pram.g_00457
OG0001421	Prbk.g_02354	Pram.g_00920
OG0001422	Prbk.g_01351, Prbk.g_02675, Prbk.g_01462, Prbk.g_01732	Pram.g_01620
OG0001425	Prbk.g_00852	Pram.g_00314
OG0001427	Prbk.g_01064	Pram.g_00459
OG0001436	Prbk.g_00623	Pram.g_01200
OG0001437	Prbk.g_00671	Pram.g_01526
OG0001438	Prbk.g_02257	Pram.g_01923
OG0001439	Prbk.g_01945, Prbk.g_02679	Pram.g_00613
OG0001441	Prbk.g_02308	Pram.g_00953
OG0001448	Prbk.g_02607	Pram.g_00558
OG0001450	Prbk.g_01661	Pram.g_01598
OG0001456	Prbk.g_01694	Pram.g_01256
OG0001458	Prbk.g_02177	Pram.g_01893
OG0001463	Prbk.g_01663, Prbk.g_01668	Pram.g_00637
OG0001468	Prbk.g_02529	Pram.g_00841
OG0001475	Prbk.g_00625	Pram.g_01277
OG0001481	Prbk.g_01852, Prbk.g_01101, Prbk.g_01335	Pram.g_00611
OG0001482	Prbk.g_00469	Pram.g_00308
OG0001484	Prbk.g_02513	Pram.g_01576
OG0001485	Prbk.g_01828	Pram.g_00878
OG0001494	Prbk.g_00102	Pram.g_01121
OG0001496	Prbk.g_01191	Pram.g_01224
OG0001501	Prbk.g_02612	Pram.g_00563
OG0001523	Prbk.g_02437	Pram.g_00749
OG0001528	Prbk.g_01464	Pram.g_01268
OG0001559	Prbk.g_00357	Pram.g_01257
OG0001560	Prbk.g_02392	Pram.g_00730
OG0001561	Prbk.g_02533	Pram.g_00846
OG0001562	Prbk.g_01702	Pram.g_00623, Pram.g_00646
OG0001563	Prbk.g_02116	Pram.g_01194, Pram.g_00657
OG0001599	Prbk.g_00296	Pram.g_01575
OG0001600	Prbk.g_00922	Pram.g_01543
OG0001619	Prbk.g_00994	Pram.g_01721
OG0001621	Prbk.g_00838, Prbk.g_00837	Pram.g_01273
OG0001629	Prbk.g_00095	Pram.g_01502
OG0001632	Prbk.g_00832	Pram.g_01251
OG0001633	Prbk.g_01206, Prbk.g_01208	Pram.g_01338
OG0001634	Prbk.g_01751	Pram.g_01518
OG0001645	Prbk.g_00909	Pram.g_01280
OG0001646	Prbk.g_01960	Pram.g_01274
OG0001647	Prbk.g_01752	Pram.g_01519
OG0001648	Prbk.g_01755	Pram.g_01520
OG0001649	Prbk.g_01756	Pram.g_01521
OG0001703	Prbk.g_01787	Pram.g_00700
OG0001721	Prbk.g_01485	Pram.g_01839
OG0001722	Prbk.g_01652	Pram.g_00708
OG0001723	Prbk.g_01658	Pram.g_00701
OG0001725	Prbk.g_00872	Pram.g_00329
OG0001741	Prbk.g_01605	Pram.g_00025
OG0001743	Prbk.g_00005	Pram.g_00095
OG0001744	Prbk.g_00006	Pram.g_00094
OG0001745	Prbk.g_00019	Pram.g_00084
OG0001747	Prbk.g_01517	Pram.g_01192
OG0001748	Prbk.g_01516	Pram.g_00226
OG0001749	Prbk.g_01408	Pram.g_01678
OG0001750	Prbk.g_01168	Pram.g_01243
OG0001751	Prbk.g_00159	Pram.g_01126
OG0001752	Prbk.g_00136	Pram.g_01108
OG0001753	Prbk.g_01809	Pram.g_00783
OG0001754	Prbk.g_01840	Pram.g_00773
OG0001755	Prbk.g_00597	Pram.g_00994
OG0001756	Prbk.g_00591	Pram.g_00984
OG0001757	Prbk.g_00585	Pram.g_00979
OG0001758	Prbk.g_02328	Pram.g_00939
OG0001759	Prbk.g_02381	Pram.g_00902
OG0001760	Prbk.g_02428	Pram.g_00746
OG0001761	Prbk.g_02473	Pram.g_00814
OG0001762	Prbk.g_02552	Pram.g_01541
OG0001763	Prbk.g_02555	Pram.g_00863
OG0001764	Prbk.g_02569	Pram.g_00871
OG0001765	Prbk.g_02579	Pram.g_00725
OG0001766	Prbk.g_02583	Pram.g_00762
OG0001767	Prbk.g_00716	Pram.g_01046
OG0001768	Prbk.g_02119	Pram.g_00107
OG0001769	Prbk.g_00363	Pram.g_00353
OG0001770	Prbk.g_00859	Pram.g_00320
OG0001771	Prbk.g_00858	Pram.g_00319
OG0001772	Prbk.g_00856	Pram.g_00318
OG0001773	Prbk.g_00855	Pram.g_00317
OG0001774	Prbk.g_00854	Pram.g_00316
OG0001775	Prbk.g_00813	Pram.g_01785
OG0001776	Prbk.g_00945	Pram.g_01769
OG0001777	Prbk.g_00545	Pram.g_00116
OG0001778	Prbk.g_00787	Pram.g_00164
OG0001779	Prbk.g_01276	Pram.g_00170
OG0001780	Prbk.g_00673	Pram.g_01538
OG0001781	Prbk.g_02176	Pram.g_01892
OG0001782	Prbk.g_02186	Pram.g_01896
OG0001783	Prbk.g_02187	Pram.g_01897
OG0001784	Prbk.g_02188	Pram.g_00989
OG0001785	Prbk.g_02212	Pram.g_01903
OG0001786	Prbk.g_02246	Pram.g_01912
OG0001798	Prbk.g_01878	Pram.g_00501
OG0001801	Prbk.g_01648	Pram.g_01285
OG0001803	Prbk.g_01806	Pram.g_00643
OG0001821	Prbk.g_00414	Pram.g_01444
OG0001830	Prbk.g_00148	Pram.g_01132
OG0001869	Prbk.g_01264	Pram.g_01566
OG0001878	Prbk.g_01612	Pram.g_00020
OG0001879	Prbk.g_00229	Pram.g_01827
OG0001880	Prbk.g_02005	Pram.g_01329
OG0001881	Prbk.g_01880	Pram.g_00499
OG0001882	Prbk.g_01500	Pram.g_01116
OG0001883	Prbk.g_01499	Pram.g_01115
OG0001886	Prbk.g_01955	Pram.g_00787
OG0001887	Prbk.g_00921	Pram.g_01564
OG0001888	Prbk.g_00069	Pram.g_00900
OG0001889	Prbk.g_02338	Pram.g_00929
OG0001890	Prbk.g_02585	Pram.g_00633
OG0001891	Prbk.g_00886	Pram.g_00338
OG0001892	Prbk.g_00370	Pram.g_00241
OG0001893	Prbk.g_02149	Pram.g_00032
OG0001894	Prbk.g_02150	Pram.g_00031
OG0001895	Prbk.g_02159	Pram.g_00027
OG0001896	Prbk.g_02255	Pram.g_01921
OG0001910	Prbk.g_00710	Pram.g_01040
OG0001915	Prbk.g_01446	Pram.g_01643
OG0001916	Prbk.g_02028	Pram.g_00699
OG0001918	Prbk.g_02636	Pram.g_01071
OG0001920	Prbk.g_00358	Pram.g_00661
OG0001922	Prbk.g_02026	Pram.g_01270
OG0001967	Prbk.g_01813	Pram.g_00688
OG0001968	Prbk.g_01814	Pram.g_00687
OG0001969	Prbk.g_02294	Pram.g_00962
OG0001978	Prbk.g_01342	Pram.g_00668
OG0001996	Prbk.g_02590	Pram.g_00998
OG0002024	Prbk.g_02409	Pram.g_01488
OG0002031	Prbk.g_01352	Pram.g_00600, Pram.g_00598
OG0002076	Prbk.g_02157	Pram.g_00360
OG0002137	Prbk.g_01992	Pram.g_01316
OG0002202	Prbk.g_01546	Pram.g_01492
OG0002275	Prbk.g_02374	Pram.g_01009
OG0002277	Prbk.g_02503	Pram.g_01379
OG0002316	Prbk.g_01867	Pram.g_00601
OG0003297	Prbk.g_00094	Pram.g_00603
