Orthogroup	Prbk	Prad
OG0001140	Prbk.g_00956	Prad.g_00817
OG0001141	Prbk.g_00953	Prad.g_00815
OG0001142	Prbk.g_00952	Prad.g_00814
OG0001143	Prbk.g_00951	Prad.g_00813
OG0001144	Prbk.g_00949	Prad.g_00811
OG0001145	Prbk.g_00947	Prad.g_00809
OG0001146	Prbk.g_00946	Prad.g_00808
OG0001147	Prbk.g_00797	Prad.g_00806
OG0001148	Prbk.g_00798	Prad.g_00805
OG0001149	Prbk.g_00801	Prad.g_00804
OG0001150	Prbk.g_00804	Prad.g_00801
OG0001151	Prbk.g_00805	Prad.g_00800
OG0001152	Prbk.g_00806	Prad.g_00799
OG0001153	Prbk.g_00807	Prad.g_00798
OG0001154	Prbk.g_00808	Prad.g_00797
OG0001155	Prbk.g_00809	Prad.g_00796
OG0001156	Prbk.g_00810	Prad.g_00795
OG0001157	Prbk.g_00812	Prad.g_00793
OG0001158	Prbk.g_00814	Prad.g_00792
OG0001159	Prbk.g_00816	Prad.g_00791
OG0001160	Prbk.g_00817	Prad.g_00790
OG0001161	Prbk.g_00844	Prad.g_00787
OG0001162	Prbk.g_00845	Prad.g_00786
OG0001163	Prbk.g_00847	Prad.g_00785
OG0001164	Prbk.g_00848	Prad.g_00784
OG0001165	Prbk.g_00849	Prad.g_00783
OG0001166	Prbk.g_00850	Prad.g_00782
OG0001167	Prbk.g_00851	Prad.g_00781
OG0001168	Prbk.g_00506	Prad.g_00779
OG0001169	Prbk.g_00510	Prad.g_00778
OG0001170	Prbk.g_00513	Prad.g_00776
OG0001171	Prbk.g_00514	Prad.g_00775
OG0001172	Prbk.g_00516	Prad.g_00774
OG0001173	Prbk.g_00518	Prad.g_00772
OG0001174	Prbk.g_00521	Prad.g_00770
OG0001175	Prbk.g_00525	Prad.g_00768
OG0001176	Prbk.g_00527	Prad.g_00767
OG0001177	Prbk.g_00529	Prad.g_00765
OG0001178	Prbk.g_00530	Prad.g_00764
OG0001179	Prbk.g_00531	Prad.g_00763
OG0001180	Prbk.g_00215	Prad.g_00762
OG0001181	Prbk.g_00216	Prad.g_01641
OG0001182	Prbk.g_00217	Prad.g_01640
OG0001183	Prbk.g_00218	Prad.g_01639
OG0001184	Prbk.g_00219	Prad.g_01638
OG0001185	Prbk.g_00220	Prad.g_01637
OG0001186	Prbk.g_00231	Prad.g_01636
OG0001187	Prbk.g_00232	Prad.g_01635
OG0001188	Prbk.g_00233	Prad.g_01634
OG0001189	Prbk.g_00235	Prad.g_01633
OG0001190	Prbk.g_00236	Prad.g_01632
OG0001191	Prbk.g_00238	Prad.g_01630
OG0001192	Prbk.g_01482	Prad.g_01628
OG0001193	Prbk.g_01483	Prad.g_01627
OG0001194	Prbk.g_01484	Prad.g_01626
OG0001195	Prbk.g_01494	Prad.g_01625
OG0001196	Prbk.g_01530	Prad.g_01623
OG0001197	Prbk.g_01534	Prad.g_01621
OG0001198	Prbk.g_01535	Prad.g_01620
OG0001199	Prbk.g_01536	Prad.g_01619
OG0001200	Prbk.g_01537	Prad.g_01618
OG0001201	Prbk.g_01538	Prad.g_01617
OG0001202	Prbk.g_01539	Prad.g_01616
OG0001203	Prbk.g_01568	Prad.g_01614
OG0001204	Prbk.g_01571	Prad.g_01611
OG0001205	Prbk.g_01572	Prad.g_01610
OG0001206	Prbk.g_01573	Prad.g_01609
OG0001207	Prbk.g_01576	Prad.g_01608
OG0001208	Prbk.g_01577	Prad.g_01607
OG0001209	Prbk.g_01578	Prad.g_01606
OG0001210	Prbk.g_01580	Prad.g_01605
OG0001211	Prbk.g_01582	Prad.g_01604
OG0001212	Prbk.g_01583	Prad.g_01603
OG0001213	Prbk.g_01585	Prad.g_01602
OG0001214	Prbk.g_01586	Prad.g_01601
OG0001215	Prbk.g_01587	Prad.g_01600
OG0001216	Prbk.g_01588	Prad.g_01599
OG0001217	Prbk.g_01589	Prad.g_01598
OG0001218	Prbk.g_01590	Prad.g_01597
OG0001219	Prbk.g_01592	Prad.g_01596
OG0001220	Prbk.g_01593	Prad.g_01595
OG0001221	Prbk.g_01594	Prad.g_01594
OG0001222	Prbk.g_01596	Prad.g_01592
OG0001223	Prbk.g_01600	Prad.g_01590
OG0001224	Prbk.g_01602	Prad.g_01589
OG0001225	Prbk.g_02160	Prad.g_01587
OG0001226	Prbk.g_02161	Prad.g_01586
OG0001227	Prbk.g_02162	Prad.g_01585
OG0001228	Prbk.g_02163	Prad.g_01584
OG0001229	Prbk.g_02165	Prad.g_01583
OG0001230	Prbk.g_02166	Prad.g_01582
OG0001231	Prbk.g_02167	Prad.g_01581
OG0001232	Prbk.g_02169	Prad.g_01579
OG0001233	Prbk.g_02171	Prad.g_01578
OG0001234	Prbk.g_02173	Prad.g_01577
OG0001235	Prbk.g_02174	Prad.g_01576
OG0001236	Prbk.g_02175	Prad.g_01575
OG0001237	Prbk.g_02180	Prad.g_01572
OG0001238	Prbk.g_02185	Prad.g_01571
OG0001239	Prbk.g_02207	Prad.g_01568
OG0001240	Prbk.g_02210	Prad.g_01567
OG0001241	Prbk.g_02211	Prad.g_01566
OG0001242	Prbk.g_02213	Prad.g_01565
OG0001243	Prbk.g_02214	Prad.g_01564
OG0001244	Prbk.g_02217	Prad.g_01563
OG0001245	Prbk.g_02218	Prad.g_01562
OG0001246	Prbk.g_02224	Prad.g_01561
OG0001247	Prbk.g_02225	Prad.g_01560
OG0001248	Prbk.g_02226	Prad.g_01559
OG0001249	Prbk.g_02239	Prad.g_01558
OG0001250	Prbk.g_02248	Prad.g_01557
OG0001251	Prbk.g_02249	Prad.g_01556
OG0001252	Prbk.g_02250	Prad.g_01555
OG0001253	Prbk.g_02251	Prad.g_01554
OG0001254	Prbk.g_02253	Prad.g_01552
OG0001255	Prbk.g_02254	Prad.g_01551
OG0001256	Prbk.g_02258	Prad.g_01549
OG0001257	Prbk.g_02260	Prad.g_01548
OG0001258	Prbk.g_02261	Prad.g_01547
OG0001259	Prbk.g_02265	Prad.g_01545
OG0001260	Prbk.g_02267	Prad.g_01544
OG0001261	Prbk.g_02268	Prad.g_01543
OG0001262	Prbk.g_02270	Prad.g_01542
OG0001263	Prbk.g_02272	Prad.g_01541
OG0001264	Prbk.g_02274	Prad.g_01540
OG0001265	Prbk.g_02275	Prad.g_01539
OG0001266	Prbk.g_02276	Prad.g_01538
OG0001267	Prbk.g_02277	Prad.g_01537
OG0001268	Prbk.g_02278	Prad.g_01536
OG0001269	Prbk.g_00028	Prad.g_01901
OG0001270	Prbk.g_00557	Prad.g_01855
OG0001271	Prbk.g_00756	Prad.g_01841
OG0001272	Prbk.g_00418	Prad.g_01710
OG0001273	Prbk.g_00870	Prad.g_01658
OG0001274	Prbk.g_02063	Prad.g_00025
OG0001275	Prbk.g_01861	Prad.g_00131
OG0001276	Prbk.g_01129	Prad.g_01379
OG0001278	Prbk.g_02554	Prad.g_00297
OG0001279	Prbk.g_02395	Prad.g_00246
OG0001280	Prbk.g_00588	Prad.g_00137
OG0001281	Prbk.g_01682	Prad.g_00995
OG0001282	Prbk.g_02413	Prad.g_00979
OG0001283	Prbk.g_01681	Prad.g_00974
OG0001285	Prbk.g_01776	Prad.g_01512
OG0001286	Prbk.g_01021	Prad.g_01499
OG0001288	Prbk.g_02664	Prad.g_00474
OG0001289	Prbk.g_01999	Prad.g_00463
OG0001290	Prbk.g_01841	Prad.g_00421
OG0001291	Prbk.g_01059	Prad.g_00420
OG0001292	Prbk.g_01788	Prad.g_00415
OG0001293	Prbk.g_02082	Prad.g_00397
OG0001294	Prbk.g_02424	Prad.g_00384
OG0001296	Prbk.g_00920	Prad.g_00949
OG0001297	Prbk.g_00915	Prad.g_00945
OG0001298	Prbk.g_00912	Prad.g_00942
OG0001299	Prbk.g_01908	Prad.g_00876
OG0001300	Prbk.g_00901	Prad.g_00851
OG0001301	Prbk.g_00524	Prad.g_00769
OG0001303	Prbk.g_01598	Prad.g_01591
OG0001304	Prbk.g_02263	Prad.g_01546
OG0001305	Prbk.g_01331, Prbk.g_02697	Prad.g_01299
OG0001306	Prbk.g_00327	Prad.g_00070
OG0001307	Prbk.g_01618	Prad.g_01956
OG0001308	Prbk.g_01317	Prad.g_01922
OG0001309	Prbk.g_01314	Prad.g_01919
OG0001310	Prbk.g_01312	Prad.g_01917
OG0001311	Prbk.g_00027	Prad.g_01900
OG0001312	Prbk.g_00200	Prad.g_01874
OG0001313	Prbk.g_00541	Prad.g_01868
OG0001314	Prbk.g_01254	Prad.g_01792
OG0001315	Prbk.g_01013	Prad.g_01748
OG0001316	Prbk.g_01000	Prad.g_01739
OG0001317	Prbk.g_00303	Prad.g_00736
OG0001318	Prbk.g_02633	Prad.g_01426
OG0001319	Prbk.g_01205	Prad.g_01100
OG0001320	Prbk.g_00065	Prad.g_01027
OG0001321	Prbk.g_00060	Prad.g_01022
OG0001322	Prbk.g_02247	Prad.g_00988
OG0001323	Prbk.g_01601	Prad.g_00649
OG0001325	Prbk.g_01692	Prad.g_00660
OG0001326	Prbk.g_00134	Prad.g_01467
OG0001327	Prbk.g_01197	Prad.g_00610
OG0001328	Prbk.g_01637	Prad.g_00417
OG0001329	Prbk.g_01433	Prad.g_00918
OG0001330	Prbk.g_01382	Prad.g_00883
OG0001331	Prbk.g_00517	Prad.g_00773
OG0001333	Prbk.g_01519	Prad.g_01753
OG0001334	Prbk.g_01098	Prad.g_00039
OG0001337	Prbk.g_02659	Prad.g_00971
OG0001338	Prbk.g_01193	Prad.g_00340
OG0001339	Prbk.g_01177	Prad.g_00623
OG0001340	Prbk.g_02256	Prad.g_00574
OG0001343	Prbk.g_00914	Prad.g_00944
OG0001344	Prbk.g_01406	Prad.g_00894
OG0001345	Prbk.g_00802	Prad.g_00803
OG0001347	Prbk.g_01595	Prad.g_01593
OG0001348	Prbk.g_00543	Prad.g_01865
OG0001349	Prbk.g_00198	Prad.g_01875
OG0001351	Prbk.g_01250	Prad.g_01788
OG0001352	Prbk.g_01007	Prad.g_01743
OG0001353	Prbk.g_00381	Prad.g_01730
OG0001354	Prbk.g_00417	Prad.g_01711
OG0001355	Prbk.g_00877	Prad.g_01652
OG0001356	Prbk.g_00707	Prad.g_00731
OG0001357	Prbk.g_00330	Prad.g_00668
OG0001358	Prbk.g_02110	Prad.g_00035
OG0001359	Prbk.g_02067	Prad.g_00021
OG0001361	Prbk.g_01053	Prad.g_00115
OG0001362	Prbk.g_01114	Prad.g_01366
OG0001363	Prbk.g_00651	Prad.g_01277
OG0001365	Prbk.g_02538	Prad.g_00307
OG0001367	Prbk.g_00570	Prad.g_00158
OG0001368	Prbk.g_00587	Prad.g_00138
OG0001371	Prbk.g_00176	Prad.g_01445
OG0001372	Prbk.g_01933	Prad.g_01216
OG0001375	Prbk.g_01416	Prad.g_00904
OG0001376	Prbk.g_00834, Prbk.g_00821	Prad.g_00862
OG0001377	Prbk.g_01532	Prad.g_01622
OG0001382	Prbk.g_00553	Prad.g_01858
OG0001385	Prbk.g_00407	Prad.g_01719
OG0001388	Prbk.g_01039	Prad.g_01980
OG0001389	Prbk.g_00300	Prad.g_00053
OG0001391	Prbk.g_01044	Prad.g_00125
OG0001393	Prbk.g_01062	Prad.g_00110
OG0001404	Prbk.g_02365	Prad.g_00154
OG0001421	Prbk.g_02354	Prad.g_00205
OG0001422	Prbk.g_01351, Prbk.g_02675, Prbk.g_01462, Prbk.g_01732	Prad.g_01213
OG0001425	Prbk.g_00852	Prad.g_01665
OG0001427	Prbk.g_01064	Prad.g_00108
OG0001436	Prbk.g_00623	Prad.g_00403
OG0001437	Prbk.g_00671	Prad.g_00395
OG0001438	Prbk.g_02257	Prad.g_01550
OG0001439	Prbk.g_01945, Prbk.g_02679	Prad.g_00546
OG0001442	Prbk.g_01656	Prad.g_00145
OG0001447	Prbk.g_02097, Prbk.g_02099	Prad.g_01045
OG0001448	Prbk.g_02607	Prad.g_01409
OG0001450	Prbk.g_01661	Prad.g_00663
OG0001458	Prbk.g_02177	Prad.g_01573
OG0001459	Prbk.g_01742	Prad.g_00378
OG0001463	Prbk.g_01663, Prbk.g_01668	Prad.g_01191
OG0001464	Prbk.g_01883	Prad.g_01349
OG0001465	Prbk.g_01128	Prad.g_01378
OG0001468	Prbk.g_02529	Prad.g_01178
OG0001475	Prbk.g_00625	Prad.g_00348
OG0001476	Prbk.g_00256	Prad.g_00518
OG0001480	Prbk.g_00747	Prad.g_00387, Prad.g_00077
OG0001482	Prbk.g_00469	Prad.g_01671
OG0001485	Prbk.g_01828	Prad.g_00286
OG0001488	Prbk.g_02184	Prad.g_01010
OG0001489	Prbk.g_02183	Prad.g_01009
OG0001490	Prbk.g_02182	Prad.g_01008
OG0001491	Prbk.g_01771	Prad.g_01002
OG0001492	Prbk.g_00123	Prad.g_00976
OG0001493	Prbk.g_00337	Prad.g_00634
OG0001494	Prbk.g_00102	Prad.g_01480
OG0001496	Prbk.g_01191	Prad.g_00364
OG0001500	Prbk.g_02441	Prad.g_00225
OG0001505	Prbk.g_02445	Prad.g_01081
OG0001508	Prbk.g_02008	Prad.g_01175
OG0001511	Prbk.g_02227	Prad.g_00275
OG0001512	Prbk.g_02228	Prad.g_00274
OG0001513	Prbk.g_02229	Prad.g_00273
OG0001514	Prbk.g_02230	Prad.g_00272
OG0001515	Prbk.g_02231	Prad.g_00271
OG0001516	Prbk.g_02232	Prad.g_00270
OG0001517	Prbk.g_02233	Prad.g_00269
OG0001518	Prbk.g_02234	Prad.g_00268
OG0001519	Prbk.g_02235	Prad.g_00267
OG0001520	Prbk.g_02236	Prad.g_00266
OG0001521	Prbk.g_02237	Prad.g_00265
OG0001522	Prbk.g_02238	Prad.g_00264
OG0001523	Prbk.g_02437	Prad.g_00230
OG0001527	Prbk.g_02665	Prad.g_00412
OG0001528	Prbk.g_01464	Prad.g_00402
OG0001540	Prbk.g_01180	Prad.g_00048
OG0001547	Prbk.g_01611	Prad.g_01952
OG0001557	Prbk.g_01476	Prad.g_00407
OG0001559	Prbk.g_00357	Prad.g_00082
OG0001561	Prbk.g_02533	Prad.g_01046
OG0001570	Prbk.g_02516	Prad.g_00047
OG0001588	Prbk.g_01332	Prad.g_00315
OG0001602	Prbk.g_00432	Prad.g_01698
OG0001605	Prbk.g_01465	Prad.g_00702
OG0001619	Prbk.g_00994	Prad.g_00857
OG0001620	Prbk.g_00878	Prad.g_01651
OG0001632	Prbk.g_00832	Prad.g_01106
OG0001633	Prbk.g_01206, Prbk.g_01208	Prad.g_00573
OG0001635	Prbk.g_00875	Prad.g_01654
OG0001643	Prbk.g_00496	Prad.g_00570
OG0001690	Prbk.g_01541	Prad.g_01979
OG0001691	Prbk.g_00942, Prbk.g_01542	Prad.g_01978
OG0001702	Prbk.g_00504	Prad.g_01186
OG0001795	Prbk.g_01543	Prad.g_01977
OG0001850	Prbk.g_01713	Prad.g_00538
OG0001857	Prbk.g_01792	Prad.g_00694
OG0001869	Prbk.g_01264	Prad.g_00390
OG0001872	Prbk.g_02521	Prad.g_00679
OG0001873	Prbk.g_02377	Prad.g_00682
OG0001912	Prbk.g_01636	Prad.g_01040
OG0001913	Prbk.g_01635	Prad.g_01041
OG0001914	Prbk.g_00666	Prad.g_01322
OG0001950	Prbk.g_01759	Prad.g_01209
OG0001990	Prbk.g_00745	Prad.g_00089
OG0002062	Prbk.g_00548	Prad.g_01044
OG0002063	Prbk.g_00664	Prad.g_01323
OG0002064	Prbk.g_00665	Prad.g_01324
