Orthogroup	Prbn	Pral
OG0001105	Prbn.g_01595	Pral.g_01773
OG0001106	Prbn.g_01427	Pral.g_01639
OG0001107	Prbn.g_01420	Pral.g_01629
OG0001108	Prbn.g_01416	Pral.g_01625
OG0001109	Prbn.g_01415	Pral.g_01624
OG0001110	Prbn.g_01413	Pral.g_01622
OG0001111	Prbn.g_01412	Pral.g_01621
OG0001112	Prbn.g_01411	Pral.g_01620
OG0001113	Prbn.g_01410	Pral.g_01619
OG0001114	Prbn.g_01409	Pral.g_01618
OG0001115	Prbn.g_01407	Pral.g_01616
OG0001116	Prbn.g_01406	Pral.g_01615
OG0001117	Prbn.g_01405	Pral.g_01614
OG0001118	Prbn.g_01404	Pral.g_01613
OG0001119	Prbn.g_01403	Pral.g_01612
OG0001120	Prbn.g_01401	Pral.g_01611
OG0001122	Prbn.g_01381	Pral.g_01593
OG0001123	Prbn.g_01375	Pral.g_01598
OG0001124	Prbn.g_01373	Pral.g_01600
OG0001125	Prbn.g_01371	Pral.g_01602
OG0001126	Prbn.g_01460	Pral.g_01571
OG0001127	Prbn.g_01461	Pral.g_01570
OG0001128	Prbn.g_01463	Pral.g_01569
OG0001129	Prbn.g_01464	Pral.g_01568
OG0001130	Prbn.g_01465	Pral.g_01567
OG0001131	Prbn.g_00692	Pral.g_01321
OG0001132	Prbn.g_01039	Pral.g_01033
OG0001133	Prbn.g_01239	Pral.g_01314
OG0001134	Prbn.g_01650	Pral.g_00056, Pral.g_00078
OG0001135	Prbn.g_01653	Pral.g_00075
OG0001136	Prbn.g_01186	Pral.g_01364
OG0001137	Prbn.g_01198	Pral.g_01377
OG0001138	Prbn.g_00392	Pral.g_01401
OG0001139	Prbn.g_00394	Pral.g_01403
OG0001141	Prbn.g_00396	Pral.g_01404
OG0001142	Prbn.g_00397	Pral.g_01405
OG0001143	Prbn.g_00404	Pral.g_01412
OG0001144	Prbn.g_00409	Pral.g_01417
OG0001145	Prbn.g_01092	Pral.g_01289
OG0001146	Prbn.g_01080	Pral.g_01277
OG0001147	Prbn.g_01060	Pral.g_01235
OG0001148	Prbn.g_01242	Pral.g_01220
OG0001149	Prbn.g_00153	Pral.g_01219
OG0001150	Prbn.g_00154	Pral.g_01218
OG0001151	Prbn.g_00165	Pral.g_01207
OG0001152	Prbn.g_00166	Pral.g_01206
OG0001153	Prbn.g_00244	Pral.g_01128
OG0001154	Prbn.g_00245	Pral.g_01127
OG0001155	Prbn.g_00262	Pral.g_01108
OG0001156	Prbn.g_00265	Pral.g_01105
OG0001157	Prbn.g_00266	Pral.g_01104
OG0001158	Prbn.g_00267	Pral.g_01103
OG0001159	Prbn.g_00268	Pral.g_01102
OG0001160	Prbn.g_00900	Pral.g_01076
OG0001161	Prbn.g_01688	Pral.g_00045
OG0001163	Prbn.g_01736	Pral.g_00098
OG0001164	Prbn.g_01740	Pral.g_00102
OG0001165	Prbn.g_01743	Pral.g_00105
OG0001166	Prbn.g_01764	Pral.g_00126
OG0001167	Prbn.g_01782	Pral.g_00143
OG0001168	Prbn.g_01784	Pral.g_00145
OG0001169	Prbn.g_01786	Pral.g_00147
OG0001170	Prbn.g_01788	Pral.g_00149
OG0001171	Prbn.g_01798	Pral.g_00160
OG0001172	Prbn.g_01814	Pral.g_00175
OG0001173	Prbn.g_01815	Pral.g_00176
OG0001174	Prbn.g_01823	Pral.g_00184
OG0001175	Prbn.g_01824	Pral.g_00185
OG0001176	Prbn.g_01832	Pral.g_00194
OG0001177	Prbn.g_01834	Pral.g_00196
OG0001178	Prbn.g_01750	Pral.g_00112
OG0001179	Prbn.g_01864	Pral.g_00226
OG0001180	Prbn.g_01887	Pral.g_00249
OG0001181	Prbn.g_01891	Pral.g_00253
OG0001182	Prbn.g_01899	Pral.g_00261
OG0001183	Prbn.g_01904	Pral.g_00267
OG0001184	Prbn.g_01017	Pral.g_00284
OG0001185	Prbn.g_01001	Pral.g_00300
OG0001186	Prbn.g_00977	Pral.g_00324
OG0001187	Prbn.g_00974	Pral.g_00327
OG0001188	Prbn.g_00972	Pral.g_00329
OG0001189	Prbn.g_00956	Pral.g_00346
OG0001190	Prbn.g_00951	Pral.g_00351
OG0001191	Prbn.g_00941	Pral.g_00361
OG0001192	Prbn.g_00936	Pral.g_00366
OG0001193	Prbn.g_00924	Pral.g_00380
OG0001194	Prbn.g_00923	Pral.g_00381
OG0001195	Prbn.g_00922	Pral.g_00382
OG0001196	Prbn.g_00906	Pral.g_00398
OG0001198	Prbn.g_00297	Pral.g_00407
OG0001201	Prbn.g_01311	Pral.g_00939
OG0001203	Prbn.g_00312	Pral.g_00802
OG0001205	Prbn.g_00668	Pral.g_00648
OG0001206	Prbn.g_00648	Pral.g_00626
OG0001207	Prbn.g_00637	Pral.g_00615
OG0001208	Prbn.g_00632	Pral.g_00609
OG0001209	Prbn.g_00581	Pral.g_00555
OG0001210	Prbn.g_00576	Pral.g_00550
OG0001211	Prbn.g_00566	Pral.g_00540
OG0001212	Prbn.g_00519	Pral.g_00493
OG0001213	Prbn.g_00484	Pral.g_00458
OG0001214	Prbn.g_00428	Pral.g_01438
OG0001215	Prbn.g_01573	Pral.g_01751
OG0001216	Prbn.g_01552	Pral.g_01727
OG0001217	Prbn.g_01023	Pral.g_00023
OG0001218	Prbn.g_01126	Pral.g_01308
OG0001219	Prbn.g_01447	Pral.g_01660
OG0001220	Prbn.g_01490	Pral.g_01542
OG0001221	Prbn.g_01610	Pral.g_01788
OG0001222	Prbn.g_01368	Pral.g_01605
OG0001223	Prbn.g_01400	Pral.g_01610
OG0001224	Prbn.g_01467	Pral.g_01565
OG0001225	Prbn.g_01469	Pral.g_01563
OG0001226	Prbn.g_00476	Pral.g_01320, Pral.g_00967
OG0001227	Prbn.g_01141	Pral.g_01327
OG0001228	Prbn.g_00412	Pral.g_01421
OG0001229	Prbn.g_01127	Pral.g_01299
OG0001230	Prbn.g_00205	Pral.g_01174
OG0001233	Prbn.g_01789	Pral.g_00150
OG0001234	Prbn.g_01826	Pral.g_00188
OG0001235	Prbn.g_01830	Pral.g_00192
OG0001236	Prbn.g_01919	Pral.g_00281
OG0001237	Prbn.g_01016	Pral.g_00285
OG0001238	Prbn.g_00940	Pral.g_00362
OG0001239	Prbn.g_00706	Pral.g_00976
OG0001240	Prbn.g_01328	Pral.g_00954
OG0001241	Prbn.g_01318	Pral.g_00945
OG0001242	Prbn.g_01298	Pral.g_00926
OG0001243	Prbn.g_01291	Pral.g_00919
OG0001244	Prbn.g_01276	Pral.g_00904
OG0001245	Prbn.g_01150	Pral.g_01840
OG0001247	Prbn.g_01580	Pral.g_01758
OG0001248	Prbn.g_01578	Pral.g_01756
OG0001249	Prbn.g_00102	Pral.g_00701
OG0001250	Prbn.g_01503	Pral.g_01529
OG0001251	Prbn.g_01929	Pral.g_01819
OG0001253	Prbn.g_00473	Pral.g_01032
OG0001254	Prbn.g_01652	Pral.g_00076
OG0001256	Prbn.g_00893	Pral.g_01069
OG0001258	Prbn.g_01741	Pral.g_00103
OG0001259	Prbn.g_01787	Pral.g_00148
OG0001260	Prbn.g_01804	Pral.g_00166
OG0001261	Prbn.g_01872	Pral.g_00234
OG0001263	Prbn.g_01289	Pral.g_00917
OG0001265	Prbn.g_01299	Pral.g_00927
OG0001266	Prbn.g_00350	Pral.g_00841
OG0001267	Prbn.g_00047	Pral.g_00759
OG0001268	Prbn.g_00110	Pral.g_00693
OG0001269	Prbn.g_01491	Pral.g_01541
OG0001270	Prbn.g_00679	Pral.g_00660
OG0001271	Prbn.g_00642	Pral.g_00620
OG0001272	Prbn.g_00628	Pral.g_00605
OG0001273	Prbn.g_00422	Pral.g_01432
OG0001274	Prbn.g_00326	Pral.g_00818
OG0001275	Prbn.g_01390	Pral.g_01585
OG0001276	Prbn.g_01376	Pral.g_01597
OG0001277	Prbn.g_00918	Pral.g_01703
OG0001278	Prbn.g_00416	Pral.g_01425
OG0001279	Prbn.g_00810	Pral.g_00024
OG0001280	Prbn.g_01085	Pral.g_01282
OG0001281	Prbn.g_01079	Pral.g_01276
OG0001282	Prbn.g_01241	Pral.g_01221
OG0001283	Prbn.g_00909	Pral.g_00394
OG0001284	Prbn.g_00287	Pral.g_01082
OG0001285	Prbn.g_01772	Pral.g_00133
OG0001286	Prbn.g_01885	Pral.g_00247
OG0001287	Prbn.g_00994	Pral.g_00307
OG0001288	Prbn.g_00984	Pral.g_00317
OG0001289	Prbn.g_01334	Pral.g_00960
OG0001290	Prbn.g_01319	Pral.g_00946
OG0001291	Prbn.g_01281	Pral.g_00909
OG0001292	Prbn.g_00014	Pral.g_00791
OG0001293	Prbn.g_00027	Pral.g_00778
OG0001296	Prbn.g_00605	Pral.g_00581
OG0001297	Prbn.g_00600	Pral.g_00576
OG0001298	Prbn.g_00539	Pral.g_00511
OG0001299	Prbn.g_00842	Pral.g_01468
OG0001300	Prbn.g_01569	Pral.g_01747
OG0001301	Prbn.g_01564	Pral.g_01742
OG0001302	Prbn.g_01451	Pral.g_01663
OG0001304	Prbn.g_01363	Pral.g_01577
OG0001305	Prbn.g_01475	Pral.g_01557
OG0001306	Prbn.g_01174	Pral.g_01352
OG0001307	Prbn.g_01215	Pral.g_01238
OG0001308	Prbn.g_00222	Pral.g_01151
OG0001309	Prbn.g_00865	Pral.g_00572
OG0001310	Prbn.g_01758	Pral.g_00120
OG0001311	Prbn.g_01374	Pral.g_01599
OG0001312	Prbn.g_01438	Pral.g_01651
OG0001315	Prbn.g_01136	Pral.g_01326
OG0001316	Prbn.g_01277	Pral.g_00905
OG0001317	Prbn.g_00316	Pral.g_00806
OG0001318	Prbn.g_00023	Pral.g_00782
OG0001319	Prbn.g_00040	Pral.g_00766
OG0001320	Prbn.g_01673, Prbn.g_01706	Pral.g_00062
OG0001321	Prbn.g_00662	Pral.g_00642
OG0001322	Prbn.g_00661	Pral.g_00641
OG0001323	Prbn.g_00595	Pral.g_00570
OG0001324	Prbn.g_01568	Pral.g_01746
OG0001325	Prbn.g_00859	Pral.g_01724
OG0001327	Prbn.g_01633	Pral.g_01810
OG0001330	Prbn.g_00876	Pral.g_01047
OG0001331	Prbn.g_00156	Pral.g_01216
OG0001332	Prbn.g_00258	Pral.g_01112
OG0001333	Prbn.g_01783	Pral.g_00144
OG0001334	Prbn.g_01907	Pral.g_00270
OG0001335	Prbn.g_01908	Pral.g_00271
OG0001337	Prbn.g_00097	Pral.g_00707
OG0001338	Prbn.g_00100	Pral.g_00704
OG0001339	Prbn.g_01316	Pral.g_00943
OG0001340	Prbn.g_00098	Pral.g_00706
OG0001341	Prbn.g_01134	Pral.g_01304
OG0001342	Prbn.g_01727	Pral.g_00090
OG0001343	Prbn.g_01932	Pral.g_01822
OG0001344	Prbn.g_01193	Pral.g_01371
OG0001345	Prbn.g_01209	Pral.g_01389
OG0001346	Prbn.g_01083	Pral.g_01280
OG0001348	Prbn.g_00148	Pral.g_01303
OG0001350	Prbn.g_00313	Pral.g_00803
OG0001351	Prbn.g_00656	Pral.g_00634
OG0001352	Prbn.g_01584	Pral.g_01762
OG0001353	Prbn.g_01513	Pral.g_01520
OG0001354	Prbn.g_01408	Pral.g_01617
OG0001355	Prbn.g_01354	Pral.g_01040
OG0001359	Prbn.g_01931	Pral.g_01821
OG0001362	Prbn.g_00226	Pral.g_01147
OG0001363	Prbn.g_00228	Pral.g_01145
OG0001364	Prbn.g_01910	Pral.g_00273
OG0001365	Prbn.g_00947	Pral.g_00355
OG0001368	Prbn.g_01052, Prbn.g_00775	Pral.g_01702
OG0001369	Prbn.g_01329	Pral.g_00955
OG0001371	Prbn.g_01585	Pral.g_01763
OG0001372	Prbn.g_00475	Pral.g_00043
OG0001375	Prbn.g_01933	Pral.g_01823
OG0001379	Prbn.g_01090	Pral.g_01287
OG0001380	Prbn.g_01124	Pral.g_01345
OG0001381	Prbn.g_01164	Pral.g_01343
OG0001394	Prbn.g_01606	Pral.g_01784
OG0001397	Prbn.g_00227	Pral.g_01146
OG0001398	Prbn.g_01637	Pral.g_01710
OG0001401	Prbn.g_01508	Pral.g_01672
OG0001402	Prbn.g_00490	Pral.g_00463
OG0001403	Prbn.g_00751	Pral.g_01013
OG0001404	Prbn.g_00709	Pral.g_00979
OG0001407	Prbn.g_01117	Pral.g_00051
OG0001409	Prbn.g_01197	Pral.g_01376
OG0001410	Prbn.g_01214	Pral.g_01237
OG0001414	Prbn.g_00321	Pral.g_00812
OG0001415	Prbn.g_00319	Pral.g_00810
OG0001418	Prbn.g_01579	Pral.g_01757
OG0001419	Prbn.g_01118	Pral.g_00052
OG0001421	Prbn.g_00892	Pral.g_01068
OG0001424	Prbn.g_01042	Pral.g_01853
OG0001425	Prbn.g_00937	Pral.g_00365
OG0001429	Prbn.g_01446	Pral.g_01659
OG0001430	Prbn.g_01125	Pral.g_01309
OG0001431	Prbn.g_00138	Pral.g_00046
OG0001434	Prbn.g_01601	Pral.g_01779
OG0001435	Prbn.g_01625	Pral.g_01803
OG0001437	Prbn.g_00320	Pral.g_00811
OG0001443	Prbn.g_01128	Pral.g_01300
OG0001446	Prbn.g_01034	Pral.g_00048
OG0001448	Prbn.g_00658	Pral.g_01851
OG0001450	Prbn.g_01576	Pral.g_01754
OG0001451	Prbn.g_01479	Pral.g_01553
OG0001455	Prbn.g_01133	Pral.g_00019
OG0001461	Prbn.g_00725	Pral.g_00457
OG0001463	Prbn.g_00054	Pral.g_00752
OG0001464	Prbn.g_00099	Pral.g_00705
OG0001465	Prbn.g_01557	Pral.g_01735
OG0001467	Prbn.g_01235	Pral.g_01223
OG0001468	Prbn.g_01941	Pral.g_01834
OG0001476	Prbn.g_01196	Pral.g_01374
OG0001481	Prbn.g_01104	Pral.g_00671
OG0001484	Prbn.g_00877	Pral.g_01053
OG0001485	Prbn.g_00803	Pral.g_00065
OG0001486	Prbn.g_01187	Pral.g_01365
OG0001487	Prbn.g_00252	Pral.g_01120
OG0001488	Prbn.g_01202	Pral.g_01381
OG0001489	Prbn.g_01896	Pral.g_00258
OG0001491	Prbn.g_01454	Pral.g_01665
OG0001498	Prbn.g_00695	Pral.g_00675
OG0001500	Prbn.g_00029	Pral.g_00776
OG0001501	Prbn.g_01635	Pral.g_01691
OG0001503	Prbn.g_01028	Pral.g_01902
OG0001506	Prbn.g_00256	Pral.g_01115
OG0001510	Prbn.g_00990	Pral.g_00311
OG0001511	Prbn.g_01307	Pral.g_00935
OG0001512	Prbn.g_01132	Pral.g_01297
OG0001515	Prbn.g_01571	Pral.g_01749
OG0001516	Prbn.g_00839	Pral.g_01465
OG0001517	Prbn.g_00106	Pral.g_00697
OG0001518	Prbn.g_00938	Pral.g_00364
OG0001519	Prbn.g_00933	Pral.g_00369
OG0001521	Prbn.g_01456	Pral.g_01689
OG0001522	Prbn.g_01512	Pral.g_01521
OG0001523	Prbn.g_01655	Pral.g_00073
OG0001524	Prbn.g_01656	Pral.g_00072
OG0001526	Prbn.g_00721	Pral.g_01055
OG0001527	Prbn.g_00553	Pral.g_00526
OG0001529	Prbn.g_00741	Pral.g_01004
OG0001530	Prbn.g_01308	Pral.g_00936
OG0001531	Prbn.g_00311	Pral.g_00801
OG0001532	Prbn.g_00393	Pral.g_01402
OG0001534	Prbn.g_01362	Pral.g_01576
OG0001535	Prbn.g_01378	Pral.g_01596
OG0001536	Prbn.g_01422	Pral.g_01631
OG0001537	Prbn.g_01609	Pral.g_01787
OG0001538	Prbn.g_01541	Pral.g_01493
OG0001539	Prbn.g_01631	Pral.g_01808
OG0001540	Prbn.g_01287	Pral.g_00915
OG0001541	Prbn.g_00374	Pral.g_00864
OG0001542	Prbn.g_00368	Pral.g_00858
OG0001543	Prbn.g_01098	Pral.g_01305
OG0001544	Prbn.g_00934	Pral.g_00368
OG0001545	Prbn.g_00919	Pral.g_00385
OG0001550	Prbn.g_01024	Pral.g_01701
OG0001552	Prbn.g_00889	Pral.g_01067
OG0001557	Prbn.g_01605	Pral.g_01783
OG0001559	Prbn.g_01309	Pral.g_00937
OG0001560	Prbn.g_01320	Pral.g_00947
OG0001561	Prbn.g_01372	Pral.g_01601
OG0001562	Prbn.g_01385	Pral.g_01589
OG0001563	Prbn.g_01880	Pral.g_00242
OG0001565	Prbn.g_00784	Pral.g_01872
OG0001566	Prbn.g_01588	Pral.g_01767
OG0001571	Prbn.g_00813	Pral.g_00034
OG0001574	Prbn.g_00555	Pral.g_00528
OG0001575	Prbn.g_00550	Pral.g_00523
OG0001576	Prbn.g_01070	Pral.g_01268
OG0001577	Prbn.g_01184	Pral.g_01362
OG0001579	Prbn.g_00095	Pral.g_00709
OG0001580	Prbn.g_00734	Pral.g_00997
OG0001581	Prbn.g_01065	Pral.g_00670
OG0001583	Prbn.g_01455	Pral.g_01666
OG0001584	Prbn.g_00852	Pral.g_01478
OG0001587	Prbn.g_01806	Pral.g_00168
OG0001588	Prbn.g_00688	Pral.g_01229
OG0001589	Prbn.g_01791	Pral.g_00153
OG0001591	Prbn.g_01592	Pral.g_01770
OG0001592	Prbn.g_00735	Pral.g_00998
OG0001595	Prbn.g_00711	Pral.g_00981
OG0001596	Prbn.g_00702	Pral.g_00972
OG0001597	Prbn.g_00253	Pral.g_01119
OG0001598	Prbn.g_01566	Pral.g_01744
OG0001599	Prbn.g_00650	Pral.g_00628
OG0001600	Prbn.g_00603	Pral.g_00579
OG0001601	Prbn.g_01590	Pral.g_01768
OG0001603	Prbn.g_01452	Pral.g_01664
OG0001604	Prbn.g_01613	Pral.g_01791
OG0001605	Prbn.g_01029	Pral.g_01844
OG0001606	Prbn.g_01019	Pral.g_01855
OG0001607	Prbn.g_00801	Pral.g_01892
OG0001608	Prbn.g_01360	Pral.g_01693
OG0001609	Prbn.g_00254	Pral.g_01117
OG0001610	Prbn.g_00257	Pral.g_01113
OG0001611	Prbn.g_01666	Pral.g_01862
OG0001614	Prbn.g_01002	Pral.g_00299
OG0001616	Prbn.g_00385	Pral.g_01392
OG0001617	Prbn.g_01567	Pral.g_01745
OG0001619	Prbn.g_01429	Pral.g_01641
OG0001620	Prbn.g_00114	Pral.g_00689
OG0001621	Prbn.g_00019	Pral.g_00786
OG0001622	Prbn.g_00910	Pral.g_00393
OG0001628	Prbn.g_00477	Pral.g_00451
OG0001630	Prbn.g_01924	Pral.g_01814
OG0001636	Prbn.g_00747	Pral.g_01010
OG0001638	Prbn.g_01756	Pral.g_00118
OG0001639	Prbn.g_00261	Pral.g_01109
OG0001640	Prbn.g_01459	Pral.g_01572
OG0001642	Prbn.g_01492	Pral.g_01540
OG0001644	Prbn.g_01951	Pral.g_01714
OG0001648	Prbn.g_01681	Pral.g_00087, Pral.g_01294
OG0001650	Prbn.g_01705	Pral.g_00060
OG0001650	Prbn.g_00141	Pral.g_00441
OG0001651	Prbn.g_01153	Pral.g_01863
OG0001654	Prbn.g_00259	Pral.g_01111
OG0001656	Prbn.g_00094	Pral.g_00710
OG0001657	Prbn.g_01258	Pral.g_00889
OG0001658	Prbn.g_00739	Pral.g_01002
OG0001659	Prbn.g_00143	Pral.g_00433
OG0001661	Prbn.g_00792	Pral.g_01865
OG0001662	Prbn.g_01639	Pral.g_00426
OG0001663	Prbn.g_01170	Pral.g_01349
OG0001664	Prbn.g_01643	Pral.g_00054
OG0001665	Prbn.g_01163	Pral.g_01329
OG0001670	Prbn.g_00790	Pral.g_00070
OG0001676	Prbn.g_00096	Pral.g_00708
OG0001678	Prbn.g_01813	Pral.g_00174
OG0001679	Prbn.g_00101	Pral.g_00703
OG0001684	Prbn.g_00526	Pral.g_00500
OG0001685	Prbn.g_00472	Pral.g_00448
OG0001686	Prbn.g_01149	Pral.g_01330
OG0001687	Prbn.g_00652	Pral.g_00630
OG0001689	Prbn.g_00986	Pral.g_00315
OG0001691	Prbn.g_01457	Pral.g_01574
OG0001706	Prbn.g_00128	Pral.g_00425
OG0001707	Prbn.g_01142	Pral.g_01325
OG0001717	Prbn.g_00826	Pral.g_00876
OG0001722	Prbn.g_01926	Pral.g_01816
OG0001725	Prbn.g_00132	Pral.g_00035
OG0001727	Prbn.g_01665	Pral.g_01854
OG0001746	Prbn.g_00129	Pral.g_00434
OG0001757	Prbn.g_00799	Pral.g_01900
OG0001770	Prbn.g_01660	Pral.g_00001, Pral.g_00027, Pral.g_00028
OG0001793	Prbn.g_00776, Prbn.g_01051	Pral.g_00423
OG0001795	Prbn.g_01712, Prbn.g_01943	Pral.g_01836
OG0001802	Prbn.g_00815, Prbn.g_01130	Pral.g_00030
OG0001916	Prbn.g_00618	Pral.g_00594
OG0001955	Prbn.g_00135	Pral.g_01307
OG0001956	Prbn.g_01485	Pral.g_01547
OG0001963	Prbn.g_00873	Pral.g_01049
OG0001977	Prbn.g_00928	Pral.g_00376
OG0001988	Prbn.g_01108	Pral.g_00011
OG0002036	Prbn.g_00882	Pral.g_01048
OG0002052	Prbn.g_01367	Pral.g_01606
OG0002096	Prbn.g_00185, Prbn.g_01053	Pral.g_01733
OG0002164	Prbn.g_01936	Pral.g_01310, Pral.g_01827
OG0002165	Prbn.g_01942	Pral.g_01835
OG0002176	Prbn.g_00773, Prbn.g_00147	Pral.g_01857
OG0002177	Prbn.g_00479	Pral.g_00453
OG0002228	Prbn.g_01708	Pral.g_00068
OG0002232	Prbn.g_01581	Pral.g_01759
OG0002240	Prbn.g_01296	Pral.g_00924
OG0002246	Prbn.g_01693	Pral.g_00081
OG0002282	Prbn.g_00888	Pral.g_01066
OG0002283	Prbn.g_01139	Pral.g_01317
OG0002284	Prbn.g_00817	Pral.g_00442
OG0002293	Prbn.g_00816	Pral.g_01734
OG0002294	Prbn.g_01935	Pral.g_01825
OG0002345	Prbn.g_00471	Pral.g_00036
OG0002346	Prbn.g_01162	Pral.g_01328
OG0002348	Prbn.g_00149	Pral.g_00033
OG0002379	Prbn.g_01692	Pral.g_00067
OG0002397	Prbn.g_01387	Pral.g_01668
OG0002398	Prbn.g_00880, Prbn.g_01160	Pral.g_01341
OG0002436	Prbn.g_01675	Pral.g_00071
OG0002439	Prbn.g_01638	Pral.g_01306
OG0002442	Prbn.g_00797	Pral.g_01894
OG0002453	Prbn.g_01725	Pral.g_00079
OG0002455	Prbn.g_00127	Pral.g_00041, Pral.g_01318
OG0002456	Prbn.g_01913	Pral.g_00276
OG0002497	Prbn.g_00824	Pral.g_00424
OG0002500	Prbn.g_00869	Pral.g_01847
OG0002501	Prbn.g_00795	Pral.g_01315
OG0002502	Prbn.g_01940	Pral.g_01833
OG0002503	Prbn.g_00646	Pral.g_00624
OG0002504	Prbn.g_01555	Pral.g_01730
OG0002505	Prbn.g_00137	Pral.g_00026
OG0002508	Prbn.g_00823	Pral.g_01732
OG0002509	Prbn.g_00818	Pral.g_00086
OG0002510	Prbn.g_01033	Pral.g_01700
OG0002511	Prbn.g_00051	Pral.g_01838
OG0002512	Prbn.g_00478	Pral.g_00452
OG0002513	Prbn.g_01156	Pral.g_01338
OG0002514	Prbn.g_00902	Pral.g_01077
OG0002515	Prbn.g_01654	Pral.g_00074
OG0002516	Prbn.g_01158	Pral.g_01339
OG0002517	Prbn.g_01058	Pral.g_01031
OG0002583	Prbn.g_00871	Pral.g_01226, Pral.g_01301
OG0002584	Prbn.g_01359	Pral.g_01695
OG0002586	Prbn.g_01587	Pral.g_01765
OG0002587	Prbn.g_01720	Pral.g_00084
OG0002646	Prbn.g_01914	Pral.g_01186
OG0002654	Prbn.g_01138	Pral.g_01850
OG0002655	Prbn.g_01122	Pral.g_00432
OG0002659	Prbn.g_01944	Pral.g_01837
OG0002661	Prbn.g_01116	Pral.g_01051
OG0002662	Prbn.g_01642	Pral.g_00055
OG0002729	Prbn.g_00881	Pral.g_01841
OG0002819	Prbn.g_01674	Pral.g_01293
OG0002823	Prbn.g_00660	Pral.g_01050
OG0002824	Prbn.g_00827	Pral.g_00447
OG0002826	Prbn.g_00847	Pral.g_01473
OG0002827	Prbn.g_00386	Pral.g_01393
OG0002828	Prbn.g_01155	Pral.g_00431
OG0002829	Prbn.g_01148	Pral.g_01867
OG0002830	Prbn.g_00884	Pral.g_01062
OG0002831	Prbn.g_00870	Pral.g_00018, Pral.g_00031
OG0002834	Prbn.g_01694	Pral.g_00080
OG0002836	Prbn.g_01744	Pral.g_00106
OG0002922	Prbn.g_00821	Pral.g_01903
OG0002923	Prbn.g_00828	Pral.g_00427
OG0002925	Prbn.g_01044	Pral.g_01852
OG0002927	Prbn.g_01450	Pral.g_01662
OG0002929	Prbn.g_01659	Pral.g_00042
OG0002930	Prbn.g_01902	Pral.g_00264
OG0003070	Prbn.g_00322	Pral.g_00814
OG0003075	Prbn.g_01934	Pral.g_01824
OG0003236	Prbn.g_00785	Pral.g_01873
OG0003238	Prbn.g_00819	Pral.g_01298
OG0003241	Prbn.g_01640	Pral.g_00429
OG0003244	Prbn.g_01726	Pral.g_00089
