Orthogroup	Prbn	Prat
OG0001105	Prbn.g_01595	Prat.g_00743
OG0001106	Prbn.g_01427	Prat.g_00884
OG0001107	Prbn.g_01420	Prat.g_00894
OG0001108	Prbn.g_01416	Prat.g_00898
OG0001109	Prbn.g_01415	Prat.g_00899
OG0001110	Prbn.g_01413	Prat.g_00901
OG0001111	Prbn.g_01412	Prat.g_00902
OG0001112	Prbn.g_01411	Prat.g_00903
OG0001113	Prbn.g_01410	Prat.g_00904
OG0001114	Prbn.g_01409	Prat.g_00905
OG0001115	Prbn.g_01407	Prat.g_00907
OG0001116	Prbn.g_01406	Prat.g_00908
OG0001117	Prbn.g_01405	Prat.g_00909
OG0001118	Prbn.g_01404	Prat.g_00910
OG0001119	Prbn.g_01403	Prat.g_00911
OG0001120	Prbn.g_01401	Prat.g_00913
OG0001122	Prbn.g_01381	Prat.g_00932
OG0001123	Prbn.g_01375	Prat.g_00937
OG0001124	Prbn.g_01373	Prat.g_00939
OG0001125	Prbn.g_01371	Prat.g_00941
OG0001126	Prbn.g_01460	Prat.g_00955
OG0001127	Prbn.g_01461	Prat.g_00956
OG0001128	Prbn.g_01463	Prat.g_00957
OG0001129	Prbn.g_01464	Prat.g_00958
OG0001130	Prbn.g_01465	Prat.g_00959
OG0001131	Prbn.g_00692	Prat.g_01204
OG0001132	Prbn.g_01039	Prat.g_01479
OG0001133	Prbn.g_01239	Prat.g_01211
OG0001134	Prbn.g_01650	Prat.g_01495, Prat.g_01561
OG0001135	Prbn.g_01653	Prat.g_01557
OG0001136	Prbn.g_01186	Prat.g_01158
OG0001137	Prbn.g_01198	Prat.g_01147
OG0001138	Prbn.g_00392	Prat.g_01126
OG0001139	Prbn.g_00394	Prat.g_01124
OG0001141	Prbn.g_00396	Prat.g_01123
OG0001142	Prbn.g_00397	Prat.g_01122
OG0001143	Prbn.g_00404	Prat.g_01115
OG0001144	Prbn.g_00409	Prat.g_01110
OG0001145	Prbn.g_01092	Prat.g_01241
OG0001146	Prbn.g_01080	Prat.g_01253
OG0001147	Prbn.g_01060	Prat.g_01287
OG0001148	Prbn.g_01242	Prat.g_01293
OG0001149	Prbn.g_00153	Prat.g_01294
OG0001150	Prbn.g_00154	Prat.g_01295
OG0001151	Prbn.g_00165	Prat.g_01306
OG0001152	Prbn.g_00166	Prat.g_01307
OG0001153	Prbn.g_00244	Prat.g_01387
OG0001154	Prbn.g_00245	Prat.g_01388
OG0001155	Prbn.g_00262	Prat.g_01407
OG0001156	Prbn.g_00265	Prat.g_01410
OG0001157	Prbn.g_00266	Prat.g_01411
OG0001158	Prbn.g_00267	Prat.g_01412
OG0001159	Prbn.g_00268	Prat.g_01413
OG0001160	Prbn.g_00900	Prat.g_01439
OG0001161	Prbn.g_01688	Prat.g_01502
OG0001162	Prbn.g_00134	Prat.g_01500
OG0001163	Prbn.g_01736	Prat.g_01583
OG0001164	Prbn.g_01740	Prat.g_01587
OG0001165	Prbn.g_01743	Prat.g_01590
OG0001166	Prbn.g_01764	Prat.g_01610
OG0001167	Prbn.g_01782	Prat.g_01628
OG0001168	Prbn.g_01784	Prat.g_01630
OG0001169	Prbn.g_01786	Prat.g_01632
OG0001170	Prbn.g_01788	Prat.g_01634
OG0001171	Prbn.g_01798	Prat.g_01645
OG0001172	Prbn.g_01814	Prat.g_01660
OG0001173	Prbn.g_01815	Prat.g_01661
OG0001174	Prbn.g_01823	Prat.g_01669
OG0001175	Prbn.g_01824	Prat.g_01670
OG0001176	Prbn.g_01832	Prat.g_01678
OG0001177	Prbn.g_01834	Prat.g_01680
OG0001178	Prbn.g_01750	Prat.g_01597
OG0001179	Prbn.g_01864	Prat.g_01710
OG0001180	Prbn.g_01887	Prat.g_01732
OG0001181	Prbn.g_01891	Prat.g_01736
OG0001182	Prbn.g_01899	Prat.g_01745
OG0001183	Prbn.g_01904	Prat.g_01749
OG0001184	Prbn.g_01017	Prat.g_01766
OG0001185	Prbn.g_01001	Prat.g_01783
OG0001186	Prbn.g_00977	Prat.g_01807
OG0001187	Prbn.g_00974	Prat.g_01810
OG0001188	Prbn.g_00972	Prat.g_01812
OG0001189	Prbn.g_00956	Prat.g_01829
OG0001190	Prbn.g_00951	Prat.g_01834
OG0001191	Prbn.g_00941	Prat.g_01844
OG0001192	Prbn.g_00936	Prat.g_01849
OG0001193	Prbn.g_00924	Prat.g_01863
OG0001194	Prbn.g_00923	Prat.g_01864
OG0001195	Prbn.g_00922	Prat.g_01865
OG0001196	Prbn.g_00906	Prat.g_01881
OG0001198	Prbn.g_00297	Prat.g_01890
OG0001201	Prbn.g_01311	Prat.g_00105
OG0001202	Prbn.g_00354	Prat.g_00201
OG0001203	Prbn.g_00312	Prat.g_00243
OG0001205	Prbn.g_00668	Prat.g_00406
OG0001206	Prbn.g_00648	Prat.g_00425
OG0001207	Prbn.g_00637	Prat.g_00436
OG0001208	Prbn.g_00632	Prat.g_00442
OG0001209	Prbn.g_00581	Prat.g_00497
OG0001210	Prbn.g_00576	Prat.g_00501
OG0001211	Prbn.g_00566	Prat.g_00511
OG0001212	Prbn.g_00519	Prat.g_00558
OG0001213	Prbn.g_00484	Prat.g_00593
OG0001214	Prbn.g_00428	Prat.g_01088
OG0001215	Prbn.g_01573	Prat.g_00764
OG0001216	Prbn.g_01552	Prat.g_00790
OG0001217	Prbn.g_01023	Prat.g_01486
OG0001218	Prbn.g_01126	Prat.g_01217
OG0001219	Prbn.g_01447	Prat.g_00863
OG0001220	Prbn.g_01490	Prat.g_00984
OG0001221	Prbn.g_01610	Prat.g_00728
OG0001222	Prbn.g_01368	Prat.g_00944
OG0001223	Prbn.g_01400	Prat.g_00914
OG0001224	Prbn.g_01467	Prat.g_00961
OG0001225	Prbn.g_01469	Prat.g_00963
OG0001226	Prbn.g_00476	Prat.g_00078
OG0001227	Prbn.g_01141	Prat.g_01197
OG0001228	Prbn.g_00412	Prat.g_01106
OG0001229	Prbn.g_01127	Prat.g_01228
OG0001230	Prbn.g_00205	Prat.g_01343
OG0001233	Prbn.g_01789	Prat.g_01635
OG0001234	Prbn.g_01826	Prat.g_01672
OG0001235	Prbn.g_01830	Prat.g_01676
OG0001236	Prbn.g_01919	Prat.g_01763
OG0001237	Prbn.g_01016	Prat.g_01767
OG0001238	Prbn.g_00940	Prat.g_01845
OG0001239	Prbn.g_00706	Prat.g_00068
OG0001240	Prbn.g_01328	Prat.g_00090
OG0001241	Prbn.g_01318	Prat.g_00099
OG0001243	Prbn.g_01291	Prat.g_00125
OG0001244	Prbn.g_01276	Prat.g_00140
OG0001245	Prbn.g_01150	Prat.g_00671
OG0001247	Prbn.g_01580	Prat.g_00757
OG0001248	Prbn.g_01578	Prat.g_00759
OG0001249	Prbn.g_00102	Prat.g_00345
OG0001250	Prbn.g_01503	Prat.g_00997
OG0001251	Prbn.g_01929	Prat.g_00695
OG0001253	Prbn.g_00473	Prat.g_01480
OG0001254	Prbn.g_01652	Prat.g_01559
OG0001255	Prbn.g_01171	Prat.g_01172
OG0001256	Prbn.g_00893	Prat.g_01446
OG0001258	Prbn.g_01741	Prat.g_01588
OG0001259	Prbn.g_01787	Prat.g_01633
OG0001260	Prbn.g_01804	Prat.g_01651
OG0001261	Prbn.g_01872	Prat.g_01717
OG0001263	Prbn.g_01289	Prat.g_00127
OG0001265	Prbn.g_01299	Prat.g_00117
OG0001266	Prbn.g_00350	Prat.g_00205
OG0001267	Prbn.g_00047	Prat.g_00287
OG0001268	Prbn.g_00110	Prat.g_00353
OG0001269	Prbn.g_01491	Prat.g_00985
OG0001270	Prbn.g_00679	Prat.g_00394
OG0001271	Prbn.g_00642	Prat.g_00431
OG0001272	Prbn.g_00628	Prat.g_00446
OG0001273	Prbn.g_00422	Prat.g_01095
OG0001274	Prbn.g_00326	Prat.g_00228
OG0001275	Prbn.g_01390	Prat.g_00922
OG0001276	Prbn.g_01376	Prat.g_00936
OG0001277	Prbn.g_00918	Prat.g_00817
OG0001278	Prbn.g_00416	Prat.g_01102
OG0001279	Prbn.g_00810	Prat.g_00828
OG0001280	Prbn.g_01085	Prat.g_01248
OG0001281	Prbn.g_01079	Prat.g_01254
OG0001282	Prbn.g_01241	Prat.g_01292
OG0001283	Prbn.g_00909	Prat.g_01877
OG0001284	Prbn.g_00287	Prat.g_01433
OG0001285	Prbn.g_01772	Prat.g_01617
OG0001286	Prbn.g_01885	Prat.g_01730
OG0001287	Prbn.g_00994	Prat.g_01790
OG0001288	Prbn.g_00984	Prat.g_01800
OG0001289	Prbn.g_01334	Prat.g_00085
OG0001290	Prbn.g_01319	Prat.g_00098
OG0001291	Prbn.g_01281	Prat.g_00135
OG0001292	Prbn.g_00014	Prat.g_00254
OG0001293	Prbn.g_00027	Prat.g_00268
OG0001295	Prbn.g_00146	Prat.g_01215
OG0001296	Prbn.g_00605	Prat.g_00472
OG0001297	Prbn.g_00600	Prat.g_00477
OG0001298	Prbn.g_00539	Prat.g_00541
OG0001299	Prbn.g_00842	Prat.g_01057
OG0001300	Prbn.g_01569	Prat.g_00768
OG0001301	Prbn.g_01564	Prat.g_00773
OG0001302	Prbn.g_01451	Prat.g_00859
OG0001303	Prbn.g_01707	Prat.g_01550
OG0001304	Prbn.g_01363	Prat.g_00949
OG0001305	Prbn.g_01475	Prat.g_00969
OG0001306	Prbn.g_01174	Prat.g_01170
OG0001307	Prbn.g_01215	Prat.g_01283
OG0001308	Prbn.g_00222	Prat.g_01363
OG0001309	Prbn.g_00865	Prat.g_00481
OG0001310	Prbn.g_01758	Prat.g_01604
OG0001311	Prbn.g_01374	Prat.g_00938
OG0001312	Prbn.g_01438	Prat.g_00872
OG0001316	Prbn.g_01277	Prat.g_00139
OG0001317	Prbn.g_00316	Prat.g_00239
OG0001318	Prbn.g_00023	Prat.g_00263
OG0001319	Prbn.g_00040	Prat.g_00280
OG0001320	Prbn.g_01673, Prbn.g_01706	Prat.g_01580
OG0001321	Prbn.g_00662	Prat.g_00413
OG0001322	Prbn.g_00661	Prat.g_00414
OG0001324	Prbn.g_01568	Prat.g_00769
OG0001325	Prbn.g_00859	Prat.g_00793
OG0001327	Prbn.g_01633	Prat.g_00704
OG0001329	Prbn.g_01704	Prat.g_01542
OG0001330	Prbn.g_00876	Prat.g_01468
OG0001331	Prbn.g_00156	Prat.g_01297
OG0001332	Prbn.g_00258	Prat.g_01403
OG0001333	Prbn.g_01783	Prat.g_01629
OG0001334	Prbn.g_01907	Prat.g_01752
OG0001335	Prbn.g_01908	Prat.g_01753
OG0001337	Prbn.g_00097	Prat.g_00339
OG0001338	Prbn.g_00100	Prat.g_00342
OG0001339	Prbn.g_01316	Prat.g_00101
OG0001340	Prbn.g_00098	Prat.g_00340
OG0001341	Prbn.g_01134	Prat.g_01225
OG0001343	Prbn.g_01932	Prat.g_00692
OG0001344	Prbn.g_01193	Prat.g_01152
OG0001346	Prbn.g_01083	Prat.g_01250
OG0001348	Prbn.g_00148	Prat.g_00827
OG0001350	Prbn.g_00313	Prat.g_00242
OG0001351	Prbn.g_00656	Prat.g_00416
OG0001352	Prbn.g_01584	Prat.g_00753
OG0001353	Prbn.g_01513	Prat.g_01005
OG0001354	Prbn.g_01408	Prat.g_00906
OG0001359	Prbn.g_01931	Prat.g_00693
OG0001362	Prbn.g_00226	Prat.g_01367
OG0001363	Prbn.g_00228	Prat.g_01369
OG0001364	Prbn.g_01910	Prat.g_01755
OG0001365	Prbn.g_00947	Prat.g_01838
OG0001368	Prbn.g_01052, Prbn.g_00775	Prat.g_00818
OG0001369	Prbn.g_01329	Prat.g_01269
OG0001370	Prbn.g_00651	Prat.g_00422
OG0001371	Prbn.g_01585	Prat.g_00752
OG0001372	Prbn.g_00475	Prat.g_01503
OG0001375	Prbn.g_01933	Prat.g_00691
OG0001379	Prbn.g_01090	Prat.g_01243
OG0001380	Prbn.g_01124	Prat.g_01178
OG0001381	Prbn.g_01164	Prat.g_01181
OG0001394	Prbn.g_01606	Prat.g_00732
OG0001397	Prbn.g_00227	Prat.g_01368
OG0001398	Prbn.g_01637	Prat.g_00810
OG0001401	Prbn.g_01508	Prat.g_00850
OG0001402	Prbn.g_00490	Prat.g_00588
OG0001403	Prbn.g_00751	Prat.g_00032
OG0001404	Prbn.g_00709	Prat.g_00065
OG0001407	Prbn.g_01117	Prat.g_01521
OG0001409	Prbn.g_01197	Prat.g_01148
OG0001410	Prbn.g_01214	Prat.g_01284
OG0001414	Prbn.g_00321	Prat.g_00233
OG0001415	Prbn.g_00319	Prat.g_00235
OG0001418	Prbn.g_01579	Prat.g_00758
OG0001419	Prbn.g_01118	Prat.g_01522
OG0001421	Prbn.g_00892	Prat.g_01447
OG0001422	Prbn.g_01114	Prat.g_00660, Prat.g_00659
OG0001424	Prbn.g_01042	Prat.g_00657
OG0001425	Prbn.g_00937	Prat.g_01848
OG0001428	Prbn.g_00382	Prat.g_00173
OG0001429	Prbn.g_01446	Prat.g_00864
OG0001430	Prbn.g_01125	Prat.g_01216
OG0001431	Prbn.g_00138	Prat.g_01489
OG0001434	Prbn.g_01601	Prat.g_00737
OG0001435	Prbn.g_01625	Prat.g_00711
OG0001437	Prbn.g_00320	Prat.g_00234
OG0001440	Prbn.g_01709	Prat.g_00613
OG0001440	Prbn.g_01703	Prat.g_01552
OG0001443	Prbn.g_01128	Prat.g_01227
OG0001446	Prbn.g_01034	Prat.g_01504
OG0001448	Prbn.g_00658	Prat.g_00658
OG0001450	Prbn.g_01576	Prat.g_00761
OG0001451	Prbn.g_01479	Prat.g_00973
OG0001455	Prbn.g_01133	Prat.g_01463, Prat.g_00666
OG0001461	Prbn.g_00725	Prat.g_00378
OG0001463	Prbn.g_00054	Prat.g_00294
OG0001464	Prbn.g_00099	Prat.g_00341
OG0001465	Prbn.g_01557	Prat.g_00779
OG0001467	Prbn.g_01235	Prat.g_01290
OG0001468	Prbn.g_01941	Prat.g_00679
OG0001477	Prbn.g_00833	Prat.g_01515, Prat.g_01514
OG0001481	Prbn.g_01104	Prat.g_00375
OG0001484	Prbn.g_00877	Prat.g_00635
OG0001485	Prbn.g_00803	Prat.g_01539
OG0001487	Prbn.g_00252	Prat.g_01395
OG0001488	Prbn.g_01202	Prat.g_01143
OG0001489	Prbn.g_01896	Prat.g_01741
OG0001491	Prbn.g_01454	Prat.g_00856
OG0001496	Prbn.g_00831	Prat.g_01512
OG0001497	Prbn.g_00832	Prat.g_01513
OG0001498	Prbn.g_00695	Prat.g_00371
OG0001500	Prbn.g_00029	Prat.g_00270
OG0001501	Prbn.g_01635	Prat.g_00826
OG0001503	Prbn.g_01028	Prat.g_01175
OG0001506	Prbn.g_00256	Prat.g_01399
OG0001510	Prbn.g_00990	Prat.g_01794
OG0001511	Prbn.g_01307	Prat.g_00109
OG0001512	Prbn.g_01132	Prat.g_01231
OG0001514	Prbn.g_00830	Prat.g_01511
OG0001515	Prbn.g_01571	Prat.g_00766
OG0001516	Prbn.g_00839	Prat.g_01060
OG0001517	Prbn.g_00106	Prat.g_01328, Prat.g_00349
OG0001518	Prbn.g_00938	Prat.g_01847
OG0001519	Prbn.g_00933	Prat.g_01852
OG0001521	Prbn.g_01456	Prat.g_00831
OG0001523	Prbn.g_01655	Prat.g_01555
OG0001524	Prbn.g_01656	Prat.g_01554
OG0001526	Prbn.g_00721	Prat.g_01460
OG0001527	Prbn.g_00553	Prat.g_00526
OG0001529	Prbn.g_00741	Prat.g_00043
OG0001530	Prbn.g_01308	Prat.g_00108
OG0001531	Prbn.g_00311	Prat.g_00244
OG0001532	Prbn.g_00393	Prat.g_01125
OG0001534	Prbn.g_01362	Prat.g_00950
OG0001535	Prbn.g_01378	Prat.g_00935
OG0001536	Prbn.g_01422	Prat.g_00892
OG0001537	Prbn.g_01609	Prat.g_00729
OG0001538	Prbn.g_01541	Prat.g_01032
OG0001539	Prbn.g_01631	Prat.g_00706
OG0001540	Prbn.g_01287	Prat.g_00129
OG0001541	Prbn.g_00374	Prat.g_00181
OG0001542	Prbn.g_00368	Prat.g_00187
OG0001543	Prbn.g_01098	Prat.g_01221
OG0001544	Prbn.g_00934	Prat.g_01851
OG0001545	Prbn.g_00919	Prat.g_01868
OG0001549	Prbn.g_01481	Prat.g_00975
OG0001552	Prbn.g_00889	Prat.g_01449
OG0001557	Prbn.g_01605	Prat.g_00733
OG0001559	Prbn.g_01309	Prat.g_00107
OG0001560	Prbn.g_01320	Prat.g_00097
OG0001561	Prbn.g_01372	Prat.g_00940
OG0001562	Prbn.g_01385	Prat.g_00927
OG0001563	Prbn.g_01880	Prat.g_01725
OG0001566	Prbn.g_01588	Prat.g_00750
OG0001571	Prbn.g_00813	Prat.g_01234, Prat.g_01492
OG0001574	Prbn.g_00555	Prat.g_00524
OG0001575	Prbn.g_00550	Prat.g_00529
OG0001576	Prbn.g_01070	Prat.g_01262
OG0001577	Prbn.g_01184	Prat.g_01160
OG0001579	Prbn.g_00095	Prat.g_00337
OG0001580	Prbn.g_00734	Prat.g_00050
OG0001581	Prbn.g_01065	Prat.g_00379, Prat.g_00385
OG0001583	Prbn.g_01455	Prat.g_00855
OG0001584	Prbn.g_00852	Prat.g_01047
OG0001589	Prbn.g_01791	Prat.g_01638
OG0001591	Prbn.g_01592	Prat.g_00746
OG0001592	Prbn.g_00735	Prat.g_00049
OG0001595	Prbn.g_00711	Prat.g_00063
OG0001596	Prbn.g_00702	Prat.g_00072
OG0001597	Prbn.g_00253	Prat.g_01396
OG0001598	Prbn.g_01566	Prat.g_00771
OG0001599	Prbn.g_00650	Prat.g_00423
OG0001600	Prbn.g_00603	Prat.g_00474
OG0001601	Prbn.g_01590	Prat.g_00748
OG0001603	Prbn.g_01452	Prat.g_00858
OG0001604	Prbn.g_01613	Prat.g_00724
OG0001606	Prbn.g_01019	Prat.g_00655
OG0001607	Prbn.g_00801	Prat.g_00624
OG0001608	Prbn.g_01360	Prat.g_00825
OG0001609	Prbn.g_00254	Prat.g_01397
OG0001610	Prbn.g_00257	Prat.g_01402
OG0001611	Prbn.g_01666	Prat.g_00646
OG0001614	Prbn.g_01002	Prat.g_01782
OG0001616	Prbn.g_00385	Prat.g_01133
OG0001617	Prbn.g_01567	Prat.g_00770
OG0001619	Prbn.g_01429	Prat.g_00882
OG0001620	Prbn.g_00114	Prat.g_00357
OG0001621	Prbn.g_00019	Prat.g_00259
OG0001622	Prbn.g_00910	Prat.g_01876
OG0001628	Prbn.g_00477	Prat.g_00600
OG0001629	Prbn.g_00822	Prat.g_01524
OG0001630	Prbn.g_01924	Prat.g_00700
OG0001631	Prbn.g_00805	Prat.g_01226
OG0001636	Prbn.g_00747	Prat.g_00035
OG0001639	Prbn.g_00261	Prat.g_01406
OG0001640	Prbn.g_01459	Prat.g_00954
OG0001642	Prbn.g_01492	Prat.g_00986
OG0001643	Prbn.g_00431	Prat.g_01085
OG0001644	Prbn.g_01951	Prat.g_00806
OG0001650	Prbn.g_01705	Prat.g_01579
OG0001651	Prbn.g_01153	Prat.g_00649
OG0001654	Prbn.g_00259	Prat.g_01404
OG0001656	Prbn.g_00094	Prat.g_00336
OG0001657	Prbn.g_01258	Prat.g_00155
OG0001658	Prbn.g_00739	Prat.g_00045
OG0001661	Prbn.g_00792	Prat.g_01505
OG0001662	Prbn.g_01639	Prat.g_01523
OG0001663	Prbn.g_01170	Prat.g_01173
OG0001664	Prbn.g_01643	Prat.g_00381
OG0001665	Prbn.g_01163	Prat.g_01195
OG0001669	Prbn.g_01066, Prbn.g_01687	Prat.g_00041
OG0001676	Prbn.g_00096	Prat.g_00338
OG0001678	Prbn.g_01813	Prat.g_01659
OG0001679	Prbn.g_00101	Prat.g_00343
OG0001685	Prbn.g_00472	Prat.g_00833
OG0001686	Prbn.g_01149	Prat.g_01194
OG0001687	Prbn.g_00652	Prat.g_00420
OG0001689	Prbn.g_00986	Prat.g_01798
OG0001691	Prbn.g_01457	Prat.g_00952
OG0001693	Prbn.g_01689	Prat.g_00625
OG0001697	Prbn.g_01453	Prat.g_00857
OG0001699	Prbn.g_01649	Prat.g_01237
OG0001706	Prbn.g_00128	Prat.g_00460
OG0001707	Prbn.g_01142	Prat.g_01198
OG0001717	Prbn.g_00826	Prat.g_00168
OG0001722	Prbn.g_01926	Prat.g_00698
OG0001727	Prbn.g_01041, Prbn.g_01665	Prat.g_00656
OG0001746	Prbn.g_00129	Prat.g_01517
OG0001757	Prbn.g_00825, Prbn.g_00799	Prat.g_00630
OG0001769	Prbn.g_01137	Prat.g_01222
OG0001770	Prbn.g_01660	Prat.g_01553
OG0001771	Prbn.g_01672	Prat.g_01576
OG0001795	Prbn.g_01712, Prbn.g_01943	Prat.g_00675
OG0001916	Prbn.g_00618	Prat.g_00457
OG0001955	Prbn.g_00135	Prat.g_01218
OG0001956	Prbn.g_01485	Prat.g_00979
OG0001963	Prbn.g_00873	Prat.g_01466
OG0001977	Prbn.g_00928	Prat.g_01859
OG0001996	Prbn.g_00753	Prat.g_00030
OG0002034	Prbn.g_00481	Prat.g_00596
OG0002036	Prbn.g_00882	Prat.g_01467
OG0002052	Prbn.g_01367	Prat.g_00945
OG0002096	Prbn.g_00185, Prbn.g_01053	Prat.g_00782
OG0002164	Prbn.g_01936	Prat.g_00687
OG0002165	Prbn.g_01942	Prat.g_00677, Prat.g_01581
OG0002176	Prbn.g_00773, Prbn.g_00147	Prat.g_00651
OG0002177	Prbn.g_00479	Prat.g_00598
OG0002228	Prbn.g_01680	Prat.g_01551, Prat.g_01564
OG0002228	Prbn.g_01708	Prat.g_01535
OG0002232	Prbn.g_01581	Prat.g_00756
OG0002240	Prbn.g_01296	Prat.g_00120
OG0002246	Prbn.g_01693	Prat.g_01537
OG0002275	Prbn.g_01715	Prat.g_00608
OG0002282	Prbn.g_00888	Prat.g_01450
OG0002283	Prbn.g_01139	Prat.g_01207
OG0002284	Prbn.g_00817	Prat.g_00638
OG0002293	Prbn.g_00816	Prat.g_00780
OG0002294	Prbn.g_01935	Prat.g_00689
OG0002345	Prbn.g_00471	Prat.g_01501
OG0002346	Prbn.g_01162	Prat.g_01196
OG0002348	Prbn.g_00149	Prat.g_01518
OG0002379	Prbn.g_01692	Prat.g_01536
OG0002383	Prbn.g_01043	Prat.g_00623
OG0002397	Prbn.g_01387	Prat.g_00853
OG0002398	Prbn.g_00880, Prbn.g_01160	Prat.g_01183
OG0002439	Prbn.g_01638	Prat.g_01220
OG0002442	Prbn.g_00797	Prat.g_00628
OG0002453	Prbn.g_01725	Prat.g_01506, Prat.g_01562
OG0002455	Prbn.g_00127	Prat.g_01206
OG0002456	Prbn.g_01913	Prat.g_01758
OG0002499	Prbn.g_00872	Prat.g_00650
OG0002500	Prbn.g_00869	Prat.g_00664
OG0002501	Prbn.g_00795	Prat.g_01209
OG0002502	Prbn.g_01940	Prat.g_00681
OG0002503	Prbn.g_00646	Prat.g_00427
OG0002504	Prbn.g_01555	Prat.g_00787
OG0002505	Prbn.g_00137	Prat.g_01490
OG0002508	Prbn.g_00823	Prat.g_00642
OG0002509	Prbn.g_00818	Prat.g_01526
OG0002510	Prbn.g_01033	Prat.g_00819
OG0002511	Prbn.g_00051	Prat.g_00673
OG0002512	Prbn.g_00478	Prat.g_00599
OG0002513	Prbn.g_01156	Prat.g_01186
OG0002514	Prbn.g_00902	Prat.g_01438
OG0002515	Prbn.g_01654	Prat.g_01556
OG0002516	Prbn.g_01158	Prat.g_01185
OG0002517	Prbn.g_01058	Prat.g_01481
OG0002556	Prbn.g_01062	Prat.g_00786
OG0002557	Prbn.g_01063	Prat.g_00785
OG0002558	Prbn.g_01064	Prat.g_00784
OG0002588	Prbn.g_00191	Prat.g_01276
OG0002646	Prbn.g_01914	Prat.g_01331
OG0002654	Prbn.g_01138	Prat.g_00661
OG0002655	Prbn.g_01122	Prat.g_01223
OG0002659	Prbn.g_01944	Prat.g_00674
OG0002661	Prbn.g_01116	Prat.g_01464
OG0002662	Prbn.g_01642	Prat.g_00382
OG0002728	Prbn.g_01938	Prat.g_00683
OG0002729	Prbn.g_00881	Prat.g_00670
OG0002806	Prbn.g_00789	Prat.g_01233
OG0002811	Prbn.g_01050	Prat.g_00633
OG0002819	Prbn.g_01674	Prat.g_01540
OG0002823	Prbn.g_00660	Prat.g_01465
OG0002824	Prbn.g_00827	Prat.g_01232
OG0002826	Prbn.g_00847	Prat.g_01052
OG0002827	Prbn.g_00386	Prat.g_01132
OG0002828	Prbn.g_01155	Prat.g_01488
OG0002829	Prbn.g_01148	Prat.g_00645
OG0002830	Prbn.g_00884	Prat.g_01453
OG0002831	Prbn.g_00870	Prat.g_01493
OG0002834	Prbn.g_01694	Prat.g_01538
OG0002836	Prbn.g_01744	Prat.g_01591
OG0002920	Prbn.g_00812	Prat.g_00636
OG0002921	Prbn.g_00820	Prat.g_00641
OG0002924	Prbn.g_01057	Prat.g_01229
OG0002927	Prbn.g_01450	Prat.g_00860
OG0002928	Prbn.g_01099	Prat.g_01483
OG0003070	Prbn.g_00322	Prat.g_00232
OG0003075	Prbn.g_01934	Prat.g_00690
OG0003240	Prbn.g_01119	Prat.g_00820
OG0003242	Prbn.g_01641	Prat.g_01494
