Orthogroup	Prbn	Syai
OG0001115	Prbn.g_01407	Syai.g_01476
OG0001116	Prbn.g_01406	Syai.g_01474
OG0001117	Prbn.g_01405	Syai.g_01473
OG0001118	Prbn.g_01404	Syai.g_01472
OG0001119	Prbn.g_01403	Syai.g_01470
OG0001120	Prbn.g_01401	Syai.g_01466
OG0001122	Prbn.g_01381	Syai.g_01437
OG0001123	Prbn.g_01375	Syai.g_01430
OG0001124	Prbn.g_01373	Syai.g_01428
OG0001125	Prbn.g_01371	Syai.g_01426
OG0001126	Prbn.g_01460	Syai.g_02021
OG0001127	Prbn.g_01461	Syai.g_02020
OG0001128	Prbn.g_01463	Syai.g_02017
OG0001129	Prbn.g_01464	Syai.g_02015
OG0001130	Prbn.g_01465	Syai.g_02014
OG0001131	Prbn.g_00692	Syai.g_01281
OG0001132	Prbn.g_01039	Syai.g_01620
OG0001133	Prbn.g_01239	Syai.g_01072
OG0001134	Prbn.g_01650	Syai.g_01745
OG0001135	Prbn.g_01653	Syai.g_01742
OG0001136	Prbn.g_01186	Syai.g_02146
OG0001137	Prbn.g_01198	Syai.g_02126
OG0001138	Prbn.g_00392	Syai.g_01763
OG0001139	Prbn.g_00394	Syai.g_01765
OG0001140	Prbn.g_00395	Syai.g_01766
OG0001141	Prbn.g_00396	Syai.g_01767
OG0001142	Prbn.g_00397	Syai.g_01768
OG0001143	Prbn.g_00404	Syai.g_01778
OG0001144	Prbn.g_00409	Syai.g_01788
OG0001145	Prbn.g_01092	Syai.g_02165
OG0001146	Prbn.g_01080	Syai.g_02185
OG0001147	Prbn.g_01060	Syai.g_00869
OG0001148	Prbn.g_01242	Syai.g_00626
OG0001149	Prbn.g_00153	Syai.g_00625
OG0001150	Prbn.g_00154	Syai.g_00624
OG0001151	Prbn.g_00165	Syai.g_00611
OG0001152	Prbn.g_00166	Syai.g_00610
OG0001153	Prbn.g_00244	Syai.g_00903
OG0001154	Prbn.g_00245	Syai.g_00901
OG0001155	Prbn.g_00262	Syai.g_02298
OG0001156	Prbn.g_00265	Syai.g_02301
OG0001157	Prbn.g_00266	Syai.g_02302
OG0001158	Prbn.g_00267	Syai.g_02303
OG0001159	Prbn.g_00268	Syai.g_02304
OG0001160	Prbn.g_00900	Syai.g_02355
OG0001161	Prbn.g_01688	Syai.g_02803
OG0001162	Prbn.g_00134	Syai.g_01374
OG0001163	Prbn.g_01736	Syai.g_02363
OG0001164	Prbn.g_01740	Syai.g_02369
OG0001165	Prbn.g_01743	Syai.g_02374
OG0001166	Prbn.g_01764	Syai.g_02400
OG0001167	Prbn.g_01782	Syai.g_02254
OG0001168	Prbn.g_01784	Syai.g_02256
OG0001169	Prbn.g_01786	Syai.g_02258
OG0001170	Prbn.g_01788	Syai.g_02260
OG0001171	Prbn.g_01798	Syai.g_02270
OG0001172	Prbn.g_01814	Syai.g_00323
OG0001173	Prbn.g_01815	Syai.g_00324
OG0001174	Prbn.g_01823	Syai.g_00332
OG0001175	Prbn.g_01824	Syai.g_00333
OG0001176	Prbn.g_01832	Syai.g_00352
OG0001177	Prbn.g_01834	Syai.g_00350
OG0001178	Prbn.g_01750	Syai.g_02383
OG0001179	Prbn.g_01864	Syai.g_00385
OG0001180	Prbn.g_01887	Syai.g_00410
OG0001181	Prbn.g_01891	Syai.g_00414
OG0001182	Prbn.g_01899	Syai.g_00423
OG0001183	Prbn.g_01904	Syai.g_00429
OG0001184	Prbn.g_01017	Syai.g_00156
OG0001185	Prbn.g_01001	Syai.g_00117
OG0001186	Prbn.g_00977	Syai.g_00084
OG0001187	Prbn.g_00974	Syai.g_00081
OG0001188	Prbn.g_00972	Syai.g_00078
OG0001189	Prbn.g_00956	Syai.g_00061
OG0001190	Prbn.g_00951	Syai.g_02776
OG0001191	Prbn.g_00941	Syai.g_02788
OG0001192	Prbn.g_00936	Syai.g_02793
OG0001193	Prbn.g_00924	Syai.g_02835
OG0001194	Prbn.g_00923	Syai.g_02838
OG0001195	Prbn.g_00922	Syai.g_02839
OG0001196	Prbn.g_00906	Syai.g_02913
OG0001198	Prbn.g_00297	Syai.g_02930
OG0001199	Prbn.g_00703	Syai.g_02480
OG0001202	Prbn.g_00354	Syai.g_02674
OG0001203	Prbn.g_00312	Syai.g_00540
OG0001204	Prbn.g_00306	Syai.g_00312
OG0001205	Prbn.g_00668	Syai.g_02212
OG0001206	Prbn.g_00648	Syai.g_00853
OG0001207	Prbn.g_00637	Syai.g_00629
OG0001208	Prbn.g_00632	Syai.g_00640
OG0001209	Prbn.g_00581	Syai.g_00711
OG0001210	Prbn.g_00576	Syai.g_00720
OG0001211	Prbn.g_00566	Syai.g_00735
OG0001212	Prbn.g_00519	Syai.g_00799
OG0001213	Prbn.g_00484	Syai.g_01082
OG0001214	Prbn.g_00428	Syai.g_01106
OG0001215	Prbn.g_01573	Syai.g_01958
OG0001216	Prbn.g_01552	Syai.g_01388
OG0001217	Prbn.g_01023	Syai.g_01185
OG0001218	Prbn.g_01126	Syai.g_00893
OG0001219	Prbn.g_01447	Syai.g_01561
OG0001220	Prbn.g_01490	Syai.g_02087
OG0001221	Prbn.g_01610	Syai.g_01284
OG0001222	Prbn.g_01368	Syai.g_01516
OG0001223	Prbn.g_01400	Syai.g_01463
OG0001224	Prbn.g_01467	Syai.g_02011
OG0001225	Prbn.g_01469	Syai.g_02009
OG0001226	Prbn.g_00476	Syai.g_01154
OG0001227	Prbn.g_01141	Syai.g_02806
OG0001228	Prbn.g_00412	Syai.g_02218
OG0001229	Prbn.g_01127	Syai.g_01986
OG0001230	Prbn.g_00205	Syai.g_00964
OG0001231	Prbn.g_00691	Syai.g_00017
OG0001233	Prbn.g_01789	Syai.g_02261
OG0001234	Prbn.g_01826	Syai.g_00337
OG0001235	Prbn.g_01830	Syai.g_00343
OG0001236	Prbn.g_01919	Syai.g_00159
OG0001237	Prbn.g_01016	Syai.g_00137
OG0001238	Prbn.g_00940	Syai.g_02789
OG0001239	Prbn.g_00706	Syai.g_02477
OG0001240	Prbn.g_01328	Syai.g_02527
OG0001241	Prbn.g_01318	Syai.g_02537
OG0001242	Prbn.g_01298	Syai.g_02566
OG0001243	Prbn.g_01291	Syai.g_02573
OG0001244	Prbn.g_01276	Syai.g_02605
OG0001245	Prbn.g_01150	Syai.g_02091
OG0001247	Prbn.g_01580	Syai.g_01380
OG0001248	Prbn.g_01578	Syai.g_01377
OG0001249	Prbn.g_00102	Syai.g_00464
OG0001250	Prbn.g_01503	Syai.g_02053
OG0001251	Prbn.g_01929	Syai.g_02845
OG0001252	Prbn.g_01462	Syai.g_02018
OG0001254	Prbn.g_01652	Syai.g_01744
OG0001255	Prbn.g_01171	Syai.g_01915
OG0001256	Prbn.g_00893	Syai.g_02362
OG0001258	Prbn.g_01741	Syai.g_02372
OG0001259	Prbn.g_01787	Syai.g_02259
OG0001260	Prbn.g_01804	Syai.g_02281
OG0001261	Prbn.g_01872	Syai.g_00394
OG0001263	Prbn.g_01289	Syai.g_02576
OG0001265	Prbn.g_01299	Syai.g_02563
OG0001266	Prbn.g_00350	Syai.g_02679
OG0001267	Prbn.g_00047	Syai.g_00259
OG0001268	Prbn.g_00110	Syai.g_00492
OG0001269	Prbn.g_01491	Syai.g_01699
OG0001270	Prbn.g_00679	Syai.g_02231
OG0001271	Prbn.g_00642	Syai.g_00862
OG0001272	Prbn.g_00628	Syai.g_00644
OG0001273	Prbn.g_00422	Syai.g_01099
OG0001274	Prbn.g_00326	Syai.g_02706
OG0001275	Prbn.g_01390	Syai.g_01447
OG0001276	Prbn.g_01376	Syai.g_01431
OG0001277	Prbn.g_00918	Syai.g_02899
OG0001278	Prbn.g_00416	Syai.g_01799
OG0001279	Prbn.g_00810	Syai.g_00991
OG0001280	Prbn.g_01085	Syai.g_02176
OG0001281	Prbn.g_01079	Syai.g_02186
OG0001282	Prbn.g_01241	Syai.g_00627
OG0001283	Prbn.g_00909	Syai.g_02908
OG0001284	Prbn.g_00287	Syai.g_02338
OG0001285	Prbn.g_01772	Syai.g_02866
OG0001286	Prbn.g_01885	Syai.g_00408
OG0001287	Prbn.g_00994	Syai.g_00109
OG0001289	Prbn.g_01334	Syai.g_02504
OG0001290	Prbn.g_01319	Syai.g_02536
OG0001291	Prbn.g_01281	Syai.g_02587
OG0001292	Prbn.g_00014	Syai.g_00306
OG0001293	Prbn.g_00027	Syai.g_00285
OG0001295	Prbn.g_00146	Syai.g_00722
OG0001296	Prbn.g_00605	Syai.g_00672
OG0001297	Prbn.g_00600	Syai.g_00676
OG0001298	Prbn.g_00539	Syai.g_00773
OG0001299	Prbn.g_00842	Syai.g_01236
OG0001300	Prbn.g_01569	Syai.g_01982
OG0001301	Prbn.g_01564	Syai.g_01995
OG0001302	Prbn.g_01451	Syai.g_01142
OG0001303	Prbn.g_01707	Syai.g_01559
OG0001304	Prbn.g_01363	Syai.g_01418
OG0001305	Prbn.g_01475	Syai.g_02001
OG0001306	Prbn.g_01174	Syai.g_02160
OG0001307	Prbn.g_01215	Syai.g_01717
OG0001308	Prbn.g_00222	Syai.g_00943
OG0001309	Prbn.g_00865	Syai.g_00682
OG0001311	Prbn.g_01374	Syai.g_01429
OG0001312	Prbn.g_01438	Syai.g_01549
OG0001315	Prbn.g_01136	Syai.g_00427
OG0001316	Prbn.g_01277	Syai.g_02593
OG0001317	Prbn.g_00316	Syai.g_00534
OG0001318	Prbn.g_00023	Syai.g_00293
OG0001319	Prbn.g_00040	Syai.g_00270
OG0001321	Prbn.g_00662	Syai.g_02195
OG0001322	Prbn.g_00661	Syai.g_02194
OG0001323	Prbn.g_00595	Syai.g_00685
OG0001324	Prbn.g_01568	Syai.g_01983
OG0001325	Prbn.g_00859	Syai.g_01392
OG0001327	Prbn.g_01633	Syai.g_01250
OG0001328	Prbn.g_01103	Syai.g_01278
OG0001330	Prbn.g_00876	Syai.g_02167
OG0001331	Prbn.g_00156	Syai.g_00622
OG0001332	Prbn.g_00258	Syai.g_02293
OG0001333	Prbn.g_01783	Syai.g_02255
OG0001334	Prbn.g_01907	Syai.g_00438
OG0001335	Prbn.g_01908	Syai.g_00439
OG0001337	Prbn.g_00097	Syai.g_00434, Syai.g_00452
OG0001338	Prbn.g_00100	Syai.g_00448, Syai.g_01658, Syai.g_00456
OG0001339	Prbn.g_01316	Syai.g_02539
OG0001340	Prbn.g_00098	Syai.g_00453
OG0001343	Prbn.g_01932	Syai.g_02842
OG0001344	Prbn.g_01193	Syai.g_02139
OG0001345	Prbn.g_01209	Syai.g_02110
OG0001346	Prbn.g_01083	Syai.g_02180
OG0001348	Prbn.g_00148	Syai.g_02033
OG0001350	Prbn.g_00313	Syai.g_00539
OG0001351	Prbn.g_00656	Syai.g_00843
OG0001352	Prbn.g_01584	Syai.g_00700
OG0001353	Prbn.g_01513	Syai.g_02042
OG0001354	Prbn.g_01408	Syai.g_01477
OG0001355	Prbn.g_01354	Syai.g_01698
OG0001356	Prbn.g_01733	Syai.g_02032
OG0001357	Prbn.g_01110	Syai.g_00918, Syai.g_01612
OG0001359	Prbn.g_01931	Syai.g_02841
OG0001362	Prbn.g_00226	Syai.g_00938
OG0001363	Prbn.g_00228	Syai.g_00936
OG0001364	Prbn.g_01910	Syai.g_00173
OG0001368	Prbn.g_01109, Prbn.g_01052, Prbn.g_00775	Syai.g_00313
OG0001370	Prbn.g_00651	Syai.g_02317, Syai.g_02865
OG0001375	Prbn.g_01933	Syai.g_02843
OG0001379	Prbn.g_01090	Syai.g_02169
OG0001380	Prbn.g_01124	Syai.g_01168
OG0001381	Prbn.g_01164	Syai.g_02819, Syai.g_01723
OG0001394	Prbn.g_01606	Syai.g_01290
OG0001397	Prbn.g_00227	Syai.g_00937
OG0001398	Prbn.g_01637	Syai.g_01587
OG0001401	Prbn.g_01508	Syai.g_02046, Syai.g_02047
OG0001402	Prbn.g_00490	Syai.g_01070
OG0001404	Prbn.g_00709	Syai.g_02473
OG0001407	Prbn.g_01117	Syai.g_00701
OG0001414	Prbn.g_00321	Syai.g_01722
OG0001419	Prbn.g_01118	Syai.g_00702
OG0001421	Prbn.g_00892	Syai.g_01621
OG0001422	Prbn.g_01114	Syai.g_02171
OG0001423	Prbn.g_00787	Syai.g_02446, Syai.g_02822, Syai.g_02466
OG0001425	Prbn.g_00937	Syai.g_02792
OG0001428	Prbn.g_00382	Syai.g_02637
OG0001430	Prbn.g_01125	Syai.g_02768
OG0001433	Prbn.g_01732	Syai.g_02031
OG0001435	Prbn.g_01625	Syai.g_01256
OG0001443	Prbn.g_01128	Syai.g_02800
OG0001446	Prbn.g_01034	Syai.g_00832
OG0001448	Prbn.g_00658	Syai.g_02808
OG0001460	Prbn.g_01731	Syai.g_02030
OG0001461	Prbn.g_00725	Syai.g_01730
OG0001465	Prbn.g_01557	Syai.g_01384
OG0001467	Prbn.g_01235	Syai.g_01141
OG0001468	Prbn.g_01941	Syai.g_01144
OG0001472	Prbn.g_00467	Syai.g_01931
OG0001476	Prbn.g_01196	Syai.g_02131
OG0001477	Prbn.g_00833	Syai.g_01992
OG0001484	Prbn.g_00877	Syai.g_02864
OG0001487	Prbn.g_00252	Syai.g_00894
OG0001488	Prbn.g_01202	Syai.g_02121
OG0001489	Prbn.g_01896	Syai.g_00419
OG0001496	Prbn.g_00831	Syai.g_01990
OG0001497	Prbn.g_00832	Syai.g_01991
OG0001498	Prbn.g_00695	Syai.g_00518
OG0001510	Prbn.g_00990	Syai.g_00105
OG0001511	Prbn.g_01307	Syai.g_02549
OG0001512	Prbn.g_01132	Syai.g_00541
OG0001514	Prbn.g_00830	Syai.g_01989
OG0001515	Prbn.g_01571	Syai.g_01978
OG0001516	Prbn.g_00839	Syai.g_01233
OG0001517	Prbn.g_00106	Syai.g_00487
OG0001518	Prbn.g_00938	Syai.g_02791
OG0001519	Prbn.g_00933	Syai.g_02802
OG0001527	Prbn.g_00553	Syai.g_00749
OG0001529	Prbn.g_00741	Syai.g_00054
OG0001530	Prbn.g_01308	Syai.g_02547
OG0001531	Prbn.g_00311	Syai.g_00542
OG0001532	Prbn.g_00393	Syai.g_01764
OG0001534	Prbn.g_01362	Syai.g_01417
OG0001535	Prbn.g_01378	Syai.g_01433
OG0001536	Prbn.g_01422	Syai.g_01508
OG0001537	Prbn.g_01609	Syai.g_01285
OG0001538	Prbn.g_01541	Syai.g_01326
OG0001539	Prbn.g_01631	Syai.g_01252
OG0001540	Prbn.g_01287	Syai.g_02578
OG0001541	Prbn.g_00374	Syai.g_02646
OG0001542	Prbn.g_00368	Syai.g_02655
OG0001543	Prbn.g_01098	Syai.g_02692
OG0001544	Prbn.g_00934	Syai.g_02801
OG0001545	Prbn.g_00919	Syai.g_02898
OG0001549	Prbn.g_01481	Syai.g_02106
OG0001552	Prbn.g_00889	Syai.g_01018
OG0001557	Prbn.g_01605	Syai.g_01291
OG0001559	Prbn.g_01309	Syai.g_02546
OG0001560	Prbn.g_01320	Syai.g_02535
OG0001561	Prbn.g_01372	Syai.g_01427
OG0001562	Prbn.g_01385	Syai.g_01441
OG0001563	Prbn.g_01880	Syai.g_00403
OG0001564	Prbn.g_00722	Syai.g_02869
OG0001572	Prbn.g_00811	Syai.g_00564
OG0001574	Prbn.g_00555	Syai.g_00747
OG0001575	Prbn.g_00550	Syai.g_00752
OG0001576	Prbn.g_01070	Syai.g_00817
OG0001577	Prbn.g_01184	Syai.g_02148
OG0001579	Prbn.g_00095	Syai.g_00447
OG0001580	Prbn.g_00734	Syai.g_02758
OG0001588	Prbn.g_00688	Syai.g_00170
OG0001589	Prbn.g_01791	Syai.g_02263
OG0001591	Prbn.g_01592	Syai.g_01244
OG0001592	Prbn.g_00735	Syai.g_02760
OG0001614	Prbn.g_01002	Syai.g_00119
OG0001616	Prbn.g_00385	Syai.g_01751
OG0001617	Prbn.g_01567	Syai.g_01985
OG0001619	Prbn.g_01429	Syai.g_01519
OG0001620	Prbn.g_00114	Syai.g_00499
OG0001621	Prbn.g_00019	Syai.g_00297
OG0001622	Prbn.g_00910	Syai.g_02907
OG0001638	Prbn.g_01756	Syai.g_02390
OG0001639	Prbn.g_00261	Syai.g_02297
OG0001640	Prbn.g_01459	Syai.g_02022
OG0001641	Prbn.g_01397	Syai.g_01457
OG0001642	Prbn.g_01492	Syai.g_02085
OG0001643	Prbn.g_00431	Syai.g_01109
OG0001644	Prbn.g_01951	Syai.g_01406
OG0001654	Prbn.g_00259	Syai.g_02295
OG0001656	Prbn.g_00094	Syai.g_00445
OG0001657	Prbn.g_01258	Syai.g_02619
OG0001658	Prbn.g_00739	Syai.g_02775
OG0001659	Prbn.g_00143	Syai.g_01759
OG0001676	Prbn.g_00096	Syai.g_00444
OG0001678	Prbn.g_01813	Syai.g_00322
OG0001679	Prbn.g_00101	Syai.g_00756
OG0001691	Prbn.g_01457	Syai.g_01064
OG0001717	Prbn.g_00826	Syai.g_02632
OG0001733	Prbn.g_01729	Syai.g_01247
OG0001747	Prbn.g_00687	Syai.g_02600
OG0001758	Prbn.g_01723	Syai.g_01708
OG0001769	Prbn.g_01137	Syai.g_01123
OG0001771	Prbn.g_01672	Syai.g_01697, Syai.g_01134
OG0001807	Prbn.g_00723	Syai.g_00177
OG0001842	Prbn.g_01037	Syai.g_02289
OG0001875	Prbn.g_01722	Syai.g_01707
OG0001876	Prbn.g_01721	Syai.g_01706
OG0001916	Prbn.g_00618	Syai.g_00655
OG0001917	Prbn.g_01377	Syai.g_01432
OG0001930	Prbn.g_01036	Syai.g_02290
OG0001931	Prbn.g_01035	Syai.g_02291
OG0001965	Prbn.g_01679	Syai.g_01131
OG0001996	Prbn.g_00753	Syai.g_00036
OG0002106	Prbn.g_01112	Syai.g_00555
OG0002177	Prbn.g_00479	Syai.g_01182
OG0002293	Prbn.g_00816	Syai.g_00879
OG0002348	Prbn.g_00149	Syai.g_01637
OG0002384	Prbn.g_01716	Syai.g_00598
OG0002389	Prbn.g_01900	Syai.g_00424
OG0002436	Prbn.g_01675	Syai.g_00606
OG0002487	Prbn.g_01101	Syai.g_01842
OG0002518	Prbn.g_00460	Syai.g_01532, Syai.g_01662
OG0002663	Prbn.g_01724	Syai.g_02098
OG0002927	Prbn.g_01450	Syai.g_00581
