Orthogroup	Praa	Prbn
OG0001116	Praa.g_00976	Prbn.g_01406
OG0001117	Praa.g_00977	Prbn.g_01405
OG0001118	Praa.g_00978	Prbn.g_01404
OG0001119	Praa.g_00979	Prbn.g_01403
OG0001120	Praa.g_00981	Prbn.g_01401
OG0001122	Praa.g_01011	Prbn.g_01381
OG0001123	Praa.g_01015	Prbn.g_01375
OG0001124	Praa.g_01017	Prbn.g_01373
OG0001125	Praa.g_01018	Prbn.g_01371
OG0001126	Praa.g_01028	Prbn.g_01460
OG0001127	Praa.g_01029	Prbn.g_01461
OG0001128	Praa.g_01031	Prbn.g_01463
OG0001129	Praa.g_01032	Prbn.g_01464
OG0001130	Praa.g_01033	Prbn.g_01465
OG0001131	Praa.g_01070	Prbn.g_00692
OG0001132	Praa.g_01080	Prbn.g_01039
OG0001133	Praa.g_01115	Prbn.g_01239
OG0001134	Praa.g_01127	Prbn.g_01650
OG0001135	Praa.g_01130	Prbn.g_01653
OG0001136	Praa.g_01157	Prbn.g_01186
OG0001137	Praa.g_01167	Prbn.g_01198
OG0001138	Praa.g_01185	Prbn.g_00392
OG0001139	Praa.g_01186	Prbn.g_00394
OG0001140	Praa.g_01187	Prbn.g_00395
OG0001141	Praa.g_01188	Prbn.g_00396
OG0001142	Praa.g_01189	Prbn.g_00397
OG0001143	Praa.g_01196	Prbn.g_00404
OG0001144	Praa.g_01201	Prbn.g_00409
OG0001145	Praa.g_01310	Prbn.g_01092
OG0001146	Praa.g_01322	Prbn.g_01080
OG0001147	Praa.g_01352	Prbn.g_01060
OG0001148	Praa.g_01368	Prbn.g_01242
OG0001149	Praa.g_01369	Prbn.g_00153
OG0001150	Praa.g_01370	Prbn.g_00154
OG0001151	Praa.g_01381	Prbn.g_00165
OG0001152	Praa.g_01382	Prbn.g_00166
OG0001153	Praa.g_01508	Prbn.g_00244
OG0001154	Praa.g_01509	Prbn.g_00245
OG0001155	Praa.g_01521	Prbn.g_00262
OG0001156	Praa.g_01524	Prbn.g_00265
OG0001157	Praa.g_01525	Prbn.g_00266
OG0001158	Praa.g_01526	Prbn.g_00267
OG0001159	Praa.g_01527	Prbn.g_00268
OG0001160	Praa.g_01552	Prbn.g_00900
OG0001161	Praa.g_01565	Prbn.g_01688
OG0001162	Praa.g_01576	Prbn.g_00134
OG0001163	Praa.g_01627	Prbn.g_01736
OG0001164	Praa.g_01631	Prbn.g_01740
OG0001165	Praa.g_01634	Prbn.g_01743
OG0001166	Praa.g_01654	Prbn.g_01764
OG0001167	Praa.g_01672	Prbn.g_01782
OG0001168	Praa.g_01674	Prbn.g_01784
OG0001169	Praa.g_01676	Prbn.g_01786
OG0001170	Praa.g_01678	Prbn.g_01788
OG0001171	Praa.g_01688	Prbn.g_01798
OG0001172	Praa.g_01702	Prbn.g_01814
OG0001173	Praa.g_01703	Prbn.g_01815
OG0001174	Praa.g_01711	Prbn.g_01823
OG0001175	Praa.g_01712	Prbn.g_01824
OG0001176	Praa.g_01719	Prbn.g_01832
OG0001177	Praa.g_01722	Prbn.g_01834
OG0001178	Praa.g_01727	Prbn.g_01750
OG0001179	Praa.g_01759	Prbn.g_01864
OG0001180	Praa.g_01781	Prbn.g_01887
OG0001181	Praa.g_01785	Prbn.g_01891
OG0001182	Praa.g_01792	Prbn.g_01899
OG0001183	Praa.g_01797	Prbn.g_01904
OG0001184	Praa.g_01813	Prbn.g_01017
OG0001185	Praa.g_01827	Prbn.g_01001
OG0001186	Praa.g_01850	Prbn.g_00977
OG0001187	Praa.g_01854	Prbn.g_00974
OG0001188	Praa.g_01857	Prbn.g_00972
OG0001189	Praa.g_01874	Prbn.g_00956
OG0001190	Praa.g_01878	Prbn.g_00951
OG0001191	Praa.g_01888	Prbn.g_00941
OG0001192	Praa.g_01892	Prbn.g_00936
OG0001193	Praa.g_01902	Prbn.g_00924
OG0001194	Praa.g_01903	Prbn.g_00923
OG0001195	Praa.g_01904	Prbn.g_00922
OG0001196	Praa.g_01917	Prbn.g_00906
OG0001198	Praa.g_01925	Prbn.g_00297
OG0001199	Praa.g_00074	Prbn.g_00703
OG0001201	Praa.g_00108	Prbn.g_01311
OG0001202	Praa.g_00199	Prbn.g_00354
OG0001203	Praa.g_00238	Prbn.g_00312
OG0001204	Praa.g_00243	Prbn.g_00306
OG0001205	Praa.g_00444	Prbn.g_00668
OG0001206	Praa.g_00462	Prbn.g_00648
OG0001207	Praa.g_00477	Prbn.g_00637
OG0001208	Praa.g_00482	Prbn.g_00632
OG0001209	Praa.g_00535	Prbn.g_00581
OG0001210	Praa.g_00540	Prbn.g_00576
OG0001211	Praa.g_00551	Prbn.g_00566
OG0001212	Praa.g_00596	Prbn.g_00519
OG0001213	Praa.g_00629	Prbn.g_00484
OG0001214	Praa.g_00637	Prbn.g_00428
OG0001215	Praa.g_00690	Prbn.g_01573
OG0001216	Praa.g_00713	Prbn.g_01552
OG0001217	Praa.g_00751	Prbn.g_01023
OG0001218	Praa.g_00758	Prbn.g_01126
OG0001219	Praa.g_00791	Prbn.g_01447
OG0001220	Praa.g_00856	Prbn.g_01490
OG0001221	Praa.g_00918	Prbn.g_01610
OG0001222	Praa.g_00956	Prbn.g_01368
OG0001223	Praa.g_00982	Prbn.g_01400
OG0001224	Praa.g_01035	Prbn.g_01467
OG0001225	Praa.g_01037	Prbn.g_01469
OG0001226	Praa.g_01064	Prbn.g_00476
OG0001227	Praa.g_01083	Prbn.g_01141
OG0001228	Praa.g_01204	Prbn.g_00412
OG0001229	Praa.g_01364	Prbn.g_01127
OG0001230	Praa.g_01468	Prbn.g_00205
OG0001231	Praa.g_01574	Prbn.g_00691
OG0001233	Praa.g_01679	Prbn.g_01789
OG0001234	Praa.g_01714	Prbn.g_01826
OG0001235	Praa.g_01724	Prbn.g_01830
OG0001236	Praa.g_01810	Prbn.g_01919
OG0001237	Praa.g_01814	Prbn.g_01016
OG0001238	Praa.g_01889	Prbn.g_00940
OG0001239	Praa.g_00071	Prbn.g_00706
OG0001240	Praa.g_00093	Prbn.g_01328
OG0001241	Praa.g_00101	Prbn.g_01318
OG0001242	Praa.g_00119	Prbn.g_01298
OG0001243	Praa.g_00125	Prbn.g_01291
OG0001244	Praa.g_00141	Prbn.g_01276
OG0001245	Praa.g_00379	Prbn.g_01150
OG0001247	Praa.g_00683	Prbn.g_01580
OG0001248	Praa.g_00685	Prbn.g_01578
OG0001249	Praa.g_00780	Prbn.g_00102
OG0001250	Praa.g_00845	Prbn.g_01503
OG0001251	Praa.g_00893	Prbn.g_01929
OG0001252	Praa.g_01030	Prbn.g_01462
OG0001253	Praa.g_01084	Prbn.g_00473
OG0001254	Praa.g_01129	Prbn.g_01652
OG0001255	Praa.g_01144	Prbn.g_01171
OG0001256	Praa.g_01567	Prbn.g_00893
OG0001258	Praa.g_01632	Prbn.g_01741
OG0001259	Praa.g_01677	Prbn.g_01787
OG0001260	Praa.g_01694	Prbn.g_01804
OG0001261	Praa.g_01767	Prbn.g_01872
OG0001265	Praa.g_00118	Prbn.g_01299
OG0001266	Praa.g_00203	Prbn.g_00350
OG0001267	Praa.g_00280	Prbn.g_00047
OG0001268	Praa.g_00339	Prbn.g_00110
OG0001269	Praa.g_00358	Prbn.g_01491
OG0001270	Praa.g_00434	Prbn.g_00679
OG0001271	Praa.g_00472	Prbn.g_00642
OG0001272	Praa.g_00486	Prbn.g_00628
OG0001273	Praa.g_00631	Prbn.g_00422
OG0001274	Praa.g_00703	Prbn.g_00326
OG0001275	Praa.g_00992	Prbn.g_01390
OG0001276	Praa.g_01014	Prbn.g_01376
OG0001277	Praa.g_01072	Prbn.g_00918
OG0001278	Praa.g_01209	Prbn.g_00416
OG0001279	Praa.g_01257	Prbn.g_00810
OG0001280	Praa.g_01317	Prbn.g_01085
OG0001281	Praa.g_01323	Prbn.g_01079
OG0001282	Praa.g_01367	Prbn.g_01241
OG0001283	Praa.g_01386	Prbn.g_00909
OG0001284	Praa.g_01547	Prbn.g_00287
OG0001285	Praa.g_01661	Prbn.g_01772
OG0001286	Praa.g_01779	Prbn.g_01885
OG0001287	Praa.g_01834	Prbn.g_00994
OG0001288	Praa.g_01843	Prbn.g_00984
OG0001289	Praa.g_00087	Prbn.g_01334
OG0001290	Praa.g_00100	Prbn.g_01319
OG0001291	Praa.g_00135	Prbn.g_01281
OG0001292	Praa.g_00248	Prbn.g_00014
OG0001293	Praa.g_00261	Prbn.g_00027
OG0001295	Praa.g_00467	Prbn.g_00146
OG0001296	Praa.g_00509	Prbn.g_00605
OG0001297	Praa.g_00514	Prbn.g_00600
OG0001298	Praa.g_00577	Prbn.g_00539
OG0001299	Praa.g_00666	Prbn.g_00842
OG0001300	Praa.g_00693	Prbn.g_01569
OG0001301	Praa.g_00696	Prbn.g_01564
OG0001302	Praa.g_00789	Prbn.g_01451
OG0001303	Praa.g_00996	Prbn.g_01707
OG0001304	Praa.g_01024	Prbn.g_01363
OG0001305	Praa.g_01043	Prbn.g_01475
OG0001306	Praa.g_01146	Prbn.g_01174
OG0001307	Praa.g_01349	Prbn.g_01215
OG0001308	Praa.g_01486	Prbn.g_00222
OG0001309	Praa.g_01571	Prbn.g_00865
OG0001310	Praa.g_01647	Prbn.g_01758
OG0001315	Praa.g_00062	Prbn.g_01136
OG0001316	Praa.g_00140	Prbn.g_01277
OG0001317	Praa.g_00234	Prbn.g_00316
OG0001318	Praa.g_00256	Prbn.g_00023
OG0001319	Praa.g_00272	Prbn.g_00040
OG0001320	Praa.g_00380	Prbn.g_01673, Prbn.g_01706
OG0001321	Praa.g_00450	Prbn.g_00662
OG0001322	Praa.g_00451	Prbn.g_00661
OG0001323	Praa.g_00519	Prbn.g_00595
OG0001324	Praa.g_00694	Prbn.g_01568
OG0001325	Praa.g_00716	Prbn.g_00859
OG0001327	Praa.g_01055	Prbn.g_01633
OG0001328	Praa.g_01082	Prbn.g_01103
OG0001329	Praa.g_01123	Prbn.g_01704
OG0001330	Praa.g_01289	Prbn.g_00876
OG0001331	Praa.g_01372	Prbn.g_00156
OG0001332	Praa.g_01519	Prbn.g_00258
OG0001333	Praa.g_01673	Prbn.g_01783
OG0001334	Praa.g_01800	Prbn.g_01907
OG0001335	Praa.g_01801	Prbn.g_01908
OG0001339	Praa.g_00103	Prbn.g_01316
OG0001340	Praa.g_00328	Prbn.g_00098
OG0001341	Praa.g_00749	Prbn.g_01134
OG0001342	Praa.g_00784	Prbn.g_01727
OG0001343	Praa.g_00890	Prbn.g_01932
OG0001344	Praa.g_01163	Prbn.g_01193
OG0001345	Praa.g_01178	Prbn.g_01209
OG0001346	Praa.g_01319	Prbn.g_01083
OG0001348	Praa.g_01595	Prbn.g_00148
OG0001349	Praa.g_01624, Praa.g_01794	Prbn.g_00174
OG0001350	Praa.g_00237	Prbn.g_00313
OG0001351	Praa.g_00453	Prbn.g_00656
OG0001352	Praa.g_00680	Prbn.g_01584
OG0001353	Praa.g_00836	Prbn.g_01513
OG0001354	Praa.g_00974	Prbn.g_01408
OG0001355	Praa.g_01605	Prbn.g_01354
OG0001359	Praa.g_00891	Prbn.g_01931
OG0001362	Praa.g_01490	Prbn.g_00226
OG0001363	Praa.g_01492	Prbn.g_00228
OG0001364	Praa.g_01803	Prbn.g_01910
OG0001365	Praa.g_01882	Prbn.g_00947
OG0001369	Praa.g_00092	Prbn.g_01329
OG0001370	Praa.g_00459	Prbn.g_00651
OG0001371	Praa.g_00679	Prbn.g_01585
OG0001372	Praa.g_00757	Prbn.g_00475
OG0001375	Praa.g_00889	Prbn.g_01933
OG0001379	Praa.g_01312	Prbn.g_01090
OG0001380	Praa.g_01354	Prbn.g_01124
OG0001381	Praa.g_01360	Prbn.g_01164
OG0001382	Praa.g_01587	Prbn.g_01121
OG0001394	Praa.g_00922	Prbn.g_01606
OG0001397	Praa.g_01491	Prbn.g_00227
OG0001398	Praa.g_01601	Prbn.g_01637
OG0001403	Praa.g_00030	Prbn.g_00751
OG0001404	Praa.g_00068	Prbn.g_00709
OG0001407	Praa.g_01062	Prbn.g_01117
OG0001409	Praa.g_01166	Prbn.g_01197
OG0001410	Praa.g_01350	Prbn.g_01214
OG0001411	Praa.g_01397	Prbn.g_00716
OG0001414	Praa.g_00229	Prbn.g_00321
OG0001415	Praa.g_00231	Prbn.g_00319
OG0001418	Praa.g_00684	Prbn.g_01579
OG0001419	Praa.g_01063	Prbn.g_01118
OG0001421	Praa.g_01568	Prbn.g_00892
OG0001422	Praa.g_01593	Prbn.g_01114
OG0001428	Praa.g_00172	Prbn.g_00382
OG0001429	Praa.g_00792	Prbn.g_01446
OG0001430	Praa.g_01284	Prbn.g_01125
OG0001431	Praa.g_01287	Prbn.g_01143, Prbn.g_00138
OG0001437	Praa.g_00230	Prbn.g_00320
OG0001440	Praa.g_00417, Praa.g_00399	Prbn.g_01709, Prbn.g_01703
OG0001446	Praa.g_00079	Prbn.g_01034
OG0001448	Praa.g_00366	Prbn.g_00658
OG0001450	Praa.g_00687	Prbn.g_01576
OG0001451	Praa.g_00865	Prbn.g_01479
OG0001455	Praa.g_01117	Prbn.g_01133
OG0001463	Praa.g_00286	Prbn.g_00054
OG0001464	Praa.g_00329	Prbn.g_00099
OG0001465	Praa.g_00702	Prbn.g_01557
OG0001467	Praa.g_00781	Prbn.g_01235
OG0001468	Praa.g_01053	Prbn.g_01941
OG0001472	Praa.g_01570	Prbn.g_00467
OG0001481	Praa.g_00372	Prbn.g_01104
OG0001483	Praa.g_01236	Prbn.g_01661
OG0001484	Praa.g_01296	Prbn.g_00877
OG0001485	Praa.g_01606	Prbn.g_00803
OG0001491	Praa.g_00787	Prbn.g_01454
OG0001500	Praa.g_00263	Prbn.g_00029
OG0001501	Praa.g_00705	Prbn.g_01635
OG0001503	Praa.g_01134	Prbn.g_01028
OG0001505	Praa.g_01411	Prbn.g_01056
OG0001506	Praa.g_01517	Prbn.g_00256
OG0001521	Praa.g_00750	Prbn.g_01456
OG0001522	Praa.g_00837	Prbn.g_01512
OG0001523	Praa.g_01131	Prbn.g_01655
OG0001524	Praa.g_01132	Prbn.g_01656
OG0001525	Praa.g_01579	Prbn.g_01710
OG0001526	Praa.g_01698, Praa.g_01611	Prbn.g_00721
OG0001549	Praa.g_00863	Prbn.g_01481
OG0001550	Praa.g_01120	Prbn.g_01024
OG0001552	Praa.g_01223	Prbn.g_00889
OG0001565	Praa.g_00416	Prbn.g_00784
OG0001566	Praa.g_00676	Prbn.g_01588
OG0001569	Praa.g_01090	Prbn.g_00774
OG0001571	Praa.g_01113	Prbn.g_00813
OG0001572	Praa.g_01251	Prbn.g_00811
OG0001581	Praa.g_00144	Prbn.g_01065
OG0001583	Praa.g_00786	Prbn.g_01455
OG0001584	Praa.g_00937	Prbn.g_00852
OG0001587	Praa.g_01696	Prbn.g_01806
OG0001595	Praa.g_00067	Prbn.g_00711
OG0001596	Praa.g_00075	Prbn.g_00702
OG0001597	Praa.g_00361	Prbn.g_00253
OG0001598	Praa.g_00397	Prbn.g_01566
OG0001599	Praa.g_00460	Prbn.g_00650
OG0001600	Praa.g_00511	Prbn.g_00603
OG0001601	Praa.g_00674	Prbn.g_01590
OG0001603	Praa.g_00788	Prbn.g_01452
OG0001604	Praa.g_00915	Prbn.g_01613
OG0001605	Praa.g_01007	Prbn.g_01029
OG0001606	Praa.g_01069	Prbn.g_01019
OG0001607	Praa.g_01133	Prbn.g_00801
OG0001608	Praa.g_01357	Prbn.g_01360
OG0001609	Praa.g_01515	Prbn.g_00254
OG0001610	Praa.g_01518	Prbn.g_00257
OG0001611	Praa.g_01581	Prbn.g_01666
OG0001626	Praa.g_00748	Prbn.g_00796
OG0001628	Praa.g_00760	Prbn.g_00477
OG0001629	Praa.g_00761	Prbn.g_00822
OG0001630	Praa.g_00897	Prbn.g_01924
OG0001631	Praa.g_01058	Prbn.g_00805
OG0001648	Praa.g_00371	Prbn.g_01681
OG0001649	Praa.g_01060	Prbn.g_01021
OG0001650	Praa.g_01342	Prbn.g_00141
OG0001651	Praa.g_01580	Prbn.g_01153
OG0001661	Praa.g_00410	Prbn.g_00792
OG0001662	Praa.g_01100	Prbn.g_01639
OG0001663	Praa.g_01143	Prbn.g_01170
OG0001664	Praa.g_01246	Prbn.g_01643
OG0001665	Praa.g_01249	Prbn.g_01163
OG0001668	Praa.g_01625	Prbn.g_01669, Prbn.g_01699
OG0001684	Praa.g_00589	Prbn.g_00526
OG0001685	Praa.g_00867	Prbn.g_00472
OG0001686	Praa.g_01006	Prbn.g_01149
OG0001687	Praa.g_01052	Prbn.g_00652
OG0001689	Praa.g_01841	Prbn.g_00986
OG0001697	Praa.g_00875	Prbn.g_01453
OG0001699	Praa.g_01237	Prbn.g_01649
OG0001705	Praa.g_00394	Prbn.g_01808
OG0001706	Praa.g_00998	Prbn.g_00128
OG0001707	Praa.g_01077	Prbn.g_01142
OG0001709	Praa.g_01398	Prbn.g_00188
OG0001710	Praa.g_01717	Prbn.g_00459
OG0001722	Praa.g_00895	Prbn.g_01926
OG0001780	Praa.g_01438	Prbn.g_00179
OG0001820	Praa.g_00744, Praa.g_01254	Prbn.g_01040
OG0001834	Praa.g_01436	Prbn.g_00176
OG0001922	Praa.g_01333	Prbn.g_00194
OG0001923	Praa.g_01389	Prbn.g_00187
OG0001988	Praa.g_01341	Prbn.g_01108
OG0002030	Praa.g_01343	Prbn.g_01658
OG0002096	Praa.g_01391	Prbn.g_00185
OG0002098	Praa.g_01448	Prbn.g_01223
OG0002270	Praa.g_01441	Prbn.g_00183
OG0002321	Praa.g_01439	Prbn.g_00180
OG0002421	Praa.g_01440, Praa.g_01417	Prbn.g_00181
OG0002480	Praa.g_01416	Prbn.g_00177
OG0002772	Praa.g_01442	Prbn.g_01231
OG0002773	Praa.g_01451	Prbn.g_01226
OG0002774	Praa.g_01452	Prbn.g_01227
OG0002775	Praa.g_01453	Prbn.g_01224
OG0002888	Praa.g_01435	Prbn.g_00182
OG0003012	Praa.g_01420, Praa.g_01455	Prbn.g_01228
OG0003013	Praa.g_01444	Prbn.g_01229
OG0003161	Praa.g_01446	Prbn.g_00193
OG0003162	Praa.g_01456	Prbn.g_01232
OG0003163	Praa.g_01457	Prbn.g_01233
