Orthogroup	Praa	Syae
OG0001176	Praa.g_01719	Syae.g_02076
OG0001177	Praa.g_01722	Syae.g_02073
OG0001178	Praa.g_01727	Syae.g_01168
OG0001179	Praa.g_01759	Syae.g_02106
OG0001180	Praa.g_01781	Syae.g_02130
OG0001181	Praa.g_01785	Syae.g_02134
OG0001182	Praa.g_01792	Syae.g_02143
OG0001183	Praa.g_01797	Syae.g_02147
OG0001184	Praa.g_01813	Syae.g_01862
OG0001185	Praa.g_01827	Syae.g_01835
OG0001188	Praa.g_01857	Syae.g_01783
OG0001189	Praa.g_01874	Syae.g_01767
OG0001190	Praa.g_01878	Syae.g_01567
OG0001191	Praa.g_01888	Syae.g_01580
OG0001192	Praa.g_01892	Syae.g_01587
OG0001193	Praa.g_01902	Syae.g_01617
OG0001194	Praa.g_01903	Syae.g_01625
OG0001195	Praa.g_01904	Syae.g_01626
OG0001196	Praa.g_01917	Syae.g_01695
OG0001197	Praa.g_01918	Syae.g_01697
OG0001198	Praa.g_01925	Syae.g_01709
OG0001199	Praa.g_00074	Syae.g_01291
OG0001200	Praa.g_00076	Syae.g_01293
OG0001201	Praa.g_00108	Syae.g_01364
OG0001202	Praa.g_00199	Syae.g_01494
OG0001203	Praa.g_00238	Syae.g_02240
OG0001204	Praa.g_00243	Syae.g_02022
OG0001205	Praa.g_00444	Syae.g_00984
OG0001206	Praa.g_00462	Syae.g_02502
OG0001207	Praa.g_00477	Syae.g_02300
OG0001208	Praa.g_00482	Syae.g_02311
OG0001209	Praa.g_00535	Syae.g_02377
OG0001210	Praa.g_00540	Syae.g_02387
OG0001211	Praa.g_00551	Syae.g_02403
OG0001212	Praa.g_00596	Syae.g_02460
OG0001213	Praa.g_00629	Syae.g_00062
OG0001214	Praa.g_00637	Syae.g_00076
OG0001215	Praa.g_00690	Syae.g_00757
OG0001216	Praa.g_00713	Syae.g_00470
OG0001217	Praa.g_00751	Syae.g_00151
OG0001218	Praa.g_00758	Syae.g_02605
OG0001219	Praa.g_00791	Syae.g_00312
OG0001220	Praa.g_00856	Syae.g_00880
OG0001221	Praa.g_00918	Syae.g_00559
OG0001222	Praa.g_00956	Syae.g_00347
OG0001223	Praa.g_00982	Syae.g_00392
OG0001224	Praa.g_01035	Syae.g_00797
OG0001225	Praa.g_01037	Syae.g_00795
OG0001226	Praa.g_01064	Syae.g_00135
OG0001227	Praa.g_01083	Syae.g_01600
OG0001228	Praa.g_01204	Syae.g_01004
OG0001229	Praa.g_01364	Syae.g_00771
OG0001230	Praa.g_01468	Syae.g_02662
OG0001231	Praa.g_01574	Syae.g_01729
OG0001232	Praa.g_01658	Syae.g_01197
OG0001233	Praa.g_01679	Syae.g_01038
OG0001234	Praa.g_01714	Syae.g_02050
OG0001235	Praa.g_01724	Syae.g_02066
OG0001236	Praa.g_01810	Syae.g_01867
OG0001237	Praa.g_01814	Syae.g_01860
OG0001238	Praa.g_01889	Syae.g_01582
OG0001239	Praa.g_00071	Syae.g_01288
OG0001240	Praa.g_00093	Syae.g_01347
OG0001241	Praa.g_00101	Syae.g_01357
OG0001242	Praa.g_00119	Syae.g_01387
OG0001243	Praa.g_00125	Syae.g_01395
OG0001244	Praa.g_00141	Syae.g_01425
OG0001245	Praa.g_00379	Syae.g_00149
OG0001246	Praa.g_00504	Syae.g_02337
OG0001247	Praa.g_00683	Syae.g_00482
OG0001248	Praa.g_00685	Syae.g_00485
OG0001249	Praa.g_00780	Syae.g_02186
OG0001250	Praa.g_00845	Syae.g_00841
OG0001251	Praa.g_00893	Syae.g_01632
OG0001252	Praa.g_01030	Syae.g_00804
OG0001253	Praa.g_01084	Syae.g_00243
OG0001254	Praa.g_01129	Syae.g_00637
OG0001255	Praa.g_01144	Syae.g_00667
OG0001256	Praa.g_01567	Syae.g_01149
OG0001257	Praa.g_01573	Syae.g_00295
OG0001258	Praa.g_01632	Syae.g_01159
OG0001259	Praa.g_01677	Syae.g_01036
OG0001260	Praa.g_01694	Syae.g_01058
OG0001261	Praa.g_01767	Syae.g_02115
OG0001262	Praa.g_01872	Syae.g_01769
OG0001264	Praa.g_00038, Praa.g_01221	Syae.g_01222
OG0001265	Praa.g_00118	Syae.g_01385
OG0001266	Praa.g_00203	Syae.g_01498
OG0001267	Praa.g_00280	Syae.g_01969
OG0001268	Praa.g_00339	Syae.g_02198
OG0001269	Praa.g_00358	Syae.g_00225
OG0001270	Praa.g_00434	Syae.g_00997
OG0001271	Praa.g_00472	Syae.g_02527
OG0001272	Praa.g_00486	Syae.g_02315
OG0001273	Praa.g_00631	Syae.g_00069
OG0001274	Praa.g_00703	Syae.g_01535
OG0001275	Praa.g_00992	Syae.g_00407
OG0001276	Praa.g_01014	Syae.g_00423
OG0001277	Praa.g_01072	Syae.g_01677
OG0001278	Praa.g_01209	Syae.g_00697
OG0001279	Praa.g_01257	Syae.g_00007
OG0001280	Praa.g_01317	Syae.g_00958
OG0001281	Praa.g_01323	Syae.g_00969
OG0001282	Praa.g_01367	Syae.g_02298
OG0001283	Praa.g_01386	Syae.g_01688
OG0001284	Praa.g_01547	Syae.g_01132
OG0001285	Praa.g_01661	Syae.g_00237
OG0001287	Praa.g_01834	Syae.g_01827
OG0001288	Praa.g_01843	Syae.g_01815
OG0001289	Praa.g_00087	Syae.g_01330
OG0001290	Praa.g_00100	Syae.g_01356
OG0001291	Praa.g_00135	Syae.g_01409
OG0001292	Praa.g_00248	Syae.g_02017
OG0001293	Praa.g_00261	Syae.g_01996
OG0001294	Praa.g_00377	Syae.g_00593
OG0001295	Praa.g_00467	Syae.g_02389
OG0001296	Praa.g_00509	Syae.g_02343
OG0001297	Praa.g_00514	Syae.g_02347
OG0001298	Praa.g_00577	Syae.g_02439
OG0001299	Praa.g_00666	Syae.g_00599
OG0001300	Praa.g_00693	Syae.g_00766
OG0001301	Praa.g_00696	Syae.g_00780
OG0001302	Praa.g_00789	Syae.g_00110
OG0001303	Praa.g_00996	Syae.g_00314
OG0001304	Praa.g_01024	Syae.g_00436
OG0001305	Praa.g_01043	Syae.g_00786
OG0001306	Praa.g_01146	Syae.g_00943
OG0001307	Praa.g_01349	Syae.g_02059
OG0001310	Praa.g_01647	Syae.g_01178
OG0001315	Praa.g_00062	Syae.g_02145
OG0001316	Praa.g_00140	Syae.g_01415
OG0001317	Praa.g_00234	Syae.g_02235
OG0001318	Praa.g_00256	Syae.g_02004
OG0001319	Praa.g_00272	Syae.g_01980
OG0001321	Praa.g_00450	Syae.g_00978
OG0001322	Praa.g_00451	Syae.g_00977
OG0001323	Praa.g_00519	Syae.g_02355
OG0001324	Praa.g_00694	Syae.g_00767
OG0001325	Praa.g_00716	Syae.g_00465
OG0001326	Praa.g_00881	Syae.g_01641
OG0001327	Praa.g_01055	Syae.g_00586
OG0001328	Praa.g_01082	Syae.g_00565
OG0001330	Praa.g_01289	Syae.g_00950
OG0001331	Praa.g_01372	Syae.g_02293
OG0001332	Praa.g_01519	Syae.g_01077
OG0001333	Praa.g_01673	Syae.g_01032
OG0001334	Praa.g_01800	Syae.g_02156
OG0001335	Praa.g_01801	Syae.g_02157
OG0001336	Praa.g_01914	Syae.g_01689
OG0001339	Praa.g_00103	Syae.g_01359
OG0001340	Praa.g_00328	Syae.g_02176
OG0001341	Praa.g_00749	Syae.g_00737
OG0001342	Praa.g_00784	Syae.g_02559
OG0001343	Praa.g_00890	Syae.g_01629
OG0001344	Praa.g_01163	Syae.g_00916
OG0001345	Praa.g_01178	Syae.g_00886
OG0001346	Praa.g_01319	Syae.g_00962
OG0001347	Praa.g_01429	Syae.g_01237, Syae.g_01794
OG0001348	Praa.g_01595	Syae.g_00821
OG0001349	Praa.g_01624, Praa.g_01794	Syae.g_01228, Syae.g_01245
OG0001351	Praa.g_00453	Syae.g_02492
OG0001352	Praa.g_00680	Syae.g_00666
OG0001353	Praa.g_00836	Syae.g_00831
OG0001354	Praa.g_00974	Syae.g_00379
OG0001355	Praa.g_01605	Syae.g_00120
OG0001358	Praa.g_00620	Syae.g_00046
OG0001359	Praa.g_00891	Syae.g_01628
OG0001360	Praa.g_01085	Syae.g_00883
OG0001361	Praa.g_01175	Syae.g_00889
OG0001362	Praa.g_01490	Syae.g_02637
OG0001363	Praa.g_01492	Syae.g_02635
OG0001364	Praa.g_01803	Syae.g_01883
OG0001369	Praa.g_00092	Syae.g_01346
OG0001370	Praa.g_00459	Syae.g_01270, Syae.g_00109
OG0001373	Praa.g_00880	Syae.g_01640
OG0001374	Praa.g_00888	Syae.g_01648
OG0001375	Praa.g_00889	Syae.g_01630
OG0001376	Praa.g_01049	Syae.g_01589
OG0001377	Praa.g_01050	Syae.g_01588
OG0001378	Praa.g_01094	Syae.g_00998
OG0001379	Praa.g_01312	Syae.g_00952
OG0001382	Praa.g_01587	Syae.g_02490
OG0001385	Praa.g_00877	Syae.g_01637
OG0001386	Praa.g_00878	Syae.g_01638
OG0001387	Praa.g_00879	Syae.g_01639
OG0001388	Praa.g_00882	Syae.g_01642
OG0001389	Praa.g_00883	Syae.g_01643
OG0001390	Praa.g_00884	Syae.g_01644
OG0001391	Praa.g_00885	Syae.g_01645
OG0001392	Praa.g_00886	Syae.g_01646
OG0001393	Praa.g_00887	Syae.g_01647
OG0001394	Praa.g_00922	Syae.g_00553
OG0001395	Praa.g_01026	Syae.g_00446
OG0001396	Praa.g_01430	Syae.g_01791, Syae.g_01238
OG0001397	Praa.g_01491	Syae.g_02636
OG0001398	Praa.g_01601	Syae.g_00289
OG0001404	Praa.g_00068	Syae.g_01283
OG0001405	Praa.g_00326	Syae.g_02159
OG0001406	Praa.g_01048	Syae.g_01590
OG0001407	Praa.g_01062	Syae.g_02368
OG0001408	Praa.g_01067	Syae.g_00712
OG0001410	Praa.g_01350	Syae.g_02060
OG0001412	Praa.g_01428	Syae.g_01240
OG0001413	Praa.g_01562	Syae.g_00123
OG0001416	Praa.g_00458	Syae.g_00966
OG0001417	Praa.g_00469	Syae.g_00378
OG0001419	Praa.g_01063	Syae.g_02369
OG0001420	Praa.g_01103	Syae.g_00727, Syae.g_02365
OG0001421	Praa.g_01568	Syae.g_00241
OG0001422	Praa.g_01593	Syae.g_00953
OG0001428	Praa.g_00172	Syae.g_01456
OG0001429	Praa.g_00792	Syae.g_00315
OG0001430	Praa.g_01284	Syae.g_01560
OG0001432	Praa.g_01560	Syae.g_00742
OG0001438	Praa.g_00293	Syae.g_01954
OG0001439	Praa.g_00307	Syae.g_01929
OG0001442	Praa.g_00741	Syae.g_00538
OG0001447	Praa.g_00126	Syae.g_01396
OG0001449	Praa.g_00393	Syae.g_02253
OG0001452	Praa.g_00894	Syae.g_02009
OG0001453	Praa.g_00986	Syae.g_00399
OG0001454	Praa.g_01078	Syae.g_00131
OG0001456	Praa.g_01137	Syae.g_01650
OG0001457	Praa.g_01138	Syae.g_01651
OG0001458	Praa.g_01139	Syae.g_01652
OG0001459	Praa.g_01273	Syae.g_00621
OG0001462	Praa.g_00034	Syae.g_01754
OG0001465	Praa.g_00702	Syae.g_00475
OG0001468	Praa.g_01053	Syae.g_00113
OG0001471	Praa.g_01563	Syae.g_01934
OG0001473	Praa.g_01851	Syae.g_00107
OG0001479	Praa.g_00337	Syae.g_02196
OG0001482	Praa.g_00456	Syae.g_00388
OG0001484	Praa.g_01296	Syae.g_01649
OG0001492	Praa.g_01206	Syae.g_00694
OG0001493	Praa.g_01214	Syae.g_00702
OG0001495	Praa.g_01721	Syae.g_02072
OG0001499	Praa.g_00061	Syae.g_00216
OG0001502	Praa.g_00772	Syae.g_00874
OG0001504	Praa.g_01274	Syae.g_00622
OG0001507	Praa.g_01619	Syae.g_00192
OG0001520	Praa.g_00388	Syae.g_02425
OG0001546	Praa.g_00524	Syae.g_02359
OG0001547	Praa.g_00774	Syae.g_00293
OG0001548	Praa.g_00778	Syae.g_00142
OG0001549	Praa.g_00863	Syae.g_00882
OG0001551	Praa.g_01136	Syae.g_00815
OG0001554	Praa.g_01569	Syae.g_01565
OG0001567	Praa.g_00773	Syae.g_00291
OG0001568	Praa.g_00775	Syae.g_00297
OG0001570	Praa.g_01106	Syae.g_00278
OG0001572	Praa.g_01251	Syae.g_00134
OG0001582	Praa.g_00468	Syae.g_00443
OG0001585	Praa.g_01262	Syae.g_02396, Syae.g_00440
OG0001586	Praa.g_01336	Syae.g_01215
OG0001602	Praa.g_00701	Syae.g_00476
OG0001625	Praa.g_00258	Syae.g_02002
OG0001627	Praa.g_00755	Syae.g_01079
OG0001647	Praa.g_00273	Syae.g_01978
OG0001666	Praa.g_01272	Syae.g_00214
OG0001667	Praa.g_01292	Syae.g_00731
OG0002063	Praa.g_00403	Syae.g_00714
OG0002092	Praa.g_01227	Syae.g_01477, Syae.g_01105
OG0002416	Praa.g_01219	Syae.g_00724
OG0002478	Praa.g_00408	Syae.g_01214
OG0002767	Praa.g_00053	Syae.g_02553
OG0003160	Praa.g_01421	Syae.g_01218
OG0003629	Praa.g_01443	Syae.g_02028, Syae.g_02025
OG0004010	Praa.g_01432	Syae.g_01076
