Orthogroup	Praa	Syal
OG0001169	Praa.g_01676	Syal.g_00642
OG0001170	Praa.g_01678	Syal.g_00644
OG0001172	Praa.g_01702	Syal.g_00198
OG0001173	Praa.g_01703	Syal.g_00199
OG0001174	Praa.g_01711	Syal.g_00207
OG0001175	Praa.g_01712	Syal.g_00208
OG0001176	Praa.g_01719	Syal.g_00226
OG0001177	Praa.g_01722	Syal.g_00224
OG0001178	Praa.g_01727	Syal.g_00592
OG0001179	Praa.g_01759	Syal.g_00256
OG0001180	Praa.g_01781	Syal.g_00282
OG0001182	Praa.g_01792	Syal.g_00295
OG0001183	Praa.g_01797	Syal.g_00302
OG0001184	Praa.g_01813	Syal.g_01359
OG0001185	Praa.g_01827	Syal.g_01453
OG0001186	Praa.g_01850	Syal.g_00179
OG0001187	Praa.g_01854	Syal.g_00175
OG0001188	Praa.g_01857	Syal.g_00172
OG0001189	Praa.g_01874	Syal.g_00152
OG0001190	Praa.g_01878	Syal.g_01067
OG0001191	Praa.g_01888	Syal.g_01083
OG0001192	Praa.g_01892	Syal.g_01090
OG0001193	Praa.g_01902	Syal.g_01128
OG0001194	Praa.g_01903	Syal.g_01130
OG0001195	Praa.g_01904	Syal.g_01131
OG0001196	Praa.g_01917	Syal.g_00078
OG0001197	Praa.g_01918	Syal.g_00080
OG0001198	Praa.g_01925	Syal.g_00093
OG0001199	Praa.g_00074	Syal.g_00757
OG0001200	Praa.g_00076	Syal.g_00759
OG0001201	Praa.g_00108	Syal.g_00821
OG0001202	Praa.g_00199	Syal.g_00956
OG0001203	Praa.g_00238	Syal.g_00683
OG0001204	Praa.g_00243	Syal.g_01201
OG0001205	Praa.g_00444	Syal.g_00515
OG0001206	Praa.g_00462	Syal.g_00490
OG0001207	Praa.g_00477	Syal.g_02889
OG0001208	Praa.g_00482	Syal.g_02899
OG0001209	Praa.g_00535	Syal.g_02835
OG0001210	Praa.g_00540	Syal.g_02827
OG0001211	Praa.g_00551	Syal.g_02811
OG0001212	Praa.g_00596	Syal.g_02754
OG0001213	Praa.g_00629	Syal.g_02701
OG0001214	Praa.g_00637	Syal.g_02634
OG0001215	Praa.g_00690	Syal.g_01786
OG0001216	Praa.g_00713	Syal.g_01861
OG0001217	Praa.g_00751	Syal.g_02067
OG0001218	Praa.g_00758	Syal.g_00429
OG0001219	Praa.g_00791	Syal.g_02036
OG0001220	Praa.g_00856	Syal.g_02494
OG0001221	Praa.g_00918	Syal.g_02258
OG0001222	Praa.g_00956	Syal.g_02006
OG0001223	Praa.g_00982	Syal.g_01960
OG0001224	Praa.g_01035	Syal.g_01827
OG0001225	Praa.g_01037	Syal.g_01825
OG0001226	Praa.g_01064	Syal.g_00767
OG0001227	Praa.g_01083	Syal.g_01575
OG0001228	Praa.g_01204	Syal.g_02451
OG0001229	Praa.g_01364	Syal.g_01801
OG0001230	Praa.g_01468	Syal.g_00029
OG0001231	Praa.g_01574	Syal.g_00114
OG0001232	Praa.g_01658	Syal.g_00622
OG0001233	Praa.g_01679	Syal.g_00645
OG0001234	Praa.g_01714	Syal.g_00212
OG0001236	Praa.g_01810	Syal.g_01352
OG0001237	Praa.g_01814	Syal.g_01362
OG0001238	Praa.g_01889	Syal.g_01085
OG0001239	Praa.g_00071	Syal.g_00754
OG0001240	Praa.g_00093	Syal.g_00804
OG0001241	Praa.g_00101	Syal.g_00814
OG0001242	Praa.g_00119	Syal.g_00844
OG0001243	Praa.g_00125	Syal.g_00852
OG0001244	Praa.g_00141	Syal.g_00882
OG0001245	Praa.g_00379	Syal.g_02522
OG0001246	Praa.g_00504	Syal.g_02927
OG0001247	Praa.g_00683	Syal.g_01126
OG0001248	Praa.g_00685	Syal.g_01778
OG0001249	Praa.g_00780	Syal.g_00337
OG0001250	Praa.g_00845	Syal.g_02469
OG0001251	Praa.g_00893	Syal.g_02576
OG0001252	Praa.g_01030	Syal.g_01834
OG0001253	Praa.g_01084	Syal.g_02521
OG0001254	Praa.g_01129	Syal.g_02507
OG0001255	Praa.g_01144	Syal.g_02609
OG0001256	Praa.g_01567	Syal.g_00571
OG0001257	Praa.g_01573	Syal.g_02262
OG0001258	Praa.g_01632	Syal.g_00582
OG0001259	Praa.g_01677	Syal.g_00643
OG0001260	Praa.g_01694	Syal.g_00665
OG0001261	Praa.g_01767	Syal.g_00265
OG0001262	Praa.g_01872	Syal.g_00154
OG0001264	Praa.g_00038, Praa.g_01221	Syal.g_00191
OG0001265	Praa.g_00118	Syal.g_00842
OG0001266	Praa.g_00203	Syal.g_00960
OG0001267	Praa.g_00280	Syal.g_01263
OG0001268	Praa.g_00339	Syal.g_00353
OG0001269	Praa.g_00358	Syal.g_02567
OG0001270	Praa.g_00434	Syal.g_00528
OG0001271	Praa.g_00472	Syal.g_00466
OG0001272	Praa.g_00486	Syal.g_02903
OG0001273	Praa.g_00631	Syal.g_02641
OG0001274	Praa.g_00703	Syal.g_01007
OG0001275	Praa.g_00992	Syal.g_01932
OG0001276	Praa.g_01014	Syal.g_01914
OG0001277	Praa.g_01072	Syal.g_02963
OG0001278	Praa.g_01209	Syal.g_01766
OG0001279	Praa.g_01257	Syal.g_02565
OG0001280	Praa.g_01317	Syal.g_01604
OG0001281	Praa.g_01323	Syal.g_01592
OG0001282	Praa.g_01367	Syal.g_02887
OG0001283	Praa.g_01386	Syal.g_01179
OG0001284	Praa.g_01547	Syal.g_03007
OG0001285	Praa.g_01661	Syal.g_00625
OG0001286	Praa.g_01779	Syal.g_00280
OG0001287	Praa.g_01834	Syal.g_01461
OG0001288	Praa.g_01843	Syal.g_01513
OG0001289	Praa.g_00087	Syal.g_00781
OG0001290	Praa.g_00100	Syal.g_00813
OG0001291	Praa.g_00135	Syal.g_00866
OG0001292	Praa.g_00248	Syal.g_01206
OG0001293	Praa.g_00261	Syal.g_01236
OG0001294	Praa.g_00377	Syal.g_02207
OG0001295	Praa.g_00467	Syal.g_01828
OG0001296	Praa.g_00509	Syal.g_02933
OG0001298	Praa.g_00577	Syal.g_02777
OG0001299	Praa.g_00666	Syal.g_02200
OG0001300	Praa.g_00693	Syal.g_01795
OG0001301	Praa.g_00696	Syal.g_01941, Syal.g_01810
OG0001302	Praa.g_00789	Syal.g_02607
OG0001303	Praa.g_00996	Syal.g_02033
OG0001304	Praa.g_01024	Syal.g_01899
OG0001305	Praa.g_01043	Syal.g_01817
OG0001306	Praa.g_01146	Syal.g_01626
OG0001307	Praa.g_01349	Syal.g_02195
OG0001308	Praa.g_01486	Syal.g_00392
OG0001309	Praa.g_01571	Syal.g_02943
OG0001310	Praa.g_01647	Syal.g_00605
OG0001315	Praa.g_00062	Syal.g_00300
OG0001316	Praa.g_00140	Syal.g_00872
OG0001317	Praa.g_00234	Syal.g_00687
OG0001318	Praa.g_00256	Syal.g_01228
OG0001319	Praa.g_00272	Syal.g_01252
OG0001321	Praa.g_00450	Syal.g_00508
OG0001322	Praa.g_00451	Syal.g_00507
OG0001323	Praa.g_00519	Syal.g_02946
OG0001324	Praa.g_00694	Syal.g_01796
OG0001325	Praa.g_00716	Syal.g_01865
OG0001326	Praa.g_00881	Syal.g_01138
OG0001327	Praa.g_01055	Syal.g_02296
OG0001328	Praa.g_01082	Syal.g_02266
OG0001329	Praa.g_01123	Syal.g_01188
OG0001330	Praa.g_01289	Syal.g_01611
OG0001332	Praa.g_01519	Syal.g_02965
OG0001333	Praa.g_01673	Syal.g_00639
OG0001334	Praa.g_01800	Syal.g_00311
OG0001335	Praa.g_01801	Syal.g_00312
OG0001336	Praa.g_01914	Syal.g_01180
OG0001339	Praa.g_00103	Syal.g_00816
OG0001340	Praa.g_00328	Syal.g_00328
OG0001341	Praa.g_00749	Syal.g_02538
OG0001343	Praa.g_00890	Syal.g_01190
OG0001344	Praa.g_01163	Syal.g_01658
OG0001345	Praa.g_01178	Syal.g_01694
OG0001346	Praa.g_01319	Syal.g_01600
OG0001348	Praa.g_01595	Syal.g_01849
OG0001349	Praa.g_01624, Praa.g_01794	Syal.g_01426
OG0001351	Praa.g_00453	Syal.g_00501
OG0001353	Praa.g_00836	Syal.g_02457
OG0001354	Praa.g_00974	Syal.g_01973
OG0001358	Praa.g_00620	Syal.g_02715
OG0001359	Praa.g_00891	Syal.g_01189
OG0001360	Praa.g_01085	Syal.g_01696
OG0001361	Praa.g_01175	Syal.g_01691
OG0001362	Praa.g_01490	Syal.g_00397
OG0001363	Praa.g_01492	Syal.g_00399
OG0001364	Praa.g_01803	Syal.g_01342
OG0001365	Praa.g_01882	Syal.g_01072
OG0001369	Praa.g_00092	Syal.g_00803
OG0001373	Praa.g_00880	Syal.g_01137
OG0001374	Praa.g_00888	Syal.g_01145
OG0001375	Praa.g_00889	Syal.g_01191
OG0001376	Praa.g_01049	Syal.g_01095
OG0001377	Praa.g_01050	Syal.g_01094
OG0001378	Praa.g_01094	Syal.g_00529
OG0001379	Praa.g_01312	Syal.g_01609
OG0001382	Praa.g_01587	Syal.g_00220
OG0001385	Praa.g_00877	Syal.g_01134
OG0001386	Praa.g_00878	Syal.g_01135
OG0001387	Praa.g_00879	Syal.g_01136
OG0001388	Praa.g_00882	Syal.g_01139
OG0001389	Praa.g_00883	Syal.g_01140
OG0001390	Praa.g_00884	Syal.g_01141
OG0001391	Praa.g_00885	Syal.g_01142
OG0001392	Praa.g_00886	Syal.g_01143
OG0001393	Praa.g_00887	Syal.g_01144
OG0001394	Praa.g_00922	Syal.g_02250
OG0001395	Praa.g_01026	Syal.g_02432
OG0001396	Praa.g_01430	Syal.g_01532
OG0001397	Praa.g_01491	Syal.g_00398
OG0001398	Praa.g_01601	Syal.g_00774
OG0001399	Praa.g_01716	Syal.g_00434
OG0001404	Praa.g_00068	Syal.g_00750
OG0001405	Praa.g_00326	Syal.g_00314
OG0001406	Praa.g_01048	Syal.g_01096
OG0001407	Praa.g_01062	Syal.g_01774
OG0001408	Praa.g_01067	Syal.g_02589
OG0001409	Praa.g_01166	Syal.g_01671
OG0001410	Praa.g_01350	Syal.g_02194
OG0001411	Praa.g_01397	Syal.g_01399
OG0001413	Praa.g_01562	Syal.g_02570
OG0001416	Praa.g_00458	Syal.g_01595
OG0001417	Praa.g_00469	Syal.g_01974
OG0001419	Praa.g_01063	Syal.g_01775
OG0001420	Praa.g_01103	Syal.g_02955
OG0001428	Praa.g_00172	Syal.g_00915
OG0001430	Praa.g_01284	Syal.g_01055
OG0001432	Praa.g_01560	Syal.g_02578
OG0001438	Praa.g_00293	Syal.g_01278
OG0001439	Praa.g_00307	Syal.g_01306
OG0001442	Praa.g_00741	Syal.g_02234
OG0001447	Praa.g_00126	Syal.g_00853
OG0001448	Praa.g_00366	Syal.g_02552
OG0001449	Praa.g_00393	Syal.g_01198
OG0001452	Praa.g_00894	Syal.g_01223
OG0001454	Praa.g_01078	Syal.g_02566
OG0001456	Praa.g_01137	Syal.g_01146
OG0001457	Praa.g_01138	Syal.g_01147
OG0001458	Praa.g_01139	Syal.g_01148
OG0001459	Praa.g_01273	Syal.g_01493, Syal.g_02104
OG0001462	Praa.g_00034	Syal.g_00138
OG0001471	Praa.g_01563	Syal.g_01301
OG0001473	Praa.g_01851	Syal.g_02571
OG0001479	Praa.g_00337	Syal.g_00351
OG0001480	Praa.g_00368	Syal.g_02599
OG0001481	Praa.g_00372	Syal.g_00504
OG0001482	Praa.g_00456	Syal.g_01964
OG0001492	Praa.g_01206	Syal.g_01769
OG0001493	Praa.g_01214	Syal.g_01760
OG0001495	Praa.g_01721	Syal.g_00223
OG0001499	Praa.g_00061	Syal.g_00086
OG0001502	Praa.g_00772	Syal.g_02489
OG0001504	Praa.g_01274	Syal.g_02103, Syal.g_01492
OG0001507	Praa.g_01619	Syal.g_02094
OG0001520	Praa.g_00388	Syal.g_02790
OG0001525	Praa.g_01579	Syal.g_02585
OG0001546	Praa.g_00524	Syal.g_02950
OG0001547	Praa.g_00774	Syal.g_02050
OG0001551	Praa.g_01136	Syal.g_01781
OG0001554	Praa.g_01569	Syal.g_01065
OG0001555	Praa.g_01583	Syal.g_02484
OG0001565	Praa.g_00416	Syal.g_02600
OG0001567	Praa.g_00773	Syal.g_02051
OG0001568	Praa.g_00775	Syal.g_02049
OG0001570	Praa.g_01106	Syal.g_02053
OG0001572	Praa.g_01251	Syal.g_03017
OG0001582	Praa.g_00468	Syal.g_02644
OG0001585	Praa.g_01262	Syal.g_00712
OG0001625	Praa.g_00258	Syal.g_01230
OG0001647	Praa.g_00273	Syal.g_01254
OG0001666	Praa.g_01272	Syal.g_01491, Syal.g_02102, Syal.g_02073
OG0001667	Praa.g_01292	Syal.g_02863
OG0001704	Praa.g_00060, Praa.g_01225	Syal.g_01020
OG0001719	Praa.g_00386	Syal.g_01472
OG0001722	Praa.g_00895	Syal.g_00730
OG0001744	Praa.g_01304	Syal.g_00735
OG0001745	Praa.g_01559	Syal.g_02530
OG0002029	Praa.g_01271	Syal.g_00704
OG0002032	Praa.g_01891	Syal.g_02367
OG0002098	Praa.g_01448	Syal.g_01386
OG0002622	Praa.g_01449	Syal.g_02076
OG0002885	Praa.g_00418	Syal.g_02167
OG0003010	Praa.g_01400	Syal.g_01375
OG0003157	Praa.g_00424	Syal.g_02168
OG0003158	Praa.g_00427	Syal.g_02171
OG0003159	Praa.g_01399	Syal.g_01374
OG0003336	Praa.g_00425	Syal.g_02169
OG0003337	Praa.g_00426	Syal.g_02170
OG0003616	Praa.g_00419	Syal.g_02162
OG0003617	Praa.g_00420	Syal.g_02163
OG0003618	Praa.g_00421	Syal.g_02164
OG0003619	Praa.g_00422	Syal.g_02165
OG0003620	Praa.g_00423	Syal.g_02166
