Orthogroup	Praa	Prax
OG0001145	Praa.g_01310	Prax.g_01907
OG0001146	Praa.g_01322	Prax.g_01895
OG0001147	Praa.g_01352	Prax.g_01877
OG0001148	Praa.g_01368	Prax.g_01861
OG0001149	Praa.g_01369	Prax.g_01860
OG0001150	Praa.g_01370	Prax.g_01859
OG0001151	Praa.g_01381	Prax.g_01848
OG0001152	Praa.g_01382	Prax.g_01847
OG0001153	Praa.g_01508	Prax.g_01696
OG0001154	Praa.g_01509	Prax.g_01695
OG0001155	Praa.g_01521	Prax.g_01683
OG0001156	Praa.g_01524	Prax.g_01680
OG0001157	Praa.g_01525	Prax.g_01679
OG0001158	Praa.g_01526	Prax.g_01678
OG0001159	Praa.g_01527	Prax.g_01677
OG0001160	Praa.g_01552	Prax.g_01653
OG0001161	Praa.g_01565	Prax.g_01640
OG0001162	Praa.g_01576	Prax.g_01629
OG0001163	Praa.g_01627	Prax.g_01567
OG0001164	Praa.g_01631	Prax.g_01563
OG0001165	Praa.g_01634	Prax.g_01560
OG0001166	Praa.g_01654	Prax.g_01540
OG0001167	Praa.g_01672	Prax.g_01523
OG0001168	Praa.g_01674	Prax.g_01521
OG0001169	Praa.g_01676	Prax.g_01519
OG0001170	Praa.g_01678	Prax.g_01517
OG0001171	Praa.g_01688	Prax.g_01507
OG0001172	Praa.g_01702	Prax.g_01265
OG0001173	Praa.g_01703	Prax.g_01266
OG0001174	Praa.g_01711	Prax.g_01274
OG0001175	Praa.g_01712	Prax.g_01275
OG0001176	Praa.g_01719	Prax.g_01282
OG0001177	Praa.g_01722	Prax.g_01285
OG0001178	Praa.g_01727	Prax.g_01290
OG0001179	Praa.g_01759	Prax.g_01322
OG0001180	Praa.g_01781	Prax.g_01344
OG0001181	Praa.g_01785	Prax.g_01348
OG0001182	Praa.g_01792	Prax.g_01355
OG0001183	Praa.g_01797	Prax.g_01359
OG0001184	Praa.g_01813	Prax.g_01375
OG0001185	Praa.g_01827	Prax.g_01389
OG0001186	Praa.g_01850	Prax.g_01412
OG0001187	Praa.g_01854	Prax.g_01416
OG0001188	Praa.g_01857	Prax.g_01419
OG0001189	Praa.g_01874	Prax.g_01436
OG0001190	Praa.g_01878	Prax.g_01440
OG0001191	Praa.g_01888	Prax.g_01450
OG0001192	Praa.g_01892	Prax.g_01454
OG0001193	Praa.g_01902	Prax.g_01464
OG0001194	Praa.g_01903	Prax.g_01465
OG0001195	Praa.g_01904	Prax.g_01466
OG0001196	Praa.g_01917	Prax.g_01479
OG0001197	Praa.g_01918	Prax.g_01480
OG0001198	Praa.g_01925	Prax.g_01487
OG0001199	Praa.g_00074	Prax.g_00645
OG0001200	Praa.g_00076	Prax.g_00647
OG0001201	Praa.g_00108	Prax.g_01111
OG0001202	Praa.g_00199	Prax.g_01019
OG0001203	Praa.g_00238	Prax.g_00980
OG0001204	Praa.g_00243	Prax.g_00932
OG0001205	Praa.g_00444	Prax.g_00755
OG0001206	Praa.g_00462	Prax.g_00739
OG0001207	Praa.g_00477	Prax.g_00725
OG0001208	Praa.g_00482	Prax.g_00720
OG0001209	Praa.g_00535	Prax.g_00666
OG0001210	Praa.g_00540	Prax.g_00001
OG0001211	Praa.g_00551	Prax.g_00011
OG0001212	Praa.g_00596	Prax.g_00055
OG0001213	Praa.g_00629	Prax.g_00088
OG0001214	Praa.g_00637	Prax.g_00096
OG0001215	Praa.g_00690	Prax.g_00952
OG0001216	Praa.g_00713	Prax.g_00483
OG0001217	Praa.g_00751	Prax.g_00428
OG0001218	Praa.g_00758	Prax.g_00420
OG0001219	Praa.g_00791	Prax.g_00384
OG0001220	Praa.g_00856	Prax.g_00321
OG0001221	Praa.g_00918	Prax.g_00572
OG0001222	Praa.g_00956	Prax.g_00612
OG0001223	Praa.g_00982	Prax.g_01147
OG0001224	Praa.g_01035	Prax.g_01200
OG0001225	Praa.g_01037	Prax.g_01202
OG0001226	Praa.g_01064	Prax.g_01229
OG0001227	Praa.g_01083	Prax.g_01248
OG0001228	Praa.g_01204	Prax.g_00245
OG0001229	Praa.g_01364	Prax.g_01865
OG0001230	Praa.g_01468	Prax.g_01741
OG0001231	Praa.g_01574	Prax.g_01631
OG0001232	Praa.g_01658	Prax.g_01536
OG0001233	Praa.g_01679	Prax.g_01516
OG0001234	Praa.g_01714	Prax.g_01277
OG0001235	Praa.g_01724	Prax.g_01287
OG0001236	Praa.g_01810	Prax.g_01372
OG0001237	Praa.g_01814	Prax.g_01376
OG0001238	Praa.g_01889	Prax.g_01451
OG0001239	Praa.g_00071	Prax.g_00642
OG0001240	Praa.g_00093	Prax.g_01125
OG0001241	Praa.g_00101	Prax.g_01117
OG0001242	Praa.g_00119	Prax.g_01099
OG0001243	Praa.g_00125	Prax.g_01093
OG0001244	Praa.g_00141	Prax.g_01077
OG0001245	Praa.g_00379	Prax.g_00794
OG0001246	Praa.g_00504	Prax.g_00697
OG0001247	Praa.g_00683	Prax.g_00959
OG0001248	Praa.g_00685	Prax.g_00957
OG0001249	Praa.g_00780	Prax.g_00395
OG0001250	Praa.g_00845	Prax.g_00332
OG0001251	Praa.g_00893	Prax.g_00547
OG0001252	Praa.g_01030	Prax.g_01195
OG0001253	Praa.g_01084	Prax.g_01249
OG0001254	Praa.g_01129	Prax.g_00163
OG0001255	Praa.g_01144	Prax.g_00184
OG0001256	Praa.g_01567	Prax.g_01638
OG0001257	Praa.g_01573	Prax.g_01632
OG0001258	Praa.g_01632	Prax.g_01562
OG0001259	Praa.g_01677	Prax.g_01518
OG0001260	Praa.g_01694	Prax.g_01501
OG0001261	Praa.g_01767	Prax.g_01330
OG0001262	Praa.g_01872	Prax.g_01434
OG0001264	Praa.g_00038	Prax.g_01976
OG0001265	Praa.g_00118	Prax.g_01100
OG0001266	Praa.g_00203	Prax.g_01015
OG0001267	Praa.g_00280	Prax.g_00895
OG0001268	Praa.g_00339	Prax.g_00834
OG0001269	Praa.g_00358	Prax.g_00814
OG0001270	Praa.g_00434	Prax.g_00766
OG0001271	Praa.g_00472	Prax.g_00730
OG0001272	Praa.g_00486	Prax.g_00716
OG0001273	Praa.g_00631	Prax.g_00090
OG0001274	Praa.g_00703	Prax.g_00939
OG0001275	Praa.g_00992	Prax.g_01157
OG0001276	Praa.g_01014	Prax.g_01179
OG0001277	Praa.g_01072	Prax.g_01237
OG0001278	Praa.g_01209	Prax.g_00250
OG0001279	Praa.g_01257	Prax.g_01957
OG0001280	Praa.g_01317	Prax.g_01900
OG0001281	Praa.g_01323	Prax.g_01894
OG0001282	Praa.g_01367	Prax.g_01862
OG0001283	Praa.g_01386	Prax.g_01843
OG0001284	Praa.g_01547	Prax.g_01658
OG0001285	Praa.g_01661	Prax.g_01533
OG0001286	Praa.g_01779	Prax.g_01342
OG0001287	Praa.g_01834	Prax.g_01396
OG0001288	Praa.g_01843	Prax.g_01405
OG0001289	Praa.g_00087	Prax.g_00658
OG0001290	Praa.g_00100	Prax.g_01118
OG0001291	Praa.g_00135	Prax.g_01083
OG0001292	Praa.g_00248	Prax.g_00927
OG0001293	Praa.g_00261	Prax.g_00914
OG0001294	Praa.g_00377	Prax.g_00796
OG0001295	Praa.g_00467	Prax.g_00734
OG0001296	Praa.g_00509	Prax.g_00692
OG0001297	Praa.g_00514	Prax.g_00687
OG0001298	Praa.g_00577	Prax.g_00037
OG0001299	Praa.g_00666	Prax.g_00976
OG0001300	Praa.g_00693	Prax.g_00949
OG0001301	Praa.g_00696	Prax.g_00946
OG0001302	Praa.g_00789	Prax.g_00386
OG0001303	Praa.g_00996	Prax.g_01161
OG0001304	Praa.g_01024	Prax.g_01189
OG0001305	Praa.g_01043	Prax.g_01208
OG0001306	Praa.g_01146	Prax.g_00186
OG0001307	Praa.g_01349	Prax.g_01880
OG0001308	Praa.g_01486	Prax.g_01718
OG0001309	Praa.g_01571	Prax.g_01634
OG0001310	Praa.g_01647	Prax.g_01547
OG0001315	Praa.g_00062	Prax.g_00633
OG0001316	Praa.g_00140	Prax.g_01078
OG0001317	Praa.g_00234	Prax.g_00984
OG0001318	Praa.g_00256	Prax.g_00919
OG0001319	Praa.g_00272	Prax.g_00903
OG0001320	Praa.g_00380	Prax.g_00793
OG0001321	Praa.g_00450	Prax.g_00749
OG0001322	Praa.g_00451	Prax.g_00748
OG0001323	Praa.g_00519	Prax.g_00682
OG0001324	Praa.g_00694	Prax.g_00948
OG0001325	Praa.g_00716	Prax.g_00480
OG0001326	Praa.g_00881	Prax.g_00535
OG0001327	Praa.g_01055	Prax.g_01221
OG0001328	Praa.g_01082	Prax.g_01247
OG0001329	Praa.g_01123	Prax.g_00154
OG0001330	Praa.g_01289	Prax.g_01929
OG0001331	Praa.g_01372	Prax.g_01857
OG0001332	Praa.g_01519	Prax.g_01685
OG0001333	Praa.g_01673	Prax.g_01522
OG0001334	Praa.g_01800	Prax.g_01362
OG0001335	Praa.g_01801	Prax.g_01363
OG0001336	Praa.g_01914	Prax.g_01476
OG0001339	Praa.g_00103	Prax.g_01115
OG0001340	Praa.g_00328	Prax.g_00845
OG0001341	Praa.g_00749	Prax.g_00430
OG0001342	Praa.g_00784	Prax.g_00391
OG0001343	Praa.g_00890	Prax.g_00544
OG0001344	Praa.g_01163	Prax.g_00204
OG0001345	Praa.g_01178	Prax.g_00219
OG0001346	Praa.g_01319	Prax.g_01898
OG0001348	Praa.g_01595	Prax.g_01610
OG0001349	Praa.g_01624, Praa.g_01794	Prax.g_01820
OG0001350	Praa.g_00237	Prax.g_00981
OG0001352	Praa.g_00680	Prax.g_00962
OG0001353	Praa.g_00836	Prax.g_00341
OG0001354	Praa.g_00974	Prax.g_01139
OG0001358	Praa.g_00620	Prax.g_00079
OG0001359	Praa.g_00891	Prax.g_00545
OG0001360	Praa.g_01085	Prax.g_01250
OG0001361	Praa.g_01175	Prax.g_00216
OG0001362	Praa.g_01490	Prax.g_01714
OG0001363	Praa.g_01492	Prax.g_01712
OG0001364	Praa.g_01803	Prax.g_01365
OG0001365	Praa.g_01882	Prax.g_01444
OG0001369	Praa.g_00092	Prax.g_01126
OG0001371	Praa.g_00679	Prax.g_00963
OG0001372	Praa.g_00757	Prax.g_00421
OG0001373	Praa.g_00880	Prax.g_00534
OG0001374	Praa.g_00888	Prax.g_00542
OG0001375	Praa.g_00889	Prax.g_00543
OG0001376	Praa.g_01049	Prax.g_01214
OG0001377	Praa.g_01050	Prax.g_01215
OG0001378	Praa.g_01094	Prax.g_00125
OG0001379	Praa.g_01312	Prax.g_01905
OG0001380	Praa.g_01354	Prax.g_01875
OG0001381	Praa.g_01360	Prax.g_01869
OG0001382	Praa.g_01587	Prax.g_01618
OG0001384	Praa.g_00738	Prax.g_00441
OG0001384	Praa.g_01564	Prax.g_01641
OG0001385	Praa.g_00877	Prax.g_00531
OG0001386	Praa.g_00878	Prax.g_00532
OG0001387	Praa.g_00879	Prax.g_00533
OG0001388	Praa.g_00882	Prax.g_00536
OG0001389	Praa.g_00883	Prax.g_00537
OG0001390	Praa.g_00884	Prax.g_00538
OG0001391	Praa.g_00885	Prax.g_00539
OG0001392	Praa.g_00886	Prax.g_00540
OG0001393	Praa.g_00887	Prax.g_00541
OG0001394	Praa.g_00922	Prax.g_00576
OG0001395	Praa.g_01026	Prax.g_01191
OG0001397	Praa.g_01491	Prax.g_01713
OG0001399	Praa.g_01716	Prax.g_01279
OG0001403	Praa.g_00030	Prax.g_00283
OG0001404	Praa.g_00068	Prax.g_00639
OG0001405	Praa.g_00326	Prax.g_00847
OG0001406	Praa.g_01048	Prax.g_01213
OG0001407	Praa.g_01062	Prax.g_01227
OG0001408	Praa.g_01067	Prax.g_01232
OG0001409	Praa.g_01166	Prax.g_00207
OG0001410	Praa.g_01350	Prax.g_01879
OG0001411	Praa.g_01397	Prax.g_01822
OG0001413	Praa.g_01562	Prax.g_01643
OG0001414	Praa.g_00229	Prax.g_00989
OG0001415	Praa.g_00231	Prax.g_00987
OG0001416	Praa.g_00458	Prax.g_00742
OG0001417	Praa.g_00469	Prax.g_00732
OG0001418	Praa.g_00684	Prax.g_00958
OG0001419	Praa.g_01063	Prax.g_01228
OG0001420	Praa.g_01103	Prax.g_00134
OG0001421	Praa.g_01568	Prax.g_01637
OG0001422	Praa.g_01593	Prax.g_01613
OG0001428	Praa.g_00172	Prax.g_01046
OG0001429	Praa.g_00792	Prax.g_00383
OG0001431	Praa.g_01287	Prax.g_01931
OG0001432	Praa.g_01560	Prax.g_01645
OG0001437	Praa.g_00230	Prax.g_00988
OG0001438	Praa.g_00293	Prax.g_00882
OG0001439	Praa.g_00307	Prax.g_00868
OG0001440	Praa.g_00399	Prax.g_00772
OG0001441	Praa.g_00521	Prax.g_00680
OG0001442	Praa.g_00741	Prax.g_00438
OG0001446	Praa.g_00079	Prax.g_00650
OG0001447	Praa.g_00126	Prax.g_01092
OG0001448	Praa.g_00366	Prax.g_00806
OG0001449	Praa.g_00393	Prax.g_00779
OG0001450	Praa.g_00687	Prax.g_00955
OG0001451	Praa.g_00865	Prax.g_00312
OG0001452	Praa.g_00894	Prax.g_00548
OG0001453	Praa.g_00986	Prax.g_01151
OG0001454	Praa.g_01078	Prax.g_01243
OG0001455	Praa.g_01117	Prax.g_00148
OG0001456	Praa.g_01137	Prax.g_00177
OG0001457	Praa.g_01138	Prax.g_00178
OG0001458	Praa.g_01139	Prax.g_00179
OG0001459	Praa.g_01273	Prax.g_01943
OG0001462	Praa.g_00034	Prax.g_00279
OG0001463	Praa.g_00286	Prax.g_00889
OG0001464	Praa.g_00329	Prax.g_00844
OG0001465	Praa.g_00702	Prax.g_00940
OG0001466	Praa.g_00740	Prax.g_00439
OG0001467	Praa.g_00781	Prax.g_00394
OG0001468	Praa.g_01053	Prax.g_01218
OG0001469	Praa.g_01268	Prax.g_01948
OG0001469	Praa.g_01620	Prax.g_01589
OG0001471	Praa.g_01563	Prax.g_01642
OG0001472	Praa.g_01570	Prax.g_01635
OG0001473	Praa.g_01851	Prax.g_01413
OG0001479	Praa.g_00337	Prax.g_00836
OG0001480	Praa.g_00368	Prax.g_00804
OG0001481	Praa.g_00372	Prax.g_00800
OG0001482	Praa.g_00456	Prax.g_00744
OG0001484	Praa.g_01296	Prax.g_01921
OG0001485	Praa.g_01606	Prax.g_01600
OG0001490	Praa.g_00039	Prax.g_00274
OG0001491	Praa.g_00787	Prax.g_00388
OG0001492	Praa.g_01206	Prax.g_00247
OG0001493	Praa.g_01214	Prax.g_00255
OG0001495	Praa.g_01721	Prax.g_01284
OG0001499	Praa.g_00061	Prax.g_00632
OG0001500	Praa.g_00263	Prax.g_00912
OG0001501	Praa.g_00705	Prax.g_00937
OG0001502	Praa.g_00772	Prax.g_00403
OG0001503	Praa.g_01134	Prax.g_00168
OG0001504	Praa.g_01274	Prax.g_01942
OG0001506	Praa.g_01517	Prax.g_01687
OG0001507	Praa.g_01619	Prax.g_01590
OG0001520	Praa.g_00388	Prax.g_00784
OG0001521	Praa.g_00750	Prax.g_00429
OG0001522	Praa.g_00837	Prax.g_00340
OG0001523	Praa.g_01131	Prax.g_00165
OG0001524	Praa.g_01132	Prax.g_00166
OG0001525	Praa.g_01579	Prax.g_01626
OG0001526	Praa.g_01698	Prax.g_01260
OG0001546	Praa.g_00524	Prax.g_00677
OG0001547	Praa.g_00774	Prax.g_00401
OG0001548	Praa.g_00778	Prax.g_00397
OG0001550	Praa.g_01120	Prax.g_00151
OG0001551	Praa.g_01136	Prax.g_00176
OG0001553	Praa.g_01473	Prax.g_01736
OG0001554	Praa.g_01569	Prax.g_01636
OG0001555	Praa.g_01583	Prax.g_01622
OG0001566	Praa.g_00676	Prax.g_00966
OG0001567	Praa.g_00773	Prax.g_00402
OG0001568	Praa.g_00775	Prax.g_00400
OG0001569	Praa.g_01090	Prax.g_01255
OG0001570	Praa.g_01106	Prax.g_00137
OG0001571	Praa.g_01113	Prax.g_00144
OG0001572	Praa.g_01251	Prax.g_01964
OG0001581	Praa.g_00144	Prax.g_01074
OG0001582	Praa.g_00468	Prax.g_00733
OG0001583	Praa.g_00786	Prax.g_00389
OG0001584	Praa.g_00937	Prax.g_00593
OG0001585	Praa.g_01262	Prax.g_01952
OG0001587	Praa.g_01696	Prax.g_01258
OG0001595	Praa.g_00067	Prax.g_00638
OG0001596	Praa.g_00075	Prax.g_00646
OG0001597	Praa.g_00361	Prax.g_00811
OG0001598	Praa.g_00397	Prax.g_00775
OG0001599	Praa.g_00460	Prax.g_00741
OG0001600	Praa.g_00511	Prax.g_00690
OG0001601	Praa.g_00674	Prax.g_00968
OG0001602	Praa.g_00701	Prax.g_00941
OG0001603	Praa.g_00788	Prax.g_00387
OG0001604	Praa.g_00915	Prax.g_00569
OG0001605	Praa.g_01007	Prax.g_01172
OG0001606	Praa.g_01069	Prax.g_01234
OG0001607	Praa.g_01133	Prax.g_00167
OG0001608	Praa.g_01357	Prax.g_01872
OG0001609	Praa.g_01515	Prax.g_01689
OG0001610	Praa.g_01518	Prax.g_01686
OG0001611	Praa.g_01581	Prax.g_01624
OG0001612	Praa.g_01607	Prax.g_01599
OG0001613	Praa.g_01795	Prax.g_01357
OG0001625	Praa.g_00258	Prax.g_00917
OG0001626	Praa.g_00748	Prax.g_00431
OG0001627	Praa.g_00755	Prax.g_00424
OG0001628	Praa.g_00760	Prax.g_00418
OG0001629	Praa.g_00761	Prax.g_00417
OG0001630	Praa.g_00897	Prax.g_00551
OG0001631	Praa.g_01058	Prax.g_01224
OG0001632	Praa.g_01260	Prax.g_01954
OG0001633	Praa.g_01363	Prax.g_01866
OG0001647	Praa.g_00273	Prax.g_00902
OG0001648	Praa.g_00371	Prax.g_00801
OG0001649	Praa.g_01060	Prax.g_01225
OG0001651	Praa.g_01580	Prax.g_01625
OG0001662	Praa.g_01100	Prax.g_00131
OG0001663	Praa.g_01143	Prax.g_00183
OG0001666	Praa.g_01272	Prax.g_01944
OG0001667	Praa.g_01292	Prax.g_01926
OG0001685	Praa.g_00867	Prax.g_00310
OG0001686	Praa.g_01006	Prax.g_01171
OG0001687	Praa.g_01052	Prax.g_01217
OG0001688	Praa.g_01057	Prax.g_01223
OG0001689	Praa.g_01841	Prax.g_01403
OG0001696	Praa.g_00866	Prax.g_00311
OG0001697	Praa.g_00875	Prax.g_00302
OG0001698	Praa.g_01056	Prax.g_01222
OG0001705	Praa.g_00394	Prax.g_00778
OG0001706	Praa.g_00998	Prax.g_01163
OG0001707	Praa.g_01077	Prax.g_01242
OG0001708	Praa.g_01142	Prax.g_00182
OG0001709	Praa.g_01398	Prax.g_01821
OG0001710	Praa.g_01717	Prax.g_01280
OG0001718	Praa.g_00362	Prax.g_00810
OG0001719	Praa.g_00386	Prax.g_00786
OG0001720	Praa.g_00412	Prax.g_00493
OG0001720	Praa.g_01299	Prax.g_01918
OG0001721	Praa.g_00752	Prax.g_00427
OG0001722	Praa.g_00895	Prax.g_00549
OG0001723	Praa.g_01258	Prax.g_01956
OG0001724	Praa.g_01622	Prax.g_01588
OG0001742	Praa.g_00375	Prax.g_00797
OG0001743	Praa.g_01098	Prax.g_00129
OG0001744	Praa.g_01304	Prax.g_01913
OG0001745	Praa.g_01559	Prax.g_01646
OG0001772	Praa.g_00395	Prax.g_00777
OG0001773	Praa.g_01585	Prax.g_01620
OG0001773	Praa.g_00411	Prax.g_00492
OG0001774	Praa.g_00677	Prax.g_00965
OG0001775	Praa.g_01065	Prax.g_01230
OG0001776	Praa.g_01096	Prax.g_00127
OG0001777	Praa.g_01263, Praa.g_01231	Prax.g_01951
OG0001778	Praa.g_01286	Prax.g_01932
OG0001779	Praa.g_01305	Prax.g_01912
OG0001780	Praa.g_01438	Prax.g_01813
OG0001781	Praa.g_01594	Prax.g_01612
OG0001819	Praa.g_00387	Prax.g_00785
OG0001820	Praa.g_00744	Prax.g_00435
OG0001821	Praa.g_00753	Prax.g_00426
OG0001822	Praa.g_00770	Prax.g_00405
OG0001823	Praa.g_00868	Prax.g_00309
OG0001824	Praa.g_01005	Prax.g_01170
OG0001825	Praa.g_01066	Prax.g_01231
OG0001826	Praa.g_01068	Prax.g_01233
OG0001827	Praa.g_01071	Prax.g_01236
OG0001828	Praa.g_01093	Prax.g_00124
OG0001829	Praa.g_01097	Prax.g_00128
OG0001830	Praa.g_01116	Prax.g_00147
OG0001831	Praa.g_01126	Prax.g_00160
OG0001832	Praa.g_01281	Prax.g_01935
OG0001833	Praa.g_01365	Prax.g_01864
OG0001834	Praa.g_01436	Prax.g_01817
OG0001919	Praa.g_00390	Prax.g_00782
OG0001920	Praa.g_00706	Prax.g_00936
OG0001921	Praa.g_00870	Prax.g_00307
OG0001922	Praa.g_01333	Prax.g_01884
OG0001982	Praa.g_00367	Prax.g_00805
OG0001983	Praa.g_00736	Prax.g_00443
OG0001984	Praa.g_00779	Prax.g_00396
OG0001985	Praa.g_00874	Prax.g_00303
OG0001986	Praa.g_00990	Prax.g_01155
OG0001987	Praa.g_01278	Prax.g_01939
OG0001989	Praa.g_01355	Prax.g_01874
OG0002026	Praa.g_00389	Prax.g_00783
OG0002027	Praa.g_00872	Prax.g_00305
OG0002028	Praa.g_01001	Prax.g_01166
OG0002029	Praa.g_01271	Prax.g_01945
OG0002030	Praa.g_01343	Prax.g_01585
OG0002031	Praa.g_01604	Prax.g_01602
OG0002032	Praa.g_01891	Prax.g_01453
OG0002057	Praa.g_00110	Prax.g_01109
OG0002058	Praa.g_00180	Prax.g_01038
OG0002059	Praa.g_00363	Prax.g_00809
OG0002060	Praa.g_00365	Prax.g_00807
OG0002061	Praa.g_00392	Prax.g_00780
OG0002062	Praa.g_00401	Prax.g_01575
OG0002064	Praa.g_00466	Prax.g_00735
OG0002065	Praa.g_00560	Prax.g_00020
OG0002066	Praa.g_00566	Prax.g_00026
OG0002067	Praa.g_00710	Prax.g_00486
OG0002068	Praa.g_00745	Prax.g_00434
OG0002069	Praa.g_00746	Prax.g_00433
OG0002070	Praa.g_00771	Prax.g_00404
OG0002071	Praa.g_00777	Prax.g_00398
OG0002072	Praa.g_00785	Prax.g_00390
OG0002073	Praa.g_00808	Prax.g_00368
OG0002074	Praa.g_00861	Prax.g_00316
OG0002075	Praa.g_00873	Prax.g_00304
OG0002076	Praa.g_00919	Prax.g_00573
OG0002077	Praa.g_01002	Prax.g_01167
OG0002078	Praa.g_01004	Prax.g_01169
OG0002079	Praa.g_01009	Prax.g_01174
OG0002080	Praa.g_01027	Prax.g_01192
OG0002081	Praa.g_01051	Prax.g_01216
OG0002082	Praa.g_01061	Prax.g_01226
OG0002083	Praa.g_01073	Prax.g_01238
OG0002084	Praa.g_01074	Prax.g_01239
OG0002085	Praa.g_01081	Prax.g_01246
OG0002086	Praa.g_01086	Prax.g_01251
OG0002087	Praa.g_01087	Prax.g_01252
OG0002088	Praa.g_01088	Prax.g_01253
OG0002089	Praa.g_01114	Prax.g_00145
OG0002090	Praa.g_01119	Prax.g_00150
OG0002091	Praa.g_01135	Prax.g_00175
OG0002093	Praa.g_01253	Prax.g_01962
OG0002094	Praa.g_01293	Prax.g_01925
OG0002095	Praa.g_01302	Prax.g_01915
OG0002097	Praa.g_01405	Prax.g_01807
OG0002099	Praa.g_01566	Prax.g_01639
OG0002100	Praa.g_01575	Prax.g_01630
OG0002101	Praa.g_01578	Prax.g_01627
OG0002102	Praa.g_01582	Prax.g_01623
OG0002103	Praa.g_01584	Prax.g_01621
OG0002104	Praa.g_01586	Prax.g_01619
OG0002105	Praa.g_01640	Prax.g_01554
OG0002146	Praa.g_00496	Prax.g_00705
OG0002148	Praa.g_00739	Prax.g_00440
OG0002149	Praa.g_00759	Prax.g_00419
OG0002151	Praa.g_01118	Prax.g_00149
OG0002152	Praa.g_01283	Prax.g_01933
OG0002215	Praa.g_00737	Prax.g_00442
OG0002216	Praa.g_00743	Prax.g_00436
OG0002217	Praa.g_00790	Prax.g_00385
OG0002218	Praa.g_00869	Prax.g_00308
OG0002219	Praa.g_01102	Prax.g_00133
OG0002220	Praa.g_01269	Prax.g_01947
OG0002221	Praa.g_01303	Prax.g_01914
OG0002222	Praa.g_01591	Prax.g_01615
OG0002223	Praa.g_01615	Prax.g_01593
OG0002262	Praa.g_00041	Prax.g_00272
OG0002263	Praa.g_00756	Prax.g_00423
OG0002264	Praa.g_00833	Prax.g_00344
OG0002265	Praa.g_01122	Prax.g_00153
OG0002267	Praa.g_01275	Prax.g_01941
OG0002268	Praa.g_01277	Prax.g_01940
OG0002269	Praa.g_01279	Prax.g_01938
OG0002271	Praa.g_01613	Prax.g_01583, Prax.g_01595
OG0002311	Praa.g_00398	Prax.g_00774
OG0002312	Praa.g_00762	Prax.g_00416
OG0002313	Praa.g_00776	Prax.g_00399
OG0002314	Praa.g_00871	Prax.g_00306
OG0002315	Praa.g_01000	Prax.g_01165
OG0002316	Praa.g_01046	Prax.g_01211
OG0002317	Praa.g_01105	Prax.g_00136
OG0002318	Praa.g_01108	Prax.g_00139
OG0002322	Praa.g_01577	Prax.g_01628
OG0002323	Praa.g_01602	Prax.g_01603
OG0002361	Praa.g_00342	Prax.g_00830
OG0002362	Praa.g_00391	Prax.g_00781
OG0002366	Praa.g_01270	Prax.g_01946
OG0002367	Praa.g_01282	Prax.g_01934
OG0002368	Praa.g_01306	Prax.g_01911
OG0002370	Praa.g_01497	Prax.g_01707
OG0002371	Praa.g_01561	Prax.g_01644
OG0002373	Praa.g_01610	Prax.g_01596
OG0002413	Praa.g_01111	Prax.g_00142
OG0002414	Praa.g_01112	Prax.g_00143
OG0002415	Praa.g_01121	Prax.g_00152
OG0002416	Praa.g_01219	Prax.g_00260
OG0002417	Praa.g_01240	Prax.g_00506
OG0002418	Praa.g_01250	Prax.g_01966
OG0002420	Praa.g_01295	Prax.g_01922
OG0002421	Praa.g_01440, Praa.g_01417	Prax.g_01810
OG0002479	Praa.g_01233	Prax.g_01968
OG0002480	Praa.g_01416	Prax.g_01816
OG0002481	Praa.g_01612	Prax.g_01584
OG0002619	Praa.g_00999	Prax.g_01164
OG0002621	Praa.g_01242	Prax.g_00505
OG0002623	Praa.g_01616	Prax.g_01592
OG0002691	Praa.g_01267	Prax.g_01949
OG0002768	Praa.g_00769	Prax.g_00406
OG0002771	Praa.g_01388	Prax.g_01811
OG0002886	Praa.g_01104	Prax.g_00135
OG0002887	Praa.g_01261	Prax.g_01953
OG0002889	Praa.g_01855	Prax.g_01417
OG0003009	Praa.g_01252	Prax.g_01788
OG0003014	Praa.g_01614	Prax.g_01594
OG0003164	Praa.g_01609	Prax.g_01597
OG0003627	Praa.g_01243	Prax.g_00504
OG0003631	Praa.g_01608	Prax.g_01598
OG0005338	Praa.g_01728	Prax.g_01291
OG0005339	Praa.g_01729	Prax.g_01292
OG0005340	Praa.g_01730	Prax.g_01293
OG0005341	Praa.g_01731	Prax.g_01294
