Orthogroup	Praa	Syaq
OG0001145	Praa.g_01310	Syaq.g_00284
OG0001146	Praa.g_01322	Syaq.g_00305
OG0001147	Praa.g_01352	Syaq.g_00438
OG0001148	Praa.g_01368	Syaq.g_01761
OG0001149	Praa.g_01369	Syaq.g_01760
OG0001150	Praa.g_01370	Syaq.g_01759
OG0001151	Praa.g_01381	Syaq.g_01746
OG0001152	Praa.g_01382	Syaq.g_01745
OG0001153	Praa.g_01508	Syaq.g_00413
OG0001154	Praa.g_01509	Syaq.g_00414
OG0001155	Praa.g_01521	Syaq.g_01739
OG0001156	Praa.g_01524	Syaq.g_01729
OG0001157	Praa.g_01525	Syaq.g_01728
OG0001158	Praa.g_01526	Syaq.g_01727
OG0001159	Praa.g_01527	Syaq.g_01726
OG0001160	Praa.g_01552	Syaq.g_01693
OG0001161	Praa.g_01565	Syaq.g_01233
OG0001162	Praa.g_01576	Syaq.g_00331
OG0001163	Praa.g_01627	Syaq.g_01685
OG0001164	Praa.g_01631	Syaq.g_01679
OG0001165	Praa.g_01634	Syaq.g_01674
OG0001166	Praa.g_01654	Syaq.g_01652
OG0001167	Praa.g_01672	Syaq.g_01039
OG0001169	Praa.g_01676	Syaq.g_01620
OG0001170	Praa.g_01678	Syaq.g_01618
OG0001171	Praa.g_01688	Syaq.g_01607
OG0001172	Praa.g_01702	Syaq.g_00690
OG0001173	Praa.g_01703	Syaq.g_00689
OG0001174	Praa.g_01711	Syaq.g_00681
OG0001175	Praa.g_01712	Syaq.g_00680
OG0001176	Praa.g_01719	Syaq.g_00656
OG0001177	Praa.g_01722	Syaq.g_00658
OG0001178	Praa.g_01727	Syaq.g_01667
OG0001179	Praa.g_01759	Syaq.g_00626
OG0001180	Praa.g_01781	Syaq.g_00600
OG0001181	Praa.g_01785	Syaq.g_00596
OG0001182	Praa.g_01792	Syaq.g_00587
OG0001183	Praa.g_01797	Syaq.g_00579
OG0001184	Praa.g_01813	Syaq.g_00995
OG0001185	Praa.g_01827	Syaq.g_01022
OG0001186	Praa.g_01850	Syaq.g_01058
OG0001187	Praa.g_01854	Syaq.g_01061
OG0001188	Praa.g_01857	Syaq.g_01065
OG0001189	Praa.g_01874	Syaq.g_01095
OG0001190	Praa.g_01878	Syaq.g_01264
OG0001191	Praa.g_01888	Syaq.g_01248
OG0001192	Praa.g_01892	Syaq.g_01242
OG0001193	Praa.g_01902	Syaq.g_01217
OG0001194	Praa.g_01903	Syaq.g_01214
OG0001195	Praa.g_01904	Syaq.g_01213
OG0001196	Praa.g_01917	Syaq.g_01169
OG0001197	Praa.g_01918	Syaq.g_01167
OG0001198	Praa.g_01925	Syaq.g_01153
OG0001199	Praa.g_00074	Syaq.g_01553
OG0001200	Praa.g_00076	Syaq.g_01551
OG0001201	Praa.g_00108	Syaq.g_01486
OG0001202	Praa.g_00199	Syaq.g_01358
OG0001203	Praa.g_00238	Syaq.g_01581
OG0001204	Praa.g_00243	Syaq.g_00709
OG0001205	Praa.g_00444	Syaq.g_00491
OG0001206	Praa.g_00462	Syaq.g_00468
OG0001207	Praa.g_00477	Syaq.g_01764
OG0001208	Praa.g_00482	Syaq.g_01774
OG0001209	Praa.g_00535	Syaq.g_01841
OG0001210	Praa.g_00540	Syaq.g_01852
OG0001211	Praa.g_00551	Syaq.g_01932
OG0001212	Praa.g_00596	Syaq.g_01990
OG0001213	Praa.g_00629	Syaq.g_02072
OG0001214	Praa.g_00637	Syaq.g_02084
OG0001215	Praa.g_00690	Syaq.g_02580
OG0001216	Praa.g_00713	Syaq.g_00026
OG0001217	Praa.g_00751	Syaq.g_01885
OG0001218	Praa.g_00758	Syaq.g_00423
OG0001219	Praa.g_00791	Syaq.g_02434
OG0001220	Praa.g_00856	Syaq.g_02412
OG0001221	Praa.g_00918	Syaq.g_02300
OG0001222	Praa.g_00956	Syaq.g_02472
OG0001223	Praa.g_00982	Syaq.g_02516
OG0001224	Praa.g_01035	Syaq.g_02683
OG0001225	Praa.g_01037	Syaq.g_02681
OG0001226	Praa.g_01064	Syaq.g_01543
OG0001227	Praa.g_01083	Syaq.g_00333
OG0001230	Praa.g_01468	Syaq.g_00361
OG0001231	Praa.g_01574	Syaq.g_01133
OG0001232	Praa.g_01658	Syaq.g_01643
OG0001233	Praa.g_01679	Syaq.g_01617
OG0001234	Praa.g_01714	Syaq.g_00676
OG0001235	Praa.g_01724	Syaq.g_00665
OG0001236	Praa.g_01810	Syaq.g_00990
OG0001237	Praa.g_01814	Syaq.g_00999
OG0001238	Praa.g_01889	Syaq.g_01246
OG0001239	Praa.g_00071	Syaq.g_01556
OG0001240	Praa.g_00093	Syaq.g_01502
OG0001241	Praa.g_00101	Syaq.g_01492
OG0001243	Praa.g_00125	Syaq.g_01457
OG0001244	Praa.g_00141	Syaq.g_01430
OG0001245	Praa.g_00379	Syaq.g_01916
OG0001246	Praa.g_00504	Syaq.g_01802
OG0001248	Praa.g_00685	Syaq.g_01891
OG0001249	Praa.g_00780	Syaq.g_00563
OG0001250	Praa.g_00845	Syaq.g_02389
OG0001251	Praa.g_00893	Syaq.g_02135
OG0001252	Praa.g_01030	Syaq.g_02690
OG0001253	Praa.g_01084	Syaq.g_01918
OG0001254	Praa.g_01129	Syaq.g_02214
OG0001255	Praa.g_01144	Syaq.g_02111
OG0001256	Praa.g_01567	Syaq.g_01686
OG0001258	Praa.g_01632	Syaq.g_01676
OG0001259	Praa.g_01677	Syaq.g_01619
OG0001260	Praa.g_01694	Syaq.g_01595
OG0001261	Praa.g_01767	Syaq.g_00617
OG0001262	Praa.g_01872	Syaq.g_01093
OG0001265	Praa.g_00118	Syaq.g_01466
OG0001266	Praa.g_00203	Syaq.g_01354
OG0001267	Praa.g_00280	Syaq.g_00763
OG0001268	Praa.g_00339	Syaq.g_00553
OG0001269	Praa.g_00358	Syaq.g_01866
OG0001270	Praa.g_00434	Syaq.g_00504
OG0001271	Praa.g_00472	Syaq.g_00445
OG0001272	Praa.g_00486	Syaq.g_01778
OG0001273	Praa.g_00631	Syaq.g_02077
OG0001274	Praa.g_00703	Syaq.g_01303
OG0001275	Praa.g_00992	Syaq.g_02531
OG0001276	Praa.g_01014	Syaq.g_00062
OG0001278	Praa.g_01209	Syaq.g_00155
OG0001279	Praa.g_01257	Syaq.g_01867
OG0001280	Praa.g_01317	Syaq.g_00294
OG0001281	Praa.g_01323	Syaq.g_00306
OG0001282	Praa.g_01367	Syaq.g_01762
OG0001283	Praa.g_01386	Syaq.g_01175
OG0001284	Praa.g_01547	Syaq.g_01700
OG0001285	Praa.g_01661	Syaq.g_01639
OG0001286	Praa.g_01779	Syaq.g_00602
OG0001287	Praa.g_01834	Syaq.g_01030
OG0001289	Praa.g_00087	Syaq.g_01528
OG0001290	Praa.g_00100	Syaq.g_01493
OG0001291	Praa.g_00135	Syaq.g_01444
OG0001293	Praa.g_00261	Syaq.g_00736
OG0001294	Praa.g_00377	Syaq.g_02252
OG0001296	Praa.g_00509	Syaq.g_01808
OG0001297	Praa.g_00514	Syaq.g_01812
OG0001298	Praa.g_00577	Syaq.g_01967
OG0001299	Praa.g_00666	Syaq.g_02246
OG0001300	Praa.g_00693	Syaq.g_02589
OG0001301	Praa.g_00696	Syaq.g_02602
OG0001302	Praa.g_00789	Syaq.g_02115
OG0001303	Praa.g_00996	Syaq.g_02437
OG0001304	Praa.g_01024	Syaq.g_00049
OG0001305	Praa.g_01043	Syaq.g_02673
OG0001306	Praa.g_01146	Syaq.g_00267
OG0001308	Praa.g_01486	Syaq.g_00385
OG0001315	Praa.g_00062	Syaq.g_00581
OG0001316	Praa.g_00140	Syaq.g_01437
OG0001317	Praa.g_00234	Syaq.g_01576
OG0001318	Praa.g_00256	Syaq.g_00728
OG0001319	Praa.g_00272	Syaq.g_00751
OG0001321	Praa.g_00450	Syaq.g_00483
OG0001322	Praa.g_00451	Syaq.g_00482
OG0001323	Praa.g_00519	Syaq.g_01820
OG0001324	Praa.g_00694	Syaq.g_02590
OG0001325	Praa.g_00716	Syaq.g_00030
OG0001326	Praa.g_00881	Syaq.g_01205
OG0001327	Praa.g_01055	Syaq.g_02259
OG0001328	Praa.g_01082	Syaq.g_02280
OG0001329	Praa.g_01123	Syaq.g_02113
OG0001330	Praa.g_01289	Syaq.g_00287
OG0001331	Praa.g_01372	Syaq.g_01757
OG0001333	Praa.g_01673	Syaq.g_01622
OG0001336	Praa.g_01914	Syaq.g_01174
OG0001343	Praa.g_00890	Syaq.g_00700
OG0001345	Praa.g_01178	Syaq.g_00213
OG0001346	Praa.g_01319	Syaq.g_00298
OG0001348	Praa.g_01595	Syaq.g_02703
OG0001349	Praa.g_01624, Praa.g_01794	Syaq.g_00942
OG0001350	Praa.g_00237	Syaq.g_01580
OG0001351	Praa.g_00453	Syaq.g_00476
OG0001352	Praa.g_00680	Syaq.g_01904
OG0001353	Praa.g_00836	Syaq.g_02379
OG0001354	Praa.g_00974	Syaq.g_02503
OG0001355	Praa.g_01605	Syaq.g_00797
OG0001358	Praa.g_00620	Syaq.g_02056
OG0001359	Praa.g_00891	Syaq.g_00699
OG0001360	Praa.g_01085	Syaq.g_00211
OG0001361	Praa.g_01175	Syaq.g_00216
OG0001364	Praa.g_01803	Syaq.g_00972
OG0001365	Praa.g_01882	Syaq.g_01259
OG0001369	Praa.g_00092	Syaq.g_01503
OG0001373	Praa.g_00880	Syaq.g_01206
OG0001374	Praa.g_00888	Syaq.g_01198
OG0001375	Praa.g_00889	Syaq.g_00701
OG0001378	Praa.g_01094	Syaq.g_00506
OG0001379	Praa.g_01312	Syaq.g_00289
OG0001380	Praa.g_01354	Syaq.g_01915
OG0001382	Praa.g_01587	Syaq.g_00662
OG0001385	Praa.g_00877	Syaq.g_01209
OG0001386	Praa.g_00878	Syaq.g_01208
OG0001387	Praa.g_00879	Syaq.g_01207
OG0001388	Praa.g_00882	Syaq.g_01204
OG0001389	Praa.g_00883	Syaq.g_01203
OG0001390	Praa.g_00884	Syaq.g_01202
OG0001391	Praa.g_00885	Syaq.g_01201
OG0001392	Praa.g_00886	Syaq.g_01200
OG0001393	Praa.g_00887	Syaq.g_01199
OG0001394	Praa.g_00922	Syaq.g_02307
OG0001395	Praa.g_01026	Syaq.g_00045
OG0001408	Praa.g_01067	Syaq.g_02125
OG0001409	Praa.g_01166	Syaq.g_00229
OG0001413	Praa.g_01562	Syaq.g_00139
OG0001416	Praa.g_00458	Syaq.g_00303
OG0001417	Praa.g_00469	Syaq.g_02502
OG0001418	Praa.g_00684	Syaq.g_00243
OG0001420	Praa.g_01103	Syaq.g_01833
OG0001428	Praa.g_00172	Syaq.g_01396
OG0001429	Praa.g_00792	Syaq.g_02438
OG0001430	Praa.g_01284	Syaq.g_01271
OG0001432	Praa.g_01560	Syaq.g_01862
OG0001438	Praa.g_00293	Syaq.g_00778
OG0001439	Praa.g_00307	Syaq.g_00863
OG0001441	Praa.g_00521	Syaq.g_01822
OG0001442	Praa.g_00741	Syaq.g_02322
OG0001447	Praa.g_00126	Syaq.g_01456
OG0001448	Praa.g_00366	Syaq.g_01873
OG0001449	Praa.g_00393	Syaq.g_00698
OG0001452	Praa.g_00894	Syaq.g_00723
OG0001453	Praa.g_00986	Syaq.g_02522
OG0001454	Praa.g_01078	Syaq.g_01917
OG0001456	Praa.g_01137	Syaq.g_01196
OG0001457	Praa.g_01138	Syaq.g_01195
OG0001458	Praa.g_01139	Syaq.g_01194
OG0001462	Praa.g_00034	Syaq.g_01108
OG0001465	Praa.g_00702	Syaq.g_02704
OG0001467	Praa.g_00781	Syaq.g_00354
OG0001471	Praa.g_01563	Syaq.g_00859
OG0001473	Praa.g_01851	Syaq.g_02134
OG0001479	Praa.g_00337	Syaq.g_00555
OG0001480	Praa.g_00368	Syaq.g_02121
OG0001482	Praa.g_00456	Syaq.g_02512
OG0001484	Praa.g_01296	Syaq.g_02628
OG0001492	Praa.g_01206	Syaq.g_00158
OG0001493	Praa.g_01214	Syaq.g_00150
OG0001494	Praa.g_01422	Syaq.g_00931
OG0001495	Praa.g_01721	Syaq.g_00659
OG0001502	Praa.g_00772	Syaq.g_02407
OG0001505	Praa.g_01411	Syaq.g_00934
OG0001520	Praa.g_00388	Syaq.g_01953
OG0001525	Praa.g_01579	Syaq.g_02129
OG0001546	Praa.g_00524	Syaq.g_01825
OG0001547	Praa.g_00774	Syaq.g_02422
OG0001549	Praa.g_00863	Syaq.g_02416
OG0001551	Praa.g_01136	Syaq.g_02572
OG0001553	Praa.g_01473	Syaq.g_00368
OG0001554	Praa.g_01569	Syaq.g_01266
OG0001565	Praa.g_00416	Syaq.g_02120
OG0001567	Praa.g_00773	Syaq.g_02421
OG0001568	Praa.g_00775	Syaq.g_02424
OG0001570	Praa.g_01106	Syaq.g_02417
OG0001573	Praa.g_01434	Syaq.g_01216, Syaq.g_00355
OG0001602	Praa.g_00701	Syaq.g_02705
OG0001605	Praa.g_01007	Syaq.g_01892
OG0001613	Praa.g_01795	Syaq.g_00582
OG0001625	Praa.g_00258	Syaq.g_00730
OG0001627	Praa.g_00755	Syaq.g_01735
OG0001647	Praa.g_00273	Syaq.g_00753
OG0001666	Praa.g_01272	Syaq.g_02653
OG0001709	Praa.g_01398	Syaq.g_00943
OG0002029	Praa.g_01271	Syaq.g_02609, Syaq.g_02652
OG0002364	Praa.g_00793	Syaq.g_02439
OG0002369	Praa.g_01403	Syaq.g_00913
OG0002416	Praa.g_01219	Syaq.g_01565
OG0002771	Praa.g_01388	Syaq.g_00910
