Orthogroup	Syad	Syam
OG0001163	Syad.g_02610	Syam.g_01977
OG0001164	Syad.g_02616	Syam.g_01983
OG0001165	Syad.g_02621	Syam.g_01988
OG0001166	Syad.g_02647	Syam.g_02011
OG0001167	Syad.g_02486	Syam.g_01888
OG0001168	Syad.g_02488	Syam.g_01890
OG0001169	Syad.g_02490	Syam.g_01892
OG0001170	Syad.g_02492	Syam.g_01894
OG0001171	Syad.g_02503	Syam.g_01904
OG0001172	Syad.g_00594	Syam.g_00292
OG0001173	Syad.g_00595	Syam.g_00293
OG0001174	Syad.g_00603	Syam.g_00301
OG0001175	Syad.g_00604	Syam.g_00302
OG0001176	Syad.g_00644	Syam.g_00321
OG0001177	Syad.g_00641	Syam.g_00319
OG0001178	Syad.g_02629	Syam.g_01995
OG0001179	Syad.g_00675	Syam.g_00351
OG0001180	Syad.g_00700	Syam.g_00378
OG0001181	Syad.g_00704	Syam.g_00382
OG0001182	Syad.g_00712	Syam.g_00391
OG0001183	Syad.g_00717	Syam.g_00396
OG0001184	Syad.g_00378	Syam.g_00143
OG0001185	Syad.g_00354	Syam.g_00121
OG0001186	Syad.g_00247	Syam.g_00076
OG0001187	Syad.g_00245	Syam.g_00073
OG0001188	Syad.g_00238	Syam.g_00070
OG0001189	Syad.g_00217	Syam.g_00054
OG0001190	Syad.g_03034	Syam.g_02313
OG0001192	Syad.g_00013	Syam.g_02330
OG0001193	Syad.g_00072	Syam.g_02355
OG0001194	Syad.g_00075	Syam.g_02357
OG0001195	Syad.g_00076	Syam.g_02358
OG0001196	Syad.g_00144	Syam.g_02429
OG0001197	Syad.g_00146	Syam.g_02431
OG0001198	Syad.g_00159	Syam.g_02443
OG0001199	Syad.g_02735	Syam.g_02068
OG0001200	Syad.g_02737	Syam.g_02070
OG0001201	Syad.g_02802	Syam.g_02122
OG0001202	Syad.g_02945	Syam.g_02255
OG0001203	Syad.g_00821	Syam.g_00511
OG0001204	Syad.g_00577	Syam.g_00282
OG0001205	Syad.g_02440	Syam.g_01852
OG0001206	Syad.g_02385	Syam.g_01680
OG0001208	Syad.g_00906	Syam.g_00585
OG0001209	Syad.g_00980	Syam.g_00654
OG0001210	Syad.g_00993	Syam.g_00663
OG0001212	Syad.g_01082	Syam.g_01717
OG0001213	Syad.g_02163	Syam.g_01479
OG0001214	Syad.g_02150	Syam.g_01466
OG0001215	Syad.g_01366	Syam.g_00808
OG0001216	Syad.g_01816	Syam.g_01245
OG0001218	Syad.g_02328	Syam.g_01662
OG0001219	Syad.g_01653	Syam.g_01080
OG0001220	Syad.g_01195	Syam.g_01754
OG0001221	Syad.g_01950	Syam.g_01334
OG0001222	Syad.g_01770	Syam.g_01111
OG0001224	Syad.g_01286	Syam.g_00770
OG0001225	Syad.g_01288	Syam.g_00772
OG0001226	Syad.g_02100	Syam.g_01425
OG0001227	Syad.g_00029	Syam.g_02340
OG0001228	Syad.g_02460	Syam.g_01858
OG0001229	Syad.g_01314	Syam.g_00796
OG0001231	Syad.g_00179	Syam.g_00017
OG0001232	Syad.g_02658	Syam.g_02022
OG0001233	Syad.g_02493	Syam.g_01895
OG0001234	Syad.g_00608	Syam.g_00306
OG0001235	Syad.g_00633	Syam.g_00313
OG0001236	Syad.g_00412	Syam.g_00146
OG0001237	Syad.g_00376	Syam.g_00141
OG0001238	Syad.g_00007	Syam.g_02326
OG0001239	Syad.g_02732	Syam.g_02065
OG0001240	Syad.g_02785	Syam.g_02105
OG0001241	Syad.g_02795	Syam.g_02115
OG0001242	Syad.g_02827	Syam.g_02145
OG0001244	Syad.g_02873	Syam.g_02188
OG0001245	Syad.g_02223	Syam.g_01057
OG0001246	Syad.g_00933	Syam.g_00611
OG0001247	Syad.g_01837	Syam.g_01253
OG0001248	Syad.g_01843	Syam.g_01256
OG0001249	Syad.g_00756	Syam.g_00436
OG0001250	Syad.g_01227	Syam.g_00731
OG0001251	Syad.g_00083	Syam.g_02365
OG0001252	Syad.g_01279	Syam.g_00763
OG0001253	Syad.g_02037	Syam.g_01021
OG0001254	Syad.g_01528	Syam.g_00916
OG0001255	Syad.g_02224	Syam.g_01056
OG0001256	Syad.g_02609	Syam.g_01976
OG0001257	Syad.g_02210	Syam.g_01683
OG0001258	Syad.g_02619	Syam.g_01986
OG0001260	Syad.g_02514	Syam.g_01912
OG0001261	Syad.g_00684	Syam.g_00360
OG0001262	Syad.g_00219	Syam.g_00056
OG0001263	Syad.g_02844	Syam.g_02159
OG0001265	Syad.g_02825	Syam.g_02143
OG0001266	Syad.g_02949	Syam.g_02259
OG0001267	Syad.g_00523	Syam.g_00230
OG0001268	Syad.g_00767	Syam.g_00463
OG0001270	Syad.g_02453	Syam.g_01871
OG0001271	Syad.g_02356	Syam.g_01671
OG0001272	Syad.g_00910	Syam.g_00589
OG0001273	Syad.g_02157	Syam.g_01472
OG0001274	Syad.g_02988	Syam.g_02285
OG0001275	Syad.g_01699	Syam.g_01174
OG0001276	Syad.g_01683	Syam.g_01190
OG0001277	Syad.g_00127	Syam.g_02415
OG0001278	Syad.g_01445	Syam.g_00862
OG0001279	Syad.g_02248	Syam.g_01590
OG0001280	Syad.g_02402	Syam.g_01827
OG0001281	Syad.g_02413	Syam.g_01837
OG0001282	Syad.g_00890	Syam.g_00574
OG0001283	Syad.g_00138	Syam.g_02424
OG0001284	Syad.g_02585	Syam.g_01960
OG0001285	Syad.g_02043	Syam.g_02380
OG0001286	Syad.g_00698	Syam.g_00376
OG0001287	Syad.g_00346	Syam.g_00113
OG0001288	Syad.g_00326	Syam.g_00102
OG0001289	Syad.g_02767	Syam.g_02089
OG0001290	Syad.g_02794	Syam.g_02114
OG0001291	Syad.g_02854	Syam.g_02170
OG0001292	Syad.g_00572	Syam.g_00276
OG0001293	Syad.g_00549	Syam.g_00256
OG0001294	Syad.g_01597	Syam.g_01365
OG0001295	Syad.g_00997	Syam.g_00665
OG0001296	Syad.g_00939	Syam.g_00617
OG0001297	Syad.g_00943	Syam.g_00621
OG0001298	Syad.g_01055	Syam.g_01738
OG0001299	Syad.g_01591	Syam.g_01371
OG0001300	Syad.g_01339	Syam.g_00800
OG0001301	Syad.g_01303	Syam.g_00786
OG0001302	Syad.g_02123	Syam.g_01437
OG0001303	Syad.g_01655	Syam.g_01082
OG0001304	Syad.g_01669	Syam.g_01204
OG0001305	Syad.g_01296	Syam.g_00780
OG0001306	Syad.g_01119	Syam.g_01811
OG0001307	Syad.g_00626	Syam.g_00945
OG0001309	Syad.g_00950	Syam.g_00628
OG0001311	Syad.g_01681	Syam.g_01192
OG0001312	Syad.g_01788	Syam.g_01092
OG0001315	Syad.g_00715	Syam.g_00394
OG0001316	Syad.g_02861	Syam.g_02176
OG0001317	Syad.g_00814	Syam.g_00505
OG0001321	Syad.g_02423	Syam.g_01846
OG0001322	Syad.g_02422	Syam.g_01845
OG0001323	Syad.g_00953	Syam.g_00631
OG0001324	Syad.g_01338	Syam.g_00799
OG0001325	Syad.g_01811	Syam.g_01241
OG0001326	Syad.g_00092	Syam.g_02370
OG0001327	Syad.g_01605	Syam.g_01359
OG0001328	Syad.g_01638	Syam.g_01340
OG0001330	Syad.g_02395	Syam.g_01819
OG0001332	Syad.g_02535	Syam.g_01919
OG0001333	Syad.g_02487	Syam.g_01889
OG0001334	Syad.g_00725	Syam.g_00405
OG0001335	Syad.g_00726	Syam.g_00406
OG0001336	Syad.g_00139	Syam.g_02425
OG0001337	Syad.g_00750	Syam.g_00402
OG0001337	Syad.g_00741	Syam.g_00424
OG0001338	Syad.g_00722	Syam.g_00985
OG0001338	Syad.g_00745	Syam.g_00428
OG0001339	Syad.g_02797	Syam.g_02117
OG0001340	Syad.g_00742	Syam.g_00425
OG0001341	Syad.g_01312	Syam.g_00795
OG0001343	Syad.g_00079	Syam.g_02361
OG0001344	Syad.g_01157	Syam.g_01790
OG0001345	Syad.g_01188	Syam.g_01764
OG0001346	Syad.g_02406	Syam.g_01831
OG0001347	Syad.g_00454	Syam.g_00081
OG0001348	Syad.g_01250	Syam.g_00750
OG0001350	Syad.g_00820	Syam.g_00510
OG0001352	Syad.g_00969	Syam.g_00644
OG0001353	Syad.g_01244	Syam.g_00742
OG0001354	Syad.g_01728	Syam.g_01145
OG0001355	Syad.g_02116	Syam.g_00957
OG0001356	Syad.g_01251	Syam.g_00751
OG0001357	Syad.g_01502	Syam.g_00449
OG0001358	Syad.g_02179	Syam.g_01495
OG0001359	Syad.g_00078	Syam.g_02360
OG0001360	Syad.g_01191	Syam.g_01762
OG0001361	Syad.g_01185	Syam.g_01767
OG0001362	Syad.g_02294	Syam.g_01628
OG0001363	Syad.g_02296	Syam.g_01630
OG0001364	Syad.g_00431	Syam.g_00158
OG0001366	Syad.g_02650	Syam.g_02014
OG0001368	Syad.g_00578	Syam.g_00283
OG0001370	Syad.g_02124	Syam.g_01536, Syam.g_01942
OG0001373	Syad.g_00091	Syam.g_02369
OG0001374	Syad.g_00099	Syam.g_02377
OG0001375	Syad.g_00080	Syam.g_02362
OG0001376	Syad.g_00015	Syam.g_02332
OG0001377	Syad.g_00014	Syam.g_02331
OG0001378	Syad.g_02454	Syam.g_01872
OG0001379	Syad.g_02397	Syam.g_01821
OG0001381	Syad.g_00614	Syam.g_00939
OG0001385	Syad.g_00088	Syam.g_02366
OG0001386	Syad.g_00089	Syam.g_02367
OG0001387	Syad.g_00090	Syam.g_02368
OG0001388	Syad.g_00093	Syam.g_02371
OG0001389	Syad.g_00094	Syam.g_02372
OG0001390	Syad.g_00095	Syam.g_02373
OG0001391	Syad.g_00096	Syam.g_02374
OG0001392	Syad.g_00097	Syam.g_02375
OG0001393	Syad.g_00098	Syam.g_02376
OG0001394	Syad.g_01920	Syam.g_01321
OG0001395	Syad.g_01792	Syam.g_01225
OG0001396	Syad.g_00455	Syam.g_00080
OG0001397	Syad.g_02295	Syam.g_01629
OG0001398	Syad.g_01977	Syam.g_01052
OG0001400	Syad.g_00984	Syam.g_00836
OG0001401	Syad.g_01233	Syam.g_00738, Syam.g_00737
OG0001402	Syad.g_02174	Syam.g_01490
OG0001404	Syad.g_02727	Syam.g_02061
OG0001405	Syad.g_00728	Syam.g_00408
OG0001407	Syad.g_00970	Syam.g_00645
OG0001408	Syad.g_01431	Syam.g_00848
OG0001412	Syad.g_00453	Syam.g_00082
OG0001413	Syad.g_02113	Syam.g_01430
OG0001414	Syad.g_00615	Syam.g_00940
OG0001416	Syad.g_02410	Syam.g_01834
OG0001417	Syad.g_01729	Syam.g_01144
OG0001419	Syad.g_00971	Syam.g_00646
OG0001420	Syad.g_00963	Syam.g_00642
OG0001421	Syad.g_02039	Syam.g_01019
OG0001425	Syad.g_00012	Syam.g_02329
OG0001428	Syad.g_02906	Syam.g_02220
OG0001429	Syad.g_01656	Syam.g_01083
OG0001430	Syad.g_03026	Syam.g_02305
OG0001432	Syad.g_01382	Syam.g_00822
OG0001433	Syad.g_01253, Syad.g_01252	Syam.g_00752
OG0001434	Syad.g_01916	Syam.g_01316
OG0001435	Syad.g_01612	Syam.g_01353
OG0001438	Syad.g_00507	Syam.g_00215
OG0001439	Syad.g_00476	Syam.g_00190
OG0001442	Syad.g_01906	Syam.g_01306
OG0001443	Syad.g_00023	Syam.g_02335
OG0001444	Syad.g_02779	Syam.g_02100
OG0001447	Syad.g_02842	Syam.g_02152
OG0001448	Syad.g_02723	Syam.g_02342
OG0001449	Syad.g_00583	Syam.g_00285
OG0001452	Syad.g_00563	Syam.g_00268
OG0001453	Syad.g_01709	Syam.g_01166
OG0001454	Syad.g_02101	Syam.g_01426
OG0001456	Syad.g_00101	Syam.g_02387
OG0001457	Syad.g_00102	Syam.g_02388
OG0001458	Syad.g_00103	Syam.g_02389
OG0001459	Syad.g_01550	Syam.g_00949
OG0001460	Syad.g_01254	Syam.g_00753
OG0001461	Syad.g_02162	Syam.g_00928
OG0001462	Syad.g_00204	Syam.g_00041
OG0001465	Syad.g_01830	Syam.g_01250
OG0001470	Syad.g_02462	Syam.g_01874
OG0001471	Syad.g_00484	Syam.g_00195
OG0001473	Syad.g_02127	Syam.g_01440
OG0001474	Syad.g_00768	Syam.g_00464
OG0001475	Syad.g_02464	Syam.g_01876
OG0001477	Syad.g_01307	Syam.g_00789
OG0001479	Syad.g_00765	Syam.g_00461
OG0001480	Syad.g_01194	Syam.g_01755
OG0001482	Syad.g_01719	Syam.g_01154
OG0001487	Syad.g_02327	Syam.g_01661
OG0001488	Syad.g_01175	Syam.g_01774
OG0001489	Syad.g_00709	Syam.g_00387
OG0001492	Syad.g_01448	Syam.g_00865
OG0001493	Syad.g_01439	Syam.g_00857
OG0001496	Syad.g_01309	Syam.g_00791
OG0001497	Syad.g_01308	Syam.g_00790
OG0001498	Syad.g_00786	Syam.g_00490
OG0001499	Syad.g_02081	Syam.g_01397
OG0001502	Syad.g_01202	Syam.g_00705
OG0001504	Syad.g_01535	Syam.g_00948
OG0001508	Syad.g_02461	Syam.g_01873
OG0001509	Syad.g_00456	Syam.g_00091
OG0001510	Syad.g_00342	Syam.g_00109
OG0001511	Syad.g_02810	Syam.g_02129
OG0001512	Syad.g_00822	Syam.g_00512
OG0001513	Syad.g_00377	Syam.g_00142
OG0001514	Syad.g_01310	Syam.g_00792
OG0001515	Syad.g_01343	Syam.g_00804
OG0001516	Syad.g_01588	Syam.g_01374
OG0001517	Syad.g_00762	Syam.g_00458
OG0001518	Syad.g_00009	Syam.g_02328
OG0001519	Syad.g_00025	Syam.g_02337
OG0001520	Syad.g_01039	Syam.g_01752
OG0001527	Syad.g_01030	Syam.g_00693
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Syam.g_01875
OG0001529	Syad.g_00210	Syam.g_00047
OG0001530	Syad.g_02808	Syam.g_02127
OG0001531	Syad.g_00823	Syam.g_00513
OG0001532	Syad.g_01492	Syam.g_00897
OG0001534	Syad.g_01668	Syam.g_01205
OG0001535	Syad.g_01685	Syam.g_01188
OG0001536	Syad.g_01762	Syam.g_01119
OG0001537	Syad.g_01949	Syam.g_01333
OG0001538	Syad.g_01884	Syam.g_01285
OG0001539	Syad.g_01607	Syam.g_01357
OG0001540	Syad.g_02846	Syam.g_02161
OG0001541	Syad.g_02915	Syam.g_02229
OG0001542	Syad.g_02924	Syam.g_02238
OG0001543	Syad.g_02969	Syam.g_02271
OG0001544	Syad.g_00024	Syam.g_02336
OG0001545	Syad.g_00126	Syam.g_02414
OG0001547	Syad.g_01963	Syam.g_01059
OG0001548	Syad.g_02092	Syam.g_01420
OG0001551	Syad.g_01256	Syam.g_00755
OG0001554	Syad.g_03031	Syam.g_02311
OG0001556	Syad.g_01509	Syam.g_00903
OG0001558	Syad.g_00182	Syam.g_00019
OG0001559	Syad.g_02807	Syam.g_02126
OG0001560	Syad.g_02793	Syam.g_02113
OG0001561	Syad.g_01679	Syam.g_01195
OG0001562	Syad.g_01693	Syam.g_01180
OG0001563	Syad.g_00693	Syam.g_00370
OG0001564	Syad.g_01539	Syam.g_02383
OG0001567	Syad.g_01965	Syam.g_01058
OG0001568	Syad.g_01961	Syam.g_01061
OG0001574	Syad.g_01028	Syam.g_00691
OG0001575	Syad.g_01033	Syam.g_00696
OG0001576	Syad.g_01103	Syam.g_01699
OG0001577	Syad.g_01148	Syam.g_01799
OG0001578	Syad.g_01534	Syam.g_00924
OG0001579	Syad.g_00732	Syam.g_00418
OG0001580	Syad.g_03020	Syam.g_02300
OG0001582	Syad.g_02086	Syam.g_01128
OG0001585	Syad.g_02678	Syam.g_01008
OG0001589	Syad.g_02495	Syam.g_01897
OG0001590	Syad.g_02158	Syam.g_01473
OG0001591	Syad.g_01599	Syam.g_01363
OG0001592	Syad.g_03021	Syam.g_02301
OG0001594	Syad.g_01570, Syad.g_02252, Syad.g_02832	Syam.g_01593
OG0001602	Syad.g_01831	Syam.g_01251
OG0001614	Syad.g_00356	Syam.g_00123
OG0001615	Syad.g_01002	Syam.g_00669
OG0001616	Syad.g_01515	Syam.g_00909
OG0001617	Syad.g_01335	Syam.g_00797
OG0001619	Syad.g_01773	Syam.g_01108
OG0001620	Syad.g_00774	Syam.g_00470
OG0001621	Syad.g_00562	Syam.g_00267
OG0001622	Syad.g_00137	Syam.g_02423
OG0001623	Syad.g_00746	Syam.g_00429
OG0001624	Syad.g_00031	Syam.g_02341
OG0001625	Syad.g_00555	Syam.g_00262
OG0001634	Syad.g_01594	Syam.g_01368
OG0001636	Syad.g_00203	Syam.g_00040
OG0001637	Syad.g_02508	Syam.g_01909, Syam.g_01908
OG0001638	Syad.g_02636	Syam.g_02001
OG0001639	Syad.g_02539	Syam.g_01924
OG0001640	Syad.g_01274	Syam.g_00756
OG0001641	Syad.g_01711	Syam.g_01164
OG0001643	Syad.g_02147	Syam.g_01463
OG0001644	Syad.g_01799	Syam.g_01229
OG0001646	Syad.g_01399	Syam.g_00966
OG0001647	Syad.g_00531	Syam.g_00239
OG0001652	Syad.g_00180	Syam.g_00018
OG0001654	Syad.g_02537	Syam.g_01922
OG0001655	Syad.g_02108	Syam.g_00838, Syam.g_01691
OG0001656	Syad.g_00731	Syam.g_00413
OG0001657	Syad.g_02889	Syam.g_02202
OG0001658	Syad.g_03033	Syam.g_02312
OG0001659	Syad.g_01507	Syam.g_00901
OG0001660	Syad.g_02816	Syam.g_00480
OG0001660	Syad.g_02816	Syam.g_02134
OG0001672	Syad.g_02743	Syam.g_02076
OG0001673	Syad.g_00812	Syam.g_00503
OG0001675	Syad.g_01695	Syam.g_01178
OG0001676	Syad.g_00734	Syam.g_00412
OG0001677	Syad.g_00718	Syam.g_00397
OG0001678	Syad.g_00593	Syam.g_00291
OG0001680	Syad.g_01171	Syam.g_01778, Syam.g_01777
OG0001681	Syad.g_00837	Syam.g_01653
OG0001682	Syad.g_02102	Syam.g_01427
OG0001682	Syad.g_01807	Syam.g_01237
OG0001690	Syad.g_01561	Syam.g_01581
OG0001690	Syad.g_03047	Syam.g_00538
OG0001691	Syad.g_02182	Syam.g_01497
OG0001692	Syad.g_02271	Syam.g_01608
OG0001693	Syad.g_01291	Syam.g_00775
OG0001694	Syad.g_00521	Syam.g_00228
OG0001695	Syad.g_00123	Syam.g_02408
OG0001700	Syad.g_01976	Syam.g_01388
OG0001702	Syad.g_02772	Syam.g_02094, Syam.g_02095
OG0001703	Syad.g_00894	Syam.g_00577
OG0001713	Syad.g_01164	Syam.g_01783
OG0001715	Syad.g_02084	Syam.g_01411
OG0001716	Syad.g_01200	Syam.g_00703
OG0001717	Syad.g_02901	Syam.g_02215
OG0001729	Syad.g_00828	Syam.g_00516
OG0001730	Syad.g_00832	Syam.g_00519
OG0001732	Syad.g_01464	Syam.g_00880
OG0001733	Syad.g_01602	Syam.g_01219
OG0001735	Syad.g_01573	Syam.g_01381, Syam.g_01382
OG0001736	Syad.g_00450	Syam.g_00166
OG0001737	Syad.g_00501	Syam.g_00209
OG0001738	Syad.g_00462	Syam.g_00175
OG0001739	Syad.g_00122	Syam.g_02406
OG0001740	Syad.g_00124	Syam.g_02411
OG0001741	Syad.g_02682	Syam.g_01537, Syam.g_01560
OG0001750	Syad.g_02780	Syam.g_02101
OG0001751	Syad.g_00811	Syam.g_00502, Syam.g_01063
OG0001752	Syad.g_02518	Syam.g_01914
OG0001755	Syad.g_00949	Syam.g_00627
OG0001758	Syad.g_01546	Syam.g_00551
OG0001759	Syad.g_02069	Syam.g_00983
OG0001761	Syad.g_02198	Syam.g_01505
OG0001762	Syad.g_01704	Syam.g_01171
OG0001763	Syad.g_01716	Syam.g_01158, Syam.g_01157
OG0001764	Syad.g_01642	Syam.g_01068
OG0001765	Syad.g_01545	Syam.g_00950
OG0001766	Syad.g_00489	Syam.g_00199
OG0001769	Syad.g_02133	Syam.g_01449
OG0001771	Syad.g_02075	Syam.g_00958
OG0001783	Syad.g_00351	Syam.g_00118
OG0001784	Syad.g_02774	Syam.g_02096
OG0001786	Syad.g_02588	Syam.g_01962
OG0001787	Syad.g_00976	Syam.g_00650
OG0001788	Syad.g_00979	Syam.g_00653
OG0001789	Syad.g_02404	Syam.g_01829
OG0001790	Syad.g_01126	Syam.g_01804
OG0001791	Syad.g_01165	Syam.g_01782
OG0001792	Syad.g_01456	Syam.g_00872
OG0001794	Syad.g_01671	Syam.g_01202
OG0001795	Syad.g_00817	Syam.g_01940
OG0001796	Syad.g_01691	Syam.g_01182
OG0001797	Syad.g_01781	Syam.g_01100
OG0001798	Syad.g_02171	Syam.g_01487
OG0001799	Syad.g_02136	Syam.g_01452
OG0001801	Syad.g_02258	Syam.g_01598
OG0001803	Syad.g_02444	Syam.g_01856
OG0001804	Syad.g_00787	Syam.g_00491
OG0001805	Syad.g_00567	Syam.g_00272
OG0001806	Syad.g_00532	Syam.g_00240
OG0001808	Syad.g_00422	Syam.g_00154
OG0001810	Syad.g_02859	Syam.g_02174
OG0001811	Syad.g_02922	Syam.g_02235
OG0001812	Syad.g_03022	Syam.g_02302
OG0001813	Syad.g_00060	Syam.g_02345
OG0001814	Syad.g_00147	Syam.g_02432
OG0001815	Syad.g_00157	Syam.g_02441
OG0001816	Syad.g_01604	Syam.g_01360
OG0001817	Syad.g_02089	Syam.g_01405, Syam.g_01576, Syam.g_00971, Syam.g_01525, Syam.g_01526, Syam.g_00827
OG0001835	Syad.g_00849	Syam.g_00964
OG0001838	Syad.g_00170	Syam.g_00008
OG0001839	Syad.g_00199	Syam.g_00036
OG0001840	Syad.g_00216	Syam.g_00053
OG0001841	Syad.g_00223	Syam.g_00060
OG0001843	Syad.g_00357	Syam.g_00124
OG0001844	Syad.g_00358	Syam.g_00125
OG0001845	Syad.g_00359	Syam.g_00126
OG0001846	Syad.g_02828	Syam.g_02146
OG0001847	Syad.g_02826	Syam.g_02144
OG0001848	Syad.g_02822	Syam.g_02140
OG0001849	Syad.g_02766	Syam.g_02088
OG0001850	Syad.g_02756	Syam.g_02078
OG0001851	Syad.g_02739	Syam.g_02072
OG0001852	Syad.g_02738	Syam.g_02071
OG0001853	Syad.g_02731	Syam.g_02064
OG0001854	Syad.g_00818	Syam.g_00507
OG0001856	Syad.g_02594	Syam.g_01968
OG0001857	Syad.g_02591	Syam.g_01965
OG0001858	Syad.g_02554	Syam.g_01935
OG0001859	Syad.g_00882	Syam.g_00565
OG0001860	Syad.g_00896	Syam.g_00579
OG0001861	Syad.g_00911	Syam.g_00590
OG0001862	Syad.g_00922	Syam.g_00601
OG0001863	Syad.g_00928	Syam.g_00606
OG0001864	Syad.g_00991	Syam.g_00661
OG0001865	Syad.g_01067	Syam.g_01726
OG0001866	Syad.g_01098	Syam.g_01703
OG0001867	Syad.g_02200	Syam.g_01507
OG0001868	Syad.g_02409	Syam.g_01833
OG0001869	Syad.g_01147	Syam.g_01800
OG0001870	Syad.g_01155	Syam.g_01792
OG0001871	Syad.g_01160	Syam.g_01787
OG0001872	Syad.g_01451	Syam.g_00866
OG0001873	Syad.g_01514	Syam.g_00908
OG0001874	Syad.g_01517	Syam.g_00911
OG0001875	Syad.g_01547	Syam.g_00550
OG0001876	Syad.g_01548	Syam.g_00549
OG0001877	Syad.g_01342	Syam.g_00803
OG0001878	Syad.g_01698	Syam.g_01175
OG0001879	Syad.g_01706	Syam.g_01169
OG0001880	Syad.g_01746	Syam.g_01130
OG0001881	Syad.g_01754	Syam.g_01127
OG0001882	Syad.g_01778	Syam.g_01103
OG0001883	Syad.g_01782	Syam.g_01099
OG0001884	Syad.g_01790	Syam.g_01090
OG0001885	Syad.g_01647	Syam.g_01073
OG0001886	Syad.g_01643	Syam.g_01069
OG0001887	Syad.g_01637	Syam.g_01341
OG0001888	Syad.g_01913	Syam.g_01313
OG0001889	Syad.g_01873	Syam.g_01275
OG0001890	Syad.g_01220	Syam.g_00724
OG0001891	Syad.g_01207	Syam.g_00720
OG0001892	Syad.g_01193	Syam.g_01756
OG0001895	Syad.g_02253	Syam.g_01594
OG0001896	Syad.g_02457	Syam.g_01861
OG0001898	Syad.g_00755	Syam.g_00435
OG0001899	Syad.g_00682	Syam.g_00358
OG0001900	Syad.g_00547	Syam.g_00255
OG0001901	Syad.g_00546	Syam.g_00254
OG0001902	Syad.g_00516	Syam.g_00223
OG0001903	Syad.g_00506	Syam.g_00214
OG0001904	Syad.g_00433	Syam.g_00160
OG0001905	Syad.g_00420	Syam.g_00152
OG0001906	Syad.g_02847	Syam.g_02162
OG0001907	Syad.g_02868	Syam.g_02180
OG0001908	Syad.g_02917	Syam.g_02231
OG0001909	Syad.g_02929	Syam.g_02242
OG0001910	Syad.g_02980	Syam.g_02277
OG0001912	Syad.g_00001	Syam.g_02321
OG0001913	Syad.g_00003	Syam.g_02323
OG0001914	Syad.g_01532	Syam.g_00920
OG0001915	Syad.g_00153	Syam.g_02437
OG0001916	Syad.g_00921	Syam.g_00600
OG0001917	Syad.g_01684	Syam.g_01189
OG0001918	Syad.g_02046	Syam.g_01017
OG0001918	Syad.g_00117	Syam.g_02401
OG0001929	Syad.g_00230	Syam.g_00067
OG0001932	Syad.g_00355	Syam.g_00122
OG0001933	Syad.g_02804	Syam.g_02124
OG0001934	Syad.g_02789	Syam.g_02109
OG0001935	Syad.g_02736	Syam.g_02069
OG0001936	Syad.g_02103	Syam.g_00990
OG0001937	Syad.g_02576	Syam.g_01952
OG0001940	Syad.g_01054	Syam.g_01739
OG0001941	Syad.g_02414	Syam.g_01838
OG0001943	Syad.g_02034	Syam.g_00842
OG0001946	Syad.g_01341	Syam.g_00802
OG0001948	Syad.g_01714	Syam.g_01159
OG0001949	Syad.g_01734	Syam.g_01139
OG0001950	Syad.g_01736	Syam.g_01137
OG0001951	Syad.g_01755	Syam.g_01126
OG0001952	Syad.g_01779	Syam.g_01102
OG0001953	Syad.g_01780	Syam.g_01101
OG0001954	Syad.g_01991	Syam.g_01040
OG0001957	Syad.g_02165	Syam.g_01482
OG0001958	Syad.g_01575	Syam.g_01379
OG0001960	Syad.g_02348	Syam.g_01664
OG0001961	Syad.g_02358	Syam.g_01673
OG0001964	Syad.g_00606	Syam.g_00304
OG0001965	Syad.g_02126	Syam.g_01439
OG0001966	Syad.g_00553	Syam.g_00260
OG0001967	Syad.g_00551	Syam.g_00258
OG0001968	Syad.g_00550	Syam.g_00257
OG0001969	Syad.g_00482	Syam.g_00193
OG0001971	Syad.g_02927	Syam.g_02240
OG0001972	Syad.g_03000	Syam.g_02289
OG0001975	Syad.g_01531	Syam.g_00919
OG0001976	Syad.g_01533	Syam.g_00921
OG0001979	Syad.g_01361	Syam.g_00806
OG0001980	Syad.g_00751	Syam.g_00431
OG0001995	Syad.g_01377	Syam.g_00818
OG0001997	Syad.g_02778	Syam.g_02099
OG0001999	Syad.g_02484	Syam.g_01886
OG0002000	Syad.g_00951	Syam.g_00629
OG0002008	Syad.g_01700	Syam.g_01173
OG0002010	Syad.g_02309	Syam.g_01643
OG0002012	Syad.g_01387	Syam.g_01051
OG0002017	Syad.g_00070	Syam.g_02353
OG0002020	Syad.g_00120	Syam.g_02404
OG0002021	Syad.g_00118	Syam.g_02402
OG0002022	Syad.g_00115	Syam.g_02399
OG0002023	Syad.g_00114	Syam.g_02398
OG0002024	Syad.g_00108	Syam.g_02392
OG0002037	Syad.g_00902	Syam.g_00581
OG0002041	Syad.g_01718	Syam.g_01155
OG0002042	Syad.g_01743	Syam.g_01133
OG0002044	Syad.g_01245	Syam.g_00743
OG0002045	Syad.g_02362	Syam.g_01676
OG0002048	Syad.g_00714	Syam.g_00393
OG0002049	Syad.g_00631	Syam.g_00310
OG0002050	Syad.g_00540	Syam.g_00249
OG0002051	Syad.g_02914	Syam.g_02228
OG0002054	Syad.g_00107	Syam.g_02391
OG0002055	Syad.g_00110	Syam.g_02394
OG0002056	Syad.g_00505	Syam.g_00213
OG0002106	Syad.g_01217	Syam.g_00522
