Orthogroup	Syad	Praf
OG0001148	Syad.g_00889	Praf.g_00582
OG0001149	Syad.g_00888	Praf.g_00581
OG0001150	Syad.g_00887	Praf.g_00580
OG0001151	Syad.g_00875	Praf.g_00568
OG0001152	Syad.g_00872	Praf.g_00567
OG0001153	Syad.g_02318	Praf.g_01842
OG0001154	Syad.g_02319	Praf.g_01843
OG0001155	Syad.g_02540	Praf.g_00540
OG0001156	Syad.g_02543	Praf.g_00537
OG0001157	Syad.g_02544	Praf.g_01653
OG0001158	Syad.g_02546	Praf.g_00536
OG0001159	Syad.g_02547	Praf.g_00535
OG0001160	Syad.g_02595	Praf.g_00504
OG0001161	Syad.g_00026	Praf.g_01650
OG0001162	Syad.g_01844	Praf.g_01145
OG0001163	Syad.g_02610	Praf.g_00492
OG0001164	Syad.g_02616	Praf.g_00487
OG0001165	Syad.g_02621	Praf.g_00484
OG0001166	Syad.g_02647	Praf.g_00459
OG0001167	Syad.g_02486	Praf.g_00437
OG0001168	Syad.g_02488	Praf.g_00435
OG0001169	Syad.g_02490	Praf.g_00433
OG0001170	Syad.g_02492	Praf.g_00431
OG0001171	Syad.g_02503	Praf.g_00421
OG0001172	Syad.g_00594	Praf.g_02197
OG0001173	Syad.g_00595	Praf.g_02196
OG0001174	Syad.g_00603	Praf.g_02188
OG0001175	Syad.g_00604	Praf.g_02187
OG0001176	Syad.g_00644	Praf.g_02171
OG0001177	Syad.g_00641	Praf.g_02173
OG0001178	Syad.g_02629	Praf.g_00474
OG0001179	Syad.g_00675	Praf.g_02137
OG0001180	Syad.g_00700	Praf.g_02109
OG0001181	Syad.g_00704	Praf.g_02105
OG0001182	Syad.g_00712	Praf.g_02096
OG0001183	Syad.g_00717	Praf.g_02081
OG0001184	Syad.g_00378	Praf.g_02391
OG0001185	Syad.g_00354	Praf.g_00184
OG0001186	Syad.g_00247	Praf.g_00091
OG0001187	Syad.g_00245	Praf.g_00088
OG0001188	Syad.g_00238	Praf.g_00083
OG0001189	Syad.g_00217	Praf.g_00058
OG0001190	Syad.g_03034	Praf.g_02656
OG0001192	Syad.g_00013	Praf.g_02674
OG0001193	Syad.g_00072	Praf.g_02724
OG0001194	Syad.g_00075	Praf.g_02728
OG0001195	Syad.g_00076	Praf.g_02729
OG0001196	Syad.g_00144	Praf.g_02766
OG0001197	Syad.g_00146	Praf.g_02768
OG0001198	Syad.g_00159	Praf.g_02780
OG0001199	Syad.g_02735	Praf.g_00315
OG0001200	Syad.g_02737	Praf.g_00313
OG0001201	Syad.g_02802	Praf.g_00243
OG0001203	Syad.g_00821	Praf.g_00387
OG0001204	Syad.g_00577	Praf.g_02206
OG0001205	Syad.g_02440	Praf.g_01979
OG0001206	Syad.g_02385	Praf.g_01941
OG0001207	Syad.g_00893	Praf.g_00586
OG0001208	Syad.g_00906	Praf.g_00597
OG0001209	Syad.g_00980	Praf.g_00663
OG0001210	Syad.g_00993	Praf.g_00673
OG0001212	Syad.g_01082	Praf.g_00750
OG0001213	Syad.g_02163	Praf.g_01684
OG0001214	Syad.g_02150	Praf.g_01694
OG0001215	Syad.g_01366	Praf.g_01220
OG0001216	Syad.g_01816	Praf.g_01304
OG0001218	Syad.g_02328	Praf.g_01853
OG0001219	Syad.g_01653	Praf.g_01432
OG0001220	Syad.g_01195	Praf.g_01619
OG0001221	Syad.g_01950	Praf.g_01480
OG0001222	Syad.g_01770	Praf.g_02684
OG0001223	Syad.g_01715	Praf.g_01364
OG0001224	Syad.g_01286	Praf.g_01278
OG0001225	Syad.g_01288	Praf.g_01276
OG0001226	Syad.g_02100	Praf.g_00991
OG0001227	Syad.g_00029	Praf.g_00558
OG0001228	Syad.g_02460	Praf.g_00899
OG0001229	Syad.g_01314	Praf.g_00494
OG0001231	Syad.g_00179	Praf.g_00017
OG0001232	Syad.g_02658	Praf.g_00454
OG0001233	Syad.g_02493	Praf.g_00430
OG0001234	Syad.g_00608	Praf.g_02184
OG0001235	Syad.g_00633	Praf.g_02176
OG0001236	Syad.g_00412	Praf.g_02387
OG0001237	Syad.g_00376	Praf.g_02392
OG0001238	Syad.g_00007	Praf.g_02670
OG0001239	Syad.g_02732	Praf.g_00318
OG0001240	Syad.g_02785	Praf.g_00260
OG0001241	Syad.g_02795	Praf.g_00250
OG0001243	Syad.g_02841	Praf.g_02402
OG0001244	Syad.g_02873	Praf.g_02429
OG0001245	Syad.g_02223	Praf.g_01003
OG0001246	Syad.g_00933	Praf.g_00624
OG0001247	Syad.g_01837	Praf.g_01572
OG0001248	Syad.g_01843	Praf.g_01210
OG0001249	Syad.g_00756	Praf.g_02063
OG0001250	Syad.g_01227	Praf.g_01598
OG0001252	Syad.g_01279	Praf.g_01284
OG0001253	Syad.g_02037	Praf.g_01008
OG0001254	Syad.g_01528	Praf.g_02691
OG0001255	Syad.g_02224	Praf.g_01134
OG0001256	Syad.g_02609	Praf.g_00497
OG0001258	Syad.g_02619	Praf.g_00486
OG0001260	Syad.g_02514	Praf.g_00403
OG0001261	Syad.g_00684	Praf.g_02128
OG0001262	Syad.g_00219	Praf.g_00061
OG0001263	Syad.g_02844	Praf.g_02404
OG0001265	Syad.g_02825	Praf.g_00217
OG0001266	Syad.g_02949	Praf.g_02522
OG0001267	Syad.g_00523	Praf.g_02279
OG0001268	Syad.g_00767	Praf.g_02048
OG0001270	Syad.g_02453	Praf.g_01991
OG0001271	Syad.g_02356	Praf.g_01910
OG0001272	Syad.g_00910	Praf.g_00601
OG0001273	Syad.g_02157	Praf.g_01687
OG0001274	Syad.g_02988	Praf.g_02550
OG0001275	Syad.g_01699	Praf.g_01351
OG0001276	Syad.g_01683	Praf.g_01334
OG0001277	Syad.g_00127	Praf.g_02752
OG0001278	Syad.g_01445	Praf.g_00893
OG0001279	Syad.g_02248	Praf.g_01769
OG0001280	Syad.g_02402	Praf.g_00798
OG0001281	Syad.g_02413	Praf.g_00789
OG0001283	Syad.g_00138	Praf.g_02762
OG0001285	Syad.g_02043	Praf.g_00450
OG0001286	Syad.g_00698	Praf.g_02111
OG0001287	Syad.g_00346	Praf.g_00176
OG0001288	Syad.g_00326	Praf.g_00158
OG0001290	Syad.g_02794	Praf.g_00251
OG0001291	Syad.g_02854	Praf.g_02414
OG0001292	Syad.g_00572	Praf.g_02211
OG0001293	Syad.g_00549	Praf.g_02252
OG0001294	Syad.g_01597	Praf.g_01750
OG0001295	Syad.g_00997	Praf.g_00676
OG0001298	Syad.g_01055	Praf.g_00722
OG0001300	Syad.g_01339	Praf.g_01206
OG0001301	Syad.g_01303	Praf.g_01122
OG0001302	Syad.g_02123	Praf.g_00360
OG0001303	Syad.g_01655	Praf.g_01431
OG0001307	Syad.g_00626	Praf.g_01893
OG0001309	Syad.g_00950	Praf.g_00639
OG0001310	Syad.g_02638	Praf.g_00465
OG0001311	Syad.g_01681	Praf.g_01332
OG0001312	Syad.g_01788	Praf.g_01421
OG0001313	Syad.g_02372	Praf.g_01931
OG0001313	Syad.g_02373	Praf.g_01933
OG0001316	Syad.g_02861	Praf.g_02421
OG0001321	Syad.g_02423	Praf.g_01961
OG0001322	Syad.g_02422	Praf.g_01960
OG0001323	Syad.g_00953	Praf.g_00642
OG0001324	Syad.g_01338	Praf.g_01205
OG0001326	Syad.g_00092	Praf.g_02735
OG0001327	Syad.g_01605	Praf.g_01640
OG0001328	Syad.g_01638	Praf.g_01473
OG0001329	Syad.g_00866	Praf.g_00960
OG0001330	Syad.g_02395	Praf.g_00805
OG0001332	Syad.g_02535	Praf.g_00554
OG0001333	Syad.g_02487	Praf.g_00436
OG0001334	Syad.g_00725	Praf.g_02077
OG0001335	Syad.g_00726	Praf.g_02076
OG0001336	Syad.g_00139	Praf.g_02763
OG0001337	Syad.g_00750, Syad.g_00741	Praf.g_02067
OG0001339	Syad.g_02797	Praf.g_00248
OG0001340	Syad.g_00742	Praf.g_02066
OG0001341	Syad.g_01312	Praf.g_01580
OG0001344	Syad.g_01157	Praf.g_00859
OG0001347	Syad.g_00454	Praf.g_00085
OG0001347	Syad.g_00308	Praf.g_00130
OG0001348	Syad.g_01250	Praf.g_02569
OG0001350	Syad.g_00820	Praf.g_00386
OG0001352	Syad.g_00969	Praf.g_01127
OG0001353	Syad.g_01244	Praf.g_01589, Praf.g_01588
OG0001354	Syad.g_01728	Praf.g_01375
OG0001355	Syad.g_02116	Praf.g_01484
OG0001356	Syad.g_01251	Praf.g_01026, Praf.g_02686
OG0001358	Syad.g_02179	Praf.g_01665
OG0001360	Syad.g_01191	Praf.g_00936
OG0001361	Syad.g_01185	Praf.g_00883
OG0001362	Syad.g_02294	Praf.g_01818
OG0001363	Syad.g_02296	Praf.g_01820
OG0001367	Syad.g_01332, Syad.g_01328, Syad.g_02716	Praf.g_02480, Praf.g_02486, Praf.g_02726, Praf.g_01259, Praf.g_00332, Praf.g_02526
OG0001369	Syad.g_02784	Praf.g_00261
OG0001370	Syad.g_02045, Syad.g_02124	Praf.g_01578
OG0001373	Syad.g_00091	Praf.g_02734
OG0001374	Syad.g_00099	Praf.g_02742
OG0001376	Syad.g_00015	Praf.g_02677
OG0001377	Syad.g_00014	Praf.g_02676
OG0001378	Syad.g_02454	Praf.g_01997
OG0001379	Syad.g_02397	Praf.g_00803
OG0001381	Syad.g_01266, Syad.g_00614	Praf.g_01294
OG0001383	Syad.g_00827	Praf.g_00394
OG0001385	Syad.g_00088	Praf.g_02731
OG0001386	Syad.g_00089	Praf.g_02732
OG0001387	Syad.g_00090	Praf.g_02733
OG0001388	Syad.g_00093	Praf.g_02736
OG0001389	Syad.g_00094	Praf.g_02737
OG0001390	Syad.g_00095	Praf.g_02738
OG0001391	Syad.g_00096	Praf.g_02739
OG0001392	Syad.g_00097	Praf.g_02740
OG0001393	Syad.g_00098	Praf.g_02741
OG0001394	Syad.g_01920	Praf.g_01496
OG0001395	Syad.g_01792	Praf.g_01321
OG0001396	Syad.g_00455	Praf.g_00084
OG0001396	Syad.g_00309	Praf.g_00132
OG0001397	Syad.g_02295	Praf.g_01819
OG0001398	Syad.g_01977	Praf.g_01004
OG0001400	Syad.g_00984	Praf.g_02427, Praf.g_02594
OG0001401	Syad.g_01233	Praf.g_01593
OG0001402	Syad.g_02174	Praf.g_01670
OG0001403	Syad.g_00197	Praf.g_00036
OG0001405	Syad.g_00728	Praf.g_02074
OG0001410	Syad.g_00627	Praf.g_01894
OG0001412	Syad.g_00307	Praf.g_00086
OG0001414	Syad.g_00615	Praf.g_00374
OG0001416	Syad.g_02410	Praf.g_00792
OG0001423	Syad.g_02707, Syad.g_02708	Praf.g_00331
OG0001425	Syad.g_00012	Praf.g_02673
OG0001431	Syad.g_00393	Praf.g_01082
OG0001433	Syad.g_01253, Syad.g_01252	Praf.g_01027
OG0001434	Syad.g_01916	Praf.g_01500
OG0001435	Syad.g_01612	Praf.g_01457
OG0001436	Syad.g_00437	Praf.g_02363
OG0001436	Syad.g_00436	Praf.g_02364
OG0001438	Syad.g_00507	Praf.g_02294
OG0001442	Syad.g_01906	Praf.g_01504
OG0001443	Syad.g_00023	Praf.g_00493
OG0001444	Syad.g_00336	Praf.g_00166
OG0001444	Syad.g_02779	Praf.g_00266
OG0001449	Syad.g_00583	Praf.g_00353
OG0001452	Syad.g_00563	Praf.g_00953
OG0001460	Syad.g_01254	Praf.g_01028
OG0001461	Syad.g_02162	Praf.g_01953
OG0001462	Syad.g_00204	Praf.g_00043
OG0001463	Syad.g_01264	Praf.g_02287
OG0001464	Syad.g_00743	Praf.g_02065
OG0001470	Syad.g_02462	Praf.g_00094
OG0001475	Syad.g_02464	Praf.g_00118
OG0001477	Syad.g_01307	Praf.g_01119
OG0001478	Syad.g_02371	Praf.g_01925
OG0001479	Syad.g_00765	Praf.g_02050
OG0001487	Syad.g_02327	Praf.g_01852
OG0001488	Syad.g_01175, Syad.g_00051, Syad.g_00050	Praf.g_00876
OG0001489	Syad.g_00709	Praf.g_02100
OG0001494	Syad.g_00267	Praf.g_00110
OG0001496	Syad.g_01309	Praf.g_01115
OG0001497	Syad.g_01308	Praf.g_01118
OG0001498	Syad.g_00786	Praf.g_02014
OG0001508	Syad.g_02461	Praf.g_00093
OG0001509	Syad.g_00302	Praf.g_00126
OG0001509	Syad.g_00456	Praf.g_00127
OG0001510	Syad.g_00342	Praf.g_00172
OG0001511	Syad.g_02810	Praf.g_00232
OG0001512	Syad.g_00822	Praf.g_00389
OG0001513	Syad.g_00646	Praf.g_00988
OG0001513	Syad.g_00377	Praf.g_01976
OG0001514	Syad.g_01310	Praf.g_01114
OG0001515	Syad.g_01343	Praf.g_01214
OG0001516	Syad.g_01588	Praf.g_01740
OG0001517	Syad.g_00762	Praf.g_02053
OG0001518	Syad.g_00009	Praf.g_02672
OG0001519	Syad.g_00025	Praf.g_02682
OG0001522	Syad.g_01243	Praf.g_02169
OG0001525	Syad.g_00036	Praf.g_00977
OG0001527	Syad.g_01030	Praf.g_00704
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Praf.g_00096
OG0001529	Syad.g_00210	Praf.g_00051
OG0001530	Syad.g_02808	Praf.g_00238
OG0001531	Syad.g_00823	Praf.g_00390
OG0001532	Syad.g_01492	Praf.g_00924
OG0001533	Syad.g_02388	Praf.g_00996
OG0001534	Syad.g_01668	Praf.g_01324
OG0001535	Syad.g_01685	Praf.g_01336
OG0001536	Syad.g_01762	Praf.g_01396
OG0001537	Syad.g_01949	Praf.g_01488
OG0001538	Syad.g_01884	Praf.g_01535
OG0001539	Syad.g_01607	Praf.g_01637
OG0001540	Syad.g_02846	Praf.g_02406
OG0001541	Syad.g_02915	Praf.g_02478
OG0001542	Syad.g_02924	Praf.g_02496
OG0001543	Syad.g_02969	Praf.g_02571
OG0001544	Syad.g_00024	Praf.g_02681
OG0001545	Syad.g_00126	Praf.g_02751
OG0001555	Syad.g_01923	Praf.g_00345
OG0001556	Syad.g_01509	Praf.g_01032
OG0001558	Syad.g_00182	Praf.g_00020
OG0001559	Syad.g_02807	Praf.g_00239
OG0001560	Syad.g_02793	Praf.g_00252
OG0001561	Syad.g_01679	Praf.g_01330
OG0001562	Syad.g_01693	Praf.g_01344
OG0001563	Syad.g_00693	Praf.g_02120
OG0001573	Syad.g_01423	Praf.g_01943, Praf.g_00438, Praf.g_01171
OG0001574	Syad.g_01028	Praf.g_00702
OG0001575	Syad.g_01033	Praf.g_00707
OG0001576	Syad.g_01103	Praf.g_00778
OG0001577	Syad.g_01148	Praf.g_00835
OG0001578	Syad.g_01534	Praf.g_01053
OG0001579	Syad.g_00732	Praf.g_02070
OG0001580	Syad.g_03020	Praf.g_02612
OG0001585	Syad.g_02678	Praf.g_01193
OG0001588	Syad.g_00428	Praf.g_02371
OG0001589	Syad.g_02495	Praf.g_00428
OG0001591	Syad.g_01599	Praf.g_01642
OG0001592	Syad.g_03021	Praf.g_02613
OG0001614	Syad.g_00356	Praf.g_00186
OG0001615	Syad.g_01205	Praf.g_00682
OG0001616	Syad.g_01515	Praf.g_00915
OG0001617	Syad.g_01335	Praf.g_01199
OG0001618	Syad.g_01805	Praf.g_01312
OG0001619	Syad.g_01773	Praf.g_01406
OG0001620	Syad.g_00774	Praf.g_02040
OG0001621	Syad.g_00562	Praf.g_02241
OG0001622	Syad.g_00137	Praf.g_02761
OG0001634	Syad.g_01594	Praf.g_01746
OG0001635	Syad.g_00322	Praf.g_00968
OG0001636	Syad.g_00203	Praf.g_00042
OG0001637	Syad.g_02508, Syad.g_02507	Praf.g_00413
OG0001638	Syad.g_02636	Praf.g_00467
OG0001639	Syad.g_02539	Praf.g_00541
OG0001640	Syad.g_01274	Praf.g_01288
OG0001641	Syad.g_01711	Praf.g_01361
OG0001642	Syad.g_01197	Praf.g_01615
OG0001643	Syad.g_02147	Praf.g_01697
OG0001652	Syad.g_00180	Praf.g_00018
OG0001653	Syad.g_02782	Praf.g_00263
OG0001654	Syad.g_02537	Praf.g_00543
OG0001655	Syad.g_02108	Praf.g_02586, Praf.g_02006
OG0001656	Syad.g_00731	Praf.g_02071
OG0001657	Syad.g_02889	Praf.g_02443
OG0001658	Syad.g_03033	Praf.g_02655
OG0001671	Syad.g_02974	Praf.g_02564
OG0001672	Syad.g_02743	Praf.g_00307
OG0001673	Syad.g_00812	Praf.g_00377
OG0001675	Syad.g_01695	Praf.g_01347, Praf.g_01345
OG0001676	Syad.g_00734	Praf.g_02068
OG0001677	Syad.g_00718, Syad.g_01497	Praf.g_02080
OG0001678	Syad.g_00593	Praf.g_02198
OG0001690	Syad.g_03047	Praf.g_02679
OG0001691	Syad.g_02182	Praf.g_01446
OG0001692	Syad.g_02271	Praf.g_01789
OG0001693	Syad.g_01291	Praf.g_02009
OG0001694	Syad.g_00521	Praf.g_02281
OG0001695	Syad.g_00123	Praf.g_02747
OG0001700	Syad.g_01976	Praf.g_01043
OG0001702	Syad.g_02772	Praf.g_00295, Praf.g_00293, Praf.g_00286
OG0001703	Syad.g_00894	Praf.g_00587
OG0001715	Syad.g_02084	Praf.g_01024
OG0001716	Syad.g_01200	Praf.g_01611
OG0001728	Syad.g_02036, Syad.g_01079, Syad.g_01080, Syad.g_02241, Syad.g_02003, Syad.g_02990	Praf.g_00095
OG0001729	Syad.g_00828	Praf.g_00395
OG0001730	Syad.g_00832	Praf.g_00397
OG0001731	Syad.g_02563	Praf.g_00527
OG0001732	Syad.g_01464	Praf.g_00909
OG0001733	Syad.g_01602	Praf.g_01029
OG0001735	Syad.g_01573	Praf.g_01732
OG0001736	Syad.g_00450	Praf.g_02348
OG0001737	Syad.g_00501	Praf.g_02299
OG0001738	Syad.g_00462	Praf.g_02334
OG0001739	Syad.g_00122	Praf.g_02744
OG0001740	Syad.g_00124	Praf.g_02750
OG0001747	Syad.g_02871	Praf.g_02425
OG0001748	Syad.g_02976	Praf.g_02562
OG0001749	Syad.g_00446	Praf.g_02353
OG0001750	Syad.g_02780	Praf.g_00265
OG0001751	Syad.g_00811	Praf.g_00376
OG0001752	Syad.g_02518	Praf.g_00401
OG0001753	Syad.g_02511	Praf.g_00407
OG0001754	Syad.g_02510	Praf.g_00410
OG0001755	Syad.g_00949	Praf.g_00638
OG0001756	Syad.g_00018, Syad.g_00022	Praf.g_00780
OG0001758	Syad.g_01546	Praf.g_01061
OG0001759	Syad.g_01373, Syad.g_02069	Praf.g_01169
OG0001760	Syad.g_02961, Syad.g_01472	Praf.g_01215
OG0001761	Syad.g_02198	Praf.g_01255
OG0001762	Syad.g_01704	Praf.g_01354
OG0001763	Syad.g_01716	Praf.g_01365
OG0001764	Syad.g_01642	Praf.g_01439
OG0001765	Syad.g_01545, Syad.g_02221	Praf.g_01647
OG0001766	Syad.g_00489	Praf.g_02306, Praf.g_02309, Praf.g_02312
OG0001767	Syad.g_00438	Praf.g_02362
OG0001780	Syad.g_00288	Praf.g_00099
OG0001783	Syad.g_00351	Praf.g_00181
OG0001784	Syad.g_02774	Praf.g_00277, Praf.g_00270
OG0001785	Syad.g_02509	Praf.g_00411
OG0001786	Syad.g_02588	Praf.g_00510
OG0001787	Syad.g_00976	Praf.g_00659
OG0001788	Syad.g_00979	Praf.g_00662
OG0001789	Syad.g_02404	Praf.g_00797
OG0001790	Syad.g_01126	Praf.g_00828
OG0001791	Syad.g_01165	Praf.g_00867
OG0001792	Syad.g_01456	Praf.g_00903
OG0001794	Syad.g_01671	Praf.g_01071
OG0001795	Syad.g_00817	Praf.g_01144
OG0001796	Syad.g_01691	Praf.g_01342
OG0001797	Syad.g_01781	Praf.g_01413
OG0001798	Syad.g_02171	Praf.g_01672
OG0001799	Syad.g_02136	Praf.g_01715
OG0001800	Syad.g_02249	Praf.g_01771
OG0001801	Syad.g_02258	Praf.g_01780
OG0001803	Syad.g_02444	Praf.g_01983
OG0001804	Syad.g_00787	Praf.g_02013
OG0001805	Syad.g_00567	Praf.g_02216
OG0001806	Syad.g_00532	Praf.g_02270
OG0001807	Syad.g_00435	Praf.g_02365
OG0001808	Syad.g_00422	Praf.g_02374
OG0001809	Syad.g_02857	Praf.g_02417
OG0001810	Syad.g_02859	Praf.g_02419
OG0001811	Syad.g_02922	Praf.g_02493
OG0001812	Syad.g_03022	Praf.g_02614
OG0001813	Syad.g_00060	Praf.g_02701
OG0001814	Syad.g_00147	Praf.g_02769
OG0001815	Syad.g_00157	Praf.g_02778
OG0001835	Syad.g_00849	Praf.g_01120
OG0001837	Syad.g_02975	Praf.g_02563
OG0001838	Syad.g_00170	Praf.g_00008
OG0001839	Syad.g_00199	Praf.g_00038
OG0001840	Syad.g_00216	Praf.g_00057
OG0001841	Syad.g_00223	Praf.g_00065
OG0001842	Syad.g_02522	Praf.g_00168
OG0001843	Syad.g_00357	Praf.g_00187
OG0001844	Syad.g_00358	Praf.g_00188
OG0001845	Syad.g_00359	Praf.g_00190
OG0001846	Syad.g_02828	Praf.g_00215
OG0001847	Syad.g_02826	Praf.g_00216
OG0001848	Syad.g_02822	Praf.g_00220
OG0001849	Syad.g_02766	Praf.g_00298
OG0001850	Syad.g_02756	Praf.g_00305
OG0001851	Syad.g_02739	Praf.g_00311
OG0001852	Syad.g_02738	Praf.g_00312
OG0001853	Syad.g_02731	Praf.g_00319
OG0001854	Syad.g_00818	Praf.g_00380
OG0001856	Syad.g_02594	Praf.g_00506
OG0001857	Syad.g_02591	Praf.g_00509
OG0001858	Syad.g_02554	Praf.g_00531
OG0001859	Syad.g_00882	Praf.g_00574
OG0001860	Syad.g_00896	Praf.g_00588
OG0001861	Syad.g_00911	Praf.g_00602
OG0001862	Syad.g_00922	Praf.g_00613
OG0001863	Syad.g_00928	Praf.g_00618
OG0001864	Syad.g_00991	Praf.g_00671
OG0001865	Syad.g_01067	Praf.g_00736
OG0001866	Syad.g_01098	Praf.g_00762
OG0001867	Syad.g_02200	Praf.g_00772
OG0001868	Syad.g_02409	Praf.g_00793
OG0001869	Syad.g_01147	Praf.g_00834
OG0001870	Syad.g_01155	Praf.g_00857
OG0001871	Syad.g_01160	Praf.g_00862
OG0001872	Syad.g_01451	Praf.g_00896
OG0001873	Syad.g_01514	Praf.g_00916
OG0001874	Syad.g_01517	Praf.g_00935
OG0001875	Syad.g_01547	Praf.g_01062
OG0001876	Syad.g_01548	Praf.g_01063
OG0001877	Syad.g_01342	Praf.g_01213
OG0001878	Syad.g_01698	Praf.g_01350
OG0001879	Syad.g_01706	Praf.g_01357
OG0001880	Syad.g_01746	Praf.g_01389
OG0001881	Syad.g_01754	Praf.g_01390
OG0001882	Syad.g_01778	Praf.g_01410
OG0001883	Syad.g_01782	Praf.g_01414
OG0001884	Syad.g_01790	Praf.g_01423
OG0001885	Syad.g_01647	Praf.g_01434
OG0001886	Syad.g_01643	Praf.g_01438
OG0001887	Syad.g_01637	Praf.g_01472
OG0001888	Syad.g_01913	Praf.g_01513
OG0001889	Syad.g_01873	Praf.g_01544
OG0001890	Syad.g_01220	Praf.g_01605
OG0001891	Syad.g_01207	Praf.g_01609
OG0001892	Syad.g_01193	Praf.g_01621
OG0001893	Syad.g_02170	Praf.g_01673
OG0001894	Syad.g_02153	Praf.g_01691
OG0001895	Syad.g_02253	Praf.g_01774
OG0001896	Syad.g_02457	Praf.g_02000
OG0001897	Syad.g_00771	Praf.g_02046
OG0001898	Syad.g_00755	Praf.g_02064
OG0001899	Syad.g_00682	Praf.g_02130
OG0001900	Syad.g_00547	Praf.g_02253
OG0001901	Syad.g_00546	Praf.g_02254
OG0001902	Syad.g_00516	Praf.g_02286
OG0001903	Syad.g_00506	Praf.g_02295
OG0001904	Syad.g_00433	Praf.g_02367
OG0001905	Syad.g_00420	Praf.g_02376
OG0001906	Syad.g_02847	Praf.g_02407
OG0001907	Syad.g_02868	Praf.g_02423
OG0001908	Syad.g_02917	Praf.g_02479
OG0001909	Syad.g_02929	Praf.g_02501
OG0001910	Syad.g_02980	Praf.g_02558
OG0001912	Syad.g_00001	Praf.g_02666
OG0001913	Syad.g_00003	Praf.g_02668
OG0001914	Syad.g_01532	Praf.g_02695
OG0001929	Syad.g_00230	Praf.g_00073
OG0001930	Syad.g_02523	Praf.g_00169
OG0001931	Syad.g_02524	Praf.g_00170
OG0001932	Syad.g_00355	Praf.g_00185
OG0001933	Syad.g_02804	Praf.g_00241
OG0001934	Syad.g_02789	Praf.g_00256
OG0001935	Syad.g_02736	Praf.g_00314
OG0001936	Syad.g_02103	Praf.g_00347
OG0001937	Syad.g_02576	Praf.g_00519
OG0001938	Syad.g_00898	Praf.g_00590
OG0001939	Syad.g_01363, Syad.g_01362	Praf.g_00680
OG0001940	Syad.g_01054	Praf.g_00721
OG0001941	Syad.g_02414	Praf.g_00788
OG0001943	Syad.g_02034	Praf.g_00868
OG0001944	Syad.g_01981	Praf.g_00967
OG0001946	Syad.g_01341	Praf.g_01208
OG0001947	Syad.g_01272	Praf.g_01290
OG0001948	Syad.g_01714	Praf.g_01363
OG0001949	Syad.g_01734	Praf.g_01379
OG0001950	Syad.g_01736	Praf.g_01381
OG0001951	Syad.g_01755	Praf.g_01391
OG0001952	Syad.g_01779	Praf.g_01411
OG0001953	Syad.g_01780	Praf.g_01412
OG0001954	Syad.g_01991	Praf.g_01571
OG0001957	Syad.g_02165	Praf.g_01679
OG0001958	Syad.g_01575	Praf.g_01735
OG0001959	Syad.g_00304, Syad.g_00305	Praf.g_01873
OG0001961	Syad.g_02358	Praf.g_01912
OG0001964	Syad.g_00606	Praf.g_02186
OG0001965	Syad.g_02126	Praf.g_02240
OG0001966	Syad.g_00553	Praf.g_02248
OG0001967	Syad.g_00551	Praf.g_02250
OG0001968	Syad.g_00550	Praf.g_02251
OG0001969	Syad.g_00482	Praf.g_02317
OG0001970	Syad.g_02849	Praf.g_02409
OG0001971	Syad.g_02927	Praf.g_02499
OG0001972	Syad.g_03000	Praf.g_02546
OG0001975	Syad.g_01531	Praf.g_02694
OG0001976	Syad.g_01533	Praf.g_02696
OG0001995	Syad.g_01377	Praf.g_00667
OG0001997	Syad.g_02778	Praf.g_00267
OG0001999	Syad.g_02484	Praf.g_00439
OG0002000	Syad.g_00951	Praf.g_00640
OG0002001	Syad.g_02753	Praf.g_00850
OG0002002	Syad.g_01452	Praf.g_00897
OG0002004	Syad.g_02760	Praf.g_01229
OG0002006	Syad.g_01259	Praf.g_01291
OG0002007	Syad.g_01258	Praf.g_01292
OG0002008	Syad.g_01700	Praf.g_01352
OG0002009	Syad.g_01933	Praf.g_01491
OG0002010	Syad.g_02309	Praf.g_01835
OG0002012	Syad.g_01387	Praf.g_02093
OG0002014	Syad.g_00442	Praf.g_02352
OG0002015	Syad.g_00443	Praf.g_02355
OG0002016	Syad.g_02973	Praf.g_02565
OG0002017	Syad.g_00070	Praf.g_02721
OG0002035	Syad.g_01564	Praf.g_00340
OG0002037	Syad.g_00902	Praf.g_00593
OG0002038	Syad.g_01161	Praf.g_00864
OG0002039	Syad.g_01176	Praf.g_00877
OG0002040	Syad.g_01177	Praf.g_00878
OG0002041	Syad.g_01718	Praf.g_01367
OG0002042	Syad.g_01743	Praf.g_01386
OG0002043	Syad.g_01657	Praf.g_01430
OG0002044	Syad.g_01245	Praf.g_01587
OG0002045	Syad.g_02362	Praf.g_01914
OG0002046	Syad.g_02366	Praf.g_01927
OG0002048	Syad.g_00714	Praf.g_02083
OG0002049	Syad.g_00631	Praf.g_02178
OG0002050	Syad.g_00540	Praf.g_02261
OG0002051	Syad.g_02914	Praf.g_02477
OG0002053	Syad.g_00027	Praf.g_02689
OG0002113	Syad.g_00200	Praf.g_00039
OG0002114	Syad.g_02262	Praf.g_00417
OG0002115	Syad.g_02615	Praf.g_00488
OG0002116	Syad.g_02581	Praf.g_00514
OG0002117	Syad.g_01166	Praf.g_00871
OG0002118	Syad.g_01461	Praf.g_00907
OG0002119	Syad.g_02968	Praf.g_00934
