Orthogroup	Syad	Prae
OG0001175	Syad.g_00604	Prae.g_01699
OG0001176	Syad.g_00644	Prae.g_01706
OG0001177	Syad.g_00641	Prae.g_01709
OG0001178	Syad.g_02629	Prae.g_01714
OG0001179	Syad.g_00675	Prae.g_01742
OG0001180	Syad.g_00700	Prae.g_01765
OG0001181	Syad.g_00704	Prae.g_01769
OG0001182	Syad.g_00712	Prae.g_01776
OG0001183	Syad.g_00717	Prae.g_01780
OG0001184	Syad.g_00378	Prae.g_01796
OG0001185	Syad.g_00354	Prae.g_01810
OG0001186	Syad.g_00247	Prae.g_01833
OG0001187	Syad.g_00245	Prae.g_01837
OG0001188	Syad.g_00238	Prae.g_01839
OG0001189	Syad.g_00217	Prae.g_01856
OG0001190	Syad.g_03034	Prae.g_01860
OG0001192	Syad.g_00013	Prae.g_01875
OG0001193	Syad.g_00072	Prae.g_01885
OG0001194	Syad.g_00075	Prae.g_01886
OG0001195	Syad.g_00076	Prae.g_01887
OG0001196	Syad.g_00144	Prae.g_01900
OG0001197	Syad.g_00146	Prae.g_01901
OG0001198	Syad.g_00159	Prae.g_01908
OG0001199	Syad.g_02735	Prae.g_00074
OG0001200	Syad.g_02737	Prae.g_00076
OG0001201	Syad.g_02802	Prae.g_00107
OG0001202	Syad.g_02945	Prae.g_00202
OG0001203	Syad.g_00821	Prae.g_00241
OG0001204	Syad.g_00577	Prae.g_00246
OG0001205	Syad.g_02440	Prae.g_00419
OG0001206	Syad.g_02385	Prae.g_00436
OG0001207	Syad.g_00893	Prae.g_00451
OG0001208	Syad.g_00906	Prae.g_00456
OG0001209	Syad.g_00980	Prae.g_00510
OG0001210	Syad.g_00993	Prae.g_00515
OG0001212	Syad.g_01082	Prae.g_00570
OG0001213	Syad.g_02163	Prae.g_00603
OG0001214	Syad.g_02150	Prae.g_00611
OG0001215	Syad.g_01366	Prae.g_00664
OG0001216	Syad.g_01816	Prae.g_00713
OG0001218	Syad.g_02328	Prae.g_00759
OG0001219	Syad.g_01653	Prae.g_00794
OG0001220	Syad.g_01195	Prae.g_00857
OG0001221	Syad.g_01950	Prae.g_00919
OG0001222	Syad.g_01770	Prae.g_00956
OG0001223	Syad.g_01715	Prae.g_00982
OG0001224	Syad.g_01286	Prae.g_01036
OG0001225	Syad.g_01288	Prae.g_01038
OG0001226	Syad.g_02100	Prae.g_01066
OG0001227	Syad.g_00029	Prae.g_01084
OG0001228	Syad.g_02460	Prae.g_01208
OG0001229	Syad.g_01314	Prae.g_01366
OG0001231	Syad.g_00179	Prae.g_01556
OG0001232	Syad.g_02658	Prae.g_01646
OG0001233	Syad.g_02493	Prae.g_01666
OG0001234	Syad.g_00608	Prae.g_01701
OG0001235	Syad.g_00633	Prae.g_01711
OG0001236	Syad.g_00412	Prae.g_01793
OG0001237	Syad.g_00376	Prae.g_01797
OG0001238	Syad.g_00007	Prae.g_01871
OG0001239	Syad.g_02732	Prae.g_00071
OG0001240	Syad.g_02785	Prae.g_00093
OG0001241	Syad.g_02795	Prae.g_00101
OG0001242	Syad.g_02827	Prae.g_00119
OG0001243	Syad.g_02841	Prae.g_00125
OG0001244	Syad.g_02873	Prae.g_00141
OG0001245	Syad.g_02223	Prae.g_00380
OG0001246	Syad.g_00933	Prae.g_00478
OG0001247	Syad.g_01837	Prae.g_00657
OG0001248	Syad.g_01843	Prae.g_00659
OG0001249	Syad.g_00756	Prae.g_00784
OG0001250	Syad.g_01227	Prae.g_00846
OG0001251	Syad.g_00083	Prae.g_00893
OG0001252	Syad.g_01279	Prae.g_01031
OG0001253	Syad.g_02037	Prae.g_01085
OG0001254	Syad.g_01528	Prae.g_01132
OG0001255	Syad.g_02224	Prae.g_01147
OG0001256	Syad.g_02609	Prae.g_01549
OG0001257	Syad.g_02210	Prae.g_01555
OG0001258	Syad.g_02619	Prae.g_01620
OG0001260	Syad.g_02514	Prae.g_01680
OG0001261	Syad.g_00684	Prae.g_01750
OG0001262	Syad.g_00219	Prae.g_01854
OG0001263	Syad.g_02844	Prae.g_00128
OG0001265	Syad.g_02825	Prae.g_00118
OG0001266	Syad.g_02949	Prae.g_00206
OG0001267	Syad.g_00523	Prae.g_00281
OG0001268	Syad.g_00767	Prae.g_00339
OG0001270	Syad.g_02453	Prae.g_00408
OG0001271	Syad.g_02356	Prae.g_00446
OG0001272	Syad.g_00910	Prae.g_00460
OG0001273	Syad.g_02157	Prae.g_00605
OG0001274	Syad.g_02988	Prae.g_00677
OG0001275	Syad.g_01699	Prae.g_00992
OG0001276	Syad.g_01683	Prae.g_01015
OG0001277	Syad.g_00127	Prae.g_01074
OG0001278	Syad.g_01445	Prae.g_01213
OG0001279	Syad.g_02248	Prae.g_01265
OG0001280	Syad.g_02402	Prae.g_01328
OG0001281	Syad.g_02413	Prae.g_01334
OG0001282	Syad.g_00890	Prae.g_01369
OG0001283	Syad.g_00138	Prae.g_01388
OG0001284	Syad.g_02585	Prae.g_01529
OG0001285	Syad.g_02043	Prae.g_01649
OG0001286	Syad.g_00698	Prae.g_01762
OG0001287	Syad.g_00346	Prae.g_01817
OG0001288	Syad.g_00326	Prae.g_01826
OG0001289	Syad.g_02767	Prae.g_00087
OG0001290	Syad.g_02794	Prae.g_00100
OG0001291	Syad.g_02854	Prae.g_00135
OG0001292	Syad.g_00572	Prae.g_00251
OG0001293	Syad.g_00549	Prae.g_00264
OG0001294	Syad.g_01597	Prae.g_00378
OG0001295	Syad.g_00997	Prae.g_00441
OG0001296	Syad.g_00939	Prae.g_00483
OG0001297	Syad.g_00943	Prae.g_00488
OG0001298	Syad.g_01055	Prae.g_00551
OG0001299	Syad.g_01591	Prae.g_00640
OG0001300	Syad.g_01339	Prae.g_00667
OG0001301	Syad.g_01303	Prae.g_00670
OG0001302	Syad.g_02123	Prae.g_00793
OG0001303	Syad.g_01655	Prae.g_00996
OG0001304	Syad.g_01669	Prae.g_01025
OG0001305	Syad.g_01296	Prae.g_01044
OG0001306	Syad.g_01119	Prae.g_01149
OG0001307	Syad.g_00626	Prae.g_01351
OG0001309	Syad.g_00950	Prae.g_01553
OG0001310	Syad.g_02638	Prae.g_01635
OG0001311	Syad.g_01681	Prae.g_01017
OG0001313	Syad.g_02372, Syad.g_02373	Prae.g_00700, Prae.g_00703, Prae.g_00708
OG0001315	Syad.g_00715	Prae.g_00061
OG0001316	Syad.g_02861	Prae.g_00140
OG0001317	Syad.g_00814	Prae.g_00237
OG0001318	Syad.g_00557	Prae.g_00259
OG0001321	Syad.g_02423	Prae.g_00425
OG0001322	Syad.g_02422	Prae.g_00426
OG0001323	Syad.g_00953	Prae.g_00493
OG0001324	Syad.g_01338	Prae.g_00668
OG0001325	Syad.g_01811	Prae.g_00716
OG0001326	Syad.g_00092	Prae.g_00881
OG0001327	Syad.g_01605	Prae.g_01057
OG0001328	Syad.g_01638	Prae.g_01083
OG0001329	Syad.g_00866	Prae.g_01122
OG0001330	Syad.g_02395	Prae.g_01292
OG0001332	Syad.g_02535	Prae.g_01502
OG0001333	Syad.g_02487	Prae.g_01660
OG0001334	Syad.g_00725	Prae.g_01783
OG0001335	Syad.g_00726	Prae.g_01784
OG0001336	Syad.g_00139	Prae.g_01897
OG0001339	Syad.g_02797	Prae.g_00103
OG0001340	Syad.g_00742	Prae.g_00329
OG0001341	Syad.g_01312	Prae.g_00750
OG0001343	Syad.g_00079	Prae.g_00890
OG0001344	Syad.g_01157	Prae.g_01167
OG0001345	Syad.g_01188	Prae.g_01182
OG0001346	Syad.g_02406	Prae.g_01330
OG0001348	Syad.g_01250	Prae.g_01578
OG0001352	Syad.g_00969	Prae.g_00654
OG0001353	Syad.g_01244	Prae.g_00838
OG0001354	Syad.g_01728	Prae.g_00974
OG0001356	Syad.g_01251	Prae.g_01231
OG0001358	Syad.g_02179	Prae.g_00594
OG0001359	Syad.g_00078	Prae.g_00891
OG0001360	Syad.g_01191	Prae.g_01086
OG0001361	Syad.g_01185	Prae.g_01179
OG0001362	Syad.g_02294	Prae.g_01473
OG0001363	Syad.g_02296	Prae.g_01475
OG0001364	Syad.g_00431	Prae.g_01786
OG0001369	Syad.g_02784	Prae.g_00092
OG0001373	Syad.g_00091	Prae.g_00880
OG0001374	Syad.g_00099	Prae.g_00888
OG0001375	Syad.g_00080	Prae.g_00889
OG0001376	Syad.g_00015	Prae.g_01050
OG0001377	Syad.g_00014	Prae.g_01051
OG0001378	Syad.g_02454	Prae.g_01095
OG0001379	Syad.g_02397	Prae.g_01323
OG0001381	Syad.g_01266, Syad.g_00614	Prae.g_01362
OG0001385	Syad.g_00088	Prae.g_00877
OG0001386	Syad.g_00089	Prae.g_00878
OG0001387	Syad.g_00090	Prae.g_00879
OG0001388	Syad.g_00093	Prae.g_00882
OG0001389	Syad.g_00094	Prae.g_00883
OG0001390	Syad.g_00095	Prae.g_00884
OG0001391	Syad.g_00096	Prae.g_00885
OG0001392	Syad.g_00097	Prae.g_00886
OG0001393	Syad.g_00098	Prae.g_00887
OG0001395	Syad.g_01792	Prae.g_01027
OG0001397	Syad.g_02295	Prae.g_01474
OG0001398	Syad.g_01977	Prae.g_01583
OG0001399	Syad.g_02336	Prae.g_01703
OG0001401	Syad.g_01233	Prae.g_00687
OG0001402	Syad.g_02174	Prae.g_00767
OG0001403	Syad.g_00197	Prae.g_00030
OG0001404	Syad.g_02727	Prae.g_00068
OG0001405	Syad.g_00728	Prae.g_00327
OG0001407	Syad.g_00970	Prae.g_01064
OG0001408	Syad.g_01431	Prae.g_01069
OG0001410	Syad.g_00627	Prae.g_01352
OG0001411	Syad.g_00372	Prae.g_01439
OG0001413	Syad.g_02113	Prae.g_01544
OG0001414	Syad.g_00615	Prae.g_00232
OG0001416	Syad.g_02410	Prae.g_00433
OG0001417	Syad.g_01729	Prae.g_00443
OG0001419	Syad.g_00971	Prae.g_01065
OG0001420	Syad.g_00963	Prae.g_01104
OG0001421	Syad.g_02105, Syad.g_02039	Prae.g_01550
OG0001425	Syad.g_00012	Prae.g_01874
OG0001428	Syad.g_02906	Prae.g_00175
OG0001429	Syad.g_01656	Prae.g_00795
OG0001430	Syad.g_03026	Prae.g_01287
OG0001431	Syad.g_00393	Prae.g_01290
OG0001432	Syad.g_01382	Prae.g_01542
OG0001433	Syad.g_01253, Syad.g_01252	Prae.g_01232
OG0001436	Syad.g_00437, Syad.g_00436	Prae.g_01418
OG0001438	Syad.g_00507	Prae.g_00294
OG0001439	Syad.g_00476	Prae.g_00308
OG0001442	Syad.g_01906	Prae.g_00741
OG0001447	Syad.g_02842	Prae.g_00126
OG0001448	Syad.g_02723	Prae.g_00366
OG0001449	Syad.g_00583	Prae.g_00394
OG0001452	Syad.g_00563	Prae.g_00895
OG0001453	Syad.g_01709	Prae.g_00986
OG0001454	Syad.g_02101	Prae.g_01079
OG0001456	Syad.g_00101	Prae.g_01140
OG0001457	Syad.g_00102	Prae.g_01141
OG0001458	Syad.g_00103	Prae.g_01142
OG0001459	Syad.g_01550	Prae.g_01277
OG0001460	Syad.g_01254	Prae.g_01233
OG0001461	Syad.g_02162	Prae.g_01228
OG0001462	Syad.g_00204	Prae.g_00034
OG0001463	Syad.g_01264	Prae.g_00287
OG0001464	Syad.g_00743	Prae.g_00330
OG0001465	Syad.g_01830	Prae.g_00676
OG0001471	Syad.g_00484	Prae.g_01545
OG0001473	Syad.g_02127	Prae.g_01834
OG0001474	Syad.g_00768	Prae.g_00340
OG0001480	Syad.g_01194	Prae.g_00368
OG0001482	Syad.g_01719	Prae.g_00431
OG0001492	Syad.g_01448	Prae.g_01210
OG0001493	Syad.g_01439	Prae.g_01218
OG0001494	Syad.g_00267	Prae.g_01399
OG0001499	Syad.g_02081	Prae.g_00060
OG0001502	Syad.g_01202	Prae.g_00776
OG0001504	Syad.g_01535	Prae.g_01278
OG0001505	Syad.g_00259	Prae.g_01421
OG0001520	Syad.g_01039	Prae.g_00389
OG0001525	Syad.g_00036	Prae.g_01561
OG0001547	Syad.g_01963	Prae.g_00778
OG0001548	Syad.g_02092	Prae.g_00782
OG0001551	Syad.g_01256	Prae.g_01139
OG0001554	Syad.g_03031	Prae.g_01551
OG0001555	Syad.g_01923	Prae.g_01566
OG0001556	Syad.g_01509	Prae.g_01237
OG0001558	Syad.g_00182	Prae.g_00690
OG0001567	Syad.g_01965	Prae.g_00777
OG0001568	Syad.g_01961	Prae.g_00779
OG0001570	Syad.g_01985	Prae.g_01106
OG0001582	Syad.g_02086	Prae.g_00442
OG0001585	Syad.g_02678	Prae.g_01269
OG0001602	Syad.g_01831	Prae.g_00675
OG0001625	Syad.g_00555	Prae.g_00261
OG0001635	Syad.g_00322	Prae.g_01601
OG0001652	Syad.g_00180	Prae.g_00688
OG0001666	Syad.g_01536	Prae.g_01276
OG0001671	Syad.g_02974	Prae.g_00695
OG0001700	Syad.g_01976	Prae.g_01234
OG0001995	Syad.g_01377	Prae.g_01259
OG0002380	Syad.g_02681	Prae.g_00397
OG0002487	Syad.g_00850	Prae.g_01603
OG0002488	Syad.g_00430	Prae.g_01435
OG0002787	Syad.g_02064	Prae.g_01301
OG0002788	Syad.g_02063	Prae.g_01302
OG0002789	Syad.g_02062	Prae.g_01303
OG0002790	Syad.g_02061	Prae.g_01304
OG0002791	Syad.g_02060	Prae.g_01305
OG0002792	Syad.g_02059	Prae.g_01306
OG0002793	Syad.g_02058	Prae.g_01307
OG0003614	Syad.g_01577	Prae.g_00056
