Orthogroup	Syad	Prax
OG0001174	Syad.g_00603	Prax.g_01274
OG0001175	Syad.g_00604	Prax.g_01275
OG0001176	Syad.g_00644	Prax.g_01282
OG0001177	Syad.g_00641	Prax.g_01285
OG0001178	Syad.g_02629	Prax.g_01290
OG0001179	Syad.g_00675	Prax.g_01322
OG0001180	Syad.g_00700	Prax.g_01344
OG0001181	Syad.g_00704	Prax.g_01348
OG0001182	Syad.g_00712	Prax.g_01355
OG0001183	Syad.g_00717	Prax.g_01359
OG0001184	Syad.g_00378	Prax.g_01375
OG0001185	Syad.g_00354	Prax.g_01389
OG0001186	Syad.g_00247	Prax.g_01412
OG0001187	Syad.g_00245	Prax.g_01416
OG0001188	Syad.g_00238	Prax.g_01419
OG0001189	Syad.g_00217	Prax.g_01436
OG0001190	Syad.g_03034	Prax.g_01440
OG0001192	Syad.g_00013	Prax.g_01454
OG0001193	Syad.g_00072	Prax.g_01464
OG0001194	Syad.g_00075	Prax.g_01465
OG0001195	Syad.g_00076	Prax.g_01466
OG0001196	Syad.g_00144	Prax.g_01479
OG0001197	Syad.g_00146	Prax.g_01480
OG0001198	Syad.g_00159	Prax.g_01487
OG0001199	Syad.g_02735	Prax.g_00645
OG0001200	Syad.g_02737	Prax.g_00647
OG0001201	Syad.g_02802	Prax.g_01111
OG0001202	Syad.g_02945	Prax.g_01019
OG0001203	Syad.g_00821	Prax.g_00980
OG0001204	Syad.g_00577	Prax.g_00932
OG0001205	Syad.g_02440	Prax.g_00755
OG0001206	Syad.g_02385	Prax.g_00739
OG0001207	Syad.g_00893	Prax.g_00725
OG0001208	Syad.g_00906	Prax.g_00720
OG0001209	Syad.g_00980	Prax.g_00666
OG0001210	Syad.g_00993	Prax.g_00001
OG0001212	Syad.g_01082	Prax.g_00055
OG0001213	Syad.g_02163	Prax.g_00088
OG0001214	Syad.g_02150	Prax.g_00096
OG0001215	Syad.g_01366	Prax.g_00952
OG0001216	Syad.g_01816	Prax.g_00483
OG0001218	Syad.g_02328	Prax.g_00420
OG0001219	Syad.g_01653	Prax.g_00384
OG0001220	Syad.g_01195	Prax.g_00321
OG0001221	Syad.g_01950	Prax.g_00572
OG0001222	Syad.g_01770	Prax.g_00612
OG0001223	Syad.g_01715	Prax.g_01147
OG0001224	Syad.g_01286	Prax.g_01200
OG0001225	Syad.g_01288	Prax.g_01202
OG0001226	Syad.g_02100	Prax.g_01229
OG0001227	Syad.g_00029	Prax.g_01248
OG0001228	Syad.g_02460	Prax.g_00245
OG0001229	Syad.g_01314	Prax.g_01865
OG0001231	Syad.g_00179	Prax.g_01631
OG0001232	Syad.g_02658	Prax.g_01536
OG0001233	Syad.g_02493	Prax.g_01516
OG0001234	Syad.g_00608	Prax.g_01277
OG0001235	Syad.g_00633	Prax.g_01287
OG0001236	Syad.g_00412	Prax.g_01372
OG0001237	Syad.g_00376	Prax.g_01376
OG0001238	Syad.g_00007	Prax.g_01451
OG0001239	Syad.g_02732	Prax.g_00642
OG0001240	Syad.g_02785	Prax.g_01125
OG0001241	Syad.g_02795	Prax.g_01117
OG0001242	Syad.g_02827	Prax.g_01099
OG0001243	Syad.g_02841	Prax.g_01093
OG0001244	Syad.g_02873	Prax.g_01077
OG0001245	Syad.g_02223	Prax.g_00794
OG0001246	Syad.g_00933	Prax.g_00697
OG0001247	Syad.g_01837	Prax.g_00959
OG0001248	Syad.g_01843	Prax.g_00957
OG0001249	Syad.g_00756	Prax.g_00395
OG0001250	Syad.g_01227	Prax.g_00332
OG0001251	Syad.g_00083	Prax.g_00547
OG0001252	Syad.g_01279	Prax.g_01195
OG0001253	Syad.g_02037	Prax.g_01249
OG0001254	Syad.g_01528	Prax.g_00163
OG0001255	Syad.g_02224	Prax.g_00184
OG0001256	Syad.g_02609	Prax.g_01638
OG0001257	Syad.g_02210	Prax.g_01632
OG0001258	Syad.g_02619	Prax.g_01562
OG0001260	Syad.g_02514	Prax.g_01501
OG0001261	Syad.g_00684	Prax.g_01330
OG0001262	Syad.g_00219	Prax.g_01434
OG0001263	Syad.g_02844	Prax.g_01090
OG0001265	Syad.g_02825	Prax.g_01100
OG0001266	Syad.g_02949	Prax.g_01015
OG0001267	Syad.g_00523	Prax.g_00895
OG0001268	Syad.g_00767	Prax.g_00834
OG0001270	Syad.g_02453	Prax.g_00766
OG0001271	Syad.g_02356	Prax.g_00730
OG0001272	Syad.g_00910	Prax.g_00716
OG0001273	Syad.g_02157	Prax.g_00090
OG0001274	Syad.g_02988	Prax.g_00939
OG0001275	Syad.g_01699	Prax.g_01157
OG0001276	Syad.g_01683	Prax.g_01179
OG0001277	Syad.g_00127	Prax.g_01237
OG0001278	Syad.g_01445	Prax.g_00250
OG0001279	Syad.g_02248	Prax.g_01957
OG0001280	Syad.g_02402	Prax.g_01900
OG0001281	Syad.g_02413	Prax.g_01894
OG0001282	Syad.g_00890	Prax.g_01862
OG0001283	Syad.g_00138	Prax.g_01843
OG0001284	Syad.g_02585	Prax.g_01658
OG0001285	Syad.g_02043	Prax.g_01533
OG0001286	Syad.g_00698	Prax.g_01342
OG0001287	Syad.g_00346	Prax.g_01396
OG0001288	Syad.g_00326	Prax.g_01405
OG0001289	Syad.g_02767	Prax.g_00658
OG0001290	Syad.g_02794	Prax.g_01118
OG0001291	Syad.g_02854	Prax.g_01083
OG0001292	Syad.g_00572	Prax.g_00927
OG0001293	Syad.g_00549	Prax.g_00914
OG0001294	Syad.g_01597	Prax.g_00796
OG0001295	Syad.g_00997	Prax.g_00734
OG0001296	Syad.g_00939	Prax.g_00692
OG0001297	Syad.g_00943	Prax.g_00687
OG0001298	Syad.g_01055	Prax.g_00037
OG0001299	Syad.g_01591	Prax.g_00976
OG0001300	Syad.g_01339	Prax.g_00949
OG0001301	Syad.g_01303	Prax.g_00946
OG0001302	Syad.g_02123	Prax.g_00386
OG0001303	Syad.g_01655	Prax.g_01161
OG0001304	Syad.g_01669	Prax.g_01189
OG0001305	Syad.g_01296	Prax.g_01208
OG0001306	Syad.g_01119	Prax.g_00186
OG0001307	Syad.g_00626	Prax.g_01880
OG0001309	Syad.g_00950	Prax.g_01634
OG0001310	Syad.g_02638	Prax.g_01547
OG0001311	Syad.g_01681	Prax.g_01181
OG0001312	Syad.g_01788	Prax.g_00601
OG0001315	Syad.g_00715	Prax.g_00633
OG0001316	Syad.g_02861	Prax.g_01078
OG0001317	Syad.g_00814	Prax.g_00984
OG0001318	Syad.g_00557	Prax.g_00919
OG0001321	Syad.g_02423	Prax.g_00749
OG0001322	Syad.g_02422	Prax.g_00748
OG0001323	Syad.g_00953	Prax.g_00682
OG0001324	Syad.g_01338	Prax.g_00948
OG0001325	Syad.g_01811	Prax.g_00480
OG0001326	Syad.g_00092	Prax.g_00535
OG0001327	Syad.g_01605	Prax.g_01221
OG0001328	Syad.g_01638	Prax.g_01247
OG0001329	Syad.g_00866	Prax.g_00154
OG0001330	Syad.g_02395	Prax.g_01929
OG0001332	Syad.g_02535	Prax.g_01685
OG0001333	Syad.g_02487	Prax.g_01522
OG0001334	Syad.g_00725	Prax.g_01362
OG0001335	Syad.g_00726	Prax.g_01363
OG0001336	Syad.g_00139	Prax.g_01476
OG0001339	Syad.g_02797	Prax.g_01115
OG0001340	Syad.g_00742	Prax.g_00845
OG0001341	Syad.g_01312	Prax.g_00430
OG0001343	Syad.g_00079	Prax.g_00544
OG0001344	Syad.g_01157	Prax.g_00204
OG0001345	Syad.g_01188	Prax.g_00219
OG0001346	Syad.g_02406	Prax.g_01898
OG0001348	Syad.g_01250	Prax.g_01611, Prax.g_01610
OG0001349	Syad.g_02663	Prax.g_01820
OG0001350	Syad.g_00820	Prax.g_01581
OG0001352	Syad.g_00969	Prax.g_00962
OG0001353	Syad.g_01244	Prax.g_00341
OG0001354	Syad.g_01728	Prax.g_01139
OG0001356	Syad.g_01251	Prax.g_00527
OG0001358	Syad.g_02179	Prax.g_00079
OG0001359	Syad.g_00078	Prax.g_00545
OG0001360	Syad.g_01191	Prax.g_01250
OG0001361	Syad.g_01185	Prax.g_00216
OG0001362	Syad.g_02294	Prax.g_01714
OG0001363	Syad.g_02296	Prax.g_01712
OG0001364	Syad.g_00431	Prax.g_01365
OG0001369	Syad.g_02784	Prax.g_01126
OG0001373	Syad.g_00091	Prax.g_00534
OG0001374	Syad.g_00099	Prax.g_00542
OG0001375	Syad.g_00080	Prax.g_00543
OG0001376	Syad.g_00015	Prax.g_01214
OG0001377	Syad.g_00014	Prax.g_01215
OG0001378	Syad.g_02454	Prax.g_00125
OG0001379	Syad.g_02397	Prax.g_01905
OG0001381	Syad.g_01266, Syad.g_00614	Prax.g_01869
OG0001385	Syad.g_00088	Prax.g_00531
OG0001386	Syad.g_00089	Prax.g_00532
OG0001387	Syad.g_00090	Prax.g_00533
OG0001388	Syad.g_00093	Prax.g_00536
OG0001389	Syad.g_00094	Prax.g_00537
OG0001390	Syad.g_00095	Prax.g_00538
OG0001391	Syad.g_00096	Prax.g_00539
OG0001392	Syad.g_00097	Prax.g_00540
OG0001393	Syad.g_00098	Prax.g_00541
OG0001394	Syad.g_01920	Prax.g_00576
OG0001395	Syad.g_01792	Prax.g_01191
OG0001397	Syad.g_02295	Prax.g_01713
OG0001399	Syad.g_02336	Prax.g_01279
OG0001402	Syad.g_02174	Prax.g_00412
OG0001403	Syad.g_00197	Prax.g_00283
OG0001404	Syad.g_02727	Prax.g_00639
OG0001405	Syad.g_00728	Prax.g_00847
OG0001407	Syad.g_00970	Prax.g_01227
OG0001408	Syad.g_01431	Prax.g_01232
OG0001410	Syad.g_00627	Prax.g_01879
OG0001411	Syad.g_00372	Prax.g_01822
OG0001413	Syad.g_02113	Prax.g_01643
OG0001414	Syad.g_00615	Prax.g_00989
OG0001416	Syad.g_02410	Prax.g_00742
OG0001417	Syad.g_01729	Prax.g_00732
OG0001419	Syad.g_00971	Prax.g_01228
OG0001420	Syad.g_00963	Prax.g_00134
OG0001421	Syad.g_02105, Syad.g_02039	Prax.g_01637
OG0001428	Syad.g_02906	Prax.g_01046
OG0001429	Syad.g_01656	Prax.g_00383
OG0001431	Syad.g_00393	Prax.g_01931
OG0001432	Syad.g_01382	Prax.g_01645
OG0001433	Syad.g_01253, Syad.g_01252	Prax.g_00526
OG0001434	Syad.g_01916	Prax.g_00581
OG0001438	Syad.g_00507	Prax.g_00882
OG0001439	Syad.g_00476	Prax.g_00868
OG0001442	Syad.g_01906	Prax.g_00438
OG0001447	Syad.g_02842	Prax.g_01092
OG0001448	Syad.g_02723	Prax.g_00806
OG0001449	Syad.g_00583	Prax.g_00779
OG0001452	Syad.g_00563	Prax.g_00548
OG0001453	Syad.g_01709	Prax.g_01151
OG0001454	Syad.g_02101	Prax.g_01243
OG0001456	Syad.g_00101	Prax.g_00177
OG0001457	Syad.g_00102	Prax.g_00178
OG0001458	Syad.g_00103	Prax.g_00179
OG0001459	Syad.g_01550	Prax.g_01943
OG0001460	Syad.g_01254	Prax.g_00525
OG0001461	Syad.g_02162	Prax.g_01569
OG0001462	Syad.g_00204	Prax.g_00279
OG0001463	Syad.g_01264	Prax.g_00889
OG0001464	Syad.g_00743	Prax.g_00844
OG0001465	Syad.g_01830	Prax.g_00940
OG0001470	Syad.g_02462	Prax.g_01841
OG0001471	Syad.g_00484	Prax.g_01642
OG0001473	Syad.g_02127	Prax.g_01413
OG0001474	Syad.g_00768	Prax.g_00833
OG0001475	Syad.g_02464	Prax.g_01839
OG0001479	Syad.g_00765	Prax.g_00836
OG0001480	Syad.g_01194	Prax.g_00804
OG0001482	Syad.g_01719	Prax.g_00744
OG0001492	Syad.g_01448	Prax.g_00247
OG0001493	Syad.g_01439	Prax.g_00255
OG0001499	Syad.g_02081	Prax.g_00632
OG0001502	Syad.g_01202	Prax.g_00403
OG0001504	Syad.g_01535	Prax.g_01942
OG0001508	Syad.g_02461	Prax.g_01842
OG0001520	Syad.g_01039	Prax.g_00784
OG0001522	Syad.g_01243	Prax.g_00340
OG0001525	Syad.g_00036	Prax.g_01626
OG0001528	Syad.g_00283, Syad.g_00286	Prax.g_01840
OG0001547	Syad.g_01963	Prax.g_00401
OG0001548	Syad.g_02092	Prax.g_00397
OG0001551	Syad.g_01256	Prax.g_00176
OG0001554	Syad.g_03031	Prax.g_01636
OG0001555	Syad.g_01923	Prax.g_01622
OG0001556	Syad.g_01509	Prax.g_00518
OG0001564	Syad.g_01539	Prax.g_00489
OG0001567	Syad.g_01965	Prax.g_00402
OG0001568	Syad.g_01961	Prax.g_00400
OG0001570	Syad.g_01985	Prax.g_00137
OG0001582	Syad.g_02086	Prax.g_00733
OG0001585	Syad.g_02678	Prax.g_01952
OG0001588	Syad.g_00428	Prax.g_01756
OG0001602	Syad.g_01831	Prax.g_00941
OG0001625	Syad.g_00555	Prax.g_00917
OG0001635	Syad.g_00322	Prax.g_01586
OG0001647	Syad.g_00531	Prax.g_00902
OG0001666	Syad.g_01536	Prax.g_01944
OG0001700	Syad.g_01976	Prax.g_00524
OG0001713	Syad.g_01164	Prax.g_00630
OG0001780	Syad.g_00288	Prax.g_01813
OG0001959	Syad.g_00304, Syad.g_00305	Prax.g_01963
OG0002001	Syad.g_02753	Prax.g_00446
OG0002019	Syad.g_01962	Prax.g_00503
OG0002227	Syad.g_00010, Syad.g_00011	Prax.g_00520
OG0002416	Syad.g_02044	Prax.g_00260
OG0002421	Syad.g_00276	Prax.g_01810
OG0002458	Syad.g_01540	Prax.g_00488
OG0002459	Syad.g_01538	Prax.g_00490
OG0002460	Syad.g_01537	Prax.g_00491
OG0002480	Syad.g_00290	Prax.g_01816
