Orthogroup	Syad	Prbj
OG0001112	Syad.g_01733	Prbj.g_02255
OG0001113	Syad.g_01732	Prbj.g_02254
OG0001114	Syad.g_01731	Prbj.g_02253
OG0001115	Syad.g_01727	Prbj.g_02251
OG0001116	Syad.g_01725	Prbj.g_02250
OG0001117	Syad.g_01724	Prbj.g_02249
OG0001118	Syad.g_01723	Prbj.g_02248
OG0001119	Syad.g_01721	Prbj.g_02247
OG0001120	Syad.g_01717	Prbj.g_02245
OG0001122	Syad.g_01689	Prbj.g_02216
OG0001123	Syad.g_01682	Prbj.g_02209
OG0001124	Syad.g_01680	Prbj.g_02207
OG0001125	Syad.g_01678	Prbj.g_02205
OG0001126	Syad.g_01276	Prbj.g_01850
OG0001127	Syad.g_01277	Prbj.g_01849
OG0001128	Syad.g_01280	Prbj.g_01846
OG0001129	Syad.g_01282	Prbj.g_01845
OG0001130	Syad.g_01283	Prbj.g_01844
OG0001131	Syad.g_01953	Prbj.g_02687
OG0001132	Syad.g_02038	Prbj.g_02537
OG0001133	Syad.g_02172	Prbj.g_02555
OG0001134	Syad.g_01527	Prbj.g_01990
OG0001135	Syad.g_01529	Prbj.g_01992
OG0001136	Syad.g_01150	Prbj.g_00969
OG0001137	Syad.g_01169	Prbj.g_00832
OG0001138	Syad.g_01493	Prbj.g_00004
OG0001139	Syad.g_01491	Prbj.g_00006
OG0001140	Syad.g_01490	Prbj.g_00007
OG0001141	Syad.g_01489	Prbj.g_00008
OG0001142	Syad.g_01488	Prbj.g_00009
OG0001143	Syad.g_01473	Prbj.g_01907
OG0001144	Syad.g_01457	Prbj.g_02153
OG0001145	Syad.g_01112	Prbj.g_01717
OG0001146	Syad.g_02412	Prbj.g_01733
OG0001147	Syad.g_02349	Prbj.g_00121
OG0001148	Syad.g_00889	Prbj.g_01640
OG0001149	Syad.g_00888	Prbj.g_01641
OG0001150	Syad.g_00887	Prbj.g_01642
OG0001151	Syad.g_00875	Prbj.g_01654
OG0001152	Syad.g_00872	Prbj.g_01655
OG0001153	Syad.g_02318	Prbj.g_00651
OG0001154	Syad.g_02319	Prbj.g_00652
OG0001155	Syad.g_02540	Prbj.g_01686
OG0001156	Syad.g_02543	Prbj.g_01689
OG0001157	Syad.g_02544	Prbj.g_02538
OG0001158	Syad.g_02546	Prbj.g_01690
OG0001159	Syad.g_02547	Prbj.g_01691
OG0001160	Syad.g_02595	Prbj.g_00884
OG0001161	Syad.g_00026	Prbj.g_02535
OG0001162	Syad.g_01844	Prbj.g_00780
OG0001163	Syad.g_02610	Prbj.g_00870
OG0001164	Syad.g_02616	Prbj.g_00865
OG0001165	Syad.g_02621	Prbj.g_00862
OG0001166	Syad.g_02647	Prbj.g_00482
OG0001167	Syad.g_02486	Prbj.g_00461
OG0001168	Syad.g_02488	Prbj.g_00459
OG0001169	Syad.g_02490	Prbj.g_00457
OG0001170	Syad.g_02492	Prbj.g_00455
OG0001171	Syad.g_02503	Prbj.g_00445
OG0001172	Syad.g_00594	Prbj.g_02653
OG0001173	Syad.g_00595	Prbj.g_02652
OG0001174	Syad.g_00603	Prbj.g_02644
OG0001175	Syad.g_00604	Prbj.g_02643
OG0001176	Syad.g_00644	Prbj.g_01028
OG0001177	Syad.g_00641	Prbj.g_01030
OG0001178	Syad.g_02629	Prbj.g_00851
OG0001179	Syad.g_00675	Prbj.g_00999
OG0001180	Syad.g_00700	Prbj.g_00407
OG0001181	Syad.g_00704	Prbj.g_00403
OG0001182	Syad.g_00712	Prbj.g_00394
OG0001183	Syad.g_00717	Prbj.g_00367
OG0001184	Syad.g_00378	Prbj.g_01509
OG0001185	Syad.g_00354	Prbj.g_01592
OG0001186	Syad.g_00247	Prbj.g_01253
OG0001187	Syad.g_00245	Prbj.g_01249
OG0001188	Syad.g_00238	Prbj.g_01245
OG0001189	Syad.g_00217	Prbj.g_01223
OG0001190	Syad.g_03034	Prbj.g_01955
OG0001192	Syad.g_00013	Prbj.g_01975
OG0001193	Syad.g_00072	Prbj.g_02013
OG0001194	Syad.g_00075	Prbj.g_02019
OG0001195	Syad.g_00076	Prbj.g_02020
OG0001196	Syad.g_00144	Prbj.g_02056
OG0001197	Syad.g_00146	Prbj.g_02058
OG0001198	Syad.g_00159	Prbj.g_02070
OG0001199	Syad.g_02735	Prbj.g_00570
OG0001200	Syad.g_02737	Prbj.g_00572
OG0001201	Syad.g_02802	Prbj.g_00621
OG0001202	Syad.g_02945	Prbj.g_01164
OG0001203	Syad.g_00821	Prbj.g_02610
OG0001204	Syad.g_00577	Prbj.g_01340
OG0001205	Syad.g_02440	Prbj.g_00110
OG0001206	Syad.g_02385	Prbj.g_00151
OG0001207	Syad.g_00893	Prbj.g_01638
OG0001208	Syad.g_00906	Prbj.g_01628
OG0001209	Syad.g_00980	Prbj.g_02130
OG0001210	Syad.g_00993	Prbj.g_02142
OG0001212	Syad.g_01082	Prbj.g_01771
OG0001213	Syad.g_02163	Prbj.g_02565
OG0001214	Syad.g_02150	Prbj.g_02575
OG0001215	Syad.g_01366	Prbj.g_00932
OG0001216	Syad.g_01816	Prbj.g_02181
OG0001218	Syad.g_02328	Prbj.g_00663
OG0001219	Syad.g_01653	Prbj.g_02311
OG0001220	Syad.g_01195	Prbj.g_02503
OG0001221	Syad.g_01950	Prbj.g_02364
OG0001222	Syad.g_01770	Prbj.g_01984
OG0001223	Syad.g_01715	Prbj.g_02243
OG0001224	Syad.g_01286	Prbj.g_01842
OG0001225	Syad.g_01288	Prbj.g_01840
OG0001226	Syad.g_02100	Prbj.g_00678
OG0001227	Syad.g_00029	Prbj.g_01669
OG0001228	Syad.g_02460	Prbj.g_02158
OG0001229	Syad.g_01314	Prbj.g_00873
OG0001231	Syad.g_00179	Prbj.g_01184
OG0001232	Syad.g_02658	Prbj.g_00477
OG0001233	Syad.g_02493	Prbj.g_00454
OG0001234	Syad.g_00608	Prbj.g_02640
OG0001235	Syad.g_00633	Prbj.g_01033
OG0001236	Syad.g_00412	Prbj.g_01505
OG0001237	Syad.g_00376	Prbj.g_01512
OG0001238	Syad.g_00007	Prbj.g_01969
OG0001239	Syad.g_02732	Prbj.g_00567
OG0001240	Syad.g_02785	Prbj.g_00604
OG0001241	Syad.g_02795	Prbj.g_00614
OG0001242	Syad.g_02827	Prbj.g_01560
OG0001243	Syad.g_02841	Prbj.g_01529
OG0001245	Syad.g_02223	Prbj.g_00689
OG0001246	Syad.g_00933	Prbj.g_02091
OG0001247	Syad.g_01837	Prbj.g_02453
OG0001248	Syad.g_01843	Prbj.g_00943
OG0001249	Syad.g_00756	Prbj.g_00347
OG0001250	Syad.g_01227	Prbj.g_02482
OG0001252	Syad.g_01279	Prbj.g_01847
OG0001253	Syad.g_02037	Prbj.g_00696
OG0001254	Syad.g_01528	Prbj.g_01991
OG0001255	Syad.g_02224	Prbj.g_00769
OG0001258	Syad.g_02619	Prbj.g_00864
OG0001260	Syad.g_02514	Prbj.g_00426
OG0001261	Syad.g_00684	Prbj.g_00990
OG0001262	Syad.g_00219	Prbj.g_01226
OG0001263	Syad.g_02844	Prbj.g_01531
OG0001265	Syad.g_02825	Prbj.g_01558
OG0001266	Syad.g_02949	Prbj.g_01168
OG0001267	Syad.g_00523	Prbj.g_01405
OG0001268	Syad.g_00767	Prbj.g_00335
OG0001270	Syad.g_02453	Prbj.g_00098
OG0001271	Syad.g_02356	Prbj.g_00131
OG0001272	Syad.g_00910	Prbj.g_01624
OG0001273	Syad.g_02157	Prbj.g_02568
OG0001274	Syad.g_02988	Prbj.g_00269
OG0001275	Syad.g_01699	Prbj.g_02227
OG0001276	Syad.g_01683	Prbj.g_02210
OG0001277	Syad.g_00127	Prbj.g_02042
OG0001278	Syad.g_01445	Prbj.g_02165
OG0001279	Syad.g_02248	Prbj.g_01299
OG0001280	Syad.g_02402	Prbj.g_01725
OG0001281	Syad.g_02413	Prbj.g_01734
OG0001283	Syad.g_00138	Prbj.g_02051
OG0001285	Syad.g_02043	Prbj.g_00473
OG0001286	Syad.g_00698	Prbj.g_00409
OG0001288	Syad.g_00326	Prbj.g_01286
OG0001290	Syad.g_02794	Prbj.g_00613
OG0001291	Syad.g_02854	Prbj.g_01541
OG0001292	Syad.g_00572	Prbj.g_01346
OG0001293	Syad.g_00549	Prbj.g_01369
OG0001294	Syad.g_01597	Prbj.g_00826
OG0001295	Syad.g_00997	Prbj.g_02145
OG0001297	Syad.g_00943	Prbj.g_02100
OG0001298	Syad.g_01055	Prbj.g_01797
OG0001300	Syad.g_01339	Prbj.g_00947
OG0001301	Syad.g_01303	Prbj.g_00755
OG0001302	Syad.g_02123	Prbj.g_01337
OG0001303	Syad.g_01655	Prbj.g_02309
OG0001307	Syad.g_00626	Prbj.g_00670
OG0001309	Syad.g_00950	Prbj.g_02106
OG0001310	Syad.g_02638	Prbj.g_00488
OG0001311	Syad.g_01681	Prbj.g_02208
OG0001312	Syad.g_01788	Prbj.g_02298
OG0001313	Syad.g_02372	Prbj.g_00142
OG0001313	Syad.g_02373	Prbj.g_00143
OG0001316	Syad.g_02861	Prbj.g_01548
OG0001321	Syad.g_02423	Prbj.g_00119
OG0001322	Syad.g_02422	Prbj.g_00120
OG0001323	Syad.g_00953	Prbj.g_02109
OG0001324	Syad.g_01338	Prbj.g_00948
OG0001326	Syad.g_00092	Prbj.g_02026
OG0001328	Syad.g_01638	Prbj.g_02357
OG0001329	Syad.g_00866	Prbj.g_00043
OG0001330	Syad.g_02395	Prbj.g_01718
OG0001332	Syad.g_02535	Prbj.g_01674
OG0001333	Syad.g_02487	Prbj.g_00460
OG0001334	Syad.g_00725	Prbj.g_00363
OG0001335	Syad.g_00726	Prbj.g_00362
OG0001336	Syad.g_00139	Prbj.g_02052
OG0001337	Syad.g_00750, Syad.g_00741	Prbj.g_00353
OG0001339	Syad.g_02797	Prbj.g_00616
OG0001340	Syad.g_00742	Prbj.g_00352
OG0001341	Syad.g_01312	Prbj.g_02463
OG0001344	Syad.g_01157	Prbj.g_00845
OG0001347	Syad.g_00454	Prbj.g_01278
OG0001347	Syad.g_00308	Prbj.g_00979
OG0001348	Syad.g_01250	Prbj.g_00249
OG0001352	Syad.g_00969	Prbj.g_00760
OG0001353	Syad.g_01244	Prbj.g_02473
OG0001354	Syad.g_01728	Prbj.g_02252
OG0001355	Syad.g_02116	Prbj.g_02368
OG0001356	Syad.g_01251	Prbj.g_01986
OG0001358	Syad.g_02179	Prbj.g_02549
OG0001360	Syad.g_01191	Prbj.g_00018
OG0001361	Syad.g_01185	Prbj.g_00309
OG0001362	Syad.g_02294	Prbj.g_01078
OG0001363	Syad.g_02296	Prbj.g_01080
OG0001367	Syad.g_01332, Syad.g_01328, Syad.g_02716	Prbj.g_01104, Prbj.g_02016, Prbj.g_00849, Prbj.g_01037, Prbj.g_02147, Prbj.g_01175, Prbj.g_01822, Prbj.g_00218, Prbj.g_00505, Prbj.g_01133
OG0001369	Syad.g_02784	Prbj.g_00603
OG0001370	Syad.g_02045, Syad.g_02124	Prbj.g_02460
OG0001373	Syad.g_00091	Prbj.g_02025
OG0001374	Syad.g_00099	Prbj.g_02033
OG0001376	Syad.g_00015	Prbj.g_01978
OG0001377	Syad.g_00014	Prbj.g_01977
OG0001378	Syad.g_02454	Prbj.g_00091
OG0001379	Syad.g_02397	Prbj.g_01720
OG0001381	Syad.g_01266, Syad.g_00614	Prbj.g_02689
OG0001383	Syad.g_00827	Prbj.g_02617
OG0001385	Syad.g_00088	Prbj.g_02022
OG0001386	Syad.g_00089	Prbj.g_02023
OG0001387	Syad.g_00090	Prbj.g_02024
OG0001388	Syad.g_00093	Prbj.g_02027
OG0001389	Syad.g_00094	Prbj.g_02028
OG0001390	Syad.g_00095	Prbj.g_02029
OG0001391	Syad.g_00096	Prbj.g_02030
OG0001392	Syad.g_00097	Prbj.g_02031
OG0001393	Syad.g_00098	Prbj.g_02032
OG0001394	Syad.g_01920	Prbj.g_02381
OG0001395	Syad.g_01792	Prbj.g_02197
OG0001396	Syad.g_00455, Syad.g_00309	Prbj.g_01277
OG0001397	Syad.g_02295	Prbj.g_01079
OG0001398	Syad.g_01977	Prbj.g_00690
OG0001400	Syad.g_00984	Prbj.g_00547
OG0001401	Syad.g_01233	Prbj.g_02477
OG0001402	Syad.g_02174	Prbj.g_02554
OG0001403	Syad.g_00197	Prbj.g_01203
OG0001405	Syad.g_00728	Prbj.g_00360
OG0001410	Syad.g_00627	Prbj.g_00671
OG0001412	Syad.g_00307	Prbj.g_00978
OG0001412	Syad.g_00453	Prbj.g_01279
OG0001414	Syad.g_00615	Prbj.g_00181
OG0001416	Syad.g_02410	Prbj.g_01731
OG0001423	Syad.g_02707, Syad.g_02708	Prbj.g_02711, Prbj.g_01102
OG0001425	Syad.g_00012	Prbj.g_01972
OG0001431	Syad.g_00393	Prbj.g_00731
OG0001434	Syad.g_01916	Prbj.g_02385
OG0001435	Syad.g_01612	Prbj.g_02336
OG0001436	Syad.g_00437	Prbj.g_01484
OG0001436	Syad.g_00436	Prbj.g_01485
OG0001438	Syad.g_00507	Prbj.g_01420
OG0001442	Syad.g_01906	Prbj.g_02389
OG0001443	Syad.g_00023	Prbj.g_00872
OG0001444	Syad.g_00336	Prbj.g_01810
OG0001444	Syad.g_02779	Prbj.g_00598
OG0001449	Syad.g_00583	Prbj.g_01327
OG0001461	Syad.g_02162	Prbj.g_01889
OG0001462	Syad.g_00204	Prbj.g_01210
OG0001463	Syad.g_01264	Prbj.g_01413
OG0001464	Syad.g_00743	Prbj.g_00351
OG0001470	Syad.g_02462	Prbj.g_01255
OG0001474	Syad.g_00768	Prbj.g_00334
OG0001475	Syad.g_02464	Prbj.g_01257
OG0001477	Syad.g_01307	Prbj.g_00750
OG0001478	Syad.g_02371	Prbj.g_00137
OG0001479	Syad.g_00765	Prbj.g_00337
OG0001487	Syad.g_02327	Prbj.g_00662, Prbj.g_00661, Prbj.g_00660
OG0001488	Syad.g_01175, Syad.g_00051, Syad.g_00050	Prbj.g_00828
OG0001489	Syad.g_00709	Prbj.g_00398
OG0001494	Syad.g_00267	Prbj.g_01124
OG0001496	Syad.g_01309	Prbj.g_00746
OG0001497	Syad.g_01308	Prbj.g_00749
OG0001498	Syad.g_00786	Prbj.g_00065
OG0001508	Syad.g_02461	Prbj.g_01254
OG0001509	Syad.g_00302	Prbj.g_01273
OG0001509	Syad.g_00456	Prbj.g_01275, Prbj.g_01584
OG0001510	Syad.g_00342	Prbj.g_01818
OG0001511	Syad.g_02810	Prbj.g_00628
OG0001512	Syad.g_00822	Prbj.g_02612
OG0001513	Syad.g_00646	Prbj.g_00676
OG0001514	Syad.g_01310	Prbj.g_00745
OG0001515	Syad.g_01343	Prbj.g_00939
OG0001516	Syad.g_01588	Prbj.g_00817
OG0001517	Syad.g_00762	Prbj.g_00340
OG0001518	Syad.g_00009	Prbj.g_01971
OG0001519	Syad.g_00025	Prbj.g_01982
OG0001525	Syad.g_00036	Prbj.g_02626
OG0001527	Syad.g_01030	Prbj.g_01878
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Prbj.g_01251
OG0001529	Syad.g_00210	Prbj.g_01216
OG0001530	Syad.g_02808	Prbj.g_00626
OG0001531	Syad.g_00823	Prbj.g_02613
OG0001532	Syad.g_01492	Prbj.g_00005
OG0001533	Syad.g_02388	Prbj.g_00683
OG0001534	Syad.g_01668	Prbj.g_02200
OG0001535	Syad.g_01685	Prbj.g_02212
OG0001536	Syad.g_01762	Prbj.g_02272
OG0001537	Syad.g_01949	Prbj.g_02372
OG0001538	Syad.g_01884	Prbj.g_02417
OG0001539	Syad.g_01607	Prbj.g_02522
OG0001540	Syad.g_02846	Prbj.g_01533
OG0001541	Syad.g_02915	Prbj.g_00507
OG0001542	Syad.g_02924	Prbj.g_01142
OG0001543	Syad.g_02969	Prbj.g_00247
OG0001544	Syad.g_00024	Prbj.g_01981
OG0001545	Syad.g_00126	Prbj.g_02041
OG0001555	Syad.g_01923	Prbj.g_01316
OG0001558	Syad.g_00182	Prbj.g_01187
OG0001559	Syad.g_02807	Prbj.g_00625
OG0001560	Syad.g_02793	Prbj.g_00612
OG0001561	Syad.g_01679	Prbj.g_02206
OG0001562	Syad.g_01693	Prbj.g_02220
OG0001563	Syad.g_00693	Prbj.g_00982
OG0001574	Syad.g_01028	Prbj.g_01876
OG0001575	Syad.g_01033	Prbj.g_01881
OG0001576	Syad.g_01103	Prbj.g_01743
OG0001577	Syad.g_01148	Prbj.g_00967
OG0001579	Syad.g_00732	Prbj.g_00356
OG0001580	Syad.g_03020	Prbj.g_01944
OG0001588	Syad.g_00428	Prbj.g_01492
OG0001589	Syad.g_02495	Prbj.g_00452
OG0001591	Syad.g_01599	Prbj.g_02526
OG0001592	Syad.g_03021	Prbj.g_01945
OG0001614	Syad.g_00356	Prbj.g_01590
OG0001615	Syad.g_01205	Prbj.g_02667
OG0001616	Syad.g_01515	Prbj.g_01911
OG0001617	Syad.g_01335	Prbj.g_01092
OG0001618	Syad.g_01805	Prbj.g_02188
OG0001619	Syad.g_01773	Prbj.g_02282
OG0001620	Syad.g_00774	Prbj.g_00326
OG0001621	Syad.g_00562	Prbj.g_01358
OG0001622	Syad.g_00137	Prbj.g_02050
OG0001634	Syad.g_01594	Prbj.g_00823
OG0001635	Syad.g_00322	Prbj.g_02633
OG0001636	Syad.g_00203	Prbj.g_01209
OG0001637	Syad.g_02508, Syad.g_02507	Prbj.g_00436
OG0001638	Syad.g_02636	Prbj.g_00490
OG0001639	Syad.g_02539	Prbj.g_01685
OG0001640	Syad.g_01274	Prbj.g_01851
OG0001641	Syad.g_01711	Prbj.g_02238
OG0001642	Syad.g_01197	Prbj.g_02499
OG0001643	Syad.g_02147	Prbj.g_02578
OG0001652	Syad.g_00180	Prbj.g_01185
OG0001653	Syad.g_02782	Prbj.g_00601
OG0001654	Syad.g_02537	Prbj.g_01683
OG0001655	Syad.g_02108	Prbj.g_00229, Prbj.g_00072
OG0001656	Syad.g_00731	Prbj.g_00357
OG0001657	Syad.g_02889	Prbj.g_00532
OG0001658	Syad.g_03033	Prbj.g_01954
OG0001671	Syad.g_02974	Prbj.g_00254
OG0001672	Syad.g_02743	Prbj.g_00578
OG0001673	Syad.g_00812	Prbj.g_00178
OG0001675	Syad.g_01695	Prbj.g_02223, Prbj.g_02221
OG0001676	Syad.g_00734	Prbj.g_00354
OG0001677	Syad.g_00718, Syad.g_01497	Prbj.g_00366
OG0001680	Syad.g_01171	Prbj.g_01373
OG0001691	Syad.g_02182	Prbj.g_02325
OG0001692	Syad.g_02271	Prbj.g_01051
OG0001693	Syad.g_01291	Prbj.g_00070
OG0001694	Syad.g_00521	Prbj.g_01407
OG0001695	Syad.g_00123	Prbj.g_02036
OG0001702	Syad.g_02772	Prbj.g_00591
OG0001703	Syad.g_00894	Prbj.g_01637
OG0001715	Syad.g_02084	Prbj.g_00707
OG0001716	Syad.g_01200	Prbj.g_02495
OG0001728	Syad.g_02036, Syad.g_01079, Syad.g_01080, Syad.g_02241, Syad.g_02003, Syad.g_02990	Prbj.g_01256
OG0001729	Syad.g_00828	Prbj.g_02618
OG0001730	Syad.g_00832	Prbj.g_00421
OG0001731	Syad.g_02563	Prbj.g_01698
OG0001732	Syad.g_01464	Prbj.g_01904
OG0001735	Syad.g_01573	Prbj.g_00808
OG0001736	Syad.g_00450	Prbj.g_01470
OG0001737	Syad.g_00501	Prbj.g_01425
OG0001738	Syad.g_00462	Prbj.g_01458
OG0001740	Syad.g_00124	Prbj.g_02039
OG0001747	Syad.g_02871	Prbj.g_00549
OG0001748	Syad.g_02976	Prbj.g_00256
OG0001749	Syad.g_00446	Prbj.g_01475
OG0001750	Syad.g_02780	Prbj.g_00599
OG0001751	Syad.g_00811	Prbj.g_00179
OG0001752	Syad.g_02518	Prbj.g_00424
OG0001753	Syad.g_02511	Prbj.g_00430
OG0001754	Syad.g_02510	Prbj.g_00433
OG0001755	Syad.g_00949	Prbj.g_02105
OG0001759	Syad.g_01373, Syad.g_02069	Prbj.g_01108
OG0001760	Syad.g_02961, Syad.g_01472	Prbj.g_02326, Prbj.g_00936
OG0001761	Syad.g_02198	Prbj.g_00901
OG0001762	Syad.g_01704	Prbj.g_02230
OG0001763	Syad.g_01716	Prbj.g_02244
OG0001764	Syad.g_01642	Prbj.g_02318
OG0001765	Syad.g_01545, Syad.g_02221	Prbj.g_02532
OG0001766	Syad.g_00489	Prbj.g_01435
OG0001767	Syad.g_00438	Prbj.g_01483
OG0001783	Syad.g_00351	Prbj.g_01595
OG0001784	Syad.g_02774	Prbj.g_00594
OG0001785	Syad.g_02509	Prbj.g_00434
OG0001786	Syad.g_02588	Prbj.g_01714
OG0001787	Syad.g_00976	Prbj.g_02126
OG0001788	Syad.g_00979	Prbj.g_02129
OG0001789	Syad.g_02404	Prbj.g_01727
OG0001790	Syad.g_01126	Prbj.g_00960
OG0001791	Syad.g_01165	Prbj.g_00837
OG0001792	Syad.g_01456	Prbj.g_02154
OG0001794	Syad.g_01671	Prbj.g_00718
OG0001795	Syad.g_00817	Prbj.g_00779
OG0001796	Syad.g_01691	Prbj.g_02218
OG0001797	Syad.g_01781	Prbj.g_02289
OG0001798	Syad.g_02171	Prbj.g_02556
OG0001799	Syad.g_02136	Prbj.g_02595
OG0001800	Syad.g_02249	Prbj.g_01295
OG0001801	Syad.g_02258	Prbj.g_01042
OG0001803	Syad.g_02444	Prbj.g_00106
OG0001804	Syad.g_00787	Prbj.g_00066
OG0001805	Syad.g_00567	Prbj.g_01351
OG0001806	Syad.g_00532	Prbj.g_01396
OG0001807	Syad.g_00435	Prbj.g_01486
OG0001808	Syad.g_00422	Prbj.g_01497
OG0001809	Syad.g_02857	Prbj.g_01544
OG0001810	Syad.g_02859	Prbj.g_01546
OG0001811	Syad.g_02922	Prbj.g_01139
OG0001812	Syad.g_03022	Prbj.g_01946
OG0001813	Syad.g_00060	Prbj.g_02001
OG0001814	Syad.g_00147	Prbj.g_02059
OG0001815	Syad.g_00157	Prbj.g_02068
OG0001835	Syad.g_00849	Prbj.g_00753
OG0001837	Syad.g_02975	Prbj.g_00255
OG0001838	Syad.g_00170	Prbj.g_02081
OG0001839	Syad.g_00199	Prbj.g_01205
OG0001840	Syad.g_00216	Prbj.g_01222
OG0001841	Syad.g_00223	Prbj.g_01230
OG0001842	Syad.g_02522	Prbj.g_01812
OG0001843	Syad.g_00357	Prbj.g_01589
OG0001844	Syad.g_00358	Prbj.g_01588
OG0001845	Syad.g_00359	Prbj.g_01582
OG0001846	Syad.g_02828	Prbj.g_01561
OG0001847	Syad.g_02826	Prbj.g_01559
OG0001848	Syad.g_02822	Prbj.g_01555
OG0001849	Syad.g_02766	Prbj.g_00586
OG0001850	Syad.g_02756	Prbj.g_00579
OG0001851	Syad.g_02739	Prbj.g_00574
OG0001852	Syad.g_02738	Prbj.g_00573
OG0001853	Syad.g_02731	Prbj.g_00566
OG0001854	Syad.g_00818	Prbj.g_00175
OG0001856	Syad.g_02594	Prbj.g_00886
OG0001857	Syad.g_02591	Prbj.g_00889
OG0001858	Syad.g_02554	Prbj.g_01695
OG0001859	Syad.g_00882	Prbj.g_01648
OG0001860	Syad.g_00896	Prbj.g_01636
OG0001861	Syad.g_00911	Prbj.g_01623
OG0001862	Syad.g_00922	Prbj.g_01611
OG0001863	Syad.g_00928	Prbj.g_01606
OG0001864	Syad.g_00991	Prbj.g_02140
OG0001865	Syad.g_01067	Prbj.g_01784
OG0001866	Syad.g_01098	Prbj.g_01759
OG0001867	Syad.g_02200	Prbj.g_01749
OG0001868	Syad.g_02409	Prbj.g_01730
OG0001869	Syad.g_01147	Prbj.g_00966
OG0001870	Syad.g_01155	Prbj.g_00974
OG0001871	Syad.g_01160	Prbj.g_00842
OG0001872	Syad.g_01451	Prbj.g_02161
OG0001873	Syad.g_01514	Prbj.g_01912
OG0001874	Syad.g_01517	Prbj.g_00017
OG0001877	Syad.g_01342	Prbj.g_00940
OG0001878	Syad.g_01698	Prbj.g_02226
OG0001879	Syad.g_01706	Prbj.g_02234
OG0001880	Syad.g_01746	Prbj.g_02265
OG0001881	Syad.g_01754	Prbj.g_02266
OG0001882	Syad.g_01778	Prbj.g_02286
OG0001883	Syad.g_01782	Prbj.g_02291
OG0001884	Syad.g_01790	Prbj.g_02300
OG0001885	Syad.g_01647	Prbj.g_02313
OG0001886	Syad.g_01643	Prbj.g_02317
OG0001887	Syad.g_01637	Prbj.g_02356
OG0001888	Syad.g_01913	Prbj.g_02398
OG0001889	Syad.g_01873	Prbj.g_02426
OG0001890	Syad.g_01220	Prbj.g_02489
OG0001891	Syad.g_01207	Prbj.g_02493
OG0001892	Syad.g_01193	Prbj.g_02506
OG0001893	Syad.g_02170	Prbj.g_02557
OG0001894	Syad.g_02153	Prbj.g_02572
OG0001895	Syad.g_02253	Prbj.g_01292
OG0001896	Syad.g_02457	Prbj.g_00088
OG0001897	Syad.g_00771	Prbj.g_00332
OG0001898	Syad.g_00755	Prbj.g_00349
OG0001899	Syad.g_00682	Prbj.g_00992
OG0001900	Syad.g_00547	Prbj.g_01370
OG0001901	Syad.g_00546	Prbj.g_01371
OG0001902	Syad.g_00516	Prbj.g_01412
OG0001903	Syad.g_00506	Prbj.g_01421
OG0001904	Syad.g_00433	Prbj.g_01489
OG0001905	Syad.g_00420	Prbj.g_01499
OG0001906	Syad.g_02847	Prbj.g_01534
OG0001907	Syad.g_02868	Prbj.g_00551
OG0001908	Syad.g_02917	Prbj.g_00506
OG0001909	Syad.g_02929	Prbj.g_01147
OG0001910	Syad.g_02980	Prbj.g_00260
OG0001912	Syad.g_00001	Prbj.g_01965
OG0001913	Syad.g_00003	Prbj.g_01967
OG0001914	Syad.g_01532	Prbj.g_01995
OG0001929	Syad.g_00230	Prbj.g_01237
OG0001930	Syad.g_02523	Prbj.g_01813
OG0001931	Syad.g_02524	Prbj.g_01814
OG0001932	Syad.g_00355	Prbj.g_01591
OG0001933	Syad.g_02804	Prbj.g_00623
OG0001934	Syad.g_02789	Prbj.g_00608
OG0001935	Syad.g_02736	Prbj.g_00571
OG0001936	Syad.g_02103	Prbj.g_01323
OG0001937	Syad.g_02576	Prbj.g_01706
OG0001938	Syad.g_00898	Prbj.g_01634
OG0001939	Syad.g_01363, Syad.g_01362	Prbj.g_02669
OG0001940	Syad.g_01054	Prbj.g_01798
OG0001941	Syad.g_02414	Prbj.g_01735
OG0001943	Syad.g_02034	Prbj.g_00836
OG0001944	Syad.g_01981	Prbj.g_00052
OG0001946	Syad.g_01341	Prbj.g_00945
OG0001947	Syad.g_01272	Prbj.g_01853
OG0001948	Syad.g_01714	Prbj.g_02242
OG0001949	Syad.g_01734	Prbj.g_02256
OG0001950	Syad.g_01736	Prbj.g_02258
OG0001951	Syad.g_01755	Prbj.g_02267
OG0001952	Syad.g_01779	Prbj.g_02287
OG0001953	Syad.g_01780	Prbj.g_02288
OG0001954	Syad.g_01991	Prbj.g_02452
OG0001957	Syad.g_02165	Prbj.g_02562
OG0001958	Syad.g_01575	Prbj.g_00811
OG0001961	Syad.g_02358	Prbj.g_00133
OG0001964	Syad.g_00606	Prbj.g_02642
OG0001965	Syad.g_02126	Prbj.g_01357
OG0001966	Syad.g_00553	Prbj.g_01365
OG0001967	Syad.g_00551	Prbj.g_01367
OG0001968	Syad.g_00550	Prbj.g_01368
OG0001969	Syad.g_00482	Prbj.g_01440
OG0001970	Syad.g_02849	Prbj.g_01536
OG0001971	Syad.g_02927	Prbj.g_01145
OG0001972	Syad.g_03000	Prbj.g_00273
OG0001973	Syad.g_02960	Prbj.g_01926
OG0001975	Syad.g_01531	Prbj.g_01994
OG0001976	Syad.g_01533	Prbj.g_01996
OG0001995	Syad.g_01377	Prbj.g_02136
OG0001997	Syad.g_02778	Prbj.g_00597
