Orthogroup	Syad	Syac
OG0001162	Syad.g_01844	Syac.g_01307
OG0001163	Syad.g_02610	Syac.g_00562
OG0001164	Syad.g_02616	Syac.g_00556
OG0001165	Syad.g_02621	Syac.g_00551
OG0001166	Syad.g_02647	Syac.g_00520
OG0001167	Syad.g_02486	Syac.g_00667
OG0001168	Syad.g_02488	Syac.g_00665
OG0001169	Syad.g_02490	Syac.g_00663
OG0001170	Syad.g_02492	Syac.g_00661
OG0001171	Syad.g_02503	Syac.g_00650
OG0001172	Syad.g_00594	Syac.g_02187
OG0001173	Syad.g_00595	Syac.g_02186
OG0001174	Syad.g_00603	Syac.g_02178
OG0001175	Syad.g_00604	Syac.g_02177
OG0001176	Syad.g_00644	Syac.g_02141
OG0001177	Syad.g_00641	Syac.g_02143
OG0001178	Syad.g_02629	Syac.g_00539
OG0001179	Syad.g_00675	Syac.g_02112
OG0001180	Syad.g_00700	Syac.g_02087
OG0001181	Syad.g_00704	Syac.g_02083
OG0001182	Syad.g_00712	Syac.g_02074
OG0001183	Syad.g_00717	Syac.g_02070
OG0001184	Syad.g_00378	Syac.g_00186
OG0001185	Syad.g_00354	Syac.g_00162
OG0001186	Syad.g_00247	Syac.g_00082
OG0001187	Syad.g_00245	Syac.g_00085
OG0001188	Syad.g_00238	Syac.g_00076
OG0001189	Syad.g_00217	Syac.g_00054
OG0001190	Syad.g_03034	Syac.g_02353
OG0001192	Syad.g_00013	Syac.g_02374
OG0001193	Syad.g_00072	Syac.g_02406
OG0001194	Syad.g_00075	Syac.g_02408
OG0001195	Syad.g_00076	Syac.g_02409
OG0001196	Syad.g_00144	Syac.g_02477
OG0001197	Syad.g_00146	Syac.g_02479
OG0001198	Syad.g_00159	Syac.g_02491
OG0001199	Syad.g_02735	Syac.g_00445
OG0001200	Syad.g_02737	Syac.g_00443
OG0001201	Syad.g_02802	Syac.g_00395
OG0001202	Syad.g_02945	Syac.g_02285
OG0001203	Syad.g_00821	Syac.g_01967
OG0001204	Syad.g_00577	Syac.g_02200
OG0001205	Syad.g_02440	Syac.g_00706
OG0001206	Syad.g_02385	Syac.g_01715
OG0001207	Syad.g_00893	Syac.g_01915
OG0001208	Syad.g_00906	Syac.g_01902
OG0001209	Syad.g_00980	Syac.g_01833
OG0001210	Syad.g_00993	Syac.g_01826
OG0001212	Syad.g_01082	Syac.g_01751
OG0001213	Syad.g_02163	Syac.g_00968
OG0001214	Syad.g_02150	Syac.g_00981
OG0001215	Syad.g_01366	Syac.g_00919
OG0001216	Syad.g_01816	Syac.g_01285
OG0001218	Syad.g_02328	Syac.g_01679
OG0001220	Syad.g_01195	Syac.g_00813
OG0001221	Syad.g_01950	Syac.g_01379
OG0001223	Syad.g_01715	Syac.g_01215
OG0001224	Syad.g_01286	Syac.g_00880
OG0001225	Syad.g_01288	Syac.g_00882
OG0001226	Syad.g_02100	Syac.g_01026
OG0001227	Syad.g_00029	Syac.g_02387
OG0001228	Syad.g_02460	Syac.g_00700
OG0001229	Syad.g_01314	Syac.g_00906
OG0001231	Syad.g_00179	Syac.g_00017
OG0001232	Syad.g_02658	Syac.g_00509
OG0001233	Syad.g_02493	Syac.g_00660
OG0001234	Syad.g_00608	Syac.g_02173
OG0001235	Syad.g_00633	Syac.g_02147
OG0001236	Syad.g_00412	Syac.g_00189
OG0001237	Syad.g_00376	Syac.g_00184
OG0001238	Syad.g_00007	Syac.g_02369
OG0001240	Syad.g_02785	Syac.g_00411
OG0001241	Syad.g_02795	Syac.g_00402
OG0001242	Syad.g_02827	Syac.g_00370
OG0001243	Syad.g_02841	Syac.g_00363
OG0001244	Syad.g_02873	Syac.g_00333
OG0001245	Syad.g_02223	Syac.g_01064
OG0001246	Syad.g_00933	Syac.g_01876
OG0001247	Syad.g_01837	Syac.g_01303
OG0001248	Syad.g_01843	Syac.g_01306
OG0001249	Syad.g_00756	Syac.g_02029
OG0001250	Syad.g_01227	Syac.g_00838
OG0001251	Syad.g_00083	Syac.g_02415
OG0001252	Syad.g_01279	Syac.g_00874
OG0001253	Syad.g_02037	Syac.g_01063
OG0001254	Syad.g_01528	Syac.g_01465
OG0001255	Syad.g_02224	Syac.g_01957
OG0001256	Syad.g_02609	Syac.g_00563
OG0001257	Syad.g_02210	Syac.g_01686
OG0001258	Syad.g_02619	Syac.g_00553
OG0001260	Syad.g_02514	Syac.g_00640
OG0001262	Syad.g_00219	Syac.g_00056
OG0001263	Syad.g_02844	Syac.g_00360
OG0001265	Syad.g_02825	Syac.g_00372
OG0001266	Syad.g_02949	Syac.g_02289
OG0001267	Syad.g_00523	Syac.g_02253
OG0001268	Syad.g_00767	Syac.g_02014
OG0001270	Syad.g_02453	Syac.g_00690
OG0001271	Syad.g_02356	Syac.g_01703
OG0001272	Syad.g_00910	Syac.g_01898
OG0001273	Syad.g_02157	Syac.g_00974
OG0001274	Syad.g_02988	Syac.g_02323
OG0001275	Syad.g_01699	Syac.g_01228
OG0001276	Syad.g_01683	Syac.g_01244
OG0001277	Syad.g_00127	Syac.g_02463
OG0001278	Syad.g_01445	Syac.g_01517
OG0001279	Syad.g_02248	Syac.g_01605
OG0001280	Syad.g_02402	Syac.g_00731
OG0001281	Syad.g_02413	Syac.g_00721
OG0001282	Syad.g_00890	Syac.g_01917
OG0001283	Syad.g_00138	Syac.g_02472
OG0001284	Syad.g_02585	Syac.g_00586
OG0001285	Syad.g_02043	Syac.g_01060
OG0001286	Syad.g_00698	Syac.g_02089
OG0001287	Syad.g_00346	Syac.g_00154
OG0001288	Syad.g_00326	Syac.g_00141
OG0001289	Syad.g_02767	Syac.g_00426
OG0001291	Syad.g_02854	Syac.g_00349
OG0001292	Syad.g_00572	Syac.g_02205
OG0001293	Syad.g_00549	Syac.g_02226
OG0001294	Syad.g_01597	Syac.g_01411
OG0001295	Syad.g_00997	Syac.g_01824
OG0001296	Syad.g_00939	Syac.g_01870
OG0001297	Syad.g_00943	Syac.g_01866
OG0001298	Syad.g_01055	Syac.g_01774
OG0001299	Syad.g_01591	Syac.g_01417
OG0001300	Syad.g_01339	Syac.g_00910
OG0001301	Syad.g_01303	Syac.g_00897
OG0001302	Syad.g_02123	Syac.g_01012
OG0001303	Syad.g_01655	Syac.g_01137
OG0001304	Syad.g_01669	Syac.g_01257
OG0001305	Syad.g_01296	Syac.g_00890
OG0001306	Syad.g_01119	Syac.g_00749
OG0001307	Syad.g_00626	Syac.g_02156
OG0001309	Syad.g_00950	Syac.g_01860
OG0001310	Syad.g_02638	Syac.g_00528
OG0001311	Syad.g_01681	Syac.g_01246
OG0001312	Syad.g_01788	Syac.g_01147
OG0001314	Syad.g_01356, Syad.g_01420, Syad.g_00861	Syac.g_00809
OG0001315	Syad.g_00715	Syac.g_02072
OG0001316	Syad.g_02861	Syac.g_00342
OG0001317	Syad.g_00814	Syac.g_01971
OG0001318	Syad.g_00557	Syac.g_02218
OG0001321	Syad.g_02423	Syac.g_00712
OG0001322	Syad.g_02422	Syac.g_00713
OG0001323	Syad.g_00953	Syac.g_01857
OG0001324	Syad.g_01338	Syac.g_00909
OG0001325	Syad.g_01811	Syac.g_01281
OG0001326	Syad.g_00092	Syac.g_02420
OG0001328	Syad.g_01638	Syac.g_01385
OG0001329	Syad.g_00866	Syac.g_01007
OG0001330	Syad.g_02395	Syac.g_00738
OG0001332	Syad.g_02535	Syac.g_00625
OG0001333	Syad.g_02487	Syac.g_00666
OG0001334	Syad.g_00725	Syac.g_02061
OG0001335	Syad.g_00726	Syac.g_02060
OG0001336	Syad.g_00139	Syac.g_02473
OG0001337	Syad.g_00750	Syac.g_02064
OG0001337	Syad.g_00741	Syac.g_02040
OG0001338	Syad.g_00722	Syac.g_02022
OG0001338	Syad.g_00745	Syac.g_02037
OG0001339	Syad.g_02797	Syac.g_00400
OG0001340	Syad.g_00742	Syac.g_02039
OG0001341	Syad.g_01312	Syac.g_00904
OG0001343	Syad.g_00079	Syac.g_02413
OG0001344	Syad.g_01157	Syac.g_00774
OG0001345	Syad.g_01188	Syac.g_00803
OG0001346	Syad.g_02406	Syac.g_00728
OG0001347	Syad.g_00454	Syac.g_00228
OG0001347	Syad.g_00308	Syac.g_00123
OG0001348	Syad.g_01250	Syac.g_00857
OG0001349	Syad.g_02663	Syac.g_00504
OG0001352	Syad.g_00969	Syac.g_01842
OG0001353	Syad.g_01244	Syac.g_00850
OG0001354	Syad.g_01728	Syac.g_01201
OG0001355	Syad.g_02116	Syac.g_01823
OG0001357	Syad.g_01502	Syac.g_01943
OG0001358	Syad.g_02179	Syac.g_00952
OG0001359	Syad.g_00078	Syac.g_02412
OG0001360	Syad.g_01191	Syac.g_00805
OG0001361	Syad.g_01185	Syac.g_00800
OG0001362	Syad.g_02294	Syac.g_01649
OG0001363	Syad.g_02296	Syac.g_01651
OG0001364	Syad.g_00431	Syac.g_00204
OG0001366	Syad.g_02650	Syac.g_00517
OG0001370	Syad.g_02124	Syac.g_01294
OG0001373	Syad.g_00091	Syac.g_02419
OG0001374	Syad.g_00099	Syac.g_02427
OG0001375	Syad.g_00080	Syac.g_02414
OG0001376	Syad.g_00015	Syac.g_02376
OG0001377	Syad.g_00014	Syac.g_02375
OG0001378	Syad.g_02454	Syac.g_00689
OG0001379	Syad.g_02397	Syac.g_00736
OG0001381	Syad.g_00614	Syac.g_02162
OG0001385	Syad.g_00088	Syac.g_02416
OG0001386	Syad.g_00089	Syac.g_02417
OG0001387	Syad.g_00090	Syac.g_02418
OG0001388	Syad.g_00093	Syac.g_02421
OG0001389	Syad.g_00094	Syac.g_02422
OG0001390	Syad.g_00095	Syac.g_02423
OG0001391	Syad.g_00096	Syac.g_02424
OG0001392	Syad.g_00097	Syac.g_02425
OG0001393	Syad.g_00098	Syac.g_02426
OG0001394	Syad.g_01920	Syac.g_01373
OG0001395	Syad.g_01792	Syac.g_01262
OG0001396	Syad.g_00455	Syac.g_00229
OG0001396	Syad.g_00309	Syac.g_00124
OG0001398	Syad.g_01977	Syac.g_01120
OG0001400	Syad.g_00984	Syac.g_00336
OG0001401	Syad.g_01233	Syac.g_00844, Syac.g_00845
OG0001402	Syad.g_02174	Syac.g_00957
OG0001403	Syad.g_00197	Syac.g_00033
OG0001404	Syad.g_02727	Syac.g_00451
OG0001405	Syad.g_00728	Syac.g_02058
OG0001407	Syad.g_00970	Syac.g_01841
OG0001408	Syad.g_01431	Syac.g_01530
OG0001410	Syad.g_00627	Syac.g_02155
OG0001411	Syad.g_00372	Syac.g_00180
OG0001412	Syad.g_00307	Syac.g_00122
OG0001412	Syad.g_00453	Syac.g_00227
OG0001413	Syad.g_02113	Syac.g_01019
OG0001414	Syad.g_00615	Syac.g_02161
OG0001416	Syad.g_02410	Syac.g_00724
OG0001417	Syad.g_01729	Syac.g_01200
OG0001419	Syad.g_00971	Syac.g_01840
OG0001420	Syad.g_00963	Syac.g_01847
OG0001425	Syad.g_00012	Syac.g_02373
OG0001426	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235	Syac.g_00483
OG0001428	Syad.g_02906	Syac.g_00301
OG0001430	Syad.g_03026	Syac.g_02345
OG0001432	Syad.g_01382	Syac.g_01572
OG0001434	Syad.g_01916	Syac.g_01368
OG0001435	Syad.g_01612	Syac.g_01399
OG0001436	Syad.g_00437	Syac.g_00210
OG0001436	Syad.g_00436	Syac.g_00209
OG0001438	Syad.g_00507	Syac.g_00280
OG0001439	Syad.g_00476	Syac.g_00250
OG0001442	Syad.g_01906	Syac.g_01358
OG0001443	Syad.g_00023	Syac.g_02382
OG0001444	Syad.g_02779	Syac.g_00415
OG0001447	Syad.g_02842	Syac.g_00362
OG0001448	Syad.g_02723	Syac.g_01094
OG0001449	Syad.g_00583	Syac.g_02197
OG0001452	Syad.g_00563	Syac.g_02214
OG0001456	Syad.g_00101	Syac.g_02434
OG0001457	Syad.g_00102	Syac.g_02435
OG0001458	Syad.g_00103	Syac.g_02436
OG0001459	Syad.g_01550	Syac.g_01445
OG0001461	Syad.g_02162	Syac.g_02168
OG0001462	Syad.g_00204	Syac.g_00039
OG0001465	Syad.g_01830	Syac.g_01299
OG0001470	Syad.g_02462	Syac.g_00683
OG0001471	Syad.g_00484	Syac.g_00257
OG0001473	Syad.g_02127	Syac.g_01010
OG0001474	Syad.g_00768	Syac.g_02013
OG0001475	Syad.g_02464	Syac.g_00681
OG0001477	Syad.g_01307	Syac.g_00900
OG0001478	Syad.g_02364	Syac.g_01710
OG0001479	Syad.g_00765	Syac.g_02016
OG0001480	Syad.g_01194	Syac.g_00812
OG0001482	Syad.g_01719	Syac.g_01210
OG0001487	Syad.g_02327	Syac.g_01678
OG0001488	Syad.g_01175	Syac.g_00791
OG0001489	Syad.g_00709	Syac.g_02078
OG0001492	Syad.g_01448	Syac.g_01514
OG0001493	Syad.g_01439	Syac.g_01522
OG0001494	Syad.g_02673	Syac.g_00494
OG0001494	Syad.g_00267	Syac.g_00088
OG0001496	Syad.g_01309	Syac.g_00902
OG0001497	Syad.g_01308	Syac.g_00901
OG0001498	Syad.g_00786	Syac.g_01987
OG0001499	Syad.g_02081	Syac.g_01441
OG0001502	Syad.g_01202	Syac.g_00818
OG0001504	Syad.g_01535	Syac.g_01446
OG0001505	Syad.g_00259	Syac.g_00105
OG0001508	Syad.g_02461	Syac.g_00684
OG0001509	Syad.g_00302	Syac.g_00117
OG0001509	Syad.g_00256	Syac.g_00114
OG0001509	Syad.g_00456	Syac.g_00230
OG0001510	Syad.g_00342	Syac.g_00150
OG0001511	Syad.g_02810	Syac.g_00387
OG0001512	Syad.g_00822	Syac.g_01966
OG0001513	Syad.g_00377	Syac.g_00185
OG0001514	Syad.g_01310	Syac.g_00903
OG0001515	Syad.g_01343	Syac.g_00914
OG0001516	Syad.g_01588	Syac.g_01420
OG0001517	Syad.g_00762	Syac.g_02019
OG0001518	Syad.g_00009	Syac.g_02371
OG0001519	Syad.g_00025	Syac.g_02384
OG0001520	Syad.g_01039	Syac.g_01787
OG0001522	Syad.g_01243	Syac.g_00849
OG0001527	Syad.g_01030	Syac.g_01794
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Syac.g_00682
OG0001529	Syad.g_00210	Syac.g_00047
OG0001530	Syad.g_02808	Syac.g_00389
OG0001531	Syad.g_00823	Syac.g_01965
OG0001532	Syad.g_01492	Syac.g_01487
OG0001534	Syad.g_01668	Syac.g_01258
OG0001535	Syad.g_01685	Syac.g_01242
OG0001536	Syad.g_01762	Syac.g_01177
OG0001537	Syad.g_01949	Syac.g_01378
OG0001538	Syad.g_01884	Syac.g_01336
OG0001539	Syad.g_01607	Syac.g_01403
OG0001540	Syad.g_02846	Syac.g_00358
OG0001541	Syad.g_02915	Syac.g_02256
OG0001542	Syad.g_02924	Syac.g_02265
OG0001543	Syad.g_02969	Syac.g_02307
OG0001544	Syad.g_00024	Syac.g_02383
OG0001545	Syad.g_00126	Syac.g_02462
OG0001547	Syad.g_01963	Syac.g_01122
OG0001548	Syad.g_02092	Syac.g_01030
OG0001551	Syad.g_01256	Syac.g_00861
OG0001559	Syad.g_02807	Syac.g_00390
OG0001560	Syad.g_02793	Syac.g_00403
OG0001561	Syad.g_01679	Syac.g_01248
OG0001562	Syad.g_01693	Syac.g_01234
OG0001563	Syad.g_00693	Syac.g_02095
OG0001564	Syad.g_01539	Syac.g_02430
OG0001567	Syad.g_01965	Syac.g_01121
OG0001568	Syad.g_01961	Syac.g_01124
OG0001570	Syad.g_01985	Syac.g_01108
OG0001574	Syad.g_01028	Syac.g_01796
OG0001575	Syad.g_01033	Syac.g_01791
OG0001576	Syad.g_01103	Syac.g_01729
OG0001577	Syad.g_01148	Syac.g_00765
OG0001578	Syad.g_01534	Syac.g_01457
OG0001579	Syad.g_00732	Syac.g_02054, Syac.g_02049
OG0001580	Syad.g_03020	Syac.g_02341
OG0001585	Syad.g_02678	Syac.g_01072
OG0001586	Syad.g_02669	Syac.g_00498
OG0001588	Syad.g_00428	Syac.g_00200
OG0001589	Syad.g_02495	Syac.g_00657
OG0001590	Syad.g_02158	Syac.g_00973
OG0001591	Syad.g_01599	Syac.g_01409
OG0001592	Syad.g_03021	Syac.g_02342
OG0001594	Syad.g_01570, Syad.g_02252, Syad.g_02832	Syac.g_01609
OG0001594	Syad.g_03041	Syac.g_02362
OG0001602	Syad.g_01831	Syac.g_01300
OG0001614	Syad.g_00356	Syac.g_00164
OG0001615	Syad.g_01205	Syac.g_00825
OG0001615	Syad.g_01002	Syac.g_01819
OG0001616	Syad.g_01515	Syac.g_01472
OG0001617	Syad.g_01335	Syac.g_00907
OG0001618	Syad.g_01805	Syac.g_01274
OG0001619	Syad.g_01773	Syac.g_01164
OG0001620	Syad.g_00774	Syac.g_02007
OG0001621	Syad.g_00562	Syac.g_02215
OG0001622	Syad.g_00137	Syac.g_02471
OG0001623	Syad.g_00746	Syac.g_02036
OG0001624	Syad.g_00031	Syac.g_02388
OG0001625	Syad.g_00555	Syac.g_02220
OG0001634	Syad.g_01594	Syac.g_01414
OG0001635	Syad.g_00322	Syac.g_00137
OG0001636	Syad.g_00203	Syac.g_00038
OG0001637	Syad.g_02508	Syac.g_00646
OG0001639	Syad.g_02539	Syac.g_00622
OG0001640	Syad.g_01274	Syac.g_00868
OG0001641	Syad.g_01711	Syac.g_01219
OG0001643	Syad.g_02147	Syac.g_00984
OG0001644	Syad.g_01799	Syac.g_01266
OG0001646	Syad.g_01399, Syad.g_01392	Syac.g_00475
OG0001647	Syad.g_00531	Syac.g_02244
OG0001653	Syad.g_02782	Syac.g_00412
OG0001654	Syad.g_02537	Syac.g_00624
OG0001655	Syad.g_02108	Syac.g_00487
OG0001656	Syad.g_00731	Syac.g_02050
OG0001657	Syad.g_02889	Syac.g_00319
OG0001658	Syad.g_03033	Syac.g_02352
OG0001659	Syad.g_01507	Syac.g_01478
OG0001660	Syad.g_02816	Syac.g_00381, Syac.g_01997
OG0001666	Syad.g_01536	Syac.g_01452
OG0001672	Syad.g_02743	Syac.g_00437
OG0001673	Syad.g_00812	Syac.g_01973
OG0001675	Syad.g_01695	Syac.g_01232
OG0001676	Syad.g_00734	Syac.g_02051
OG0001677	Syad.g_00718	Syac.g_02069
OG0001677	Syad.g_01497	Syac.g_01450
OG0001678	Syad.g_00593	Syac.g_02188
OG0001679	Syad.g_01038, Syad.g_01037	Syac.g_01788
OG0001680	Syad.g_01171	Syac.g_00788
OG0001681	Syad.g_01214	Syac.g_00468
OG0001682	Syad.g_02102	Syac.g_00627
OG0001682	Syad.g_01807	Syac.g_01277
OG0001691	Syad.g_02182	Syac.g_00950
OG0001692	Syad.g_02271	Syac.g_01626
OG0001693	Syad.g_01291	Syac.g_00885
OG0001694	Syad.g_00521	Syac.g_02255
OG0001695	Syad.g_00123	Syac.g_02457
OG0001702	Syad.g_02772	Syac.g_00421
OG0001703	Syad.g_00894	Syac.g_01914
OG0001713	Syad.g_01164	Syac.g_00783
OG0001714	Syad.g_00316	Syac.g_00134
OG0001714	Syad.g_02675	Syac.g_00491
OG0001715	Syad.g_02084	Syac.g_01035
OG0001716	Syad.g_01200	Syac.g_00816
OG0001717	Syad.g_02901	Syac.g_00306
OG0001728	Syad.g_02036, Syad.g_01079, Syad.g_01080, Syad.g_02241, Syad.g_02003, Syad.g_02990	Syac.g_00061
OG0001729	Syad.g_00828	Syac.g_01962
OG0001730	Syad.g_00832	Syac.g_01955
OG0001731	Syad.g_02563	Syac.g_00602
OG0001735	Syad.g_01573	Syac.g_01428
OG0001736	Syad.g_00450	Syac.g_00224
OG0001737	Syad.g_00501	Syac.g_00274
OG0001738	Syad.g_00462	Syac.g_00236
OG0001739	Syad.g_00122	Syac.g_02455
OG0001740	Syad.g_00124	Syac.g_02459
OG0001741	Syad.g_02682	Syac.g_01939, Syac.g_00489
OG0001747	Syad.g_02871	Syac.g_00337
OG0001749	Syad.g_00446	Syac.g_00220
OG0001750	Syad.g_02780	Syac.g_00414
OG0001751	Syad.g_00811	Syac.g_01974
OG0001752	Syad.g_02518	Syac.g_00637
OG0001754	Syad.g_02510	Syac.g_00644
OG0001755	Syad.g_00949	Syac.g_01861
OG0001756	Syad.g_00022	Syac.g_02381
OG0001758	Syad.g_01546	Syac.g_01440
OG0001761	Syad.g_02198	Syac.g_00944
OG0001762	Syad.g_01704	Syac.g_01225
OG0001763	Syad.g_01716	Syac.g_01214
OG0001764	Syad.g_01642	Syac.g_01128
OG0001766	Syad.g_00489	Syac.g_00262
OG0001767	Syad.g_00438	Syac.g_00211
OG0001768	Syad.g_02931	Syac.g_02271
OG0001769	Syad.g_02133	Syac.g_00998
OG0001771	Syad.g_02075	Syac.g_00851
OG0001783	Syad.g_00351	Syac.g_00159
OG0001784	Syad.g_02774	Syac.g_00419
OG0001785	Syad.g_02509	Syac.g_00645
OG0001786	Syad.g_02588	Syac.g_00584
OG0001787	Syad.g_00976	Syac.g_01837
OG0001788	Syad.g_00979	Syac.g_01834
OG0001789	Syad.g_02404	Syac.g_00730
OG0001790	Syad.g_01126	Syac.g_00756
OG0001791	Syad.g_01165	Syac.g_00784
OG0001792	Syad.g_01456	Syac.g_01509
OG0001795	Syad.g_00817	Syac.g_01443
OG0001796	Syad.g_01691	Syac.g_01236
OG0001797	Syad.g_01781	Syac.g_01155
OG0001798	Syad.g_02171	Syac.g_00959
OG0001799	Syad.g_02136	Syac.g_00995
OG0001800	Syad.g_02249	Syac.g_01606
OG0001801	Syad.g_02258	Syac.g_01614
OG0001803	Syad.g_02444	Syac.g_00702
OG0001804	Syad.g_00787	Syac.g_01986
OG0001805	Syad.g_00567	Syac.g_02209
OG0001806	Syad.g_00532	Syac.g_02243
OG0001807	Syad.g_00435	Syac.g_00208
OG0001808	Syad.g_00422	Syac.g_00197
OG0001809	Syad.g_02857	Syac.g_00346
OG0001810	Syad.g_02859	Syac.g_00344
OG0001811	Syad.g_02922	Syac.g_02262
OG0001812	Syad.g_03022	Syac.g_02343
OG0001814	Syad.g_00147	Syac.g_02480
OG0001815	Syad.g_00157	Syac.g_02489
OG0001816	Syad.g_01604	Syac.g_01405
OG0001817	Syad.g_02089	Syac.g_02439
OG0001835	Syad.g_00849	Syac.g_01587
OG0001838	Syad.g_00170	Syac.g_00008
OG0001839	Syad.g_00199	Syac.g_00035
OG0001840	Syad.g_00216	Syac.g_00053
OG0001841	Syad.g_00223	Syac.g_00060
OG0001842	Syad.g_02522	Syac.g_00630
OG0001843	Syad.g_00357	Syac.g_00165
OG0001844	Syad.g_00358	Syac.g_00166
OG0001845	Syad.g_00359	Syac.g_00167
OG0001847	Syad.g_02826	Syac.g_00371
OG0001848	Syad.g_02822	Syac.g_00375
OG0001849	Syad.g_02766	Syac.g_00427
OG0001850	Syad.g_02756	Syac.g_00436
OG0001851	Syad.g_02739	Syac.g_00441
OG0001852	Syad.g_02738	Syac.g_00442
OG0001853	Syad.g_02731	Syac.g_00448
OG0001854	Syad.g_00818	Syac.g_01969
OG0001856	Syad.g_02594	Syac.g_00571
OG0001857	Syad.g_02591	Syac.g_00574
OG0001858	Syad.g_02554	Syac.g_00608
OG0001859	Syad.g_00882	Syac.g_01925
OG0001860	Syad.g_00896	Syac.g_01912
OG0001861	Syad.g_00911	Syac.g_01897
OG0001862	Syad.g_00922	Syac.g_01886
OG0001863	Syad.g_00928	Syac.g_01881
OG0001864	Syad.g_00991	Syac.g_01828
OG0001865	Syad.g_01067	Syac.g_01762
OG0001866	Syad.g_01098	Syac.g_01737
OG0001867	Syad.g_02200	Syac.g_00942
OG0001868	Syad.g_02409	Syac.g_00725
OG0001869	Syad.g_01147	Syac.g_00764
OG0001870	Syad.g_01155	Syac.g_00772
OG0001871	Syad.g_01160	Syac.g_00778
OG0001872	Syad.g_01451	Syac.g_01513
OG0001873	Syad.g_01514	Syac.g_01473
OG0001874	Syad.g_01517	Syac.g_01470
OG0001875	Syad.g_01547	Syac.g_01439
OG0001876	Syad.g_01548	Syac.g_01438
OG0001877	Syad.g_01342	Syac.g_00913
OG0001878	Syad.g_01698	Syac.g_01229
OG0001879	Syad.g_01706	Syac.g_01223
OG0001880	Syad.g_01746	Syac.g_01186
OG0001881	Syad.g_01754	Syac.g_01185
OG0001882	Syad.g_01778	Syac.g_01158
OG0001883	Syad.g_01782	Syac.g_01154
OG0001884	Syad.g_01790	Syac.g_01145
OG0001885	Syad.g_01647	Syac.g_01133
OG0001886	Syad.g_01643	Syac.g_01129
OG0001887	Syad.g_01637	Syac.g_01386
OG0001888	Syad.g_01913	Syac.g_01366
OG0001889	Syad.g_01873	Syac.g_01325
OG0001890	Syad.g_01220	Syac.g_00831
OG0001891	Syad.g_01207	Syac.g_00827
OG0001892	Syad.g_01193	Syac.g_00811
OG0001893	Syad.g_02170	Syac.g_00960
OG0001894	Syad.g_02153	Syac.g_00978
OG0001895	Syad.g_02253	Syac.g_01610
OG0001896	Syad.g_02457	Syac.g_00698
OG0001897	Syad.g_00771	Syac.g_02010
OG0001898	Syad.g_00755	Syac.g_02030
OG0001899	Syad.g_00682	Syac.g_02105
OG0001900	Syad.g_00547	Syac.g_02228
OG0001901	Syad.g_00546	Syac.g_02229
OG0001902	Syad.g_00516	Syac.g_00289
OG0001903	Syad.g_00506	Syac.g_00279
OG0001904	Syad.g_00433	Syac.g_00206
OG0001905	Syad.g_00420	Syac.g_00195
OG0001906	Syad.g_02847	Syac.g_00357
OG0001907	Syad.g_02868	Syac.g_00338
OG0001908	Syad.g_02917	Syac.g_02258
OG0001909	Syad.g_02929	Syac.g_02269
OG0001910	Syad.g_02980	Syac.g_02315
OG0001912	Syad.g_00001	Syac.g_02364
OG0001913	Syad.g_00003	Syac.g_02366
OG0001914	Syad.g_01532	Syac.g_01460
OG0001915	Syad.g_00153	Syac.g_02486
OG0001916	Syad.g_00921	Syac.g_01887
OG0001917	Syad.g_01684	Syac.g_01243
OG0001918	Syad.g_02046	Syac.g_01059
OG0001918	Syad.g_00117	Syac.g_02450
OG0001923	Syad.g_00251, Syad.g_00317	Syac.g_00128
OG0001930	Syad.g_02523	Syac.g_00629
OG0001931	Syad.g_02524	Syac.g_00628
OG0001932	Syad.g_00355	Syac.g_00163
OG0001933	Syad.g_02804	Syac.g_00393
OG0001934	Syad.g_02789	Syac.g_00407
OG0001935	Syad.g_02736	Syac.g_00444
OG0001936	Syad.g_02103	Syac.g_01024
OG0001937	Syad.g_02576	Syac.g_00594
OG0001938	Syad.g_00898	Syac.g_01910
OG0001939	Syad.g_01363, Syad.g_01362	Syac.g_00917
OG0001940	Syad.g_01054	Syac.g_01775
OG0001941	Syad.g_02414	Syac.g_00720
OG0001943	Syad.g_02034	Syac.g_01068
OG0001944	Syad.g_01981	Syac.g_01116
OG0001946	Syad.g_01341	Syac.g_00912
OG0001948	Syad.g_01714	Syac.g_01216
OG0001949	Syad.g_01734	Syac.g_01195
OG0001950	Syad.g_01736	Syac.g_01193
OG0001951	Syad.g_01755	Syac.g_01184
OG0001952	Syad.g_01779	Syac.g_01157
OG0001953	Syad.g_01780	Syac.g_01156
OG0001954	Syad.g_01991	Syac.g_01099
OG0001957	Syad.g_02165	Syac.g_00965
OG0001958	Syad.g_01575	Syac.g_01426
OG0001959	Syad.g_00304	Syac.g_00119
OG0001959	Syad.g_00305	Syac.g_00120
OG0001960	Syad.g_02348	Syac.g_01688
OG0001961	Syad.g_02358	Syac.g_01705
OG0001964	Syad.g_00606	Syac.g_02175
OG0001965	Syad.g_02126	Syac.g_01011
OG0001966	Syad.g_00553	Syac.g_02222
OG0001967	Syad.g_00551	Syac.g_02224
OG0001968	Syad.g_00550	Syac.g_02225
OG0001969	Syad.g_00482	Syac.g_00255
OG0001970	Syad.g_02849	Syac.g_00355
