Orthogroup	Syad	Syaa
OG0001109	Syad.g_01739	Syaa.g_01349
OG0001110	Syad.g_01737	Syaa.g_01347
OG0001111	Syad.g_01735	Syaa.g_01345
OG0001112	Syad.g_01733	Syaa.g_01343
OG0001113	Syad.g_01732	Syaa.g_01342
OG0001114	Syad.g_01731	Syaa.g_01341
OG0001115	Syad.g_01727	Syaa.g_01337
OG0001116	Syad.g_01725	Syaa.g_01335
OG0001117	Syad.g_01724	Syaa.g_01334
OG0001118	Syad.g_01723	Syaa.g_01333
OG0001119	Syad.g_01721	Syaa.g_01331
OG0001120	Syad.g_01717	Syaa.g_01328
OG0001121	Syad.g_01503	Syaa.g_01125
OG0001122	Syad.g_01689	Syaa.g_01301
OG0001123	Syad.g_01682	Syaa.g_01294
OG0001124	Syad.g_01680	Syaa.g_01292
OG0001125	Syad.g_01678	Syaa.g_01290
OG0001126	Syad.g_01276	Syaa.g_00864
OG0001127	Syad.g_01277	Syaa.g_00865
OG0001128	Syad.g_01280	Syaa.g_00868
OG0001129	Syad.g_01282	Syaa.g_00870
OG0001130	Syad.g_01283	Syaa.g_00871
OG0001131	Syad.g_01953	Syaa.g_01108
OG0001132	Syad.g_02038	Syaa.g_01468
OG0001133	Syad.g_02172	Syaa.g_01656
OG0001134	Syad.g_01527	Syaa.g_01028
OG0001135	Syad.g_01529	Syaa.g_01030
OG0001136	Syad.g_01150	Syaa.g_00767
OG0001137	Syad.g_01169	Syaa.g_00786
OG0001138	Syad.g_01493	Syaa.g_01002
OG0001139	Syad.g_01491	Syaa.g_01000
OG0001140	Syad.g_01490	Syaa.g_00999
OG0001141	Syad.g_01489	Syaa.g_00998
OG0001142	Syad.g_01488	Syaa.g_00997
OG0001143	Syad.g_01473	Syaa.g_00987
OG0001144	Syad.g_01457	Syaa.g_00978
OG0001145	Syad.g_01112	Syaa.g_00748
OG0001146	Syad.g_02412	Syaa.g_00729
OG0001147	Syad.g_02349	Syaa.g_01837
OG0001148	Syad.g_00889	Syaa.g_02061
OG0001149	Syad.g_00888	Syaa.g_02062
OG0001150	Syad.g_00887	Syaa.g_02063
OG0001151	Syad.g_00875	Syaa.g_02076
OG0001152	Syad.g_00872	Syaa.g_02077
OG0001153	Syad.g_02318	Syaa.g_01811
OG0001154	Syad.g_02319	Syaa.g_01812
OG0001156	Syad.g_02543	Syaa.g_00623
OG0001157	Syad.g_02544	Syaa.g_00622
OG0001158	Syad.g_02546	Syaa.g_00619
OG0001159	Syad.g_02547	Syaa.g_00618
OG0001160	Syad.g_02595	Syaa.g_00574
OG0001161	Syad.g_00026	Syaa.g_02620
OG0001162	Syad.g_01844	Syaa.g_01203
OG0001163	Syad.g_02610	Syaa.g_00566
OG0001164	Syad.g_02616	Syaa.g_00560
OG0001165	Syad.g_02621	Syaa.g_00555
OG0001166	Syad.g_02647	Syaa.g_00527
OG0001167	Syad.g_02486	Syaa.g_00673
OG0001168	Syad.g_02488	Syaa.g_00672
OG0001169	Syad.g_02490	Syaa.g_00670
OG0001170	Syad.g_02492	Syaa.g_00668
OG0001171	Syad.g_02503	Syaa.g_00655
OG0001172	Syad.g_00594	Syaa.g_02347
OG0001173	Syad.g_00595	Syaa.g_02346
OG0001174	Syad.g_00603	Syaa.g_02338
OG0001175	Syad.g_00604	Syaa.g_02337
OG0001176	Syad.g_00644	Syaa.g_02314
OG0001177	Syad.g_00641	Syaa.g_02316
OG0001178	Syad.g_02629	Syaa.g_00546
OG0001179	Syad.g_00675	Syaa.g_02268
OG0001180	Syad.g_00700	Syaa.g_02243
OG0001181	Syad.g_00704	Syaa.g_02239
OG0001182	Syad.g_00712	Syaa.g_02230
OG0001183	Syad.g_00717	Syaa.g_02224
OG0001184	Syad.g_00378	Syaa.g_00151
OG0001186	Syad.g_00247	Syaa.g_00081
OG0001187	Syad.g_00245	Syaa.g_00082
OG0001188	Syad.g_00238	Syaa.g_00075
OG0001189	Syad.g_00217	Syaa.g_00057
OG0001190	Syad.g_03034	Syaa.g_02592
OG0001192	Syad.g_00013	Syaa.g_02612
OG0001193	Syad.g_00072	Syaa.g_02658
OG0001194	Syad.g_00075	Syaa.g_02660
OG0001195	Syad.g_00076	Syaa.g_02661
OG0001196	Syad.g_00144	Syaa.g_02741
OG0001197	Syad.g_00146	Syaa.g_02743
OG0001198	Syad.g_00159	Syaa.g_02755
OG0001199	Syad.g_02735	Syaa.g_00347
OG0001200	Syad.g_02737	Syaa.g_00345
OG0001201	Syad.g_02802	Syaa.g_02381
OG0001202	Syad.g_02945	Syaa.g_02528
OG0001203	Syad.g_00821	Syaa.g_02106
OG0001204	Syad.g_00577	Syaa.g_00316
OG0001205	Syad.g_02440	Syaa.g_00713
OG0001206	Syad.g_02385	Syaa.g_01855
OG0001207	Syad.g_00893	Syaa.g_02058
OG0001208	Syad.g_00906	Syaa.g_02049
OG0001209	Syad.g_00980	Syaa.g_01977
OG0001210	Syad.g_00993	Syaa.g_01967
OG0001212	Syad.g_01082	Syaa.g_01892
OG0001213	Syad.g_02163	Syaa.g_01646
OG0001214	Syad.g_02150	Syaa.g_01631
OG0001215	Syad.g_01366	Syaa.g_00914
OG0001216	Syad.g_01816	Syaa.g_01238
OG0001218	Syad.g_02328	Syaa.g_01820
OG0001219	Syad.g_01653	Syaa.g_01404
OG0001220	Syad.g_01195	Syaa.g_00812
OG0001221	Syad.g_01950	Syaa.g_01111
OG0001222	Syad.g_01770	Syaa.g_01371
OG0001223	Syad.g_01715	Syaa.g_01326
OG0001224	Syad.g_01286	Syaa.g_00874
OG0001225	Syad.g_01288	Syaa.g_00876
OG0001226	Syad.g_02100	Syaa.g_01579
OG0001227	Syad.g_00029	Syaa.g_02622
OG0001228	Syad.g_02460	Syaa.g_00695
OG0001229	Syad.g_01314	Syaa.g_00899
OG0001231	Syad.g_00179	Syaa.g_00017
OG0001232	Syad.g_02658	Syaa.g_00508
OG0001233	Syad.g_02493	Syaa.g_00667
OG0001234	Syad.g_00608	Syaa.g_02333
OG0001235	Syad.g_00633	Syaa.g_02323
OG0001236	Syad.g_00412	Syaa.g_00154
OG0001238	Syad.g_00007	Syaa.g_02607
OG0001239	Syad.g_02732	Syaa.g_00350
OG0001240	Syad.g_02785	Syaa.g_02364
OG0001241	Syad.g_02795	Syaa.g_02374
OG0001242	Syad.g_02827	Syaa.g_02407
OG0001243	Syad.g_02841	Syaa.g_02415
OG0001244	Syad.g_02873	Syaa.g_02445
OG0001245	Syad.g_02223	Syaa.g_01492
OG0001246	Syad.g_00933	Syaa.g_02023
OG0001247	Syad.g_01837	Syaa.g_01207
OG0001248	Syad.g_01843	Syaa.g_01204
OG0001250	Syad.g_01227	Syaa.g_00832
OG0001251	Syad.g_00083	Syaa.g_02667
OG0001252	Syad.g_01279	Syaa.g_00867
OG0001253	Syad.g_02037	Syaa.g_01467
OG0001254	Syad.g_01528	Syaa.g_01029
OG0001255	Syad.g_02224	Syaa.g_01696
OG0001256	Syad.g_02609	Syaa.g_00567
OG0001257	Syad.g_02210	Syaa.g_01418
OG0001258	Syad.g_02619	Syaa.g_00557
OG0001260	Syad.g_02514	Syaa.g_00642
OG0001261	Syad.g_00684	Syaa.g_02259
OG0001262	Syad.g_00219	Syaa.g_00059
OG0001263	Syad.g_02844	Syaa.g_02418
OG0001265	Syad.g_02825	Syaa.g_02405
OG0001266	Syad.g_02949	Syaa.g_02532
OG0001267	Syad.g_00523	Syaa.g_00262
OG0001268	Syad.g_00767	Syaa.g_02176
OG0001270	Syad.g_02453	Syaa.g_00701
OG0001271	Syad.g_02356	Syaa.g_01845
OG0001272	Syad.g_00910	Syaa.g_02045
OG0001273	Syad.g_02157	Syaa.g_01639
OG0001274	Syad.g_02988	Syaa.g_02563
OG0001275	Syad.g_01699	Syaa.g_01311
OG0001276	Syad.g_01683	Syaa.g_01295
OG0001277	Syad.g_00127	Syaa.g_02724
OG0001278	Syad.g_01445	Syaa.g_00966
OG0001279	Syad.g_02248	Syaa.g_01749
OG0001280	Syad.g_02402	Syaa.g_00738
OG0001281	Syad.g_02413	Syaa.g_00728
OG0001282	Syad.g_00890	Syaa.g_02060
OG0001283	Syad.g_00138	Syaa.g_02734
OG0001284	Syad.g_02585	Syaa.g_00583
OG0001286	Syad.g_00698	Syaa.g_02245
OG0001287	Syad.g_00346	Syaa.g_00121
OG0001289	Syad.g_02767	Syaa.g_00327
OG0001290	Syad.g_02794	Syaa.g_02373
OG0001291	Syad.g_02854	Syaa.g_02428
OG0001292	Syad.g_00572	Syaa.g_00310
OG0001293	Syad.g_00549	Syaa.g_00288
OG0001294	Syad.g_01597	Syaa.g_01076
OG0001295	Syad.g_00997	Syaa.g_01964
OG0001296	Syad.g_00939	Syaa.g_02017
OG0001297	Syad.g_00943	Syaa.g_02013
OG0001298	Syad.g_01055	Syaa.g_01913
OG0001299	Syad.g_01591	Syaa.g_01070
OG0001300	Syad.g_01339	Syaa.g_00905
OG0001301	Syad.g_01303	Syaa.g_00891
OG0001302	Syad.g_02123	Syaa.g_01600
OG0001303	Syad.g_01655	Syaa.g_01402
OG0001304	Syad.g_01669	Syaa.g_01281
OG0001305	Syad.g_01296	Syaa.g_00885
OG0001306	Syad.g_01119	Syaa.g_00753
OG0001309	Syad.g_00950	Syaa.g_02005
OG0001310	Syad.g_02638	Syaa.g_00535
OG0001311	Syad.g_01681	Syaa.g_01293
OG0001312	Syad.g_01788	Syaa.g_01391
OG0001315	Syad.g_00715	Syaa.g_02226
OG0001316	Syad.g_02861	Syaa.g_02434
OG0001317	Syad.g_00814	Syaa.g_02112
OG0001318	Syad.g_00557	Syaa.g_00296
OG0001321	Syad.g_02423	Syaa.g_00719
OG0001322	Syad.g_02422	Syaa.g_00720
OG0001323	Syad.g_00953	Syaa.g_02002
OG0001324	Syad.g_01338	Syaa.g_00904
OG0001325	Syad.g_01811	Syaa.g_01243
OG0001326	Syad.g_00092	Syaa.g_00396, Syaa.g_02672
OG0001327	Syad.g_01605	Syaa.g_01083
OG0001328	Syad.g_01638	Syaa.g_01104
OG0001330	Syad.g_02395	Syaa.g_00746
OG0001334	Syad.g_00725	Syaa.g_02216
OG0001335	Syad.g_00726	Syaa.g_02215
OG0001336	Syad.g_00139	Syaa.g_02735
OG0001337	Syad.g_00750	Syaa.g_02219
OG0001337	Syad.g_00741	Syaa.g_02200
OG0001338	Syad.g_00722	Syaa.g_02184
OG0001338	Syad.g_00745	Syaa.g_02195
OG0001339	Syad.g_02797	Syaa.g_02376
OG0001340	Syad.g_00742	Syaa.g_02199
OG0001341	Syad.g_01312	Syaa.g_00897
OG0001343	Syad.g_00079	Syaa.g_02664
OG0001344	Syad.g_01157	Syaa.g_00775
OG0001345	Syad.g_01188	Syaa.g_00803
OG0001346	Syad.g_02406	Syaa.g_00734
OG0001347	Syad.g_00454	Syaa.g_00195
OG0001347	Syad.g_00308	Syaa.g_00445
OG0001348	Syad.g_01250	Syaa.g_00847
OG0001349	Syad.g_02663	Syaa.g_00437
OG0001350	Syad.g_00820	Syaa.g_02107
OG0001352	Syad.g_00969	Syaa.g_01987
OG0001353	Syad.g_01244	Syaa.g_00841
OG0001354	Syad.g_01728	Syaa.g_01338
OG0001355	Syad.g_02116	Syaa.g_01524
OG0001356	Syad.g_01251	Syaa.g_00848
OG0001357	Syad.g_01502	Syaa.g_02307
OG0001358	Syad.g_02179	Syaa.g_01663
OG0001359	Syad.g_00078	Syaa.g_02663
OG0001360	Syad.g_01191	Syaa.g_00805
OG0001361	Syad.g_01185	Syaa.g_00800
OG0001362	Syad.g_02294	Syaa.g_01789
OG0001363	Syad.g_02296	Syaa.g_01791
OG0001364	Syad.g_00431	Syaa.g_00171
OG0001366	Syad.g_02650	Syaa.g_00524
OG0001368	Syad.g_00578	Syaa.g_00317
OG0001369	Syad.g_02784	Syaa.g_02363
OG0001370	Syad.g_02124	Syaa.g_01218
OG0001373	Syad.g_00091	Syaa.g_02671
OG0001374	Syad.g_00099	Syaa.g_02679
OG0001375	Syad.g_00080	Syaa.g_02665
OG0001376	Syad.g_00015	Syaa.g_02614
OG0001377	Syad.g_00014	Syaa.g_02613
OG0001378	Syad.g_02454	Syaa.g_00700
OG0001379	Syad.g_02397	Syaa.g_00744
OG0001383	Syad.g_00827	Syaa.g_02101
OG0001385	Syad.g_00088	Syaa.g_02668
OG0001386	Syad.g_00089	Syaa.g_02669
OG0001387	Syad.g_00090	Syaa.g_02670
OG0001388	Syad.g_00093	Syaa.g_02673
OG0001389	Syad.g_00094	Syaa.g_02674
OG0001390	Syad.g_00095	Syaa.g_02675
OG0001391	Syad.g_00096	Syaa.g_02676
OG0001392	Syad.g_00097	Syaa.g_02677
OG0001393	Syad.g_00098	Syaa.g_02678
OG0001394	Syad.g_01920	Syaa.g_01118
OG0001395	Syad.g_01792	Syaa.g_01267
OG0001396	Syad.g_00455	Syaa.g_00196
OG0001396	Syad.g_00309	Syaa.g_01018, Syaa.g_00444
OG0001398	Syad.g_01977	Syaa.g_01424
OG0001401	Syad.g_01233	Syaa.g_00837
OG0001402	Syad.g_02174	Syaa.g_01658
OG0001404	Syad.g_02727	Syaa.g_00355
OG0001405	Syad.g_00728	Syaa.g_02213
OG0001407	Syad.g_00970	Syaa.g_01986
OG0001408	Syad.g_01431	Syaa.g_00953
OG0001411	Syad.g_00372	Syaa.g_00457
OG0001412	Syad.g_00307	Syaa.g_00442
OG0001412	Syad.g_00453	Syaa.g_00194
OG0001413	Syad.g_02113	Syaa.g_01590
OG0001416	Syad.g_02410	Syaa.g_00731
OG0001417	Syad.g_01729	Syaa.g_01339
OG0001419	Syad.g_00971	Syaa.g_01985
OG0001420	Syad.g_00963	Syaa.g_01991
OG0001421	Syad.g_02105	Syaa.g_01583
OG0001421	Syad.g_02039	Syaa.g_01469
OG0001426	Syad.g_02235	Syaa.g_02303
OG0001427	Syad.g_01412, Syad.g_02339, Syad.g_01325, Syad.g_01943, Syad.g_00407, Syad.g_01322, Syad.g_01326, Syad.g_01330, Syad.g_01321, Syad.g_01329, Syad.g_01333, Syad.g_01944, Syad.g_02342, Syad.g_00045, Syad.g_00403, Syad.g_02773	Syaa.g_01702
OG0001427	Syad.g_02257	Syaa.g_00945, Syaa.g_01713, Syaa.g_01715, Syaa.g_00381, Syaa.g_01720
OG0001428	Syad.g_02906	Syaa.g_02481
OG0001430	Syad.g_03026	Syaa.g_02584
OG0001432	Syad.g_01382	Syaa.g_00930
OG0001433	Syad.g_01253, Syad.g_01252	Syaa.g_00849
OG0001434	Syad.g_01916	Syaa.g_01123
OG0001435	Syad.g_01612	Syaa.g_01090
OG0001438	Syad.g_00507	Syaa.g_00247
OG0001439	Syad.g_00476	Syaa.g_00221
OG0001442	Syad.g_01906	Syaa.g_01138
OG0001443	Syad.g_00023	Syaa.g_02617
OG0001444	Syad.g_02779	Syaa.g_02357
OG0001447	Syad.g_02842	Syaa.g_02416
OG0001448	Syad.g_02723	Syaa.g_00423
OG0001449	Syad.g_00583	Syaa.g_02098, Syaa.g_01042
OG0001452	Syad.g_00563	Syaa.g_00301
OG0001453	Syad.g_01709	Syaa.g_01319
OG0001454	Syad.g_02101	Syaa.g_01580
OG0001456	Syad.g_00101	Syaa.g_02687
OG0001457	Syad.g_00102	Syaa.g_02688
OG0001458	Syad.g_00103	Syaa.g_02689
OG0001459	Syad.g_01550	Syaa.g_01040
OG0001460	Syad.g_01254	Syaa.g_00850
OG0001461	Syad.g_02162	Syaa.g_02328
OG0001465	Syad.g_01830	Syaa.g_01211
OG0001470	Syad.g_02462	Syaa.g_00693
OG0001471	Syad.g_00484	Syaa.g_00226
OG0001473	Syad.g_02127	Syaa.g_01603
OG0001474	Syad.g_00768	Syaa.g_02175
OG0001475	Syad.g_02464	Syaa.g_00691
OG0001477	Syad.g_01307	Syaa.g_00893
OG0001479	Syad.g_00765	Syaa.g_02178
OG0001480	Syad.g_01194	Syaa.g_00810
OG0001482	Syad.g_01719	Syaa.g_01329
OG0001487	Syad.g_02327	Syaa.g_01819
OG0001488	Syad.g_01175	Syaa.g_00791
OG0001489	Syad.g_00709	Syaa.g_02234
OG0001492	Syad.g_01448	Syaa.g_00969
OG0001493	Syad.g_01439	Syaa.g_00961
OG0001494	Syad.g_02673	Syaa.g_00427
OG0001494	Syad.g_00267	Syaa.g_00483
OG0001496	Syad.g_01309	Syaa.g_00895
OG0001497	Syad.g_01308	Syaa.g_00894
OG0001498	Syad.g_00786	Syaa.g_02148
OG0001502	Syad.g_01202	Syaa.g_00819
OG0001504	Syad.g_01535	Syaa.g_01039
OG0001508	Syad.g_02461	Syaa.g_00694
OG0001509	Syad.g_00302	Syaa.g_00085
OG0001509	Syad.g_00256	Syaa.g_00440
OG0001509	Syad.g_00456	Syaa.g_00197
OG0001510	Syad.g_00342	Syaa.g_00116
OG0001511	Syad.g_02810	Syaa.g_02389
OG0001512	Syad.g_00822	Syaa.g_02105
OG0001513	Syad.g_00377	Syaa.g_00150
OG0001514	Syad.g_01310	Syaa.g_00896
OG0001515	Syad.g_01343	Syaa.g_00909
OG0001516	Syad.g_01588	Syaa.g_01067
OG0001517	Syad.g_00762	Syaa.g_02181
OG0001518	Syad.g_00009	Syaa.g_02609
OG0001519	Syad.g_00025	Syaa.g_02619
OG0001520	Syad.g_01039	Syaa.g_01929
OG0001527	Syad.g_01030	Syaa.g_01936
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Syaa.g_00692
OG0001529	Syad.g_00210	Syaa.g_00050
OG0001530	Syad.g_02808	Syaa.g_02387
OG0001531	Syad.g_00823	Syaa.g_02104
OG0001532	Syad.g_01492	Syaa.g_01001
OG0001533	Syad.g_02388	Syaa.g_01857
OG0001534	Syad.g_01668	Syaa.g_01280
OG0001535	Syad.g_01685	Syaa.g_01297
OG0001536	Syad.g_01762	Syaa.g_01362
OG0001537	Syad.g_01949	Syaa.g_01112
OG0001538	Syad.g_01884	Syaa.g_01159
OG0001539	Syad.g_01607	Syaa.g_01085
OG0001540	Syad.g_02846	Syaa.g_02420
OG0001541	Syad.g_02915	Syaa.g_02490
OG0001542	Syad.g_02924	Syaa.g_02499
OG0001543	Syad.g_02969	Syaa.g_02547
OG0001544	Syad.g_00024	Syaa.g_02618
OG0001545	Syad.g_00126	Syaa.g_02723
OG0001547	Syad.g_01963	Syaa.g_01420
OG0001548	Syad.g_02092	Syaa.g_01573
OG0001551	Syad.g_01256	Syaa.g_00853
OG0001554	Syad.g_03031	Syaa.g_02590
OG0001556	Syad.g_01509	Syaa.g_01008
OG0001558	Syad.g_00182	Syaa.g_00022
OG0001559	Syad.g_02807	Syaa.g_02386
OG0001560	Syad.g_02793	Syaa.g_02372
OG0001561	Syad.g_01679	Syaa.g_01291
OG0001562	Syad.g_01693	Syaa.g_01305
OG0001563	Syad.g_00693	Syaa.g_02250
OG0001564	Syad.g_01539	Syaa.g_02683
OG0001567	Syad.g_01965	Syaa.g_01421
OG0001568	Syad.g_01961	Syaa.g_01416
OG0001570	Syad.g_01985	Syaa.g_01693
OG0001573	Syad.g_01423	Syaa.g_01013
OG0001573	Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syaa.g_00198
OG0001574	Syad.g_01028	Syaa.g_01938
OG0001575	Syad.g_01033	Syaa.g_01933
OG0001577	Syad.g_01148	Syaa.g_00765
OG0001578	Syad.g_01534	Syaa.g_01036
OG0001579	Syad.g_00732	Syaa.g_02207
OG0001580	Syad.g_03020	Syaa.g_02580
OG0001582	Syad.g_02086	Syaa.g_01746
OG0001586	Syad.g_02669	Syaa.g_00431
OG0001588	Syad.g_00428	Syaa.g_00168
OG0001589	Syad.g_02495	Syaa.g_00664
OG0001590	Syad.g_02158	Syaa.g_01640
OG0001591	Syad.g_01599	Syaa.g_01078
OG0001592	Syad.g_03021	Syaa.g_02581
OG0001593	Syad.g_00404	Syaa.g_00942, Syaa.g_01127
OG0001594	Syad.g_01570, Syad.g_02252, Syad.g_02832	Syaa.g_01755
OG0001602	Syad.g_01831	Syaa.g_01210
OG0001614	Syad.g_00356	Syaa.g_00130
OG0001615	Syad.g_01002	Syaa.g_01958
OG0001616	Syad.g_01515	Syaa.g_01024
OG0001617	Syad.g_01335	Syaa.g_00901
OG0001618	Syad.g_01805	Syaa.g_01254
OG0001619	Syad.g_01773	Syaa.g_01374
OG0001620	Syad.g_00774	Syaa.g_02169
OG0001621	Syad.g_00562	Syaa.g_00300
OG0001622	Syad.g_00137	Syaa.g_02733
OG0001623	Syad.g_00746	Syaa.g_02194
OG0001624	Syad.g_02110	Syaa.g_01587
OG0001624	Syad.g_00031	Syaa.g_02623
OG0001625	Syad.g_00555	Syaa.g_00294
OG0001634	Syad.g_01594	Syaa.g_01073
OG0001635	Syad.g_00322	Syaa.g_00094
OG0001636	Syad.g_00203	Syaa.g_00043
OG0001637	Syad.g_02508	Syaa.g_00650, Syaa.g_00649
OG0001637	Syad.g_02507	Syaa.g_00651
OG0001638	Syad.g_02636	Syaa.g_00538
OG0001639	Syad.g_02539	Syaa.g_00626
OG0001640	Syad.g_01274	Syaa.g_00862
OG0001641	Syad.g_01711	Syaa.g_01321
OG0001642	Syad.g_01197	Syaa.g_00814
OG0001643	Syad.g_02147	Syaa.g_01628
OG0001644	Syad.g_01799	Syaa.g_01263
OG0001646	Syad.g_01392	Syaa.g_02625
OG0001647	Syad.g_00531	Syaa.g_00271
OG0001652	Syad.g_00180	Syaa.g_00018
OG0001653	Syad.g_02782	Syaa.g_02360
OG0001654	Syad.g_02537	Syaa.g_00628
OG0001655	Syad.g_02108	Syaa.g_01723, Syaa.g_01223
OG0001656	Syad.g_00731	Syaa.g_02209
OG0001657	Syad.g_02889	Syaa.g_02464
OG0001658	Syad.g_03033	Syaa.g_02591
OG0001659	Syad.g_01507	Syaa.g_01006
OG0001660	Syad.g_02816	Syaa.g_02158
OG0001660	Syad.g_02816	Syaa.g_02395
OG0001666	Syad.g_01536	Syaa.g_01506, Syaa.g_00399
OG0001671	Syad.g_02974	Syaa.g_02552
OG0001672	Syad.g_02743	Syaa.g_00339
OG0001673	Syad.g_00812	Syaa.g_02114
OG0001675	Syad.g_01695	Syaa.g_01307
OG0001677	Syad.g_00718	Syaa.g_02223
OG0001677	Syad.g_01497	Syaa.g_01003
OG0001678	Syad.g_00593	Syaa.g_02348
OG0001680	Syad.g_01171	Syaa.g_00788
OG0001681	Syad.g_00837	Syaa.g_00384, Syaa.g_00412
OG0001682	Syad.g_02102	Syaa.g_01581
OG0001682	Syad.g_01807	Syaa.g_01247
OG0001691	Syad.g_02182	Syaa.g_01665
OG0001692	Syad.g_02271	Syaa.g_01769
OG0001693	Syad.g_01291	Syaa.g_00880
OG0001694	Syad.g_00521	Syaa.g_00260
OG0001695	Syad.g_00123	Syaa.g_02708
OG0001700	Syad.g_01976	Syaa.g_01423
OG0001702	Syad.g_02772	Syaa.g_00322
OG0001703	Syad.g_00894	Syaa.g_02057
OG0001713	Syad.g_01164	Syaa.g_00783
OG0001714	Syad.g_02675	Syaa.g_00425
OG0001715	Syad.g_02084	Syaa.g_01563
OG0001716	Syad.g_01200	Syaa.g_00817
OG0001717	Syad.g_02901	Syaa.g_02476
OG0001729	Syad.g_00828	Syaa.g_02100
OG0001730	Syad.g_00832	Syaa.g_02090, Syaa.g_02091, Syaa.g_02092
OG0001731	Syad.g_02563	Syaa.g_00599
OG0001732	Syad.g_01464	Syaa.g_00984
OG0001733	Syad.g_01602	Syaa.g_01080
OG0001735	Syad.g_01573	Syaa.g_01060
OG0001736	Syad.g_00450	Syaa.g_00191
OG0001737	Syad.g_00501	Syaa.g_00241
OG0001738	Syad.g_00462	Syaa.g_00204
OG0001739	Syad.g_00122	Syaa.g_02706
OG0001740	Syad.g_00124	Syaa.g_02720
OG0001741	Syad.g_02682	Syaa.g_01565
OG0001747	Syad.g_02871	Syaa.g_02442
OG0001749	Syad.g_00446	Syaa.g_00186
OG0001750	Syad.g_02780	Syaa.g_02358
OG0001751	Syad.g_00811	Syaa.g_02115
OG0001752	Syad.g_02518	Syaa.g_00639
OG0001753	Syad.g_02511	Syaa.g_00646
OG0001754	Syad.g_02510	Syaa.g_00647
OG0001755	Syad.g_00949	Syaa.g_02006
OG0001759	Syad.g_02069	Syaa.g_01505
OG0001761	Syad.g_02198	Syaa.g_01679
OG0001762	Syad.g_01704	Syaa.g_01314
OG0001763	Syad.g_01716	Syaa.g_01327
OG0001764	Syad.g_01642	Syaa.g_01412
OG0001765	Syad.g_01545	Syaa.g_01041
OG0001766	Syad.g_00489	Syaa.g_00230
OG0001767	Syad.g_00438	Syaa.g_00179
OG0001768	Syad.g_02931	Syaa.g_02505
OG0001769	Syad.g_02133	Syaa.g_01614
OG0001771	Syad.g_02075	Syaa.g_01514
OG0001783	Syad.g_00351	Syaa.g_00126
OG0001784	Syad.g_02774	Syaa.g_02354
OG0001785	Syad.g_02509	Syaa.g_00648
OG0001786	Syad.g_02588	Syaa.g_00581
OG0001787	Syad.g_00976	Syaa.g_01981
OG0001788	Syad.g_00979	Syaa.g_01978
OG0001789	Syad.g_02404	Syaa.g_00736
OG0001790	Syad.g_01126	Syaa.g_00760
OG0001792	Syad.g_01456	Syaa.g_00977
OG0001794	Syad.g_01671	Syaa.g_01283
OG0001796	Syad.g_01691	Syaa.g_01303
OG0001797	Syad.g_01781	Syaa.g_01382
OG0001798	Syad.g_02171	Syaa.g_01655
OG0001799	Syad.g_02136	Syaa.g_01617
OG0001800	Syad.g_02249	Syaa.g_01750
OG0001801	Syad.g_02258	Syaa.g_01759
OG0001803	Syad.g_02444	Syaa.g_00709
OG0001804	Syad.g_00787	Syaa.g_02147
OG0001805	Syad.g_00567	Syaa.g_00305
OG0001806	Syad.g_00532	Syaa.g_00272
OG0001807	Syad.g_00435	Syaa.g_00176
OG0001808	Syad.g_00422	Syaa.g_00163
OG0001810	Syad.g_02859	Syaa.g_02432
OG0001811	Syad.g_02922	Syaa.g_02497
OG0001812	Syad.g_03022	Syaa.g_02582
OG0001813	Syad.g_00060	Syaa.g_02646
OG0001814	Syad.g_00147	Syaa.g_02744
OG0001815	Syad.g_00157	Syaa.g_02753
OG0001816	Syad.g_01604	Syaa.g_01082
OG0001817	Syad.g_02089	Syaa.g_01570, Syaa.g_00409, Syaa.g_01714
OG0001838	Syad.g_00170	Syaa.g_00008
OG0001839	Syad.g_00199	Syaa.g_00039
OG0001840	Syad.g_00216	Syaa.g_00056
OG0001841	Syad.g_00223	Syaa.g_00063
OG0001842	Syad.g_02522	Syaa.g_00634
OG0001843	Syad.g_00357	Syaa.g_00131
OG0001844	Syad.g_00358	Syaa.g_00132
OG0001845	Syad.g_00359	Syaa.g_00133
OG0001846	Syad.g_02828	Syaa.g_02408
OG0001847	Syad.g_02826	Syaa.g_02406
OG0001848	Syad.g_02822	Syaa.g_02402
OG0001849	Syad.g_02766	Syaa.g_00328
OG0001850	Syad.g_02756	Syaa.g_00337
OG0001851	Syad.g_02739	Syaa.g_00343
OG0001852	Syad.g_02738	Syaa.g_00344
OG0001853	Syad.g_02731	Syaa.g_00351
OG0001854	Syad.g_00818	Syaa.g_02109
OG0001856	Syad.g_02594	Syaa.g_00575
OG0001857	Syad.g_02591	Syaa.g_00578
OG0001858	Syad.g_02554	Syaa.g_00606
OG0001859	Syad.g_00882	Syaa.g_02069
OG0001860	Syad.g_00896	Syaa.g_02055
OG0001861	Syad.g_00911	Syaa.g_02044
OG0001862	Syad.g_00922	Syaa.g_02033
OG0001863	Syad.g_00928	Syaa.g_02028
OG0001864	Syad.g_00991	Syaa.g_01969
OG0001865	Syad.g_01067	Syaa.g_01901
OG0001866	Syad.g_01098	Syaa.g_01878
OG0001867	Syad.g_02200	Syaa.g_01681
OG0001868	Syad.g_02409	Syaa.g_00732
