Orthogroup	Syad	Syao
OG0001182	Syad.g_00712	Syao.g_01820
OG0001183	Syad.g_00717	Syao.g_01851
OG0001184	Syad.g_00378	Syao.g_02264
OG0001185	Syad.g_00354	Syao.g_02147
OG0001186	Syad.g_00247	Syao.g_02173
OG0001187	Syad.g_00245	Syao.g_02171
OG0001188	Syad.g_00238	Syao.g_02169
OG0001189	Syad.g_00217	Syao.g_02215
OG0001190	Syad.g_03034	Syao.g_02436
OG0001192	Syad.g_00013	Syao.g_02367
OG0001193	Syad.g_00072	Syao.g_02284
OG0001194	Syad.g_00075	Syao.g_02285
OG0001195	Syad.g_00076	Syao.g_02286
OG0001196	Syad.g_00144	Syao.g_02341
OG0001197	Syad.g_00146	Syao.g_02343
OG0001198	Syad.g_00159	Syao.g_02158
OG0001199	Syad.g_02735	Syao.g_02623
OG0001200	Syad.g_02737	Syao.g_02625
OG0001201	Syad.g_02802	Syao.g_02601
OG0001202	Syad.g_02945	Syao.g_02461
OG0001203	Syad.g_00821	Syao.g_00296, Syao.g_01705
OG0001204	Syad.g_00577	Syao.g_02117
OG0001205	Syad.g_02440	Syao.g_01620
OG0001206	Syad.g_02385	Syao.g_02701, Syao.g_02702
OG0001207	Syad.g_00893	Syao.g_00035
OG0001208	Syad.g_00906	Syao.g_00026
OG0001209	Syad.g_00980	Syao.g_01415
OG0001210	Syad.g_00993	Syao.g_00882
OG0001212	Syad.g_01082	Syao.g_01001
OG0001213	Syad.g_02163	Syao.g_01322
OG0001214	Syad.g_02150	Syao.g_00896
OG0001215	Syad.g_01366	Syao.g_00700
OG0001216	Syad.g_01816	Syao.g_00492
OG0001218	Syad.g_02328	Syao.g_00092
OG0001219	Syad.g_01653	Syao.g_00651
OG0001220	Syad.g_01195	Syao.g_00393
OG0001221	Syad.g_01950	Syao.g_01657
OG0001222	Syad.g_01770	Syao.g_00687
OG0001223	Syad.g_01715	Syao.g_00820
OG0001224	Syad.g_01286	Syao.g_00427
OG0001226	Syad.g_02100	Syao.g_02633
OG0001227	Syad.g_00029	Syao.g_01047
OG0001228	Syad.g_02460	Syao.g_02256
OG0001229	Syad.g_01314	Syao.g_00220
OG0001231	Syad.g_00179	Syao.g_02254
OG0001232	Syad.g_02658	Syao.g_01664
OG0001233	Syad.g_02493	Syao.g_01643
OG0001234	Syad.g_00608	Syao.g_02035
OG0001235	Syad.g_00633	Syao.g_01863
OG0001236	Syad.g_00412	Syao.g_02261
OG0001237	Syad.g_00376	Syao.g_02265
OG0001238	Syad.g_00007	Syao.g_02451
OG0001239	Syad.g_02732	Syao.g_02620
OG0001240	Syad.g_02785	Syao.g_02669
OG0001242	Syad.g_02827	Syao.g_02576
OG0001243	Syad.g_02841	Syao.g_02584
OG0001244	Syad.g_02873	Syao.g_02477
OG0001245	Syad.g_02223	Syao.g_00362
OG0001247	Syad.g_01837	Syao.g_00390
OG0001249	Syad.g_00756	Syao.g_01882
OG0001250	Syad.g_01227	Syao.g_00556
OG0001251	Syad.g_00083	Syao.g_00641
OG0001252	Syad.g_01279	Syao.g_00507
OG0001253	Syad.g_02037	Syao.g_01220
OG0001254	Syad.g_01528	Syao.g_01426
OG0001255	Syad.g_02224	Syao.g_00920
OG0001256	Syad.g_02609	Syao.g_01572
OG0001258	Syad.g_02619	Syao.g_01561
OG0001260	Syad.g_02514	Syao.g_01623
OG0001261	Syad.g_00684	Syao.g_01814
OG0001262	Syad.g_00219	Syao.g_02213
OG0001263	Syad.g_02844	Syao.g_02541
OG0001265	Syad.g_02825	Syao.g_02574
OG0001266	Syad.g_02949	Syao.g_02465
OG0001267	Syad.g_00523	Syao.g_02063
OG0001268	Syad.g_00767	Syao.g_01871
OG0001270	Syad.g_02453	Syao.g_01733
OG0001271	Syad.g_02356	Syao.g_02685
OG0001272	Syad.g_00910	Syao.g_00120
OG0001274	Syad.g_02988	Syao.g_02401
OG0001275	Syad.g_01699	Syao.g_00806
OG0001276	Syad.g_01683	Syao.g_00450
OG0001277	Syad.g_00127	Syao.g_01334
OG0001278	Syad.g_01445	Syao.g_00265
OG0001279	Syad.g_02248	Syao.g_01528
OG0001281	Syad.g_02413	Syao.g_01454
OG0001282	Syad.g_00890	Syao.g_00037
OG0001283	Syad.g_00138	Syao.g_02335
OG0001284	Syad.g_02585	Syao.g_01587
OG0001285	Syad.g_02043	Syao.g_01010
OG0001286	Syad.g_00698	Syao.g_01835
OG0001288	Syad.g_00326	Syao.g_02187
OG0001289	Syad.g_02767	Syao.g_02649
OG0001291	Syad.g_02854	Syao.g_02551
OG0001292	Syad.g_00572	Syao.g_02111
OG0001293	Syad.g_00549	Syao.g_02091
OG0001294	Syad.g_01597	Syao.g_00948
OG0001295	Syad.g_00997	Syao.g_00878
OG0001296	Syad.g_00939	Syao.g_00163
OG0001297	Syad.g_00943	Syao.g_00159
OG0001298	Syad.g_01055	Syao.g_01043
OG0001299	Syad.g_01591	Syao.g_00942
OG0001302	Syad.g_02123	Syao.g_02711
OG0001303	Syad.g_01655	Syao.g_00649
OG0001304	Syad.g_01669	Syao.g_00466
OG0001305	Syad.g_01296	Syao.g_00382
OG0001306	Syad.g_01119	Syao.g_00141
OG0001310	Syad.g_02638	Syao.g_01681
OG0001311	Syad.g_01681	Syao.g_00452
OG0001312	Syad.g_01788	Syao.g_00635
OG0001313	Syad.g_02372, Syad.g_02373	Syao.g_02692
OG0001314	Syad.g_01356, Syad.g_01420, Syad.g_00861	Syao.g_01276
OG0001315	Syad.g_00715	Syao.g_01853
OG0001317	Syad.g_00814	Syao.g_01701
OG0001318	Syad.g_00557	Syao.g_02099
OG0001323	Syad.g_00953	Syao.g_01392
OG0001325	Syad.g_01811	Syao.g_00487
OG0001326	Syad.g_00092	Syao.g_02293
OG0001327	Syad.g_01605	Syao.g_00953
OG0001328	Syad.g_01638	Syao.g_00198
OG0001329	Syad.g_00866	Syao.g_00876
OG0001330	Syad.g_02395	Syao.g_01444
OG0001332	Syad.g_02535	Syao.g_01244
OG0001333	Syad.g_02487	Syao.g_01649
OG0001335	Syad.g_00726	Syao.g_01913
OG0001336	Syad.g_00139	Syao.g_02336
OG0001337	Syad.g_00741	Syao.g_01893
OG0001338	Syad.g_00735, Syad.g_00722, Syad.g_00745	Syao.g_01890
OG0001340	Syad.g_00742	Syao.g_01892
OG0001341	Syad.g_01312	Syao.g_00602
OG0001343	Syad.g_00079	Syao.g_01235
OG0001345	Syad.g_01188	Syao.g_00179
OG0001347	Syad.g_00454, Syad.g_00308	Syao.g_02725
OG0001349	Syad.g_02663	Syao.g_01074
OG0001353	Syad.g_01244	Syao.g_00439
OG0001354	Syad.g_01728	Syao.g_00833
OG0001356	Syad.g_01251	Syao.g_00301
OG0001357	Syad.g_01502	Syao.g_00369
OG0001358	Syad.g_02179	Syao.g_01343
OG0001359	Syad.g_00078	Syao.g_01234
OG0001360	Syad.g_01191	Syao.g_00177
OG0001361	Syad.g_01185	Syao.g_00182
OG0001364	Syad.g_00431	Syao.g_01969
OG0001367	Syad.g_01332, Syad.g_01328, Syad.g_02716	Syao.g_00006, Syao.g_00579
OG0001368	Syad.g_00578	Syao.g_02118
OG0001369	Syad.g_02784	Syao.g_02668
OG0001373	Syad.g_00091	Syao.g_02291, Syao.g_02292
OG0001374	Syad.g_00099	Syao.g_02300
OG0001375	Syad.g_00080	Syao.g_01236
OG0001376	Syad.g_00015	Syao.g_00617
OG0001377	Syad.g_00014	Syao.g_00618
OG0001378	Syad.g_02454	Syao.g_01732
OG0001379	Syad.g_02397	Syao.g_01441
OG0001383	Syad.g_00827, Syad.g_00826	Syao.g_01291
OG0001385	Syad.g_00088	Syao.g_02288
OG0001386	Syad.g_00089	Syao.g_02289
OG0001387	Syad.g_00090	Syao.g_02290
OG0001388	Syad.g_00093	Syao.g_02294
OG0001389	Syad.g_00094	Syao.g_02295
OG0001390	Syad.g_00095	Syao.g_02296
OG0001391	Syad.g_00096	Syao.g_02297
OG0001392	Syad.g_00097	Syao.g_02298
OG0001393	Syad.g_00098	Syao.g_02299
OG0001394	Syad.g_01920	Syao.g_00983
OG0001395	Syad.g_01792	Syao.g_00470
OG0001396	Syad.g_00309	Syao.g_02726
OG0001398	Syad.g_01977	Syao.g_02641
OG0001401	Syad.g_01233	Syao.g_00434
OG0001402	Syad.g_02174	Syao.g_01338
OG0001403	Syad.g_00197	Syao.g_02235
OG0001405	Syad.g_00728	Syao.g_01911
OG0001407	Syad.g_00970	Syao.g_00519
OG0001408	Syad.g_01431	Syao.g_01384
OG0001411	Syad.g_00372	Syao.g_01079, Syao.g_02007
OG0001412	Syad.g_00307	Syao.g_02122
OG0001416	Syad.g_02410	Syao.g_01223
OG0001417	Syad.g_01729	Syao.g_00657
OG0001419	Syad.g_00971	Syao.g_00520
OG0001420	Syad.g_00963	Syao.g_01403
OG0001423	Syad.g_02707, Syad.g_02708	Syao.g_00722
OG0001425	Syad.g_00012	Syao.g_02366
OG0001426	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235	Syao.g_00517
OG0001429	Syad.g_01656	Syao.g_00648
OG0001432	Syad.g_01382	Syao.g_01219
OG0001433	Syad.g_01253, Syad.g_01252	Syao.g_00300
OG0001434	Syad.g_01916	Syao.g_00988
OG0001435	Syad.g_01612	Syao.g_00961
OG0001436	Syad.g_00436	Syao.g_01990
OG0001438	Syad.g_00507	Syao.g_02049
OG0001439	Syad.g_00476	Syao.g_02026
OG0001442	Syad.g_01906	Syao.g_00738
OG0001443	Syad.g_00023	Syao.g_02369
OG0001444	Syad.g_00336	Syao.g_02664
OG0001447	Syad.g_02842	Syao.g_02585
OG0001449	Syad.g_00583	Syao.g_01691
OG0001452	Syad.g_00563	Syao.g_02104
OG0001453	Syad.g_01709	Syao.g_00814
OG0001454	Syad.g_02101	Syao.g_01295
OG0001456	Syad.g_00101	Syao.g_00708
OG0001457	Syad.g_00102	Syao.g_00709
OG0001458	Syad.g_00103	Syao.g_00710
OG0001459	Syad.g_01550	Syao.g_00583
OG0001460	Syad.g_01254	Syao.g_00299
OG0001461	Syad.g_02162	Syao.g_00788
OG0001462	Syad.g_00204	Syao.g_02228
OG0001471	Syad.g_00484	Syao.g_02031
OG0001473	Syad.g_02127	Syao.g_00621
OG0001474	Syad.g_00768	Syao.g_01870
OG0001475	Syad.g_02464	Syao.g_02177
OG0001477	Syad.g_01307	Syao.g_00408
OG0001479	Syad.g_00765	Syao.g_01873
OG0001487	Syad.g_02327	Syao.g_00091
OG0001488	Syad.g_01175	Syao.g_00190
OG0001489	Syad.g_00709	Syao.g_01823
OG0001492	Syad.g_01448	Syao.g_00268
OG0001493	Syad.g_01439	Syao.g_00260
OG0001496	Syad.g_01309	Syao.g_00410
OG0001497	Syad.g_01308	Syao.g_00409
OG0001498	Syad.g_00786	Syao.g_01717
OG0001502	Syad.g_01202	Syao.g_00526
OG0001505	Syad.g_00259	Syao.g_01138
OG0001508	Syad.g_02461	Syao.g_02174
OG0001509	Syad.g_00302, Syad.g_00256, Syad.g_00456	Syao.g_02727
OG0001510	Syad.g_00342	Syao.g_01944
OG0001511	Syad.g_02810	Syao.g_02593
OG0001512	Syad.g_00822	Syao.g_01707
OG0001513	Syad.g_00646, Syad.g_00377	Syao.g_02457
OG0001514	Syad.g_01310	Syao.g_00411
OG0001515	Syad.g_01343	Syao.g_00626
OG0001516	Syad.g_01588	Syao.g_00939
OG0001517	Syad.g_00762	Syao.g_01876
OG0001518	Syad.g_00009	Syao.g_02365
OG0001519	Syad.g_00025	Syao.g_02371
OG0001520	Syad.g_01039	Syao.g_01044
OG0001522	Syad.g_01243	Syao.g_00568
OG0001525	Syad.g_00036	Syao.g_00881
OG0001527	Syad.g_01030	Syao.g_00846
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Syao.g_02176
OG0001529	Syad.g_00210	Syao.g_02222
OG0001530	Syad.g_02808	Syao.g_02591
OG0001532	Syad.g_01492	Syao.g_00226
OG0001533	Syad.g_02388	Syao.g_01731
OG0001534	Syad.g_01668	Syao.g_00467
OG0001535	Syad.g_01685	Syao.g_00448
OG0001536	Syad.g_01762	Syao.g_00679
OG0001537	Syad.g_01949	Syao.g_00977
OG0001538	Syad.g_01884	Syao.g_00761
OG0001539	Syad.g_01607	Syao.g_00956
OG0001540	Syad.g_02846	Syao.g_02543
OG0001541	Syad.g_02915	Syao.g_02518
OG0001542	Syad.g_02924	Syao.g_02527
OG0001543	Syad.g_02969	Syao.g_02382
OG0001544	Syad.g_00024	Syao.g_02370
OG0001545	Syad.g_00126	Syao.g_02312
OG0001547	Syad.g_01963	Syao.g_00570
OG0001554	Syad.g_03031	Syao.g_00323
OG0001556	Syad.g_01509	Syao.g_00311
OG0001558	Syad.g_00182	Syao.g_02251
OG0001559	Syad.g_02807	Syao.g_02590
OG0001560	Syad.g_02793	Syao.g_02595
OG0001561	Syad.g_01679	Syao.g_00454
OG0001562	Syad.g_01693	Syao.g_00795
OG0001563	Syad.g_00693	Syao.g_01841
OG0001564	Syad.g_01539	Syao.g_00883, Syao.g_01231
OG0001567	Syad.g_01965	Syao.g_00571
OG0001568	Syad.g_01961	Syao.g_00569
OG0001570	Syad.g_01985	Syao.g_00286
OG0001573	Syad.g_01423, Syad.g_00398, Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syao.g_00024
OG0001574	Syad.g_01028	Syao.g_00848
OG0001575	Syad.g_01033	Syao.g_00843
OG0001576	Syad.g_01103	Syao.g_01474
OG0001577	Syad.g_01148	Syao.g_00128
OG0001578	Syad.g_01534	Syao.g_02304
OG0001579	Syad.g_00732	Syao.g_01907
OG0001580	Syad.g_03020	Syao.g_02425
OG0001588	Syad.g_00428	Syao.g_01998
OG0001589	Syad.g_02495	Syao.g_01639, Syao.g_01640
OG0001590	Syad.g_02158	Syao.g_00889
OG0001591	Syad.g_01599	Syao.g_00950
OG0001592	Syad.g_03021	Syao.g_02426
OG0001614	Syad.g_00356	Syao.g_02144
OG0001616	Syad.g_01515	Syao.g_00174
OG0001617	Syad.g_01335	Syao.g_01201
OG0001618	Syad.g_01805	Syao.g_00282, Syao.g_01153, Syao.g_00481
OG0001619	Syad.g_01773	Syao.g_00690
OG0001620	Syad.g_00774	Syao.g_01864
OG0001621	Syad.g_00562	Syao.g_02103
OG0001622	Syad.g_00137	Syao.g_02334
OG0001623	Syad.g_00746	Syao.g_00405
OG0001624	Syad.g_00031	Syao.g_01257
OG0001625	Syad.g_00555	Syao.g_02097
OG0001634	Syad.g_01594	Syao.g_00945
OG0001635	Syad.g_00322	Syao.g_02183
OG0001636	Syad.g_00203	Syao.g_02229
OG0001637	Syad.g_02508, Syad.g_02507	Syao.g_01361
OG0001640	Syad.g_01274	Syao.g_00502
OG0001641	Syad.g_01711	Syao.g_00816
OG0001642	Syad.g_01197	Syao.g_00233
OG0001643	Syad.g_02147	Syao.g_00899
OG0001644	Syad.g_01799	Syao.g_00474
OG0001647	Syad.g_00531	Syao.g_02073
OG0001652	Syad.g_00180	Syao.g_02253
OG0001654	Syad.g_02537	Syao.g_01697
OG0001655	Syad.g_02108	Syao.g_02660
OG0001656	Syad.g_00731	Syao.g_01908
OG0001657	Syad.g_02889	Syao.g_02491
OG0001658	Syad.g_03033	Syao.g_02435
OG0001659	Syad.g_01507	Syao.g_00020
OG0001660	Syad.g_02816	Syao.g_02724
OG0001671	Syad.g_02974	Syao.g_02387
OG0001672	Syad.g_02743	Syao.g_02631
OG0001673	Syad.g_00812	Syao.g_02713
OG0001675	Syad.g_01695	Syao.g_00802, Syao.g_01175
OG0001676	Syad.g_00734	Syao.g_01895
OG0001677	Syad.g_00718, Syad.g_01497	Syao.g_01850
OG0001678	Syad.g_00593	Syao.g_01938
OG0001679	Syad.g_01038, Syad.g_01037	Syao.g_02566, Syao.g_02565
OG0001680	Syad.g_01171	Syao.g_01679
OG0001681	Syad.g_00837, Syad.g_01214	Syao.g_01285
OG0001682	Syad.g_02102, Syad.g_01807	Syao.g_00483
OG0001691	Syad.g_02182	Syao.g_00729
OG0001692	Syad.g_02271	Syao.g_01508
OG0001693	Syad.g_01291	Syao.g_00389
OG0001694	Syad.g_00521	Syao.g_02061
OG0001695	Syad.g_00123	Syao.g_02308
OG0001700	Syad.g_01976	Syao.g_00307
OG0001702	Syad.g_02772	Syao.g_02655
OG0001703	Syad.g_00894	Syao.g_00034
OG0001714	Syad.g_02675	Syao.g_01099
OG0001715	Syad.g_02084	Syao.g_00278
OG0001717	Syad.g_02901	Syao.g_02505
OG0001728	Syad.g_02241, Syad.g_02003	Syao.g_02277
OG0001729	Syad.g_00828	Syao.g_01711
OG0001730	Syad.g_00832	Syao.g_01008
OG0001731	Syad.g_02563	Syao.g_01603
OG0001732	Syad.g_01464	Syao.g_02197, Syao.g_00232
OG0001733	Syad.g_01602	Syao.g_00310
OG0001735	Syad.g_01573	Syao.g_00929
OG0001737	Syad.g_00501	Syao.g_02042
OG0001738	Syad.g_00462	Syao.g_02011
OG0001739	Syad.g_00122	Syao.g_02306
OG0001740	Syad.g_00124	Syao.g_02310
OG0001741	Syad.g_02682	Syao.g_01258
OG0001748	Syad.g_02976	Syao.g_02389
OG0001750	Syad.g_02780	Syao.g_01324
OG0001751	Syad.g_00811	Syao.g_02714
OG0001752	Syad.g_02518	Syao.g_01694
OG0001753	Syad.g_02511	Syao.g_01364
OG0001754	Syad.g_02510	Syao.g_01363
OG0001755	Syad.g_00949	Syao.g_00153
OG0001761	Syad.g_02198	Syao.g_00400
OG0001762	Syad.g_01704	Syao.g_00809
OG0001763	Syad.g_01716	Syao.g_00821
OG0001764	Syad.g_01642	Syao.g_00565
OG0001765	Syad.g_02221	Syao.g_02679
OG0001766	Syad.g_00489	Syao.g_02036
OG0001767	Syad.g_00438	Syao.g_01100
OG0001769	Syad.g_02133	Syao.g_00916
OG0001771	Syad.g_02075	Syao.g_01406
OG0001783	Syad.g_00351	Syao.g_01952
OG0001784	Syad.g_02774	Syao.g_02662
OG0001785	Syad.g_02509	Syao.g_01362
OG0001786	Syad.g_02588	Syao.g_01584
OG0001787	Syad.g_00976	Syao.g_01411
OG0001788	Syad.g_00979	Syao.g_01414
OG0001789	Syad.g_02404	Syao.g_01434
OG0001790	Syad.g_01126	Syao.g_00134
OG0001791	Syad.g_01793, Syad.g_01165	Syao.g_01522
OG0001792	Syad.g_01456	Syao.g_00275
OG0001794	Syad.g_01671	Syao.g_00464
OG0001796	Syad.g_01691	Syao.g_00440
OG0001797	Syad.g_01781	Syao.g_00698
OG0001798	Syad.g_02171	Syao.g_01332
OG0001799	Syad.g_02136	Syao.g_00913
OG0001800	Syad.g_02249	Syao.g_01529
OG0001801	Syad.g_02258	Syao.g_01535
OG0001803	Syad.g_02444	Syao.g_01615
OG0001804	Syad.g_00787	Syao.g_01718
OG0001805	Syad.g_00567	Syao.g_01352
OG0001806	Syad.g_00532	Syao.g_02074
OG0001808	Syad.g_00422	Syao.g_01964
OG0001811	Syad.g_02922	Syao.g_02525
OG0001812	Syad.g_03022	Syao.g_02427
OG0001813	Syad.g_00060	Syao.g_02360
OG0001814	Syad.g_00147	Syao.g_02344
OG0001815	Syad.g_00157	Syao.g_00732
OG0001816	Syad.g_01604	Syao.g_00952
OG0001837	Syad.g_02975	Syao.g_02388
OG0001838	Syad.g_00170	Syao.g_02153
OG0001839	Syad.g_00199	Syao.g_02233
OG0001840	Syad.g_00216	Syao.g_02216
OG0001841	Syad.g_00223	Syao.g_02209
OG0001843	Syad.g_00357	Syao.g_02143
OG0001844	Syad.g_00358	Syao.g_02142
OG0001845	Syad.g_00359	Syao.g_02140
OG0001846	Syad.g_02828	Syao.g_02577
OG0001847	Syad.g_02826	Syao.g_02575
OG0001848	Syad.g_02822	Syao.g_02571
OG0001849	Syad.g_02766	Syao.g_02648
OG0001850	Syad.g_02756	Syao.g_02634
OG0001851	Syad.g_02739	Syao.g_02627
OG0001852	Syad.g_02738	Syao.g_02626
OG0001853	Syad.g_02731	Syao.g_02619
OG0001854	Syad.g_00818	Syao.g_01703
OG0001856	Syad.g_02594	Syao.g_01580
OG0001857	Syad.g_02591	Syao.g_01583
OG0001858	Syad.g_02554	Syao.g_01608
OG0001859	Syad.g_00882	Syao.g_00046
OG0001860	Syad.g_00896	Syao.g_00032
OG0001861	Syad.g_00911	Syao.g_00119
OG0001862	Syad.g_00922	Syao.g_00107
OG0001863	Syad.g_00928	Syao.g_00101
OG0001864	Syad.g_00991	Syao.g_01420
OG0001865	Syad.g_01067	Syao.g_01030
OG0001866	Syad.g_01098	Syao.g_01058
OG0001867	Syad.g_02200	Syao.g_01056
OG0001868	Syad.g_02409	Syao.g_01468
OG0001869	Syad.g_01147	Syao.g_00129
OG0001870	Syad.g_01155	Syao.g_00215
OG0001871	Syad.g_01160	Syao.g_00207
OG0001872	Syad.g_01451	Syao.g_00269
OG0001873	Syad.g_01514	Syao.g_00173
OG0001874	Syad.g_01517	Syao.g_00176
OG0001877	Syad.g_01342	Syao.g_00627
OG0001878	Syad.g_01698	Syao.g_00805
OG0001879	Syad.g_01706	Syao.g_00811
OG0001880	Syad.g_01746	Syao.g_00671
OG0001881	Syad.g_01754	Syao.g_00672
OG0001882	Syad.g_01778	Syao.g_00695
OG0001883	Syad.g_01782	Syao.g_00713
OG0001884	Syad.g_01790	Syao.g_00637
OG0001885	Syad.g_01647	Syao.g_00586
OG0001886	Syad.g_01643	Syao.g_00564
OG0001887	Syad.g_01637	Syao.g_00200
OG0001888	Syad.g_01913	Syao.g_00989
OG0001889	Syad.g_01873	Syao.g_00772
OG0001890	Syad.g_01220	Syao.g_00533
OG0001891	Syad.g_01207	Syao.g_00528
OG0001892	Syad.g_01193	Syao.g_00610
OG0001893	Syad.g_02170	Syao.g_01331
OG0001894	Syad.g_02153	Syao.g_00893
OG0001895	Syad.g_02253	Syao.g_01532
OG0001896	Syad.g_02457	Syao.g_01729
OG0001897	Syad.g_00771	Syao.g_01867
OG0001898	Syad.g_00755	Syao.g_01883
OG0001899	Syad.g_00682	Syao.g_01816
OG0001900	Syad.g_00547	Syao.g_02090
OG0001901	Syad.g_00546	Syao.g_02089
OG0001902	Syad.g_00516	Syao.g_02057
OG0001903	Syad.g_00506	Syao.g_02048
OG0001904	Syad.g_00433	Syao.g_01971
OG0001905	Syad.g_00420	Syao.g_01961
OG0001906	Syad.g_02847	Syao.g_02544
OG0001908	Syad.g_02917	Syao.g_02521
OG0001909	Syad.g_02929	Syao.g_02531
OG0001910	Syad.g_02980	Syao.g_02393
OG0001912	Syad.g_00001	Syao.g_02446
OG0001913	Syad.g_00003	Syao.g_02448
OG0001914	Syad.g_01532	Syao.g_01430
OG0001915	Syad.g_00153	Syao.g_02195
OG0001917	Syad.g_01684	Syao.g_00449
OG0001918	Syad.g_02046, Syad.g_00117	Syao.g_01904
OG0001924	Syad.g_02188	Syao.g_01347
OG0001925	Syad.g_02189	Syao.g_01348
OG0001926	Syad.g_02190	Syao.g_01349
OG0001927	Syad.g_02191	Syao.g_01350
OG0001929	Syad.g_00230	Syao.g_02202
OG0001932	Syad.g_00355	Syao.g_02145
OG0001933	Syad.g_02804	Syao.g_02587
OG0001934	Syad.g_02789	Syao.g_02674
OG0001935	Syad.g_02736	Syao.g_02624
OG0001936	Syad.g_02103	Syao.g_01296
OG0001937	Syad.g_02576	Syao.g_01595
OG0001938	Syad.g_00898	Syao.g_00030
OG0001939	Syad.g_01363, Syad.g_01362	Syao.g_01025
OG0001940	Syad.g_01054	Syao.g_01046
OG0001941	Syad.g_02414	Syao.g_01453
OG0001943	Syad.g_02034	Syao.g_00219
OG0001944	Syad.g_01981	Syao.g_00203
OG0001946	Syad.g_01341	Syao.g_00622
OG0001947	Syad.g_01272	Syao.g_02380
OG0001948	Syad.g_01714	Syao.g_00819
OG0001949	Syad.g_01734	Syao.g_00662
OG0001950	Syad.g_01736	Syao.g_00664
OG0001951	Syad.g_01755	Syao.g_00673
OG0001952	Syad.g_01779	Syao.g_00696
OG0001953	Syad.g_01780	Syao.g_00697
OG0001954	Syad.g_01991	Syao.g_00921
OG0001957	Syad.g_02165	Syao.g_01326
OG0001958	Syad.g_01575	Syao.g_00931
OG0001961	Syad.g_02358	Syao.g_02687
OG0001964	Syad.g_00606	Syao.g_01926
OG0001966	Syad.g_00553	Syao.g_02095
OG0001967	Syad.g_00551	Syao.g_02093
OG0001968	Syad.g_00550	Syao.g_02092
OG0001969	Syad.g_00482	Syao.g_02029
OG0001970	Syad.g_02849	Syao.g_02546
OG0001971	Syad.g_02927	Syao.g_02529
OG0001972	Syad.g_03000	Syao.g_02405
OG0001975	Syad.g_01531	Syao.g_01429
OG0001976	Syad.g_01533	Syao.g_01319
OG0001979	Syad.g_01361	Syao.g_00525
OG0001980	Syad.g_00751, Syad.g_00622	Syao.g_01887
OG0001993	Syad.g_02186	Syao.g_01345
OG0001994	Syad.g_02187	Syao.g_01346
OG0001999	Syad.g_02484	Syao.g_01650
OG0002000	Syad.g_00951	Syao.g_01390
OG0002001	Syad.g_02753	Syao.g_02352
OG0002002	Syad.g_01452	Syao.g_00270
OG0002004	Syad.g_02760	Syao.g_01556
OG0002008	Syad.g_01700	Syao.g_00807
OG0002009	Syad.g_01933	Syao.g_00980
OG0002010	Syad.g_02309	Syao.g_00074
OG0002011	Syad.g_01964	Syao.g_00258
OG0002012	Syad.g_01387	Syao.g_00150
OG0002015	Syad.g_00443	Syao.g_01091
OG0002016	Syad.g_02973	Syao.g_02386
OG0002017	Syad.g_00070	Syao.g_02281
OG0002019	Syad.g_01962	Syao.g_02146
OG0002020	Syad.g_00120	Syao.g_02320
OG0002021	Syad.g_00118	Syao.g_02322
OG0002022	Syad.g_00115	Syao.g_02323
OG0002023	Syad.g_00114	Syao.g_02324
OG0002024	Syad.g_00108	Syao.g_02317
OG0002038	Syad.g_01161	Syao.g_00204
OG0002039	Syad.g_01176	Syao.g_00189
OG0002040	Syad.g_01177	Syao.g_00187
OG0002042	Syad.g_01743	Syao.g_00668
OG0002043	Syad.g_01657	Syao.g_00645
OG0002044	Syad.g_01245	Syao.g_00793
OG0002046	Syad.g_02366	Syao.g_02693
OG0002048	Syad.g_00714	Syao.g_01855
OG0002049	Syad.g_00631	Syao.g_01932
OG0002050	Syad.g_00540	Syao.g_02083
OG0002051	Syad.g_02914	Syao.g_02517
OG0002054	Syad.g_00107	Syao.g_02318
OG0002055	Syad.g_00110	Syao.g_02315
OG0002056	Syad.g_00505	Syao.g_02046
OG0002092	Syad.g_02549	Syao.g_01357
OG0002107	Syad.g_02054	Syao.g_00544
OG0002113	Syad.g_00200	Syao.g_02232
OG0002114	Syad.g_02262	Syao.g_01360
OG0002115	Syad.g_02615	Syao.g_01565
OG0002116	Syad.g_02581	Syao.g_01590
OG0002117	Syad.g_01166	Syao.g_00196
OG0002118	Syad.g_01461	Syao.g_00230
OG0002120	Syad.g_01994	Syao.g_00601
OG0002123	Syad.g_01813	Syao.g_00490
OG0002124	Syad.g_01203	Syao.g_00527
OG0002128	Syad.g_01530	Syao.g_01425
OG0002129	Syad.g_02292	Syao.g_01516
OG0002130	Syad.g_02403	Syao.g_01435
OG0002131	Syad.g_00119	Syao.g_02321
OG0002132	Syad.g_00111	Syao.g_02314
OG0002133	Syad.g_00109	Syao.g_02316
OG0002134	Syad.g_00365	Syao.g_02134
OG0002135	Syad.g_02654	Syao.g_01666
OG0002136	Syad.g_02653	Syao.g_01667
OG0002138	Syad.g_01364	Syao.g_00195
OG0002139	Syad.g_01435	Syao.g_00289
OG0002141	Syad.g_02121	Syao.g_01457
OG0002142	Syad.g_02259	Syao.g_01536
OG0002143	Syad.g_00790	Syao.g_00701
