Orthogroup	Syad	Prab
OG0001170	Syad.g_02492	Prab.g_01711
OG0001171	Syad.g_02503	Prab.g_01720
OG0001172	Syad.g_00594	Prab.g_01734
OG0001173	Syad.g_00595	Prab.g_01735
OG0001174	Syad.g_00603	Prab.g_01743
OG0001175	Syad.g_00604	Prab.g_01744
OG0001176	Syad.g_00644	Prab.g_01751
OG0001177	Syad.g_00641	Prab.g_01753
OG0001178	Syad.g_02629	Prab.g_01758
OG0001179	Syad.g_00675	Prab.g_01786
OG0001180	Syad.g_00700	Prab.g_01808
OG0001181	Syad.g_00704	Prab.g_01812
OG0001182	Syad.g_00712	Prab.g_01819
OG0001183	Syad.g_00717	Prab.g_01823
OG0001184	Syad.g_00378	Prab.g_01838
OG0001185	Syad.g_00354	Prab.g_01852
OG0001186	Syad.g_00247	Prab.g_01875
OG0001187	Syad.g_00245	Prab.g_01880
OG0001188	Syad.g_00238	Prab.g_01882
OG0001189	Syad.g_00217	Prab.g_01899
OG0001190	Syad.g_03034	Prab.g_01903
OG0001192	Syad.g_00013	Prab.g_01918
OG0001193	Syad.g_00072	Prab.g_01928
OG0001194	Syad.g_00075	Prab.g_01929
OG0001195	Syad.g_00076	Prab.g_01930
OG0001196	Syad.g_00144	Prab.g_01943
OG0001197	Syad.g_00146	Prab.g_01944
OG0001198	Syad.g_00159	Prab.g_01952
OG0001199	Syad.g_02735	Prab.g_00066
OG0001200	Syad.g_02737	Prab.g_00068
OG0001201	Syad.g_02802	Prab.g_00099
OG0001202	Syad.g_02945	Prab.g_00190
OG0001204	Syad.g_00577	Prab.g_00233
OG0001205	Syad.g_02440	Prab.g_00448
OG0001206	Syad.g_02385	Prab.g_00467
OG0001207	Syad.g_00893	Prab.g_00481
OG0001208	Syad.g_00906	Prab.g_00486
OG0001209	Syad.g_00980	Prab.g_00539
OG0001210	Syad.g_00993	Prab.g_00544
OG0001212	Syad.g_01082	Prab.g_00600
OG0001213	Syad.g_02163	Prab.g_00634
OG0001214	Syad.g_02150	Prab.g_00642
OG0001215	Syad.g_01366	Prab.g_00695
OG0001216	Syad.g_01816	Prab.g_00725
OG0001218	Syad.g_02328	Prab.g_00776
OG0001219	Syad.g_01653	Prab.g_00829
OG0001220	Syad.g_01195	Prab.g_00891
OG0001221	Syad.g_01950	Prab.g_01057
OG0001222	Syad.g_01770	Prab.g_01018
OG0001223	Syad.g_01715	Prab.g_00992
OG0001225	Syad.g_01288	Prab.g_00931
OG0001226	Syad.g_02100	Prab.g_01120
OG0001227	Syad.g_00029	Prab.g_01138
OG0001228	Syad.g_02460	Prab.g_01264
OG0001229	Syad.g_01314	Prab.g_01358
OG0001231	Syad.g_00179	Prab.g_01565
OG0001232	Syad.g_02658	Prab.g_01692
OG0001233	Syad.g_02493	Prab.g_01712
OG0001234	Syad.g_00608	Prab.g_01746
OG0001235	Syad.g_00633	Prab.g_01755
OG0001237	Syad.g_00376	Prab.g_01839
OG0001238	Syad.g_00007	Prab.g_01914
OG0001239	Syad.g_02732	Prab.g_00063
OG0001240	Syad.g_02785	Prab.g_00084
OG0001241	Syad.g_02795	Prab.g_00092
OG0001242	Syad.g_02827	Prab.g_00110
OG0001244	Syad.g_02873	Prab.g_00131
OG0001245	Syad.g_02223	Prab.g_00368
OG0001246	Syad.g_00933	Prab.g_00508
OG0001247	Syad.g_01837	Prab.g_00688
OG0001248	Syad.g_01843	Prab.g_00690
OG0001249	Syad.g_00756	Prab.g_00818
OG0001250	Syad.g_01227	Prab.g_00880
OG0001251	Syad.g_00083	Prab.g_01083
OG0001252	Syad.g_01279	Prab.g_00938
OG0001253	Syad.g_02037	Prab.g_01139
OG0001254	Syad.g_01528	Prab.g_01188
OG0001255	Syad.g_02224	Prab.g_01203
OG0001256	Syad.g_02609	Prab.g_01558
OG0001257	Syad.g_02210	Prab.g_01564
OG0001258	Syad.g_02619	Prab.g_01666
OG0001260	Syad.g_02514	Prab.g_01726
OG0001261	Syad.g_00684	Prab.g_01794
OG0001262	Syad.g_00219	Prab.g_01897
OG0001265	Syad.g_02825	Prab.g_00109
OG0001266	Syad.g_02949	Prab.g_00194
OG0001267	Syad.g_00523	Prab.g_00268
OG0001268	Syad.g_00767	Prab.g_00326
OG0001270	Syad.g_02453	Prab.g_00437
OG0001271	Syad.g_02356	Prab.g_00476
OG0001272	Syad.g_00910	Prab.g_00490
OG0001273	Syad.g_02157	Prab.g_00636
OG0001274	Syad.g_02988	Prab.g_00710
OG0001275	Syad.g_01699	Prab.g_00982
OG0001276	Syad.g_01683	Prab.g_00954
OG0001277	Syad.g_00127	Prab.g_01127
OG0001278	Syad.g_01445	Prab.g_01269
OG0001279	Syad.g_02248	Prab.g_01590
OG0001280	Syad.g_02402	Prab.g_01325
OG0001281	Syad.g_02413	Prab.g_01331
OG0001282	Syad.g_00890	Prab.g_01361
OG0001283	Syad.g_00138	Prab.g_01381
OG0001284	Syad.g_02585	Prab.g_01536
OG0001285	Syad.g_02043	Prab.g_01695
OG0001286	Syad.g_00698	Prab.g_01806
OG0001287	Syad.g_00346	Prab.g_01859
OG0001288	Syad.g_00326	Prab.g_01868
OG0001289	Syad.g_02767	Prab.g_00079
OG0001290	Syad.g_02794	Prab.g_00091
OG0001291	Syad.g_02854	Prab.g_00125
OG0001292	Syad.g_00572	Prab.g_00238
OG0001293	Syad.g_00549	Prab.g_00250
OG0001294	Syad.g_01597	Prab.g_00366
OG0001295	Syad.g_00997	Prab.g_00472
OG0001296	Syad.g_00939	Prab.g_00513
OG0001297	Syad.g_00943	Prab.g_00518
OG0001298	Syad.g_01055	Prab.g_00581
OG0001299	Syad.g_01591	Prab.g_00671
OG0001300	Syad.g_01339	Prab.g_00698
OG0001301	Syad.g_01303	Prab.g_00701
OG0001302	Syad.g_02123	Prab.g_00827
OG0001303	Syad.g_01655	Prab.g_00749
OG0001304	Syad.g_01669	Prab.g_00944
OG0001305	Syad.g_01296	Prab.g_00925
OG0001306	Syad.g_01119	Prab.g_01205
OG0001309	Syad.g_00950	Prab.g_01562
OG0001310	Syad.g_02638	Prab.g_01681
OG0001311	Syad.g_01681	Prab.g_00952
OG0001312	Syad.g_01788	Prab.g_01029
OG0001315	Syad.g_00715	Prab.g_00053
OG0001316	Syad.g_02861	Prab.g_00130
OG0001317	Syad.g_00814	Prab.g_00225
OG0001318	Syad.g_00557	Prab.g_00246
OG0001321	Syad.g_02423	Prab.g_00457
OG0001322	Syad.g_02422	Prab.g_00458
OG0001323	Syad.g_00953	Prab.g_00523
OG0001324	Syad.g_01338	Prab.g_00699
OG0001325	Syad.g_01811	Prab.g_00728
OG0001326	Syad.g_00092	Prab.g_01095
OG0001327	Syad.g_01605	Prab.g_01112
OG0001328	Syad.g_01638	Prab.g_01137
OG0001329	Syad.g_00866	Prab.g_01178
OG0001332	Syad.g_02535	Prab.g_01509
OG0001333	Syad.g_02487	Prab.g_01706
OG0001334	Syad.g_00725	Prab.g_01826
OG0001335	Syad.g_00726	Prab.g_01827
OG0001336	Syad.g_00139	Prab.g_01940
OG0001339	Syad.g_02797	Prab.g_00094
OG0001340	Syad.g_00742	Prab.g_00316
OG0001341	Syad.g_01312	Prab.g_00765
OG0001343	Syad.g_00079	Prab.g_01086
OG0001344	Syad.g_01157	Prab.g_01223
OG0001345	Syad.g_01188	Prab.g_01238
OG0001346	Syad.g_02406	Prab.g_01327
OG0001348	Syad.g_01250	Prab.g_01595
OG0001349	Syad.g_02663	Prab.g_01408, Prab.g_01395
OG0001352	Syad.g_00969	Prab.g_00685
OG0001353	Syad.g_01244	Prab.g_00872
OG0001354	Syad.g_01728	Prab.g_01000
OG0001356	Syad.g_01251	Prab.g_00793
OG0001358	Syad.g_02179	Prab.g_00624
OG0001359	Syad.g_00078	Prab.g_01085
OG0001360	Syad.g_01191	Prab.g_01140
OG0001361	Syad.g_01185	Prab.g_01235
OG0001362	Syad.g_02294	Prab.g_01480
OG0001363	Syad.g_02296	Prab.g_01482
OG0001364	Syad.g_00431	Prab.g_01829
OG0001373	Syad.g_00091	Prab.g_01096
OG0001374	Syad.g_00099	Prab.g_01088
OG0001375	Syad.g_00080	Prab.g_01087
OG0001376	Syad.g_00015	Prab.g_01106
OG0001377	Syad.g_00014	Prab.g_01107
OG0001378	Syad.g_02454	Prab.g_01149
OG0001379	Syad.g_02397	Prab.g_01320
OG0001381	Syad.g_01266, Syad.g_00614	Prab.g_01354
OG0001385	Syad.g_00088	Prab.g_01099
OG0001386	Syad.g_00089	Prab.g_01098
OG0001387	Syad.g_00090	Prab.g_01097
OG0001388	Syad.g_00093	Prab.g_01094
OG0001389	Syad.g_00094	Prab.g_01093
OG0001390	Syad.g_00095	Prab.g_01092
OG0001391	Syad.g_00096	Prab.g_01091
OG0001392	Syad.g_00097	Prab.g_01090
OG0001393	Syad.g_00098	Prab.g_01089
OG0001394	Syad.g_01920	Prab.g_01053
OG0001395	Syad.g_01792	Prab.g_00942
OG0001397	Syad.g_02295	Prab.g_01481
OG0001398	Syad.g_01977	Prab.g_01603
OG0001399	Syad.g_02336	Prab.g_01748
OG0001403	Syad.g_00197	Prab.g_00030
OG0001404	Syad.g_02727	Prab.g_00060
OG0001405	Syad.g_00728	Prab.g_00314
OG0001407	Syad.g_00970	Prab.g_01118
OG0001408	Syad.g_01431	Prab.g_01123
OG0001411	Syad.g_00372	Prab.g_01391
OG0001413	Syad.g_02113	Prab.g_01551
OG0001414	Syad.g_00615	Prab.g_00220
OG0001416	Syad.g_02410	Prab.g_00464
OG0001417	Syad.g_01729	Prab.g_00474
OG0001419	Syad.g_00971	Prab.g_01119
OG0001420	Syad.g_00963	Prab.g_01158
OG0001421	Syad.g_02105, Syad.g_02039	Prab.g_01559
OG0001423	Syad.g_02707, Syad.g_02708	Prab.g_00406
OG0001425	Syad.g_00012	Prab.g_01917
OG0001428	Syad.g_02906	Prab.g_00163
OG0001429	Syad.g_01656	Prab.g_00830
OG0001432	Syad.g_01382	Prab.g_01549
OG0001433	Syad.g_01253, Syad.g_01252	Prab.g_00792
OG0001434	Syad.g_01916	Prab.g_01049
OG0001438	Syad.g_00507	Prab.g_00281
OG0001439	Syad.g_00476	Prab.g_00295
OG0001442	Syad.g_01906	Prab.g_00752
OG0001443	Syad.g_00023	Prab.g_01604
OG0001447	Syad.g_02842	Prab.g_00116
OG0001448	Syad.g_02723	Prab.g_00356
OG0001449	Syad.g_00583	Prab.g_00389
OG0001452	Syad.g_00563	Prab.g_01081
OG0001453	Syad.g_01709	Prab.g_00988
OG0001454	Syad.g_02101	Prab.g_01133
OG0001456	Syad.g_00101	Prab.g_01197
OG0001457	Syad.g_00102	Prab.g_01198
OG0001458	Syad.g_00103	Prab.g_01199
OG0001459	Syad.g_01550	Prab.g_01653, Prab.g_01557
OG0001460	Syad.g_01254	Prab.g_00791
OG0001461	Syad.g_02162	Prab.g_01286
OG0001462	Syad.g_00204	Prab.g_00034
OG0001463	Syad.g_01264	Prab.g_00274
OG0001464	Syad.g_00743	Prab.g_00317
OG0001465	Syad.g_01830	Prab.g_00707
OG0001471	Syad.g_00484	Prab.g_01552
OG0001473	Syad.g_02127	Prab.g_01877
OG0001474	Syad.g_00768	Prab.g_00327
OG0001480	Syad.g_01194	Prab.g_00357
OG0001482	Syad.g_01719	Prab.g_00462
OG0001492	Syad.g_01448	Prab.g_01266
OG0001493	Syad.g_01439	Prab.g_01274
OG0001499	Syad.g_02081	Prab.g_00052
OG0001502	Syad.g_01202	Prab.g_00810
OG0001504	Syad.g_01535	Prab.g_01652
OG0001525	Syad.g_00036	Prab.g_01570
OG0001527	Syad.g_01030	Prab.g_00567
OG0001547	Syad.g_01963	Prab.g_00812
OG0001548	Syad.g_02092	Prab.g_00816
OG0001551	Syad.g_01256	Prab.g_01196
OG0001554	Syad.g_03031	Prab.g_01560
OG0001555	Syad.g_01923	Prab.g_01575
OG0001556	Syad.g_01509	Prab.g_00785
OG0001567	Syad.g_01965	Prab.g_00811
OG0001568	Syad.g_01961	Prab.g_00813
OG0001570	Syad.g_01985	Prab.g_01161
OG0001582	Syad.g_02086	Prab.g_00473
OG0001585	Syad.g_02678	Prab.g_00399
OG0001588	Syad.g_00428	Prab.g_01384
OG0001602	Syad.g_01831	Prab.g_00706
OG0001634	Syad.g_01594	Prab.g_01589
OG0001666	Syad.g_01536	Prab.g_01654
OG0001700	Syad.g_01976	Prab.g_00790
OG0001780	Syad.g_00288	Prab.g_01401
OG0001835	Syad.g_00849	Prab.g_00398
OG0001923	Syad.g_00251, Syad.g_00317	Prab.g_01407
OG0002106	Syad.g_01217	Prab.g_00374
OG0002154	Syad.g_02869	Prab.g_01383
OG0002227	Syad.g_00010, Syad.g_00011	Prab.g_00787
OG0002321	Syad.g_00278	Prab.g_01402
OG0002369	Syad.g_00284	Prab.g_01416
OG0002421	Syad.g_00276	Prab.g_01403
OG0002480	Syad.g_00290	Prab.g_01399
OG0002487	Syad.g_00850	Prab.g_01644
OG0002772	Syad.g_00287	Prab.g_01424
OG0002773	Syad.g_00275	Prab.g_01419
OG0002774	Syad.g_00274	Prab.g_01420
OG0002775	Syad.g_00273	Prab.g_01421
OG0003632	Syad.g_00852	Prab.g_00397
OG0004011	Syad.g_00277	Prab.g_01443
OG0004012	Syad.g_00272	Prab.g_01422
