Orthogroup	Syad	Syae
OG0001150	Syad.g_00887	Syae.g_02295
OG0001151	Syad.g_00875	Syae.g_02282
OG0001152	Syad.g_00872	Syae.g_02281
OG0001153	Syad.g_02318	Syae.g_02613
OG0001155	Syad.g_02540	Syae.g_01083
OG0001156	Syad.g_02543	Syae.g_01093
OG0001157	Syad.g_02544	Syae.g_01094
OG0001158	Syad.g_02546	Syae.g_01100
OG0001159	Syad.g_02547	Syae.g_01103
OG0001160	Syad.g_02595	Syae.g_01142
OG0001161	Syad.g_00026	Syae.g_01597
OG0001162	Syad.g_01844	Syae.g_00487
OG0001163	Syad.g_02610	Syae.g_01150
OG0001164	Syad.g_02616	Syae.g_01156
OG0001165	Syad.g_02621	Syae.g_01161
OG0001166	Syad.g_02647	Syae.g_01186
OG0001167	Syad.g_02486	Syae.g_01031
OG0001168	Syad.g_02488	Syae.g_01033
OG0001169	Syad.g_02490	Syae.g_01035
OG0001170	Syad.g_02492	Syae.g_01037
OG0001171	Syad.g_02503	Syae.g_01047
OG0001172	Syad.g_00594	Syae.g_02036
OG0001173	Syad.g_00595	Syae.g_02037
OG0001174	Syad.g_00603	Syae.g_02045
OG0001175	Syad.g_00604	Syae.g_02046
OG0001176	Syad.g_00644	Syae.g_02076
OG0001177	Syad.g_00641	Syae.g_02073
OG0001178	Syad.g_02629	Syae.g_01168
OG0001179	Syad.g_00675	Syae.g_02106
OG0001180	Syad.g_00700	Syae.g_02130
OG0001181	Syad.g_00704	Syae.g_02134
OG0001182	Syad.g_00712	Syae.g_02143
OG0001183	Syad.g_00717	Syae.g_02147
OG0001184	Syad.g_00378	Syae.g_01862
OG0001185	Syad.g_00354	Syae.g_01835
OG0001188	Syad.g_00238	Syae.g_01783
OG0001189	Syad.g_00217	Syae.g_01767
OG0001190	Syad.g_03034	Syae.g_01567
OG0001192	Syad.g_00013	Syae.g_01587
OG0001193	Syad.g_00072	Syae.g_01617
OG0001194	Syad.g_00075	Syae.g_01625
OG0001195	Syad.g_00076	Syae.g_01626
OG0001196	Syad.g_00144	Syae.g_01695
OG0001197	Syad.g_00146	Syae.g_01697
OG0001198	Syad.g_00159	Syae.g_01709
OG0001199	Syad.g_02735	Syae.g_01291
OG0001200	Syad.g_02737	Syae.g_01293
OG0001201	Syad.g_02802	Syae.g_01364
OG0001202	Syad.g_02945	Syae.g_01494
OG0001203	Syad.g_00821	Syae.g_02240
OG0001204	Syad.g_00577	Syae.g_02022
OG0001205	Syad.g_02440	Syae.g_00984
OG0001206	Syad.g_02385	Syae.g_02502
OG0001207	Syad.g_00893	Syae.g_02300
OG0001208	Syad.g_00906	Syae.g_02311
OG0001209	Syad.g_00980	Syae.g_02377
OG0001210	Syad.g_00993	Syae.g_02387
OG0001212	Syad.g_01082	Syae.g_02460
OG0001213	Syad.g_02163	Syae.g_00062
OG0001214	Syad.g_02150	Syae.g_00076
OG0001215	Syad.g_01366	Syae.g_00757
OG0001216	Syad.g_01816	Syae.g_00470
OG0001218	Syad.g_02328	Syae.g_02605
OG0001219	Syad.g_01653	Syae.g_00312
OG0001220	Syad.g_01195	Syae.g_00880
OG0001221	Syad.g_01950	Syae.g_00559
OG0001222	Syad.g_01770	Syae.g_00347
OG0001223	Syad.g_01715	Syae.g_00392
OG0001224	Syad.g_01286	Syae.g_00797
OG0001225	Syad.g_01288	Syae.g_00795
OG0001226	Syad.g_02100	Syae.g_00135
OG0001227	Syad.g_00029	Syae.g_01600
OG0001228	Syad.g_02460	Syae.g_01004
OG0001229	Syad.g_01314	Syae.g_00771
OG0001231	Syad.g_00179	Syae.g_01729
OG0001232	Syad.g_02658	Syae.g_01197
OG0001233	Syad.g_02493	Syae.g_01038
OG0001234	Syad.g_00608	Syae.g_02050
OG0001235	Syad.g_00633	Syae.g_02066
OG0001236	Syad.g_00412	Syae.g_01867
OG0001237	Syad.g_00376	Syae.g_01860
OG0001238	Syad.g_00007	Syae.g_01582
OG0001239	Syad.g_02732	Syae.g_01288
OG0001240	Syad.g_02785	Syae.g_01347
OG0001241	Syad.g_02795	Syae.g_01357
OG0001242	Syad.g_02827	Syae.g_01387
OG0001243	Syad.g_02841	Syae.g_01395
OG0001244	Syad.g_02873	Syae.g_01425
OG0001245	Syad.g_02223	Syae.g_00149
OG0001246	Syad.g_00933	Syae.g_02337
OG0001247	Syad.g_01837	Syae.g_00482
OG0001248	Syad.g_01843	Syae.g_00485
OG0001249	Syad.g_00756	Syae.g_02186
OG0001250	Syad.g_01227	Syae.g_00841
OG0001251	Syad.g_00083	Syae.g_01632
OG0001252	Syad.g_01279	Syae.g_00804
OG0001253	Syad.g_02037	Syae.g_00243
OG0001254	Syad.g_01528	Syae.g_00637
OG0001255	Syad.g_02224	Syae.g_00667
OG0001256	Syad.g_02609	Syae.g_01149
OG0001257	Syad.g_02210	Syae.g_00295
OG0001258	Syad.g_02619	Syae.g_01159
OG0001260	Syad.g_02514	Syae.g_01058
OG0001261	Syad.g_00684	Syae.g_02115
OG0001262	Syad.g_00219	Syae.g_01769
OG0001263	Syad.g_02844	Syae.g_01399
OG0001265	Syad.g_02825	Syae.g_01385
OG0001266	Syad.g_02949	Syae.g_01498
OG0001267	Syad.g_00523	Syae.g_01969
OG0001268	Syad.g_00767	Syae.g_02198
OG0001270	Syad.g_02453	Syae.g_00997
OG0001271	Syad.g_02356	Syae.g_02527
OG0001272	Syad.g_00910	Syae.g_02315
OG0001273	Syad.g_02157	Syae.g_00069
OG0001274	Syad.g_02988	Syae.g_01535
OG0001275	Syad.g_01699	Syae.g_00407
OG0001276	Syad.g_01683	Syae.g_00423
OG0001277	Syad.g_00127	Syae.g_01677
OG0001278	Syad.g_01445	Syae.g_00697
OG0001279	Syad.g_02248	Syae.g_00007
OG0001280	Syad.g_02402	Syae.g_00958
OG0001281	Syad.g_02413	Syae.g_00969
OG0001282	Syad.g_00890	Syae.g_02298
OG0001283	Syad.g_00138	Syae.g_01688
OG0001284	Syad.g_02585	Syae.g_01132
OG0001285	Syad.g_02043	Syae.g_00237
OG0001287	Syad.g_00346	Syae.g_01827
OG0001288	Syad.g_00326	Syae.g_01815
OG0001289	Syad.g_02767	Syae.g_01330
OG0001290	Syad.g_02794	Syae.g_01356
OG0001291	Syad.g_02854	Syae.g_01409
OG0001292	Syad.g_00572	Syae.g_02017
OG0001293	Syad.g_00549	Syae.g_01996
OG0001294	Syad.g_01597	Syae.g_00593
OG0001295	Syad.g_00997	Syae.g_02389
OG0001296	Syad.g_00939	Syae.g_02343
OG0001297	Syad.g_00943	Syae.g_02347
OG0001298	Syad.g_01055	Syae.g_02439
OG0001299	Syad.g_01591	Syae.g_00599
OG0001300	Syad.g_01339	Syae.g_00766
OG0001301	Syad.g_01303	Syae.g_00780
OG0001302	Syad.g_02123	Syae.g_00110
OG0001303	Syad.g_01655	Syae.g_00314
OG0001304	Syad.g_01669	Syae.g_00436
OG0001305	Syad.g_01296	Syae.g_00786
OG0001306	Syad.g_01119	Syae.g_00943
OG0001307	Syad.g_00626	Syae.g_02059
OG0001310	Syad.g_02638	Syae.g_01178
OG0001311	Syad.g_01681	Syae.g_00425
OG0001312	Syad.g_01788	Syae.g_00326
OG0001313	Syad.g_02373	Syae.g_02509
OG0001314	Syad.g_01356, Syad.g_01420, Syad.g_00861	Syae.g_00097
OG0001315	Syad.g_00715	Syae.g_02145
OG0001316	Syad.g_02861	Syae.g_01415
OG0001317	Syad.g_00814	Syae.g_02235
OG0001318	Syad.g_00557	Syae.g_02004
OG0001321	Syad.g_02423	Syae.g_00978
OG0001322	Syad.g_02422	Syae.g_00977
OG0001323	Syad.g_00953	Syae.g_02355
OG0001324	Syad.g_01338	Syae.g_00767
OG0001325	Syad.g_01811	Syae.g_00465
OG0001326	Syad.g_00092	Syae.g_01641
OG0001327	Syad.g_01605	Syae.g_00586
OG0001328	Syad.g_01638	Syae.g_00565
OG0001330	Syad.g_02395	Syae.g_00950
OG0001332	Syad.g_02535	Syae.g_01077
OG0001333	Syad.g_02487	Syae.g_01032
OG0001334	Syad.g_00725	Syae.g_02156
OG0001335	Syad.g_00726	Syae.g_02157
OG0001336	Syad.g_00139	Syae.g_01689
OG0001337	Syad.g_00750	Syae.g_02153
OG0001337	Syad.g_00741	Syae.g_02175
OG0001338	Syad.g_00722	Syae.g_02162
OG0001338	Syad.g_00745	Syae.g_02178
OG0001339	Syad.g_02797	Syae.g_01359
OG0001340	Syad.g_00742	Syae.g_02176
OG0001341	Syad.g_01312	Syae.g_00737
OG0001343	Syad.g_00079	Syae.g_01629
OG0001344	Syad.g_01157	Syae.g_00916
OG0001345	Syad.g_01188	Syae.g_00886
OG0001346	Syad.g_02406	Syae.g_00962
OG0001347	Syad.g_00454	Syae.g_01907
OG0001347	Syad.g_00308	Syae.g_01237, Syae.g_01794
OG0001348	Syad.g_01250	Syae.g_00821
OG0001349	Syad.g_02663	Syae.g_01245
OG0001350	Syad.g_00820	Syae.g_02239
OG0001352	Syad.g_00969	Syae.g_00666
OG0001353	Syad.g_01244	Syae.g_00831
OG0001354	Syad.g_01728	Syae.g_00379
OG0001355	Syad.g_02116	Syae.g_00120
OG0001356	Syad.g_01251	Syae.g_00820
OG0001358	Syad.g_02179	Syae.g_00046
OG0001359	Syad.g_00078	Syae.g_01628
OG0001360	Syad.g_01191	Syae.g_00883
OG0001361	Syad.g_01185	Syae.g_00889
OG0001362	Syad.g_02294	Syae.g_02637
OG0001363	Syad.g_02296	Syae.g_02635
OG0001364	Syad.g_00431	Syae.g_01883
OG0001366	Syad.g_02650	Syae.g_01189
OG0001368	Syad.g_00578	Syae.g_02023
OG0001369	Syad.g_02784	Syae.g_01346
OG0001370	Syad.g_02124	Syae.g_00109
OG0001373	Syad.g_00091	Syae.g_01640
OG0001374	Syad.g_00099	Syae.g_01648
OG0001375	Syad.g_00080	Syae.g_01630
OG0001376	Syad.g_00015	Syae.g_01589
OG0001377	Syad.g_00014	Syae.g_01588
OG0001378	Syad.g_02454	Syae.g_00998
OG0001379	Syad.g_02397	Syae.g_00952
OG0001383	Syad.g_00827	Syae.g_02246
OG0001383	Syad.g_00826	Syae.g_02245
OG0001385	Syad.g_00088	Syae.g_01637
OG0001386	Syad.g_00089	Syae.g_01638
OG0001387	Syad.g_00090	Syae.g_01639
OG0001388	Syad.g_00093	Syae.g_01642
OG0001389	Syad.g_00094	Syae.g_01643
OG0001390	Syad.g_00095	Syae.g_01644
OG0001391	Syad.g_00096	Syae.g_01645
OG0001392	Syad.g_00097	Syae.g_01646
OG0001393	Syad.g_00098	Syae.g_01647
OG0001394	Syad.g_01920	Syae.g_00553
OG0001395	Syad.g_01792	Syae.g_00446
OG0001396	Syad.g_00455	Syae.g_01908
OG0001396	Syad.g_00309	Syae.g_01791, Syae.g_01238
OG0001397	Syad.g_02295	Syae.g_02636
OG0001398	Syad.g_01977	Syae.g_00289
OG0001400	Syad.g_00984	Syae.g_01423
OG0001401	Syad.g_01233	Syae.g_00835
OG0001402	Syad.g_02174	Syae.g_00051
OG0001404	Syad.g_02727	Syae.g_01283
OG0001405	Syad.g_00728	Syae.g_02159
OG0001407	Syad.g_00970	Syae.g_02368
OG0001408	Syad.g_01431	Syae.g_00712
OG0001410	Syad.g_00627	Syae.g_02060
OG0001412	Syad.g_00307	Syae.g_01240
OG0001412	Syad.g_00453	Syae.g_01906
OG0001413	Syad.g_02113	Syae.g_00123
OG0001416	Syad.g_02410	Syae.g_00966
OG0001417	Syad.g_01729	Syae.g_00378
OG0001419	Syad.g_00971	Syae.g_02369
OG0001420	Syad.g_00963	Syae.g_02365
OG0001421	Syad.g_02039	Syae.g_00241
OG0001425	Syad.g_00012	Syae.g_01586
OG0001426	Syad.g_00855, Syad.g_01413, Syad.g_02234, Syad.g_01345, Syad.g_01968, Syad.g_02701, Syad.g_02002, Syad.g_02235	Syae.g_01277
OG0001427	Syad.g_01471, Syad.g_01470	Syae.g_01075
OG0001428	Syad.g_02906	Syae.g_01456
OG0001429	Syad.g_01656	Syae.g_00315
OG0001430	Syad.g_03026	Syae.g_01560
OG0001432	Syad.g_01382	Syae.g_00742
OG0001433	Syad.g_01253, Syad.g_01252	Syae.g_00819
OG0001434	Syad.g_01916	Syae.g_00548
OG0001435	Syad.g_01612	Syae.g_00579
OG0001436	Syad.g_00437	Syae.g_01889
OG0001436	Syad.g_00436	Syae.g_01888
OG0001438	Syad.g_00507	Syae.g_01954
OG0001439	Syad.g_00476	Syae.g_01929
OG0001442	Syad.g_01906	Syae.g_00538
OG0001443	Syad.g_00023	Syae.g_01594
OG0001444	Syad.g_02779	Syae.g_01342
OG0001447	Syad.g_02842	Syae.g_01396
OG0001449	Syad.g_00583	Syae.g_02253
OG0001452	Syad.g_00563	Syae.g_02009
OG0001453	Syad.g_01709	Syae.g_00399
OG0001454	Syad.g_02101	Syae.g_00131
OG0001456	Syad.g_00101	Syae.g_01650
OG0001457	Syad.g_00102	Syae.g_01651
OG0001458	Syad.g_00103	Syae.g_01652
OG0001459	Syad.g_01550	Syae.g_00621
OG0001460	Syad.g_01254	Syae.g_00818
OG0001461	Syad.g_02162	Syae.g_00063
OG0001462	Syad.g_00204	Syae.g_01754
OG0001465	Syad.g_01830	Syae.g_00475
OG0001470	Syad.g_02462	Syae.g_01006
OG0001471	Syad.g_00484	Syae.g_01934
OG0001473	Syad.g_02127	Syae.g_00107
OG0001474	Syad.g_00768	Syae.g_02199
OG0001475	Syad.g_02464	Syae.g_01008
OG0001477	Syad.g_01307	Syae.g_00776
OG0001478	Syad.g_02371	Syae.g_02512
OG0001478	Syad.g_02364	Syae.g_02519
OG0001479	Syad.g_00765	Syae.g_02196
OG0001482	Syad.g_01719	Syae.g_00388
OG0001487	Syad.g_02327	Syae.g_02606
OG0001488	Syad.g_01175	Syae.g_00898
OG0001489	Syad.g_00709	Syae.g_02139
OG0001492	Syad.g_01448	Syae.g_00694
OG0001493	Syad.g_01439	Syae.g_00702
OG0001494	Syad.g_02673	Syae.g_01255
OG0001496	Syad.g_01309	Syae.g_00774
OG0001497	Syad.g_01308	Syae.g_00775
OG0001498	Syad.g_00786	Syae.g_02220
OG0001499	Syad.g_02081	Syae.g_00216
OG0001502	Syad.g_01202	Syae.g_00874
OG0001504	Syad.g_01535	Syae.g_00622
OG0001508	Syad.g_02461	Syae.g_01005
OG0001509	Syad.g_00302	Syae.g_01796
OG0001509	Syad.g_00256	Syae.g_01242
OG0001509	Syad.g_00456	Syae.g_01909
OG0001510	Syad.g_00342	Syae.g_01823
OG0001511	Syad.g_02810	Syae.g_01372
OG0001512	Syad.g_00822	Syae.g_02241
OG0001513	Syad.g_00377	Syae.g_01861
OG0001514	Syad.g_01310	Syae.g_00773
OG0001515	Syad.g_01343	Syae.g_00762
OG0001516	Syad.g_01588	Syae.g_00602
OG0001517	Syad.g_00762	Syae.g_02193
OG0001518	Syad.g_00009	Syae.g_01584
OG0001519	Syad.g_00025	Syae.g_01596
OG0001520	Syad.g_01039	Syae.g_02425
OG0001527	Syad.g_01030	Syae.g_02417
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Syae.g_01007
OG0001529	Syad.g_00210	Syae.g_01760
OG0001530	Syad.g_02808	Syae.g_01370
OG0001531	Syad.g_00823	Syae.g_02242
OG0001532	Syad.g_01492	Syae.g_00655
OG0001533	Syad.g_02388	Syae.g_02499
OG0001534	Syad.g_01668	Syae.g_00437
OG0001535	Syad.g_01685	Syae.g_00421
OG0001536	Syad.g_01762	Syae.g_00355
OG0001537	Syad.g_01949	Syae.g_00558
OG0001538	Syad.g_01884	Syae.g_00516
OG0001539	Syad.g_01607	Syae.g_00584
OG0001540	Syad.g_02846	Syae.g_01401
OG0001541	Syad.g_02915	Syae.g_01465
OG0001542	Syad.g_02924	Syae.g_01474
OG0001543	Syad.g_02969	Syae.g_01516
OG0001544	Syad.g_00024	Syae.g_01595
OG0001545	Syad.g_00126	Syae.g_01676
OG0001547	Syad.g_01963	Syae.g_00293
OG0001548	Syad.g_02092	Syae.g_00142
OG0001551	Syad.g_01256	Syae.g_00815
OG0001554	Syad.g_03031	Syae.g_01565
OG0001556	Syad.g_01509	Syae.g_00648
OG0001558	Syad.g_00182	Syae.g_01732
OG0001559	Syad.g_02807	Syae.g_01369
OG0001560	Syad.g_02793	Syae.g_01355
OG0001561	Syad.g_01679	Syae.g_00427
OG0001562	Syad.g_01693	Syae.g_00413
OG0001563	Syad.g_00693	Syae.g_02124
OG0001564	Syad.g_01539	Syae.g_02485
OG0001567	Syad.g_01965	Syae.g_00291
OG0001568	Syad.g_01961	Syae.g_00297
OG0001570	Syad.g_01985	Syae.g_00278
OG0001574	Syad.g_01028	Syae.g_02415
OG0001575	Syad.g_01033	Syae.g_02420
OG0001576	Syad.g_01103	Syae.g_02478
OG0001577	Syad.g_01148	Syae.g_00925
OG0001578	Syad.g_01534	Syae.g_00625
OG0001579	Syad.g_00732	Syae.g_02165
OG0001580	Syad.g_03020	Syae.g_01556
OG0001582	Syad.g_02086	Syae.g_00443
OG0001585	Syad.g_02678	Syae.g_00440
OG0001586	Syad.g_02669	Syae.g_01251
OG0001588	Syad.g_00428	Syae.g_01880
OG0001589	Syad.g_02495	Syae.g_01040
OG0001590	Syad.g_02158	Syae.g_00068
OG0001592	Syad.g_03021	Syae.g_01557
OG0001594	Syad.g_02252	Syae.g_02685, Syae.g_02067
OG0001594	Syad.g_02832	Syae.g_01107
OG0001594	Syad.g_03041	Syae.g_01574
OG0001602	Syad.g_01831	Syae.g_00476
OG0001614	Syad.g_00356	Syae.g_01837
OG0001615	Syad.g_01205	Syae.g_00854
OG0001615	Syad.g_01002	Syae.g_02393
OG0001616	Syad.g_01515	Syae.g_00642
OG0001617	Syad.g_01335	Syae.g_00769
OG0001618	Syad.g_01805	Syae.g_00459
OG0001619	Syad.g_01773	Syae.g_00344
OG0001620	Syad.g_00774	Syae.g_02205
OG0001621	Syad.g_00562	Syae.g_02008
OG0001622	Syad.g_00137	Syae.g_01687
OG0001623	Syad.g_00746	Syae.g_02179
OG0001624	Syad.g_02110	Syae.g_00124
OG0001624	Syad.g_00031	Syae.g_01601
OG0001625	Syad.g_00555	Syae.g_02002
OG0001634	Syad.g_01594	Syae.g_00596
OG0001635	Syad.g_00322	Syae.g_01811
OG0001636	Syad.g_00203	Syae.g_01753
OG0001637	Syad.g_02508	Syae.g_01051
OG0001638	Syad.g_02636	Syae.g_01175
OG0001639	Syad.g_02539	Syae.g_01082
OG0001640	Syad.g_01274	Syae.g_00809
OG0001641	Syad.g_01711	Syae.g_00397
OG0001642	Syad.g_01197	Syae.g_00878
OG0001643	Syad.g_02147	Syae.g_00079
OG0001644	Syad.g_01799	Syae.g_00452
OG0001646	Syad.g_01399, Syad.g_01392	Syae.g_00248
OG0001647	Syad.g_00531	Syae.g_01978
OG0001652	Syad.g_00180	Syae.g_01730
OG0001653	Syad.g_02782	Syae.g_01345
OG0001654	Syad.g_02537	Syae.g_01080
OG0001655	Syad.g_02108	Syae.g_00125
OG0001656	Syad.g_00731	Syae.g_02164
OG0001657	Syad.g_02889	Syae.g_01439
OG0001658	Syad.g_03033	Syae.g_01566
OG0001659	Syad.g_01507	Syae.g_00650
OG0001660	Syad.g_02816	Syae.g_01376
OG0001660	Syad.g_02816	Syae.g_02215
OG0001666	Syad.g_01536	Syae.g_00214
OG0001671	Syad.g_02974	Syae.g_01521
OG0001672	Syad.g_02743	Syae.g_01318, Syae.g_01299
OG0001673	Syad.g_00812	Syae.g_02233
OG0001675	Syad.g_01695	Syae.g_00411
OG0001676	Syad.g_00734	Syae.g_02167
OG0001677	Syad.g_00718	Syae.g_02148
OG0001677	Syad.g_01497	Syae.g_00653
OG0001678	Syad.g_00593	Syae.g_02035
OG0001679	Syad.g_01038, Syad.g_01037	Syae.g_02424
OG0001680	Syad.g_01171	Syae.g_00901
OG0001681	Syad.g_00837, Syad.g_01214	Syae.g_00860
OG0001682	Syad.g_02102	Syae.g_00130
OG0001682	Syad.g_01807	Syae.g_00461
OG0001690	Syad.g_03047	Syae.g_02534, Syae.g_00716, Syae.g_00816, Syae.g_00790, Syae.g_01620, Syae.g_02603, Syae.g_00005
OG0001691	Syad.g_02182	Syae.g_00044
OG0001692	Syad.g_02271	Syae.g_02657
OG0001693	Syad.g_01291	Syae.g_00792
OG0001694	Syad.g_00521	Syae.g_01967
OG0001695	Syad.g_00123	Syae.g_01670
OG0001700	Syad.g_01976	Syae.g_00290
OG0001702	Syad.g_02772	Syae.g_01335
OG0001703	Syad.g_00894	Syae.g_02301
OG0001713	Syad.g_01164	Syae.g_00907
OG0001714	Syad.g_02675	Syae.g_01257
OG0001715	Syad.g_02084	Syae.g_00148
OG0001716	Syad.g_01200	Syae.g_00875
OG0001717	Syad.g_02901	Syae.g_01451
OG0001728	Syad.g_02036, Syad.g_01079, Syad.g_01080, Syad.g_02241, Syad.g_02003, Syad.g_02990	Syae.g_01619
OG0001729	Syad.g_00828	Syae.g_02247
OG0001730	Syad.g_00832	Syae.g_02260
OG0001731	Syad.g_02563	Syae.g_01117
OG0001732	Syad.g_01464	Syae.g_00678
OG0001733	Syad.g_01602	Syae.g_00589
OG0001735	Syad.g_01573	Syae.g_00611
OG0001736	Syad.g_00450	Syae.g_01903
OG0001737	Syad.g_00501	Syae.g_01948
OG0001738	Syad.g_00462	Syae.g_01915
OG0001739	Syad.g_00122	Syae.g_01668
OG0001740	Syad.g_00124	Syae.g_01673
OG0001741	Syad.g_02682	Syae.g_00250
OG0001747	Syad.g_02871	Syae.g_01422
OG0001748	Syad.g_02976	Syae.g_01523
OG0001749	Syad.g_00446	Syae.g_01899
OG0001750	Syad.g_02780	Syae.g_01343
OG0001751	Syad.g_00811	Syae.g_02232
OG0001752	Syad.g_02518	Syae.g_01060
OG0001753	Syad.g_02511	Syae.g_01054
OG0001754	Syad.g_02510	Syae.g_01053
OG0001755	Syad.g_00949	Syae.g_02352
OG0001756	Syad.g_00022	Syae.g_01593
OG0001758	Syad.g_01546	Syae.g_00620
OG0001759	Syad.g_02069	Syae.g_00254, Syae.g_00217
OG0001761	Syad.g_02198	Syae.g_00026
OG0001762	Syad.g_01704	Syae.g_00404
OG0001763	Syad.g_01716	Syae.g_00391
OG0001764	Syad.g_01642	Syae.g_00301
OG0001765	Syad.g_01545	Syae.g_00725
OG0001765	Syad.g_02221	Syae.g_00726
OG0001766	Syad.g_00489	Syae.g_01938
OG0001767	Syad.g_00438	Syae.g_01890
OG0001768	Syad.g_02931	Syae.g_01482
OG0001769	Syad.g_02133	Syae.g_00093
OG0001771	Syad.g_02075	Syae.g_00183
OG0001783	Syad.g_00351	Syae.g_01832
OG0001784	Syad.g_02774	Syae.g_01338
OG0001785	Syad.g_02509	Syae.g_01052
OG0001786	Syad.g_02588	Syae.g_01134
OG0001787	Syad.g_00976	Syae.g_02373
OG0001788	Syad.g_00979	Syae.g_02376
OG0001789	Syad.g_02404	Syae.g_00960
OG0001790	Syad.g_01126	Syae.g_00936
OG0001791	Syad.g_01793	Syae.g_00447
OG0001791	Syad.g_01165	Syae.g_00906
OG0001792	Syad.g_01456	Syae.g_00685
OG0001794	Syad.g_01671	Syae.g_00434
OG0001796	Syad.g_01691	Syae.g_00415
OG0001797	Syad.g_01781	Syae.g_00335
OG0001798	Syad.g_02171	Syae.g_00054
OG0001799	Syad.g_02136	Syae.g_00090
OG0001800	Syad.g_02249	Syae.g_00006
OG0001801	Syad.g_02258	Syae.g_02679
OG0001803	Syad.g_02444	Syae.g_00988
OG0001804	Syad.g_00787	Syae.g_02221
OG0001805	Syad.g_00567	Syae.g_02013
OG0001806	Syad.g_00532	Syae.g_01979
OG0001807	Syad.g_00435	Syae.g_01887
OG0001808	Syad.g_00422	Syae.g_01877
OG0001810	Syad.g_02859	Syae.g_01413
OG0001811	Syad.g_02922	Syae.g_01472
OG0001812	Syad.g_03022	Syae.g_01558
OG0001813	Syad.g_00060	Syae.g_01605
OG0001814	Syad.g_00147	Syae.g_01698
OG0001815	Syad.g_00157	Syae.g_01707
OG0001816	Syad.g_01604	Syae.g_00587
OG0001817	Syad.g_02089	Syae.g_00162
OG0001835	Syad.g_00849	Syae.g_00862
OG0001837	Syad.g_02975	Syae.g_01522
OG0001838	Syad.g_00170	Syae.g_01720
OG0001839	Syad.g_00199	Syae.g_01749
OG0001840	Syad.g_00216	Syae.g_01766
OG0001841	Syad.g_00223	Syae.g_01773
OG0001842	Syad.g_02522	Syae.g_01072
OG0001843	Syad.g_00357	Syae.g_01838
OG0001844	Syad.g_00358	Syae.g_01839
OG0001845	Syad.g_00359	Syae.g_01840
OG0001846	Syad.g_02828	Syae.g_01388
OG0001847	Syad.g_02826	Syae.g_01386
OG0001848	Syad.g_02822	Syae.g_01382
OG0001849	Syad.g_02766	Syae.g_01329
OG0001850	Syad.g_02756	Syae.g_01320
OG0001851	Syad.g_02739	Syae.g_01295
OG0001852	Syad.g_02738	Syae.g_01294
OG0001853	Syad.g_02731	Syae.g_01287
OG0001854	Syad.g_00818	Syae.g_02237
OG0001856	Syad.g_02594	Syae.g_01141
OG0001857	Syad.g_02591	Syae.g_01138
OG0001858	Syad.g_02554	Syae.g_01110
OG0001859	Syad.g_00882	Syae.g_02289
OG0001860	Syad.g_00896	Syae.g_02303
OG0001861	Syad.g_00911	Syae.g_02316
OG0001862	Syad.g_00922	Syae.g_02327
OG0001863	Syad.g_00928	Syae.g_02332
OG0001864	Syad.g_00991	Syae.g_02385
OG0001865	Syad.g_01067	Syae.g_02451
OG0001866	Syad.g_01098	Syae.g_02474
OG0001867	Syad.g_02200	Syae.g_00024
OG0001868	Syad.g_02409	Syae.g_00965
OG0001869	Syad.g_01147	Syae.g_00926
OG0001870	Syad.g_01155	Syae.g_00918
OG0001871	Syad.g_01160	Syae.g_00913
OG0001872	Syad.g_01451	Syae.g_00693
OG0001873	Syad.g_01514	Syae.g_00643
OG0001874	Syad.g_01517	Syae.g_00640
OG0001875	Syad.g_01547	Syae.g_00619
OG0001876	Syad.g_01548	Syae.g_00618
OG0001877	Syad.g_01342	Syae.g_00763
OG0001878	Syad.g_01698	Syae.g_00408
OG0001879	Syad.g_01706	Syae.g_00402
OG0001880	Syad.g_01746	Syae.g_00364
OG0001881	Syad.g_01754	Syae.g_00363
OG0001882	Syad.g_01778	Syae.g_00338
OG0001883	Syad.g_01782	Syae.g_00333
OG0001884	Syad.g_01790	Syae.g_00324
OG0001885	Syad.g_01647	Syae.g_00309
OG0001886	Syad.g_01643	Syae.g_00302
OG0001887	Syad.g_01637	Syae.g_00566
OG0001888	Syad.g_01913	Syae.g_00546
OG0001889	Syad.g_01873	Syae.g_00505
OG0001890	Syad.g_01220	Syae.g_00848
OG0001891	Syad.g_01207	Syae.g_00852
OG0001892	Syad.g_01193	Syae.g_00881
OG0001893	Syad.g_02170	Syae.g_00055
OG0001894	Syad.g_02153	Syae.g_00073
OG0001895	Syad.g_02253	Syae.g_02684
OG0001896	Syad.g_02457	Syae.g_01001
OG0001897	Syad.g_00771	Syae.g_02202
OG0001898	Syad.g_00755	Syae.g_02185
OG0001899	Syad.g_00682	Syae.g_02113
OG0001900	Syad.g_00547	Syae.g_01994
OG0001901	Syad.g_00546	Syae.g_01993
OG0001902	Syad.g_00516	Syae.g_01962
OG0001903	Syad.g_00506	Syae.g_01953
OG0001904	Syad.g_00433	Syae.g_01885
OG0001905	Syad.g_00420	Syae.g_01875
OG0001906	Syad.g_02847	Syae.g_01402
OG0001907	Syad.g_02868	Syae.g_01419
OG0001908	Syad.g_02917	Syae.g_01467
OG0001909	Syad.g_02929	Syae.g_01480
OG0001910	Syad.g_02980	Syae.g_01527
OG0001912	Syad.g_00001	Syae.g_01576
OG0001913	Syad.g_00003	Syae.g_01578
