Orthogroup	Syad	Prao
OG0001178	Syad.g_02629	Prao.g_01643
OG0001179	Syad.g_00675	Prao.g_01671
OG0001180	Syad.g_00700	Prao.g_01693
OG0001181	Syad.g_00704	Prao.g_01697
OG0001182	Syad.g_00712	Prao.g_01704
OG0001183	Syad.g_00717	Prao.g_01708
OG0001184	Syad.g_00378	Prao.g_01724
OG0001185	Syad.g_00354	Prao.g_01738
OG0001186	Syad.g_00247	Prao.g_01761
OG0001187	Syad.g_00245	Prao.g_01765
OG0001188	Syad.g_00238	Prao.g_01768
OG0001189	Syad.g_00217	Prao.g_01785
OG0001190	Syad.g_03034	Prao.g_01789
OG0001192	Syad.g_00013	Prao.g_01804
OG0001193	Syad.g_00072	Prao.g_01814
OG0001194	Syad.g_00075	Prao.g_01815
OG0001195	Syad.g_00076	Prao.g_01816
OG0001196	Syad.g_00144	Prao.g_01829
OG0001197	Syad.g_00146	Prao.g_01830
OG0001198	Syad.g_00159	Prao.g_01838
OG0001199	Syad.g_02735	Prao.g_00213
OG0001200	Syad.g_02737	Prao.g_00215
OG0001201	Syad.g_02802	Prao.g_00246
OG0001202	Syad.g_02945	Prao.g_00337
OG0001203	Syad.g_00821	Prao.g_00376
OG0001204	Syad.g_00577	Prao.g_00381
OG0001205	Syad.g_02440	Prao.g_00549
OG0001206	Syad.g_02385	Prao.g_00568
OG0001207	Syad.g_00893	Prao.g_00583
OG0001208	Syad.g_00906	Prao.g_00588
OG0001209	Syad.g_00980	Prao.g_01856
OG0001210	Syad.g_00993	Prao.g_01159
OG0001212	Syad.g_01082	Prao.g_00034
OG0001213	Syad.g_02163	Prao.g_00068
OG0001214	Syad.g_02150	Prao.g_00076
OG0001215	Syad.g_01366	Prao.g_00128
OG0001216	Syad.g_01816	Prao.g_00650
OG0001218	Syad.g_02328	Prao.g_00694
OG0001219	Syad.g_01653	Prao.g_00729
OG0001220	Syad.g_01195	Prao.g_00793
OG0001221	Syad.g_01950	Prao.g_00856
OG0001222	Syad.g_01770	Prao.g_00894
OG0001223	Syad.g_01715	Prao.g_00920
OG0001224	Syad.g_01286	Prao.g_00970
OG0001225	Syad.g_01288	Prao.g_00972
OG0001226	Syad.g_02100	Prao.g_01001
OG0001227	Syad.g_00029	Prao.g_01019
OG0001228	Syad.g_02460	Prao.g_01044
OG0001229	Syad.g_01314	Prao.g_01241
OG0001231	Syad.g_00179	Prao.g_01493
OG0001232	Syad.g_02658	Prao.g_01575
OG0001233	Syad.g_02493	Prao.g_01595
OG0001234	Syad.g_00608	Prao.g_01630
OG0001235	Syad.g_00633	Prao.g_01640
OG0001236	Syad.g_00412	Prao.g_01721
OG0001238	Syad.g_00007	Prao.g_01800
OG0001239	Syad.g_02732	Prao.g_00210
OG0001240	Syad.g_02785	Prao.g_00232
OG0001241	Syad.g_02795	Prao.g_00240
OG0001242	Syad.g_02827	Prao.g_00258
OG0001243	Syad.g_02841	Prao.g_00264
OG0001244	Syad.g_02873	Prao.g_00279
OG0001245	Syad.g_02223	Prao.g_00514
OG0001246	Syad.g_00933	Prao.g_00610
OG0001247	Syad.g_01837	Prao.g_00121
OG0001248	Syad.g_01843	Prao.g_00123
OG0001249	Syad.g_00756	Prao.g_00718
OG0001250	Syad.g_01227	Prao.g_00782
OG0001251	Syad.g_00083	Prao.g_00830
OG0001252	Syad.g_01279	Prao.g_00965
OG0001253	Syad.g_02037	Prao.g_01020
OG0001254	Syad.g_01528	Prao.g_01120
OG0001255	Syad.g_02224	Prao.g_01105
OG0001256	Syad.g_02609	Prao.g_01486
OG0001257	Syad.g_02210	Prao.g_01492
OG0001258	Syad.g_02619	Prao.g_01549
OG0001260	Syad.g_02514	Prao.g_01609
OG0001261	Syad.g_00684	Prao.g_01679
OG0001262	Syad.g_00219	Prao.g_01783
OG0001263	Syad.g_02844	Prao.g_00267
OG0001265	Syad.g_02825	Prao.g_00257
OG0001266	Syad.g_02949	Prao.g_00341
OG0001267	Syad.g_00523	Prao.g_00417
OG0001268	Syad.g_00767	Prao.g_00475
OG0001270	Syad.g_02453	Prao.g_00538
OG0001271	Syad.g_02356	Prao.g_00578
OG0001272	Syad.g_00910	Prao.g_00592
OG0001273	Syad.g_02157	Prao.g_00070
OG0001274	Syad.g_02988	Prao.g_00141
OG0001275	Syad.g_01699	Prao.g_00930
OG0001276	Syad.g_01683	Prao.g_00949
OG0001277	Syad.g_00127	Prao.g_01009
OG0001278	Syad.g_01445	Prao.g_01039
OG0001280	Syad.g_02402	Prao.g_01277
OG0001281	Syad.g_02413	Prao.g_01271
OG0001282	Syad.g_00890	Prao.g_01238
OG0001283	Syad.g_00138	Prao.g_01216
OG0001284	Syad.g_02585	Prao.g_01466
OG0001285	Syad.g_02043	Prao.g_01578
OG0001286	Syad.g_00698	Prao.g_01691
OG0001287	Syad.g_00346	Prao.g_01745
OG0001288	Syad.g_00326	Prao.g_01754
OG0001289	Syad.g_02767	Prao.g_00226
OG0001290	Syad.g_02794	Prao.g_00239
OG0001292	Syad.g_00572	Prao.g_00386
OG0001293	Syad.g_00549	Prao.g_00399
OG0001294	Syad.g_01597	Prao.g_00512
OG0001295	Syad.g_00997	Prao.g_00573
OG0001296	Syad.g_00939	Prao.g_00615
OG0001297	Syad.g_00943	Prao.g_00620
OG0001298	Syad.g_01055	Prao.g_01869
OG0001299	Syad.g_01591	Prao.g_00105
OG0001300	Syad.g_01339	Prao.g_00131
OG0001301	Syad.g_01303	Prao.g_00134
OG0001302	Syad.g_02123	Prao.g_00727
OG0001304	Syad.g_01669	Prao.g_00959
OG0001305	Syad.g_01296	Prao.g_00978
OG0001306	Syad.g_01119	Prao.g_01103
OG0001307	Syad.g_00626	Prao.g_01256
OG0001309	Syad.g_00950	Prao.g_01490
OG0001310	Syad.g_02638	Prao.g_01564
OG0001311	Syad.g_01681	Prao.g_00951
OG0001312	Syad.g_01788	Prao.g_00883
OG0001313	Syad.g_02372, Syad.g_02373	Prao.g_00641
OG0001315	Syad.g_00715	Prao.g_00200
OG0001316	Syad.g_02861	Prao.g_00278
OG0001317	Syad.g_00814	Prao.g_00372
OG0001318	Syad.g_00557	Prao.g_00394
OG0001321	Syad.g_02423	Prao.g_00555
OG0001322	Syad.g_02422	Prao.g_00556
OG0001323	Syad.g_00953	Prao.g_00625
OG0001324	Syad.g_01338	Prao.g_00132
OG0001325	Syad.g_01811	Prao.g_00653
OG0001326	Syad.g_00092	Prao.g_00817
OG0001327	Syad.g_01605	Prao.g_00993
OG0001328	Syad.g_01638	Prao.g_01018
OG0001329	Syad.g_00866	Prao.g_01129
OG0001330	Syad.g_02395	Prao.g_01306
OG0001332	Syad.g_02535	Prao.g_01439
OG0001333	Syad.g_02487	Prao.g_01589
OG0001334	Syad.g_00725	Prao.g_01711
OG0001335	Syad.g_00726	Prao.g_01712
OG0001336	Syad.g_00139	Prao.g_01826
OG0001339	Syad.g_02797	Prao.g_00242
OG0001340	Syad.g_00742	Prao.g_00464
OG0001341	Syad.g_01312	Prao.g_00685
OG0001343	Syad.g_00079	Prao.g_00826, Prao.g_00827
OG0001344	Syad.g_01157	Prao.g_01085
OG0001345	Syad.g_01188	Prao.g_01070
OG0001346	Syad.g_02406	Prao.g_01275
OG0001347	Syad.g_00308	Prao.g_01189
OG0001349	Syad.g_02663	Prao.g_01360
OG0001350	Syad.g_00820	Prao.g_01537
OG0001352	Syad.g_00969	Prao.g_00118
OG0001353	Syad.g_01244	Prao.g_00773
OG0001354	Syad.g_01728	Prao.g_00912
OG0001355	Syad.g_02116	Prao.g_01521
OG0001358	Syad.g_02179	Prao.g_00059
OG0001359	Syad.g_00078	Prao.g_00828
OG0001360	Syad.g_01191	Prao.g_01021
OG0001361	Syad.g_01185	Prao.g_01073
OG0001362	Syad.g_02294	Prao.g_01411
OG0001363	Syad.g_02296	Prao.g_01413
OG0001364	Syad.g_00431	Prao.g_01714
OG0001369	Syad.g_02784	Prao.g_00231
OG0001373	Syad.g_00091	Prao.g_00816
OG0001374	Syad.g_00099	Prao.g_00824
OG0001375	Syad.g_00080	Prao.g_00825
OG0001376	Syad.g_00015	Prao.g_00987
OG0001377	Syad.g_00014	Prao.g_00988
OG0001378	Syad.g_02454	Prao.g_01157
OG0001379	Syad.g_02397	Prao.g_01282
OG0001381	Syad.g_01266, Syad.g_00614	Prao.g_01245
OG0001385	Syad.g_00088	Prao.g_00813
OG0001386	Syad.g_00089	Prao.g_00814
OG0001387	Syad.g_00090	Prao.g_00815
OG0001388	Syad.g_00093	Prao.g_00818
OG0001389	Syad.g_00094	Prao.g_00819
OG0001390	Syad.g_00095	Prao.g_00820
OG0001391	Syad.g_00096	Prao.g_00821
OG0001392	Syad.g_00097	Prao.g_00822
OG0001393	Syad.g_00098	Prao.g_00823
OG0001395	Syad.g_01792	Prao.g_00961
OG0001396	Syad.g_00455	Prao.g_01188
OG0001397	Syad.g_02295	Prao.g_01412
OG0001399	Syad.g_02336	Prao.g_01632
OG0001401	Syad.g_01233	Prao.g_00642
OG0001402	Syad.g_02174	Prao.g_00702
OG0001404	Syad.g_02727	Prao.g_00207
OG0001405	Syad.g_00728	Prao.g_00462
OG0001407	Syad.g_00970	Prao.g_00999
OG0001408	Syad.g_01431	Prao.g_01005
OG0001410	Syad.g_00627	Prao.g_01255
OG0001411	Syad.g_00372	Prao.g_01218
OG0001412	Syad.g_00307	Prao.g_01190
OG0001413	Syad.g_02113	Prao.g_01481
OG0001414	Syad.g_00615	Prao.g_00367
OG0001416	Syad.g_02410	Prao.g_00565
OG0001417	Syad.g_01729	Prao.g_00575
OG0001419	Syad.g_00971	Prao.g_01000
OG0001420	Syad.g_00963	Prao.g_01148
OG0001421	Syad.g_02105, Syad.g_02039	Prao.g_01487
OG0001423	Syad.g_02707, Syad.g_02708	Prao.g_01368
OG0001425	Syad.g_00012	Prao.g_01803
OG0001428	Syad.g_02906	Prao.g_00310
OG0001429	Syad.g_01656	Prao.g_00730
OG0001430	Syad.g_03026	Prao.g_01312
OG0001431	Syad.g_00393	Prao.g_01308
OG0001432	Syad.g_01382	Prao.g_01479
OG0001438	Syad.g_00507	Prao.g_00430
OG0001439	Syad.g_00476	Prao.g_00443
OG0001442	Syad.g_01906	Prao.g_00678
OG0001447	Syad.g_02842	Prao.g_00265
OG0001448	Syad.g_02723	Prao.g_00502
OG0001449	Syad.g_00583	Prao.g_00527
OG0001452	Syad.g_00563	Prao.g_00832
OG0001453	Syad.g_01709	Prao.g_00924
OG0001454	Syad.g_02101	Prao.g_01014
OG0001456	Syad.g_00101	Prao.g_01112
OG0001457	Syad.g_00102	Prao.g_01111
OG0001458	Syad.g_00103	Prao.g_01110
OG0001459	Syad.g_01550	Prao.g_01323
OG0001462	Syad.g_00204	Prao.g_00180
OG0001463	Syad.g_01264	Prao.g_00423
OG0001464	Syad.g_00743	Prao.g_00465
OG0001465	Syad.g_01830	Prao.g_00140
OG0001471	Syad.g_00484	Prao.g_01482
OG0001473	Syad.g_02127	Prao.g_01762
OG0001477	Syad.g_01307	Prao.g_00006
OG0001479	Syad.g_00765	Prao.g_00473
OG0001480	Syad.g_01194	Prao.g_00504
OG0001482	Syad.g_01719	Prao.g_00561
OG0001492	Syad.g_01448	Prao.g_01042
OG0001493	Syad.g_01439	Prao.g_01034
OG0001496	Syad.g_01309	Prao.g_00008
OG0001497	Syad.g_01308	Prao.g_00007
OG0001499	Syad.g_02081	Prao.g_00199
OG0001502	Syad.g_01202	Prao.g_00710
OG0001504	Syad.g_01535	Prao.g_01322
OG0001505	Syad.g_00259	Prao.g_01205
OG0001514	Syad.g_01310	Prao.g_00009
OG0001520	Syad.g_01039	Prao.g_00522
OG0001522	Syad.g_01243	Prao.g_00774
OG0001547	Syad.g_01963	Prao.g_00712
OG0001548	Syad.g_02092	Prao.g_00716
OG0001551	Syad.g_01256	Prao.g_01113
OG0001554	Syad.g_03031	Prao.g_01488
OG0001555	Syad.g_01923	Prao.g_01501
OG0001558	Syad.g_00182	Prao.g_00638
OG0001564	Syad.g_01539	Prao.g_01209
OG0001567	Syad.g_01965	Prao.g_00711
OG0001568	Syad.g_01961	Prao.g_00713
OG0001570	Syad.g_01985	Prao.g_01146
OG0001573	Syad.g_01423, Syad.g_00398, Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Prao.g_01352
OG0001582	Syad.g_02086	Prao.g_00574
OG0001585	Syad.g_02678	Prao.g_01329
OG0001602	Syad.g_01831	Prao.g_00139
OG0001625	Syad.g_00555	Prao.g_00396
OG0001641	Syad.g_01711	Prao.g_01200
OG0001647	Syad.g_00531	Prao.g_00411
OG0001652	Syad.g_00180	Prao.g_00636
OG0001666	Syad.g_01536	Prao.g_01324
OG0001671	Syad.g_02974	Prao.g_00151
OG0001748	Syad.g_02976	Prao.g_00152
OG0001758	Syad.g_01546	Prao.g_01541
OG0001837	Syad.g_02975	Prao.g_00153
OG0001875	Syad.g_01547	Prao.g_01542
OG0001876	Syad.g_01548	Prao.g_01543
OG0001959	Syad.g_00304, Syad.g_00305	Prao.g_01345
OG0002295	Syad.g_02238	Prao.g_01372
OG0002416	Syad.g_02044	Prao.g_01028
OG0002732	Syad.g_00340	Prao.g_00644
OG0002932	Syad.g_00339	Prao.g_00645
OG0002933	Syad.g_00338	Prao.g_00646
