Orthogroup	Syad	Praa
OG0001174	Syad.g_00603	Praa.g_01711
OG0001175	Syad.g_00604	Praa.g_01712
OG0001176	Syad.g_00644	Praa.g_01719
OG0001177	Syad.g_00641	Praa.g_01722
OG0001178	Syad.g_02629	Praa.g_01727
OG0001179	Syad.g_00675	Praa.g_01759
OG0001180	Syad.g_00700	Praa.g_01781
OG0001181	Syad.g_00704	Praa.g_01785
OG0001182	Syad.g_00712	Praa.g_01792
OG0001183	Syad.g_00717	Praa.g_01797
OG0001184	Syad.g_00378	Praa.g_01813
OG0001185	Syad.g_00354	Praa.g_01827
OG0001186	Syad.g_00247	Praa.g_01850
OG0001187	Syad.g_00245	Praa.g_01854
OG0001188	Syad.g_00238	Praa.g_01857
OG0001189	Syad.g_00217	Praa.g_01874
OG0001190	Syad.g_03034	Praa.g_01878
OG0001192	Syad.g_00013	Praa.g_01892
OG0001193	Syad.g_00072	Praa.g_01902
OG0001194	Syad.g_00075	Praa.g_01903
OG0001195	Syad.g_00076	Praa.g_01904
OG0001196	Syad.g_00144	Praa.g_01917
OG0001197	Syad.g_00146	Praa.g_01918
OG0001198	Syad.g_00159	Praa.g_01925
OG0001199	Syad.g_02735	Praa.g_00074
OG0001200	Syad.g_02737	Praa.g_00076
OG0001201	Syad.g_02802	Praa.g_00108
OG0001202	Syad.g_02945	Praa.g_00199
OG0001203	Syad.g_00821	Praa.g_00238
OG0001204	Syad.g_00577	Praa.g_00243
OG0001205	Syad.g_02440	Praa.g_00444
OG0001206	Syad.g_02385	Praa.g_00462
OG0001207	Syad.g_00893	Praa.g_00477
OG0001208	Syad.g_00906	Praa.g_00482
OG0001209	Syad.g_00980	Praa.g_00535
OG0001210	Syad.g_00993	Praa.g_00540
OG0001212	Syad.g_01082	Praa.g_00596
OG0001213	Syad.g_02163	Praa.g_00629
OG0001214	Syad.g_02150	Praa.g_00637
OG0001215	Syad.g_01366	Praa.g_00690
OG0001216	Syad.g_01816	Praa.g_00713
OG0001218	Syad.g_02328	Praa.g_00758
OG0001219	Syad.g_01653	Praa.g_00791
OG0001220	Syad.g_01195	Praa.g_00856
OG0001221	Syad.g_01950	Praa.g_00918
OG0001222	Syad.g_01770	Praa.g_00956
OG0001223	Syad.g_01715	Praa.g_00982
OG0001224	Syad.g_01286	Praa.g_01035
OG0001225	Syad.g_01288	Praa.g_01037
OG0001226	Syad.g_02100	Praa.g_01064
OG0001227	Syad.g_00029	Praa.g_01083
OG0001228	Syad.g_02460	Praa.g_01204
OG0001229	Syad.g_01314	Praa.g_01364
OG0001231	Syad.g_00179	Praa.g_01574
OG0001232	Syad.g_02658	Praa.g_01658
OG0001233	Syad.g_02493	Praa.g_01679
OG0001234	Syad.g_00608	Praa.g_01714
OG0001235	Syad.g_00633	Praa.g_01724
OG0001236	Syad.g_00412	Praa.g_01810
OG0001237	Syad.g_00376	Praa.g_01814
OG0001238	Syad.g_00007	Praa.g_01889
OG0001239	Syad.g_02732	Praa.g_00071
OG0001240	Syad.g_02785	Praa.g_00093
OG0001241	Syad.g_02795	Praa.g_00101
OG0001242	Syad.g_02827	Praa.g_00119
OG0001243	Syad.g_02841	Praa.g_00125
OG0001244	Syad.g_02873	Praa.g_00141
OG0001245	Syad.g_02223	Praa.g_00379
OG0001246	Syad.g_00933	Praa.g_00504
OG0001247	Syad.g_01837	Praa.g_00683
OG0001248	Syad.g_01843	Praa.g_00685
OG0001249	Syad.g_00756	Praa.g_00780
OG0001250	Syad.g_01227	Praa.g_00845
OG0001251	Syad.g_00083	Praa.g_00893
OG0001252	Syad.g_01279	Praa.g_01030
OG0001253	Syad.g_02037	Praa.g_01084
OG0001254	Syad.g_01528	Praa.g_01129
OG0001255	Syad.g_02224	Praa.g_01144
OG0001256	Syad.g_02609	Praa.g_01567
OG0001257	Syad.g_02210	Praa.g_01573
OG0001258	Syad.g_02619	Praa.g_01632
OG0001260	Syad.g_02514	Praa.g_01694
OG0001261	Syad.g_00684	Praa.g_01767
OG0001262	Syad.g_00219	Praa.g_01872
OG0001265	Syad.g_02825	Praa.g_00118
OG0001266	Syad.g_02949	Praa.g_00203
OG0001267	Syad.g_00523	Praa.g_00280
OG0001268	Syad.g_00767	Praa.g_00339
OG0001270	Syad.g_02453	Praa.g_00434
OG0001271	Syad.g_02356	Praa.g_00472
OG0001272	Syad.g_00910	Praa.g_00486
OG0001273	Syad.g_02157	Praa.g_00631
OG0001274	Syad.g_02988	Praa.g_00703
OG0001275	Syad.g_01699	Praa.g_00992
OG0001276	Syad.g_01683	Praa.g_01014
OG0001277	Syad.g_00127	Praa.g_01072
OG0001278	Syad.g_01445	Praa.g_01209
OG0001279	Syad.g_02248	Praa.g_01257
OG0001280	Syad.g_02402	Praa.g_01317
OG0001281	Syad.g_02413	Praa.g_01323
OG0001282	Syad.g_00890	Praa.g_01367
OG0001283	Syad.g_00138	Praa.g_01386
OG0001284	Syad.g_02585	Praa.g_01547
OG0001285	Syad.g_02043	Praa.g_01661
OG0001286	Syad.g_00698	Praa.g_01779
OG0001287	Syad.g_00346	Praa.g_01834
OG0001288	Syad.g_00326	Praa.g_01843
OG0001289	Syad.g_02767	Praa.g_00087
OG0001290	Syad.g_02794	Praa.g_00100
OG0001291	Syad.g_02854	Praa.g_00135
OG0001292	Syad.g_00572	Praa.g_00248
OG0001293	Syad.g_00549	Praa.g_00261
OG0001294	Syad.g_01597	Praa.g_00377
OG0001295	Syad.g_00997	Praa.g_00467
OG0001296	Syad.g_00939	Praa.g_00509
OG0001297	Syad.g_00943	Praa.g_00514
OG0001298	Syad.g_01055	Praa.g_00577
OG0001299	Syad.g_01591	Praa.g_00666
OG0001300	Syad.g_01339	Praa.g_00693
OG0001301	Syad.g_01303	Praa.g_00696
OG0001302	Syad.g_02123	Praa.g_00789
OG0001303	Syad.g_01655	Praa.g_00996
OG0001304	Syad.g_01669	Praa.g_01024
OG0001305	Syad.g_01296	Praa.g_01043
OG0001306	Syad.g_01119	Praa.g_01146
OG0001307	Syad.g_00626	Praa.g_01349
OG0001309	Syad.g_00950	Praa.g_01571
OG0001310	Syad.g_02638	Praa.g_01647
OG0001315	Syad.g_00715	Praa.g_00062
OG0001316	Syad.g_02861	Praa.g_00140
OG0001317	Syad.g_00814	Praa.g_00234
OG0001318	Syad.g_00557	Praa.g_00256
OG0001321	Syad.g_02423	Praa.g_00450
OG0001322	Syad.g_02422	Praa.g_00451
OG0001323	Syad.g_00953	Praa.g_00519
OG0001324	Syad.g_01338	Praa.g_00694
OG0001325	Syad.g_01811	Praa.g_00716
OG0001326	Syad.g_00092	Praa.g_00881
OG0001327	Syad.g_01605	Praa.g_01055
OG0001328	Syad.g_01638	Praa.g_01082
OG0001329	Syad.g_00866	Praa.g_01123
OG0001330	Syad.g_02395	Praa.g_01289
OG0001332	Syad.g_02535	Praa.g_01519
OG0001333	Syad.g_02487	Praa.g_01673
OG0001334	Syad.g_00725	Praa.g_01800
OG0001335	Syad.g_00726	Praa.g_01801
OG0001336	Syad.g_00139	Praa.g_01914
OG0001339	Syad.g_02797	Praa.g_00103
OG0001340	Syad.g_00742	Praa.g_00328
OG0001341	Syad.g_01312	Praa.g_00749
OG0001343	Syad.g_00079	Praa.g_00890
OG0001344	Syad.g_01157	Praa.g_01163
OG0001345	Syad.g_01188	Praa.g_01178
OG0001346	Syad.g_02406	Praa.g_01319
OG0001347	Syad.g_00308	Praa.g_01429
OG0001348	Syad.g_01250	Praa.g_01595
OG0001349	Syad.g_02663	Praa.g_01624, Praa.g_01794
OG0001352	Syad.g_00969	Praa.g_00680
OG0001353	Syad.g_01244	Praa.g_00836
OG0001354	Syad.g_01728	Praa.g_00974
OG0001355	Syad.g_02116	Praa.g_01605
OG0001358	Syad.g_02179	Praa.g_00620
OG0001359	Syad.g_00078	Praa.g_00891
OG0001360	Syad.g_01191	Praa.g_01085
OG0001361	Syad.g_01185	Praa.g_01175
OG0001362	Syad.g_02294	Praa.g_01490
OG0001363	Syad.g_02296	Praa.g_01492
OG0001364	Syad.g_00431	Praa.g_01803
OG0001369	Syad.g_02784	Praa.g_00092
OG0001370	Syad.g_02045, Syad.g_02124	Praa.g_00459
OG0001373	Syad.g_00091	Praa.g_00880
OG0001374	Syad.g_00099	Praa.g_00888
OG0001375	Syad.g_00080	Praa.g_00889
OG0001376	Syad.g_00015	Praa.g_01049
OG0001377	Syad.g_00014	Praa.g_01050
OG0001378	Syad.g_02454	Praa.g_01094
OG0001379	Syad.g_02397	Praa.g_01312
OG0001381	Syad.g_01266, Syad.g_00614	Praa.g_01360
OG0001385	Syad.g_00088	Praa.g_00877
OG0001386	Syad.g_00089	Praa.g_00878
OG0001387	Syad.g_00090	Praa.g_00879
OG0001388	Syad.g_00093	Praa.g_00882
OG0001389	Syad.g_00094	Praa.g_00883
OG0001390	Syad.g_00095	Praa.g_00884
OG0001391	Syad.g_00096	Praa.g_00885
OG0001392	Syad.g_00097	Praa.g_00886
OG0001393	Syad.g_00098	Praa.g_00887
OG0001394	Syad.g_01920	Praa.g_00922
OG0001395	Syad.g_01792	Praa.g_01026
OG0001396	Syad.g_00309	Praa.g_01430
OG0001397	Syad.g_02295	Praa.g_01491
OG0001398	Syad.g_01977	Praa.g_01601
OG0001399	Syad.g_02336	Praa.g_01716
OG0001403	Syad.g_00197	Praa.g_00030
OG0001404	Syad.g_02727	Praa.g_00068
OG0001405	Syad.g_00728	Praa.g_00326
OG0001407	Syad.g_00970	Praa.g_01062
OG0001408	Syad.g_01431	Praa.g_01067
OG0001410	Syad.g_00627	Praa.g_01350
OG0001411	Syad.g_00372	Praa.g_01397
OG0001412	Syad.g_00307	Praa.g_01428
OG0001413	Syad.g_02113	Praa.g_01562
OG0001414	Syad.g_00615	Praa.g_00229
OG0001416	Syad.g_02410	Praa.g_00458
OG0001417	Syad.g_01729	Praa.g_00469
OG0001419	Syad.g_00971	Praa.g_01063
OG0001420	Syad.g_00963	Praa.g_01103
OG0001421	Syad.g_02105, Syad.g_02039	Praa.g_01568
OG0001428	Syad.g_02906	Praa.g_00172
OG0001429	Syad.g_01656	Praa.g_00792
OG0001430	Syad.g_03026	Praa.g_01284
OG0001431	Syad.g_00393	Praa.g_01287
OG0001432	Syad.g_01382	Praa.g_01560
OG0001438	Syad.g_00507	Praa.g_00293
OG0001439	Syad.g_00476	Praa.g_00307
OG0001442	Syad.g_01906	Praa.g_00741
OG0001447	Syad.g_02842	Praa.g_00126
OG0001448	Syad.g_02723	Praa.g_00366
OG0001449	Syad.g_00583	Praa.g_00393
OG0001452	Syad.g_00563	Praa.g_00894
OG0001453	Syad.g_01709	Praa.g_00986
OG0001454	Syad.g_02101	Praa.g_01078
OG0001456	Syad.g_00101	Praa.g_01137
OG0001457	Syad.g_00102	Praa.g_01138
OG0001458	Syad.g_00103	Praa.g_01139
OG0001459	Syad.g_01550	Praa.g_01273
OG0001462	Syad.g_00204	Praa.g_00034
OG0001463	Syad.g_01264	Praa.g_00286
OG0001464	Syad.g_00743	Praa.g_00329
OG0001465	Syad.g_01830	Praa.g_00702
OG0001471	Syad.g_00484	Praa.g_01563
OG0001473	Syad.g_02127	Praa.g_01851
OG0001479	Syad.g_00765	Praa.g_00337
OG0001480	Syad.g_01194	Praa.g_00368
OG0001482	Syad.g_01719	Praa.g_00456
OG0001492	Syad.g_01448	Praa.g_01206
OG0001493	Syad.g_01439	Praa.g_01214
OG0001494	Syad.g_00267	Praa.g_01422
OG0001499	Syad.g_02081	Praa.g_00061
OG0001502	Syad.g_01202	Praa.g_00772
OG0001504	Syad.g_01535	Praa.g_01274
OG0001505	Syad.g_00259	Praa.g_01411
OG0001520	Syad.g_01039	Praa.g_00388
OG0001522	Syad.g_01243	Praa.g_00837
OG0001525	Syad.g_00036	Praa.g_01579
OG0001547	Syad.g_01963	Praa.g_00774
OG0001548	Syad.g_02092	Praa.g_00778
OG0001551	Syad.g_01256	Praa.g_01136
OG0001554	Syad.g_03031	Praa.g_01569
OG0001555	Syad.g_01923	Praa.g_01583
OG0001567	Syad.g_01965	Praa.g_00773
OG0001568	Syad.g_01961	Praa.g_00775
OG0001570	Syad.g_01985	Praa.g_01106
OG0001582	Syad.g_02086	Praa.g_00468
OG0001585	Syad.g_02678	Praa.g_01262
OG0001602	Syad.g_01831	Praa.g_00701
OG0001625	Syad.g_00555	Praa.g_00258
OG0001647	Syad.g_00531	Praa.g_00273
OG0001666	Syad.g_01536	Praa.g_01272
OG0001780	Syad.g_00288	Praa.g_01438
OG0001923	Syad.g_00251, Syad.g_00317	Praa.g_01389
OG0002092	Syad.g_02549	Praa.g_01227
OG0002321	Syad.g_00278	Praa.g_01439
OG0002369	Syad.g_00284	Praa.g_01403
OG0002416	Syad.g_02044	Praa.g_01219
OG0002421	Syad.g_00276	Praa.g_01440, Praa.g_01417
OG0002480	Syad.g_00290	Praa.g_01416
OG0002618	Syad.g_00382	Praa.g_00404
OG0002772	Syad.g_00287	Praa.g_01442
OG0002773	Syad.g_00275	Praa.g_01451
OG0002774	Syad.g_00274	Praa.g_01452
OG0002775	Syad.g_00273	Praa.g_01453
OG0003013	Syad.g_00280	Praa.g_01444
OG0003614	Syad.g_01577	Praa.g_00054, Praa.g_00056
OG0003629	Syad.g_00580	Praa.g_01443
OG0004011	Syad.g_00277	Praa.g_01450
OG0004012	Syad.g_00272	Praa.g_01454
