Orthogroup	Syad	Prbl
OG0001112	Syad.g_01733	Prbl.g_02491
OG0001113	Syad.g_01732	Prbl.g_02492
OG0001114	Syad.g_01731	Prbl.g_02493
OG0001115	Syad.g_01727	Prbl.g_02495
OG0001116	Syad.g_01725	Prbl.g_02496
OG0001117	Syad.g_01724	Prbl.g_02497
OG0001118	Syad.g_01723	Prbl.g_02498
OG0001119	Syad.g_01721	Prbl.g_02499
OG0001120	Syad.g_01717	Prbl.g_02501
OG0001122	Syad.g_01689	Prbl.g_02529
OG0001123	Syad.g_01682	Prbl.g_02536
OG0001124	Syad.g_01680	Prbl.g_02538
OG0001125	Syad.g_01678	Prbl.g_02540
OG0001126	Syad.g_01276	Prbl.g_00939
OG0001127	Syad.g_01277	Prbl.g_00938
OG0001128	Syad.g_01280	Prbl.g_00935
OG0001129	Syad.g_01282	Prbl.g_00934
OG0001130	Syad.g_01283	Prbl.g_00933
OG0001131	Syad.g_01953	Prbl.g_02575
OG0001132	Syad.g_02038	Prbl.g_01603
OG0001133	Syad.g_02172	Prbl.g_01621
OG0001134	Syad.g_01527	Prbl.g_02204
OG0001135	Syad.g_01529	Prbl.g_02202
OG0001136	Syad.g_01150	Prbl.g_02082
OG0001137	Syad.g_01169	Prbl.g_02102
OG0001138	Syad.g_01493	Prbl.g_01118
OG0001139	Syad.g_01491	Prbl.g_01116
OG0001140	Syad.g_01490	Prbl.g_01115
OG0001141	Syad.g_01489	Prbl.g_01114
OG0001142	Syad.g_01488	Prbl.g_01113
OG0001143	Syad.g_01473	Prbl.g_01376
OG0001144	Syad.g_01457	Prbl.g_02580
OG0001145	Syad.g_01112	Prbl.g_01711
OG0001146	Syad.g_02412	Prbl.g_01727
OG0001147	Syad.g_02349	Prbl.g_01333
OG0001148	Syad.g_00889	Prbl.g_00501
OG0001149	Syad.g_00888	Prbl.g_00500
OG0001150	Syad.g_00887	Prbl.g_00499
OG0001151	Syad.g_00875	Prbl.g_00487
OG0001152	Syad.g_00872	Prbl.g_00486
OG0001153	Syad.g_02318	Prbl.g_00704
OG0001154	Syad.g_02319	Prbl.g_00705
OG0001155	Syad.g_02540	Prbl.g_00454
OG0001156	Syad.g_02543	Prbl.g_00451
OG0001157	Syad.g_02544	Prbl.g_01604
OG0001158	Syad.g_02546	Prbl.g_00450
OG0001159	Syad.g_02547	Prbl.g_00449
OG0001160	Syad.g_02595	Prbl.g_00420
OG0001161	Syad.g_00026	Prbl.g_01601
OG0001162	Syad.g_01844	Prbl.g_00048
OG0001163	Syad.g_02610	Prbl.g_00406
OG0001164	Syad.g_02616	Prbl.g_00401
OG0001165	Syad.g_02621	Prbl.g_00398
OG0001166	Syad.g_02647	Prbl.g_00371
OG0001167	Syad.g_02486	Prbl.g_00350
OG0001168	Syad.g_02488	Prbl.g_00348
OG0001169	Syad.g_02490	Prbl.g_00346
OG0001170	Syad.g_02492	Prbl.g_00344
OG0001171	Syad.g_02503	Prbl.g_00334
OG0001173	Syad.g_00595	Prbl.g_01062
OG0001174	Syad.g_00603	Prbl.g_01054
OG0001175	Syad.g_00604	Prbl.g_01053
OG0001176	Syad.g_00644	Prbl.g_00953
OG0001177	Syad.g_00641	Prbl.g_00951
OG0001179	Syad.g_00675	Prbl.g_00982
OG0001180	Syad.g_00700	Prbl.g_01134
OG0001181	Syad.g_00704	Prbl.g_01138
OG0001182	Syad.g_00712	Prbl.g_01147
OG0001183	Syad.g_00717	Prbl.g_01175
OG0001184	Syad.g_00378	Prbl.g_00848
OG0001185	Syad.g_00354	Prbl.g_01291
OG0001186	Syad.g_00247	Prbl.g_02026
OG0001187	Syad.g_00245	Prbl.g_02022
OG0001188	Syad.g_00238	Prbl.g_02018
OG0001189	Syad.g_00217	Prbl.g_01996
OG0001190	Syad.g_03034	Prbl.g_02239
OG0001192	Syad.g_00013	Prbl.g_02219
OG0001193	Syad.g_00072	Prbl.g_02181
OG0001194	Syad.g_00075	Prbl.g_02175
OG0001195	Syad.g_00076	Prbl.g_02174
OG0001196	Syad.g_00144	Prbl.g_02138
OG0001197	Syad.g_00146	Prbl.g_02136
OG0001198	Syad.g_00159	Prbl.g_02124
OG0001199	Syad.g_02735	Prbl.g_00602
OG0001200	Syad.g_02737	Prbl.g_00600
OG0001201	Syad.g_02802	Prbl.g_00551
OG0001202	Syad.g_02945	Prbl.g_00095
OG0001203	Syad.g_00821	Prbl.g_00197
OG0001204	Syad.g_00577	Prbl.g_02667
OG0001205	Syad.g_02440	Prbl.g_00642
OG0001206	Syad.g_02385	Prbl.g_01363
OG0001207	Syad.g_00893	Prbl.g_00503
OG0001208	Syad.g_00906	Prbl.g_00513
OG0001209	Syad.g_00980	Prbl.g_00763
OG0001210	Syad.g_00993	Prbl.g_00751
OG0001212	Syad.g_01082	Prbl.g_01765
OG0001213	Syad.g_02163	Prbl.g_01631
OG0001214	Syad.g_02150	Prbl.g_01641
OG0001215	Syad.g_01366	Prbl.g_01858
OG0001216	Syad.g_01816	Prbl.g_02564
OG0001218	Syad.g_02328	Prbl.g_00716
OG0001219	Syad.g_01653	Prbl.g_02435
OG0001220	Syad.g_01195	Prbl.g_01567
OG0001221	Syad.g_01950	Prbl.g_02383
OG0001222	Syad.g_01770	Prbl.g_02210
OG0001223	Syad.g_01715	Prbl.g_02503
OG0001224	Syad.g_01286	Prbl.g_00931
OG0001225	Syad.g_01288	Prbl.g_00929
OG0001226	Syad.g_02100	Prbl.g_01704
OG0001227	Syad.g_00029	Prbl.g_00472
OG0001228	Syad.g_02460	Prbl.g_02585
OG0001229	Syad.g_01314	Prbl.g_00409
OG0001231	Syad.g_00179	Prbl.g_01957
OG0001232	Syad.g_02658	Prbl.g_00366
OG0001233	Syad.g_02493	Prbl.g_00343
OG0001234	Syad.g_00608	Prbl.g_01050
OG0001235	Syad.g_00633	Prbl.g_00948
OG0001236	Syad.g_00412	Prbl.g_00852
OG0001237	Syad.g_00376	Prbl.g_00845
OG0001238	Syad.g_00007	Prbl.g_02225
OG0001239	Syad.g_02732	Prbl.g_00605
OG0001240	Syad.g_02785	Prbl.g_00568
OG0001241	Syad.g_02795	Prbl.g_00558
OG0001242	Syad.g_02827	Prbl.g_01322
OG0001243	Syad.g_02841	Prbl.g_00828
OG0001245	Syad.g_02223	Prbl.g_01693
OG0001246	Syad.g_00933	Prbl.g_00803
OG0001247	Syad.g_01837	Prbl.g_02295
OG0001248	Syad.g_01843	Prbl.g_01869
OG0001249	Syad.g_00756	Prbl.g_01195
OG0001250	Syad.g_01227	Prbl.g_01546
OG0001252	Syad.g_01279	Prbl.g_00936
OG0001253	Syad.g_02037	Prbl.g_01686
OG0001254	Syad.g_01528	Prbl.g_02203
OG0001255	Syad.g_02224	Prbl.g_00036
OG0001258	Syad.g_02619	Prbl.g_00400
OG0001260	Syad.g_02514	Prbl.g_00315
OG0001261	Syad.g_00684	Prbl.g_00991
OG0001262	Syad.g_00219	Prbl.g_01999
OG0001263	Syad.g_02844	Prbl.g_00826
OG0001265	Syad.g_02825	Prbl.g_01324
OG0001266	Syad.g_02949	Prbl.g_00099
OG0001267	Syad.g_00523	Prbl.g_01453
OG0001268	Syad.g_00767	Prbl.g_01207
OG0001270	Syad.g_02453	Prbl.g_00654
OG0001271	Syad.g_02356	Prbl.g_01343
OG0001272	Syad.g_00910	Prbl.g_00517
OG0001273	Syad.g_02157	Prbl.g_01634
OG0001274	Syad.g_02988	Prbl.g_01263
OG0001275	Syad.g_01699	Prbl.g_02518
OG0001276	Syad.g_01683	Prbl.g_02535
OG0001277	Syad.g_00127	Prbl.g_02152
OG0001278	Syad.g_01445	Prbl.g_02592
OG0001279	Syad.g_02248	Prbl.g_00156
OG0001280	Syad.g_02402	Prbl.g_01719
OG0001281	Syad.g_02413	Prbl.g_01728
OG0001283	Syad.g_00138	Prbl.g_02143
OG0001285	Syad.g_02043	Prbl.g_00362
OG0001286	Syad.g_00698	Prbl.g_01132
OG0001288	Syad.g_00326	Prbl.g_02059
OG0001290	Syad.g_02794	Prbl.g_00559
OG0001291	Syad.g_02854	Prbl.g_00816
OG0001292	Syad.g_00572	Prbl.g_01512
OG0001293	Syad.g_00549	Prbl.g_01489
OG0001294	Syad.g_01597	Prbl.g_01393
OG0001295	Syad.g_00997	Prbl.g_00748
OG0001297	Syad.g_00943	Prbl.g_00793
OG0001298	Syad.g_01055	Prbl.g_01791
OG0001300	Syad.g_01339	Prbl.g_01873
OG0001301	Syad.g_01303	Prbl.g_00022
OG0001302	Syad.g_02123	Prbl.g_01930
OG0001303	Syad.g_01655	Prbl.g_02437
OG0001307	Syad.g_00626	Prbl.g_00723
OG0001309	Syad.g_00950	Prbl.g_00787
OG0001310	Syad.g_02638	Prbl.g_00377
OG0001311	Syad.g_01681	Prbl.g_02537
OG0001312	Syad.g_01788	Prbl.g_02448
OG0001313	Syad.g_02372	Prbl.g_01354
OG0001313	Syad.g_02373	Prbl.g_01355
OG0001316	Syad.g_02861	Prbl.g_00809
OG0001321	Syad.g_02423	Prbl.g_00633
OG0001322	Syad.g_02422	Prbl.g_00632
OG0001323	Syad.g_00953	Prbl.g_00784
OG0001324	Syad.g_01338	Prbl.g_01874
OG0001326	Syad.g_00092	Prbl.g_02168
OG0001328	Syad.g_01638	Prbl.g_02390
OG0001329	Syad.g_00866	Prbl.g_01079
OG0001330	Syad.g_02395	Prbl.g_01712
OG0001332	Syad.g_02535	Prbl.g_00466
OG0001333	Syad.g_02487	Prbl.g_00349
OG0001334	Syad.g_00725	Prbl.g_01179
OG0001335	Syad.g_00726	Prbl.g_01180
OG0001336	Syad.g_00139	Prbl.g_02142
OG0001337	Syad.g_00750, Syad.g_00741	Prbl.g_01189
OG0001339	Syad.g_02797	Prbl.g_00556
OG0001340	Syad.g_00742	Prbl.g_01190
OG0001341	Syad.g_01312	Prbl.g_02285
OG0001344	Syad.g_01157	Prbl.g_02089
OG0001347	Syad.g_00454	Prbl.g_02051
OG0001347	Syad.g_00308	Prbl.g_01002
OG0001348	Syad.g_01250	Prbl.g_01243
OG0001352	Syad.g_00969	Prbl.g_00027
OG0001353	Syad.g_01244	Prbl.g_01537
OG0001354	Syad.g_01728	Prbl.g_02494
OG0001355	Syad.g_02116	Prbl.g_02379
OG0001356	Syad.g_01251	Prbl.g_02208
OG0001358	Syad.g_02179	Prbl.g_01615
OG0001360	Syad.g_01191	Prbl.g_01104
OG0001361	Syad.g_01185	Prbl.g_00182
OG0001362	Syad.g_02294	Prbl.g_00220
OG0001363	Syad.g_02296	Prbl.g_00218
OG0001367	Syad.g_01332, Syad.g_01328, Syad.g_02716	Prbl.g_00740, Prbl.g_02178, Prbl.g_00261, Prbl.g_00746, Prbl.g_00106, Prbl.g_00265, Prbl.g_00064
OG0001369	Syad.g_02784	Prbl.g_00569
OG0001370	Syad.g_02045, Syad.g_02124	Prbl.g_02288
OG0001373	Syad.g_00091	Prbl.g_02169
OG0001374	Syad.g_00099	Prbl.g_02161
OG0001376	Syad.g_00015	Prbl.g_02216
OG0001377	Syad.g_00014	Prbl.g_02217
OG0001378	Syad.g_02454	Prbl.g_00661
OG0001379	Syad.g_02397	Prbl.g_01714
OG0001381	Syad.g_01266, Syad.g_00614	Prbl.g_02577
OG0001383	Syad.g_00827	Prbl.g_00190
OG0001385	Syad.g_00088	Prbl.g_02172
OG0001386	Syad.g_00089	Prbl.g_02171
OG0001387	Syad.g_00090	Prbl.g_02170
OG0001388	Syad.g_00093	Prbl.g_02167
OG0001389	Syad.g_00094	Prbl.g_02166
OG0001390	Syad.g_00095	Prbl.g_02165
OG0001391	Syad.g_00096	Prbl.g_02164
OG0001392	Syad.g_00097	Prbl.g_02163
OG0001393	Syad.g_00098	Prbl.g_02162
OG0001394	Syad.g_01920	Prbl.g_02366
OG0001395	Syad.g_01792	Prbl.g_02548
OG0001396	Syad.g_00455, Syad.g_00309	Prbl.g_02050
OG0001397	Syad.g_02295	Prbl.g_00219
OG0001398	Syad.g_01977	Prbl.g_01692
OG0001400	Syad.g_00984	Prbl.g_00307
OG0001401	Syad.g_01233	Prbl.g_01541
OG0001402	Syad.g_02174	Prbl.g_01620
OG0001403	Syad.g_00197	Prbl.g_01976
OG0001405	Syad.g_00728	Prbl.g_01182
OG0001410	Syad.g_00627	Prbl.g_00724
OG0001412	Syad.g_00307	Prbl.g_01003
OG0001412	Syad.g_00453	Prbl.g_02052
OG0001414	Syad.g_00615	Prbl.g_01918
OG0001416	Syad.g_02410	Prbl.g_01725
OG0001423	Syad.g_02707, Syad.g_02708	Prbl.g_02629, Prbl.g_00738
OG0001425	Syad.g_00012	Prbl.g_02222
OG0001431	Syad.g_00393	Prbl.g_02617
OG0001434	Syad.g_01916	Prbl.g_02362
OG0001435	Syad.g_01612	Prbl.g_02411
OG0001436	Syad.g_00437	Prbl.g_00873
OG0001436	Syad.g_00436	Prbl.g_00872
OG0001438	Syad.g_00507	Prbl.g_01438
OG0001442	Syad.g_01906	Prbl.g_02358
OG0001443	Syad.g_00023	Prbl.g_00408
OG0001444	Syad.g_00336	Prbl.g_01234
OG0001444	Syad.g_02779	Prbl.g_00574
OG0001449	Syad.g_00583	Prbl.g_01940
OG0001461	Syad.g_02162	Prbl.g_00620
OG0001462	Syad.g_00204	Prbl.g_01983
OG0001463	Syad.g_01264	Prbl.g_01445
OG0001464	Syad.g_00743	Prbl.g_01191
OG0001470	Syad.g_02462	Prbl.g_02028
OG0001475	Syad.g_02464	Prbl.g_02030
OG0001477	Syad.g_01307	Prbl.g_00017
OG0001478	Syad.g_02371	Prbl.g_01349
OG0001479	Syad.g_00765	Prbl.g_01205
OG0001487	Syad.g_02327	Prbl.g_00715, Prbl.g_00714, Prbl.g_00713
OG0001488	Syad.g_01175, Syad.g_00051, Syad.g_00050	Prbl.g_02106
OG0001489	Syad.g_00709	Prbl.g_01143
OG0001496	Syad.g_01309	Prbl.g_00013
OG0001497	Syad.g_01308	Prbl.g_00016
OG0001498	Syad.g_00786	Prbl.g_02675
OG0001508	Syad.g_02461	Prbl.g_02027
OG0001509	Syad.g_00302	Prbl.g_02046
OG0001509	Syad.g_00456	Prbl.g_02048, Prbl.g_01299
OG0001510	Syad.g_00342	Prbl.g_02635
OG0001511	Syad.g_02810	Prbl.g_00544
OG0001512	Syad.g_00822	Prbl.g_00195
OG0001513	Syad.g_00646	Prbl.g_01706
OG0001514	Syad.g_01310	Prbl.g_00012
OG0001515	Syad.g_01343	Prbl.g_01865
OG0001516	Syad.g_01588	Prbl.g_01402
OG0001517	Syad.g_00762	Prbl.g_01202
OG0001518	Syad.g_00009	Prbl.g_02223
OG0001519	Syad.g_00025	Prbl.g_02212
OG0001525	Syad.g_00036	Prbl.g_01807
OG0001527	Syad.g_01030	Prbl.g_01898
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Prbl.g_02024
OG0001529	Syad.g_00210	Prbl.g_01989
OG0001530	Syad.g_02808	Prbl.g_00546
OG0001531	Syad.g_00823	Prbl.g_00194
OG0001532	Syad.g_01492	Prbl.g_01117
OG0001533	Syad.g_02388	Prbl.g_01699
OG0001534	Syad.g_01668	Prbl.g_02545
OG0001535	Syad.g_01685	Prbl.g_02533
OG0001536	Syad.g_01762	Prbl.g_02474
OG0001537	Syad.g_01949	Prbl.g_02374
OG0001538	Syad.g_01884	Prbl.g_02330
OG0001539	Syad.g_01607	Prbl.g_01587
OG0001540	Syad.g_02846	Prbl.g_00824
OG0001541	Syad.g_02915	Prbl.g_00267
OG0001542	Syad.g_02924	Prbl.g_00073
OG0001543	Syad.g_02969	Prbl.g_01241
OG0001544	Syad.g_00024	Prbl.g_02213
OG0001545	Syad.g_00126	Prbl.g_02153
OG0001555	Syad.g_01923	Prbl.g_01949
OG0001558	Syad.g_00182	Prbl.g_01960
OG0001559	Syad.g_02807	Prbl.g_00547
OG0001560	Syad.g_02793	Prbl.g_00560
OG0001561	Syad.g_01679	Prbl.g_02539
OG0001562	Syad.g_01693	Prbl.g_02525
OG0001563	Syad.g_00693	Prbl.g_00999
OG0001574	Syad.g_01028	Prbl.g_01896
OG0001575	Syad.g_01033	Prbl.g_01901
OG0001576	Syad.g_01103	Prbl.g_01737
OG0001577	Syad.g_01148	Prbl.g_02080
OG0001579	Syad.g_00732	Prbl.g_01186
OG0001580	Syad.g_03020	Prbl.g_02250
OG0001588	Syad.g_00428	Prbl.g_00865
OG0001589	Syad.g_02495	Prbl.g_00341
OG0001591	Syad.g_01599	Prbl.g_01591
OG0001592	Syad.g_03021	Prbl.g_02249
OG0001614	Syad.g_00356	Prbl.g_01293
OG0001615	Syad.g_01205	Prbl.g_02646
OG0001616	Syad.g_01515	Prbl.g_01380
OG0001617	Syad.g_01335	Prbl.g_00728
OG0001618	Syad.g_01805	Prbl.g_02557
OG0001619	Syad.g_01773	Prbl.g_02464
OG0001620	Syad.g_00774	Prbl.g_01215
OG0001621	Syad.g_00562	Prbl.g_01500
OG0001622	Syad.g_00137	Prbl.g_02144
OG0001634	Syad.g_01594	Prbl.g_01396
OG0001635	Syad.g_00322	Prbl.g_01814
OG0001636	Syad.g_00203	Prbl.g_01982
OG0001637	Syad.g_02508, Syad.g_02507	Prbl.g_00325
OG0001638	Syad.g_02636	Prbl.g_00379
OG0001639	Syad.g_02539	Prbl.g_00455
OG0001640	Syad.g_01274	Prbl.g_00940
OG0001641	Syad.g_01711	Prbl.g_02507
OG0001642	Syad.g_01197	Prbl.g_01563
OG0001643	Syad.g_02147	Prbl.g_01644
OG0001652	Syad.g_00180	Prbl.g_01958
OG0001653	Syad.g_02782	Prbl.g_00571
OG0001654	Syad.g_02537	Prbl.g_00457
OG0001655	Syad.g_02108	Prbl.g_00136, Prbl.g_00680
OG0001656	Syad.g_00731	Prbl.g_01185
OG0001657	Syad.g_02889	Prbl.g_00292
OG0001658	Syad.g_03033	Prbl.g_02240
OG0001671	Syad.g_02974	Prbl.g_01248
OG0001672	Syad.g_02743	Prbl.g_00594
OG0001673	Syad.g_00812	Prbl.g_01921
OG0001675	Syad.g_01695	Prbl.g_02522, Prbl.g_02524
OG0001676	Syad.g_00734	Prbl.g_01188
OG0001677	Syad.g_00718, Syad.g_01497	Prbl.g_01176
OG0001680	Syad.g_01171	Prbl.g_01485
OG0001691	Syad.g_02182	Prbl.g_02422
OG0001692	Syad.g_02271	Prbl.g_00247
OG0001693	Syad.g_01291	Prbl.g_00682
OG0001694	Syad.g_00521	Prbl.g_01451
OG0001695	Syad.g_00123	Prbl.g_02158
OG0001702	Syad.g_02772	Prbl.g_00581
OG0001703	Syad.g_00894	Prbl.g_00504
OG0001715	Syad.g_02084	Prbl.g_01675
OG0001716	Syad.g_01200	Prbl.g_01559
OG0001728	Syad.g_02036, Syad.g_01079, Syad.g_01080, Syad.g_02241, Syad.g_02003, Syad.g_02990	Prbl.g_02029
OG0001729	Syad.g_00828	Prbl.g_00189
OG0001730	Syad.g_00832	Prbl.g_02624
OG0001731	Syad.g_02563	Prbl.g_00442
OG0001732	Syad.g_01464	Prbl.g_01373
OG0001735	Syad.g_01573	Prbl.g_01410
OG0001736	Syad.g_00450	Prbl.g_00887
OG0001737	Syad.g_00501	Prbl.g_01433
OG0001738	Syad.g_00462	Prbl.g_00899
OG0001740	Syad.g_00124	Prbl.g_02155
OG0001747	Syad.g_02871	Prbl.g_00309
OG0001748	Syad.g_02976	Prbl.g_01250
OG0001749	Syad.g_00446	Prbl.g_00882
OG0001750	Syad.g_02780	Prbl.g_00573
OG0001751	Syad.g_00811	Prbl.g_01920
OG0001752	Syad.g_02518	Prbl.g_02621
OG0001753	Syad.g_02511	Prbl.g_00319
OG0001754	Syad.g_02510	Prbl.g_00322
OG0001755	Syad.g_00949	Prbl.g_00788
OG0001759	Syad.g_01373, Syad.g_02069	Prbl.g_01518
OG0001760	Syad.g_02961, Syad.g_01472	Prbl.g_02421, Prbl.g_01862
OG0001761	Syad.g_02198	Prbl.g_01826
OG0001762	Syad.g_01704	Prbl.g_02515
OG0001763	Syad.g_01716	Prbl.g_02502
OG0001764	Syad.g_01642	Prbl.g_02428
OG0001765	Syad.g_01545, Syad.g_02221	Prbl.g_01598
OG0001766	Syad.g_00489	Prbl.g_01423
OG0001767	Syad.g_00438	Prbl.g_00874
OG0001783	Syad.g_00351	Prbl.g_01288
OG0001784	Syad.g_02774	Prbl.g_00578
OG0001785	Syad.g_02509	Prbl.g_00323
OG0001786	Syad.g_02588	Prbl.g_00426
OG0001787	Syad.g_00976	Prbl.g_00767
OG0001788	Syad.g_00979	Prbl.g_00764
OG0001789	Syad.g_02404	Prbl.g_01721
OG0001790	Syad.g_01126	Prbl.g_02073
OG0001791	Syad.g_01165	Prbl.g_02097
OG0001792	Syad.g_01456	Prbl.g_02581
OG0001794	Syad.g_01671	Prbl.g_02604
OG0001795	Syad.g_00817	Prbl.g_00047
OG0001796	Syad.g_01691	Prbl.g_02527
OG0001797	Syad.g_01781	Prbl.g_02457
OG0001798	Syad.g_02171	Prbl.g_01622
OG0001799	Syad.g_02136	Prbl.g_01661
OG0001800	Syad.g_02249	Prbl.g_00159
OG0001801	Syad.g_02258	Prbl.g_00256
OG0001803	Syad.g_02444	Prbl.g_00646
OG0001804	Syad.g_00787	Prbl.g_02676
OG0001805	Syad.g_00567	Prbl.g_01507
OG0001806	Syad.g_00532	Prbl.g_01462
OG0001807	Syad.g_00435	Prbl.g_00871
OG0001808	Syad.g_00422	Prbl.g_00860
OG0001809	Syad.g_02857	Prbl.g_00813
OG0001810	Syad.g_02859	Prbl.g_00811
OG0001811	Syad.g_02922	Prbl.g_00070
OG0001812	Syad.g_03022	Prbl.g_02248
OG0001813	Syad.g_00060	Prbl.g_02193
OG0001814	Syad.g_00147	Prbl.g_02135
OG0001815	Syad.g_00157	Prbl.g_02126
OG0001835	Syad.g_00849	Prbl.g_00020
OG0001837	Syad.g_02975	Prbl.g_01249
OG0001838	Syad.g_00170	Prbl.g_02113
OG0001839	Syad.g_00199	Prbl.g_01978
OG0001840	Syad.g_00216	Prbl.g_01995
OG0001841	Syad.g_00223	Prbl.g_02003
OG0001842	Syad.g_02522	Prbl.g_01232
OG0001843	Syad.g_00357	Prbl.g_01294
OG0001844	Syad.g_00358	Prbl.g_01295
OG0001845	Syad.g_00359	Prbl.g_01301
OG0001846	Syad.g_02828	Prbl.g_01321
OG0001847	Syad.g_02826	Prbl.g_01323
OG0001848	Syad.g_02822	Prbl.g_01327
OG0001849	Syad.g_02766	Prbl.g_00586
OG0001850	Syad.g_02756	Prbl.g_00593
OG0001851	Syad.g_02739	Prbl.g_00598
OG0001852	Syad.g_02738	Prbl.g_00599
OG0001853	Syad.g_02731	Prbl.g_00606
OG0001854	Syad.g_00818	Prbl.g_01924
OG0001856	Syad.g_02594	Prbl.g_00421
OG0001857	Syad.g_02591	Prbl.g_00424
OG0001858	Syad.g_02554	Prbl.g_00445
OG0001859	Syad.g_00882	Prbl.g_00493
OG0001860	Syad.g_00896	Prbl.g_00505
OG0001861	Syad.g_00911	Prbl.g_00518
OG0001862	Syad.g_00922	Prbl.g_00530
OG0001863	Syad.g_00928	Prbl.g_00535
OG0001864	Syad.g_00991	Prbl.g_00753
OG0001865	Syad.g_01067	Prbl.g_01778
OG0001866	Syad.g_01098	Prbl.g_01753
OG0001867	Syad.g_02200	Prbl.g_01743
OG0001868	Syad.g_02409	Prbl.g_01724
OG0001869	Syad.g_01147	Prbl.g_02079
OG0001870	Syad.g_01155	Prbl.g_02087
OG0001871	Syad.g_01160	Prbl.g_02092
OG0001872	Syad.g_01451	Prbl.g_02588
OG0001873	Syad.g_01514	Prbl.g_01381
OG0001874	Syad.g_01517	Prbl.g_01105
OG0001877	Syad.g_01342	Prbl.g_01866
OG0001878	Syad.g_01698	Prbl.g_02519
OG0001879	Syad.g_01706	Prbl.g_02511
OG0001880	Syad.g_01746	Prbl.g_02481
OG0001881	Syad.g_01754	Prbl.g_02480
OG0001882	Syad.g_01778	Prbl.g_02460
OG0001883	Syad.g_01782	Prbl.g_02455
OG0001884	Syad.g_01790	Prbl.g_02446
OG0001885	Syad.g_01647	Prbl.g_02433
OG0001886	Syad.g_01643	Prbl.g_02429
OG0001887	Syad.g_01637	Prbl.g_02391
OG0001888	Syad.g_01913	Prbl.g_02349
OG0001889	Syad.g_01873	Prbl.g_02321
OG0001890	Syad.g_01220	Prbl.g_01553
OG0001891	Syad.g_01207	Prbl.g_01557
OG0001892	Syad.g_01193	Prbl.g_01570
OG0001893	Syad.g_02170	Prbl.g_01623
OG0001894	Syad.g_02153	Prbl.g_01638
OG0001895	Syad.g_02253	Prbl.g_00162
OG0001896	Syad.g_02457	Prbl.g_00664
OG0001897	Syad.g_00771	Prbl.g_01209
OG0001898	Syad.g_00755	Prbl.g_01193
OG0001899	Syad.g_00682	Prbl.g_00989
OG0001900	Syad.g_00547	Prbl.g_01488
OG0001901	Syad.g_00546	Prbl.g_01487
OG0001902	Syad.g_00516	Prbl.g_01446
OG0001903	Syad.g_00506	Prbl.g_01437
OG0001904	Syad.g_00433	Prbl.g_00868
OG0001905	Syad.g_00420	Prbl.g_00858
OG0001906	Syad.g_02847	Prbl.g_00823
OG0001907	Syad.g_02868	Prbl.g_00311
OG0001908	Syad.g_02917	Prbl.g_00266
OG0001909	Syad.g_02929	Prbl.g_00078
OG0001910	Syad.g_02980	Prbl.g_01254
OG0001912	Syad.g_00001	Prbl.g_02229
OG0001913	Syad.g_00003	Prbl.g_02227
OG0001914	Syad.g_01532	Prbl.g_02199
OG0001929	Syad.g_00230	Prbl.g_02010
OG0001930	Syad.g_02523	Prbl.g_01231
OG0001931	Syad.g_02524	Prbl.g_01230
OG0001932	Syad.g_00355	Prbl.g_01292
OG0001933	Syad.g_02804	Prbl.g_00549
OG0001934	Syad.g_02789	Prbl.g_00564
OG0001935	Syad.g_02736	Prbl.g_00601
OG0001936	Syad.g_02103	Prbl.g_01944
OG0001937	Syad.g_02576	Prbl.g_00434
OG0001938	Syad.g_00898	Prbl.g_00507
OG0001939	Syad.g_01363, Syad.g_01362	Prbl.g_02648
OG0001940	Syad.g_01054	Prbl.g_01792
OG0001941	Syad.g_02414	Prbl.g_01729
OG0001943	Syad.g_02034	Prbl.g_02098
OG0001944	Syad.g_01981	Prbl.g_01070
OG0001946	Syad.g_01341	Prbl.g_01871
OG0001947	Syad.g_01272	Prbl.g_00942
OG0001948	Syad.g_01714	Prbl.g_02504
OG0001949	Syad.g_01734	Prbl.g_02490
OG0001950	Syad.g_01736	Prbl.g_02488
OG0001951	Syad.g_01755	Prbl.g_02479
OG0001952	Syad.g_01779	Prbl.g_02459
OG0001953	Syad.g_01780	Prbl.g_02458
OG0001957	Syad.g_02165	Prbl.g_01628
OG0001958	Syad.g_01575	Prbl.g_01407
OG0001961	Syad.g_02358	Prbl.g_01345
OG0001964	Syad.g_00606	Prbl.g_01052
OG0001965	Syad.g_02126	Prbl.g_01501
OG0001966	Syad.g_00553	Prbl.g_01493
OG0001967	Syad.g_00551	Prbl.g_01491
OG0001968	Syad.g_00550	Prbl.g_01490
OG0001969	Syad.g_00482	Prbl.g_01418
OG0001970	Syad.g_02849	Prbl.g_00821
OG0001971	Syad.g_02927	Prbl.g_00076
OG0001972	Syad.g_03000	Prbl.g_01267
OG0001973	Syad.g_02960	Prbl.g_02268
OG0001975	Syad.g_01531	Prbl.g_02200
OG0001976	Syad.g_01533	Prbl.g_02198
OG0001995	Syad.g_01377	Prbl.g_00757
OG0001997	Syad.g_02778	Prbl.g_00575
OG0001999	Syad.g_02484	Prbl.g_00351
OG0002000	Syad.g_00951	Prbl.g_00786
OG0002001	Syad.g_02753	Prbl.g_00176
OG0002002	Syad.g_01452	Prbl.g_02587
OG0002004	Syad.g_02760	Prbl.g_01848
OG0002006	Syad.g_01259	Prbl.g_00943
