Orthogroup	Syad	Syas
OG0001210	Syad.g_00993	Syas.g_00761
OG0001212	Syad.g_01082	Syas.g_00847
OG0001213	Syad.g_02163	Syas.g_00100
OG0001214	Syad.g_02150	Syas.g_00744
OG0001215	Syad.g_01366	Syas.g_02245
OG0001218	Syad.g_02328	Syas.g_01309
OG0001219	Syad.g_01653	Syas.g_00399
OG0001220	Syad.g_01195	Syas.g_02447
OG0001221	Syad.g_01950	Syas.g_02669
OG0001222	Syad.g_01770	Syas.g_00448
OG0001223	Syad.g_01715	Syas.g_00541
OG0001224	Syad.g_01286	Syas.g_01015
OG0001225	Syad.g_01288	Syas.g_01017
OG0001226	Syad.g_02100	Syas.g_02506
OG0001227	Syad.g_00029	Syas.g_00824
OG0001228	Syad.g_02460	Syas.g_02195
OG0001229	Syad.g_01314	Syas.g_00285
OG0001231	Syad.g_00179	Syas.g_02050
OG0001232	Syad.g_02658	Syas.g_02649
OG0001233	Syad.g_02493	Syas.g_02592
OG0001234	Syad.g_00608	Syas.g_01310
OG0001235	Syad.g_00633	Syas.g_01646
OG0001236	Syad.g_00412	Syas.g_02191
OG0001237	Syad.g_00376	Syas.g_02187
OG0001238	Syad.g_00007	Syas.g_01901
OG0001239	Syad.g_02732	Syas.g_02519
OG0001240	Syad.g_02785	Syas.g_02435
OG0001241	Syad.g_02795	Syas.g_02427
OG0001242	Syad.g_02827	Syas.g_02398
OG0001243	Syad.g_02841	Syas.g_02391
OG0001244	Syad.g_02873	Syas.g_02370
OG0001245	Syad.g_02223	Syas.g_00524
OG0001246	Syad.g_00933	Syas.g_01224, Syas.g_01829
OG0001249	Syad.g_00756	Syas.g_01547
OG0001250	Syad.g_01227	Syas.g_00239
OG0001251	Syad.g_00083	Syas.g_00516, Syas.g_00408
OG0001252	Syad.g_01279	Syas.g_00994
OG0001253	Syad.g_02037	Syas.g_00143
OG0001255	Syad.g_02224	Syas.g_00492
OG0001256	Syad.g_02609	Syas.g_02698
OG0001257	Syad.g_02210	Syas.g_01407
OG0001258	Syad.g_02619	Syas.g_02688
OG0001260	Syad.g_02514	Syas.g_02572
OG0001261	Syad.g_00684	Syas.g_01599
OG0001262	Syad.g_00219	Syas.g_02091
OG0001263	Syad.g_02844	Syas.g_02388
OG0001265	Syad.g_02825	Syas.g_02399
OG0001266	Syad.g_02949	Syas.g_02266
OG0001267	Syad.g_00523	Syas.g_01753
OG0001268	Syad.g_00767	Syas.g_01535
OG0001270	Syad.g_02453	Syas.g_01499
OG0001271	Syad.g_02356	Syas.g_01336
OG0001272	Syad.g_00910	Syas.g_01247
OG0001273	Syad.g_02157	Syas.g_00751
OG0001274	Syad.g_02988	Syas.g_01849
OG0001275	Syad.g_01699	Syas.g_00554
OG0001276	Syad.g_01683	Syas.g_00215
OG0001277	Syad.g_00127	Syas.g_00110
OG0001278	Syad.g_01445	Syas.g_01074
OG0001279	Syad.g_02248	Syas.g_02792
OG0001280	Syad.g_02402	Syas.g_01095
OG0001281	Syad.g_02413	Syas.g_02845
OG0001282	Syad.g_00890	Syas.g_01262
OG0001284	Syad.g_02585	Syas.g_02713
OG0001286	Syad.g_00698	Syas.g_01585
OG0001287	Syad.g_00346	Syas.g_00136
OG0001288	Syad.g_00326	Syas.g_02144
OG0001289	Syad.g_02767	Syas.g_02474
OG0001290	Syad.g_02794	Syas.g_02428
OG0001291	Syad.g_02854	Syas.g_02378
OG0001292	Syad.g_00572	Syas.g_01693
OG0001293	Syad.g_00549	Syas.g_01720
OG0001294	Syad.g_01597	Syas.g_00692
OG0001295	Syad.g_00997	Syas.g_00770
OG0001296	Syad.g_00939	Syas.g_01217
OG0001297	Syad.g_00943	Syas.g_01213
OG0001298	Syad.g_01055	Syas.g_00829
OG0001299	Syad.g_01591	Syas.g_00700
OG0001303	Syad.g_01655	Syas.g_00400
OG0001304	Syad.g_01669	Syas.g_00199
OG0001305	Syad.g_01296	Syas.g_01027
OG0001306	Syad.g_01119	Syas.g_01202
OG0001307	Syad.g_00626	Syas.g_01923
OG0001309	Syad.g_00950	Syas.g_00003
OG0001310	Syad.g_02638	Syas.g_02666
OG0001311	Syad.g_01681	Syas.g_00213
OG0001312	Syad.g_01788	Syas.g_00414
OG0001314	Syad.g_01356, Syad.g_01420, Syad.g_00861	Syas.g_01925
OG0001315	Syad.g_00715	Syas.g_01566
OG0001317	Syad.g_00814	Syas.g_02553
OG0001318	Syad.g_00557	Syas.g_01706
OG0001323	Syad.g_00953	Syas.g_00006
OG0001325	Syad.g_01811	Syas.g_00179
OG0001326	Syad.g_00092	Syas.g_01960, Syas.g_01961
OG0001327	Syad.g_01605	Syas.g_00687
OG0001329	Syad.g_00866	Syas.g_00773
OG0001330	Syad.g_02395	Syas.g_02865
OG0001333	Syad.g_02487	Syas.g_02598
OG0001336	Syad.g_00139	Syas.g_02003
OG0001337	Syad.g_00750, Syad.g_00741	Syas.g_01548
OG0001339	Syad.g_02797	Syas.g_02425
OG0001345	Syad.g_01188	Syas.g_01132
OG0001346	Syad.g_02406	Syas.g_02853
OG0001347	Syad.g_00454	Syas.g_01950
OG0001348	Syad.g_01250	Syas.g_00119
OG0001349	Syad.g_02663	Syas.g_02643
OG0001353	Syad.g_01244	Syas.g_00228
OG0001354	Syad.g_01728	Syas.g_00526
OG0001355	Syad.g_02116	Syas.g_01057
OG0001356	Syad.g_01251	Syas.g_00972, Syas.g_01715
OG0001358	Syad.g_02179	Syas.g_00122
OG0001360	Syad.g_01191	Syas.g_01130
OG0001361	Syad.g_01185	Syas.g_01135
OG0001364	Syad.g_00431	Syas.g_02212
OG0001366	Syad.g_02650	Syas.g_02655
OG0001373	Syad.g_00091	Syas.g_01959
OG0001374	Syad.g_00099	Syas.g_01968
OG0001376	Syad.g_00015	Syas.g_00468
OG0001377	Syad.g_00014	Syas.g_00467
OG0001378	Syad.g_02454	Syas.g_01500
OG0001379	Syad.g_02397	Syas.g_02861
OG0001385	Syad.g_00088	Syas.g_01956
OG0001386	Syad.g_00089	Syas.g_01957
OG0001387	Syad.g_00090	Syas.g_01958
OG0001388	Syad.g_00093	Syas.g_01962
OG0001389	Syad.g_00094	Syas.g_01963
OG0001390	Syad.g_00095	Syas.g_01964
OG0001391	Syad.g_00096	Syas.g_01965
OG0001392	Syad.g_00097	Syas.g_01966
OG0001393	Syad.g_00098	Syas.g_01967
OG0001394	Syad.g_01920	Syas.g_00627
OG0001395	Syad.g_01792	Syas.g_00195
OG0001396	Syad.g_00455, Syad.g_00309	Syas.g_01949
OG0001398	Syad.g_01977	Syas.g_02481
OG0001399	Syad.g_02336	Syas.g_02459
OG0001401	Syad.g_01233	Syas.g_00233
OG0001402	Syad.g_02174	Syas.g_00112
OG0001403	Syad.g_00197	Syas.g_02069
OG0001408	Syad.g_01431	Syas.g_00142
OG0001411	Syad.g_00372	Syas.g_01156
OG0001412	Syad.g_00307, Syad.g_00453	Syas.g_01951
OG0001413	Syad.g_02113	Syas.g_01481
OG0001416	Syad.g_02410	Syas.g_01061
OG0001417	Syad.g_01729	Syas.g_00507
OG0001420	Syad.g_00963	Syas.g_00017
OG0001423	Syad.g_02707, Syad.g_02708	Syas.g_02532
OG0001428	Syad.g_02906	Syas.g_02325
OG0001429	Syad.g_01656	Syas.g_00401
OG0001432	Syad.g_01382	Syas.g_01484
OG0001433	Syad.g_01253, Syad.g_01252	Syas.g_01398
OG0001435	Syad.g_01612	Syas.g_00678
OG0001438	Syad.g_00507	Syas.g_01767
OG0001439	Syad.g_00476	Syas.g_01809
OG0001443	Syad.g_00023	Syas.g_01910
OG0001444	Syad.g_00336	Syas.g_02442
OG0001444	Syad.g_02779	Syas.g_02439
OG0001447	Syad.g_02842	Syas.g_02390
OG0001449	Syad.g_00583	Syas.g_02567
OG0001452	Syad.g_00563	Syas.g_01700
OG0001453	Syad.g_01709	Syas.g_00547
OG0001454	Syad.g_02101	Syas.g_01483
OG0001456	Syad.g_00101	Syas.g_01969
OG0001457	Syad.g_00102	Syas.g_01970
OG0001458	Syad.g_00103	Syas.g_01971
OG0001459	Syad.g_01550	Syas.g_02778
OG0001460	Syad.g_01254	Syas.g_01399
OG0001461	Syad.g_02162	Syas.g_00566
OG0001471	Syad.g_00484	Syas.g_01819
OG0001473	Syad.g_02127	Syas.g_00323
OG0001474	Syad.g_00768	Syas.g_01534
OG0001475	Syad.g_02464	Syas.g_02120
OG0001477	Syad.g_01307	Syas.g_00934
OG0001478	Syad.g_02371	Syas.g_01344
OG0001479	Syad.g_00765	Syas.g_01537
OG0001480	Syad.g_01194	Syas.g_00771
OG0001482	Syad.g_01719	Syas.g_00535
OG0001488	Syad.g_01175	Syas.g_01142
OG0001489	Syad.g_00709	Syas.g_01574
OG0001492	Syad.g_01448	Syas.g_01077
OG0001493	Syad.g_01439	Syas.g_01069
OG0001494	Syad.g_02673, Syad.g_00267	Syas.g_02633
OG0001496	Syad.g_01309	Syas.g_00936
OG0001497	Syad.g_01308	Syas.g_00935
OG0001498	Syad.g_00786	Syas.g_01511
OG0001502	Syad.g_01202	Syas.g_00290
OG0001504	Syad.g_01535	Syas.g_02777
OG0001505	Syad.g_00259	Syas.g_02135
OG0001508	Syad.g_02461	Syas.g_02114
OG0001510	Syad.g_00342	Syas.g_02151
OG0001511	Syad.g_02810	Syas.g_02413
OG0001512	Syad.g_00822	Syas.g_02559
OG0001514	Syad.g_01310	Syas.g_00937
OG0001515	Syad.g_01343	Syas.g_00734
OG0001516	Syad.g_01588	Syas.g_00703
OG0001517	Syad.g_00762	Syas.g_01540
OG0001518	Syad.g_00009	Syas.g_01903
OG0001519	Syad.g_00025	Syas.g_01912
OG0001520	Syad.g_01039	Syas.g_00828
OG0001522	Syad.g_01243	Syas.g_00369
OG0001527	Syad.g_01030	Syas.g_00803
OG0001528	Syad.g_02463, Syad.g_00283, Syad.g_00286	Syas.g_02116
OG0001529	Syad.g_00210	Syas.g_02082
OG0001530	Syad.g_02808	Syas.g_02415
OG0001531	Syad.g_00823	Syas.g_02560
OG0001532	Syad.g_01492	Syas.g_01113
OG0001533	Syad.g_02388	Syas.g_00476
OG0001534	Syad.g_01668	Syas.g_00198
OG0001535	Syad.g_01685	Syas.g_00218
OG0001536	Syad.g_01762	Syas.g_00456
OG0001537	Syad.g_01949	Syas.g_00651
OG0001538	Syad.g_01884	Syas.g_00591
OG0001539	Syad.g_01607	Syas.g_00683
OG0001540	Syad.g_02846	Syas.g_02386
OG0001541	Syad.g_02915	Syas.g_02316
OG0001542	Syad.g_02924	Syas.g_02294
OG0001543	Syad.g_02969	Syas.g_02230
OG0001544	Syad.g_00024	Syas.g_01911
OG0001545	Syad.g_00126	Syas.g_01982
OG0001547	Syad.g_01963	Syas.g_00300
OG0001554	Syad.g_03031	Syas.g_00153
OG0001555	Syad.g_01923	Syas.g_00654
OG0001556	Syad.g_01509	Syas.g_01679
OG0001558	Syad.g_00182	Syas.g_02053
OG0001559	Syad.g_02807	Syas.g_02416
OG0001560	Syad.g_02793	Syas.g_02429
OG0001561	Syad.g_01679	Syas.g_00211
OG0001562	Syad.g_01693	Syas.g_00560
OG0001563	Syad.g_00693	Syas.g_01590
OG0001564	Syad.g_01539	Syas.g_01034
OG0001567	Syad.g_01965	Syas.g_00294
OG0001568	Syad.g_01961	Syas.g_00368
OG0001570	Syad.g_01985	Syas.g_00309
OG0001573	Syad.g_01423, Syad.g_00398, Syad.g_00490, Syad.g_00491, Syad.g_00477, Syad.g_01556, Syad.g_01566	Syas.g_02025
OG0001574	Syad.g_01028	Syas.g_00801
OG0001575	Syad.g_01033	Syas.g_00806
OG0001576	Syad.g_01103	Syas.g_02834
OG0001577	Syad.g_01148	Syas.g_01189
OG0001578	Syad.g_01534	Syas.g_01979
OG0001580	Syad.g_03020	Syas.g_01875
OG0001586	Syad.g_02669	Syas.g_02637
OG0001589	Syad.g_02495	Syas.g_02589
OG0001590	Syad.g_02158	Syas.g_00752
OG0001591	Syad.g_01599	Syas.g_00690
OG0001592	Syad.g_03021	Syas.g_01877
OG0001614	Syad.g_00356	Syas.g_02165
OG0001615	Syad.g_01205	Syas.g_00778
OG0001616	Syad.g_01515	Syas.g_01127
OG0001617	Syad.g_01335	Syas.g_00076
OG0001618	Syad.g_01805	Syas.g_00185
OG0001619	Syad.g_01773	Syas.g_00445
OG0001620	Syad.g_00774	Syas.g_01528
OG0001621	Syad.g_00562	Syas.g_01702
OG0001622	Syad.g_00137	Syas.g_02002
OG0001623	Syad.g_00746	Syas.g_00977, Syas.g_01554
OG0001624	Syad.g_00031	Syas.g_01926
OG0001625	Syad.g_00555	Syas.g_01708
OG0001634	Syad.g_01594	Syas.g_00697
OG0001635	Syad.g_00322	Syas.g_02140
OG0001636	Syad.g_00203	Syas.g_02075
OG0001637	Syad.g_02508, Syad.g_02507	Syas.g_02242, Syas.g_02547
OG0001639	Syad.g_02539	Syas.g_01477
OG0001640	Syad.g_01274	Syas.g_00989
OG0001641	Syad.g_01711	Syas.g_00545
OG0001643	Syad.g_02147	Syas.g_00741
OG0001644	Syad.g_01799	Syas.g_00921, Syas.g_00767
OG0001647	Syad.g_00531	Syas.g_01738
OG0001652	Syad.g_00180	Syas.g_02051
OG0001653	Syad.g_02782	Syas.g_02436
OG0001654	Syad.g_02537	Syas.g_01475
OG0001655	Syad.g_02108	Syas.g_01854
OG0001657	Syad.g_02889	Syas.g_02355
OG0001659	Syad.g_01507	Syas.g_01118
OG0001660	Syad.g_02816	Syas.g_02409, Syas.g_02868
OG0001666	Syad.g_01536	Syas.g_02785
OG0001671	Syad.g_02974	Syas.g_01830
OG0001672	Syad.g_02743	Syas.g_02508
OG0001673	Syad.g_00812	Syas.g_02551
OG0001675	Syad.g_01695	Syas.g_00558
OG0001677	Syad.g_00718, Syad.g_01497	Syas.g_01563
OG0001678	Syad.g_00593	Syas.g_01666
OG0001679	Syad.g_01038, Syad.g_01037	Syas.g_02407
OG0001680	Syad.g_01171	Syas.g_02664
OG0001682	Syad.g_02102, Syad.g_01807	Syas.g_00183
OG0001692	Syad.g_02271	Syas.g_02810
OG0001693	Syad.g_01291	Syas.g_01022
OG0001694	Syad.g_00521	Syas.g_01755
OG0001695	Syad.g_00123	Syas.g_01980
OG0001700	Syad.g_01976	Syas.g_01390, Syas.g_01391
OG0001702	Syad.g_02772	Syas.g_02448, Syas.g_02468
OG0001703	Syad.g_00894	Syas.g_01259
OG0001714	Syad.g_02675	Syas.g_02632
OG0001715	Syad.g_02084	Syas.g_01409
OG0001716	Syad.g_01200	Syas.g_00512, Syas.g_01406
OG0001717	Syad.g_02901	Syas.g_02330
OG0001728	Syad.g_02036	Syas.g_00753
OG0001728	Syad.g_01079, Syad.g_01080	Syas.g_00776
OG0001729	Syad.g_00828	Syas.g_02564
OG0001730	Syad.g_00832	Syas.g_00954
OG0001731	Syad.g_02563	Syas.g_02729
OG0001732	Syad.g_01464	Syas.g_02021, Syas.g_01088
OG0001733	Syad.g_01602	Syas.g_00974
OG0001735	Syad.g_01573	Syas.g_00711
OG0001736	Syad.g_00450	Syas.g_00737
OG0001737	Syad.g_00501	Syas.g_01777
OG0001738	Syad.g_00462	Syas.g_01792
OG0001739	Syad.g_00122	Syas.g_01978
OG0001741	Syad.g_02682	Syas.g_01927
OG0001748	Syad.g_02976	Syas.g_01832
OG0001749	Syad.g_00446	Syas.g_02217
OG0001750	Syad.g_02780	Syas.g_02438
OG0001751	Syad.g_00811	Syas.g_02550
OG0001752	Syad.g_02518	Syas.g_02570
OG0001753	Syad.g_02511	Syas.g_00364
OG0001754	Syad.g_02510	Syas.g_02545, Syas.g_02244
OG0001755	Syad.g_00949	Syas.g_01208
OG0001756	Syad.g_00018, Syad.g_00022	Syas.g_01905
OG0001761	Syad.g_02198	Syas.g_01040
OG0001762	Syad.g_01704	Syas.g_00552
OG0001763	Syad.g_01716	Syas.g_00540
OG0001764	Syad.g_01642	Syas.g_00374
OG0001765	Syad.g_01545, Syad.g_02221	Syas.g_00314
OG0001766	Syad.g_00489	Syas.g_01870
OG0001768	Syad.g_02931	Syas.g_02696
OG0001769	Syad.g_02133	Syas.g_00723
OG0001771	Syad.g_02075	Syas.g_00034
OG0001783	Syad.g_00351	Syas.g_02159
OG0001784	Syad.g_02774	Syas.g_02445
OG0001786	Syad.g_02588	Syas.g_02710
OG0001787	Syad.g_00976	Syas.g_00060
OG0001788	Syad.g_00979	Syas.g_00064
OG0001789	Syad.g_02404	Syas.g_02855
OG0001790	Syad.g_01126	Syas.g_01195
OG0001792	Syad.g_01456	Syas.g_01083
OG0001794	Syad.g_01671	Syas.g_00201
OG0001796	Syad.g_01691	Syas.g_00227
OG0001797	Syad.g_01781	Syas.g_02249
OG0001798	Syad.g_02171	Syas.g_00108
OG0001800	Syad.g_02249	Syas.g_00955
OG0001801	Syad.g_02258	Syas.g_02801
OG0001803	Syad.g_02444	Syas.g_02741
OG0001804	Syad.g_00787	Syas.g_01510
OG0001805	Syad.g_00567	Syas.g_00304
OG0001806	Syad.g_00532	Syas.g_01737
OG0001808	Syad.g_00422	Syas.g_02210
OG0001811	Syad.g_02922	Syas.g_02297
OG0001812	Syad.g_03022	Syas.g_01878
OG0001813	Syad.g_00060	Syas.g_01936
OG0001814	Syad.g_00147	Syas.g_02013
OG0001815	Syad.g_00157	Syas.g_02022
OG0001816	Syad.g_01604	Syas.g_00688
OG0001837	Syad.g_02975	Syas.g_01831
OG0001838	Syad.g_00170	Syas.g_02042
OG0001839	Syad.g_00199	Syas.g_02071
OG0001840	Syad.g_00216	Syas.g_02088
OG0001841	Syad.g_00223	Syas.g_02095
OG0001842	Syad.g_02522	Syas.g_00658
OG0001843	Syad.g_00357	Syas.g_02166
OG0001844	Syad.g_00358	Syas.g_02167
OG0001845	Syad.g_00359	Syas.g_02169
OG0001846	Syad.g_02828	Syas.g_02397
OG0001848	Syad.g_02822	Syas.g_02402
OG0001849	Syad.g_02766	Syas.g_02475
OG0001850	Syad.g_02756	Syas.g_02505
OG0001851	Syad.g_02739	Syas.g_02512
OG0001852	Syad.g_02738	Syas.g_02513
OG0001853	Syad.g_02731	Syas.g_02520
OG0001854	Syad.g_00818	Syas.g_02555
OG0001856	Syad.g_02594	Syas.g_02706
OG0001857	Syad.g_02591	Syas.g_02709
OG0001858	Syad.g_02554	Syas.g_02734
OG0001859	Syad.g_00882	Syas.g_01271
OG0001860	Syad.g_00896	Syas.g_01257
OG0001861	Syad.g_00911	Syas.g_01246
OG0001862	Syad.g_00922	Syas.g_01233
OG0001863	Syad.g_00928	Syas.g_01229
OG0001864	Syad.g_00991	Syas.g_00092
OG0001866	Syad.g_01098	Syas.g_00862
OG0001867	Syad.g_02200	Syas.g_00866
OG0001868	Syad.g_02409	Syas.g_02851
OG0001869	Syad.g_01147	Syas.g_01190
OG0001870	Syad.g_01155	Syas.g_01180
OG0001871	Syad.g_01160	Syas.g_01173
OG0001872	Syad.g_01451	Syas.g_01078
OG0001873	Syad.g_01514	Syas.g_01126
OG0001874	Syad.g_01517	Syas.g_01129
OG0001877	Syad.g_01342	Syas.g_00735
OG0001878	Syad.g_01698	Syas.g_00555
OG0001879	Syad.g_01706	Syas.g_00550
OG0001880	Syad.g_01746	Syas.g_00465
OG0001881	Syad.g_01754	Syas.g_00464
OG0001882	Syad.g_01778	Syas.g_02252
OG0001883	Syad.g_01782	Syas.g_00423
OG0001884	Syad.g_01790	Syas.g_00412
OG0001885	Syad.g_01647	Syas.g_00395
OG0001886	Syad.g_01643	Syas.g_00375
OG0001887	Syad.g_01637	Syas.g_00661, Syas.g_00664
OG0001888	Syad.g_01913	Syas.g_00622
OG0001889	Syad.g_01873	Syas.g_00581
OG0001890	Syad.g_01220	Syas.g_00283
OG0001891	Syad.g_01207	Syas.g_00289
OG0001892	Syad.g_01193	Syas.g_00422
OG0001893	Syad.g_02170	Syas.g_00863, Syas.g_00107
OG0001894	Syad.g_02153	Syas.g_00747
OG0001895	Syad.g_02253	Syas.g_02798
OG0001896	Syad.g_02457	Syas.g_01502
OG0001897	Syad.g_00771	Syas.g_01531
OG0001898	Syad.g_00755	Syas.g_01549
OG0001899	Syad.g_00682	Syas.g_01601
OG0001900	Syad.g_00547	Syas.g_01722
OG0001901	Syad.g_00546	Syas.g_01723
OG0001902	Syad.g_00516	Syas.g_01759
OG0001903	Syad.g_00506	Syas.g_01768
OG0001904	Syad.g_00433	Syas.g_02214
OG0001905	Syad.g_00420	Syas.g_02198
OG0001906	Syad.g_02847	Syas.g_02385
OG0001908	Syad.g_02917	Syas.g_02314
OG0001909	Syad.g_02929	Syas.g_02289
OG0001910	Syad.g_02980	Syas.g_01836
OG0001912	Syad.g_00001	Syas.g_01895
OG0001913	Syad.g_00003	Syas.g_01898
OG0001914	Syad.g_01532	Syas.g_00098
OG0001915	Syad.g_00153	Syas.g_02019
OG0001917	Syad.g_01684	Syas.g_00216
OG0001918	Syad.g_02046, Syad.g_00117	Syas.g_00759
OG0001924	Syad.g_02188	Syas.g_00040
OG0001925	Syad.g_02189	Syas.g_00041
OG0001926	Syad.g_02190	Syas.g_00042
OG0001927	Syad.g_02191	Syas.g_00043
OG0001929	Syad.g_00230	Syas.g_02102
OG0001930	Syad.g_02523	Syas.g_00657
OG0001931	Syad.g_02524	Syas.g_00656
OG0001932	Syad.g_00355	Syas.g_02164
OG0001933	Syad.g_02804	Syas.g_02418
OG0001934	Syad.g_02789	Syas.g_02430
OG0001935	Syad.g_02736	Syas.g_02515
OG0001936	Syad.g_02103	Syas.g_00945
OG0001937	Syad.g_02576	Syas.g_02721
OG0001938	Syad.g_00898	Syas.g_01255
OG0001939	Syad.g_01363, Syad.g_01362	Syas.g_01526
OG0001940	Syad.g_01054	Syas.g_00826
OG0001941	Syad.g_02414	Syas.g_02844
OG0001943	Syad.g_02034	Syas.g_00388
OG0001944	Syad.g_01981	Syas.g_02794
OG0001946	Syad.g_01341	Syas.g_00928
OG0001948	Syad.g_01714	Syas.g_00542
OG0001949	Syad.g_01734	Syas.g_00502
OG0001950	Syad.g_01736	Syas.g_00499
OG0001951	Syad.g_01755	Syas.g_00463
OG0001952	Syad.g_01779	Syas.g_02251
OG0001953	Syad.g_01780	Syas.g_02250
OG0001954	Syad.g_01991	Syas.g_01433
OG0001957	Syad.g_02165	Syas.g_00102
OG0001958	Syad.g_01575	Syas.g_00709
OG0001959	Syad.g_00304, Syad.g_00305	Syas.g_01814
OG0001960	Syad.g_02348	Syas.g_01327
OG0001961	Syad.g_02358	Syas.g_01338
OG0001964	Syad.g_00606	Syas.g_01653
OG0001966	Syad.g_00553	Syas.g_01710
OG0001967	Syad.g_00551	Syas.g_01712
OG0001968	Syad.g_00550	Syas.g_01713
OG0001969	Syad.g_00482	Syas.g_01818
OG0001970	Syad.g_02849	Syas.g_02383
OG0001971	Syad.g_02927	Syas.g_02291
OG0001972	Syad.g_03000	Syas.g_01853
OG0001973	Syad.g_02960	Syas.g_01862, Syas.g_01864
OG0001975	Syad.g_01531	Syas.g_00097
OG0001976	Syad.g_01533	Syas.g_00099
OG0001979	Syad.g_01361	Syas.g_01412
OG0001980	Syad.g_00751, Syad.g_00622	Syas.g_01045
OG0001993	Syad.g_02186	Syas.g_00038
OG0001994	Syad.g_02187	Syas.g_00039
OG0001995	Syad.g_01377	Syas.g_00916
OG0001997	Syad.g_02778	Syas.g_02440
OG0001999	Syad.g_02484	Syas.g_02599
OG0002000	Syad.g_00951	Syas.g_00004
OG0002002	Syad.g_01452	Syas.g_01079
OG0002006	Syad.g_01259	Syas.g_00171
OG0002007	Syad.g_01258	Syas.g_00988
OG0002009	Syad.g_01933	Syas.g_00631
OG0002010	Syad.g_02309	Syas.g_01293
OG0002015	Syad.g_00443	Syas.g_02219
OG0002016	Syad.g_02973	Syas.g_02222
OG0002017	Syad.g_00070	Syas.g_01946
OG0002019	Syad.g_01962	Syas.g_02163
OG0002020	Syad.g_00120	Syas.g_01987
OG0002021	Syad.g_00118	Syas.g_01989
OG0002022	Syad.g_00115	Syas.g_01990
OG0002023	Syad.g_00114	Syas.g_01991
OG0002024	Syad.g_00108	Syas.g_01985
OG0002038	Syad.g_01161	Syas.g_02793
OG0002039	Syad.g_01176	Syas.g_01141
OG0002040	Syad.g_01177	Syas.g_01047
OG0002041	Syad.g_01718	Syas.g_00538
OG0002042	Syad.g_01743	Syas.g_00495
OG0002043	Syad.g_01657	Syas.g_00404
OG0002045	Syad.g_02362	Syas.g_01341
OG0002046	Syad.g_02366	Syas.g_01346
OG0002048	Syad.g_00714	Syas.g_01567
OG0002049	Syad.g_00631	Syas.g_01648
OG0002051	Syad.g_02914	Syas.g_02317
OG0002053	Syad.g_00027	Syas.g_00291
OG0002054	Syad.g_00107	Syas.g_01986
OG0002055	Syad.g_00110	Syas.g_01983
OG0002056	Syad.g_00505	Syas.g_01769
OG0002107	Syad.g_02054	Syas.g_00272
OG0002113	Syad.g_00200	Syas.g_02072
OG0002114	Syad.g_02262	Syas.g_00085
OG0002116	Syad.g_02581	Syas.g_02716
OG0002117	Syad.g_01166	Syas.g_02864
OG0002119	Syad.g_02968	Syas.g_00170
OG0002120	Syad.g_01994	Syas.g_00127
OG0002121	Syad.g_02074	Syas.g_02491
OG0002123	Syad.g_01813	Syas.g_00177
OG0002129	Syad.g_02292	Syas.g_02752
OG0002130	Syad.g_02403	Syas.g_02856
OG0002131	Syad.g_00119	Syas.g_01988
OG0002133	Syad.g_00109	Syas.g_01984
OG0002134	Syad.g_00365	Syas.g_02175
OG0002135	Syad.g_02654	Syas.g_02651
OG0002136	Syad.g_02653	Syas.g_02652
OG0002138	Syad.g_01364	Syas.g_00386
OG0002139	Syad.g_01435	Syas.g_01065
OG0002142	Syad.g_02259	Syas.g_02802
OG0002143	Syad.g_00790	Syas.g_02248
OG0002144	Syad.g_00639	Syas.g_00956
OG0002159	Syad.g_00337	Syas.g_02441
OG0002160	Syad.g_01375	Syas.g_02576
OG0002163	Syad.g_00021	Syas.g_01913
OG0002166	Syad.g_01369	Syas.g_00144, Syas.g_01056
OG0002167	Syad.g_01426	Syas.g_00168
OG0002171	Syad.g_00448	Syas.g_02220
OG0002172	Syad.g_02977	Syas.g_01833
OG0002173	Syad.g_02966	Syas.g_02232
OG0002178	Syad.g_00113	Syas.g_01981
OG0002179	Syad.g_00417	Syas.g_02196
OG0002180	Syad.g_00515	Syas.g_01760
OG0002181	Syad.g_00543	Syas.g_01726
OG0002182	Syad.g_00564	Syas.g_02712
OG0002183	Syad.g_02768	Syas.g_02472
OG0002184	Syad.g_02765	Syas.g_02476
OG0002185	Syad.g_02757	Syas.g_02504
OG0002186	Syad.g_02652	Syas.g_02653
OG0002187	Syad.g_02651	Syas.g_02654
OG0002188	Syad.g_02618	Syas.g_02689
OG0002189	Syad.g_02617	Syas.g_02690
OG0002190	Syad.g_02562	Syas.g_02730
OG0002191	Syad.g_02455	Syas.g_00477
OG0002192	Syad.g_01180	Syas.g_01140
OG0002194	Syad.g_01438	Syas.g_01068
OG0002196	Syad.g_01903	Syas.g_00611
OG0002197	Syad.g_01712	Syas.g_00544
OG0002198	Syad.g_02132	Syas.g_00722
OG0002199	Syad.g_02137	Syas.g_00728
OG0002200	Syad.g_02276	Syas.g_02819
OG0002201	Syad.g_01094	Syas.g_00860
OG0002202	Syad.g_01093	Syas.g_00859
OG0002203	Syad.g_01092	Syas.g_00858
OG0002204	Syad.g_01069	Syas.g_00843
OG0002205	Syad.g_01050	Syas.g_00820
OG0002206	Syad.g_01036	Syas.g_00809, Syas.g_02759
OG0002207	Syad.g_01026	Syas.g_00799
OG0002208	Syad.g_00895	Syas.g_01258
OG0002209	Syad.g_00769	Syas.g_01533
OG0002210	Syad.g_00721	Syas.g_01559
OG0002211	Syad.g_00686	Syas.g_01597
