Orthogroup	Prav	Praz
OG0001142	Prav.g_01851	Praz.g_00724
OG0001143	Prav.g_01844	Praz.g_00717
OG0001144	Prav.g_01839	Praz.g_00712
OG0001145	Prav.g_01430	Praz.g_01188
OG0001146	Prav.g_01442	Praz.g_01176
OG0001147	Prav.g_01459	Praz.g_01153
OG0001148	Prav.g_01475	Praz.g_01137
OG0001149	Prav.g_01476	Praz.g_01136
OG0001150	Prav.g_01477	Praz.g_01135
OG0001151	Prav.g_01488	Praz.g_01124
OG0001152	Prav.g_01489	Praz.g_01123
OG0001153	Prav.g_01610	Praz.g_01009
OG0001154	Prav.g_01611	Praz.g_01008
OG0001155	Prav.g_01623	Praz.g_00996
OG0001156	Prav.g_01626	Praz.g_00993
OG0001157	Prav.g_01627	Praz.g_00992
OG0001158	Prav.g_01628	Praz.g_00991
OG0001159	Prav.g_01629	Praz.g_00990
OG0001160	Prav.g_01653	Praz.g_00966
OG0001161	Prav.g_01664	Praz.g_00953
OG0001162	Prav.g_01675	Praz.g_00942
OG0001163	Prav.g_01753	Praz.g_00885
OG0001164	Prav.g_01757	Praz.g_00881
OG0001165	Prav.g_01760	Praz.g_00878
OG0001166	Prav.g_01780	Praz.g_00858
OG0001167	Prav.g_01797	Praz.g_00841
OG0001168	Prav.g_01799	Praz.g_00839
OG0001169	Prav.g_01801	Praz.g_00837
OG0001170	Prav.g_01803	Praz.g_00835
OG0001171	Prav.g_01813	Praz.g_00826
OG0001172	Prav.g_00271	Praz.g_00332
OG0001173	Prav.g_00272	Praz.g_00331
OG0001174	Prav.g_00280	Praz.g_00323
OG0001175	Prav.g_00281	Praz.g_00322
OG0001176	Prav.g_00288	Praz.g_00315
OG0001177	Prav.g_00291	Praz.g_00312
OG0001178	Prav.g_00296	Praz.g_00307
OG0001179	Prav.g_00616	Praz.g_00279
OG0001180	Prav.g_00638	Praz.g_00257
OG0001181	Prav.g_00642	Praz.g_00253
OG0001182	Prav.g_00649	Praz.g_00246
OG0001183	Prav.g_00654	Praz.g_00241
OG0001184	Prav.g_00670	Praz.g_00225
OG0001185	Prav.g_00684	Praz.g_00211
OG0001186	Prav.g_00707	Praz.g_00187
OG0001187	Prav.g_00711	Praz.g_00183
OG0001188	Prav.g_00713	Praz.g_00180
OG0001189	Prav.g_00730	Praz.g_00163
OG0001190	Prav.g_00734	Praz.g_00159
OG0001191	Prav.g_00744	Praz.g_00149
OG0001192	Prav.g_00749	Praz.g_00144
OG0001193	Prav.g_00759	Praz.g_00134
OG0001194	Prav.g_00760	Praz.g_00133
OG0001195	Prav.g_00761	Praz.g_00132
OG0001196	Prav.g_00774	Praz.g_00119
OG0001197	Prav.g_00775	Praz.g_00118
OG0001198	Prav.g_00783	Praz.g_00362
OG0001199	Prav.g_00139	Praz.g_00434
OG0001200	Prav.g_00141	Praz.g_00436
OG0001201	Prav.g_00173	Praz.g_00468
OG0001202	Prav.g_00839	Praz.g_00559
OG0001203	Prav.g_00800	Praz.g_00598
OG0001204	Prav.g_01890	Praz.g_00603
OG0001205	Prav.g_01044	Praz.g_01883
OG0001206	Prav.g_01060	Praz.g_01866
OG0001207	Prav.g_01075	Praz.g_01851
OG0001208	Prav.g_01080	Praz.g_01846
OG0001209	Prav.g_01133	Praz.g_01793
OG0001210	Prav.g_01138	Praz.g_01788
OG0001211	Prav.g_01148	Praz.g_01778
OG0001212	Prav.g_01192	Praz.g_01734
OG0001213	Prav.g_01227	Praz.g_01701
OG0001214	Prav.g_01235	Praz.g_01693
OG0001215	Prav.g_01288	Praz.g_01640
OG0001216	Prav.g_00308	Praz.g_01605
OG0001217	Prav.g_00346	Praz.g_01567
OG0001218	Prav.g_00355	Praz.g_01560
OG0001219	Prav.g_00385	Praz.g_01523
OG0001220	Prav.g_00448	Praz.g_01460
OG0001221	Prav.g_00510	Praz.g_01397
OG0001222	Prav.g_00548	Praz.g_01358
OG0001223	Prav.g_00574	Praz.g_01332
OG0001224	Prav.g_00929	Praz.g_01280
OG0001225	Prav.g_00931	Praz.g_00064
OG0001226	Prav.g_00236	Praz.g_00090
OG0001227	Prav.g_00255	Praz.g_00108
OG0001228	Prav.g_01836	Praz.g_00709
OG0001229	Prav.g_01471	Praz.g_01141
OG0001230	Prav.g_01570	Praz.g_01049
OG0001231	Prav.g_01673	Praz.g_00944
OG0001232	Prav.g_01784	Praz.g_00854
OG0001233	Prav.g_01804	Praz.g_00834
OG0001234	Prav.g_00283	Praz.g_00320
OG0001235	Prav.g_00293	Praz.g_00310
OG0001236	Prav.g_00667	Praz.g_00228
OG0001237	Prav.g_00671	Praz.g_00224
OG0001238	Prav.g_00745	Praz.g_00148
OG0001239	Prav.g_00136	Praz.g_00431
OG0001240	Prav.g_00158	Praz.g_00453
OG0001241	Prav.g_00166	Praz.g_00461
OG0001242	Prav.g_00184	Praz.g_00479
OG0001243	Prav.g_00190	Praz.g_00485
OG0001244	Prav.g_00206	Praz.g_00501
OG0001245	Prav.g_00997	Praz.g_00794
OG0001246	Prav.g_01102	Praz.g_01824
OG0001247	Prav.g_01281	Praz.g_01647
OG0001248	Prav.g_01283	Praz.g_01645
OG0001249	Prav.g_00373	Praz.g_01534
OG0001250	Prav.g_00437	Praz.g_01471
OG0001251	Prav.g_00484	Praz.g_01423
OG0001252	Prav.g_00924	Praz.g_01285
OG0001253	Prav.g_00256	Praz.g_00109
OG0001254	Prav.g_00035	Praz.g_00023
OG0001255	Prav.g_00049	Praz.g_00008
OG0001256	Prav.g_01666	Praz.g_00951
OG0001257	Prav.g_01672	Praz.g_00945
OG0001258	Prav.g_01758	Praz.g_00880
OG0001259	Prav.g_01802	Praz.g_00836
OG0001260	Prav.g_01819	Praz.g_00820
OG0001261	Prav.g_00624	Praz.g_00271
OG0001262	Prav.g_00728	Praz.g_00165
OG0001263	Prav.g_00193	Praz.g_00488
OG0001265	Prav.g_00183	Praz.g_00478
OG0001266	Prav.g_00835	Praz.g_00563
OG0001267	Prav.g_01926	Praz.g_00638
OG0001268	Prav.g_01985	Praz.g_00341
OG0001269	Prav.g_00978	Praz.g_00815
OG0001270	Prav.g_01033	Praz.g_01894
OG0001271	Prav.g_01070	Praz.g_01856
OG0001272	Prav.g_01084	Praz.g_01842
OG0001273	Prav.g_01229	Praz.g_01699
OG0001274	Prav.g_01308, Prav.g_01311	Praz.g_01627
OG0001275	Prav.g_00584	Praz.g_01322
OG0001276	Prav.g_00908	Praz.g_01302
OG0001277	Prav.g_00244	Praz.g_00098
OG0001278	Prav.g_01831	Praz.g_00704
OG0001279	Prav.g_01392	Praz.g_01236
OG0001280	Prav.g_01437	Praz.g_01181
OG0001281	Prav.g_01443	Praz.g_01175
OG0001282	Prav.g_01474	Praz.g_01138
OG0001283	Prav.g_01493	Praz.g_01119
OG0001284	Prav.g_01648	Praz.g_00971
OG0001285	Prav.g_01787	Praz.g_00851
OG0001286	Prav.g_00636	Praz.g_00259
OG0001287	Prav.g_00691	Praz.g_00203
OG0001288	Prav.g_00700	Praz.g_00194
OG0001289	Prav.g_00152	Praz.g_00447
OG0001290	Prav.g_00165	Praz.g_00460
OG0001291	Prav.g_00200	Praz.g_00495
OG0001292	Prav.g_01895	Praz.g_00608
OG0001293	Prav.g_01908	Praz.g_00620
OG0001294	Prav.g_00995	Praz.g_00796
OG0001295	Prav.g_01065	Praz.g_01861
OG0001296	Prav.g_01107	Praz.g_01819
OG0001297	Prav.g_01112	Praz.g_01814
OG0001298	Prav.g_01174	Praz.g_01752
OG0001299	Prav.g_01264	Praz.g_01664
OG0001300	Prav.g_01291	Praz.g_01637
OG0001301	Prav.g_01294	Praz.g_01634
OG0001302	Prav.g_00383	Praz.g_01525
OG0001303	Prav.g_00946	Praz.g_01318
OG0001304	Prav.g_00918	Praz.g_01291
OG0001305	Prav.g_00937	Praz.g_00070
OG0001306	Prav.g_00051	Praz.g_00006
OG0001307	Prav.g_01456	Praz.g_01156
OG0001308	Prav.g_01588	Praz.g_01031
OG0001309	Prav.g_01670	Praz.g_00947
OG0001310	Prav.g_01773	Praz.g_00865
OG0001311	Prav.g_00910	Praz.g_01300
OG0001315	Prav.g_00126	Praz.g_00422
OG0001316	Prav.g_00205	Praz.g_00500
OG0001317	Prav.g_00804	Praz.g_00594
OG0001318	Prav.g_01903	Praz.g_00616
OG0001319	Prav.g_01919	Praz.g_00631
OG0001320	Prav.g_00998	Praz.g_00792
OG0001321	Prav.g_01050	Praz.g_01877
OG0001322	Prav.g_01051	Praz.g_01876
OG0001323	Prav.g_01117	Praz.g_01809
OG0001324	Prav.g_01292	Praz.g_01636
OG0001325	Prav.g_00311	Praz.g_01602
OG0001326	Prav.g_00472	Praz.g_01435
OG0001327	Prav.g_00227	Praz.g_00082
OG0001328	Prav.g_00254	Praz.g_00107
OG0001329	Prav.g_00026	Praz.g_00032
OG0001330	Prav.g_01408	Praz.g_01206
OG0001331	Prav.g_01479	Praz.g_01133
OG0001332	Prav.g_01621	Praz.g_00998
OG0001333	Prav.g_01798	Praz.g_00840
OG0001334	Prav.g_00657	Praz.g_00238
OG0001335	Prav.g_00658	Praz.g_00237
OG0001336	Prav.g_00771	Praz.g_00122
OG0001339	Prav.g_00168	Praz.g_00463
OG0001340	Prav.g_01974	Praz.g_00685
OG0001341	Prav.g_00344	Praz.g_01569
OG0001342	Prav.g_00377	Praz.g_01530
OG0001343	Prav.g_00481	Praz.g_01426
OG0001344	Prav.g_00069	Praz.g_00750
OG0001345	Prav.g_01862	Praz.g_00735
OG0001346	Prav.g_01439	Praz.g_01179
OG0001349	Prav.g_01558	Praz.g_01060
OG0001350	Prav.g_00801	Praz.g_00597
OG0001352	Prav.g_01278	Praz.g_01650
OG0001353	Prav.g_00429	Praz.g_01480
OG0001354	Prav.g_00566	Praz.g_01340
OG0001355	Prav.g_01704	Praz.g_00914
OG0001356	Prav.g_00957	Praz.g_01548
OG0001358	Prav.g_01218	Praz.g_01710
OG0001359	Prav.g_00482	Praz.g_01425
OG0001360	Prav.g_00257	Praz.g_00110
OG0001361	Prav.g_01865	Praz.g_00738
OG0001362	Prav.g_01592	Praz.g_01027
OG0001363	Prav.g_01594	Praz.g_01025
OG0001364	Prav.g_00660	Praz.g_00235
OG0001365	Prav.g_00738	Praz.g_00155
OG0001369	Prav.g_00157	Praz.g_00452
OG0001371	Prav.g_01277	Praz.g_01651
OG0001372	Prav.g_00354	Praz.g_01561
OG0001373	Prav.g_00471	Praz.g_01436
OG0001374	Prav.g_00479	Praz.g_01428
OG0001375	Prav.g_00480	Praz.g_01427
OG0001376	Prav.g_00220	Praz.g_00076
OG0001377	Prav.g_00221	Praz.g_00077
OG0001378	Prav.g_00003	Praz.g_00061
OG0001379	Prav.g_01432	Praz.g_01186
OG0001380	Prav.g_01461	Praz.g_01151
OG0001381	Prav.g_01467	Praz.g_01145
OG0001382	Prav.g_01686	Praz.g_00930
OG0001384	Prav.g_00333	Praz.g_01580
OG0001385	Prav.g_00468	Praz.g_01439
OG0001386	Prav.g_00469	Praz.g_01438
OG0001387	Prav.g_00470	Praz.g_01437
OG0001388	Prav.g_00473	Praz.g_01434
OG0001389	Prav.g_00474	Praz.g_01433
OG0001390	Prav.g_00475	Praz.g_01432
OG0001391	Prav.g_00476	Praz.g_01431
OG0001392	Prav.g_00477	Praz.g_01430
OG0001393	Prav.g_00478	Praz.g_01429
OG0001395	Prav.g_00920	Praz.g_01289
OG0001397	Prav.g_01593	Praz.g_01026
OG0001398	Prav.g_01700	Praz.g_00917
OG0001399	Prav.g_00285	Praz.g_00318
OG0001400	Prav.g_01315	Praz.g_01622
OG0001400	Prav.g_02004	Praz.g_01937
OG0001402	Prav.g_01328	Praz.g_01553
OG0001403	Prav.g_00098	Praz.g_00395
OG0001404	Prav.g_00133	Praz.g_00428
OG0001405	Prav.g_01972	Praz.g_00683
OG0001406	Prav.g_00219	Praz.g_00075
OG0001407	Prav.g_00234	Praz.g_00088
OG0001408	Prav.g_00239	Praz.g_00093
OG0001409	Prav.g_00072	Praz.g_00747
OG0001410	Prav.g_01457	Praz.g_01155
OG0001411	Prav.g_01507	Praz.g_01094
OG0001413	Prav.g_01662	Praz.g_00956
OG0001414	Prav.g_00809	Praz.g_00589
OG0001415	Prav.g_00807	Praz.g_00591
OG0001416	Prav.g_01057	Praz.g_01869
OG0001417	Prav.g_01067	Praz.g_01859
OG0001418	Prav.g_01282	Praz.g_01646
OG0001419	Prav.g_00235	Praz.g_00089
OG0001420	Prav.g_00012	Praz.g_00052
OG0001421	Prav.g_01667	Praz.g_00950
OG0001422	Prav.g_01691	Praz.g_00925, Praz.g_00924
OG0001424	Prav.g_00251, Prav.g_01877	Praz.g_00104
OG0001425	Prav.g_00748	Praz.g_00145
OG0001428	Prav.g_00866	Praz.g_00532
OG0001429	Prav.g_00386	Praz.g_01522
OG0001430	Prav.g_01403	Praz.g_01211
OG0001431	Prav.g_01406	Praz.g_01208
OG0001432	Prav.g_01661	Praz.g_00958
OG0001433	Prav.g_00958	Praz.g_01549
OG0001434	Prav.g_00518	Praz.g_01389
OG0001437	Prav.g_00808	Praz.g_00590
OG0001439	Prav.g_01953	Praz.g_00664
OG0001440	Prav.g_01022	Praz.g_01908
OG0001441	Prav.g_01119	Praz.g_01807
OG0001442	Prav.g_00337	Praz.g_01577
OG0001446	Prav.g_00144	Praz.g_00439
OG0001447	Prav.g_00191	Praz.g_00486
OG0001448	Prav.g_00986	Praz.g_00808
OG0001449	Prav.g_01010	Praz.g_00772
OG0001450	Prav.g_01285	Praz.g_01643
OG0001451	Prav.g_00457	Praz.g_01451
OG0001452	Prav.g_00485	Praz.g_01421
OG0001453	Prav.g_00578	Praz.g_01328
OG0001454	Prav.g_00250	Praz.g_00103
OG0001455	Prav.g_00021	Praz.g_00038
OG0001456	Prav.g_00042	Praz.g_00015
OG0001457	Prav.g_00043	Praz.g_00014
OG0001458	Prav.g_00044	Praz.g_00013
OG0001459	Prav.g_01377	Praz.g_01222
OG0001460	Prav.g_00959	Praz.g_01550
OG0001462	Prav.g_00102	Praz.g_00399
OG0001463	Prav.g_01932	Praz.g_00644
OG0001464	Prav.g_01975	Praz.g_00686
OG0001465	Prav.g_01300	Praz.g_01628
OG0001466	Prav.g_00335	Praz.g_01578
OG0001467	Prav.g_00374	Praz.g_01533
OG0001468	Prav.g_00225	Praz.g_00080
OG0001469	Prav.g_01396	Praz.g_01227
OG0001469	Prav.g_01729	Praz.g_00901
OG0001471	Prav.g_01663	Praz.g_00955
OG0001472	Prav.g_01669	Praz.g_00948
OG0001473	Prav.g_00708	Praz.g_00186
OG0001474	Prav.g_01986	Praz.g_00342
OG0001475	Prav.g_01511	Praz.g_01105
OG0001479	Prav.g_01983	Praz.g_01934
OG0001480	Prav.g_00988	Praz.g_00806
OG0001481	Prav.g_00992	Praz.g_00801
OG0001482	Prav.g_01055	Praz.g_01871
OG0001485	Prav.g_01705	Praz.g_00913
OG0001486	Prav.g_00063	Praz.g_00757
OG0001490	Prav.g_00110	Praz.g_00405
OG0001491	Prav.g_00381	Praz.g_01527
OG0001492	Prav.g_01834	Praz.g_00707
OG0001493	Prav.g_01826	Praz.g_00699
OG0001499	Prav.g_00125	Praz.g_00421
OG0001500	Prav.g_01910	Praz.g_00622
OG0001501	Prav.g_01313	Praz.g_01625
OG0001503	Prav.g_00039	Praz.g_00018
OG0001505	Prav.g_01548, Prav.g_01503	Praz.g_01106
OG0001506	Prav.g_01619	Praz.g_01000
OG0001507	Prav.g_01722	Praz.g_00902
OG0001508	Prav.g_01508	Praz.g_01117
OG0001521	Prav.g_00345	Praz.g_01568
OG0001523	Prav.g_00037	Praz.g_00021
OG0001524	Prav.g_00038	Praz.g_00020
OG0001525	Prav.g_01678	Praz.g_00939
OG0001526	Prav.g_01504	Praz.g_00337
OG0001546	Prav.g_01122	Praz.g_01804
OG0001548	Prav.g_00371	Praz.g_01536
OG0001549	Prav.g_00455	Praz.g_01453
OG0001550	Prav.g_00024	Praz.g_00035
OG0001551	Prav.g_00041	Praz.g_00016
OG0001552	Prav.g_02005	Praz.g_01938
OG0001553	Prav.g_01575	Praz.g_01044
OG0001554	Prav.g_01668	Praz.g_00949
OG0001555	Prav.g_01683	Praz.g_00934
OG0001565	Prav.g_01021	Praz.g_01909
OG0001566	Prav.g_01274	Praz.g_01654
OG0001569	Prav.g_00262	Praz.g_00115
OG0001571	Prav.g_00017	Praz.g_00042
OG0001581	Prav.g_00211	Praz.g_00504
OG0001582	Prav.g_01066	Praz.g_01860
OG0001583	Prav.g_00380	Praz.g_01528
OG0001585	Prav.g_01395	Praz.g_01232
OG0001587	Prav.g_00265	Praz.g_00339
OG0001595	Prav.g_00132	Praz.g_00427
OG0001596	Prav.g_00140	Praz.g_00435
OG0001597	Prav.g_00981	Praz.g_00813
OG0001599	Prav.g_01058	Praz.g_01868
OG0001600	Prav.g_01109	Praz.g_01817
OG0001601	Prav.g_01272	Praz.g_01656
OG0001602	Prav.g_01299	Praz.g_01629
OG0001603	Prav.g_00382	Praz.g_01526
OG0001604	Prav.g_00507	Praz.g_01400
OG0001605	Prav.g_00901	Praz.g_01309
OG0001606	Prav.g_00241	Praz.g_00095
OG0001608	Prav.g_01464	Praz.g_01148
OG0001609	Prav.g_01617	Praz.g_01002
OG0001610	Prav.g_01620	Praz.g_00999
OG0001611	Prav.g_01680	Praz.g_00936
OG0001612	Prav.g_01707	Praz.g_00911
OG0001613	Prav.g_00652	Praz.g_00243
OG0001627	Prav.g_00351	Praz.g_01563
OG0001628	Prav.g_00357	Praz.g_01558
OG0001629	Prav.g_00358	Praz.g_01557
OG0001630	Prav.g_00488	Praz.g_01419
OG0001631	Prav.g_00231	Praz.g_00085
OG0001632	Prav.g_01394	Praz.g_01233
OG0001633	Prav.g_01470	Praz.g_01142
OG0001648	Prav.g_00991	Praz.g_00802
OG0001649	Prav.g_00232	Praz.g_00086
OG0001651	Prav.g_01679	Praz.g_00938
OG0001662	Prav.g_00009	Praz.g_00055
OG0001663	Prav.g_00048	Praz.g_00009
OG0001664	Prav.g_01882	Praz.g_01248
OG0001665	Prav.g_01886	Praz.g_01245
OG0001666	Prav.g_01376	Praz.g_01223
OG0001667	Prav.g_01411	Praz.g_01203
OG0001670	Prav.g_01710	Praz.g_00906
OG0001685	Prav.g_00459	Praz.g_01449
OG0001686	Prav.g_00900	Praz.g_01310
OG0001687	Prav.g_00223	Praz.g_00079
OG0001688	Prav.g_00230	Praz.g_00084
OG0001689	Prav.g_00698	Praz.g_00196
OG0001696	Prav.g_00458	Praz.g_01450
OG0001698	Prav.g_00228	Praz.g_00083
OG0001701	Prav.g_00267	Praz.g_00336
OG0001705	Prav.g_01011	Praz.g_00771
OG0001707	Prav.g_00249	Praz.g_00102
OG0001708	Prav.g_00047	Praz.g_00010
OG0001709	Prav.g_01559	Praz.g_01061
OG0001710	Prav.g_00286	Praz.g_00317
OG0001718	Prav.g_00982	Praz.g_00812
OG0001719	Prav.g_01004	Praz.g_00783
OG0001720	Prav.g_01414	Praz.g_01199
OG0001721	Prav.g_00348	Praz.g_01566
OG0001723	Prav.g_01393	Praz.g_01235
OG0001724	Prav.g_01716	Praz.g_00897
OG0001742	Prav.g_00994	Praz.g_00798
OG0001743	Prav.g_00007	Praz.g_00057
OG0001744	Prav.g_01419	Praz.g_01194
OG0001745	Prav.g_01660	Praz.g_00959
OG0001772	Prav.g_01012	Praz.g_00770
OG0001774	Prav.g_01275	Praz.g_01653
OG0001775	Prav.g_00237	Praz.g_00091
OG0001776	Prav.g_00005	Praz.g_00059
OG0001777	Prav.g_00947, Prav.g_00889	Praz.g_01276
OG0001778	Prav.g_01405	Praz.g_01209
OG0001779	Prav.g_01420	Praz.g_01193
OG0001780	Prav.g_01515	Praz.g_01082
OG0001781	Prav.g_01692	Praz.g_00923
OG0001819	Prav.g_01005	Praz.g_00782
OG0001821	Prav.g_00349	Praz.g_01565
OG0001822	Prav.g_00368	Praz.g_01544
OG0001823	Prav.g_00460	Praz.g_01448
OG0001824	Prav.g_00899	Praz.g_01311
OG0001825	Prav.g_00238	Praz.g_00092
OG0001826	Prav.g_00240	Praz.g_00094
OG0001827	Prav.g_00243	Praz.g_00097
OG0001828	Prav.g_00002	Praz.g_00062
OG0001829	Prav.g_00006	Praz.g_00058
OG0001830	Prav.g_00020	Praz.g_00039
OG0001831	Prav.g_00032	Praz.g_00026
OG0001832	Prav.g_01401	Praz.g_01214
OG0001833	Prav.g_01472	Praz.g_01140
OG0001834	Prav.g_01517	Praz.g_01085
OG0001919	Prav.g_01007	Praz.g_00775
OG0001921	Prav.g_00462	Praz.g_01446
OG0001982	Prav.g_00987	Praz.g_00807
OG0001983	Prav.g_00331	Praz.g_01582
OG0001984	Prav.g_00372	Praz.g_01535
OG0001985	Prav.g_00466	Praz.g_01442
OG0001986	Prav.g_00582	Praz.g_01324
OG0001987	Prav.g_01332	Praz.g_01217
OG0001988	Prav.g_00109	Praz.g_01163
OG0001989	Prav.g_01462	Praz.g_01150
OG0001992	Prav.g_00361	Praz.g_01555
OG0002026	Prav.g_01006	Praz.g_00776
OG0002027	Prav.g_00464	Praz.g_01444
OG0002028	Prav.g_00894	Praz.g_01316
OG0002029	Prav.g_01375	Praz.g_01224
OG0002030	Prav.g_00941	Praz.g_01162
OG0002031	Prav.g_01703	Praz.g_00915
OG0002032	Prav.g_00747	Praz.g_00146
OG0002033	Prav.g_00942	Praz.g_01161
OG0002034	Prav.g_01823	Praz.g_00696
OG0002057	Prav.g_00175	Praz.g_00470
OG0002058	Prav.g_00858	Praz.g_00540
OG0002059	Prav.g_00983	Praz.g_00811
OG0002060	Prav.g_00985	Praz.g_00809
OG0002061	Prav.g_01009	Praz.g_00773
OG0002064	Prav.g_01064	Praz.g_01862
OG0002065	Prav.g_01157	Praz.g_01769
OG0002066	Prav.g_01163	Praz.g_01763
OG0002067	Prav.g_00305	Praz.g_01608
OG0002068	Prav.g_00340	Praz.g_01573
OG0002069	Prav.g_00342	Praz.g_01572
OG0002070	Prav.g_00369	Praz.g_01543
OG0002071	Prav.g_00370	Praz.g_01537
OG0002072	Prav.g_00379	Praz.g_01529
OG0002073	Prav.g_00402	Praz.g_01507
OG0002074	Prav.g_00453	Praz.g_01455
OG0002075	Prav.g_00465	Praz.g_01443
OG0002076	Prav.g_00511	Praz.g_01396
OG0002077	Prav.g_00895	Praz.g_01315
OG0002078	Prav.g_00898	Praz.g_01312
OG0002079	Prav.g_00903	Praz.g_01307
OG0002080	Prav.g_00921	Praz.g_01288
OG0002081	Prav.g_00222	Praz.g_00078
OG0002082	Prav.g_00233	Praz.g_00087
OG0002083	Prav.g_00245	Praz.g_00099
OG0002084	Prav.g_00246	Praz.g_00100
OG0002085	Prav.g_00253	Praz.g_00106
OG0002086	Prav.g_00258	Praz.g_00111
OG0002087	Prav.g_00259	Praz.g_00112
OG0002088	Prav.g_00260	Praz.g_00113
OG0002089	Prav.g_00018	Praz.g_00041
OG0002090	Prav.g_00023	Praz.g_00036
OG0002091	Prav.g_00040	Praz.g_00017
OG0002093	Prav.g_01382	Praz.g_01238
OG0002094	Prav.g_01412	Praz.g_01202
OG0002095	Prav.g_01417	Praz.g_01196
OG0002099	Prav.g_01665	Praz.g_00952
OG0002100	Prav.g_01674	Praz.g_00943
OG0002101	Prav.g_01677	Praz.g_00940
OG0002102	Prav.g_01682	Praz.g_00935
OG0002103	Prav.g_01684	Praz.g_00933
OG0002104	Prav.g_01685	Praz.g_00931
OG0002105	Prav.g_01766	Praz.g_00872
OG0002108	Prav.g_01322	Praz.g_01262
OG0002146	Prav.g_01094	Praz.g_01832
OG0002147	Prav.g_01314	Praz.g_01623
OG0002148	Prav.g_00334	Praz.g_01579
OG0002149	Prav.g_00356	Praz.g_01559
OG0002150	Prav.g_00896	Praz.g_01314
OG0002151	Prav.g_00022	Praz.g_00037
OG0002153	Prav.g_00897	Praz.g_01313
OG0002215	Prav.g_00332	Praz.g_01581
OG0002216	Prav.g_00339	Praz.g_01574
OG0002217	Prav.g_00384	Praz.g_01524
OG0002218	Prav.g_00461	Praz.g_01447
OG0002219	Prav.g_00011	Praz.g_00053
OG0002221	Prav.g_01418	Praz.g_01195
OG0002224	Prav.g_01002	Praz.g_00787
OG0002226	Prav.g_00304	Praz.g_01609
OG0002262	Prav.g_00112	Praz.g_00407
OG0002263	Prav.g_00352	Praz.g_01562
OG0002264	Prav.g_00426	Praz.g_01483
OG0002265	Prav.g_00025	Praz.g_00033
OG0002266	Prav.g_01884	Praz.g_01247
OG0002268	Prav.g_01398	Praz.g_01218
OG0002269	Prav.g_01399	Praz.g_01216
OG0002271	Prav.g_01709	Praz.g_00908
OG0002272	Prav.g_00028	Praz.g_00030
OG0002314	Prav.g_00463	Praz.g_01445
OG0002316	Prav.g_00217	Praz.g_00073
OG0002317	Prav.g_00013	Praz.g_00050
OG0002318	Prav.g_00015	Praz.g_00047
OG0002320	Prav.g_01404	Praz.g_01210
OG0002322	Prav.g_01676	Praz.g_00941
OG0002323	Prav.g_01701	Praz.g_00916
OG0002324	Prav.g_01719	Praz.g_00904
OG0002327	Prav.g_01706	Praz.g_00912
OG0002361	Prav.g_01989	Praz.g_00345
OG0002362	Prav.g_01008	Praz.g_00774
OG0002363	Prav.g_01027	Praz.g_01901
OG0002366	Prav.g_01374	Praz.g_01225
OG0002367	Prav.g_01402	Praz.g_01213
OG0002370	Prav.g_01599	Praz.g_01020
OG0002373	Prav.g_01708	Praz.g_00910
OG0002376	Prav.g_01690	Praz.g_00926
OG0002417	Prav.g_01876	Praz.g_00888
OG0002418	Prav.g_00890	Praz.g_01250
OG0002419	Prav.g_01397	Praz.g_01219
OG0002422	Prav.g_00210	Praz.g_00403
OG0002483	Prav.g_01327	Praz.g_01552
OG0002485	Prav.g_00888, Prav.g_00945	Praz.g_01923
OG0002555	Prav.g_00027	Praz.g_00031
OG0002588	Prav.g_01543	Praz.g_01063
OG0002697	Prav.g_00514	Praz.g_01393
OG0002904	Prav.g_01316	Praz.g_01621
OG0003059	Prav.g_01317	Praz.g_01620
OG0003497	Prav.g_01745	Praz.g_00886
OG0003624	Prav.g_01714	Praz.g_01274
OG0003625	Prav.g_01713	Praz.g_01273
OG0003626	Prav.g_01712	Praz.g_01272
