Orthogroup	Prav	Syaj
OG0001124	Prav.g_00911	Syaj.g_00808
OG0001125	Prav.g_00912	Syaj.g_00806
OG0001126	Prav.g_00922	Syaj.g_00413
OG0001127	Prav.g_00923	Syaj.g_00414
OG0001128	Prav.g_00925	Syaj.g_00417
OG0001129	Prav.g_00926	Syaj.g_00419
OG0001130	Prav.g_00927	Syaj.g_00420
OG0001131	Prav.g_00242	Syaj.g_01070
OG0001132	Prav.g_00252	Syaj.g_01166
OG0001133	Prav.g_00019	Syaj.g_01302
OG0001134	Prav.g_00033	Syaj.g_00645
OG0001136	Prav.g_00062	Syaj.g_00300
OG0001137	Prav.g_00073	Syaj.g_00318
OG0001138	Prav.g_01855	Syaj.g_00620
OG0001139	Prav.g_01854	Syaj.g_00618
OG0001140	Prav.g_01853	Syaj.g_00617
OG0001141	Prav.g_01852	Syaj.g_00616
OG0001142	Prav.g_01851	Syaj.g_00615
OG0001143	Prav.g_01844	Syaj.g_00602
OG0001144	Prav.g_01839	Syaj.g_00588
OG0001145	Prav.g_01430	Syaj.g_00276
OG0001146	Prav.g_01442	Syaj.g_01518
OG0001147	Prav.g_01459	Syaj.g_01438
OG0001148	Prav.g_01475	Syaj.g_00057
OG0001149	Prav.g_01476	Syaj.g_00056
OG0001150	Prav.g_01477	Syaj.g_00055
OG0001151	Prav.g_01488	Syaj.g_00043
OG0001152	Prav.g_01489	Syaj.g_00040
OG0001153	Prav.g_01610	Syaj.g_01425
OG0001154	Prav.g_01611	Syaj.g_01426
OG0001155	Prav.g_01623	Syaj.g_01637
OG0001156	Prav.g_01626	Syaj.g_01640
OG0001157	Prav.g_01627	Syaj.g_01641
OG0001158	Prav.g_01628	Syaj.g_01643
OG0001159	Prav.g_01629	Syaj.g_01644
OG0001160	Prav.g_01653	Syaj.g_01697
OG0001161	Prav.g_01664	Syaj.g_02148
OG0001162	Prav.g_01675	Syaj.g_00979
OG0001163	Prav.g_01753	Syaj.g_01705
OG0001164	Prav.g_01757	Syaj.g_01711
OG0001165	Prav.g_01760	Syaj.g_01716
OG0001166	Prav.g_01780	Syaj.g_01746
OG0001167	Prav.g_01797	Syaj.g_01592
OG0001168	Prav.g_01799	Syaj.g_01594
OG0001169	Prav.g_01801	Syaj.g_01596
OG0001170	Prav.g_01803	Syaj.g_01597
OG0001171	Prav.g_01813	Syaj.g_01607
OG0001172	Prav.g_00271	Syaj.g_02641
OG0001173	Prav.g_00272	Syaj.g_02642
OG0001174	Prav.g_00280	Syaj.g_02650
OG0001175	Prav.g_00281	Syaj.g_02651
OG0001176	Prav.g_00288	Syaj.g_02688
OG0001177	Prav.g_00291	Syaj.g_02685
OG0001178	Prav.g_00296	Syaj.g_01726
OG0001179	Prav.g_00616	Syaj.g_02719
OG0001180	Prav.g_00638	Syaj.g_02744
OG0001181	Prav.g_00642	Syaj.g_02748
OG0001182	Prav.g_00649	Syaj.g_02757
OG0001183	Prav.g_00654	Syaj.g_02762
OG0001184	Prav.g_00670	Syaj.g_02449
OG0001185	Prav.g_00684	Syaj.g_02423
OG0001186	Prav.g_00707	Syaj.g_02339
OG0001187	Prav.g_00711	Syaj.g_02369
OG0001188	Prav.g_00713	Syaj.g_02336
OG0001189	Prav.g_00730	Syaj.g_02318
OG0001190	Prav.g_00734	Syaj.g_02111
OG0001191	Prav.g_00744	Syaj.g_02128
OG0001192	Prav.g_00749	Syaj.g_02138
OG0001193	Prav.g_00759	Syaj.g_02178
OG0001194	Prav.g_00760	Syaj.g_02180
OG0001195	Prav.g_00761	Syaj.g_02181
OG0001196	Prav.g_00774	Syaj.g_02244
OG0001197	Prav.g_00775	Syaj.g_02246
OG0001198	Prav.g_00783	Syaj.g_02259
OG0001199	Prav.g_00139	Syaj.g_01825
OG0001200	Prav.g_00141	Syaj.g_01827
OG0001201	Prav.g_00173	Syaj.g_01888
OG0001202	Prav.g_00839	Syaj.g_02032
OG0001203	Prav.g_00800	Syaj.g_02877
OG0001204	Prav.g_01890	Syaj.g_02621
OG0001205	Prav.g_01044	Syaj.g_01545
OG0001206	Prav.g_01060	Syaj.g_01484
OG0001207	Prav.g_01075	Syaj.g_00061
OG0001208	Prav.g_01080	Syaj.g_00074
OG0001209	Prav.g_01133	Syaj.g_00147
OG0001210	Prav.g_01138	Syaj.g_00158
OG0001211	Prav.g_01148	Syaj.g_00184
OG0001212	Prav.g_01192	Syaj.g_00246
OG0001214	Prav.g_01235	Syaj.g_01281
OG0001215	Prav.g_01288	Syaj.g_00492
OG0001216	Prav.g_00308	Syaj.g_00958
OG0001218	Prav.g_00355	Syaj.g_01434
OG0001219	Prav.g_00385	Syaj.g_00782
OG0001220	Prav.g_00448	Syaj.g_00345
OG0001221	Prav.g_00510	Syaj.g_01067
OG0001222	Prav.g_00548	Syaj.g_00911
OG0001223	Prav.g_00574	Syaj.g_00844
OG0001224	Prav.g_00929	Syaj.g_00423
OG0001225	Prav.g_00931	Syaj.g_00425
OG0001227	Prav.g_00255	Syaj.g_02152
OG0001228	Prav.g_01836	Syaj.g_01565
OG0001229	Prav.g_01471	Syaj.g_00451
OG0001231	Prav.g_01673	Syaj.g_02279
OG0001232	Prav.g_01784	Syaj.g_01757
OG0001233	Prav.g_01804	Syaj.g_01598
OG0001234	Prav.g_00283	Syaj.g_02655
OG0001235	Prav.g_00293	Syaj.g_02679
OG0001236	Prav.g_00667	Syaj.g_02453
OG0001237	Prav.g_00671	Syaj.g_02447
OG0001239	Prav.g_00136	Syaj.g_01822
OG0001240	Prav.g_00158	Syaj.g_01871
OG0001242	Prav.g_00184	Syaj.g_01913
OG0001243	Prav.g_00190	Syaj.g_01926
OG0001244	Prav.g_00206	Syaj.g_01960
OG0001246	Prav.g_01102	Syaj.g_00100
OG0001247	Prav.g_01281	Syaj.g_00973
OG0001248	Prav.g_01283	Syaj.g_00978
OG0001250	Prav.g_00437	Syaj.g_00375
OG0001251	Prav.g_00484	Syaj.g_02187
OG0001252	Prav.g_00924	Syaj.g_00416
OG0001253	Prav.g_00256	Syaj.g_01165
OG0001254	Prav.g_00035	Syaj.g_00646
OG0001256	Prav.g_01666	Syaj.g_01704
OG0001257	Prav.g_01672	Syaj.g_01342
OG0001258	Prav.g_01758	Syaj.g_01714
OG0001260	Prav.g_01819	Syaj.g_01617
OG0001261	Prav.g_00624	Syaj.g_02728
OG0001262	Prav.g_00728	Syaj.g_02320
OG0001263	Prav.g_00193	Syaj.g_01929
OG0001265	Prav.g_00183	Syaj.g_01911
OG0001266	Prav.g_00835	Syaj.g_02036
OG0001267	Prav.g_01926	Syaj.g_02565
OG0001268	Prav.g_01985	Syaj.g_02811
OG0001270	Prav.g_01033	Syaj.g_01558
OG0001271	Prav.g_01070	Syaj.g_01447
OG0001272	Prav.g_01084	Syaj.g_00078
OG0001273	Prav.g_01229	Syaj.g_01288
OG0001274	Prav.g_01308, Prav.g_01311	Syaj.g_02077
OG0001275	Prav.g_00584	Syaj.g_00827
OG0001276	Prav.g_00908	Syaj.g_00811
OG0001277	Prav.g_00244	Syaj.g_02227
OG0001278	Prav.g_01831	Syaj.g_00575
OG0001279	Prav.g_01392	Syaj.g_01356
OG0001280	Prav.g_01437	Syaj.g_01508
OG0001281	Prav.g_01443	Syaj.g_01519
OG0001282	Prav.g_01474	Syaj.g_00058
OG0001283	Prav.g_01493	Syaj.g_02238
OG0001284	Prav.g_01648	Syaj.g_01688
OG0001285	Prav.g_01787	Syaj.g_01170
OG0001286	Prav.g_00636	Syaj.g_02742
OG0001287	Prav.g_00691	Syaj.g_02415
OG0001288	Prav.g_00700	Syaj.g_02394
OG0001289	Prav.g_00152	Syaj.g_01845
OG0001290	Prav.g_00165	Syaj.g_01880
OG0001291	Prav.g_00200	Syaj.g_01939
OG0001292	Prav.g_01895	Syaj.g_02616
OG0001293	Prav.g_01908	Syaj.g_02594
OG0001294	Prav.g_00995	Syaj.g_00722
OG0001295	Prav.g_01065	Syaj.g_00161
OG0001296	Prav.g_01107	Syaj.g_00106
OG0001297	Prav.g_01112	Syaj.g_00110
OG0001298	Prav.g_01174	Syaj.g_00221
OG0001299	Prav.g_01264	Syaj.g_00716
OG0001300	Prav.g_01291	Syaj.g_00479
OG0001301	Prav.g_01294	Syaj.g_00440
OG0001302	Prav.g_00383	Syaj.g_01251
OG0001303	Prav.g_00946	Syaj.g_00784
OG0001304	Prav.g_00918	Syaj.g_00795
OG0001305	Prav.g_00937	Syaj.g_00433
OG0001306	Prav.g_00051	Syaj.g_00285
OG0001307	Prav.g_01456	Syaj.g_02672
OG0001309	Prav.g_01670	Syaj.g_00116
OG0001310	Prav.g_01773	Syaj.g_01735
OG0001311	Prav.g_00910	Syaj.g_00809
OG0001313	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871	Syaj.g_01471, Syaj.g_01472
OG0001315	Prav.g_00126	Syaj.g_02760
OG0001316	Prav.g_00205	Syaj.g_01946
OG0001317	Prav.g_00804	Syaj.g_02857
OG0001319	Prav.g_01919	Syaj.g_02576
OG0001321	Prav.g_01050	Syaj.g_01528
OG0001322	Prav.g_01051	Syaj.g_01527
OG0001323	Prav.g_01117	Syaj.g_00119
OG0001324	Prav.g_01292	Syaj.g_00478
OG0001325	Prav.g_00311	Syaj.g_00953
OG0001326	Prav.g_00472	Syaj.g_02196
OG0001327	Prav.g_00227	Syaj.g_00729
OG0001328	Prav.g_00254	Syaj.g_00764
OG0001329	Prav.g_00026	Syaj.g_00028
OG0001330	Prav.g_01408	Syaj.g_01501
OG0001332	Prav.g_01621	Syaj.g_01631
OG0001333	Prav.g_01798	Syaj.g_01593
OG0001334	Prav.g_00657	Syaj.g_02770
OG0001335	Prav.g_00658	Syaj.g_02771
OG0001336	Prav.g_00771	Syaj.g_02239
OG0001339	Prav.g_00168	Syaj.g_01883
OG0001340	Prav.g_01974	Syaj.g_02787
OG0001341	Prav.g_00344	Syaj.g_00449
OG0001343	Prav.g_00481	Syaj.g_02184
OG0001344	Prav.g_00069	Syaj.g_00307
OG0001345	Prav.g_01862	Syaj.g_00337
OG0001346	Prav.g_01439	Syaj.g_01512
OG0001347	Prav.g_00299	Syaj.g_02374
OG0001348	Prav.g_01693	Syaj.g_00393
OG0001349	Prav.g_01558	Syaj.g_01763
OG0001352	Prav.g_01278	Syaj.g_00136
OG0001353	Prav.g_00429	Syaj.g_00386
OG0001354	Prav.g_00566	Syaj.g_00857
OG0001355	Prav.g_01704, Prav.g_00969	Syaj.g_01244
OG0001358	Prav.g_01218	Syaj.g_01309
OG0001359	Prav.g_00482	Syaj.g_02183
OG0001360	Prav.g_00257	Syaj.g_00340
OG0001361	Prav.g_01865	Syaj.g_00334
OG0001362	Prav.g_01592	Syaj.g_01396
OG0001363	Prav.g_01594	Syaj.g_01398
OG0001364	Prav.g_00660	Syaj.g_02473
OG0001369	Prav.g_00157	Syaj.g_01870
OG0001373	Prav.g_00471	Syaj.g_02195
OG0001374	Prav.g_00479	Syaj.g_02203
OG0001375	Prav.g_00480	Syaj.g_02185
OG0001376	Prav.g_00220	Syaj.g_02140
OG0001377	Prav.g_00221	Syaj.g_02139
OG0001378	Prav.g_00003	Syaj.g_01559
OG0001379	Prav.g_01432	Syaj.g_01503
OG0001381	Prav.g_01467	Syaj.g_00405, Syaj.g_02663
OG0001382	Prav.g_01686	Syaj.g_00685
OG0001385	Prav.g_00468	Syaj.g_02192
OG0001386	Prav.g_00469	Syaj.g_02193
OG0001387	Prav.g_00470	Syaj.g_02194
OG0001388	Prav.g_00473	Syaj.g_02197
OG0001389	Prav.g_00474	Syaj.g_02198
OG0001390	Prav.g_00475	Syaj.g_02199
OG0001391	Prav.g_00476	Syaj.g_02200
OG0001392	Prav.g_00477	Syaj.g_02201
OG0001393	Prav.g_00478	Syaj.g_02202
OG0001395	Prav.g_00920	Syaj.g_00935
OG0001396	Prav.g_00300	Syaj.g_02372
OG0001397	Prav.g_01593	Syaj.g_01397
OG0001398	Prav.g_01700	Syaj.g_01116
OG0001401	Prav.g_01365	Syaj.g_00381
OG0001402	Prav.g_01328	Syaj.g_01304
OG0001403	Prav.g_00098	Syaj.g_02297
OG0001404	Prav.g_00133	Syaj.g_01817
OG0001405	Prav.g_01972	Syaj.g_02773
OG0001406	Prav.g_00219	Syaj.g_02141
OG0001407	Prav.g_00234	Syaj.g_00137
OG0001408	Prav.g_00239	Syaj.g_00561
OG0001410	Prav.g_01457	Syaj.g_02673
OG0001413	Prav.g_01662	Syaj.g_01241
OG0001414	Prav.g_00809	Syaj.g_02664
OG0001416	Prav.g_01057	Syaj.g_01516
OG0001417	Prav.g_01067	Syaj.g_00858
OG0001419	Prav.g_00235	Syaj.g_00138
OG0001420	Prav.g_00012	Syaj.g_00131
OG0001421	Prav.g_01667	Syaj.g_01235, Syaj.g_01167
OG0001425	Prav.g_00748	Syaj.g_02137
OG0001428	Prav.g_00866	Syaj.g_01993
OG0001430	Prav.g_01403	Syaj.g_02104
OG0001432	Prav.g_01661	Syaj.g_00509
OG0001434	Prav.g_00518	Syaj.g_01054
OG0001435	Prav.g_00495	Syaj.g_00736
OG0001438	Prav.g_01939	Syaj.g_02550
OG0001439	Prav.g_01953	Syaj.g_02520
OG0001443	Prav.g_01744	Syaj.g_02145
OG0001446	Prav.g_00144	Syaj.g_00527
OG0001447	Prav.g_00191	Syaj.g_01927
OG0001448	Prav.g_00986	Syaj.g_01813
OG0001449	Prav.g_01010	Syaj.g_02625
OG0001452	Prav.g_00485	Syaj.g_02607
OG0001453	Prav.g_00578	Syaj.g_00838
OG0001454	Prav.g_00250	Syaj.g_01231
OG0001456	Prav.g_00042	Syaj.g_02205
OG0001457	Prav.g_00043	Syaj.g_02206
OG0001458	Prav.g_00044	Syaj.g_02207
OG0001459	Prav.g_01377	Syaj.g_00653
OG0001462	Prav.g_00102	Syaj.g_02304
OG0001463	Prav.g_01932	Syaj.g_00403
OG0001464	Prav.g_01975	Syaj.g_02788
OG0001465	Prav.g_01300	Syaj.g_00968
OG0001470	Prav.g_01509	Syaj.g_01567
OG0001471	Prav.g_01663	Syaj.g_02526
OG0001473	Prav.g_00708	Syaj.g_01255
OG0001474	Prav.g_01986	Syaj.g_02812
OG0001475	Prav.g_01511	Syaj.g_01569
OG0001479	Prav.g_01983	Syaj.g_02809
OG0001480	Prav.g_00988	Syaj.g_00343
OG0001482	Prav.g_01055	Syaj.g_00848
OG0001492	Prav.g_01834	Syaj.g_00578
OG0001493	Prav.g_01826	Syaj.g_00569
OG0001494	Prav.g_01553	Syaj.g_02353
OG0001499	Prav.g_00125	Syaj.g_01211
OG0001504	Prav.g_01378	Syaj.g_00652
OG0001505	Prav.g_01503	Syaj.g_02359
OG0001508	Prav.g_01508	Syaj.g_01566
OG0001523	Prav.g_00037	Syaj.g_00673
OG0001524	Prav.g_00038	Syaj.g_00672
OG0001525	Prav.g_01678	Syaj.g_02159
OG0001528	Prav.g_01510	Syaj.g_01568
OG0001546	Prav.g_01122	Syaj.g_00124
OG0001548	Prav.g_00371	Syaj.g_01222
OG0001551	Prav.g_00041	Syaj.g_00395
OG0001554	Prav.g_01668	Syaj.g_02109
OG0001556	Prav.g_00963	Syaj.g_00636
OG0001558	Prav.g_01353	Syaj.g_02282
OG0001582	Prav.g_01066	Syaj.g_01215
OG0001585	Prav.g_01395	Syaj.g_01778
OG0001602	Prav.g_01299	Syaj.g_00969
OG0001625	Prav.g_01905	Syaj.g_02600
OG0001627	Prav.g_00351	Syaj.g_01633
OG0001633	Prav.g_01470	Syaj.g_01347
OG0001652	Prav.g_01351	Syaj.g_02280
OG0001666	Prav.g_01376	Syaj.g_00654
OG0001671	Prav.g_01358	Syaj.g_02062
OG0001700	Prav.g_00960	Syaj.g_01115
OG0001737	Prav.g_01364	Syaj.g_02544
OG0001782	Prav.g_01425	Syaj.g_02355
OG0001842	Prav.g_00966	Syaj.g_01627
OG0001930	Prav.g_00967	Syaj.g_01628
OG0001931	Prav.g_00968	Syaj.g_01629
OG0001991	Prav.g_01343	Syaj.g_00761, Syaj.g_00762
OG0002015	Prav.g_01525	Syaj.g_02486
OG0002369	Prav.g_01532	Syaj.g_02343
OG0002374	Prav.g_00956	Syaj.g_00607
OG0002380	Prav.g_01880	Syaj.g_01781
OG0002590	Prav.g_01870, Prav.g_01888	Syaj.g_01260
OG0002708	Prav.g_01303	Syaj.g_00551
OG0003246	Prav.g_00301	Syaj.g_02890
OG0004269	Prav.g_01547	Syaj.g_02352
OG0005669	Prav.g_01495	Syaj.g_01720
