Orthogroup	Prav	Syag
OG0001174	Prav.g_00280	Syag.g_02703
OG0001175	Prav.g_00281	Syag.g_02704
OG0001176	Prav.g_00288	Syag.g_02723
OG0001177	Prav.g_00291	Syag.g_02720
OG0001178	Prav.g_00296	Syag.g_01694
OG0001179	Prav.g_00616	Syag.g_02754
OG0001180	Prav.g_00638	Syag.g_02780
OG0001181	Prav.g_00642	Syag.g_02784
OG0001182	Prav.g_00649	Syag.g_02793
OG0001183	Prav.g_00654	Syag.g_02798
OG0001184	Prav.g_00670	Syag.g_02428
OG0001185	Prav.g_00684	Syag.g_02399
OG0001186	Prav.g_00707	Syag.g_02364
OG0001187	Prav.g_00711	Syag.g_02361
OG0001188	Prav.g_00713	Syag.g_02359
OG0001189	Prav.g_00730	Syag.g_02334
OG0001190	Prav.g_00734	Syag.g_02126
OG0001191	Prav.g_00744	Syag.g_02142
OG0001192	Prav.g_00749	Syag.g_02149
OG0001193	Prav.g_00759	Syag.g_02182
OG0001194	Prav.g_00760	Syag.g_02185
OG0001195	Prav.g_00761	Syag.g_02186
OG0001196	Prav.g_00774	Syag.g_02254
OG0001197	Prav.g_00775	Syag.g_02256
OG0001198	Prav.g_00783	Syag.g_02269
OG0001199	Prav.g_00139	Syag.g_01825
OG0001200	Prav.g_00141	Syag.g_01827
OG0001201	Prav.g_00173	Syag.g_01886
OG0001202	Prav.g_00839	Syag.g_02032
OG0001203	Prav.g_00800	Syag.g_01783
OG0001204	Prav.g_01890	Syag.g_02673
OG0001206	Prav.g_01060	Syag.g_01328
OG0001207	Prav.g_01075	Syag.g_01536
OG0001208	Prav.g_01080	Syag.g_01526
OG0001209	Prav.g_01133	Syag.g_01451
OG0001210	Prav.g_01138	Syag.g_01442
OG0001211	Prav.g_01148	Syag.g_00272
OG0001212	Prav.g_01192	Syag.g_00334
OG0001213	Prav.g_01227	Syag.g_00394
OG0001214	Prav.g_01235	Syag.g_00412
OG0001215	Prav.g_01288	Syag.g_01014
OG0001216	Prav.g_00308	Syag.g_00920
OG0001217	Prav.g_00346	Syag.g_00151
OG0001218	Prav.g_00355	Syag.g_01364
OG0001219	Prav.g_00385	Syag.g_00767
OG0001220	Prav.g_00448	Syag.g_00743
OG0001221	Prav.g_00510	Syag.g_00628
OG0001222	Prav.g_00548	Syag.g_00797
OG0001223	Prav.g_00574	Syag.g_00843
OG0001224	Prav.g_00929	Syag.g_00969
OG0001225	Prav.g_00931	Syag.g_00971
OG0001226	Prav.g_00236	Syag.g_01835
OG0001227	Prav.g_00255	Syag.g_01240
OG0001228	Prav.g_01836	Syag.g_00709
OG0001229	Prav.g_01471	Syag.g_00997
OG0001230	Prav.g_01570	Syag.g_01430
OG0001231	Prav.g_01673	Syag.g_02289
OG0001232	Prav.g_01784	Syag.g_01724
OG0001233	Prav.g_01804	Syag.g_01745
OG0001234	Prav.g_00283	Syag.g_02708
OG0001235	Prav.g_00293	Syag.g_02715
OG0001236	Prav.g_00667	Syag.g_02432
OG0001237	Prav.g_00671	Syag.g_02426
OG0001238	Prav.g_00745	Syag.g_02144
OG0001239	Prav.g_00136	Syag.g_01822
OG0001240	Prav.g_00158	Syag.g_01869
OG0001241	Prav.g_00166	Syag.g_01879
OG0001243	Prav.g_00190	Syag.g_01920
OG0001244	Prav.g_00206	Syag.g_01948
OG0001245	Prav.g_00997	Syag.g_00213
OG0001246	Prav.g_01102	Syag.g_01498
OG0001247	Prav.g_01281	Syag.g_00710
OG0001248	Prav.g_01283	Syag.g_00175
OG0001249	Prav.g_00373	Syag.g_02837
OG0001250	Prav.g_00437	Syag.g_00725
OG0001251	Prav.g_00484	Syag.g_00472
OG0001252	Prav.g_00924	Syag.g_00960
OG0001253	Prav.g_00256	Syag.g_00094
OG0001254	Prav.g_00035	Syag.g_02165
OG0001255	Prav.g_00049	Syag.g_00440
OG0001256	Prav.g_01666	Syag.g_01673
OG0001257	Prav.g_01672	Syag.g_00176
OG0001258	Prav.g_01758	Syag.g_01683
OG0001259	Prav.g_01802	Syag.g_01743
OG0001260	Prav.g_01819	Syag.g_01763
OG0001261	Prav.g_00624	Syag.g_02763
OG0001262	Prav.g_00728	Syag.g_02336
OG0001263	Prav.g_00193	Syag.g_01923
OG0001265	Prav.g_00183	Syag.g_01910
OG0001266	Prav.g_00835	Syag.g_02036
OG0001267	Prav.g_01926	Syag.g_02598
OG0001268	Prav.g_01985	Syag.g_02850
OG0001269	Prav.g_00978	Syag.g_00480
OG0001270	Prav.g_01033	Syag.g_00030
OG0001271	Prav.g_01070	Syag.g_01353
OG0001272	Prav.g_01084	Syag.g_01522
OG0001273	Prav.g_01229	Syag.g_00405
OG0001274	Prav.g_01308, Prav.g_01311	Syag.g_02076
OG0001275	Prav.g_00584	Syag.g_00857
OG0001276	Prav.g_00908	Syag.g_00874
OG0001278	Prav.g_01831	Syag.g_01054
OG0001279	Prav.g_01392	Syag.g_00490
OG0001280	Prav.g_01437	Syag.g_01189
OG0001281	Prav.g_01443	Syag.g_01219
OG0001282	Prav.g_01474	Syag.g_01538
OG0001283	Prav.g_01493	Syag.g_02248
OG0001284	Prav.g_01648	Syag.g_01656
OG0001285	Prav.g_01787	Syag.g_00142, Syag.g_02205
OG0001286	Prav.g_00636	Syag.g_02778
OG0001287	Prav.g_00691	Syag.g_02391
OG0001288	Prav.g_00700	Syag.g_02373
OG0001289	Prav.g_00152	Syag.g_01850
OG0001290	Prav.g_00165	Syag.g_01878
OG0001291	Prav.g_00200	Syag.g_01933
OG0001292	Prav.g_01895	Syag.g_02667
OG0001293	Prav.g_01908	Syag.g_02625
OG0001294	Prav.g_00995	Syag.g_00593
OG0001295	Prav.g_01065	Syag.g_00968
OG0001296	Prav.g_01107	Syag.g_01492
OG0001297	Prav.g_01112	Syag.g_01488
OG0001298	Prav.g_01174	Syag.g_00309
OG0001299	Prav.g_01264	Syag.g_00582
OG0001300	Prav.g_01291	Syag.g_01003
OG0001301	Prav.g_01294	Syag.g_00987
OG0001302	Prav.g_00383	Syag.g_00442
OG0001303	Prav.g_00946	Syag.g_00769
OG0001304	Prav.g_00918	Syag.g_00890
OG0001305	Prav.g_00937	Syag.g_00981
OG0001306	Prav.g_00051	Syag.g_01160
OG0001307	Prav.g_01456	Syag.g_00577
OG0001308	Prav.g_01588	Syag.g_01406
OG0001309	Prav.g_01670	Syag.g_01482
OG0001311	Prav.g_00910	Syag.g_00876
OG0001313	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871	Syag.g_01336, Syag.g_01335
OG0001315	Prav.g_00126	Syag.g_02796
OG0001316	Prav.g_00205	Syag.g_01940
OG0001317	Prav.g_00804	Syag.g_01787
OG0001318	Prav.g_01903	Syag.g_02633
OG0001319	Prav.g_01919	Syag.g_02609
OG0001321	Prav.g_01050	Syag.g_00050
OG0001322	Prav.g_01051	Syag.g_00051
OG0001323	Prav.g_01117	Syag.g_01479
OG0001324	Prav.g_01292	Syag.g_01002
OG0001325	Prav.g_00311	Syag.g_00916
OG0001326	Prav.g_00472	Syag.g_02190, Syag.g_02195
OG0001328	Prav.g_00254	Syag.g_00620
OG0001329	Prav.g_00026	Syag.g_00498
OG0001330	Prav.g_01408	Syag.g_01181
OG0001331	Prav.g_01479	Syag.g_01543
OG0001332	Prav.g_01621	Syag.g_01611
OG0001333	Prav.g_01798	Syag.g_01739
OG0001334	Prav.g_00657	Syag.g_02807
OG0001335	Prav.g_00658	Syag.g_02808
OG0001336	Prav.g_00771	Syag.g_02249
OG0001339	Prav.g_00168	Syag.g_01881
OG0001341	Prav.g_00344	Syag.g_00233
OG0001343	Prav.g_00481	Syag.g_00562
OG0001344	Prav.g_00069	Syag.g_01136
OG0001345	Prav.g_01862	Syag.g_01108
OG0001346	Prav.g_01439	Syag.g_01193
OG0001348	Prav.g_01693	Syag.g_00941
OG0001349	Prav.g_01558	Syag.g_02479
OG0001352	Prav.g_01278	Syag.g_01459
OG0001353	Prav.g_00429	Syag.g_00716
OG0001354	Prav.g_00566	Syag.g_00830
OG0001356	Prav.g_00957	Syag.g_00942
OG0001358	Prav.g_01218	Syag.g_00374
OG0001359	Prav.g_00482	Syag.g_00561
OG0001360	Prav.g_00257	Syag.g_01106
OG0001361	Prav.g_01865	Syag.g_01111
OG0001364	Prav.g_00660	Syag.g_02448
OG0001365	Prav.g_00738	Syag.g_02131
OG0001369	Prav.g_00157	Syag.g_01868
OG0001373	Prav.g_00471	Syag.g_02194
OG0001374	Prav.g_00479	Syag.g_02202
OG0001375	Prav.g_00480	Syag.g_00563
OG0001376	Prav.g_00220	Syag.g_02153
OG0001377	Prav.g_00221	Syag.g_02152
OG0001378	Prav.g_00003	Syag.g_00028
OG0001379	Prav.g_01432	Syag.g_01183
OG0001380	Prav.g_01461	Syag.g_00252
OG0001385	Prav.g_00468	Syag.g_02191
OG0001386	Prav.g_00469	Syag.g_02192
OG0001387	Prav.g_00470	Syag.g_02193
OG0001388	Prav.g_00473	Syag.g_02196
OG0001389	Prav.g_00474	Syag.g_02197
OG0001390	Prav.g_00475	Syag.g_02198
OG0001391	Prav.g_00476	Syag.g_02199
OG0001392	Prav.g_00477	Syag.g_02200
OG0001393	Prav.g_00478	Syag.g_02201
OG0001395	Prav.g_00920	Syag.g_00898
OG0001398	Prav.g_01700	Syag.g_00751
OG0001401	Prav.g_01365	Syag.g_00720
OG0001402	Prav.g_01328	Syag.g_00379
OG0001403	Prav.g_00098	Syag.g_02308
OG0001404	Prav.g_00133	Syag.g_01818
OG0001405	Prav.g_01972	Syag.g_02810
OG0001406	Prav.g_00219	Syag.g_02154
OG0001408	Prav.g_00239	Syag.g_00450
OG0001409	Prav.g_00072	Syag.g_01125
OG0001410	Prav.g_01457	Syag.g_00576
OG0001411	Prav.g_01507	Syag.g_02424
OG0001413	Prav.g_01662	Syag.g_00224
OG0001416	Prav.g_01057	Syag.g_01198
OG0001417	Prav.g_01067	Syag.g_00829
OG0001419	Prav.g_00235	Syag.g_01466
OG0001420	Prav.g_00012	Syag.g_01465
OG0001425	Prav.g_00748	Syag.g_02148
OG0001428	Prav.g_00866	Syag.g_01981
OG0001429	Prav.g_00386	Syag.g_00770
OG0001432	Prav.g_01661	Syag.g_00448
OG0001433	Prav.g_00958	Syag.g_00943
OG0001435	Prav.g_00495	Syag.g_00605
OG0001438	Prav.g_01939	Syag.g_02583
OG0001439	Prav.g_01953	Syag.g_02554
OG0001442	Prav.g_00337	Syag.g_00648
OG0001443	Prav.g_01744	Syag.g_02157
OG0001447	Prav.g_00191	Syag.g_01921
OG0001448	Prav.g_00986	Syag.g_01350
OG0001449	Prav.g_01010	Syag.g_02676
OG0001452	Prav.g_00485	Syag.g_02638
OG0001453	Prav.g_00578	Syag.g_00849
OG0001454	Prav.g_00250	Syag.g_00204
OG0001456	Prav.g_00042	Syag.g_02212
OG0001457	Prav.g_00043	Syag.g_02213
OG0001458	Prav.g_00044	Syag.g_02214
OG0001459	Prav.g_01377	Syag.g_00535
OG0001460	Prav.g_00959	Syag.g_00944
OG0001462	Prav.g_00102	Syag.g_02315
OG0001465	Prav.g_01300	Syag.g_00940
OG0001467	Prav.g_00374	Syag.g_01322
OG0001470	Prav.g_01509	Syag.g_02420
OG0001471	Prav.g_01663	Syag.g_02563
OG0001472	Prav.g_01669	Syag.g_00104
OG0001473	Prav.g_00708	Syag.g_00471
OG0001474	Prav.g_01986	Syag.g_02851
OG0001475	Prav.g_01511	Syag.g_02418
OG0001479	Prav.g_01983	Syag.g_02848
OG0001480	Prav.g_00988	Syag.g_00451
OG0001482	Prav.g_01055	Syag.g_00839
OG0001486	Prav.g_00063	Syag.g_01143
OG0001492	Prav.g_01834	Syag.g_01057
OG0001493	Prav.g_01826	Syag.g_01045
OG0001494	Prav.g_01553	Syag.g_02489
OG0001495	Prav.g_00290	Syag.g_02719
OG0001504	Prav.g_01378	Syag.g_00534
OG0001507	Prav.g_01722	Syag.g_01794, Syag.g_00083
OG0001508	Prav.g_01508	Syag.g_02421
OG0001525	Prav.g_01678	Syag.g_00464
OG0001528	Prav.g_01510	Syag.g_02419
OG0001546	Prav.g_01122	Syag.g_01473
OG0001551	Prav.g_00041	Syag.g_01019
OG0001553	Prav.g_01575	Syag.g_01424
OG0001554	Prav.g_01668	Syag.g_02124
OG0001556	Prav.g_00963	Syag.g_01096
OG0001558	Prav.g_01353	Syag.g_02292
OG0001565	Prav.g_01021	Syag.g_00449
OG0001582	Prav.g_01066	Syag.g_00198
OG0001586	Prav.g_01523	Syag.g_02483
OG0001602	Prav.g_01299	Syag.g_00939
OG0001625	Prav.g_01905	Syag.g_02631
OG0001633	Prav.g_01470	Syag.g_01608
OG0001652	Prav.g_01351	Syag.g_02290
OG0001666	Prav.g_01376	Syag.g_00218
OG0001671	Prav.g_01358	Syag.g_02063
OG0001700	Prav.g_00960	Syag.g_00537
OG0001709	Prav.g_01559	Syag.g_02478
OG0001737	Prav.g_01364	Syag.g_02577
OG0001749	Prav.g_01554	Syag.g_02506
OG0001919	Prav.g_01007	Syag.g_00444
OG0002015	Prav.g_01525	Syag.g_02459
OG0002029	Prav.g_01375	Syag.g_01347
OG0002244	Prav.g_01721	Syag.g_01792
OG0002380	Prav.g_01880	Syag.g_01603
OG0002426	Prav.g_01528	Syag.g_02507
OG0002590	Prav.g_01870, Prav.g_01888	Syag.g_02682
OG0002785	Prav.g_01319	Syag.g_00924
OG0003034	Prav.g_01521	Syag.g_02504
OG0003063	Prav.g_01557	Syag.g_02497
OG0003375	Prav.g_01555	Syag.g_02505
OG0004057	Prav.g_01520	Syag.g_02503
