Orthogroup	Prav	Praa
OG0001146	Prav.g_01442	Praa.g_01322
OG0001147	Prav.g_01459	Praa.g_01352
OG0001148	Prav.g_01475	Praa.g_01368
OG0001149	Prav.g_01476	Praa.g_01369
OG0001150	Prav.g_01477	Praa.g_01370
OG0001151	Prav.g_01488	Praa.g_01381
OG0001152	Prav.g_01489	Praa.g_01382
OG0001153	Prav.g_01610	Praa.g_01508
OG0001154	Prav.g_01611	Praa.g_01509
OG0001155	Prav.g_01623	Praa.g_01521
OG0001156	Prav.g_01626	Praa.g_01524
OG0001157	Prav.g_01627	Praa.g_01525
OG0001158	Prav.g_01628	Praa.g_01526
OG0001159	Prav.g_01629	Praa.g_01527
OG0001160	Prav.g_01653	Praa.g_01552
OG0001161	Prav.g_01664	Praa.g_01565
OG0001162	Prav.g_01675	Praa.g_01576
OG0001163	Prav.g_01753	Praa.g_01627
OG0001164	Prav.g_01757	Praa.g_01631
OG0001165	Prav.g_01760	Praa.g_01634
OG0001166	Prav.g_01780	Praa.g_01654
OG0001167	Prav.g_01797	Praa.g_01672
OG0001168	Prav.g_01799	Praa.g_01674
OG0001169	Prav.g_01801	Praa.g_01676
OG0001170	Prav.g_01803	Praa.g_01678
OG0001171	Prav.g_01813	Praa.g_01688
OG0001172	Prav.g_00271	Praa.g_01702
OG0001173	Prav.g_00272	Praa.g_01703
OG0001174	Prav.g_00280	Praa.g_01711
OG0001175	Prav.g_00281	Praa.g_01712
OG0001176	Prav.g_00288	Praa.g_01719
OG0001177	Prav.g_00291	Praa.g_01722
OG0001178	Prav.g_00296	Praa.g_01727
OG0001179	Prav.g_00616	Praa.g_01759
OG0001180	Prav.g_00638	Praa.g_01781
OG0001181	Prav.g_00642	Praa.g_01785
OG0001182	Prav.g_00649	Praa.g_01792
OG0001183	Prav.g_00654	Praa.g_01797
OG0001184	Prav.g_00670	Praa.g_01813
OG0001185	Prav.g_00684	Praa.g_01827
OG0001186	Prav.g_00707	Praa.g_01850
OG0001187	Prav.g_00711	Praa.g_01854
OG0001188	Prav.g_00713	Praa.g_01857
OG0001189	Prav.g_00730	Praa.g_01874
OG0001190	Prav.g_00734	Praa.g_01878
OG0001191	Prav.g_00744	Praa.g_01888
OG0001192	Prav.g_00749	Praa.g_01892
OG0001193	Prav.g_00759	Praa.g_01902
OG0001194	Prav.g_00760	Praa.g_01903
OG0001195	Prav.g_00761	Praa.g_01904
OG0001196	Prav.g_00774	Praa.g_01917
OG0001197	Prav.g_00775	Praa.g_01918
OG0001198	Prav.g_00783	Praa.g_01925
OG0001199	Prav.g_00139	Praa.g_00074
OG0001200	Prav.g_00141	Praa.g_00076
OG0001201	Prav.g_00173	Praa.g_00108
OG0001202	Prav.g_00839	Praa.g_00199
OG0001203	Prav.g_00800	Praa.g_00238
OG0001204	Prav.g_01890	Praa.g_00243
OG0001205	Prav.g_01044	Praa.g_00444
OG0001206	Prav.g_01060	Praa.g_00462
OG0001207	Prav.g_01075	Praa.g_00477
OG0001208	Prav.g_01080	Praa.g_00482
OG0001209	Prav.g_01133	Praa.g_00535
OG0001210	Prav.g_01138	Praa.g_00540
OG0001211	Prav.g_01148	Praa.g_00551
OG0001212	Prav.g_01192	Praa.g_00596
OG0001213	Prav.g_01227	Praa.g_00629
OG0001214	Prav.g_01235	Praa.g_00637
OG0001215	Prav.g_01288	Praa.g_00690
OG0001216	Prav.g_00308	Praa.g_00713
OG0001217	Prav.g_00346	Praa.g_00751
OG0001218	Prav.g_00355	Praa.g_00758
OG0001219	Prav.g_00385	Praa.g_00791
OG0001220	Prav.g_00448	Praa.g_00856
OG0001221	Prav.g_00510	Praa.g_00918
OG0001222	Prav.g_00548	Praa.g_00956
OG0001223	Prav.g_00574	Praa.g_00982
OG0001224	Prav.g_00929	Praa.g_01035
OG0001225	Prav.g_00931	Praa.g_01037
OG0001226	Prav.g_00236	Praa.g_01064
OG0001227	Prav.g_00255	Praa.g_01083
OG0001228	Prav.g_01836	Praa.g_01204
OG0001229	Prav.g_01471	Praa.g_01364
OG0001230	Prav.g_01570	Praa.g_01468
OG0001231	Prav.g_01673	Praa.g_01574
OG0001232	Prav.g_01784	Praa.g_01658
OG0001233	Prav.g_01804	Praa.g_01679
OG0001234	Prav.g_00283	Praa.g_01714
OG0001235	Prav.g_00293	Praa.g_01724
OG0001236	Prav.g_00667	Praa.g_01810
OG0001237	Prav.g_00671	Praa.g_01814
OG0001238	Prav.g_00745	Praa.g_01889
OG0001239	Prav.g_00136	Praa.g_00071
OG0001240	Prav.g_00158	Praa.g_00093
OG0001241	Prav.g_00166	Praa.g_00101
OG0001242	Prav.g_00184	Praa.g_00119
OG0001243	Prav.g_00190	Praa.g_00125
OG0001244	Prav.g_00206	Praa.g_00141
OG0001245	Prav.g_00997	Praa.g_00379
OG0001246	Prav.g_01102	Praa.g_00504
OG0001247	Prav.g_01281	Praa.g_00683
OG0001248	Prav.g_01283	Praa.g_00685
OG0001249	Prav.g_00373	Praa.g_00780
OG0001250	Prav.g_00437	Praa.g_00845
OG0001251	Prav.g_00484	Praa.g_00893
OG0001252	Prav.g_00924	Praa.g_01030
OG0001253	Prav.g_00256	Praa.g_01084
OG0001254	Prav.g_00035	Praa.g_01129
OG0001255	Prav.g_00049	Praa.g_01144
OG0001256	Prav.g_01666	Praa.g_01567
OG0001257	Prav.g_01672	Praa.g_01573
OG0001258	Prav.g_01758	Praa.g_01632
OG0001259	Prav.g_01802	Praa.g_01677
OG0001260	Prav.g_01819	Praa.g_01694
OG0001261	Prav.g_00624	Praa.g_01767
OG0001262	Prav.g_00728	Praa.g_01872
OG0001265	Prav.g_00183	Praa.g_00118
OG0001266	Prav.g_00835	Praa.g_00203
OG0001267	Prav.g_01926	Praa.g_00280
OG0001268	Prav.g_01985	Praa.g_00339
OG0001269	Prav.g_00978	Praa.g_00358
OG0001270	Prav.g_01033	Praa.g_00434
OG0001271	Prav.g_01070	Praa.g_00472
OG0001272	Prav.g_01084	Praa.g_00486
OG0001273	Prav.g_01229	Praa.g_00631
OG0001274	Prav.g_01311	Praa.g_00703
OG0001275	Prav.g_00584	Praa.g_00992
OG0001276	Prav.g_00908	Praa.g_01014
OG0001277	Prav.g_00244	Praa.g_01072
OG0001278	Prav.g_01831	Praa.g_01209
OG0001279	Prav.g_01392	Praa.g_01257
OG0001280	Prav.g_01437	Praa.g_01317
OG0001281	Prav.g_01443	Praa.g_01323
OG0001282	Prav.g_01474	Praa.g_01367
OG0001283	Prav.g_01493	Praa.g_01386
OG0001284	Prav.g_01648	Praa.g_01547
OG0001285	Prav.g_01787	Praa.g_01661
OG0001286	Prav.g_00636	Praa.g_01779
OG0001287	Prav.g_00691	Praa.g_01834
OG0001288	Prav.g_00700	Praa.g_01843
OG0001289	Prav.g_00152	Praa.g_00087
OG0001290	Prav.g_00165	Praa.g_00100
OG0001291	Prav.g_00200	Praa.g_00135
OG0001292	Prav.g_01895	Praa.g_00248
OG0001293	Prav.g_01908	Praa.g_00261
OG0001294	Prav.g_00995	Praa.g_00377
OG0001295	Prav.g_01065	Praa.g_00467
OG0001296	Prav.g_01107	Praa.g_00509
OG0001297	Prav.g_01112	Praa.g_00514
OG0001298	Prav.g_01174	Praa.g_00577
OG0001299	Prav.g_01264	Praa.g_00666
OG0001300	Prav.g_01291	Praa.g_00693
OG0001301	Prav.g_01294	Praa.g_00696
OG0001302	Prav.g_00383	Praa.g_00789
OG0001303	Prav.g_00946	Praa.g_00996
OG0001304	Prav.g_00918	Praa.g_01024
OG0001305	Prav.g_00937	Praa.g_01043
OG0001306	Prav.g_00051	Praa.g_01146
OG0001307	Prav.g_01456	Praa.g_01349
OG0001308	Prav.g_01588	Praa.g_01486
OG0001309	Prav.g_01670	Praa.g_01571
OG0001310	Prav.g_01773	Praa.g_01647
OG0001315	Prav.g_00126	Praa.g_00062
OG0001316	Prav.g_00205	Praa.g_00140
OG0001317	Prav.g_00804	Praa.g_00234
OG0001318	Prav.g_01903	Praa.g_00256
OG0001319	Prav.g_01919	Praa.g_00272
OG0001320	Prav.g_00998	Praa.g_00380
OG0001321	Prav.g_01050	Praa.g_00450
OG0001322	Prav.g_01051	Praa.g_00451
OG0001323	Prav.g_01117	Praa.g_00519
OG0001324	Prav.g_01292	Praa.g_00694
OG0001325	Prav.g_00311	Praa.g_00716
OG0001326	Prav.g_00472	Praa.g_00881
OG0001327	Prav.g_00227	Praa.g_01055
OG0001328	Prav.g_00254	Praa.g_01082
OG0001329	Prav.g_00026	Praa.g_01123
OG0001330	Prav.g_01408	Praa.g_01289
OG0001331	Prav.g_01479	Praa.g_01372
OG0001332	Prav.g_01621	Praa.g_01519
OG0001333	Prav.g_01798	Praa.g_01673
OG0001334	Prav.g_00657	Praa.g_01800
OG0001335	Prav.g_00658	Praa.g_01801
OG0001336	Prav.g_00771	Praa.g_01914
OG0001339	Prav.g_00168	Praa.g_00103
OG0001340	Prav.g_01974	Praa.g_00328
OG0001341	Prav.g_00344	Praa.g_00749
OG0001342	Prav.g_00377	Praa.g_00784
OG0001343	Prav.g_00481	Praa.g_00890
OG0001344	Prav.g_00069	Praa.g_01163
OG0001345	Prav.g_01862	Praa.g_01178
OG0001346	Prav.g_01439	Praa.g_01319
OG0001347	Prav.g_00299	Praa.g_01429
OG0001348	Prav.g_01693	Praa.g_01595
OG0001349	Prav.g_01558	Praa.g_01624, Praa.g_01794
OG0001350	Prav.g_00801	Praa.g_00237
OG0001352	Prav.g_01278	Praa.g_00680
OG0001353	Prav.g_00429	Praa.g_00836
OG0001354	Prav.g_00566	Praa.g_00974
OG0001355	Prav.g_01704	Praa.g_01605
OG0001358	Prav.g_01218	Praa.g_00620
OG0001359	Prav.g_00482	Praa.g_00891
OG0001360	Prav.g_00257	Praa.g_01085
OG0001361	Prav.g_01865	Praa.g_01175
OG0001362	Prav.g_01592	Praa.g_01490
OG0001363	Prav.g_01594	Praa.g_01492
OG0001364	Prav.g_00660	Praa.g_01803
OG0001365	Prav.g_00738	Praa.g_01882
OG0001369	Prav.g_00157	Praa.g_00092
OG0001371	Prav.g_01277	Praa.g_00679
OG0001372	Prav.g_00354	Praa.g_00757
OG0001373	Prav.g_00471	Praa.g_00880
OG0001374	Prav.g_00479	Praa.g_00888
OG0001375	Prav.g_00480	Praa.g_00889
OG0001376	Prav.g_00220	Praa.g_01049
OG0001377	Prav.g_00221	Praa.g_01050
OG0001378	Prav.g_00003	Praa.g_01094
OG0001379	Prav.g_01432	Praa.g_01312
OG0001380	Prav.g_01461	Praa.g_01354
OG0001381	Prav.g_01467	Praa.g_01360
OG0001382	Prav.g_01686	Praa.g_01587
OG0001384	Prav.g_00333	Praa.g_00738
OG0001385	Prav.g_00468	Praa.g_00877
OG0001386	Prav.g_00469	Praa.g_00878
OG0001387	Prav.g_00470	Praa.g_00879
OG0001388	Prav.g_00473	Praa.g_00882
OG0001389	Prav.g_00474	Praa.g_00883
OG0001390	Prav.g_00475	Praa.g_00884
OG0001391	Prav.g_00476	Praa.g_00885
OG0001392	Prav.g_00477	Praa.g_00886
OG0001393	Prav.g_00478	Praa.g_00887
OG0001395	Prav.g_00920	Praa.g_01026
OG0001396	Prav.g_00300	Praa.g_01430
OG0001397	Prav.g_01593	Praa.g_01491
OG0001398	Prav.g_01700	Praa.g_01601
OG0001399	Prav.g_00285	Praa.g_01716
OG0001403	Prav.g_00098	Praa.g_00030
OG0001404	Prav.g_00133	Praa.g_00068
OG0001405	Prav.g_01972	Praa.g_00326
OG0001406	Prav.g_00219	Praa.g_01048
OG0001407	Prav.g_00234	Praa.g_01062
OG0001409	Prav.g_00072	Praa.g_01166
OG0001410	Prav.g_01457	Praa.g_01350
OG0001411	Prav.g_01507	Praa.g_01397
OG0001412	Prav.g_00298	Praa.g_01428
OG0001413	Prav.g_01662	Praa.g_01562
OG0001414	Prav.g_00809	Praa.g_00229
OG0001415	Prav.g_00807	Praa.g_00231
OG0001416	Prav.g_01057	Praa.g_00458
OG0001417	Prav.g_01067	Praa.g_00469
OG0001418	Prav.g_01282	Praa.g_00684
OG0001419	Prav.g_00235	Praa.g_01063
OG0001420	Prav.g_00012	Praa.g_01103
OG0001421	Prav.g_01667	Praa.g_01568
OG0001422	Prav.g_01691	Praa.g_01593
OG0001428	Prav.g_00866	Praa.g_00172
OG0001429	Prav.g_00386	Praa.g_00792
OG0001430	Prav.g_01403	Praa.g_01284
OG0001431	Prav.g_01406	Praa.g_01287
OG0001432	Prav.g_01661	Praa.g_01560
OG0001437	Prav.g_00808	Praa.g_00230
OG0001438	Prav.g_01939	Praa.g_00293
OG0001439	Prav.g_01953	Praa.g_00307
OG0001440	Prav.g_01022	Praa.g_00399
OG0001441	Prav.g_01119	Praa.g_00521
OG0001442	Prav.g_00337	Praa.g_00741
OG0001446	Prav.g_00144	Praa.g_00079
OG0001447	Prav.g_00191	Praa.g_00126
OG0001448	Prav.g_00986	Praa.g_00366
OG0001449	Prav.g_01010	Praa.g_00393
OG0001450	Prav.g_01285	Praa.g_00687
OG0001451	Prav.g_00457	Praa.g_00865
OG0001452	Prav.g_00485	Praa.g_00894
OG0001453	Prav.g_00578	Praa.g_00986
OG0001454	Prav.g_00250	Praa.g_01078
OG0001455	Prav.g_00021	Praa.g_01117
OG0001456	Prav.g_00042	Praa.g_01137
OG0001457	Prav.g_00043	Praa.g_01138
OG0001458	Prav.g_00044	Praa.g_01139
OG0001459	Prav.g_01377	Praa.g_01273
OG0001462	Prav.g_00102	Praa.g_00034
OG0001463	Prav.g_01932	Praa.g_00286
OG0001464	Prav.g_01975	Praa.g_00329
OG0001465	Prav.g_01300	Praa.g_00702
OG0001466	Prav.g_00335	Praa.g_00740
OG0001467	Prav.g_00374	Praa.g_00781
OG0001468	Prav.g_00225	Praa.g_01053
OG0001469	Prav.g_01396	Praa.g_01268
OG0001469	Prav.g_01729	Praa.g_01620
OG0001471	Prav.g_01663	Praa.g_01563
OG0001472	Prav.g_01669	Praa.g_01570
OG0001473	Prav.g_00708	Praa.g_01851
OG0001479	Prav.g_01983	Praa.g_00337
OG0001480	Prav.g_00988	Praa.g_00368
OG0001481	Prav.g_00992	Praa.g_00372
OG0001482	Prav.g_01055	Praa.g_00456
OG0001485	Prav.g_01705	Praa.g_01606
OG0001490	Prav.g_00110	Praa.g_00039
OG0001491	Prav.g_00381	Praa.g_00787
OG0001492	Prav.g_01834	Praa.g_01206
OG0001493	Prav.g_01826	Praa.g_01214
OG0001494	Prav.g_01553	Praa.g_01422
OG0001495	Prav.g_00290	Praa.g_01721
OG0001499	Prav.g_00125	Praa.g_00061
OG0001500	Prav.g_01910	Praa.g_00263
OG0001501	Prav.g_01313	Praa.g_00705
OG0001503	Prav.g_00039	Praa.g_01134
OG0001505	Prav.g_01548, Prav.g_01503	Praa.g_01411
OG0001506	Prav.g_01619	Praa.g_01517
OG0001507	Prav.g_01722	Praa.g_01619
OG0001521	Prav.g_00345	Praa.g_00750
OG0001523	Prav.g_00037	Praa.g_01131
OG0001524	Prav.g_00038	Praa.g_01132
OG0001525	Prav.g_01678	Praa.g_01579
OG0001526	Prav.g_01504	Praa.g_01698
OG0001546	Prav.g_01122	Praa.g_00524
OG0001548	Prav.g_00371	Praa.g_00778
OG0001549	Prav.g_00455	Praa.g_00863
OG0001550	Prav.g_00024	Praa.g_01120
OG0001551	Prav.g_00041	Praa.g_01136
OG0001552	Prav.g_02005	Praa.g_01223
OG0001553	Prav.g_01575	Praa.g_01473
OG0001554	Prav.g_01668	Praa.g_01569
OG0001555	Prav.g_01683	Praa.g_01583
OG0001565	Prav.g_01021	Praa.g_00416
OG0001566	Prav.g_01274	Praa.g_00676
OG0001569	Prav.g_00262	Praa.g_01090
OG0001571	Prav.g_00017	Praa.g_01113
OG0001581	Prav.g_00211	Praa.g_00144
OG0001582	Prav.g_01066	Praa.g_00468
OG0001583	Prav.g_00380	Praa.g_00786
OG0001585	Prav.g_01395	Praa.g_01262
OG0001586	Prav.g_01523	Praa.g_01336
OG0001587	Prav.g_00265	Praa.g_01696
OG0001595	Prav.g_00132	Praa.g_00067
OG0001596	Prav.g_00140	Praa.g_00075
OG0001597	Prav.g_00981	Praa.g_00361
OG0001598	Prav.g_01383	Praa.g_00397
OG0001599	Prav.g_01058	Praa.g_00460
OG0001600	Prav.g_01109	Praa.g_00511
OG0001601	Prav.g_01272	Praa.g_00674
OG0001602	Prav.g_01299	Praa.g_00701
OG0001603	Prav.g_00382	Praa.g_00788
OG0001604	Prav.g_00507	Praa.g_00915
OG0001605	Prav.g_00901	Praa.g_01007
OG0001606	Prav.g_00241	Praa.g_01069
OG0001608	Prav.g_01464	Praa.g_01357
OG0001609	Prav.g_01617	Praa.g_01515
OG0001610	Prav.g_01620	Praa.g_01518
OG0001611	Prav.g_01680	Praa.g_01581
OG0001612	Prav.g_01707	Praa.g_01607
OG0001613	Prav.g_00652	Praa.g_01795
OG0001625	Prav.g_01905	Praa.g_00258
OG0001627	Prav.g_00351	Praa.g_00755
OG0001628	Prav.g_00357	Praa.g_00760
OG0001629	Prav.g_00358	Praa.g_00761
OG0001630	Prav.g_00488	Praa.g_00897
OG0001631	Prav.g_00231	Praa.g_01058
OG0001632	Prav.g_01394	Praa.g_01260
OG0001633	Prav.g_01470	Praa.g_01363
OG0001648	Prav.g_00991	Praa.g_00371
OG0001649	Prav.g_00232	Praa.g_01060
OG0001650	Prav.g_01717	Praa.g_01342
OG0001651	Prav.g_01679	Praa.g_01580
OG0001662	Prav.g_00009	Praa.g_01100
OG0001663	Prav.g_00048	Praa.g_01143
OG0001664	Prav.g_01882	Praa.g_01246
OG0001665	Prav.g_01886	Praa.g_01249
OG0001666	Prav.g_01376	Praa.g_01272
OG0001667	Prav.g_01411	Praa.g_01292
OG0001685	Prav.g_00459	Praa.g_00867
OG0001686	Prav.g_00900	Praa.g_01006
OG0001687	Prav.g_00223	Praa.g_01052
OG0001688	Prav.g_00230	Praa.g_01057
OG0001689	Prav.g_00698	Praa.g_01841
OG0001696	Prav.g_00458	Praa.g_00866
OG0001698	Prav.g_00228	Praa.g_01056
OG0001705	Prav.g_01011	Praa.g_00394
OG0001706	Prav.g_00891	Praa.g_00998
OG0001707	Prav.g_00249	Praa.g_01077
OG0001708	Prav.g_00047	Praa.g_01142
OG0001709	Prav.g_01559	Praa.g_01398
OG0001710	Prav.g_00286	Praa.g_01717
OG0001718	Prav.g_00982	Praa.g_00362
OG0001719	Prav.g_01004	Praa.g_00386
OG0001720	Prav.g_01018	Praa.g_00412
OG0001720	Prav.g_01414	Praa.g_01299
OG0001721	Prav.g_00348	Praa.g_00752
OG0001722	Prav.g_00486	Praa.g_00895
OG0001723	Prav.g_01393	Praa.g_01258
OG0001724	Prav.g_01716	Praa.g_01622
OG0001742	Prav.g_00994	Praa.g_00375
OG0001743	Prav.g_00007	Praa.g_01098
OG0001744	Prav.g_01419	Praa.g_01304
OG0001745	Prav.g_01660	Praa.g_01559
OG0001772	Prav.g_01012	Praa.g_00395
OG0001773	Prav.g_01017	Praa.g_00411
OG0001774	Prav.g_01275	Praa.g_00677
OG0001775	Prav.g_00237	Praa.g_01065
OG0001776	Prav.g_00005	Praa.g_01096
OG0001777	Prav.g_00947, Prav.g_00889	Praa.g_01231
OG0001778	Prav.g_01405	Praa.g_01286
OG0001779	Prav.g_01420	Praa.g_01305
OG0001780	Prav.g_01515	Praa.g_01438
OG0001781	Prav.g_01692	Praa.g_01594
OG0001819	Prav.g_01005	Praa.g_00387
OG0001821	Prav.g_00349	Praa.g_00753
OG0001822	Prav.g_00368	Praa.g_00770
OG0001823	Prav.g_00460	Praa.g_00868
OG0001824	Prav.g_00899	Praa.g_01005
OG0001825	Prav.g_00238	Praa.g_01066
OG0001826	Prav.g_00240	Praa.g_01068
OG0001827	Prav.g_00243	Praa.g_01071
OG0001828	Prav.g_00002	Praa.g_01093
OG0001829	Prav.g_00006	Praa.g_01097
OG0001830	Prav.g_00020	Praa.g_01116
OG0001831	Prav.g_00032	Praa.g_01126
OG0001832	Prav.g_01401	Praa.g_01281
OG0001833	Prav.g_01472	Praa.g_01365
OG0001834	Prav.g_01517	Praa.g_01436
OG0001919	Prav.g_01007	Praa.g_00390
OG0001921	Prav.g_00462	Praa.g_00870
OG0001982	Prav.g_00987	Praa.g_00367
OG0001983	Prav.g_00331	Praa.g_00736
OG0001984	Prav.g_00372	Praa.g_00779
OG0001985	Prav.g_00466	Praa.g_00874
OG0001986	Prav.g_00582	Praa.g_00990
OG0001987	Prav.g_01332	Praa.g_01278
OG0001988	Prav.g_00109	Praa.g_01341
OG0001989	Prav.g_01462	Praa.g_01355
OG0002026	Prav.g_01006	Praa.g_00389
OG0002027	Prav.g_00464	Praa.g_00872
OG0002028	Prav.g_00894	Praa.g_01001
OG0002029	Prav.g_01375	Praa.g_01271
OG0002030	Prav.g_00941	Praa.g_01343
OG0002031	Prav.g_01703	Praa.g_01604
OG0002032	Prav.g_00747	Praa.g_01891
OG0002057	Prav.g_00175	Praa.g_00110
OG0002058	Prav.g_00858	Praa.g_00180
OG0002059	Prav.g_00983	Praa.g_00363
OG0002060	Prav.g_00985	Praa.g_00365
OG0002061	Prav.g_01009	Praa.g_00392
OG0002064	Prav.g_01064	Praa.g_00466
OG0002065	Prav.g_01157	Praa.g_00560
OG0002066	Prav.g_01163	Praa.g_00566
OG0002067	Prav.g_00305	Praa.g_00710
OG0002068	Prav.g_00340	Praa.g_00745
OG0002069	Prav.g_00342	Praa.g_00746
OG0002070	Prav.g_00369	Praa.g_00771
OG0002071	Prav.g_00370	Praa.g_00777
OG0002072	Prav.g_00379	Praa.g_00785
OG0002073	Prav.g_00402	Praa.g_00808
OG0002074	Prav.g_00453	Praa.g_00861
OG0002075	Prav.g_00465	Praa.g_00873
OG0002076	Prav.g_00511	Praa.g_00919
OG0002077	Prav.g_00895	Praa.g_01002
OG0002078	Prav.g_00898	Praa.g_01004
OG0002079	Prav.g_00903	Praa.g_01009
OG0002080	Prav.g_00921	Praa.g_01027
OG0002081	Prav.g_00222	Praa.g_01051
OG0002082	Prav.g_00233	Praa.g_01061
OG0002083	Prav.g_00245	Praa.g_01073
OG0002084	Prav.g_00246	Praa.g_01074
OG0002085	Prav.g_00253	Praa.g_01081
OG0002086	Prav.g_00258	Praa.g_01086
OG0002087	Prav.g_00259	Praa.g_01087
OG0002088	Prav.g_00260	Praa.g_01088
OG0002089	Prav.g_00018	Praa.g_01114
OG0002090	Prav.g_00023	Praa.g_01119
OG0002091	Prav.g_00040	Praa.g_01135
OG0002093	Prav.g_01382	Praa.g_01253
OG0002094	Prav.g_01412	Praa.g_01293
OG0002095	Prav.g_01417	Praa.g_01302
OG0002096	Prav.g_01519	Praa.g_01391
OG0002099	Prav.g_01665	Praa.g_01566
OG0002100	Prav.g_01674	Praa.g_01575
OG0002101	Prav.g_01677	Praa.g_01578
OG0002102	Prav.g_01682	Praa.g_01582
OG0002103	Prav.g_01684	Praa.g_01584
OG0002104	Prav.g_01685	Praa.g_01586
OG0002105	Prav.g_01766	Praa.g_01640
OG0002146	Prav.g_01094	Praa.g_00496
OG0002147	Prav.g_01314	Praa.g_00707
OG0002148	Prav.g_00334	Praa.g_00739
OG0002149	Prav.g_00356	Praa.g_00759
OG0002150	Prav.g_00896	Praa.g_01003
OG0002151	Prav.g_00022	Praa.g_01118
OG0002215	Prav.g_00332	Praa.g_00737
OG0002216	Prav.g_00339	Praa.g_00743
OG0002217	Prav.g_00384	Praa.g_00790
OG0002218	Prav.g_00461	Praa.g_00869
OG0002219	Prav.g_00011	Praa.g_01102
OG0002221	Prav.g_01418	Praa.g_01303
OG0002262	Prav.g_00112	Praa.g_00041
OG0002263	Prav.g_00352	Praa.g_00756
OG0002264	Prav.g_00426	Praa.g_00833
OG0002265	Prav.g_00025	Praa.g_01122
OG0002266	Prav.g_01884	Praa.g_01247
OG0002268	Prav.g_01398	Praa.g_01277
OG0002269	Prav.g_01399	Praa.g_01279
OG0002271	Prav.g_01709	Praa.g_01613
OG0002312	Prav.g_00359	Praa.g_00762
OG0002314	Prav.g_00463	Praa.g_00871
OG0002315	Prav.g_00893	Praa.g_01000
OG0002316	Prav.g_00217	Praa.g_01046
OG0002317	Prav.g_00013	Praa.g_01105
OG0002318	Prav.g_00015	Praa.g_01108
OG0002320	Prav.g_01404	Praa.g_01285
OG0002322	Prav.g_01676	Praa.g_01577
OG0002323	Prav.g_01701	Praa.g_01602
OG0002324	Prav.g_01719	Praa.g_01617
OG0002361	Prav.g_01989	Praa.g_00342
OG0002362	Prav.g_01008	Praa.g_00391
OG0002363	Prav.g_01027	Praa.g_00428
OG0002364	Prav.g_00387	Praa.g_00793
OG0002366	Prav.g_01374	Praa.g_01270
OG0002367	Prav.g_01402	Praa.g_01282
OG0002369	Prav.g_01532	Praa.g_01403
OG0002370	Prav.g_01599	Praa.g_01497
OG0002372	Prav.g_01687	Praa.g_01588
OG0002373	Prav.g_01708	Praa.g_01610
OG0002417	Prav.g_01876	Praa.g_01240
OG0002418	Prav.g_00890	Praa.g_01250
OG0002419	Prav.g_01397	Praa.g_01276
OG0002420	Prav.g_01727	Praa.g_01295
OG0002551	Prav.g_00001	Praa.g_01092
OG0002617	Prav.g_00980	Praa.g_00360
OG0002619	Prav.g_00892	Praa.g_00999
OG0002621	Prav.g_01711	Praa.g_01242
OG0002767	Prav.g_00209	Praa.g_00053
OG0002768	Prav.g_00367	Praa.g_00769
OG0002887	Prav.g_01344	Praa.g_01261
OG0003009	Prav.g_01535	Praa.g_01252
OG0003011	Prav.g_01526	Praa.g_01408
OG0003160	Prav.g_01494	Praa.g_01421
OG0003165	Prav.g_01806	Praa.g_01681
OG0003621	Prav.g_00537	Praa.g_00945
OG0003624	Prav.g_01714	Praa.g_01228
OG0003625	Prav.g_01713	Praa.g_01229
OG0003626	Prav.g_01712	Praa.g_01230
OG0003631	Prav.g_01384	Praa.g_01608
