Orthogroup	Prav	Prbk
OG0001127	Prav.g_00923	Prbk.g_00067
OG0001128	Prav.g_00925	Prbk.g_00064
OG0001129	Prav.g_00926	Prbk.g_00063
OG0001130	Prav.g_00927	Prbk.g_00062
OG0001131	Prav.g_00242	Prbk.g_00627
OG0001132	Prav.g_00252	Prbk.g_02595
OG0001133	Prav.g_00019	Prbk.g_02613
OG0001134	Prav.g_00033	Prbk.g_02195
OG0001136	Prav.g_00062	Prbk.g_01021
OG0001137	Prav.g_00073	Prbk.g_00155
OG0001138	Prav.g_01855	Prbk.g_00137
OG0001139	Prav.g_01854	Prbk.g_00135
OG0001140	Prav.g_01853	Prbk.g_00134
OG0001141	Prav.g_01852	Prbk.g_00133
OG0001142	Prav.g_01851	Prbk.g_00132
OG0001143	Prav.g_01844	Prbk.g_01504
OG0001144	Prav.g_01839	Prbk.g_00188
OG0001145	Prav.g_01430	Prbk.g_01194
OG0001146	Prav.g_01442	Prbk.g_01178
OG0001147	Prav.g_01459	Prbk.g_02120
OG0001148	Prav.g_01475	Prbk.g_02051
OG0001149	Prav.g_01476	Prbk.g_02050
OG0001150	Prav.g_01477	Prbk.g_02049
OG0001151	Prav.g_01488	Prbk.g_02037
OG0001152	Prav.g_01489	Prbk.g_02036
OG0001153	Prav.g_01610	Prbk.g_01217
OG0001154	Prav.g_01611	Prbk.g_01216
OG0001155	Prav.g_01623	Prbk.g_02004
OG0001156	Prav.g_01626	Prbk.g_02001
OG0001157	Prav.g_01627	Prbk.g_02596
OG0001158	Prav.g_01628	Prbk.g_02000
OG0001159	Prav.g_01629	Prbk.g_01999
OG0001160	Prav.g_01653	Prbk.g_00934
OG0001161	Prav.g_01664	Prbk.g_02593
OG0001162	Prav.g_01675	Prbk.g_01788
OG0001163	Prav.g_01753	Prbk.g_00920
OG0001164	Prav.g_01757	Prbk.g_00915
OG0001165	Prav.g_01760	Prbk.g_00912
OG0001166	Prav.g_01780	Prbk.g_01438
OG0001167	Prav.g_01797	Prbk.g_01417
OG0001168	Prav.g_01799	Prbk.g_01415
OG0001169	Prav.g_01801	Prbk.g_01413
OG0001170	Prav.g_01803	Prbk.g_01411
OG0001171	Prav.g_01813	Prbk.g_01401
OG0001172	Prav.g_00271	Prbk.g_01908
OG0001173	Prav.g_00272	Prbk.g_01909
OG0001174	Prav.g_00280	Prbk.g_01917
OG0001175	Prav.g_00281	Prbk.g_01918
OG0001176	Prav.g_00288	Prbk.g_00991
OG0001177	Prav.g_00291	Prbk.g_00993
OG0001178	Prav.g_00296	Prbk.g_00901
OG0001179	Prav.g_00616	Prbk.g_00962
OG0001180	Prav.g_00638	Prbk.g_00804
OG0001181	Prav.g_00642	Prbk.g_00808
OG0001182	Prav.g_00649	Prbk.g_00817
OG0001183	Prav.g_00654	Prbk.g_00845
OG0001184	Prav.g_00670	Prbk.g_00521
OG0001185	Prav.g_00684	Prbk.g_00231
OG0001186	Prav.g_00707	Prbk.g_01568
OG0001187	Prav.g_00711	Prbk.g_01572
OG0001188	Prav.g_00713	Prbk.g_01576
OG0001189	Prav.g_00730	Prbk.g_01598
OG0001190	Prav.g_00734	Prbk.g_02160
OG0001191	Prav.g_00744	Prbk.g_02173
OG0001192	Prav.g_00749	Prbk.g_02180
OG0001193	Prav.g_00759	Prbk.g_02218
OG0001194	Prav.g_00760	Prbk.g_02224
OG0001195	Prav.g_00761	Prbk.g_02225
OG0001196	Prav.g_00774	Prbk.g_02261
OG0001197	Prav.g_00775	Prbk.g_02263
OG0001198	Prav.g_00783	Prbk.g_02275
OG0001199	Prav.g_00139	Prbk.g_01314
OG0001200	Prav.g_00141	Prbk.g_01312
OG0001201	Prav.g_00173	Prbk.g_00010
OG0001202	Prav.g_00839	Prbk.g_01254
OG0001203	Prav.g_00800	Prbk.g_01519
OG0001204	Prav.g_01890	Prbk.g_01013
OG0001205	Prav.g_01044	Prbk.g_00318
OG0001206	Prav.g_01060	Prbk.g_02089
OG0001207	Prav.g_01075	Prbk.g_02053
OG0001208	Prav.g_01080	Prbk.g_02063
OG0001209	Prav.g_01133	Prbk.g_01083
OG0001210	Prav.g_01138	Prbk.g_01095
OG0001211	Prav.g_01148	Prbk.g_01892
OG0001212	Prav.g_01192	Prbk.g_01140
OG0001213	Prav.g_01227	Prbk.g_02623
OG0001214	Prav.g_01235	Prbk.g_02633
OG0001215	Prav.g_01288	Prbk.g_01816
OG0001216	Prav.g_00308	Prbk.g_00616
OG0001217	Prav.g_00346	Prbk.g_01872
OG0001218	Prav.g_00355	Prbk.g_01205
OG0001219	Prav.g_00385	Prbk.g_02367
OG0001220	Prav.g_00448	Prbk.g_02559
OG0001221	Prav.g_00510	Prbk.g_02420
OG0001222	Prav.g_00548	Prbk.g_02189
OG0001223	Prav.g_00574	Prbk.g_02299
OG0001224	Prav.g_00929	Prbk.g_00060
OG0001225	Prav.g_00931	Prbk.g_00058
OG0001226	Prav.g_00236	Prbk.g_01682
OG0001227	Prav.g_00255	Prbk.g_02022
OG0001228	Prav.g_01836	Prbk.g_00183
OG0001229	Prav.g_01471	Prbk.g_00923
OG0001230	Prav.g_01570	Prbk.g_00249
OG0001231	Prav.g_01673	Prbk.g_01637
OG0001232	Prav.g_01784	Prbk.g_01433
OG0001233	Prav.g_01804	Prbk.g_01410
OG0001234	Prav.g_00283	Prbk.g_01921
OG0001235	Prav.g_00293	Prbk.g_00996
OG0001236	Prav.g_00667	Prbk.g_00517
OG0001237	Prav.g_00671	Prbk.g_00524
OG0001238	Prav.g_00745	Prbk.g_02174
OG0001239	Prav.g_00136	Prbk.g_01317
OG0001240	Prav.g_00158	Prbk.g_00027
OG0001241	Prav.g_00166	Prbk.g_00017
OG0001242	Prav.g_00184	Prbk.g_00200
OG0001243	Prav.g_00190	Prbk.g_00541
OG0001245	Prav.g_00997	Prbk.g_01693
OG0001246	Prav.g_01102	Prbk.g_01044
OG0001247	Prav.g_01281	Prbk.g_02509
OG0001248	Prav.g_01283	Prbk.g_01805
OG0001249	Prav.g_00373	Prbk.g_00865
OG0001250	Prav.g_00437	Prbk.g_02538
OG0001252	Prav.g_00924	Prbk.g_00065
OG0001253	Prav.g_00256	Prbk.g_01700
OG0001254	Prav.g_00035	Prbk.g_02196
OG0001255	Prav.g_00049	Prbk.g_01776
OG0001258	Prav.g_01758	Prbk.g_00914
OG0001259	Prav.g_01802	Prbk.g_01412
OG0001260	Prav.g_01819	Prbk.g_01382
OG0001261	Prav.g_00624	Prbk.g_00953
OG0001262	Prav.g_00728	Prbk.g_01595
OG0001263	Prav.g_00193	Prbk.g_00543
OG0001265	Prav.g_00183	Prbk.g_00198
OG0001266	Prav.g_00835	Prbk.g_01250
OG0001267	Prav.g_01926	Prbk.g_00417
OG0001268	Prav.g_01985	Prbk.g_00877
OG0001269	Prav.g_00978	Prbk.g_02556
OG0001270	Prav.g_01033	Prbk.g_00330
OG0001271	Prav.g_01070	Prbk.g_02110
OG0001272	Prav.g_01084	Prbk.g_02067
OG0001273	Prav.g_01229	Prbk.g_02626
OG0001274	Prav.g_01308, Prav.g_01311	Prbk.g_00651
OG0001275	Prav.g_00584	Prbk.g_00570
OG0001276	Prav.g_00908	Prbk.g_00587
OG0001277	Prav.g_00244	Prbk.g_02247
OG0001278	Prav.g_01831	Prbk.g_00176
OG0001279	Prav.g_01392	Prbk.g_01933
OG0001280	Prav.g_01437	Prbk.g_01186
OG0001281	Prav.g_01443	Prbk.g_01177
OG0001283	Prav.g_01493	Prbk.g_02256
OG0001285	Prav.g_01787	Prbk.g_01429
OG0001286	Prav.g_00636	Prbk.g_00802
OG0001288	Prav.g_00700	Prbk.g_01534
OG0001290	Prav.g_00165	Prbk.g_00018
OG0001291	Prav.g_00200	Prbk.g_00553
OG0001292	Prav.g_01895	Prbk.g_01007
OG0001293	Prav.g_01908	Prbk.g_00381
OG0001294	Prav.g_00995	Prbk.g_00707
OG0001295	Prav.g_01065	Prbk.g_01098
OG0001297	Prav.g_01112	Prbk.g_01053
OG0001298	Prav.g_01174	Prbk.g_01114
OG0001300	Prav.g_01291	Prbk.g_01801
OG0001301	Prav.g_01294	Prbk.g_01761
OG0001302	Prav.g_00383	Prbk.g_01455
OG0001303	Prav.g_00946	Prbk.g_02365
OG0001307	Prav.g_01456	Prbk.g_01198
OG0001308	Prav.g_01588	Prbk.g_00277
OG0001309	Prav.g_01670	Prbk.g_01059
OG0001310	Prav.g_01773	Prbk.g_01444
OG0001311	Prav.g_00910	Prbk.g_00589
OG0001313	Prav.g_00971, Prav.g_01872, Prav.g_01873, Prav.g_01362, Prav.g_01373, Prav.g_00970, Prav.g_01453, Prav.g_01871	Prbk.g_02099, Prbk.g_02097
OG0001316	Prav.g_00205	Prbk.g_00560
OG0001319	Prav.g_01919	Prbk.g_00407
OG0001321	Prav.g_01050	Prbk.g_00309
OG0001322	Prav.g_01051	Prbk.g_00308
OG0001323	Prav.g_01117	Prbk.g_01062
OG0001324	Prav.g_01292	Prbk.g_01800
OG0001326	Prav.g_00472	Prbk.g_02231
OG0001328	Prav.g_00254	Prbk.g_02413
OG0001329	Prav.g_00026	Prbk.g_01661
OG0001330	Prav.g_01408	Prbk.g_01193
OG0001331	Prav.g_01479	Prbk.g_02047
OG0001332	Prav.g_01621	Prbk.g_02016
OG0001333	Prav.g_01798	Prbk.g_01416
OG0001334	Prav.g_00657	Prbk.g_00849
OG0001335	Prav.g_00658	Prbk.g_00850
OG0001336	Prav.g_00771	Prbk.g_02257
OG0001339	Prav.g_00168	Prbk.g_00015
OG0001340	Prav.g_01974	Prbk.g_00860
OG0001341	Prav.g_00344	Prbk.g_02519
OG0001344	Prav.g_00069	Prbk.g_00142
OG0001347	Prav.g_00299	Prbk.g_00942
OG0001348	Prav.g_01693	Prbk.g_00671
OG0001352	Prav.g_01278	Prbk.g_01767
OG0001353	Prav.g_00429	Prbk.g_02529
OG0001354	Prav.g_00566	Prbk.g_02308
OG0001355	Prav.g_01704, Prav.g_00969	Prbk.g_02424
OG0001356	Prav.g_00957	Prbk.g_02191
OG0001358	Prav.g_01218	Prbk.g_02607
OG0001360	Prav.g_00257	Prbk.g_00123
OG0001361	Prav.g_01865	Prbk.g_00102
OG0001362	Prav.g_01592	Prbk.g_00281
OG0001363	Prav.g_01594	Prbk.g_00283
OG0001365	Prav.g_00738	Prbk.g_02165
OG0001369	Prav.g_00157	Prbk.g_00028
OG0001371	Prav.g_01277	Prbk.g_01361
OG0001372	Prav.g_00354, Prav.g_01325	Prbk.g_01468
OG0001373	Prav.g_00471	Prbk.g_02230
OG0001374	Prav.g_00479	Prbk.g_02238
OG0001376	Prav.g_00220	Prbk.g_02183
OG0001377	Prav.g_00221	Prbk.g_02182
OG0001378	Prav.g_00003	Prbk.g_00337
OG0001379	Prav.g_01432	Prbk.g_01191
OG0001380	Prav.g_01461	Prbk.g_02564
OG0001381	Prav.g_01467	Prbk.g_00629
OG0001382	Prav.g_01686	Prbk.g_00623
OG0001385	Prav.g_00468	Prbk.g_02227
OG0001386	Prav.g_00469	Prbk.g_02228
OG0001387	Prav.g_00470	Prbk.g_02229
OG0001388	Prav.g_00473	Prbk.g_02232
OG0001389	Prav.g_00474	Prbk.g_02233
OG0001390	Prav.g_00475	Prbk.g_02234
OG0001391	Prav.g_00476	Prbk.g_02235
OG0001392	Prav.g_00477	Prbk.g_02236
OG0001393	Prav.g_00478	Prbk.g_02237
OG0001395	Prav.g_00920	Prbk.g_00600
OG0001396	Prav.g_00300	Prbk.g_01543
OG0001397	Prav.g_01593	Prbk.g_00282
OG0001398	Prav.g_01700	Prbk.g_01694
OG0001399	Prav.g_00285	Prbk.g_00834, Prbk.g_00821
OG0001401	Prav.g_01365	Prbk.g_02533
OG0001402	Prav.g_01328	Prbk.g_02612
OG0001403	Prav.g_00098	Prbk.g_01618
OG0001405	Prav.g_01972	Prbk.g_00852
OG0001406	Prav.g_00219	Prbk.g_02184
OG0001409	Prav.g_00072	Prbk.g_00153
OG0001410	Prav.g_01457	Prbk.g_01197
OG0001412	Prav.g_00298	Prbk.g_00941
OG0001414	Prav.g_00809	Prbk.g_01364
OG0001415	Prav.g_00807	Prbk.g_01135
OG0001416	Prav.g_01057	Prbk.g_01180
OG0001418	Prav.g_01282	Prbk.g_01925
OG0001422	Prav.g_01691	Prbk.g_02082
OG0001425	Prav.g_00748	Prbk.g_02177
OG0001431	Prav.g_01406	Prbk.g_01737
OG0001434	Prav.g_00518	Prbk.g_02441
OG0001435	Prav.g_00495	Prbk.g_02392
OG0001437	Prav.g_00808	Prbk.g_01136
OG0001438	Prav.g_01939	Prbk.g_00432
OG0001441	Prav.g_01119	Prbk.g_01064
OG0001442	Prav.g_00337	Prbk.g_02445
OG0001443	Prav.g_01744	Prbk.g_00922
OG0001446	Prav.g_00144	Prbk.g_01665
OG0001449	Prav.g_01010	Prbk.g_01465
OG0001450	Prav.g_01285	Prbk.g_01827
OG0001451	Prav.g_00457	Prbk.g_00598
OG0001455	Prav.g_00021, Prav.g_01388	Prbk.g_00694
OG0001462	Prav.g_00102	Prbk.g_01611
OG0001463	Prav.g_01932	Prbk.g_00425
OG0001464	Prav.g_01975	Prbk.g_00861
OG0001470	Prav.g_01509	Prbk.g_01566
OG0001472	Prav.g_01669	Prbk.g_01841
OG0001474	Prav.g_01986	Prbk.g_00878
OG0001475	Prav.g_01511	Prbk.g_01564
OG0001479	Prav.g_01983	Prbk.g_00875
OG0001481	Prav.g_00992	Prbk.g_00303
OG0001485	Prav.g_01705	Prbk.g_02012
OG0001491	Prav.g_00381	Prbk.g_01642
OG0001494	Prav.g_01553	Prbk.g_00095
OG0001495	Prav.g_00290	Prbk.g_00994
OG0001500	Prav.g_01910	Prbk.g_01365
OG0001501	Prav.g_01313	Prbk.g_00169
OG0001503	Prav.g_00039	Prbk.g_01456
OG0001506	Prav.g_01619	Prbk.g_01654
OG0001508	Prav.g_01508	Prbk.g_01567
OG0001525	Prav.g_01678	Prbk.g_02665
OG0001528	Prav.g_01510	Prbk.g_01570
OG0001550	Prav.g_00024	Prbk.g_01692
OG0001553	Prav.g_01575	Prbk.g_00256
OG0001555	Prav.g_01683	Prbk.g_01476
OG0001558	Prav.g_01353	Prbk.g_01634
OG0001565	Prav.g_01021	Prbk.g_02513
OG0001569	Prav.g_00262	Prbk.g_02659
OG0001598	Prav.g_01879, Prav.g_01383	Prbk.g_01039
OG0001605	Prav.g_00901	Prbk.g_01656
OG0001627	Prav.g_00351	Prbk.g_02008
OG0001652	Prav.g_01351	Prbk.g_01636
OG0001670	Prav.g_01710	Prbk.g_01742
OG0001671	Prav.g_01358	Prbk.g_00666
OG0001696	Prav.g_00458	Prbk.g_01828
OG0001698	Prav.g_00228	Prbk.g_01771
OG0001737	Prav.g_01364	Prbk.g_00437
OG0001842	Prav.g_00966	Prbk.g_01491
OG0001930	Prav.g_00967	Prbk.g_01490
OG0001931	Prav.g_00968	Prbk.g_01489
OG0001963	Prav.g_01742	Prbk.g_00837, Prbk.g_00838
OG0001992	Prav.g_00361	Prbk.g_00832
OG0002015	Prav.g_01525	Prbk.g_00490
OG0002036	Prav.g_01724	Prbk.g_00909
OG0002291	Prav.g_01391	Prbk.g_01278
OG0002424	Prav.g_01697	Prbk.g_01264
OG0002590	Prav.g_01870, Prav.g_01888	Prbk.g_01376
