Orthogroup	Prav	Praj
OG0001147	Prav.g_01459	Praj.g_01550
OG0001148	Prav.g_01475	Praj.g_01577
OG0001149	Prav.g_01476	Praj.g_01578
OG0001150	Prav.g_01477	Praj.g_01579
OG0001151	Prav.g_01488	Praj.g_01590
OG0001152	Prav.g_01489	Praj.g_01591
OG0001153	Prav.g_01610	Praj.g_01662
OG0001154	Prav.g_01611	Praj.g_01663
OG0001155	Prav.g_01623	Praj.g_01679
OG0001156	Prav.g_01626	Praj.g_01682
OG0001157	Prav.g_01627	Praj.g_01683
OG0001158	Prav.g_01628	Praj.g_01684
OG0001159	Prav.g_01629	Praj.g_01685
OG0001160	Prav.g_01653	Praj.g_01711
OG0001161	Prav.g_01664	Praj.g_01499
OG0001162	Prav.g_01675	Praj.g_01723
OG0001163	Prav.g_01753	Praj.g_01761
OG0001164	Prav.g_01757	Praj.g_01765
OG0001165	Prav.g_01760	Praj.g_01767
OG0001166	Prav.g_01780	Praj.g_01785
OG0001167	Prav.g_01797	Praj.g_01803
OG0001168	Prav.g_01799	Praj.g_01804
OG0001169	Prav.g_01801	Praj.g_01806
OG0001170	Prav.g_01803	Praj.g_01808
OG0001171	Prav.g_01813	Praj.g_01818
OG0001172	Prav.g_00271	Praj.g_01872
OG0001173	Prav.g_00272	Praj.g_01873
OG0001174	Prav.g_00280	Praj.g_01881
OG0001175	Prav.g_00281	Praj.g_01882
OG0001176	Prav.g_00288	Praj.g_01893
OG0001177	Prav.g_00291	Praj.g_01891
OG0001178	Prav.g_00296	Praj.g_01236
OG0001179	Prav.g_00616	Praj.g_01935
OG0001180	Prav.g_00638	Praj.g_01958
OG0001181	Prav.g_00642	Praj.g_01962
OG0001182	Prav.g_00649	Praj.g_01970
OG0001183	Prav.g_00654	Praj.g_01976
OG0001184	Prav.g_00670	Praj.g_01992
OG0001185	Prav.g_00684	Praj.g_02007
OG0001186	Prav.g_00707	Praj.g_02046
OG0001187	Prav.g_00711	Praj.g_02060
OG0001188	Prav.g_00713	Praj.g_02062
OG0001189	Prav.g_00730	Praj.g_02079
OG0001190	Prav.g_00734	Praj.g_02084
OG0001191	Prav.g_00744	Praj.g_02094
OG0001192	Prav.g_00749	Praj.g_02099
OG0001193	Prav.g_00759	Praj.g_02112
OG0001194	Prav.g_00760	Praj.g_02113
OG0001195	Prav.g_00761	Praj.g_02114
OG0001196	Prav.g_00774	Praj.g_02136
OG0001197	Prav.g_00775	Praj.g_02138
OG0001198	Prav.g_00783	Praj.g_02146
OG0001199	Prav.g_00139	Praj.g_00112
OG0001200	Prav.g_00141	Praj.g_00114
OG0001201	Prav.g_00173	Praj.g_00146
OG0001202	Prav.g_00839	Praj.g_00239
OG0001203	Prav.g_00800	Praj.g_00278
OG0001204	Prav.g_01890	Praj.g_00284
OG0001205	Prav.g_01044	Praj.g_00439
OG0001206	Prav.g_01060	Praj.g_00458
OG0001207	Prav.g_01075	Praj.g_00469
OG0001208	Prav.g_01080	Praj.g_00475
OG0001209	Prav.g_01133	Praj.g_00526
OG0001210	Prav.g_01138	Praj.g_00531
OG0001211	Prav.g_01148	Praj.g_00541
OG0001212	Prav.g_01192	Praj.g_00583
OG0001213	Prav.g_01227	Praj.g_00617
OG0001214	Prav.g_01235	Praj.g_00625
OG0001215	Prav.g_01288	Praj.g_00683
OG0001216	Prav.g_00308	Praj.g_00700
OG0001217	Prav.g_00346	Praj.g_00091
OG0001218	Prav.g_00355	Praj.g_00740
OG0001219	Prav.g_00385	Praj.g_00915
OG0001220	Prav.g_00448	Praj.g_00825
OG0001221	Prav.g_00510	Praj.g_00899
OG0001222	Prav.g_00548	Praj.g_00847
OG0001223	Prav.g_00574	Praj.g_00964
OG0001224	Prav.g_00929	Praj.g_01020
OG0001225	Prav.g_00931	Praj.g_01022
OG0001227	Prav.g_00255	Praj.g_01045
OG0001228	Prav.g_01836	Praj.g_01411
OG0001229	Prav.g_01471	Praj.g_01160
OG0001230	Prav.g_01570	Praj.g_01623
OG0001231	Prav.g_01673	Praj.g_00744
OG0001232	Prav.g_01784	Praj.g_01789
OG0001233	Prav.g_01804	Praj.g_01809
OG0001234	Prav.g_00283	Praj.g_01884
OG0001235	Prav.g_00293	Praj.g_01888
OG0001236	Prav.g_00667	Praj.g_01989
OG0001237	Prav.g_00671	Praj.g_01993
OG0001238	Prav.g_00745	Praj.g_02095
OG0001239	Prav.g_00136	Praj.g_00109
OG0001240	Prav.g_00158	Praj.g_00131
OG0001241	Prav.g_00166	Praj.g_00140
OG0001242	Prav.g_00184	Praj.g_00159
OG0001243	Prav.g_00190	Praj.g_00166
OG0001244	Prav.g_00206	Praj.g_00182
OG0001245	Prav.g_00997	Praj.g_01244
OG0001246	Prav.g_01102	Praj.g_00496
OG0001247	Prav.g_01281	Praj.g_00676
OG0001248	Prav.g_01283	Praj.g_00678
OG0001249	Prav.g_00373	Praj.g_00373
OG0001251	Prav.g_00484	Praj.g_01858
OG0001252	Prav.g_00924	Praj.g_01015
OG0001253	Prav.g_00256	Praj.g_01728
OG0001254	Prav.g_00035	Praj.g_01834
OG0001255	Prav.g_00049	Praj.g_01477
OG0001256	Prav.g_01666	Praj.g_01719
OG0001257	Prav.g_01672	Praj.g_01724
OG0001259	Prav.g_01802	Praj.g_01807
OG0001260	Prav.g_01819	Praj.g_01824
OG0001261	Prav.g_00624	Praj.g_01943
OG0001262	Prav.g_00728	Praj.g_02077
OG0001263	Prav.g_00193	Praj.g_00169
OG0001269	Prav.g_00978	Praj.g_00824
OG0001273	Prav.g_01229	Praj.g_00619
OG0001277	Prav.g_00244	Praj.g_02123
OG0001279	Prav.g_01392	Praj.g_01155
OG0001280	Prav.g_01437	Praj.g_01527
OG0001281	Prav.g_01443	Praj.g_01533
OG0001282	Prav.g_01474	Praj.g_01576
OG0001283	Prav.g_01493	Praj.g_02132
OG0001284	Prav.g_01648	Praj.g_01705
OG0001285	Prav.g_01787	Praj.g_01792
OG0001286	Prav.g_00636	Praj.g_01956
OG0001287	Prav.g_00691	Praj.g_02014
OG0001288	Prav.g_00700	Praj.g_02025
OG0001289	Prav.g_00152	Praj.g_00125
OG0001290	Prav.g_00165	Praj.g_00139
OG0001294	Prav.g_00995	Praj.g_01564, Praj.g_01497
OG0001295	Prav.g_01065	Praj.g_01485
OG0001296	Prav.g_01107	Praj.g_00501
OG0001297	Prav.g_01112	Praj.g_00506
OG0001299	Prav.g_01264	Praj.g_00655
OG0001300	Prav.g_01291	Praj.g_00687
OG0001301	Prav.g_01294	Praj.g_00689
OG0001302	Prav.g_00383	Praj.g_00913
OG0001303	Prav.g_00946	Praj.g_01344
OG0001304	Prav.g_00918	Praj.g_01006
OG0001305	Prav.g_00937	Praj.g_00842
OG0001306	Prav.g_00051	Praj.g_01475
OG0001307	Prav.g_01456	Praj.g_01547
OG0001308	Prav.g_01588	Praj.g_01642
OG0001309	Prav.g_01670	Praj.g_00510
OG0001310	Prav.g_01773	Praj.g_01779
OG0001311	Prav.g_00910	Praj.g_00998
OG0001315	Prav.g_00126	Praj.g_01974
OG0001316	Prav.g_00205	Praj.g_00180
OG0001317	Prav.g_00804	Praj.g_00274
OG0001318	Prav.g_01903	Praj.g_00295
OG0001320	Prav.g_00998	Praj.g_01148
OG0001321	Prav.g_01050	Praj.g_00445
OG0001322	Prav.g_01051	Praj.g_00446
OG0001324	Prav.g_01292	Praj.g_00688
OG0001325	Prav.g_00311	Praj.g_00703
OG0001326	Prav.g_00472	Praj.g_01850
OG0001327	Prav.g_00227	Praj.g_00876
OG0001328	Prav.g_00254	Praj.g_00895
OG0001329	Prav.g_00026	Praj.g_01727
OG0001330	Prav.g_01408	Praj.g_01521
OG0001331	Prav.g_01479	Praj.g_01581
OG0001332	Prav.g_01621	Praj.g_01677
OG0001334	Prav.g_00657	Praj.g_01979
OG0001335	Prav.g_00658	Praj.g_01980
OG0001336	Prav.g_00771	Praj.g_02133
OG0001339	Prav.g_00168	Praj.g_00142
OG0001340	Prav.g_01974	Praj.g_00368
OG0001341	Prav.g_00344	Praj.g_00069
OG0001342	Prav.g_00377	Praj.g_01316, Praj.g_01051
OG0001343	Prav.g_00481	Praj.g_00867
OG0001344	Prav.g_00069	Praj.g_01457
OG0001345	Prav.g_01862	Praj.g_01441
OG0001346	Prav.g_01439	Praj.g_01529
OG0001347	Prav.g_00299	Praj.g_02039
OG0001348	Prav.g_01693	Praj.g_01082
OG0001350	Prav.g_00801	Praj.g_00277
OG0001352	Prav.g_01278	Praj.g_00672
OG0001354	Prav.g_00566	Praj.g_00956
OG0001355	Prav.g_01704, Prav.g_00969	Praj.g_01726
OG0001356	Prav.g_00957	Praj.g_01119
OG0001358	Prav.g_01218	Praj.g_00608
OG0001359	Prav.g_00482	Praj.g_00868
OG0001360	Prav.g_00257	Praj.g_01439
OG0001362	Prav.g_01592	Praj.g_01646
OG0001363	Prav.g_01594	Praj.g_00454
OG0001365	Prav.g_00738	Praj.g_02088
OG0001369	Prav.g_00157	Praj.g_00130
OG0001371	Prav.g_01277	Praj.g_00671
OG0001372	Prav.g_01325	Praj.g_00042
OG0001373	Prav.g_00471	Praj.g_01849
OG0001374	Prav.g_00479	Praj.g_01857
OG0001375	Prav.g_00480	Praj.g_00866
OG0001376	Prav.g_00220	Praj.g_00854
OG0001377	Prav.g_00221	Praj.g_00855
OG0001378	Prav.g_00003	Praj.g_00428
OG0001380	Prav.g_01461	Praj.g_01484
OG0001381	Prav.g_01467	Praj.g_01573
OG0001384	Prav.g_00333, Prav.g_01309	Praj.g_01084, Praj.g_01070
OG0001385	Prav.g_00468	Praj.g_01846
OG0001386	Prav.g_00469	Praj.g_01847
OG0001387	Prav.g_00470	Praj.g_01848
OG0001388	Prav.g_00473	Praj.g_01851
OG0001389	Prav.g_00474	Praj.g_01852
OG0001390	Prav.g_00475	Praj.g_01853
OG0001391	Prav.g_00476	Praj.g_01854
OG0001392	Prav.g_00477	Praj.g_01855
OG0001393	Prav.g_00478	Praj.g_01856
OG0001395	Prav.g_00920	Praj.g_01009
OG0001396	Prav.g_00300	Praj.g_02040
OG0001397	Prav.g_01593	Praj.g_01647
OG0001398	Prav.g_01700	Praj.g_00717
OG0001401	Prav.g_01365	Praj.g_00807
OG0001402	Prav.g_01328	Praj.g_00612
OG0001403	Prav.g_00098	Praj.g_00030
OG0001404	Prav.g_00133	Praj.g_00106
OG0001405	Prav.g_01972	Praj.g_00361
OG0001406	Prav.g_00219	Praj.g_00853
OG0001407	Prav.g_00234	Praj.g_00858
OG0001408	Prav.g_00239	Praj.g_00082
OG0001409	Prav.g_00072	Praj.g_01453
OG0001410	Prav.g_01457	Praj.g_01548
OG0001412	Prav.g_00298	Praj.g_02038
OG0001413	Prav.g_01662	Praj.g_00745
OG0001414	Prav.g_00809	Praj.g_00268
OG0001415	Prav.g_00807	Praj.g_00270
OG0001417	Prav.g_01067	Praj.g_01496
OG0001418	Prav.g_01282	Praj.g_00677
OG0001419	Prav.g_00235	Praj.g_00736
OG0001420	Prav.g_00012	Praj.g_01142
OG0001421	Prav.g_01667	Praj.g_01720
OG0001422	Prav.g_01691	Praj.g_01041
OG0001424	Prav.g_00251, Prav.g_01877	Praj.g_01395
OG0001425	Prav.g_00748	Praj.g_02098
OG0001429	Prav.g_00386	Praj.g_00916
OG0001430	Prav.g_01403	Praj.g_00856
OG0001431	Prav.g_01406	Praj.g_01165
OG0001432	Prav.g_01661	Praj.g_00988
OG0001433	Prav.g_00958	Praj.g_01118
OG0001434	Prav.g_00518	Praj.g_00908
OG0001435	Prav.g_00495	Praj.g_00883
OG0001437	Prav.g_00808	Praj.g_00269
OG0001439	Prav.g_01953	Praj.g_00342
OG0001440	Prav.g_01022	Praj.g_01242
OG0001441	Prav.g_01119	Praj.g_00513
OG0001442	Prav.g_00337	Praj.g_01612
OG0001443	Prav.g_01744	Praj.g_01841
OG0001446	Prav.g_00144	Praj.g_00117
OG0001447	Prav.g_00191	Praj.g_00167
OG0001450	Prav.g_01285	Praj.g_00680
OG0001451	Prav.g_00457	Praj.g_00836
OG0001453	Prav.g_00578	Praj.g_00967
OG0001454	Prav.g_00250	Praj.g_01237
OG0001455	Prav.g_00021, Prav.g_01388	Praj.g_00043
OG0001456	Prav.g_00042	Praj.g_01503
OG0001457	Prav.g_00043	Praj.g_01502
OG0001458	Prav.g_00044	Praj.g_01501
OG0001459	Prav.g_01377	Praj.g_01123
OG0001460	Prav.g_00959	Praj.g_01117
OG0001463	Prav.g_01932	Praj.g_00322
OG0001464	Prav.g_01975	Praj.g_00724
OG0001466	Prav.g_00335	Praj.g_01170
OG0001467	Prav.g_00374	Praj.g_00098
OG0001468	Prav.g_00225	Praj.g_00865
OG0001470	Prav.g_01509	Praj.g_02057
OG0001471	Prav.g_01663	Praj.g_01498
OG0001472	Prav.g_01669	Praj.g_00851, Praj.g_01327
OG0001473	Prav.g_00708	Praj.g_01560
OG0001474	Prav.g_01986	Praj.g_00385
OG0001475	Prav.g_01511	Praj.g_02052
OG0001480	Prav.g_00988	Praj.g_01173
OG0001481	Prav.g_00992	Praj.g_01031
OG0001482	Prav.g_01055	Praj.g_01044
OG0001485	Prav.g_01705	Praj.g_01166
OG0001491	Prav.g_00381	Praj.g_00909
OG0001495	Prav.g_00290	Praj.g_01890
OG0001499	Prav.g_00125	Praj.g_00093
OG0001500	Prav.g_01910	Praj.g_00300
OG0001501	Prav.g_01313	Praj.g_01218
OG0001503	Prav.g_00039	Praj.g_01083
OG0001504	Prav.g_01378	Praj.g_01124
OG0001505	Prav.g_01503	Praj.g_02050
OG0001506	Prav.g_01619	Praj.g_01674
OG0001507	Prav.g_01722	Praj.g_01140
OG0001508	Prav.g_01508	Praj.g_02053
OG0001521	Prav.g_00345	Praj.g_01392, Praj.g_00982
OG0001523	Prav.g_00037	Praj.g_01837
OG0001524	Prav.g_00038	Praj.g_01838
OG0001525	Prav.g_01678	Praj.g_01760, Praj.g_00060
OG0001526	Prav.g_01504	Praj.g_00910
OG0001528	Prav.g_01510	Praj.g_02056
OG0001548	Prav.g_00371	Praj.g_01061
OG0001549	Prav.g_00455	Praj.g_00834
OG0001550	Prav.g_00024	Praj.g_01205
OG0001551	Prav.g_00041	Praj.g_01843
OG0001552	Prav.g_02005	Praj.g_01840
OG0001553	Prav.g_01575	Praj.g_01629
OG0001555	Prav.g_01683	Praj.g_01748
OG0001556	Prav.g_00963	Praj.g_01109
OG0001566	Prav.g_01274	Praj.g_00667
OG0001569	Prav.g_00262	Praj.g_01378
OG0001571	Prav.g_00017	Praj.g_01277
OG0001581	Prav.g_00211	Praj.g_01059
OG0001582	Prav.g_01066	Praj.g_01494
OG0001585	Prav.g_01395	Praj.g_01260
OG0001595	Prav.g_00132	Praj.g_00105
OG0001596	Prav.g_00140	Praj.g_00113
OG0001597	Prav.g_00981	Praj.g_01671
OG0001598	Prav.g_01879, Prav.g_01383	Praj.g_01027
OG0001599	Prav.g_01058	Praj.g_00456
OG0001600	Prav.g_01109	Praj.g_00503
OG0001601	Prav.g_01272	Praj.g_00665
OG0001603	Prav.g_00382	Praj.g_00912
OG0001604	Prav.g_00507	Praj.g_00896
OG0001605	Prav.g_00901	Praj.g_01056
OG0001606	Prav.g_00241	Praj.g_01094
OG0001608	Prav.g_01464	Praj.g_01073
OG0001609	Prav.g_01617	Praj.g_01672
OG0001610	Prav.g_01620	Praj.g_01676
OG0001611	Prav.g_01680	Praj.g_01096
OG0001612	Prav.g_01707	Praj.g_01199
OG0001613	Prav.g_00652	Praj.g_01973
OG0001629	Prav.g_00358	Praj.g_01138
OG0001630	Prav.g_00488	Praj.g_00873
OG0001631	Prav.g_00231	Praj.g_00725
OG0001632	Prav.g_00588, Prav.g_00948, Prav.g_00943, Prav.g_01394	Praj.g_01146
OG0001633	Prav.g_01470	Praj.g_01866
OG0001648	Prav.g_00991	Praj.g_01741
OG0001649	Prav.g_00232	Praj.g_00857
OG0001650	Prav.g_01717	Praj.g_01228
OG0001651	Prav.g_01679	Praj.g_01069
OG0001662	Prav.g_00009	Praj.g_01319
OG0001663	Prav.g_00048	Praj.g_01478
OG0001664	Prav.g_01882	Praj.g_01570
OG0001665	Prav.g_01886	Praj.g_01572
OG0001666	Prav.g_01376	Praj.g_01122
OG0001667	Prav.g_01411	Praj.g_01164
OG0001668	Prav.g_01747	Praj.g_01831
OG0001670	Prav.g_01710	Praj.g_01322
OG0001688	Prav.g_00230	Praj.g_00977, Praj.g_01394
OG0001689	Prav.g_00698	Praj.g_02023
OG0001696	Prav.g_00458	Praj.g_00837
OG0001698	Prav.g_00228	Praj.g_01600
OG0001700	Prav.g_00960	Praj.g_01116
OG0001706	Prav.g_00891	Praj.g_01238
OG0001708	Prav.g_00047	Praj.g_01479
OG0001718	Prav.g_00982	Praj.g_01095
OG0001719	Prav.g_01004	Praj.g_01225
OG0001721	Prav.g_00348	Praj.g_01733
OG0001722	Prav.g_00486	Praj.g_00871
OG0001723	Prav.g_01393, Prav.g_01020	Praj.g_01738
OG0001724	Prav.g_01716	Praj.g_01252, Praj.g_01256, Praj.g_01258
OG0001742	Prav.g_00994	Praj.g_01207
OG0001743	Prav.g_00007	Praj.g_01270
OG0001744	Prav.g_01419	Praj.g_01219
OG0001772	Prav.g_01012, Prav.g_01323	Praj.g_01208
OG0001774	Prav.g_01275	Praj.g_00668
OG0001775	Prav.g_00237	Praj.g_00092
OG0001776	Prav.g_00005	Praj.g_01052
OG0001778	Prav.g_01405	Praj.g_01544
OG0001779	Prav.g_01420	Praj.g_01186
OG0001781	Prav.g_01692	Praj.g_01215
OG0001819	Prav.g_01005	Praj.g_01034
OG0001820	Prav.g_01381	Praj.g_01178
OG0001821	Prav.g_00349	Praj.g_01150
OG0001822	Prav.g_00368	Praj.g_00983
OG0001823	Prav.g_00460	Praj.g_01299
OG0001824	Prav.g_00899	Praj.g_00729
OG0001825	Prav.g_00238	Praj.g_01028
OG0001826	Prav.g_00240	Praj.g_00737
OG0001827	Prav.g_00243	Praj.g_01043
OG0001828	Prav.g_00002	Praj.g_00081
OG0001829	Prav.g_00006	Praj.g_01137
OG0001830	Prav.g_00020	Praj.g_01172
OG0001831	Prav.g_00032	Praj.g_01058
OG0001832	Prav.g_01401	Praj.g_01296
OG0001833	Prav.g_01472	Praj.g_01574
OG0001921	Prav.g_00462	Praj.g_01350
OG0001963	Prav.g_01742	Praj.g_01895
OG0001982	Prav.g_00987	Praj.g_01740
OG0001984	Prav.g_00372	Praj.g_00741
OG0001987	Prav.g_01332, Prav.g_01751	Praj.g_01330
OG0001988	Prav.g_00109	Praj.g_01169
OG0001991	Prav.g_01343	Praj.g_01120
OG0002036	Prav.g_01724	Praj.g_01211
OG0002147	Prav.g_01314	Praj.g_01251
OG0002271	Prav.g_01709	Praj.g_01353
OG0002293	Prav.g_01368	Praj.g_01033
OG0002316	Prav.g_00217	Praj.g_00863
OG0002325	Prav.g_01726	Praj.g_01210
OG0002327	Prav.g_01706	Praj.g_01292
OG0002346	Prav.g_01887	Praj.g_01569
OG0002372	Prav.g_01687	Praj.g_01839
OG0002374	Prav.g_00956	Praj.g_01114
OG0002380	Prav.g_01880	Praj.g_01376
OG0002427	Prav.g_01728	Praj.g_01074
OG0002619	Prav.g_00892	Praj.g_01130
OG0002701	Prav.g_01333	Praj.g_01127, Praj.g_01245
OG0002719	Prav.g_01739, Prav.g_01875	Praj.g_01085
OG0003170	Prav.g_01320	Praj.g_01361
OG0003215	Prav.g_01681	Praj.g_01147
