Orthogroup	Prav	Prbh
OG0001117	Prav.g_00569	Prbh.g_01099
OG0001118	Prav.g_00570	Prbh.g_01100
OG0001119	Prav.g_00571	Prbh.g_01101
OG0001120	Prav.g_00573	Prbh.g_01102
OG0001122	Prav.g_00905	Prbh.g_01119
OG0001123	Prav.g_00909	Prbh.g_01124
OG0001124	Prav.g_00911	Prbh.g_01126
OG0001125	Prav.g_00912	Prbh.g_01128
OG0001126	Prav.g_00922	Prbh.g_01042
OG0001127	Prav.g_00923	Prbh.g_01041
OG0001128	Prav.g_00925	Prbh.g_01039
OG0001129	Prav.g_00926	Prbh.g_01038
OG0001130	Prav.g_00927	Prbh.g_01037
OG0001131	Prav.g_00242	Prbh.g_00411
OG0001132	Prav.g_00252	Prbh.g_00827
OG0001133	Prav.g_00019	Prbh.g_00008
OG0001134	Prav.g_00033	Prbh.g_01868
OG0001135	Prav.g_00036	Prbh.g_01865
OG0001136	Prav.g_00062	Prbh.g_01286
OG0001137	Prav.g_00073	Prbh.g_01273
OG0001138	Prav.g_01855	Prbh.g_01252
OG0001139	Prav.g_01854	Prbh.g_01250
OG0001140	Prav.g_01853	Prbh.g_01249
OG0001141	Prav.g_01852	Prbh.g_01248
OG0001142	Prav.g_01851	Prbh.g_01247
OG0001143	Prav.g_01844	Prbh.g_01240
OG0001144	Prav.g_01839	Prbh.g_01235
OG0001145	Prav.g_01430	Prbh.g_01365
OG0001146	Prav.g_01442	Prbh.g_01377
OG0001147	Prav.g_01459	Prbh.g_00002
OG0001148	Prav.g_01475	Prbh.g_00011
OG0001149	Prav.g_01476	Prbh.g_00012
OG0001150	Prav.g_01477	Prbh.g_00013
OG0001151	Prav.g_01488	Prbh.g_00025
OG0001152	Prav.g_01489	Prbh.g_00026
OG0001153	Prav.g_01610	Prbh.g_00131
OG0001154	Prav.g_01611	Prbh.g_00132
OG0001155	Prav.g_01623	Prbh.g_00149
OG0001156	Prav.g_01626	Prbh.g_00152
OG0001157	Prav.g_01627	Prbh.g_00153
OG0001158	Prav.g_01628	Prbh.g_00154
OG0001159	Prav.g_01629	Prbh.g_00155
OG0001160	Prav.g_01653	Prbh.g_00181
OG0001161	Prav.g_01664	Prbh.g_01837
OG0001162	Prav.g_01675	Prbh.g_01824
OG0001163	Prav.g_01753	Prbh.g_01790
OG0001164	Prav.g_01757	Prbh.g_01787
OG0001165	Prav.g_01760	Prbh.g_01784
OG0001166	Prav.g_01780	Prbh.g_01763
OG0001167	Prav.g_01797	Prbh.g_01745
OG0001168	Prav.g_01799	Prbh.g_01743
OG0001169	Prav.g_01801	Prbh.g_01741
OG0001170	Prav.g_01803	Prbh.g_01739
OG0001171	Prav.g_01813	Prbh.g_01729
OG0001172	Prav.g_00271	Prbh.g_01714
OG0001173	Prav.g_00272	Prbh.g_01713
OG0001174	Prav.g_00280	Prbh.g_01705
OG0001175	Prav.g_00281	Prbh.g_01704
OG0001176	Prav.g_00288	Prbh.g_01696
OG0001177	Prav.g_00291	Prbh.g_01694
OG0001178	Prav.g_00296	Prbh.g_01777
OG0001179	Prav.g_00616	Prbh.g_01661
OG0001180	Prav.g_00638	Prbh.g_01638
OG0001181	Prav.g_00642	Prbh.g_01634
OG0001182	Prav.g_00649	Prbh.g_01626
OG0001183	Prav.g_00654	Prbh.g_01620
OG0001184	Prav.g_00670	Prbh.g_01602
OG0001185	Prav.g_00684	Prbh.g_01586
OG0001186	Prav.g_00707	Prbh.g_01562
OG0001187	Prav.g_00711	Prbh.g_01559
OG0001188	Prav.g_00713	Prbh.g_01557
OG0001189	Prav.g_00730	Prbh.g_01540
OG0001190	Prav.g_00734	Prbh.g_01535
OG0001191	Prav.g_00744	Prbh.g_01525
OG0001192	Prav.g_00749	Prbh.g_01520
OG0001193	Prav.g_00759	Prbh.g_01507
OG0001194	Prav.g_00760	Prbh.g_01506
OG0001195	Prav.g_00761	Prbh.g_01505
OG0001196	Prav.g_00774	Prbh.g_01488
OG0001197	Prav.g_00775	Prbh.g_01486
OG0001198	Prav.g_00783	Prbh.g_01479
OG0001199	Prav.g_00139	Prbh.g_00708
OG0001200	Prav.g_00141	Prbh.g_00706
OG0001201	Prav.g_00173	Prbh.g_00675
OG0001202	Prav.g_00839	Prbh.g_00583
OG0001203	Prav.g_00800	Prbh.g_00542
OG0001204	Prav.g_01890	Prbh.g_00536
OG0001205	Prav.g_01044	Prbh.g_00387
OG0001206	Prav.g_01060	Prbh.g_00366
OG0001207	Prav.g_01075	Prbh.g_00354
OG0001208	Prav.g_01080	Prbh.g_00349
OG0001209	Prav.g_01133	Prbh.g_00294
OG0001210	Prav.g_01138	Prbh.g_00290
OG0001211	Prav.g_01148	Prbh.g_00280
OG0001212	Prav.g_01192	Prbh.g_00234
OG0001213	Prav.g_01227	Prbh.g_01452
OG0001215	Prav.g_01288	Prbh.g_00925
OG0001216	Prav.g_00308	Prbh.g_00947
OG0001217	Prav.g_00346	Prbh.g_01875
OG0001218	Prav.g_00355	Prbh.g_01339
OG0001219	Prav.g_00385	Prbh.g_01054
OG0001220	Prav.g_00448	Prbh.g_01009
OG0001221	Prav.g_00510	Prbh.g_00889
OG0001222	Prav.g_00548	Prbh.g_01131
OG0001223	Prav.g_00574	Prbh.g_01103
OG0001224	Prav.g_00929	Prbh.g_01035
OG0001225	Prav.g_00931	Prbh.g_01033
OG0001226	Prav.g_00236	Prbh.g_01444
OG0001227	Prav.g_00255	Prbh.g_01331
OG0001228	Prav.g_01836	Prbh.g_01232
OG0001229	Prav.g_01471	Prbh.g_01872
OG0001230	Prav.g_01570	Prbh.g_00089
OG0001231	Prav.g_01673	Prbh.g_00410
OG0001232	Prav.g_01784	Prbh.g_01759
OG0001233	Prav.g_01804	Prbh.g_01738
OG0001234	Prav.g_00283	Prbh.g_01702
OG0001235	Prav.g_00293	Prbh.g_01698
OG0001236	Prav.g_00667	Prbh.g_01605
OG0001237	Prav.g_00671	Prbh.g_01601
OG0001238	Prav.g_00745	Prbh.g_01524
OG0001239	Prav.g_00136	Prbh.g_00711
OG0001240	Prav.g_00158	Prbh.g_00690
OG0001241	Prav.g_00166	Prbh.g_00681
OG0001242	Prav.g_00184	Prbh.g_00662
OG0001243	Prav.g_00190	Prbh.g_00655
OG0001244	Prav.g_00206	Prbh.g_00640
OG0001245	Prav.g_00997	Prbh.g_01320
OG0001246	Prav.g_01102	Prbh.g_00824
OG0001247	Prav.g_01281	Prbh.g_00918
OG0001248	Prav.g_01283	Prbh.g_00920
OG0001249	Prav.g_00373	Prbh.g_00442
OG0001250	Prav.g_00437	Prbh.g_00995
OG0001251	Prav.g_00484	Prbh.g_00858
OG0001252	Prav.g_00924	Prbh.g_01040
OG0001253	Prav.g_00256	Prbh.g_01442
OG0001254	Prav.g_00035	Prbh.g_01866
OG0001255	Prav.g_00049	Prbh.g_01300
OG0001256	Prav.g_01666	Prbh.g_00188
OG0001258	Prav.g_01758	Prbh.g_01786
OG0001259	Prav.g_01802	Prbh.g_01740
OG0001261	Prav.g_00624	Prbh.g_01653
OG0001262	Prav.g_00728	Prbh.g_01542
OG0001263	Prav.g_00193	Prbh.g_00653
OG0001265	Prav.g_00183	Prbh.g_00663
OG0001266	Prav.g_00835	Prbh.g_00579
OG0001267	Prav.g_01926	Prbh.g_00499
OG0001268	Prav.g_01985	Prbh.g_00433
OG0001269	Prav.g_00978	Prbh.g_01008
OG0001270	Prav.g_01033	Prbh.g_00398
OG0001271	Prav.g_01070	Prbh.g_00359
OG0001272	Prav.g_01084	Prbh.g_00345
OG0001273	Prav.g_01229	Prbh.g_01222
OG0001274	Prav.g_01308, Prav.g_01311	Prbh.g_00556
OG0001275	Prav.g_00584	Prbh.g_01112
OG0001276	Prav.g_00908	Prbh.g_01123
OG0001278	Prav.g_01831	Prbh.g_01228
OG0001279	Prav.g_01392	Prbh.g_01396
OG0001280	Prav.g_01437	Prbh.g_01372
OG0001281	Prav.g_01443	Prbh.g_01378
OG0001282	Prav.g_01474	Prbh.g_00010
OG0001283	Prav.g_01493	Prbh.g_01492
OG0001284	Prav.g_01648	Prbh.g_00175
OG0001285	Prav.g_01787	Prbh.g_01756
OG0001286	Prav.g_00636	Prbh.g_01640
OG0001287	Prav.g_00691	Prbh.g_01579
OG0001288	Prav.g_00700	Prbh.g_01569
OG0001289	Prav.g_00152	Prbh.g_00696
OG0001290	Prav.g_00165	Prbh.g_00682
OG0001291	Prav.g_00200	Prbh.g_00645
OG0001292	Prav.g_01895	Prbh.g_00531
OG0001293	Prav.g_01908	Prbh.g_00518
OG0001296	Prav.g_01107	Prbh.g_00321
OG0001297	Prav.g_01112	Prbh.g_00316
OG0001298	Prav.g_01174	Prbh.g_00252
OG0001299	Prav.g_01264	Prbh.g_01186
OG0001300	Prav.g_01291	Prbh.g_00929
OG0001301	Prav.g_01294	Prbh.g_00934
OG0001302	Prav.g_00383	Prbh.g_01051
OG0001304	Prav.g_00918	Prbh.g_01136
OG0001305	Prav.g_00937	Prbh.g_01027
OG0001306	Prav.g_00051	Prbh.g_01298
OG0001307	Prav.g_01456	Prbh.g_01936
OG0001308	Prav.g_01588	Prbh.g_00109
OG0001309	Prav.g_01670	Prbh.g_00205
OG0001310	Prav.g_01773	Prbh.g_01769
OG0001311	Prav.g_00910	Prbh.g_01125
OG0001315	Prav.g_00126	Prbh.g_01861
OG0001316	Prav.g_00205	Prbh.g_00641
OG0001317	Prav.g_00804	Prbh.g_00546
OG0001318	Prav.g_01903	Prbh.g_00522
OG0001319	Prav.g_01919	Prbh.g_00506
OG0001320	Prav.g_00998	Prbh.g_01945, Prbh.g_00806, Prbh.g_01817
OG0001321	Prav.g_01050	Prbh.g_00381
OG0001322	Prav.g_01051	Prbh.g_00380
OG0001323	Prav.g_01117	Prbh.g_00310
OG0001324	Prav.g_01292	Prbh.g_00930
OG0001325	Prav.g_00311	Prbh.g_01168
OG0001327	Prav.g_00227	Prbh.g_00867
OG0001328	Prav.g_00254	Prbh.g_01357
OG0001329	Prav.g_00026	Prbh.g_01816
OG0001330	Prav.g_01408	Prbh.g_00201
OG0001331	Prav.g_01479	Prbh.g_00015
OG0001332	Prav.g_01621	Prbh.g_00146
OG0001333	Prav.g_01798	Prbh.g_01744
OG0001334	Prav.g_00657	Prbh.g_01617
OG0001335	Prav.g_00658	Prbh.g_01616
OG0001336	Prav.g_00771	Prbh.g_01491
OG0001339	Prav.g_00168	Prbh.g_00679
OG0001340	Prav.g_01974	Prbh.g_00446
OG0001341	Prav.g_00344	Prbh.g_01881
OG0001342	Prav.g_00377	Prbh.g_00788
OG0001343	Prav.g_00481	Prbh.g_00855
OG0001344	Prav.g_00069	Prbh.g_01278
OG0001346	Prav.g_01439	Prbh.g_01374
OG0001348	Prav.g_01693	Prbh.g_01888
OG0001349	Prav.g_01558	Prbh.g_00076
OG0001350	Prav.g_00801	Prbh.g_00543
OG0001352	Prav.g_01278	Prbh.g_00914
OG0001353	Prav.g_00429	Prbh.g_00985
OG0001354	Prav.g_00566	Prbh.g_01096
OG0001355	Prav.g_01704, Prav.g_00969	Prbh.g_01146
OG0001358	Prav.g_01218	Prbh.g_01463
OG0001359	Prav.g_00482	Prbh.g_00856
OG0001361	Prav.g_01865	Prbh.g_01264
OG0001362	Prav.g_01592	Prbh.g_00113
OG0001363	Prav.g_01594	Prbh.g_00115
OG0001364	Prav.g_00660	Prbh.g_01614
OG0001365	Prav.g_00738	Prbh.g_01531
OG0001369	Prav.g_00157	Prbh.g_00691
OG0001371	Prav.g_01277	Prbh.g_00913
OG0001372	Prav.g_00354, Prav.g_01325	Prbh.g_01897
OG0001375	Prav.g_00480	Prbh.g_00854
OG0001379	Prav.g_01432	Prbh.g_01367
OG0001380	Prav.g_01461	Prbh.g_01341
OG0001381	Prav.g_01467	Prbh.g_01308
OG0001382	Prav.g_01686	Prbh.g_01343
OG0001397	Prav.g_01593	Prbh.g_00114
OG0001398	Prav.g_01700	Prbh.g_01399
OG0001401	Prav.g_01365	Prbh.g_00990
OG0001402	Prav.g_01328	Prbh.g_01458
OG0001403	Prav.g_00098	Prbh.g_00750
OG0001404	Prav.g_00133	Prbh.g_00714
OG0001405	Prav.g_01972	Prbh.g_00453
OG0001407	Prav.g_00234	Prbh.g_01345
OG0001409	Prav.g_00072	Prbh.g_01274
OG0001410	Prav.g_01457	Prbh.g_01937
OG0001411	Prav.g_01507	Prbh.g_00055
OG0001414	Prav.g_00809	Prbh.g_00551
OG0001415	Prav.g_00807	Prbh.g_00549
OG0001418	Prav.g_01282	Prbh.g_00919
OG0001421	Prav.g_01667	Prbh.g_00189
OG0001425	Prav.g_00748	Prbh.g_01521
OG0001429	Prav.g_00386	Prbh.g_01055
OG0001430	Prav.g_01403	Prbh.g_01340
OG0001431	Prav.g_01406	Prbh.g_01329, Prbh.g_00773
OG0001435	Prav.g_00495	Prbh.g_00874
OG0001437	Prav.g_00808	Prbh.g_00550
OG0001440	Prav.g_01022	Prbh.g_01827
OG0001441	Prav.g_01119	Prbh.g_00308
OG0001443	Prav.g_01744	Prbh.g_01871
OG0001446	Prav.g_00144	Prbh.g_01878
OG0001448	Prav.g_00986	Prbh.g_00375
OG0001450	Prav.g_01285	Prbh.g_00922
OG0001451	Prav.g_00457	Prbh.g_01020
OG0001453	Prav.g_00578	Prbh.g_01927
OG0001455	Prav.g_00021, Prav.g_01388	Prbh.g_01334
OG0001460	Prav.g_00959	Prbh.g_01791
OG0001463	Prav.g_01932	Prbh.g_00492
OG0001464	Prav.g_01975	Prbh.g_00445
OG0001465	Prav.g_01300	Prbh.g_00941
OG0001466	Prav.g_00335	Prbh.g_00775
OG0001467	Prav.g_00374	Prbh.g_00007
OG0001468	Prav.g_00225	Prbh.g_00846
OG0001472	Prav.g_01669	Prbh.g_00802
OG0001481	Prav.g_00992	Prbh.g_01356
OG0001485	Prav.g_01705	Prbh.g_01860
OG0001486	Prav.g_00063	Prbh.g_01285
OG0001490	Prav.g_00110	Prbh.g_01826
OG0001491	Prav.g_00381	Prbh.g_01048
OG0001494	Prav.g_01553	Prbh.g_00068
OG0001495	Prav.g_00290	Prbh.g_01693
OG0001500	Prav.g_01910	Prbh.g_00516
OG0001501	Prav.g_01313	Prbh.g_00864
OG0001503	Prav.g_00039	Prbh.g_00834
OG0001505	Prav.g_01548, Prav.g_01503	Prbh.g_00063
OG0001506	Prav.g_01619	Prbh.g_00144
OG0001521	Prav.g_00345	Prbh.g_01046
OG0001523	Prav.g_00037	Prbh.g_01863
OG0001524	Prav.g_00038	Prbh.g_01862
OG0001526	Prav.g_01504	Prbh.g_00726
OG0001549	Prav.g_00455	Prbh.g_01018
OG0001552	Prav.g_02005	Prbh.g_00191
OG0001565	Prav.g_01021	Prbh.g_01838
OG0001566	Prav.g_01274	Prbh.g_00910
OG0001569	Prav.g_00262	Prbh.g_00769
OG0001571	Prav.g_00017	Prbh.g_00792
OG0001581	Prav.g_00211	Prbh.g_01389
OG0001583	Prav.g_00380	Prbh.g_01047
OG0001586	Prav.g_01549, Prav.g_01523	Prbh.g_01913
OG0001587	Prav.g_00265	Prbh.g_01722
OG0001595	Prav.g_00132	Prbh.g_00716
OG0001596	Prav.g_00140	Prbh.g_00707
OG0001597	Prav.g_00981	Prbh.g_00140
OG0001598	Prav.g_01879, Prav.g_01383	Prbh.g_00932
OG0001599	Prav.g_01058	Prbh.g_00368
OG0001600	Prav.g_01109	Prbh.g_00319
OG0001601	Prav.g_01272	Prbh.g_00908
OG0001603	Prav.g_00382	Prbh.g_01050
OG0001604	Prav.g_00507	Prbh.g_00886
OG0001606	Prav.g_00241	Prbh.g_00842
OG0001608	Prav.g_01464	Prbh.g_01139
OG0001609	Prav.g_01617	Prbh.g_00142
OG0001610	Prav.g_01620	Prbh.g_00145
OG0001611	Prav.g_01680	Prbh.g_01851
OG0001612	Prav.g_01707, Prav.g_01321	Prbh.g_01820
OG0001613	Prav.g_00652	Prbh.g_01622
OG0001629	Prav.g_00358	Prbh.g_00804
OG0001630	Prav.g_00488	Prbh.g_00862
OG0001631	Prav.g_00231	Prbh.g_00794
OG0001649	Prav.g_00232	Prbh.g_00839
OG0001662	Prav.g_00009	Prbh.g_01906
OG0001663	Prav.g_00048	Prbh.g_01301
OG0001664	Prav.g_01882	Prbh.g_01353
OG0001665	Prav.g_01886	Prbh.g_01309
OG0001685	Prav.g_00459	Prbh.g_01440
OG0001686	Prav.g_00900	Prbh.g_01322
OG0001687	Prav.g_00223	Prbh.g_00369
OG0001689	Prav.g_00698	Prbh.g_01571
OG0001696	Prav.g_00458	Prbh.g_01021
OG0001701	Prav.g_00267	Prbh.g_00725
OG0001705	Prav.g_01011	Prbh.g_01720
OG0001706	Prav.g_00891	Prbh.g_00785
OG0001707	Prav.g_00249	Prbh.g_01330
OG0001708	Prav.g_00047	Prbh.g_01302
OG0001709	Prav.g_01559	Prbh.g_00077
OG0001722	Prav.g_00486	Prbh.g_00860
OG0001743	Prav.g_00007	Prbh.g_01899
OG0001778	Prav.g_01405	Prbh.g_00810
OG0001780	Prav.g_01515	Prbh.g_00056
OG0001782	Prav.g_01425	Prbh.g_01917
OG0001834	Prav.g_01517	Prbh.g_00035
OG0001963	Prav.g_01742	Prbh.g_00204
OG0001987	Prav.g_01332, Prav.g_01751	Prbh.g_01821
OG0001989	Prav.g_01462	Prbh.g_01348
OG0001992	Prav.g_00361	Prbh.g_01394
OG0002030	Prav.g_00941	Prbh.g_01882
OG0002034	Prav.g_01823	Prbh.g_01449
OG0002036	Prav.g_01724	Prbh.g_00197
OG0002293	Prav.g_01368	Prbh.g_00783
OG0002325	Prav.g_01726	Prbh.g_00770
OG0002346	Prav.g_01887	Prbh.g_01310
OG0002420	Prav.g_01727	Prbh.g_01805
OG0002424	Prav.g_01697	Prbh.g_01848
OG0002499	Prav.g_01725	Prbh.g_00208
OG0002664	Prav.g_01345	Prbh.g_01944
OG0002719	Prav.g_01739, Prav.g_01875	Prbh.g_01844
OG0002730	Prav.g_01370	Prbh.g_01941
OG0003025	Prav.g_01516	Prbh.g_00040
OG0003183	Prav.g_01500	Prbh.g_00037
OG0004059	Prav.g_01501	Prbh.g_00036
