Orthogroup	Prau	Prai
OG0001142	Prau.g_01236	Prai.g_01203
OG0001143	Prau.g_01243	Prai.g_01210
OG0001144	Prau.g_01248	Prai.g_01215
OG0001145	Prau.g_01362	Prai.g_01326
OG0001146	Prau.g_01375	Prai.g_01339
OG0001147	Prau.g_01395	Prai.g_01357
OG0001148	Prau.g_01411	Prai.g_01372
OG0001149	Prau.g_01412	Prai.g_01373
OG0001150	Prau.g_01413	Prai.g_01374
OG0001151	Prau.g_01424	Prai.g_01385
OG0001152	Prau.g_01425	Prai.g_01386
OG0001153	Prau.g_01563	Prai.g_01494
OG0001154	Prau.g_01564	Prai.g_01495
OG0001155	Prau.g_01576	Prai.g_01507
OG0001156	Prau.g_01579	Prai.g_01510
OG0001157	Prau.g_01580	Prai.g_01511
OG0001158	Prau.g_01581	Prai.g_01512
OG0001159	Prau.g_01582	Prai.g_01513
OG0001160	Prau.g_01606	Prai.g_01537
OG0001161	Prau.g_01619	Prai.g_01550
OG0001162	Prau.g_01630	Prai.g_01563
OG0001163	Prau.g_01724	Prai.g_01630
OG0001164	Prau.g_01728	Prai.g_01634
OG0001165	Prau.g_01731	Prai.g_01637
OG0001166	Prau.g_01751	Prai.g_01657
OG0001167	Prau.g_01768	Prai.g_01674
OG0001168	Prau.g_01770	Prai.g_01676
OG0001169	Prau.g_01772	Prai.g_01678
OG0001170	Prau.g_01774	Prai.g_01680
OG0001171	Prau.g_01783	Prai.g_01689
OG0001172	Prau.g_01797	Prai.g_01704
OG0001173	Prau.g_01798	Prai.g_01705
OG0001174	Prau.g_01806	Prai.g_01713
OG0001175	Prau.g_01807	Prai.g_01714
OG0001176	Prau.g_01814	Prai.g_01721
OG0001177	Prau.g_01817	Prai.g_01724
OG0001178	Prau.g_01822	Prai.g_01729
OG0001179	Prau.g_01853	Prai.g_01761
OG0001180	Prau.g_01875	Prai.g_01788
OG0001181	Prau.g_01879	Prai.g_01792
OG0001182	Prau.g_01886	Prai.g_01799
OG0001183	Prau.g_01890	Prai.g_01803
OG0001184	Prau.g_01906	Prai.g_01819
OG0001185	Prau.g_01920	Prai.g_01833
OG0001186	Prau.g_01943	Prai.g_01856
OG0001187	Prau.g_01947	Prai.g_01862
OG0001188	Prau.g_01950	Prai.g_01864
OG0001189	Prau.g_01967	Prai.g_01881
OG0001190	Prau.g_01971	Prai.g_01885
OG0001191	Prau.g_01981	Prai.g_01895
OG0001192	Prau.g_01985	Prai.g_01899
OG0001193	Prau.g_01995	Prai.g_01909
OG0001194	Prau.g_01996	Prai.g_01910
OG0001195	Prau.g_01997	Prai.g_01911
OG0001196	Prau.g_02010	Prai.g_01924
OG0001197	Prau.g_02011	Prai.g_01925
OG0001198	Prau.g_02019	Prai.g_01933
OG0001199	Prau.g_00075	Prai.g_00074
OG0001200	Prau.g_00077	Prai.g_00076
OG0001201	Prau.g_00109	Prai.g_00108
OG0001202	Prau.g_00200	Prai.g_00210
OG0001203	Prau.g_00239	Prai.g_00249
OG0001204	Prau.g_00245	Prai.g_00256
OG0001205	Prau.g_00486	Prai.g_00476
OG0001206	Prau.g_00504	Prai.g_00493
OG0001207	Prau.g_00518	Prai.g_00507
OG0001208	Prau.g_00523	Prai.g_00512
OG0001209	Prau.g_00575	Prai.g_00563
OG0001210	Prau.g_00580	Prai.g_00568
OG0001211	Prau.g_00590	Prai.g_00578
OG0001212	Prau.g_00634	Prai.g_00624
OG0001213	Prau.g_00669	Prai.g_00658
OG0001214	Prau.g_00677	Prai.g_00666
OG0001215	Prau.g_00730	Prai.g_00719
OG0001216	Prau.g_00757	Prai.g_00750
OG0001217	Prau.g_00800	Prai.g_00894
OG0001218	Prau.g_00809	Prai.g_00887
OG0001219	Prau.g_00843	Prai.g_00858
OG0001220	Prau.g_00906	Prai.g_00795
OG0001221	Prau.g_00967	Prai.g_01035
OG0001222	Prau.g_01007	Prai.g_00997
OG0001223	Prau.g_01033	Prai.g_00971
OG0001224	Prau.g_01085	Prai.g_00922
OG0001225	Prau.g_01087	Prai.g_00920
OG0001226	Prau.g_01112	Prai.g_01083
OG0001227	Prau.g_01130	Prai.g_01101
OG0001228	Prau.g_01251	Prai.g_01218
OG0001229	Prau.g_01407	Prai.g_01368
OG0001230	Prau.g_01520	Prai.g_01455
OG0001231	Prau.g_01628	Prai.g_01560
OG0001232	Prau.g_01755	Prai.g_01661
OG0001233	Prau.g_01775	Prai.g_01681
OG0001234	Prau.g_01809	Prai.g_01716
OG0001235	Prau.g_01819	Prai.g_01726
OG0001236	Prau.g_01903	Prai.g_01816
OG0001237	Prau.g_01907	Prai.g_01820
OG0001238	Prau.g_01982	Prai.g_01896
OG0001240	Prau.g_00094	Prai.g_00093
OG0001241	Prau.g_00102	Prai.g_00101
OG0001242	Prau.g_00120	Prai.g_00119
OG0001243	Prau.g_00126	Prai.g_00125
OG0001244	Prau.g_00142	Prai.g_00141
OG0001245	Prau.g_00383	Prai.g_00392
OG0001246	Prau.g_00545	Prai.g_00534
OG0001247	Prau.g_00723	Prai.g_00712
OG0001248	Prau.g_00725	Prai.g_00714
OG0001249	Prau.g_00832	Prai.g_00869
OG0001250	Prau.g_00894	Prai.g_00806
OG0001252	Prau.g_01080	Prai.g_00927
OG0001253	Prau.g_01131	Prai.g_01102
OG0001254	Prau.g_01176	Prai.g_01145
OG0001255	Prau.g_01191	Prai.g_01156
OG0001256	Prau.g_01621	Prai.g_01553
OG0001257	Prau.g_01627	Prai.g_01559
OG0001258	Prau.g_01729	Prai.g_01635
OG0001259	Prau.g_01773	Prai.g_01679
OG0001260	Prau.g_01789	Prai.g_01695
OG0001261	Prau.g_01861	Prai.g_01769
OG0001262	Prau.g_01965	Prai.g_01879
OG0001263	Prau.g_00129	Prai.g_00128
OG0001265	Prau.g_00119	Prai.g_00118
OG0001266	Prau.g_00204	Prai.g_00214
OG0001267	Prau.g_00282	Prai.g_00293
OG0001268	Prau.g_00341	Prai.g_00352
OG0001269	Prau.g_00361	Prai.g_00372
OG0001270	Prau.g_00475	Prai.g_00465
OG0001271	Prau.g_00513	Prai.g_00502
OG0001272	Prau.g_00527	Prai.g_00516
OG0001273	Prau.g_00671	Prai.g_00660
OG0001275	Prau.g_01043	Prai.g_00961
OG0001276	Prau.g_01064	Prai.g_00942
OG0001277	Prau.g_01120	Prai.g_01090
OG0001278	Prau.g_01256	Prai.g_01223
OG0001279	Prau.g_01320	Prai.g_01583
OG0001280	Prau.g_01370	Prai.g_01334
OG0001281	Prau.g_01376	Prai.g_01340
OG0001282	Prau.g_01410	Prai.g_01371
OG0001284	Prau.g_01601	Prai.g_01532
OG0001285	Prau.g_01758	Prai.g_01664
OG0001286	Prau.g_01873	Prai.g_01786
OG0001287	Prau.g_01927	Prai.g_01840
OG0001288	Prau.g_01936	Prai.g_01849
OG0001289	Prau.g_00088	Prai.g_00087
OG0001290	Prau.g_00101	Prai.g_00100
OG0001291	Prau.g_00136	Prai.g_00135
OG0001292	Prau.g_00250	Prai.g_00261
OG0001293	Prau.g_00263	Prai.g_00274
OG0001294	Prau.g_00381	Prai.g_00389
OG0001295	Prau.g_00509	Prai.g_00498
OG0001296	Prau.g_00550	Prai.g_00539
OG0001298	Prau.g_00616	Prai.g_00605
OG0001299	Prau.g_00706	Prai.g_00695
OG0001300	Prau.g_00733	Prai.g_00722
OG0001301	Prau.g_00736	Prai.g_00725
OG0001302	Prau.g_00841	Prai.g_00860
OG0001304	Prau.g_01074	Prai.g_00933
OG0001305	Prau.g_01093	Prai.g_00914
OG0001306	Prau.g_01193	Prai.g_01158
OG0001307	Prau.g_01392	Prai.g_01354
OG0001308	Prau.g_01541	Prai.g_01473
OG0001309	Prau.g_01625	Prai.g_01557
OG0001310	Prau.g_01744	Prai.g_01650
OG0001315	Prau.g_00063	Prai.g_00061
OG0001316	Prau.g_00141	Prai.g_00140
OG0001317	Prau.g_00235	Prai.g_00245
OG0001318	Prau.g_00258	Prai.g_00269
OG0001320	Prau.g_01284	Prai.g_01259
OG0001321	Prau.g_00492	Prai.g_00482
OG0001322	Prau.g_00493	Prai.g_00483
OG0001323	Prau.g_00560	Prai.g_00548
OG0001324	Prau.g_00734	Prai.g_00723
OG0001325	Prau.g_00760	Prai.g_00753
OG0001327	Prau.g_01104	Prai.g_01075
OG0001328	Prau.g_01129	Prai.g_01100
OG0001330	Prau.g_01345	Prai.g_01309
OG0001331	Prau.g_01415	Prai.g_01376
OG0001332	Prau.g_01574	Prai.g_01504
OG0001333	Prau.g_01769	Prai.g_01675
OG0001334	Prau.g_01893	Prai.g_01806
OG0001335	Prau.g_01894	Prai.g_01807
OG0001336	Prau.g_02007	Prai.g_01921
OG0001339	Prau.g_00104	Prai.g_00103
OG0001340	Prau.g_00330	Prai.g_00341
OG0001341	Prau.g_00798	Prai.g_00897
OG0001343	Prau.g_00940	Prai.g_01062
OG0001344	Prau.g_01210	Prai.g_01175
OG0001345	Prau.g_01225	Prai.g_01190
OG0001346	Prau.g_01372	Prai.g_01336
OG0001350	Prau.g_00238	Prai.g_00248
OG0001351	Prau.g_00495	Prai.g_00485
OG0001352	Prau.g_00720	Prai.g_00709
OG0001355	Prau.g_01309	Prai.g_01272
OG0001358	Prau.g_00660	Prai.g_00649
OG0001359	Prau.g_00941	Prai.g_01061
OG0001360	Prau.g_01132	Prai.g_01103
OG0001361	Prau.g_01222	Prai.g_01187
OG0001362	Prau.g_01545	Prai.g_01477
OG0001363	Prau.g_01547	Prai.g_01479
OG0001364	Prau.g_01896	Prai.g_01809
OG0001365	Prau.g_01975	Prai.g_01889
OG0001369	Prau.g_00093	Prai.g_00092
OG0001371	Prau.g_00719	Prai.g_00708
OG0001372	Prau.g_00808	Prai.g_00909
OG0001375	Prau.g_00939	Prai.g_01063
OG0001376	Prau.g_01098	Prai.g_01069
OG0001377	Prau.g_01099	Prai.g_01070
OG0001378	Prau.g_01141	Prai.g_01112
OG0001381	Prau.g_01403	Prai.g_01364
OG0001382	Prau.g_01640	Prai.g_01575
OG0001384	Prau.g_01618	Prai.g_01549
OG0001394	Prau.g_00971	Prai.g_01031
OG0001395	Prau.g_01076	Prai.g_00931
OG0001397	Prau.g_01546	Prai.g_01478
OG0001398	Prau.g_01653	Prai.g_01601
OG0001399	Prau.g_01811	Prai.g_01718
OG0001404	Prau.g_00070	Prai.g_00068
OG0001405	Prau.g_00328	Prai.g_00339
OG0001406	Prau.g_01097	Prai.g_01068
OG0001407	Prau.g_01110	Prai.g_01081
OG0001408	Prau.g_01115	Prai.g_01086
OG0001409	Prau.g_01213	Prai.g_01178
OG0001410	Prau.g_01393	Prai.g_01355
OG0001411	Prau.g_01452	Prai.g_01422, Prai.g_01391
OG0001413	Prau.g_01616	Prai.g_01547
OG0001414	Prau.g_00230	Prai.g_00240
OG0001415	Prau.g_00232	Prai.g_00242
OG0001416	Prau.g_00500	Prai.g_00490
OG0001417	Prau.g_00511	Prai.g_00500
OG0001418	Prau.g_00724	Prai.g_00713
OG0001419	Prau.g_01111	Prai.g_01082
OG0001420	Prau.g_01150	Prai.g_01122
OG0001421	Prau.g_01622	Prai.g_01554
OG0001422	Prau.g_01645	Prai.g_01585
OG0001424	Prau.g_01126	Prai.g_01097
OG0001428	Prau.g_00173	Prai.g_00183
OG0001430	Prau.g_01341	Prai.g_01271
OG0001432	Prau.g_01614	Prai.g_01545
OG0001436	Prau.g_01480	Prai.g_01403, Prai.g_01402
OG0001437	Prau.g_00231	Prai.g_00241
OG0001438	Prau.g_00295	Prai.g_00306
OG0001439	Prau.g_00309	Prai.g_00320
OG0001441	Prau.g_00562	Prai.g_00550
OG0001446	Prau.g_00080	Prai.g_00079
OG0001447	Prau.g_00127	Prai.g_00126
OG0001448	Prau.g_00369	Prai.g_00380
OG0001449	Prau.g_00405	Prai.g_00413
OG0001450	Prau.g_00727	Prai.g_00716
OG0001451	Prau.g_00915	Prai.g_00786
OG0001452	Prau.g_00944	Prai.g_01058
OG0001453	Prau.g_01037	Prai.g_00967
OG0001454	Prau.g_01125	Prai.g_01096
OG0001455	Prau.g_01162	Prai.g_01132
OG0001462	Prau.g_00033	Prai.g_00034
OG0001463	Prau.g_00288	Prai.g_00299
OG0001464	Prau.g_00331	Prai.g_00342
OG0001465	Prau.g_00742	Prai.g_00731
OG0001466	Prau.g_00790	Prai.g_00431
OG0001466	Prau.g_01703	Prai.g_01258
OG0001468	Prau.g_01102	Prai.g_01073
OG0001469	Prau.g_01677	Prai.g_01594
OG0001470	Prau.g_01463, Prau.g_01472	Prai.g_01433
OG0001471	Prau.g_01617	Prai.g_01548
OG0001472	Prau.g_01624	Prai.g_01556
OG0001473	Prau.g_01944	Prai.g_01857
OG0001474	Prau.g_00342	Prai.g_00353
OG0001475	Prau.g_01474	Prai.g_00152
OG0001480	Prau.g_00371	Prai.g_00382
OG0001481	Prau.g_00376	Prai.g_00386
OG0001482	Prau.g_00498	Prai.g_00488
OG0001483	Prau.g_01666	Prai.g_01613
OG0001484	Prau.g_01709	Prai.g_00893
OG0001485	Prau.g_01658	Prai.g_01270
OG0001490	Prau.g_00429, Prau.g_00422	Prai.g_00443
OG0001490	Prau.g_00046	Prai.g_00046
OG0001491	Prau.g_00839	Prai.g_00862
OG0001492	Prau.g_01253	Prai.g_01220
OG0001493	Prau.g_01261	Prai.g_01228
OG0001495	Prau.g_01816	Prai.g_01723
OG0001499	Prau.g_00062	Prai.g_00060
OG0001500	Prau.g_00265	Prai.g_00276
OG0001501	Prau.g_00745	Prai.g_00733
OG0001502	Prau.g_00824	Prai.g_00877
OG0001503	Prau.g_01181	Prai.g_01151
OG0001506	Prau.g_01572	Prai.g_01502
OG0001507	Prau.g_01664	Prai.g_01245
OG0001508	Prau.g_01462	Prai.g_01432
OG0001520	Prau.g_00397	Prai.g_00406
OG0001521	Prau.g_00799	Prai.g_00896
OG0001522	Prau.g_00886	Prai.g_00814
OG0001523	Prau.g_01178	Prai.g_01147
OG0001524	Prau.g_01179	Prai.g_01148
OG0001526	Prau.g_01272	Prai.g_01699
OG0001547	Prau.g_00826	Prai.g_00875
OG0001548	Prau.g_00830	Prai.g_00871
OG0001549	Prau.g_00913	Prai.g_00788
OG0001550	Prau.g_01165	Prai.g_01134
OG0001552	Prau.g_01270	Prai.g_01237
OG0001553	Prau.g_01525	Prai.g_01460
OG0001554	Prau.g_01623	Prai.g_01555
OG0001555	Prau.g_01637	Prai.g_01569
OG0001565	Prau.g_00457, Prau.g_00431	Prai.g_00447
OG0001566	Prau.g_00716	Prai.g_00705
OG0001567	Prau.g_00825	Prai.g_00876
OG0001568	Prau.g_00827	Prai.g_00874
OG0001569	Prau.g_01137	Prai.g_01108
OG0001570	Prau.g_01152	Prai.g_01255
OG0001571	Prau.g_01159	Prai.g_01128
OG0001581	Prau.g_00145	Prai.g_00155
OG0001582	Prau.g_00510	Prai.g_00499
OG0001583	Prau.g_00838	Prai.g_00863
OG0001584	Prau.g_00988	Prai.g_01016
OG0001587	Prau.g_01791	Prai.g_01697
OG0001595	Prau.g_00069	Prai.g_00067
OG0001596	Prau.g_00076	Prai.g_00075
OG0001597	Prau.g_00364	Prai.g_00376
OG0001599	Prau.g_00502	Prai.g_00491
OG0001600	Prau.g_00552	Prai.g_00541
OG0001601	Prau.g_00714	Prai.g_00703
OG0001602	Prau.g_00741	Prai.g_00730
OG0001603	Prau.g_00840	Prai.g_00861
OG0001604	Prau.g_00964	Prai.g_01038
OG0001605	Prau.g_01057	Prai.g_00950
OG0001606	Prau.g_01117	Prai.g_00738
OG0001607	Prau.g_01180	Prai.g_01149
OG0001608	Prau.g_01400	Prai.g_01361
OG0001609	Prau.g_01570	Prai.g_01501
OG0001610	Prau.g_01573	Prai.g_01503
OG0001611	Prau.g_01635	Prai.g_01566
OG0001613	Prau.g_01888	Prai.g_01801
OG0001625	Prau.g_00260	Prai.g_00271
OG0001626	Prau.g_00797	Prai.g_00898
OG0001627	Prau.g_00805	Prai.g_00889
OG0001628	Prau.g_00811	Prai.g_01293
OG0001629	Prau.g_00812	Prai.g_00886
OG0001630	Prau.g_00947	Prai.g_01056
OG0001631	Prau.g_01107	Prai.g_01078
OG0001633	Prau.g_01406	Prai.g_01367
OG0001647	Prau.g_00275	Prai.g_00285
OG0001648	Prau.g_00375	Prai.g_00385
OG0001649	Prau.g_01108	Prai.g_01079
OG0001651	Prau.g_01634	Prai.g_01565
OG0001661	Prau.g_00440	Prai.g_01621
OG0001662	Prau.g_01147	Prai.g_01118
OG0001663	Prau.g_01190	Prai.g_01155
OG0001664	Prau.g_01336	Prai.g_01295
OG0001665	Prau.g_01339	Prai.g_01298
OG0001667	Prau.g_01348	Prai.g_01311
OG0001684	Prau.g_01674	Prai.g_01275
OG0001685	Prau.g_00917	Prai.g_00785
OG0001686	Prau.g_01056	Prai.g_00951
OG0001687	Prau.g_01101	Prai.g_01072
OG0001688	Prau.g_01106	Prai.g_01077
OG0001689	Prau.g_01934	Prai.g_01847
OG0001698	Prau.g_01105	Prai.g_01076
OG0001699	Prau.g_01683, Prau.g_01667	Prai.g_01618
OG0001701	Prau.g_01793, Prau.g_01273	Prai.g_01700
OG0001705	Prau.g_00406	Prai.g_00414
OG0001708	Prau.g_01189	Prai.g_01154
OG0001710	Prau.g_01812	Prai.g_01719
OG0001712	Prau.g_00418	Prai.g_00427
OG0001719	Prau.g_00394	Prai.g_00403
OG0001720	Prau.g_01301, Prau.g_01351	Prai.g_00906, Prai.g_01773
OG0001721	Prau.g_00802	Prai.g_00892
OG0001723	Prau.g_01299	Prai.g_01607
OG0001724	Prau.g_01310	Prai.g_01264
OG0001725	Prau.g_00392	Prai.g_00401
OG0001726	Prau.g_00415	Prai.g_00425
OG0001742	Prau.g_00379	Prai.g_00388
OG0001743	Prau.g_01145	Prai.g_01116
OG0001744	Prau.g_01356	Prai.g_01317
OG0001745	Prau.g_01613	Prai.g_01544
OG0001746	Prau.g_01296	Prai.g_01260
OG0001773	Prau.g_01302	Prai.g_01771
OG0001774	Prau.g_00717	Prai.g_00706
OG0001775	Prau.g_01113	Prai.g_01084
OG0001776	Prau.g_01143	Prai.g_01114
OG0001778	Prau.g_01343	Prai.g_01308
OG0001781	Prau.g_01646	Prai.g_01586
OG0001782	Prau.g_01825	Prai.g_01732
OG0001819	Prau.g_00395	Prai.g_00404
OG0001821	Prau.g_00803	Prai.g_00891
OG0001822	Prau.g_00822	Prai.g_00879
OG0001823	Prau.g_00918	Prai.g_00784
OG0001824	Prau.g_01055	Prai.g_00952
OG0001825	Prau.g_01114	Prai.g_01085
OG0001826	Prau.g_01116	Prai.g_01087
OG0001827	Prau.g_01119	Prai.g_01089
OG0001828	Prau.g_01140	Prai.g_01111
OG0001829	Prau.g_01144	Prai.g_01115
OG0001830	Prau.g_01161	Prai.g_01131
OG0001831	Prau.g_01173	Prai.g_01142
OG0001832	Prau.g_01333	Prai.g_00736
OG0001833	Prau.g_01408	Prai.g_01369
OG0001919	Prau.g_00402	Prai.g_00411
OG0001920	Prau.g_00746	Prai.g_00734
OG0001921	Prau.g_00920	Prai.g_00783
OG0001922	Prau.g_01386	Prai.g_01350
OG0001924	Prau.g_01691	Prai.g_01283
OG0001925	Prau.g_01692	Prai.g_01284
OG0001926	Prau.g_01693	Prai.g_01285
OG0001927	Prau.g_01694	Prai.g_01286
OG0001982	Prau.g_00370	Prai.g_00381
OG0001983	Prau.g_00786	Prai.g_00440
OG0001984	Prau.g_00831	Prai.g_00870
OG0001985	Prau.g_00924	Prai.g_01065
OG0001986	Prau.g_01041	Prai.g_00963
OG0001988	Prau.g_01387	Prai.g_00371
OG0001989	Prau.g_01398	Prai.g_01359
OG0001992	Prau.g_00815	Prai.g_00884
OG0001993	Prau.g_01689	Prai.g_01281
OG0001994	Prau.g_01690	Prai.g_01282
OG0002026	Prau.g_00401	Prai.g_00410
OG0002027	Prau.g_00922	Prai.g_00782
OG0002028	Prau.g_01050	Prai.g_00957
OG0002031	Prau.g_01656	Prai.g_01605
OG0002032	Prau.g_01984	Prai.g_01898
OG0002034	Prau.g_01264	Prai.g_01231
OG0002057	Prau.g_00111	Prai.g_00110
OG0002058	Prau.g_00181	Prai.g_00191
OG0002059	Prau.g_00366	Prai.g_00377
OG0002060	Prau.g_00368	Prai.g_00379
OG0002061	Prau.g_00404	Prai.g_00412
OG0002064	Prau.g_00508	Prai.g_00497
OG0002065	Prau.g_00599	Prai.g_00587
OG0002066	Prau.g_00605	Prai.g_00594
OG0002067	Prau.g_00754	Prai.g_00747
OG0002068	Prau.g_00794	Prai.g_00903
OG0002069	Prau.g_00795	Prai.g_00900
OG0002070	Prau.g_00823	Prai.g_00878
OG0002071	Prau.g_00829	Prai.g_00872
OG0002072	Prau.g_00837	Prai.g_00864
OG0002073	Prau.g_00859	Prai.g_00843
OG0002074	Prau.g_00911	Prai.g_00790
OG0002075	Prau.g_00923	Prai.g_00781
OG0002076	Prau.g_00968	Prai.g_01034
OG0002077	Prau.g_01051	Prai.g_00956
OG0002078	Prau.g_01054	Prai.g_00953
OG0002079	Prau.g_01059	Prai.g_00947
OG0002080	Prau.g_01077	Prai.g_00930
OG0002081	Prau.g_01100	Prai.g_01071
OG0002082	Prau.g_01109	Prai.g_01080
OG0002083	Prau.g_01121	Prai.g_01091
OG0002084	Prau.g_01122	Prai.g_01092
OG0002085	Prau.g_01128	Prai.g_01099
OG0002086	Prau.g_01133	Prai.g_01104
OG0002087	Prau.g_01134	Prai.g_01105
OG0002088	Prau.g_01135	Prai.g_01106
OG0002090	Prau.g_01164	Prai.g_01133
OG0002091	Prau.g_01182	Prai.g_01152
OG0002093	Prau.g_01317	Prai.g_01262
OG0002094	Prau.g_01349	Prai.g_01312
OG0002095	Prau.g_01354	Prai.g_01315
OG0002097	Prau.g_01455	Prai.g_00775
OG0002099	Prau.g_01620	Prai.g_01551
OG0002100	Prau.g_01629	Prai.g_01561
OG0002101	Prau.g_01632	Prai.g_01564
OG0002102	Prau.g_01636	Prai.g_01568
OG0002103	Prau.g_01638	Prai.g_01571
OG0002104	Prau.g_01639	Prai.g_01572
OG0002105	Prau.g_01737	Prai.g_01643
OG0002112	Prau.g_00409	Prai.g_00417
OG0002146	Prau.g_00537	Prai.g_00526
OG0002147	Prau.g_00747	Prai.g_00735
OG0002150	Prau.g_01052	Prai.g_01609
OG0002152	Prau.g_01340	Prai.g_01305
OG0002153	Prau.g_01053	Prai.g_00955
OG0002157	Prau.g_00410	Prai.g_00418
OG0002158	Prau.g_00408	Prai.g_00416
OG0002215	Prau.g_00787	Prai.g_01589
OG0002216	Prau.g_01306	Prai.g_01307
OG0002217	Prau.g_00842	Prai.g_00859
OG0002219	Prau.g_01149	Prai.g_01121
OG0002220	Prau.g_01699	Prai.g_00432
OG0002222	Prau.g_01643	Prai.g_01580
OG0002226	Prau.g_00753	Prai.g_00745
OG0002244	Prau.g_01663	Prai.g_01244
OG0002263	Prau.g_00806	Prai.g_00888
OG0002266	Prau.g_01337	Prai.g_01296
OG0002267	Prau.g_01326	Prai.g_01600
OG0002272	Prau.g_01169	Prai.g_01138
OG0002311	Prau.g_00423	Prai.g_01604
OG0002313	Prau.g_00828	Prai.g_00873
OG0002317	Prau.g_01151	Prai.g_01124
OG0002319	Prau.g_00413	Prai.g_00423
OG0002323	Prau.g_01654	Prai.g_01603
OG0002325	Prau.g_01707	Prai.g_01140
OG0002363	Prau.g_00469	Prai.g_00459
OG0002365	Prau.g_00417	Prai.g_00045
OG0002369	Prau.g_01459	Prai.g_00742
OG0002371	Prau.g_01615	Prai.g_01546
OG0002413	Prau.g_01157	Prai.g_01127
OG0002415	Prau.g_01166	Prai.g_01135
OG0002422	Prau.g_01304	Prai.g_00040, Prai.g_00147
OG0002426	Prau.g_01478	Prai.g_01302
OG0002428	Prau.g_00398	Prai.g_00407
OG0002478	Prau.g_00421	Prai.g_00429
OG0002481	Prau.g_01706	Prai.g_00148
OG0002482	Prau.g_00393	Prai.g_00402
OG0002484	Prau.g_00416	Prai.g_00426
OG0002485	Prau.g_00412	Prai.g_00422
OG0002486	Prau.g_00427	Prai.g_01731
OG0002489	Prau.g_00411	Prai.g_01241, Prai.g_00421, Prai.g_00420
OG0002550	Prau.g_00456	Prai.g_00446
OG0002551	Prau.g_01139	Prai.g_01110
OG0002552	Prau.g_00064	Prai.g_00062
OG0002553	Prau.g_00388	Prai.g_00395
OG0002560	Prau.g_00399	Prai.g_00408
OG0002583	Prau.g_01438	Prai.g_01322
OG0002618	Prau.g_01673	Prai.g_01620
OG0002620	Prau.g_00396	Prai.g_00405
OG0002626	Prau.g_01711	Prai.g_00779
OG0002688	Prau.g_01670	Prai.g_01617
OG0002689	Prau.g_01675	Prai.g_01276
OG0002690	Prau.g_01669	Prai.g_01616
OG0002698	Prau.g_01687	Prai.g_01280
OG0002769	Prau.g_01668	Prai.g_01615
OG0002779	Prau.g_01365	Prai.g_01328
OG0002780	Prau.g_01702	Prai.g_01268
OG0002782	Prau.g_00419	Prai.g_00428
OG0002885	Prau.g_00459	Prai.g_00449
OG0002891	Prau.g_01701	Prai.g_01623
OG0002901	Prau.g_01679	Prai.g_01626
OG0003015	Prau.g_01678	Prai.g_01627
OG0003157	Prau.g_00465	Prai.g_00455
OG0003158	Prau.g_00468	Prai.g_00452, Prai.g_00458
OG0003171	Prau.g_01294	Prai.g_00419
OG0003172	Prau.g_00400	Prai.g_00409
OG0003173	Prau.g_01025	Prai.g_00979
OG0003175	Prau.g_01695	Prai.g_01287
OG0003177	Prau.g_01672	Prai.g_01619
OG0003180	Prau.g_01313	Prai.g_01257
OG0003220	Prau.g_00435	Prai.g_00041
OG0003225	Prau.g_02013	Prai.g_01927
OG0003336	Prau.g_00466	Prai.g_00456
OG0003337	Prau.g_00467	Prai.g_00457
OG0003338	Prau.g_01124	Prai.g_01094
OG0003367	Prau.g_01696	Prai.g_01289
OG0003408	Prau.g_00434, Prau.g_00444, Prau.g_00445	Prai.g_00442
OG0003409	Prau.g_01441	Prai.g_01424
OG0003636	Prau.g_01330	Prai.g_01584
OG0003657	Prau.g_01676	Prai.g_01277
OG0004045	Prau.g_01685	Prai.g_01624
OG0004607	Prau.g_01447	Prai.g_01858
OG0005505	Prau.g_01461	Prai.g_00740
OG0005506	Prau.g_01364	Prai.g_01247
