Orthogroup	Prau	Prbh
OG0001116	Prau.g_01027	Prbh.g_01098
OG0001117	Prau.g_01028	Prbh.g_01099
OG0001118	Prau.g_01029	Prbh.g_01100
OG0001119	Prau.g_01030	Prbh.g_01101
OG0001120	Prau.g_01032	Prbh.g_01102
OG0001122	Prau.g_01061	Prbh.g_01119
OG0001123	Prau.g_01065	Prbh.g_01124
OG0001124	Prau.g_01067	Prbh.g_01126
OG0001125	Prau.g_01068	Prbh.g_01128
OG0001126	Prau.g_01078	Prbh.g_01042
OG0001127	Prau.g_01079	Prbh.g_01041
OG0001128	Prau.g_01081	Prbh.g_01039
OG0001129	Prau.g_01082	Prbh.g_01038
OG0001130	Prau.g_01083	Prbh.g_01037
OG0001131	Prau.g_01118	Prbh.g_00411
OG0001132	Prau.g_01127	Prbh.g_00827
OG0001133	Prau.g_01160	Prbh.g_00008
OG0001134	Prau.g_01174	Prbh.g_01868
OG0001135	Prau.g_01177	Prbh.g_01865
OG0001136	Prau.g_01204	Prbh.g_01286
OG0001137	Prau.g_01214	Prbh.g_01273
OG0001138	Prau.g_01232	Prbh.g_01252
OG0001139	Prau.g_01233	Prbh.g_01250
OG0001140	Prau.g_01234	Prbh.g_01249
OG0001141	Prau.g_01235	Prbh.g_01248
OG0001142	Prau.g_01236	Prbh.g_01247
OG0001143	Prau.g_01243	Prbh.g_01240
OG0001144	Prau.g_01248	Prbh.g_01235
OG0001145	Prau.g_01362	Prbh.g_01365
OG0001146	Prau.g_01375	Prbh.g_01377
OG0001147	Prau.g_01395	Prbh.g_00002
OG0001148	Prau.g_01411	Prbh.g_00011
OG0001149	Prau.g_01412	Prbh.g_00012
OG0001150	Prau.g_01413	Prbh.g_00013
OG0001151	Prau.g_01424	Prbh.g_00025
OG0001152	Prau.g_01425	Prbh.g_00026
OG0001153	Prau.g_01563	Prbh.g_00131
OG0001154	Prau.g_01564	Prbh.g_00132
OG0001155	Prau.g_01576	Prbh.g_00149
OG0001156	Prau.g_01579	Prbh.g_00152
OG0001157	Prau.g_01580	Prbh.g_00153
OG0001158	Prau.g_01581	Prbh.g_00154
OG0001159	Prau.g_01582	Prbh.g_00155
OG0001160	Prau.g_01606	Prbh.g_00181
OG0001161	Prau.g_01619	Prbh.g_01837
OG0001162	Prau.g_01630	Prbh.g_01824
OG0001163	Prau.g_01724	Prbh.g_01790
OG0001164	Prau.g_01728	Prbh.g_01787
OG0001165	Prau.g_01731	Prbh.g_01784
OG0001166	Prau.g_01751	Prbh.g_01763
OG0001167	Prau.g_01768	Prbh.g_01745
OG0001168	Prau.g_01770	Prbh.g_01743
OG0001169	Prau.g_01772	Prbh.g_01741
OG0001170	Prau.g_01774	Prbh.g_01739
OG0001171	Prau.g_01783	Prbh.g_01729
OG0001172	Prau.g_01797	Prbh.g_01714
OG0001173	Prau.g_01798	Prbh.g_01713
OG0001174	Prau.g_01806	Prbh.g_01705
OG0001175	Prau.g_01807	Prbh.g_01704
OG0001176	Prau.g_01814	Prbh.g_01696
OG0001177	Prau.g_01817	Prbh.g_01694
OG0001178	Prau.g_01822	Prbh.g_01777
OG0001179	Prau.g_01853	Prbh.g_01661
OG0001180	Prau.g_01875	Prbh.g_01638
OG0001181	Prau.g_01879	Prbh.g_01634
OG0001182	Prau.g_01886	Prbh.g_01626
OG0001183	Prau.g_01890	Prbh.g_01620
OG0001184	Prau.g_01906	Prbh.g_01602
OG0001185	Prau.g_01920	Prbh.g_01586
OG0001186	Prau.g_01943	Prbh.g_01562
OG0001187	Prau.g_01947	Prbh.g_01559
OG0001188	Prau.g_01950	Prbh.g_01557
OG0001189	Prau.g_01967	Prbh.g_01540
OG0001190	Prau.g_01971	Prbh.g_01535
OG0001191	Prau.g_01981	Prbh.g_01525
OG0001192	Prau.g_01985	Prbh.g_01520
OG0001193	Prau.g_01995	Prbh.g_01507
OG0001194	Prau.g_01996	Prbh.g_01506
OG0001195	Prau.g_01997	Prbh.g_01505
OG0001196	Prau.g_02010	Prbh.g_01488
OG0001197	Prau.g_02011	Prbh.g_01486
OG0001198	Prau.g_02019	Prbh.g_01479
OG0001199	Prau.g_00075	Prbh.g_00708
OG0001200	Prau.g_00077	Prbh.g_00706
OG0001201	Prau.g_00109	Prbh.g_00675
OG0001202	Prau.g_00200	Prbh.g_00583
OG0001203	Prau.g_00239	Prbh.g_00542
OG0001204	Prau.g_00245	Prbh.g_00536
OG0001205	Prau.g_00486	Prbh.g_00387
OG0001206	Prau.g_00504	Prbh.g_00366
OG0001207	Prau.g_00518	Prbh.g_00354
OG0001208	Prau.g_00523	Prbh.g_00349
OG0001209	Prau.g_00575	Prbh.g_00294
OG0001210	Prau.g_00580	Prbh.g_00290
OG0001211	Prau.g_00590	Prbh.g_00280
OG0001212	Prau.g_00634	Prbh.g_00234
OG0001213	Prau.g_00669	Prbh.g_01452
OG0001215	Prau.g_00730	Prbh.g_00925
OG0001216	Prau.g_00757	Prbh.g_00947
OG0001217	Prau.g_00800	Prbh.g_01875
OG0001218	Prau.g_00809	Prbh.g_01339
OG0001219	Prau.g_00843	Prbh.g_01054
OG0001220	Prau.g_00906	Prbh.g_01009
OG0001221	Prau.g_00967	Prbh.g_00889
OG0001222	Prau.g_01007	Prbh.g_01131
OG0001223	Prau.g_01033	Prbh.g_01103
OG0001224	Prau.g_01085	Prbh.g_01035
OG0001225	Prau.g_01087	Prbh.g_01033
OG0001226	Prau.g_01112	Prbh.g_01444
OG0001227	Prau.g_01130	Prbh.g_01331
OG0001228	Prau.g_01251	Prbh.g_01232
OG0001229	Prau.g_01407	Prbh.g_01872
OG0001230	Prau.g_01520	Prbh.g_00089
OG0001231	Prau.g_01628	Prbh.g_00410
OG0001232	Prau.g_01755	Prbh.g_01759
OG0001233	Prau.g_01775	Prbh.g_01738
OG0001234	Prau.g_01809	Prbh.g_01702
OG0001235	Prau.g_01819	Prbh.g_01698
OG0001236	Prau.g_01903	Prbh.g_01605
OG0001237	Prau.g_01907	Prbh.g_01601
OG0001238	Prau.g_01982	Prbh.g_01524
OG0001240	Prau.g_00094	Prbh.g_00690
OG0001241	Prau.g_00102	Prbh.g_00681
OG0001242	Prau.g_00120	Prbh.g_00662
OG0001243	Prau.g_00126	Prbh.g_00655
OG0001244	Prau.g_00142	Prbh.g_00640
OG0001245	Prau.g_00383	Prbh.g_01320
OG0001246	Prau.g_00545	Prbh.g_00824
OG0001247	Prau.g_00723	Prbh.g_00918
OG0001248	Prau.g_00725	Prbh.g_00920
OG0001249	Prau.g_00832	Prbh.g_00442
OG0001250	Prau.g_00894	Prbh.g_00995
OG0001251	Prau.g_00943	Prbh.g_00858
OG0001252	Prau.g_01080	Prbh.g_01040
OG0001253	Prau.g_01131	Prbh.g_01442
OG0001254	Prau.g_01176	Prbh.g_01866
OG0001255	Prau.g_01191	Prbh.g_01300
OG0001256	Prau.g_01621	Prbh.g_00188
OG0001258	Prau.g_01729	Prbh.g_01786
OG0001259	Prau.g_01773	Prbh.g_01740
OG0001261	Prau.g_01861	Prbh.g_01653
OG0001262	Prau.g_01965	Prbh.g_01542
OG0001263	Prau.g_00129	Prbh.g_00653
OG0001265	Prau.g_00119	Prbh.g_00663
OG0001266	Prau.g_00204	Prbh.g_00579
OG0001267	Prau.g_00282	Prbh.g_00499
OG0001268	Prau.g_00341	Prbh.g_00433
OG0001269	Prau.g_00361	Prbh.g_01008
OG0001270	Prau.g_00475	Prbh.g_00398
OG0001271	Prau.g_00513	Prbh.g_00359
OG0001272	Prau.g_00527	Prbh.g_00345
OG0001273	Prau.g_00671	Prbh.g_01222
OG0001274	Prau.g_00743	Prbh.g_00556
OG0001275	Prau.g_01043	Prbh.g_01112
OG0001276	Prau.g_01064	Prbh.g_01123
OG0001278	Prau.g_01256	Prbh.g_01228
OG0001279	Prau.g_01320	Prbh.g_01396
OG0001280	Prau.g_01370	Prbh.g_01372
OG0001281	Prau.g_01376	Prbh.g_01378
OG0001282	Prau.g_01410	Prbh.g_00010
OG0001283	Prau.g_01429	Prbh.g_01492
OG0001284	Prau.g_01601	Prbh.g_00175
OG0001285	Prau.g_01758	Prbh.g_01756
OG0001286	Prau.g_01873	Prbh.g_01640
OG0001287	Prau.g_01927	Prbh.g_01579
OG0001288	Prau.g_01936	Prbh.g_01569
OG0001289	Prau.g_00088	Prbh.g_00696
OG0001290	Prau.g_00101	Prbh.g_00682
OG0001291	Prau.g_00136	Prbh.g_00645
OG0001292	Prau.g_00250	Prbh.g_00531
OG0001293	Prau.g_00263	Prbh.g_00518
OG0001296	Prau.g_00550	Prbh.g_00321
OG0001297	Prau.g_00555	Prbh.g_00316
OG0001298	Prau.g_00616	Prbh.g_00252
OG0001299	Prau.g_00706	Prbh.g_01186
OG0001300	Prau.g_00733	Prbh.g_00929
OG0001301	Prau.g_00736	Prbh.g_00934
OG0001302	Prau.g_00841	Prbh.g_01051
OG0001304	Prau.g_01074	Prbh.g_01136
OG0001305	Prau.g_01093	Prbh.g_01027
OG0001306	Prau.g_01193	Prbh.g_01298
OG0001307	Prau.g_01392	Prbh.g_01936
OG0001308	Prau.g_01541	Prbh.g_00109
OG0001309	Prau.g_01625	Prbh.g_00205
OG0001310	Prau.g_01744	Prbh.g_01769
OG0001311	Prau.g_01066	Prbh.g_01125
OG0001315	Prau.g_00063	Prbh.g_01861
OG0001316	Prau.g_00141	Prbh.g_00641
OG0001317	Prau.g_00235	Prbh.g_00546
OG0001318	Prau.g_00258	Prbh.g_00522
OG0001319	Prau.g_00274	Prbh.g_00506
OG0001320	Prau.g_01284, Prau.g_00385	Prbh.g_01817, Prbh.g_01945, Prbh.g_00806
OG0001321	Prau.g_00492	Prbh.g_00381
OG0001322	Prau.g_00493	Prbh.g_00380
OG0001323	Prau.g_00560	Prbh.g_00310
OG0001324	Prau.g_00734	Prbh.g_00930
OG0001325	Prau.g_00760	Prbh.g_01168
OG0001327	Prau.g_01104	Prbh.g_00867
OG0001328	Prau.g_01129	Prbh.g_01357
OG0001329	Prau.g_01168	Prbh.g_01816
OG0001330	Prau.g_01345	Prbh.g_00201
OG0001331	Prau.g_01415	Prbh.g_00015
OG0001332	Prau.g_01574	Prbh.g_00146
OG0001333	Prau.g_01769	Prbh.g_01744
OG0001334	Prau.g_01893	Prbh.g_01617
OG0001335	Prau.g_01894	Prbh.g_01616
OG0001336	Prau.g_02007	Prbh.g_01491
OG0001339	Prau.g_00104	Prbh.g_00679
OG0001340	Prau.g_00330	Prbh.g_00446
OG0001341	Prau.g_00798	Prbh.g_01881
OG0001342	Prau.g_00836	Prbh.g_01870, Prbh.g_00788
OG0001343	Prau.g_00940	Prbh.g_00855
OG0001344	Prau.g_01210	Prbh.g_01278
OG0001346	Prau.g_01372	Prbh.g_01374
OG0001349	Prau.g_01530	Prbh.g_00076
OG0001350	Prau.g_00784	Prbh.g_00543
OG0001351	Prau.g_00495	Prbh.g_00373
OG0001352	Prau.g_00720	Prbh.g_00914
OG0001355	Prau.g_01657, Prau.g_01309	Prbh.g_01146
OG0001358	Prau.g_00660	Prbh.g_01463
OG0001359	Prau.g_00941	Prbh.g_00856
OG0001361	Prau.g_01222	Prbh.g_01264
OG0001362	Prau.g_01545	Prbh.g_00113
OG0001363	Prau.g_01547	Prbh.g_00115
OG0001364	Prau.g_01896	Prbh.g_01614
OG0001365	Prau.g_01975	Prbh.g_01531
OG0001369	Prau.g_00093	Prbh.g_00691
OG0001371	Prau.g_00719	Prbh.g_00913
OG0001372	Prau.g_00808	Prbh.g_01897
OG0001375	Prau.g_00939	Prbh.g_00854
OG0001380	Prau.g_01397	Prbh.g_01341
OG0001381	Prau.g_01403	Prbh.g_01308
OG0001382	Prau.g_01640	Prbh.g_01343
OG0001394	Prau.g_00971	Prbh.g_00893
OG0001397	Prau.g_01546	Prbh.g_00114
OG0001398	Prau.g_01653	Prbh.g_01399
OG0001404	Prau.g_00070	Prbh.g_00714
OG0001405	Prau.g_00328	Prbh.g_00453
OG0001407	Prau.g_01110	Prbh.g_01345
OG0001409	Prau.g_01213	Prbh.g_01274
OG0001410	Prau.g_01393	Prbh.g_01937
OG0001411	Prau.g_01452	Prbh.g_00055, Prbh.g_00721
OG0001414	Prau.g_00230	Prbh.g_00551
OG0001415	Prau.g_00232	Prbh.g_00549
OG0001418	Prau.g_00724	Prbh.g_00919
OG0001421	Prau.g_01622	Prbh.g_00189
OG0001429	Prau.g_00844	Prbh.g_01055
OG0001430	Prau.g_01341	Prbh.g_01340
OG0001431	Prau.g_01344	Prbh.g_00773, Prbh.g_01329
OG0001437	Prau.g_00231	Prbh.g_00550
OG0001440	Prau.g_00458, Prau.g_00432	Prbh.g_01827
OG0001441	Prau.g_00562	Prbh.g_00308
OG0001446	Prau.g_00080	Prbh.g_01878
OG0001448	Prau.g_00369	Prbh.g_00375
OG0001450	Prau.g_00727	Prbh.g_00922
OG0001451	Prau.g_00915	Prbh.g_01020
OG0001453	Prau.g_01037	Prbh.g_01927
OG0001455	Prau.g_00749	Prbh.g_01334
OG0001463	Prau.g_00288	Prbh.g_00492
OG0001464	Prau.g_00331	Prbh.g_00445
OG0001465	Prau.g_00742	Prbh.g_00941
OG0001466	Prau.g_00790, Prau.g_01703	Prbh.g_00775
OG0001468	Prau.g_01102	Prbh.g_00846
OG0001472	Prau.g_01624	Prbh.g_00802
OG0001481	Prau.g_00376	Prbh.g_01356
OG0001483	Prau.g_01666	Prbh.g_01904
OG0001484	Prau.g_01709	Prbh.g_00200
OG0001485	Prau.g_01658	Prbh.g_01860
OG0001490	Prau.g_00429, Prau.g_00422	Prbh.g_01826
OG0001491	Prau.g_00839	Prbh.g_01048
OG0001494	Prau.g_01503	Prbh.g_00068
OG0001495	Prau.g_01816	Prbh.g_01693
OG0001500	Prau.g_00265	Prbh.g_00516
OG0001501	Prau.g_00745	Prbh.g_00864
OG0001503	Prau.g_01181	Prbh.g_00834
OG0001506	Prau.g_01572	Prbh.g_00144
OG0001521	Prau.g_00799	Prbh.g_01046
OG0001522	Prau.g_00886	Prbh.g_00986
OG0001523	Prau.g_01178	Prbh.g_01863
OG0001524	Prau.g_01179	Prbh.g_01862
OG0001526	Prau.g_01272	Prbh.g_00726
OG0001549	Prau.g_00913	Prbh.g_01018
OG0001552	Prau.g_01270	Prbh.g_00191
OG0001557	Prau.g_00972	Prbh.g_00894
OG0001565	Prau.g_00457, Prau.g_00431	Prbh.g_01838
OG0001566	Prau.g_00716	Prbh.g_00910
OG0001569	Prau.g_01137	Prbh.g_00769
OG0001571	Prau.g_01159	Prbh.g_00792
OG0001581	Prau.g_00145	Prbh.g_01389
OG0001583	Prau.g_00838, Prau.g_00038	Prbh.g_01047
OG0001584	Prau.g_00988	Prbh.g_01175
OG0001587	Prau.g_01791	Prbh.g_01722
OG0001595	Prau.g_00069	Prbh.g_00716
OG0001596	Prau.g_00076	Prbh.g_00707
OG0001597	Prau.g_00364	Prbh.g_00140
OG0001599	Prau.g_00502	Prbh.g_00368
OG0001600	Prau.g_00552	Prbh.g_00319
OG0001601	Prau.g_00714	Prbh.g_00908
OG0001603	Prau.g_00840	Prbh.g_01050
OG0001604	Prau.g_00964	Prbh.g_00886
OG0001606	Prau.g_01117	Prbh.g_00842
OG0001607	Prau.g_01180	Prbh.g_01905
OG0001608	Prau.g_01400	Prbh.g_01139
OG0001609	Prau.g_01570	Prbh.g_00142
OG0001610	Prau.g_01573	Prbh.g_00145
OG0001611	Prau.g_01635	Prbh.g_01851
OG0001612	Prau.g_00780	Prbh.g_01820
OG0001613	Prau.g_01888	Prbh.g_01622
OG0001629	Prau.g_00812	Prbh.g_00804
OG0001630	Prau.g_00947	Prbh.g_00862
OG0001631	Prau.g_01107	Prbh.g_00794
OG0001649	Prau.g_01108	Prbh.g_00839
OG0001661	Prau.g_00440	Prbh.g_00781
OG0001662	Prau.g_01147	Prbh.g_01906
OG0001663	Prau.g_01190	Prbh.g_01301
OG0001664	Prau.g_01336	Prbh.g_01353
OG0001665	Prau.g_01339	Prbh.g_01309
OG0001685	Prau.g_00917	Prbh.g_01440
OG0001686	Prau.g_01056	Prbh.g_01322
OG0001687	Prau.g_01101	Prbh.g_00369
OG0001689	Prau.g_01934	Prbh.g_01571
OG0001696	Prau.g_00916	Prbh.g_01021
OG0001697	Prau.g_00925	Prbh.g_01049
OG0001699	Prau.g_01683, Prau.g_01667	Prbh.g_00405
OG0001701	Prau.g_01793, Prau.g_01273	Prbh.g_00725
OG0001705	Prau.g_00406	Prbh.g_01720
OG0001706	Prau.g_00779	Prbh.g_00785
OG0001708	Prau.g_01189	Prbh.g_01302
OG0001709	Prau.g_01477	Prbh.g_00077
OG0001722	Prau.g_00945	Prbh.g_00860
OG0001725	Prau.g_00392	Prbh.g_00772
OG0001727	Prau.g_01710	Prbh.g_00826, Prbh.g_01852
OG0001743	Prau.g_01145	Prbh.g_01899
OG0001746	Prau.g_01296	Prbh.g_01400
OG0001778	Prau.g_01343	Prbh.g_00810
OG0001782	Prau.g_01825	Prbh.g_01917
OG0001834	Prau.g_01454	Prbh.g_00035
OG0001922	Prau.g_01386	Prbh.g_00078
OG0001989	Prau.g_01398	Prbh.g_01348
OG0001992	Prau.g_00815	Prbh.g_01394
OG0002034	Prau.g_01264	Prbh.g_01449
OG0002097	Prau.g_01455	Prbh.g_00046
OG0002325	Prau.g_01707	Prbh.g_00770
OG0002379	Prau.g_00042	Prbh.g_01832
OG0002420	Prau.g_01708	Prbh.g_01805
OG0002425	Prau.g_01468	Prbh.g_00071
OG0002486	Prau.g_01824, Prau.g_00427	Prbh.g_01916
OG0002583	Prau.g_01438	Prbh.g_01404
OG0002778	Prau.g_00428	Prbh.g_01915
OG0002833	Prau.g_00041	Prbh.g_01833
OG0003025	Prau.g_01456	Prbh.g_00040
OG0003167	Prau.g_01282	Prbh.g_00004
OG0004656	Prau.g_01823	Prbh.g_01914
