Orthogroup	Prbe	Prak
OG0001101	Prbe.g_00866	Prak.g_01750
OG0001102	Prbe.g_00865	Prak.g_01751
OG0001103	Prbe.g_00864	Prak.g_01752
OG0001104	Prbe.g_00863	Prak.g_01753
OG0001105	Prbe.g_00862	Prak.g_01754
OG0001106	Prbe.g_00861	Prak.g_01755
OG0001107	Prbe.g_00860	Prak.g_01756
OG0001108	Prbe.g_00859	Prak.g_01757
OG0001109	Prbe.g_00858	Prak.g_01758
OG0001110	Prbe.g_00857	Prak.g_01759
OG0001111	Prbe.g_00856	Prak.g_01760
OG0001112	Prbe.g_00855	Prak.g_01761
OG0001113	Prbe.g_00854	Prak.g_01762
OG0001114	Prbe.g_00853	Prak.g_01763
OG0001115	Prbe.g_00852	Prak.g_01764
OG0001116	Prbe.g_00851	Prak.g_01765
OG0001117	Prbe.g_00850	Prak.g_01766
OG0001118	Prbe.g_00849	Prak.g_01767
OG0001119	Prbe.g_00848	Prak.g_01768
OG0001120	Prbe.g_00847	Prak.g_01769
OG0001121	Prbe.g_00845	Prak.g_01771
OG0001122	Prbe.g_00844	Prak.g_01772
OG0001123	Prbe.g_00843	Prak.g_01773
OG0001124	Prbe.g_00841	Prak.g_01775
OG0001125	Prbe.g_00839	Prak.g_01777
OG0001126	Prbe.g_00838	Prak.g_01778
OG0001127	Prbe.g_00835	Prak.g_01781
OG0001128	Prbe.g_00834	Prak.g_01782
OG0001129	Prbe.g_00833	Prak.g_01783
OG0001130	Prbe.g_00830	Prak.g_01786
OG0001131	Prbe.g_00829	Prak.g_01787
OG0001132	Prbe.g_00828	Prak.g_01788
OG0001133	Prbe.g_00827	Prak.g_01789
OG0001134	Prbe.g_00826	Prak.g_01790
OG0001135	Prbe.g_00825	Prak.g_01791
OG0001136	Prbe.g_00824	Prak.g_01792
OG0001137	Prbe.g_00823	Prak.g_01793
OG0001138	Prbe.g_00822	Prak.g_01794
OG0001139	Prbe.g_00820	Prak.g_01796
OG0001140	Prbe.g_00819	Prak.g_01797
OG0001141	Prbe.g_00818	Prak.g_01798
OG0001142	Prbe.g_00814	Prak.g_01802
OG0001143	Prbe.g_00813	Prak.g_01803
OG0001144	Prbe.g_00812	Prak.g_01804
OG0001145	Prbe.g_00811	Prak.g_01805
OG0001146	Prbe.g_00810	Prak.g_01806
OG0001147	Prbe.g_00809	Prak.g_01807
OG0001148	Prbe.g_00808	Prak.g_01808
OG0001149	Prbe.g_00806	Prak.g_01810
OG0001150	Prbe.g_00805	Prak.g_01811
OG0001151	Prbe.g_00801	Prak.g_01815
OG0001152	Prbe.g_00800	Prak.g_01816
OG0001153	Prbe.g_00799	Prak.g_01817
OG0001154	Prbe.g_00797	Prak.g_01819
OG0001155	Prbe.g_00795	Prak.g_01821
OG0001156	Prbe.g_00793	Prak.g_01823
OG0001157	Prbe.g_00791	Prak.g_01825
OG0001158	Prbe.g_00789	Prak.g_01827
OG0001159	Prbe.g_00788	Prak.g_01828
OG0001160	Prbe.g_00787	Prak.g_01829
OG0001161	Prbe.g_00786	Prak.g_01830
OG0001162	Prbe.g_00785	Prak.g_01831
OG0001163	Prbe.g_00784	Prak.g_01832
OG0001164	Prbe.g_00783	Prak.g_01833
OG0001165	Prbe.g_00782	Prak.g_01834
OG0001166	Prbe.g_00781	Prak.g_01835
OG0001167	Prbe.g_00779	Prak.g_01837
OG0001168	Prbe.g_00778	Prak.g_01838
OG0001169	Prbe.g_00777	Prak.g_01839
OG0001170	Prbe.g_00776	Prak.g_01840
OG0001171	Prbe.g_00775	Prak.g_01841
OG0001172	Prbe.g_00773	Prak.g_01843
OG0001173	Prbe.g_00771	Prak.g_01845
OG0001174	Prbe.g_00770	Prak.g_01846
OG0001175	Prbe.g_00769	Prak.g_01847
OG0001176	Prbe.g_00767	Prak.g_01849
OG0001177	Prbe.g_00765	Prak.g_01851
OG0001178	Prbe.g_00762	Prak.g_01854
OG0001179	Prbe.g_00761	Prak.g_01855
OG0001180	Prbe.g_00760	Prak.g_01856
OG0001181	Prbe.g_00759	Prak.g_01857
OG0001182	Prbe.g_00758	Prak.g_01858
OG0001183	Prbe.g_00745	Prak.g_01859
OG0001184	Prbe.g_00747	Prak.g_01861
OG0001185	Prbe.g_00749	Prak.g_01863
OG0001186	Prbe.g_00750	Prak.g_01864
OG0001187	Prbe.g_00751	Prak.g_01865
OG0001188	Prbe.g_00752	Prak.g_01866
OG0001189	Prbe.g_00753	Prak.g_01867
OG0001190	Prbe.g_00754	Prak.g_01868
OG0001191	Prbe.g_00755	Prak.g_01869
OG0001192	Prbe.g_00756	Prak.g_01870
OG0001193	Prbe.g_01134	Prak.g_01871
OG0001194	Prbe.g_01135	Prak.g_01872
OG0001195	Prbe.g_01136	Prak.g_01873
OG0001196	Prbe.g_01137	Prak.g_01874
OG0001197	Prbe.g_01138	Prak.g_01875
OG0001198	Prbe.g_01139	Prak.g_01876
OG0001199	Prbe.g_01140	Prak.g_01877
OG0001200	Prbe.g_01141	Prak.g_01878
OG0001201	Prbe.g_01142	Prak.g_01879
OG0001202	Prbe.g_01143	Prak.g_01880
OG0001203	Prbe.g_01145	Prak.g_01882
OG0001204	Prbe.g_01147	Prak.g_01884
OG0001205	Prbe.g_01149	Prak.g_01886
OG0001206	Prbe.g_01150	Prak.g_01887
OG0001207	Prbe.g_01151	Prak.g_01888
OG0001208	Prbe.g_01152	Prak.g_01889
OG0001209	Prbe.g_01153	Prak.g_01890
OG0001210	Prbe.g_01154	Prak.g_01891
OG0001211	Prbe.g_01155	Prak.g_01892
OG0001212	Prbe.g_01156	Prak.g_01893
OG0001213	Prbe.g_01157	Prak.g_01894
OG0001214	Prbe.g_01159	Prak.g_01896
OG0001215	Prbe.g_01160	Prak.g_01897
OG0001216	Prbe.g_01161	Prak.g_01898
OG0001217	Prbe.g_01162	Prak.g_01899
OG0001218	Prbe.g_01163	Prak.g_01900
OG0001219	Prbe.g_01166	Prak.g_01903
OG0001220	Prbe.g_01167	Prak.g_01904
OG0001221	Prbe.g_01171	Prak.g_01908
OG0001222	Prbe.g_01172	Prak.g_01909
OG0001223	Prbe.g_01173	Prak.g_01910
OG0001224	Prbe.g_01175	Prak.g_01912
OG0001225	Prbe.g_01176	Prak.g_01913
OG0001226	Prbe.g_01177	Prak.g_01914
OG0001227	Prbe.g_01178	Prak.g_01915
OG0001228	Prbe.g_01179	Prak.g_01916
OG0001229	Prbe.g_01180	Prak.g_01917
OG0001230	Prbe.g_01181	Prak.g_01918
OG0001231	Prbe.g_01182	Prak.g_01919
OG0001232	Prbe.g_01185	Prak.g_01922
OG0001233	Prbe.g_01186	Prak.g_01923
OG0001234	Prbe.g_01187	Prak.g_01924
OG0001235	Prbe.g_01188	Prak.g_01925
OG0001236	Prbe.g_01190	Prak.g_01927
OG0001237	Prbe.g_01191	Prak.g_01928
OG0001238	Prbe.g_01194	Prak.g_01931
OG0001239	Prbe.g_01195	Prak.g_01932
OG0001240	Prbe.g_01196	Prak.g_01933
OG0001241	Prbe.g_01056	Prak.g_01936
OG0001242	Prbe.g_01057	Prak.g_01937
OG0001243	Prbe.g_01058	Prak.g_01938
OG0001244	Prbe.g_01059	Prak.g_01939
OG0001245	Prbe.g_01060	Prak.g_01940
OG0001246	Prbe.g_01061	Prak.g_01941
OG0001247	Prbe.g_01062	Prak.g_01942
OG0001248	Prbe.g_01063	Prak.g_01943
OG0001249	Prbe.g_01064	Prak.g_01944
OG0001250	Prbe.g_01065	Prak.g_01945
OG0001251	Prbe.g_01632	Prak.g_00096
OG0001252	Prbe.g_01682	Prak.g_00146
OG0001253	Prbe.g_01697	Prak.g_00161
OG0001254	Prbe.g_01835	Prak.g_00299
OG0001255	Prbe.g_01891	Prak.g_00355
OG0001257	Prbe.g_00651	Prak.g_00443
OG0001258	Prbe.g_00635	Prak.g_00459
OG0001259	Prbe.g_00544	Prak.g_00551
OG0001260	Prbe.g_01312	Prak.g_00935
OG0001261	Prbe.g_01258	Prak.g_00881
OG0001262	Prbe.g_01275	Prak.g_00898
OG0001263	Prbe.g_01570	Prak.g_01193
OG0001264	Prbe.g_00416	Prak.g_00769
OG0001265	Prbe.g_01393	Prak.g_01016
OG0001266	Prbe.g_00495	Prak.g_00600
OG0001267	Prbe.g_01567	Prak.g_01190
OG0001268	Prbe.g_01552	Prak.g_01175
OG0001269	Prbe.g_00398	Prak.g_01304
OG0001270	Prbe.g_00268	Prak.g_01434
OG0001271	Prbe.g_00255	Prak.g_01447
OG0001272	Prbe.g_00486	Prak.g_00609
OG0001273	Prbe.g_00194	Prak.g_01508
OG0001274	Prbe.g_00017	Prak.g_01526
OG0001275	Prbe.g_01624	Prak.g_01247
OG0001276	Prbe.g_01414	Prak.g_01037
OG0001277	Prbe.g_01026	Prak.g_01604
OG0001278	Prbe.g_00994	Prak.g_01636
OG0001279	Prbe.g_00990	Prak.g_01640
OG0001280	Prbe.g_00987	Prak.g_01643
OG0001281	Prbe.g_01113	Prak.g_01713
OG0001282	Prbe.g_00980	Prak.g_01650
OG0001283	Prbe.g_00794	Prak.g_01822
OG0001284	Prbe.g_00763	Prak.g_01853
OG0001285	Prbe.g_01146	Prak.g_01883
OG0001286	Prbe.g_01198	Prak.g_01935
OG0001287	Prbe.g_00018	Prak.g_01527
OG0001288	Prbe.g_01935	Prak.g_00399
OG0001290	Prbe.g_00131	Prak.g_00031
OG0001291	Prbe.g_00176	Prak.g_00076
OG0001292	Prbe.g_00179	Prak.g_00079
OG0001293	Prbe.g_00181	Prak.g_00081
OG0001294	Prbe.g_01633	Prak.g_00097
OG0001295	Prbe.g_01663	Prak.g_00127
OG0001296	Prbe.g_01670	Prak.g_00134
OG0001297	Prbe.g_01748	Prak.g_00212
OG0001298	Prbe.g_01796	Prak.g_00260
OG0001299	Prbe.g_01805	Prak.g_00269
OG0001300	Prbe.g_00913	Prak.g_01257
OG0001301	Prbe.g_01483	Prak.g_01106
OG0001302	Prbe.g_00025	Prak.g_01534
OG0001302	Prbe.g_01054	Prak.g_01576
OG0001302	Prbe.g_01133	Prak.g_01576
OG0001303	Prbe.g_01612	Prak.g_01235
OG0001304	Prbe.g_01306	Prak.g_00929
OG0001305	Prbe.g_01301	Prak.g_00924
OG0001306	Prbe.g_01184	Prak.g_01921
OG0001307	Prbe.g_00912	Prak.g_01258
OG0001308	Prbe.g_00204	Prak.g_01498
OG0001309	Prbe.g_01148	Prak.g_01885
OG0001310	Prbe.g_00056	Prak.g_00727
OG0001311	Prbe.g_01516	Prak.g_01139
OG0001312	Prbe.g_00399	Prak.g_01303
OG0001313	Prbe.g_01920	Prak.g_00384
OG0001314	Prbe.g_00962	Prak.g_01668
OG0001315	Prbe.g_00927	Prak.g_01703
OG0001316	Prbe.g_00798	Prak.g_01818
OG0001318	Prbe.g_01685	Prak.g_00149
OG0001319	Prbe.g_01790	Prak.g_00254
OG0001320	Prbe.g_00005	Prak.g_01514
OG0001321	Prbe.g_00496	Prak.g_00599
OG0001322	Prbe.g_01598	Prak.g_01221
OG0001323	Prbe.g_00405	Prak.g_00758
OG0001324	Prbe.g_00685	Prak.g_00632
OG0001325	Prbe.g_00724	Prak.g_00671
OG0001326	Prbe.g_00013	Prak.g_01522
OG0001327	Prbe.g_00205	Prak.g_01497
OG0001328	Prbe.g_00888	Prak.g_01282
OG0001329	Prbe.g_01193	Prak.g_01930
OG0001330	Prbe.g_00222	Prak.g_01480
OG0001331	Prbe.g_00989	Prak.g_01641
OG0001332	Prbe.g_00938	Prak.g_01692
OG0001333	Prbe.g_00832	Prak.g_01784
OG0001334	Prbe.g_00772	Prak.g_01844
OG0001335	Prbe.g_01144	Prak.g_01881
OG0001336	Prbe.g_01672	Prak.g_00136
OG0001337	Prbe.g_01662	Prak.g_00126
OG0001338	Prbe.g_00874	Prak.g_01296
OG0001339	Prbe.g_01752	Prak.g_00216
OG0001340	Prbe.g_01801	Prak.g_00265
OG0001341	Prbe.g_01814	Prak.g_00278
OG0001342	Prbe.g_01834	Prak.g_00298
OG0001343	Prbe.g_01897	Prak.g_00361
OG0001345	Prbe.g_01932	Prak.g_00396
OG0001346	Prbe.g_00661	Prak.g_00433
OG0001347	Prbe.g_00647	Prak.g_00447
OG0001349	Prbe.g_00624	Prak.g_00470
OG0001350	Prbe.g_00619	Prak.g_00475
OG0001351	Prbe.g_00558	Prak.g_00537
OG0001352	Prbe.g_00456	Prak.g_00809
OG0001353	Prbe.g_01776	Prak.g_00240
OG0001354	Prbe.g_01313	Prak.g_00936
OG0001355	Prbe.g_01265	Prak.g_00888
OG0001356	Prbe.g_00103	Prak.g_00746
OG0001357	Prbe.g_01378	Prak.g_01001
OG0001358	Prbe.g_01392	Prak.g_01015
OG0001359	Prbe.g_00046	Prak.g_01555
OG0001360	Prbe.g_00047	Prak.g_01556
OG0001361	Prbe.g_01495	Prak.g_01118
OG0001362	Prbe.g_00721	Prak.g_00668
OG0001363	Prbe.g_00165	Prak.g_00065
OG0001364	Prbe.g_00236	Prak.g_01466
OG0001365	Prbe.g_00161	Prak.g_00061
OG0001366	Prbe.g_00948	Prak.g_01682
OG0001368	Prbe.g_00764	Prak.g_01852
OG0001369	Prbe.g_01394	Prak.g_01017
OG0001370	Prbe.g_00686	Prak.g_00633
OG0001370	Prbe.g_00084	Prak.g_00699
OG0001370	Prbe.g_01629	Prak.g_01252
OG0001371	Prbe.g_00171	Prak.g_00071
OG0001372	Prbe.g_00173	Prak.g_00073
OG0001373	Prbe.g_00180	Prak.g_00080
OG0001374	Prbe.g_00191	Prak.g_00091
OG0001375	Prbe.g_01680	Prak.g_00144
OG0001376	Prbe.g_01786	Prak.g_00250
OG0001377	Prbe.g_01810	Prak.g_00274
OG0001378	Prbe.g_01827	Prak.g_00291
OG0001379	Prbe.g_00270	Prak.g_01432
OG0001380	Prbe.g_01202	Prak.g_00825
OG0001381	Prbe.g_00675	Prak.g_00419
OG0001382	Prbe.g_00669	Prak.g_00425
OG0001383	Prbe.g_00622	Prak.g_00472
OG0001384	Prbe.g_00614	Prak.g_00480
OG0001385	Prbe.g_01452	Prak.g_01075
OG0001386	Prbe.g_00448	Prak.g_00801
OG0001387	Prbe.g_00450	Prak.g_00803
OG0001388	Prbe.g_00461	Prak.g_00814
OG0001389	Prbe.g_01435	Prak.g_01058
OG0001390	Prbe.g_01604	Prak.g_01227
OG0001391	Prbe.g_01316	Prak.g_00939
OG0001392	Prbe.g_00102	Prak.g_00745
OG0001393	Prbe.g_00104	Prak.g_00747
OG0001394	Prbe.g_00422	Prak.g_00775
OG0001395	Prbe.g_00425	Prak.g_00778
OG0001396	Prbe.g_01023	Prak.g_01607
OG0001397	Prbe.g_01405	Prak.g_01028
OG0001398	Prbe.g_01293	Prak.g_00916
OG0001399	Prbe.g_00094	Prak.g_00737
OG0001400	Prbe.g_01621	Prak.g_01244
OG0001401	Prbe.g_00051	Prak.g_00732
OG0001402	Prbe.g_01564	Prak.g_01187
OG0001403	Prbe.g_00892	Prak.g_01278
OG0001404	Prbe.g_01408	Prak.g_01031
OG0001405	Prbe.g_00372	Prak.g_01330
OG0001406	Prbe.g_00269	Prak.g_01433
OG0001407	Prbe.g_00266	Prak.g_01436
OG0001408	Prbe.g_00221	Prak.g_01481
OG0001409	Prbe.g_01123	Prak.g_01566
OG0001410	Prbe.g_00003	Prak.g_01512
OG0001412	Prbe.g_01330	Prak.g_00953
OG0001414	Prbe.g_01602	Prak.g_01225
OG0001417	Prbe.g_00449	Prak.g_00802
OG0001418	Prbe.g_00733	Prak.g_00680
OG0001419	Prbe.g_01322	Prak.g_00945
OG0001420	Prbe.g_00106	Prak.g_00749
OG0001421	Prbe.g_00111	Prak.g_00754
OG0001422	Prbe.g_00716	Prak.g_00663
OG0001423	Prbe.g_00712	Prak.g_00659
OG0001424	Prbe.g_00218	Prak.g_01484
OG0001425	Prbe.g_01617	Prak.g_01240
OG0001427	Prbe.g_01049	Prak.g_01581
OG0001428	Prbe.g_00339	Prak.g_01363
OG0001428	Prbe.g_00337	Prak.g_01365
OG0001429	Prbe.g_01360	Prak.g_00983
OG0001430	Prbe.g_00061	Prak.g_00722
OG0001431	Prbe.g_00053	Prak.g_00730
OG0001432	Prbe.g_01620	Prak.g_01243
OG0001434	Prbe.g_01025	Prak.g_01605
OG0001434	Prbe.g_00010	Prak.g_01519
OG0001435	Prbe.g_01585	Prak.g_01208
OG0001436	Prbe.g_00997	Prak.g_01633
OG0001439	Prbe.g_01255	Prak.g_00878
OG0001440	Prbe.g_01397	Prak.g_01020
OG0001443	Prbe.g_01568	Prak.g_01191
OG0001444	Prbe.g_01529	Prak.g_01152
OG0001445	Prbe.g_00033	Prak.g_01542
OG0001446	Prbe.g_00034	Prak.g_01543
OG0001447	Prbe.g_01575	Prak.g_01198
OG0001448	Prbe.g_00028	Prak.g_01537
OG0001449	Prbe.g_00349	Prak.g_01353
OG0001450	Prbe.g_01126	Prak.g_01569
OG0001450	Prbe.g_01031	Prak.g_01599
OG0001451	Prbe.g_00698	Prak.g_00645
OG0001452	Prbe.g_01165	Prak.g_01902
OG0001453	Prbe.g_00701	Prak.g_00648
OG0001454	Prbe.g_00677	Prak.g_00417
OG0001455	Prbe.g_00703	Prak.g_00650
OG0001456	Prbe.g_00545	Prak.g_00550
OG0001457	Prbe.g_01211	Prak.g_00834
OG0001458	Prbe.g_00707	Prak.g_00654
OG0001459	Prbe.g_00378	Prak.g_01324
OG0001460	Prbe.g_00491	Prak.g_00604
OG0001461	Prbe.g_01442	Prak.g_01065
OG0001462	Prbe.g_01589	Prak.g_01212
OG0001463	Prbe.g_00671	Prak.g_00423
OG0001465	Prbe.g_01613	Prak.g_01236
OG0001466	Prbe.g_00206	Prak.g_01496
OG0001468	Prbe.g_00807	Prak.g_01809
OG0001469	Prbe.g_01551	Prak.g_01174
OG0001471	Prbe.g_00695	Prak.g_00642
OG0001473	Prbe.g_01315	Prak.g_00938
OG0001482	Prbe.g_00040	Prak.g_01549
OG0001483	Prbe.g_00899	Prak.g_01271
OG0001484	Prbe.g_00166	Prak.g_00066
OG0001485	Prbe.g_00925	Prak.g_01705
OG0001486	Prbe.g_00437	Prak.g_00790
OG0001487	Prbe.g_00509	Prak.g_00586
OG0001488	Prbe.g_01720	Prak.g_00184
OG0001489	Prbe.g_01091	Prak.g_01735
OG0001490	Prbe.g_00923	Prak.g_01707
OG0001492	Prbe.g_01256	Prak.g_00879
OG0001504	Prbe.g_00432	Prak.g_00785
OG0001505	Prbe.g_00023	Prak.g_01532
OG0001506	Prbe.g_01596	Prak.g_01219
OG0001508	Prbe.g_01020	Prak.g_01610
OG0001509	Prbe.g_00478	Prak.g_00617
OG0001519	Prbe.g_00019	Prak.g_01528
OG0001520	Prbe.g_00998	Prak.g_01632
OG0001521	Prbe.g_00162	Prak.g_00062
OG0001522	Prbe.g_00073	Prak.g_00710
OG0001522	Prbe.g_01122	Prak.g_01565
OG0001526	Prbe.g_00109	Prak.g_00752
OG0001530	Prbe.g_00999	Prak.g_01631
OG0001531	Prbe.g_00736	Prak.g_00683
OG0001531	Prbe.g_00710	Prak.g_00657
OG0001535	Prbe.g_01287	Prak.g_00910
OG0001541	Prbe.g_00088	Prak.g_00695
OG0001544	Prbe.g_00022	Prak.g_01531
OG0001545	Prbe.g_00413	Prak.g_00766
OG0001546	Prbe.g_01260	Prak.g_00883
OG0001547	Prbe.g_00687	Prak.g_00634
OG0001547	Prbe.g_00083	Prak.g_00700
OG0001548	Prbe.g_00726	Prak.g_00673
OG0001548	Prbe.g_01608	Prak.g_01231
OG0001558	Prbe.g_00072	Prak.g_00711
OG0001574	Prbe.g_00722	Prak.g_00669
OG0001579	Prbe.g_00335	Prak.g_01367
OG0001580	Prbe.g_00347	Prak.g_01355
OG0001581	Prbe.g_00344	Prak.g_01358
OG0001587	Prbe.g_00157	Prak.g_00057
OG0001588	Prbe.g_01610	Prak.g_01233
OG0001593	Prbe.g_00670	Prak.g_00424
OG0001607	Prbe.g_00376	Prak.g_01326
OG0001607	Prbe.g_00377	Prak.g_01325
OG0001608	Prbe.g_00202	Prak.g_01500
OG0001617	Prbe.g_00329	Prak.g_01373
OG0001618	Prbe.g_00917	Prak.g_01253
OG0001622	Prbe.g_00741	Prak.g_00688
OG0001627	Prbe.g_01115	Prak.g_01558
OG0001631	Prbe.g_00500	Prak.g_00595
OG0001632	Prbe.g_00211	Prak.g_01491
OG0001633	Prbe.g_00203	Prak.g_01499
OG0001634	Prbe.g_00742	Prak.g_00689
OG0001635	Prbe.g_00743	Prak.g_00690
OG0001636	Prbe.g_00744	Prak.g_00691
OG0001637	Prbe.g_00688	Prak.g_00635
OG0001694	Prbe.g_01923	Prak.g_00387
OG0001697	Prbe.g_01018	Prak.g_01612
OG0001697	Prbe.g_00092	Prak.g_00735
OG0001711	Prbe.g_00875	Prak.g_01295
OG0001711	Prbe.g_01043	Prak.g_01587
OG0001714	Prbe.g_00271	Prak.g_01431
OG0001715	Prbe.g_00768	Prak.g_01848
OG0001716	Prbe.g_01518	Prak.g_01141
OG0001717	Prbe.g_00099	Prak.g_00742
OG0001718	Prbe.g_00093	Prak.g_00736
OG0001719	Prbe.g_01893	Prak.g_00357
OG0001720	Prbe.g_00160	Prak.g_00060
OG0001721	Prbe.g_00684	Prak.g_00631
OG0001721	Prbe.g_00004	Prak.g_01513
OG0001735	Prbe.g_01050	Prak.g_01580
OG0001735	Prbe.g_01022	Prak.g_01608
OG0001736	Prbe.g_00433	Prak.g_00786
OG0001737	Prbe.g_00141	Prak.g_00041
OG0001738	Prbe.g_01654	Prak.g_00118
OG0001739	Prbe.g_01653	Prak.g_00117
OG0001740	Prbe.g_01652	Prak.g_00116
OG0001741	Prbe.g_01641	Prak.g_00105
OG0001742	Prbe.g_01606	Prak.g_01229
OG0001743	Prbe.g_01791	Prak.g_00255
OG0001744	Prbe.g_00940	Prak.g_01690
OG0001745	Prbe.g_00569	Prak.g_00526
OG0001746	Prbe.g_00879	Prak.g_01291
OG0001747	Prbe.g_01536	Prak.g_01159
OG0001748	Prbe.g_00467	Prak.g_00820
OG0001749	Prbe.g_00457	Prak.g_00810
OG0001750	Prbe.g_01406	Prak.g_01029
OG0001751	Prbe.g_01396	Prak.g_01019
OG0001752	Prbe.g_01390	Prak.g_01013
OG0001753	Prbe.g_01346	Prak.g_00969
OG0001754	Prbe.g_01311	Prak.g_00934
OG0001755	Prbe.g_00429	Prak.g_00782
OG0001756	Prbe.g_01227	Prak.g_00850
OG0001757	Prbe.g_00016	Prak.g_01525
OG0001758	Prbe.g_01276	Prak.g_00899
OG0001759	Prbe.g_01283	Prak.g_00906
OG0001760	Prbe.g_00407	Prak.g_00760
OG0001761	Prbe.g_00446	Prak.g_00799
OG0001762	Prbe.g_01455	Prak.g_01078
OG0001763	Prbe.g_01665	Prak.g_00129
OG0001764	Prbe.g_01916	Prak.g_00380
OG0001765	Prbe.g_01884	Prak.g_00348
OG0001766	Prbe.g_01883	Prak.g_00347
OG0001767	Prbe.g_01882	Prak.g_00346
OG0001768	Prbe.g_01881	Prak.g_00345
OG0001769	Prbe.g_01880	Prak.g_00344
OG0001770	Prbe.g_00821	Prak.g_01795
OG0001771	Prbe.g_00837	Prak.g_01779
OG0001772	Prbe.g_01674	Prak.g_00138
OG0001773	Prbe.g_00164	Prak.g_00064
OG0001774	Prbe.g_01728	Prak.g_00192
OG0001775	Prbe.g_01734	Prak.g_00198
OG0001776	Prbe.g_00907	Prak.g_01263
OG0001777	Prbe.g_01164	Prak.g_01901
OG0001778	Prbe.g_01168	Prak.g_01905
OG0001779	Prbe.g_01169	Prak.g_01906
OG0001780	Prbe.g_01401	Prak.g_01024
OG0001781	Prbe.g_01174	Prak.g_01911
OG0001782	Prbe.g_01183	Prak.g_01920
OG0001795	Prbe.g_00572	Prak.g_00523
OG0001798	Prbe.g_01015	Prak.g_01615
OG0001799	Prbe.g_00217	Prak.g_01485
OG0001800	Prbe.g_01053	Prak.g_01577
OG0001801	Prbe.g_01599	Prak.g_01222
OG0001802	Prbe.g_00728	Prak.g_00675
OG0001803	Prbe.g_01383	Prak.g_01006
OG0001805	Prbe.g_00100	Prak.g_00743
OG0001828	Prbe.g_01048	Prak.g_01582
OG0001831	Prbe.g_01554	Prak.g_01177
OG0001832	Prbe.g_01542	Prak.g_01165
OG0001834	Prbe.g_00727	Prak.g_00674
OG0001835	Prbe.g_00490	Prak.g_00605
OG0001836	Prbe.g_01576	Prak.g_01199
OG0001843	Prbe.g_00087	Prak.g_00696
OG0001844	Prbe.g_00343	Prak.g_01359
OG0001852	Prbe.g_00075	Prak.g_00708
OG0001853	Prbe.g_01007	Prak.g_01623
OG0001857	Prbe.g_00209	Prak.g_01493
OG0001857	Prbe.g_01578	Prak.g_01201
OG0001858	Prbe.g_01117	Prak.g_01560
OG0001869	Prbe.g_00390	Prak.g_01312
OG0001873	Prbe.g_00375	Prak.g_01327
OG0001878	Prbe.g_01038	Prak.g_01592
OG0001880	Prbe.g_00085	Prak.g_00698
OG0001881	Prbe.g_01013	Prak.g_01617
OG0001883	Prbe.g_00135	Prak.g_00035
OG0001884	Prbe.g_00780	Prak.g_01836
OG0001885	Prbe.g_00262	Prak.g_01440
OG0001886	Prbe.g_00574	Prak.g_00521
OG0001887	Prbe.g_01526	Prak.g_01149
OG0001888	Prbe.g_01132	Prak.g_01575
OG0001889	Prbe.g_01008	Prak.g_01622
OG0001890	Prbe.g_01009	Prak.g_01621
OG0001891	Prbe.g_01201	Prak.g_00824
OG0001892	Prbe.g_00029	Prak.g_01538
OG0001893	Prbe.g_01309	Prak.g_00932
OG0001894	Prbe.g_01339	Prak.g_00962
OG0001895	Prbe.g_00172	Prak.g_00072
OG0001896	Prbe.g_00708	Prak.g_00655
OG0001897	Prbe.g_01901	Prak.g_00365
OG0001898	Prbe.g_01806	Prak.g_00270
OG0001899	Prbe.g_00148	Prak.g_00048
OG0001900	Prbe.g_00147	Prak.g_00047
OG0001901	Prbe.g_00143	Prak.g_00043
OG0001902	Prbe.g_01192	Prak.g_01929
OG0001903	Prbe.g_01005	Prak.g_01625
OG0001904	Prbe.g_00024	Prak.g_01533
OG0001905	Prbe.g_01035	Prak.g_01595
OG0001905	Prbe.g_01017	Prak.g_01613
OG0001908	Prbe.g_00342	Prak.g_01360
OG0001920	Prbe.g_00974	Prak.g_01656
OG0001921	Prbe.g_01480	Prak.g_01103
OG0001922	Prbe.g_00735	Prak.g_00682
OG0001923	Prbe.g_01041	Prak.g_01589
OG0001924	Prbe.g_00201	Prak.g_01501
OG0001925	Prbe.g_00198	Prak.g_01504
OG0001926	Prbe.g_00706	Prak.g_00653
OG0001927	Prbe.g_00095	Prak.g_00738
OG0001928	Prbe.g_01887	Prak.g_00351
OG0001929	Prbe.g_00665	Prak.g_00429
OG0001930	Prbe.g_00637	Prak.g_00457
OG0001931	Prbe.g_01213	Prak.g_00836
OG0001932	Prbe.g_01425	Prak.g_01048
OG0001933	Prbe.g_00014	Prak.g_01523
OG0001934	Prbe.g_00107	Prak.g_00750
OG0001935	Prbe.g_01411	Prak.g_01034
OG0001936	Prbe.g_00734	Prak.g_00681
OG0001937	Prbe.g_00729	Prak.g_00676
OG0001938	Prbe.g_00065	Prak.g_00718
OG0001939	Prbe.g_01838	Prak.g_00302
OG0001941	Prbe.g_00497	Prak.g_00598
OG0001942	Prbe.g_00498	Prak.g_00597
OG0001943	Prbe.g_01582	Prak.g_01205
OG0001944	Prbe.g_00231	Prak.g_01471
OG0001945	Prbe.g_00045	Prak.g_01554
OG0001946	Prbe.g_01580	Prak.g_01203
OG0001947	Prbe.g_00090	Prak.g_00693
OG0001948	Prbe.g_00804	Prak.g_01812
OG0001951	Prbe.g_00338	Prak.g_01364
OG0001952	Prbe.g_00346	Prak.g_01356
