Orthogroup	Prbe	Prat
OG0001114	Prbe.g_00853	Prat.g_01710
OG0001115	Prbe.g_00852	Prat.g_01711
OG0001116	Prbe.g_00851	Prat.g_01712
OG0001117	Prbe.g_00850	Prat.g_01713
OG0001118	Prbe.g_00849	Prat.g_01714
OG0001119	Prbe.g_00848	Prat.g_01715
OG0001120	Prbe.g_00847	Prat.g_01327
OG0001121	Prbe.g_00845	Prat.g_01717
OG0001122	Prbe.g_00844	Prat.g_01718
OG0001123	Prbe.g_00843	Prat.g_01719
OG0001124	Prbe.g_00841	Prat.g_01721
OG0001125	Prbe.g_00839	Prat.g_01723
OG0001126	Prbe.g_00838	Prat.g_01724
OG0001127	Prbe.g_00835	Prat.g_01727
OG0001128	Prbe.g_00834	Prat.g_01728
OG0001129	Prbe.g_00833	Prat.g_01729
OG0001130	Prbe.g_00830	Prat.g_01732
OG0001131	Prbe.g_00829	Prat.g_01733
OG0001132	Prbe.g_00828	Prat.g_01734
OG0001133	Prbe.g_00827	Prat.g_01735
OG0001134	Prbe.g_00826	Prat.g_01736
OG0001135	Prbe.g_00825	Prat.g_01737
OG0001136	Prbe.g_00824	Prat.g_01738
OG0001137	Prbe.g_00823	Prat.g_01739
OG0001138	Prbe.g_00822	Prat.g_01740
OG0001139	Prbe.g_00820	Prat.g_01742
OG0001140	Prbe.g_00819	Prat.g_01744
OG0001141	Prbe.g_00818	Prat.g_01745
OG0001142	Prbe.g_00814	Prat.g_01748
OG0001143	Prbe.g_00813	Prat.g_01749
OG0001144	Prbe.g_00812	Prat.g_01750
OG0001145	Prbe.g_00811	Prat.g_01751
OG0001146	Prbe.g_00810	Prat.g_01752
OG0001147	Prbe.g_00809	Prat.g_01753
OG0001148	Prbe.g_00808	Prat.g_01754
OG0001149	Prbe.g_00806	Prat.g_01756
OG0001150	Prbe.g_00805	Prat.g_01757
OG0001151	Prbe.g_00801	Prat.g_01760
OG0001152	Prbe.g_00800	Prat.g_01761
OG0001153	Prbe.g_00799	Prat.g_01762
OG0001154	Prbe.g_00797	Prat.g_01764
OG0001155	Prbe.g_00795	Prat.g_01766
OG0001156	Prbe.g_00793	Prat.g_01768
OG0001157	Prbe.g_00791	Prat.g_01770
OG0001158	Prbe.g_00789	Prat.g_01772
OG0001159	Prbe.g_00788	Prat.g_01773
OG0001160	Prbe.g_00787	Prat.g_01775
OG0001161	Prbe.g_00786	Prat.g_01776
OG0001162	Prbe.g_00785	Prat.g_01777
OG0001163	Prbe.g_00784	Prat.g_01778
OG0001164	Prbe.g_00783	Prat.g_01779
OG0001165	Prbe.g_00782	Prat.g_01780
OG0001166	Prbe.g_00781	Prat.g_01781
OG0001167	Prbe.g_00779	Prat.g_01783
OG0001168	Prbe.g_00778	Prat.g_01784
OG0001169	Prbe.g_00777	Prat.g_01785
OG0001170	Prbe.g_00776	Prat.g_01786
OG0001171	Prbe.g_00775	Prat.g_01787
OG0001172	Prbe.g_00773	Prat.g_01789
OG0001173	Prbe.g_00771	Prat.g_01791
OG0001174	Prbe.g_00770	Prat.g_01792
OG0001175	Prbe.g_00769	Prat.g_01793
OG0001176	Prbe.g_00767	Prat.g_01795
OG0001177	Prbe.g_00765	Prat.g_01797
OG0001178	Prbe.g_00762	Prat.g_01800
OG0001179	Prbe.g_00761	Prat.g_01801
OG0001180	Prbe.g_00760	Prat.g_01802
OG0001181	Prbe.g_00759	Prat.g_01803
OG0001182	Prbe.g_00758	Prat.g_01804
OG0001183	Prbe.g_00745	Prat.g_01805
OG0001184	Prbe.g_00747	Prat.g_01807
OG0001185	Prbe.g_00749	Prat.g_01809
OG0001186	Prbe.g_00750	Prat.g_01810
OG0001187	Prbe.g_00751	Prat.g_01811
OG0001188	Prbe.g_00752	Prat.g_01812
OG0001189	Prbe.g_00753	Prat.g_01813
OG0001190	Prbe.g_00754	Prat.g_01814
OG0001191	Prbe.g_00755	Prat.g_01815
OG0001192	Prbe.g_00756	Prat.g_01816
OG0001193	Prbe.g_01134	Prat.g_01817
OG0001194	Prbe.g_01135	Prat.g_01818
OG0001195	Prbe.g_01136	Prat.g_01819
OG0001196	Prbe.g_01137	Prat.g_01820
OG0001197	Prbe.g_01138	Prat.g_01821
OG0001198	Prbe.g_01139	Prat.g_01822
OG0001199	Prbe.g_01140	Prat.g_01823
OG0001200	Prbe.g_01141	Prat.g_01824
OG0001201	Prbe.g_01142	Prat.g_01825
OG0001202	Prbe.g_01143	Prat.g_01826
OG0001203	Prbe.g_01145	Prat.g_01828
OG0001204	Prbe.g_01147	Prat.g_01830
OG0001205	Prbe.g_01149	Prat.g_01832
OG0001206	Prbe.g_01150	Prat.g_01833
OG0001207	Prbe.g_01151	Prat.g_01834
OG0001208	Prbe.g_01152	Prat.g_01835
OG0001209	Prbe.g_01153	Prat.g_01836
OG0001210	Prbe.g_01154	Prat.g_01837
OG0001211	Prbe.g_01155	Prat.g_01838
OG0001212	Prbe.g_01156	Prat.g_01839
OG0001213	Prbe.g_01157	Prat.g_01840
OG0001214	Prbe.g_01159	Prat.g_01842
OG0001215	Prbe.g_01160	Prat.g_01843
OG0001216	Prbe.g_01161	Prat.g_01844
OG0001217	Prbe.g_01162	Prat.g_01845
OG0001218	Prbe.g_01163	Prat.g_01846
OG0001219	Prbe.g_01166	Prat.g_01849
OG0001220	Prbe.g_01167	Prat.g_01850
OG0001221	Prbe.g_01171	Prat.g_01856
OG0001222	Prbe.g_01172	Prat.g_01857
OG0001223	Prbe.g_01173	Prat.g_01858
OG0001224	Prbe.g_01175	Prat.g_01860
OG0001225	Prbe.g_01176	Prat.g_01861
OG0001226	Prbe.g_01177	Prat.g_01862
OG0001227	Prbe.g_01178	Prat.g_01863
OG0001228	Prbe.g_01179	Prat.g_01864
OG0001229	Prbe.g_01180	Prat.g_01865
OG0001230	Prbe.g_01181	Prat.g_01866
OG0001231	Prbe.g_01182	Prat.g_01867
OG0001232	Prbe.g_01185	Prat.g_01869
OG0001233	Prbe.g_01186	Prat.g_01870
OG0001234	Prbe.g_01187	Prat.g_01871
OG0001235	Prbe.g_01188	Prat.g_01872
OG0001236	Prbe.g_01190	Prat.g_01874
OG0001237	Prbe.g_01191	Prat.g_01875
OG0001238	Prbe.g_01194	Prat.g_01879
OG0001239	Prbe.g_01195	Prat.g_01880
OG0001240	Prbe.g_01196	Prat.g_01881
OG0001241	Prbe.g_01056	Prat.g_01884
OG0001242	Prbe.g_01057	Prat.g_01885
OG0001243	Prbe.g_01058	Prat.g_01886
OG0001244	Prbe.g_01059	Prat.g_01887
OG0001245	Prbe.g_01060	Prat.g_01888
OG0001246	Prbe.g_01061	Prat.g_01889
OG0001247	Prbe.g_01062	Prat.g_01890
OG0001248	Prbe.g_01063	Prat.g_01891
OG0001249	Prbe.g_01064	Prat.g_01892
OG0001250	Prbe.g_01065	Prat.g_01893
OG0001251	Prbe.g_01632	Prat.g_01269
OG0001252	Prbe.g_01682	Prat.g_00137
OG0001253	Prbe.g_01697	Prat.g_00149
OG0001254	Prbe.g_01835	Prat.g_00288
OG0001255	Prbe.g_01891	Prat.g_00347
OG0001257	Prbe.g_00651	Prat.g_00442
OG0001258	Prbe.g_00635	Prat.g_00459
OG0001259	Prbe.g_00544	Prat.g_00552
OG0001260	Prbe.g_01312	Prat.g_00831
OG0001261	Prbe.g_01258	Prat.g_01003
OG0001262	Prbe.g_01275	Prat.g_00987
OG0001263	Prbe.g_01570	Prat.g_01176
OG0001264	Prbe.g_00416	Prat.g_00715
OG0001265	Prbe.g_01393	Prat.g_00937
OG0001266	Prbe.g_00495	Prat.g_00078
OG0001267	Prbe.g_01567	Prat.g_01172
OG0001268	Prbe.g_01552	Prat.g_01158
OG0001269	Prbe.g_00398	Prat.g_01283
OG0001270	Prbe.g_00268	Prat.g_01398
OG0001271	Prbe.g_00255	Prat.g_01413
OG0001273	Prbe.g_00194	Prat.g_00481
OG0001274	Prbe.g_00017	Prat.g_01500
OG0001275	Prbe.g_01624	Prat.g_00660, Prat.g_00659
OG0001277	Prbe.g_01026	Prat.g_01542, Prat.g_01578
OG0001278	Prbe.g_00994	Prat.g_01583
OG0001279	Prbe.g_00990	Prat.g_01587
OG0001280	Prbe.g_00987	Prat.g_01590
OG0001281	Prbe.g_01113	Prat.g_01660
OG0001282	Prbe.g_00980	Prat.g_01597
OG0001283	Prbe.g_00794	Prat.g_01767
OG0001284	Prbe.g_00763	Prat.g_01799
OG0001285	Prbe.g_01146	Prat.g_01829
OG0001286	Prbe.g_01198	Prat.g_01883
OG0001287	Prbe.g_00018	Prat.g_00648
OG0001288	Prbe.g_01935	Prat.g_00397
OG0001290	Prbe.g_00131	Prat.g_00032
OG0001291	Prbe.g_00176	Prat.g_00068
OG0001293	Prbe.g_00181	Prat.g_00073
OG0001294	Prbe.g_01633	Prat.g_00090
OG0001296	Prbe.g_01670	Prat.g_00125
OG0001297	Prbe.g_01748	Prat.g_00201
OG0001299	Prbe.g_01805	Prat.g_00258
OG0001300	Prbe.g_00913	Prat.g_00375
OG0001301	Prbe.g_01483	Prat.g_01088
OG0001303	Prbe.g_01612	Prat.g_01217
OG0001305	Prbe.g_01301	Prat.g_00961
OG0001306	Prbe.g_01184	Prat.g_00817
OG0001308	Prbe.g_00204	Prat.g_01470
OG0001309	Prbe.g_01148	Prat.g_01831
OG0001312	Prbe.g_00399	Prat.g_01284
OG0001314	Prbe.g_00962	Prat.g_01614
OG0001315	Prbe.g_00927	Prat.g_01651
OG0001316	Prbe.g_00798	Prat.g_01763
OG0001318	Prbe.g_01685	Prat.g_00140
OG0001319	Prbe.g_01790	Prat.g_00243
OG0001320	Prbe.g_00005	Prat.g_01215
OG0001321	Prbe.g_00496	Prat.g_00600
OG0001322	Prbe.g_01598	Prat.g_00852
OG0001323	Prbe.g_00405	Prat.g_00704
OG0001325	Prbe.g_00724	Prat.g_01234, Prat.g_01492
OG0001326	Prbe.g_00013	Prat.g_01489
OG0001327	Prbe.g_00205	Prat.g_01468
OG0001328	Prbe.g_00888	Prat.g_01254
OG0001329	Prbe.g_01193	Prat.g_01877
OG0001330	Prbe.g_00222	Prat.g_01446
OG0001331	Prbe.g_00989	Prat.g_01588
OG0001332	Prbe.g_00938	Prat.g_01640
OG0001333	Prbe.g_00832	Prat.g_01730
OG0001334	Prbe.g_00772	Prat.g_01790
OG0001335	Prbe.g_01144	Prat.g_01827
OG0001336	Prbe.g_01672	Prat.g_00127
OG0001337	Prbe.g_01662	Prat.g_00117
OG0001338	Prbe.g_00874	Prat.g_00379, Prat.g_00385
OG0001339	Prbe.g_01752	Prat.g_00205
OG0001340	Prbe.g_01801	Prat.g_00254
OG0001341	Prbe.g_01814	Prat.g_00268
OG0001342	Prbe.g_01834	Prat.g_00287
OG0001343	Prbe.g_01897	Prat.g_00353
OG0001345	Prbe.g_01932	Prat.g_00394
OG0001346	Prbe.g_00661	Prat.g_00431
OG0001347	Prbe.g_00647	Prat.g_00446
OG0001349	Prbe.g_00624	Prat.g_00472
OG0001350	Prbe.g_00619	Prat.g_00477
OG0001351	Prbe.g_00558	Prat.g_00541
OG0001352	Prbe.g_00456	Prat.g_01577, Prat.g_00755
OG0001353	Prbe.g_01776	Prat.g_00228
OG0001354	Prbe.g_01313	Prat.g_00855
OG0001355	Prbe.g_01265	Prat.g_00997
OG0001356	Prbe.g_00103	Prat.g_00692
OG0001357	Prbe.g_01378	Prat.g_00922
OG0001358	Prbe.g_01392	Prat.g_00936
OG0001359	Prbe.g_00046	Prat.g_01555
OG0001360	Prbe.g_00047	Prat.g_01554
OG0001361	Prbe.g_01495	Prat.g_01102
OG0001362	Prbe.g_00721	Prat.g_00828
OG0001364	Prbe.g_00236	Prat.g_01433
OG0001365	Prbe.g_00161	Prat.g_01460
OG0001366	Prbe.g_00948	Prat.g_01629
OG0001368	Prbe.g_00764	Prat.g_01798
OG0001369	Prbe.g_01394	Prat.g_00938
OG0001370	Prbe.g_00686, Prbe.g_00084	Prat.g_00818
OG0001370	Prbe.g_01629	Prat.g_00632
OG0001371	Prbe.g_00171	Prat.g_00063
OG0001372	Prbe.g_00173	Prat.g_00065
OG0001373	Prbe.g_00180	Prat.g_00072
OG0001374	Prbe.g_00191	Prat.g_00085
OG0001375	Prbe.g_01680	Prat.g_00135
OG0001376	Prbe.g_01786	Prat.g_00239
OG0001377	Prbe.g_01810	Prat.g_00263
OG0001378	Prbe.g_01827	Prat.g_00280
OG0001379	Prbe.g_00270	Prat.g_01396
OG0001380	Prbe.g_01202	Prat.g_00771
OG0001381	Prbe.g_00675	Prat.g_00416
OG0001382	Prbe.g_00669	Prat.g_00423
OG0001383	Prbe.g_00622	Prat.g_00474
OG0001385	Prbe.g_01452	Prat.g_01057
OG0001386	Prbe.g_00448	Prat.g_00748
OG0001387	Prbe.g_00450	Prat.g_00750
OG0001388	Prbe.g_00461	Prat.g_00760
OG0001389	Prbe.g_01435	Prat.g_00793
OG0001390	Prbe.g_01604	Prat.g_01225
OG0001391	Prbe.g_01316	Prat.g_00858
OG0001392	Prbe.g_00102	Prat.g_00691
OG0001393	Prbe.g_00104	Prat.g_00693
OG0001394	Prbe.g_00422	Prat.g_00721
OG0001395	Prbe.g_00425	Prat.g_00724
OG0001396	Prbe.g_01023	Prat.g_01550
OG0001397	Prbe.g_01405	Prat.g_00949
OG0001398	Prbe.g_01293	Prat.g_00969
OG0001399	Prbe.g_00094	Prat.g_00679
OG0001400	Prbe.g_01621	Prat.g_01521
OG0001401	Prbe.g_00051	Prat.g_00655
OG0001402	Prbe.g_01564	Prat.g_01170
OG0001403	Prbe.g_00892	Prat.g_01250
OG0001404	Prbe.g_01408	Prat.g_00825
OG0001405	Prbe.g_00372	Prat.g_01292
OG0001406	Prbe.g_00269	Prat.g_01397
OG0001407	Prbe.g_00266	Prat.g_01402
OG0001408	Prbe.g_00221	Prat.g_01447
OG0001409	Prbe.g_01123	Prat.g_00646
OG0001410	Prbe.g_00003	Prat.g_00827
OG0001412	Prbe.g_01330	Prat.g_00872
OG0001417	Prbe.g_00449	Prat.g_00749
OG0001418	Prbe.g_00733	Prat.g_01524
OG0001419	Prbe.g_01322	Prat.g_00864
OG0001420	Prbe.g_00106	Prat.g_00695
OG0001421	Prbe.g_00111	Prat.g_00700
OG0001422	Prbe.g_00716	Prat.g_01226
OG0001423	Prbe.g_00712	Prat.g_00624
OG0001424	Prbe.g_00218	Prat.g_01449
OG0001428	Prbe.g_00339, Prbe.g_00337	Prat.g_01323
OG0001429	Prbe.g_01360	Prat.g_00906
OG0001432	Prbe.g_01620	Prat.g_01522
OG0001434	Prbe.g_01025	Prat.g_01579
OG0001435	Prbe.g_01585	Prat.g_00649
OG0001439	Prbe.g_01255	Prat.g_01005
OG0001440	Prbe.g_01397	Prat.g_00941
OG0001443	Prbe.g_01568	Prat.g_01173
OG0001445	Prbe.g_00033	Prat.g_00381
OG0001446	Prbe.g_00034	Prat.g_00380
OG0001447	Prbe.g_01575	Prat.g_01195
OG0001448	Prbe.g_00028	Prat.g_00810
OG0001452	Prbe.g_01165	Prat.g_01848
OG0001454	Prbe.g_00677	Prat.g_00658
OG0001455	Prbe.g_00703	Prat.g_01505
OG0001457	Prbe.g_01211	Prat.g_00779
OG0001459	Prbe.g_00378	Prat.g_01290
OG0001460	Prbe.g_00491	Prat.g_00833
OG0001461	Prbe.g_01442	Prat.g_01047
OG0001462	Prbe.g_01589	Prat.g_01194
OG0001463	Prbe.g_00671	Prat.g_00420
OG0001465	Prbe.g_01613	Prat.g_01216
OG0001466	Prbe.g_00206	Prat.g_00635
OG0001468	Prbe.g_00807	Prat.g_01755
OG0001473	Prbe.g_01315	Prat.g_00857
OG0001482	Prbe.g_00040	Prat.g_01237
OG0001483	Prbe.g_00899	Prat.g_01243
OG0001486	Prbe.g_00437	Prat.g_00737
OG0001487	Prbe.g_00509	Prat.g_00588
OG0001488	Prbe.g_01720	Prat.g_00173
OG0001504	Prbe.g_00432	Prat.g_00732
OG0001505	Prbe.g_00023	Prat.g_00460
OG0001506	Prbe.g_01596	Prat.g_01198
OG0001522	Prbe.g_00073, Prbe.g_01122	Prat.g_00656
OG0001526	Prbe.g_00109	Prat.g_00698
OG0001531	Prbe.g_00736, Prbe.g_00710	Prat.g_00630
OG0001535	Prbe.g_01287	Prat.g_00975
OG0001544	Prbe.g_00022	Prat.g_01517
OG0001545	Prbe.g_00413	Prat.g_00711
OG0001546	Prbe.g_01260	Prat.g_00850
OG0001587	Prbe.g_00157	Prat.g_00378
OG0001588	Prbe.g_01610	Prat.g_01227
OG0001593	Prbe.g_00670	Prat.g_00422
OG0001608	Prbe.g_00202	Prat.g_01466
OG0001622	Prbe.g_00741	Prat.g_01511
OG0001631	Prbe.g_00500	Prat.g_00596
OG0001632	Prbe.g_00211	Prat.g_01467
OG0001633	Prbe.g_00203	Prat.g_00854
OG0001634	Prbe.g_00742	Prat.g_01512
OG0001635	Prbe.g_00743	Prat.g_01513
OG0001636	Prbe.g_00744	Prat.g_01514
OG0001697	Prbe.g_01018, Prbe.g_00092	Prat.g_00675
OG0001711	Prbe.g_00875, Prbe.g_01043	Prat.g_00041
OG0001714	Prbe.g_00271	Prat.g_01395
OG0001715	Prbe.g_00768	Prat.g_01794
OG0001716	Prbe.g_01518	Prat.g_01125
OG0001717	Prbe.g_00099	Prat.g_00687
OG0001718	Prbe.g_00093	Prat.g_00677, Prat.g_01581
OG0001719	Prbe.g_01893	Prat.g_01328, Prat.g_00349
OG0001721	Prbe.g_00684, Prbe.g_00004	Prat.g_00651
OG0001735	Prbe.g_01050	Prat.g_01551, Prat.g_01564
OG0001735	Prbe.g_01022	Prat.g_01535
OG0001736	Prbe.g_00433	Prat.g_00733
OG0001737	Prbe.g_00141	Prat.g_00043
OG0001738	Prbe.g_01654	Prat.g_00109
OG0001739	Prbe.g_01653	Prat.g_00108
OG0001740	Prbe.g_01652	Prat.g_00107
OG0001741	Prbe.g_01641	Prat.g_00097
OG0001742	Prbe.g_01606	Prat.g_01231
OG0001743	Prbe.g_01791	Prat.g_00244
OG0001744	Prbe.g_00940	Prat.g_01638
OG0001745	Prbe.g_00569	Prat.g_00529
OG0001746	Prbe.g_00879	Prat.g_01262
OG0001747	Prbe.g_01536	Prat.g_01143
OG0001748	Prbe.g_00467	Prat.g_00766
OG0001749	Prbe.g_00457	Prat.g_00756
OG0001750	Prbe.g_01406	Prat.g_00950
OG0001751	Prbe.g_01396	Prat.g_00940
OG0001752	Prbe.g_01390	Prat.g_00935
OG0001753	Prbe.g_01346	Prat.g_00892
OG0001754	Prbe.g_01311	Prat.g_00952
OG0001755	Prbe.g_00429	Prat.g_00729
OG0001756	Prbe.g_01227	Prat.g_01032
OG0001757	Prbe.g_00016	Prat.g_01218
OG0001758	Prbe.g_01276	Prat.g_00986
OG0001759	Prbe.g_01283	Prat.g_00979
OG0001760	Prbe.g_00407	Prat.g_00706
OG0001761	Prbe.g_00446	Prat.g_00746
OG0001762	Prbe.g_01455	Prat.g_01060
OG0001763	Prbe.g_01665	Prat.g_00120
OG0001764	Prbe.g_01916	Prat.g_00371
OG0001765	Prbe.g_01884	Prat.g_00339
OG0001766	Prbe.g_01883	Prat.g_00338
OG0001767	Prbe.g_01882	Prat.g_00337
OG0001768	Prbe.g_01881	Prat.g_00336
OG0001769	Prbe.g_01880	Prat.g_00335
OG0001770	Prbe.g_00821	Prat.g_01741
OG0001771	Prbe.g_00837	Prat.g_01725
OG0001772	Prbe.g_01674	Prat.g_00129
OG0001773	Prbe.g_00164	Prat.g_00832
OG0001774	Prbe.g_01728	Prat.g_00181
OG0001775	Prbe.g_01734	Prat.g_00187
OG0001776	Prbe.g_00907	Prat.g_01221
OG0001777	Prbe.g_01164	Prat.g_01847
OG0001778	Prbe.g_01168	Prat.g_01851
OG0001779	Prbe.g_01169	Prat.g_01852
OG0001780	Prbe.g_01401	Prat.g_00945
OG0001781	Prbe.g_01174	Prat.g_01859
OG0001782	Prbe.g_01183	Prat.g_01868
OG0001795	Prbe.g_00572	Prat.g_00526
OG0001798	Prbe.g_01015	Prat.g_00608
OG0001799	Prbe.g_00217	Prat.g_01450
OG0001801	Prbe.g_01599	Prat.g_01207
OG0001802	Prbe.g_00728	Prat.g_00638
OG0001803	Prbe.g_01383	Prat.g_00927
OG0001805	Prbe.g_00100	Prat.g_00689
OG0001831	Prbe.g_01554	Prat.g_01160
OG0001834	Prbe.g_00727	Prat.g_00780
OG0001835	Prbe.g_00490	Prat.g_01501
OG0001836	Prbe.g_01576	Prat.g_01196
OG0001852	Prbe.g_00075	Prat.g_00623
OG0001857	Prbe.g_00209, Prbe.g_01578	Prat.g_01183
OG0001858	Prbe.g_01117	Prat.g_01553
OG0001878	Prbe.g_01038	Prat.g_01536
OG0001881	Prbe.g_01013	Prat.g_01205
OG0001883	Prbe.g_00135	Prat.g_00035
OG0001884	Prbe.g_00780	Prat.g_01782
OG0001885	Prbe.g_00262	Prat.g_01406
OG0001886	Prbe.g_00574	Prat.g_00524
OG0001887	Prbe.g_01526	Prat.g_01133
OG0001891	Prbe.g_01201	Prat.g_00770
OG0001892	Prbe.g_00029	Prat.g_01220
OG0001893	Prbe.g_01309	Prat.g_00954
OG0001894	Prbe.g_01339	Prat.g_00882
OG0001895	Prbe.g_00172	Prat.g_00064
OG0001896	Prbe.g_00708	Prat.g_00628
OG0001897	Prbe.g_01901	Prat.g_00357
OG0001898	Prbe.g_01806	Prat.g_00259
OG0001899	Prbe.g_00148	Prat.g_00050
OG0001900	Prbe.g_00147	Prat.g_00049
OG0001901	Prbe.g_00143	Prat.g_00045
OG0001902	Prbe.g_01192	Prat.g_01876
OG0001903	Prbe.g_01005	Prat.g_01506, Prat.g_01562
OG0001904	Prbe.g_00024	Prat.g_01206
OG0001921	Prbe.g_01480	Prat.g_01085
OG0001923	Prbe.g_01041	Prat.g_00625
OG0001924	Prbe.g_00201	Prat.g_00650
OG0001925	Prbe.g_00198	Prat.g_00664
OG0001926	Prbe.g_00706	Prat.g_01209
OG0001927	Prbe.g_00095	Prat.g_00681
OG0001928	Prbe.g_01887	Prat.g_00342
OG0001929	Prbe.g_00665	Prat.g_00427
OG0001930	Prbe.g_00637	Prat.g_00457
OG0001931	Prbe.g_01213	Prat.g_00787
OG0001932	Prbe.g_01425	Prat.g_00806
OG0001933	Prbe.g_00014	Prat.g_01490
OG0001934	Prbe.g_00107	Prat.g_00696
OG0001935	Prbe.g_01411	Prat.g_00662
OG0001936	Prbe.g_00734	Prat.g_00642
OG0001937	Prbe.g_00729	Prat.g_01526
OG0001938	Prbe.g_00065	Prat.g_00819
OG0001939	Prbe.g_01838	Prat.g_00673
OG0001941	Prbe.g_00497	Prat.g_00599
OG0001942	Prbe.g_00498	Prat.g_00598
OG0001943	Prbe.g_01582	Prat.g_01186
OG0001944	Prbe.g_00231	Prat.g_01438
OG0001945	Prbe.g_00045	Prat.g_01556
OG0001946	Prbe.g_01580	Prat.g_01185
OG0001947	Prbe.g_00090	Prat.g_01481
OG0001948	Prbe.g_00804	Prat.g_01758
OG0001951	Prbe.g_00338	Prat.g_00782
OG0001962	Prbe.g_00871	Prat.g_00786
OG0001963	Prbe.g_00872	Prat.g_00785
OG0001964	Prbe.g_00873	Prat.g_00784
OG0001968	Prbe.g_00264	Prat.g_01404
OG0001973	Prbe.g_01703	Prat.g_00155
OG0001980	Prbe.g_01381	Prat.g_00853
OG0001981	Prbe.g_00332	Prat.g_01276
OG0001995	Prbe.g_00129	Prat.g_00030
OG0002002	Prbe.g_00918	Prat.g_01659
OG0002003	Prbe.g_00803	Prat.g_01331
OG0002008	Prbe.g_01600	Prat.g_00661
OG0002009	Prbe.g_01616	Prat.g_01223
OG0002015	Prbe.g_00091	Prat.g_00674
OG0002017	Prbe.g_01622	Prat.g_01464
OG0002018	Prbe.g_00032	Prat.g_00382
OG0002049	Prbe.g_01601	Prat.g_01222
OG0002050	Prbe.g_00097	Prat.g_00683
OG0002080	Prbe.g_00700	Prat.g_01233
OG0002087	Prbe.g_00082	Prat.g_00633
OG0002094	Prbe.g_01131	Prat.g_01540
OG0002096	Prbe.g_01888	Prat.g_00343
OG0002097	Prbe.g_01951	Prat.g_01465
OG0002098	Prbe.g_00737	Prat.g_00168
OG0002099	Prbe.g_00738	Prat.g_01232
OG0002101	Prbe.g_00096	Prat.g_00682
OG0002102	Prbe.g_01447	Prat.g_01052
OG0002103	Prbe.g_01525	Prat.g_01132
OG0002104	Prbe.g_01583	Prat.g_01488
OG0002105	Prbe.g_01590	Prat.g_00645
OG0002106	Prbe.g_00213	Prat.g_01453
OG0002107	Prbe.g_00210	Prat.g_00670
OG0002108	Prbe.g_00199	Prat.g_01493
OG0002109	Prbe.g_00002	Prat.g_01518
OG0002112	Prbe.g_01037	Prat.g_01537
OG0002113	Prbe.g_01036	Prat.g_01538
OG0002114	Prbe.g_00986	Prat.g_01591
OG0002160	Prbe.g_00723	Prat.g_00636
OG0002161	Prbe.g_00731	Prat.g_00641
OG0002164	Prbe.g_00089	Prat.g_01229
OG0002166	Prbe.g_01625	Prat.g_00781
OG0002167	Prbe.g_00908	Prat.g_01483
OG0002169	Prbe.g_01129	Prat.g_01576
OG0002217	Prbe.g_01780	Prat.g_00232
OG0002223	Prbe.g_00101	Prat.g_00690
OG0002225	Prbe.g_01318	Prat.g_00860
OG0002332	Prbe.g_01619	Prat.g_00820
OG0002334	Prbe.g_00031	Prat.g_01494
