Orthogroup	Prbe	Prau
OG0001119	Prbe.g_00848	Prau.g_01858
OG0001120	Prbe.g_00847	Prau.g_01859
OG0001121	Prbe.g_00845	Prau.g_01861
OG0001122	Prbe.g_00844	Prau.g_01862
OG0001123	Prbe.g_00843	Prau.g_01863
OG0001124	Prbe.g_00841	Prau.g_01865
OG0001125	Prbe.g_00839	Prau.g_01867
OG0001126	Prbe.g_00838	Prau.g_01868
OG0001127	Prbe.g_00835	Prau.g_01870
OG0001128	Prbe.g_00834	Prau.g_01871
OG0001129	Prbe.g_00833	Prau.g_01872
OG0001130	Prbe.g_00830	Prau.g_01875
OG0001131	Prbe.g_00829	Prau.g_01876
OG0001132	Prbe.g_00828	Prau.g_01877
OG0001133	Prbe.g_00827	Prau.g_01878
OG0001134	Prbe.g_00826	Prau.g_01879
OG0001135	Prbe.g_00825	Prau.g_01880
OG0001136	Prbe.g_00824	Prau.g_01881
OG0001137	Prbe.g_00823	Prau.g_01882
OG0001138	Prbe.g_00822	Prau.g_01883
OG0001139	Prbe.g_00820	Prau.g_01884
OG0001140	Prbe.g_00819	Prau.g_01885
OG0001141	Prbe.g_00818	Prau.g_01886
OG0001142	Prbe.g_00814	Prau.g_01889
OG0001143	Prbe.g_00813	Prau.g_01890
OG0001144	Prbe.g_00812	Prau.g_01891
OG0001145	Prbe.g_00811	Prau.g_01892
OG0001146	Prbe.g_00810	Prau.g_01893
OG0001147	Prbe.g_00809	Prau.g_01894
OG0001148	Prbe.g_00808	Prau.g_01895
OG0001149	Prbe.g_00806	Prau.g_01897
OG0001150	Prbe.g_00805	Prau.g_01898
OG0001151	Prbe.g_00801	Prau.g_01900
OG0001152	Prbe.g_00800	Prau.g_01901
OG0001153	Prbe.g_00799	Prau.g_01902
OG0001154	Prbe.g_00797	Prau.g_01904
OG0001155	Prbe.g_00795	Prau.g_01906
OG0001156	Prbe.g_00793	Prau.g_01908
OG0001157	Prbe.g_00791	Prau.g_01909
OG0001158	Prbe.g_00789	Prau.g_01911
OG0001159	Prbe.g_00788	Prau.g_01912
OG0001160	Prbe.g_00787	Prau.g_01913
OG0001161	Prbe.g_00786	Prau.g_01914
OG0001162	Prbe.g_00785	Prau.g_01915
OG0001163	Prbe.g_00784	Prau.g_01916
OG0001164	Prbe.g_00783	Prau.g_01917
OG0001165	Prbe.g_00782	Prau.g_01918
OG0001166	Prbe.g_00781	Prau.g_01919
OG0001167	Prbe.g_00779	Prau.g_01920
OG0001168	Prbe.g_00778	Prau.g_01921
OG0001169	Prbe.g_00777	Prau.g_01922
OG0001170	Prbe.g_00776	Prau.g_01923
OG0001171	Prbe.g_00775	Prau.g_01924
OG0001172	Prbe.g_00773	Prau.g_01926
OG0001173	Prbe.g_00771	Prau.g_01928
OG0001174	Prbe.g_00770	Prau.g_01929
OG0001175	Prbe.g_00769	Prau.g_01930
OG0001176	Prbe.g_00767	Prau.g_01931
OG0001177	Prbe.g_00765	Prau.g_01933
OG0001178	Prbe.g_00762	Prau.g_01936
OG0001179	Prbe.g_00761	Prau.g_01937
OG0001180	Prbe.g_00760	Prau.g_01938
OG0001181	Prbe.g_00759	Prau.g_01939
OG0001182	Prbe.g_00758	Prau.g_01940
OG0001183	Prbe.g_00745	Prau.g_01941
OG0001184	Prbe.g_00747	Prau.g_01943
OG0001185	Prbe.g_00749	Prau.g_01946
OG0001186	Prbe.g_00750	Prau.g_01947
OG0001187	Prbe.g_00751	Prau.g_01949
OG0001188	Prbe.g_00752	Prau.g_01950
OG0001189	Prbe.g_00753	Prau.g_01951
OG0001190	Prbe.g_00754	Prau.g_01952
OG0001191	Prbe.g_00755	Prau.g_01953
OG0001192	Prbe.g_00756	Prau.g_01954
OG0001193	Prbe.g_01134	Prau.g_01955
OG0001194	Prbe.g_01135	Prau.g_01956
OG0001195	Prbe.g_01136	Prau.g_01957
OG0001196	Prbe.g_01137	Prau.g_01958
OG0001197	Prbe.g_01138	Prau.g_01959
OG0001198	Prbe.g_01139	Prau.g_01960
OG0001199	Prbe.g_01140	Prau.g_01961
OG0001200	Prbe.g_01141	Prau.g_01962
OG0001201	Prbe.g_01142	Prau.g_01963
OG0001202	Prbe.g_01143	Prau.g_01964
OG0001203	Prbe.g_01145	Prau.g_01966
OG0001204	Prbe.g_01147	Prau.g_01968
OG0001205	Prbe.g_01149	Prau.g_01969
OG0001206	Prbe.g_01150	Prau.g_01970
OG0001207	Prbe.g_01151	Prau.g_01971
OG0001208	Prbe.g_01152	Prau.g_01972
OG0001209	Prbe.g_01153	Prau.g_01973
OG0001210	Prbe.g_01154	Prau.g_01974
OG0001211	Prbe.g_01155	Prau.g_01975
OG0001212	Prbe.g_01156	Prau.g_01976
OG0001213	Prbe.g_01157	Prau.g_01977
OG0001214	Prbe.g_01159	Prau.g_01979
OG0001215	Prbe.g_01160	Prau.g_01980
OG0001216	Prbe.g_01161	Prau.g_01981
OG0001217	Prbe.g_01162	Prau.g_01982
OG0001218	Prbe.g_01163	Prau.g_01983
OG0001219	Prbe.g_01166	Prau.g_01985
OG0001220	Prbe.g_01167	Prau.g_01986
OG0001221	Prbe.g_01171	Prau.g_01989
OG0001222	Prbe.g_01172	Prau.g_01990
OG0001223	Prbe.g_01173	Prau.g_01991
OG0001224	Prbe.g_01175	Prau.g_01992
OG0001225	Prbe.g_01176	Prau.g_01993
OG0001226	Prbe.g_01177	Prau.g_01994
OG0001227	Prbe.g_01178	Prau.g_01995
OG0001228	Prbe.g_01179	Prau.g_01996
OG0001229	Prbe.g_01180	Prau.g_01997
OG0001230	Prbe.g_01181	Prau.g_01998
OG0001231	Prbe.g_01182	Prau.g_01999
OG0001232	Prbe.g_01185	Prau.g_02000
OG0001233	Prbe.g_01186	Prau.g_02001
OG0001234	Prbe.g_01187	Prau.g_02002
OG0001235	Prbe.g_01188	Prau.g_02003
OG0001236	Prbe.g_01190	Prau.g_02005
OG0001237	Prbe.g_01191	Prau.g_02006
OG0001238	Prbe.g_01194	Prau.g_02008
OG0001239	Prbe.g_01195	Prau.g_02009
OG0001240	Prbe.g_01196	Prau.g_02010
OG0001241	Prbe.g_01056	Prau.g_02012
OG0001242	Prbe.g_01057	Prau.g_02014
OG0001243	Prbe.g_01058	Prau.g_02015
OG0001244	Prbe.g_01059	Prau.g_02016
OG0001245	Prbe.g_01060	Prau.g_02017
OG0001246	Prbe.g_01061	Prau.g_02018
OG0001247	Prbe.g_01062	Prau.g_02019
OG0001248	Prbe.g_01063	Prau.g_02020
OG0001249	Prbe.g_01064	Prau.g_02021
OG0001250	Prbe.g_01065	Prau.g_02022
OG0001251	Prbe.g_01632	Prau.g_00093
OG0001252	Prbe.g_01682	Prau.g_00139
OG0001253	Prbe.g_01697	Prau.g_00151
OG0001254	Prbe.g_01835	Prau.g_00283
OG0001255	Prbe.g_01891	Prau.g_00335
OG0001257	Prbe.g_00651	Prau.g_00523
OG0001258	Prbe.g_00635	Prau.g_00539
OG0001259	Prbe.g_00544	Prau.g_00628
OG0001260	Prbe.g_01312	Prau.g_00799
OG0001261	Prbe.g_01258	Prau.g_00888
OG0001262	Prbe.g_01275	Prau.g_00905
OG0001263	Prbe.g_01570	Prau.g_00926
OG0001265	Prbe.g_01393	Prau.g_01065
OG0001266	Prbe.g_00495	Prau.g_01112
OG0001267	Prbe.g_01567	Prau.g_01191
OG0001268	Prbe.g_01552	Prau.g_01204
OG0001269	Prbe.g_00398	Prau.g_01392
OG0001270	Prbe.g_00268	Prau.g_01571
OG0001271	Prbe.g_00255	Prau.g_01582
OG0001272	Prbe.g_00486	Prau.g_01624
OG0001273	Prbe.g_00194	Prau.g_01625
OG0001274	Prbe.g_00017	Prau.g_01630
OG0001275	Prbe.g_01624	Prau.g_01645
OG0001276	Prbe.g_01414	Prau.g_01657, Prau.g_01309
OG0001277	Prbe.g_01026	Prau.g_01662
OG0001278	Prbe.g_00994	Prau.g_01724
OG0001279	Prbe.g_00990	Prau.g_01728
OG0001280	Prbe.g_00987	Prau.g_01731
OG0001281	Prbe.g_01113	Prau.g_01797
OG0001282	Prbe.g_00980	Prau.g_01822
OG0001283	Prbe.g_00794	Prau.g_01907
OG0001284	Prbe.g_00763	Prau.g_01935
OG0001285	Prbe.g_01146	Prau.g_01967
OG0001286	Prbe.g_01198	Prau.g_02011
OG0001287	Prbe.g_00018	Prau.g_01704
OG0001288	Prbe.g_01935	Prau.g_00478
OG0001292	Prbe.g_00179	Prau.g_00075
OG0001293	Prbe.g_00181	Prau.g_00077
OG0001294	Prbe.g_01633	Prau.g_00094
OG0001295	Prbe.g_01663	Prau.g_00120
OG0001296	Prbe.g_01670	Prau.g_00126
OG0001297	Prbe.g_01748	Prau.g_00200
OG0001298	Prbe.g_01796	Prau.g_00245
OG0001299	Prbe.g_01805	Prau.g_00254
OG0001300	Prbe.g_00913	Prau.g_00376
OG0001301	Prbe.g_01483	Prau.g_00677
OG0001302	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133	Prau.g_00804
OG0001303	Prbe.g_01612	Prau.g_00809
OG0001304	Prbe.g_01306	Prau.g_01080
OG0001305	Prbe.g_01301	Prau.g_01085
OG0001306	Prbe.g_01184	Prau.g_01120
OG0001307	Prbe.g_00912	Prau.g_01129
OG0001308	Prbe.g_00204	Prau.g_01153
OG0001309	Prbe.g_01148	Prau.g_01155
OG0001310	Prbe.g_00056	Prau.g_01165
OG0001311	Prbe.g_01516	Prau.g_01234
OG0001312	Prbe.g_00399	Prau.g_01393
OG0001313	Prbe.g_01920	Prau.g_01628
OG0001314	Prbe.g_00962	Prau.g_01755
OG0001315	Prbe.g_00927	Prau.g_01789
OG0001316	Prbe.g_00798	Prau.g_01903
OG0001318	Prbe.g_01685	Prau.g_00142
OG0001319	Prbe.g_01790	Prau.g_00239
OG0001320	Prbe.g_00005	Prau.g_00509
OG0001321	Prbe.g_00496	Prau.g_00811
OG0001322	Prbe.g_01598	Prau.g_00835
OG0001323	Prbe.g_00405	Prau.g_01104
OG0001324	Prbe.g_00685	Prau.g_01137
OG0001325	Prbe.g_00724	Prau.g_01159
OG0001326	Prbe.g_00013	Prau.g_01344
OG0001327	Prbe.g_00205	Prau.g_01345
OG0001328	Prbe.g_00888	Prau.g_01376
OG0001329	Prbe.g_01193	Prau.g_01429
OG0001330	Prbe.g_00222	Prau.g_01621
OG0001331	Prbe.g_00989	Prau.g_01729
OG0001332	Prbe.g_00938	Prau.g_01778
OG0001333	Prbe.g_00832	Prau.g_01873
OG0001334	Prbe.g_00772	Prau.g_01927
OG0001335	Prbe.g_01144	Prau.g_01965
OG0001336	Prbe.g_01672	Prau.g_00129
OG0001337	Prbe.g_01662	Prau.g_00119
OG0001338	Prbe.g_00874	Prau.g_00145
OG0001339	Prbe.g_01752	Prau.g_00204
OG0001340	Prbe.g_01801	Prau.g_00250
OG0001341	Prbe.g_01814	Prau.g_00263
OG0001342	Prbe.g_01834	Prau.g_00282
OG0001343	Prbe.g_01897	Prau.g_00341
OG0001345	Prbe.g_01932	Prau.g_00475
OG0001346	Prbe.g_00661	Prau.g_00513
OG0001347	Prbe.g_00647	Prau.g_00527
OG0001349	Prbe.g_00624	Prau.g_00550
OG0001350	Prbe.g_00619	Prau.g_00555
OG0001351	Prbe.g_00558	Prau.g_00616
OG0001352	Prbe.g_00456	Prau.g_00722
OG0001353	Prbe.g_01776	Prau.g_00743
OG0001354	Prbe.g_01313	Prau.g_00038
OG0001355	Prbe.g_01265	Prau.g_00894
OG0001356	Prbe.g_00103	Prau.g_00940
OG0001357	Prbe.g_01378	Prau.g_01043
OG0001358	Prbe.g_01392	Prau.g_01064
OG0001359	Prbe.g_00046	Prau.g_01178
OG0001360	Prbe.g_00047	Prau.g_01179
OG0001361	Prbe.g_01495	Prau.g_01256
OG0001362	Prbe.g_00721	Prau.g_01320
OG0001363	Prbe.g_00165	Prau.g_01433
OG0001364	Prbe.g_00236	Prau.g_01601
OG0001365	Prbe.g_00161	Prau.g_01272
OG0001366	Prbe.g_00948	Prau.g_01769
OG0001368	Prbe.g_00764	Prau.g_01934
OG0001369	Prbe.g_01394	Prau.g_01066
OG0001371	Prbe.g_00171	Prau.g_00069
OG0001372	Prbe.g_00173	Prau.g_00070
OG0001373	Prbe.g_00180	Prau.g_00076
OG0001374	Prbe.g_00191	Prau.g_00088
OG0001375	Prbe.g_01680	Prau.g_00136
OG0001376	Prbe.g_01786	Prau.g_00235
OG0001377	Prbe.g_01810	Prau.g_00258
OG0001378	Prbe.g_01827	Prau.g_00274
OG0001379	Prbe.g_00270	Prau.g_00364
OG0001381	Prbe.g_00675	Prau.g_00495
OG0001382	Prbe.g_00669	Prau.g_00502
OG0001383	Prbe.g_00622	Prau.g_00552
OG0001384	Prbe.g_00614	Prau.g_00560
OG0001385	Prbe.g_01452	Prau.g_00706
OG0001386	Prbe.g_00448	Prau.g_00714
OG0001387	Prbe.g_00450	Prau.g_00716
OG0001388	Prbe.g_00461	Prau.g_00726
OG0001389	Prbe.g_01435	Prau.g_00760
OG0001390	Prbe.g_01604	Prau.g_00798
OG0001391	Prbe.g_01316	Prau.g_00840
OG0001392	Prbe.g_00102	Prau.g_00939
OG0001393	Prbe.g_00104	Prau.g_00941
OG0001394	Prbe.g_00422	Prau.g_00961
OG0001395	Prbe.g_00425	Prau.g_00964
OG0001396	Prbe.g_01023	Prau.g_01047
OG0001397	Prbe.g_01405	Prau.g_01074
OG0001398	Prbe.g_01293	Prau.g_01093
OG0001399	Prbe.g_00094	Prau.g_01102
OG0001400	Prbe.g_01621	Prau.g_01110
OG0001401	Prbe.g_00051	Prau.g_01117
OG0001402	Prbe.g_01564	Prau.g_01193
OG0001403	Prbe.g_00892	Prau.g_01372
OG0001404	Prbe.g_01408	Prau.g_01400
OG0001405	Prbe.g_00372	Prau.g_01410
OG0001406	Prbe.g_00269	Prau.g_01570
OG0001407	Prbe.g_00266	Prau.g_01573
OG0001408	Prbe.g_00221	Prau.g_01622
OG0001409	Prbe.g_01123	Prau.g_01635
OG0001414	Prbe.g_01602	Prau.g_00063
OG0001417	Prbe.g_00449	Prau.g_00715
OG0001418	Prbe.g_00733	Prau.g_00812
OG0001419	Prbe.g_01322	Prau.g_00844
OG0001420	Prbe.g_00106	Prau.g_00943
OG0001421	Prbe.g_00111	Prau.g_00947
OG0001422	Prbe.g_00716	Prau.g_01107
OG0001423	Prbe.g_00712	Prau.g_01180
OG0001424	Prbe.g_00218	Prau.g_01270
OG0001425	Prbe.g_01617	Prau.g_01640
OG0001427	Prbe.g_01049	Prau.g_00375
OG0001430	Prbe.g_00061	Prau.g_01057
OG0001431	Prbe.g_00053	Prau.g_01108
OG0001432	Prbe.g_01620	Prau.g_01111
OG0001435	Prbe.g_01585	Prau.g_01634
OG0001440	Prbe.g_01397	Prau.g_01068
OG0001443	Prbe.g_01568	Prau.g_01190
OG0001444	Prbe.g_01529	Prau.g_01225
OG0001445	Prbe.g_00033	Prau.g_01336
OG0001446	Prbe.g_00034	Prau.g_01338
OG0001447	Prbe.g_01575	Prau.g_01339
OG0001448	Prbe.g_00028	Prau.g_01653
OG0001449	Prbe.g_00349	Prau.g_01530
OG0001454	Prbe.g_00677	Prau.g_00369
OG0001455	Prbe.g_00703	Prau.g_00440
OG0001456	Prbe.g_00545	Prau.g_01674
OG0001457	Prbe.g_01211	Prau.g_00742
OG0001458	Prbe.g_00707	Prau.g_00797
OG0001460	Prbe.g_00491	Prau.g_00917
OG0001461	Prbe.g_01442	Prau.g_00988
OG0001462	Prbe.g_01589	Prau.g_01056
OG0001463	Prbe.g_00671	Prau.g_01101
OG0001465	Prbe.g_01613	Prau.g_01341
OG0001466	Prbe.g_00206	Prau.g_01709
OG0001468	Prbe.g_00807	Prau.g_01896
OG0001471	Prbe.g_00695	Prau.g_00457, Prau.g_00431
OG0001473	Prbe.g_01315	Prau.g_00925
OG0001482	Prbe.g_00040	Prau.g_01683, Prau.g_01667
OG0001484	Prbe.g_00166	Prau.g_01452
OG0001485	Prbe.g_00925	Prau.g_01791
OG0001486	Prbe.g_00437	Prau.g_00976
OG0001488	Prbe.g_01720	Prau.g_00173
OG0001489	Prbe.g_01091	Prau.g_00378
OG0001490	Prbe.g_00923	Prau.g_00406
OG0001492	Prbe.g_01256	Prau.g_00886
OG0001504	Prbe.g_00432	Prau.g_00971
OG0001505	Prbe.g_00023	Prau.g_00779
OG0001508	Prbe.g_01020	Prau.g_01633
OG0001509	Prbe.g_00478	Prau.g_01812
OG0001519	Prbe.g_00019	Prau.g_00392
OG0001521	Prbe.g_00162	Prau.g_01793, Prau.g_01273
OG0001522	Prbe.g_00073, Prbe.g_01122	Prau.g_01710
OG0001526	Prbe.g_00109	Prau.g_00945
OG0001535	Prbe.g_01287	Prau.g_00913
OG0001544	Prbe.g_00022	Prau.g_01296
OG0001574	Prbe.g_00722	Prau.g_01308
OG0001579	Prbe.g_00335	Prau.g_01477
OG0001580	Prbe.g_00347	Prau.g_01454
OG0001593	Prbe.g_00670	Prau.g_00501
OG0001607	Prbe.g_00376, Prbe.g_00377	Prau.g_01278
OG0001617	Prbe.g_00329	Prau.g_01386
OG0001618	Prbe.g_00917	Prau.g_01387
OG0001631	Prbe.g_00500	Prau.g_01264
OG0001720	Prbe.g_00160	Prau.g_01505
OG0001736	Prbe.g_00433	Prau.g_00972
OG0001873	Prbe.g_00375	Prau.g_01277
OG0001878	Prbe.g_01038	Prau.g_00042
OG0001880	Prbe.g_00085	Prau.g_01480
OG0001974	Prbe.g_00200	Prau.g_01438
OG0001986	Prbe.g_00336	Prau.g_01451
OG0002004	Prbe.g_00159	Prau.g_01481
OG0002067	Prbe.g_00690	Prau.g_00657
OG0002111	Prbe.g_01039	Prau.g_00041
OG0002141	Prbe.g_00689	Prau.g_00658
OG0002231	Prbe.g_00876	Prau.g_01529
OG0002326	Prbe.g_00479	Prau.g_00454
