Orthogroup	Prbe	Pram
OG0001113	Prbe.g_00854	Pram.g_01752
OG0001114	Prbe.g_00853	Pram.g_01753
OG0001115	Prbe.g_00852	Pram.g_01754
OG0001116	Prbe.g_00851	Pram.g_01755
OG0001117	Prbe.g_00850	Pram.g_01756
OG0001118	Prbe.g_00849	Pram.g_01757
OG0001119	Prbe.g_00848	Pram.g_01758
OG0001120	Prbe.g_00847	Pram.g_01759
OG0001121	Prbe.g_00845	Pram.g_01761
OG0001122	Prbe.g_00844	Pram.g_01762
OG0001123	Prbe.g_00843	Pram.g_01763
OG0001124	Prbe.g_00841	Pram.g_01765
OG0001125	Prbe.g_00839	Pram.g_01767
OG0001126	Prbe.g_00838	Pram.g_01768
OG0001127	Prbe.g_00835	Pram.g_01771
OG0001128	Prbe.g_00834	Pram.g_01772
OG0001129	Prbe.g_00833	Pram.g_01773
OG0001130	Prbe.g_00830	Pram.g_01776
OG0001131	Prbe.g_00829	Pram.g_01777
OG0001132	Prbe.g_00828	Pram.g_01778
OG0001133	Prbe.g_00827	Pram.g_01779
OG0001134	Prbe.g_00826	Pram.g_01780
OG0001135	Prbe.g_00825	Pram.g_01781
OG0001136	Prbe.g_00824	Pram.g_01782
OG0001137	Prbe.g_00823	Pram.g_01783
OG0001138	Prbe.g_00822	Pram.g_01784
OG0001139	Prbe.g_00820	Pram.g_01786
OG0001140	Prbe.g_00819	Pram.g_01787
OG0001141	Prbe.g_00818	Pram.g_01788
OG0001142	Prbe.g_00814	Pram.g_01793
OG0001143	Prbe.g_00813	Pram.g_01794
OG0001144	Prbe.g_00812	Pram.g_01795
OG0001145	Prbe.g_00811	Pram.g_01796
OG0001146	Prbe.g_00810	Pram.g_01797
OG0001147	Prbe.g_00809	Pram.g_01798
OG0001148	Prbe.g_00808	Pram.g_01799
OG0001149	Prbe.g_00806	Pram.g_01801
OG0001150	Prbe.g_00805	Pram.g_01802
OG0001151	Prbe.g_00801	Pram.g_01806
OG0001152	Prbe.g_00800	Pram.g_01807
OG0001153	Prbe.g_00799	Pram.g_01808
OG0001154	Prbe.g_00797	Pram.g_01810
OG0001155	Prbe.g_00795	Pram.g_01812
OG0001156	Prbe.g_00793	Pram.g_01814
OG0001157	Prbe.g_00791	Pram.g_01816
OG0001158	Prbe.g_00789	Pram.g_01818
OG0001159	Prbe.g_00788	Pram.g_01819
OG0001160	Prbe.g_00787	Pram.g_01820
OG0001161	Prbe.g_00786	Pram.g_01821
OG0001162	Prbe.g_00785	Pram.g_01822
OG0001163	Prbe.g_00784	Pram.g_01823
OG0001164	Prbe.g_00783	Pram.g_01824
OG0001165	Prbe.g_00782	Pram.g_01825
OG0001166	Prbe.g_00781	Pram.g_01826
OG0001167	Prbe.g_00779	Pram.g_01828
OG0001168	Prbe.g_00778	Pram.g_01829
OG0001169	Prbe.g_00777	Pram.g_01830
OG0001170	Prbe.g_00776	Pram.g_01831
OG0001171	Prbe.g_00775	Pram.g_01832
OG0001172	Prbe.g_00773	Pram.g_01834
OG0001173	Prbe.g_00771	Pram.g_01836
OG0001174	Prbe.g_00770	Pram.g_01837
OG0001175	Prbe.g_00769	Pram.g_01838
OG0001176	Prbe.g_00767	Pram.g_01840
OG0001177	Prbe.g_00765	Pram.g_01842
OG0001178	Prbe.g_00762	Pram.g_01845
OG0001179	Prbe.g_00761	Pram.g_01846
OG0001180	Prbe.g_00760	Pram.g_01847
OG0001181	Prbe.g_00759	Pram.g_01848
OG0001182	Prbe.g_00758	Pram.g_01849
OG0001183	Prbe.g_00745	Pram.g_01850
OG0001184	Prbe.g_00747	Pram.g_01852
OG0001185	Prbe.g_00749	Pram.g_01854
OG0001186	Prbe.g_00750	Pram.g_01855
OG0001187	Prbe.g_00751	Pram.g_01856
OG0001188	Prbe.g_00752	Pram.g_01857
OG0001189	Prbe.g_00753	Pram.g_01858
OG0001190	Prbe.g_00754	Pram.g_01859
OG0001191	Prbe.g_00755	Pram.g_01860
OG0001192	Prbe.g_00756	Pram.g_01861
OG0001193	Prbe.g_01134	Pram.g_01862
OG0001194	Prbe.g_01135	Pram.g_01863
OG0001195	Prbe.g_01136	Pram.g_01864
OG0001196	Prbe.g_01137	Pram.g_01865
OG0001197	Prbe.g_01138	Pram.g_01866
OG0001198	Prbe.g_01139	Pram.g_01867
OG0001199	Prbe.g_01140	Pram.g_01868
OG0001200	Prbe.g_01141	Pram.g_01869
OG0001201	Prbe.g_01142	Pram.g_01870
OG0001202	Prbe.g_01143	Pram.g_01871
OG0001203	Prbe.g_01145	Pram.g_01873
OG0001204	Prbe.g_01147	Pram.g_01875
OG0001205	Prbe.g_01149	Pram.g_01877
OG0001206	Prbe.g_01150	Pram.g_01878
OG0001207	Prbe.g_01151	Pram.g_01879
OG0001208	Prbe.g_01152	Pram.g_01880
OG0001209	Prbe.g_01153	Pram.g_01881
OG0001210	Prbe.g_01154	Pram.g_01882
OG0001211	Prbe.g_01155	Pram.g_01883
OG0001212	Prbe.g_01156	Pram.g_01884
OG0001213	Prbe.g_01157	Pram.g_01885
OG0001214	Prbe.g_01159	Pram.g_01887
OG0001215	Prbe.g_01160	Pram.g_01888
OG0001216	Prbe.g_01161	Pram.g_01889
OG0001217	Prbe.g_01162	Pram.g_01890
OG0001218	Prbe.g_01163	Pram.g_01891
OG0001219	Prbe.g_01166	Pram.g_01894
OG0001220	Prbe.g_01167	Pram.g_01895
OG0001221	Prbe.g_01171	Pram.g_01900
OG0001222	Prbe.g_01172	Pram.g_01901
OG0001223	Prbe.g_01173	Pram.g_01902
OG0001224	Prbe.g_01175	Pram.g_01904
OG0001225	Prbe.g_01176	Pram.g_01905
OG0001226	Prbe.g_01177	Pram.g_01906
OG0001227	Prbe.g_01178	Pram.g_01907
OG0001228	Prbe.g_01179	Pram.g_01908
OG0001229	Prbe.g_01180	Pram.g_01909
OG0001230	Prbe.g_01181	Pram.g_01910
OG0001231	Prbe.g_01182	Pram.g_01911
OG0001232	Prbe.g_01185	Pram.g_01913
OG0001233	Prbe.g_01186	Pram.g_01914
OG0001234	Prbe.g_01187	Pram.g_01915
OG0001235	Prbe.g_01188	Pram.g_01916
OG0001236	Prbe.g_01190	Pram.g_01918
OG0001237	Prbe.g_01191	Pram.g_01919
OG0001238	Prbe.g_01194	Pram.g_01924
OG0001239	Prbe.g_01195	Pram.g_01925
OG0001240	Prbe.g_01196	Pram.g_01926
OG0001241	Prbe.g_01056	Pram.g_01929
OG0001242	Prbe.g_01057	Pram.g_01930
OG0001243	Prbe.g_01058	Pram.g_01931
OG0001244	Prbe.g_01059	Pram.g_01932
OG0001245	Prbe.g_01060	Pram.g_01933
OG0001246	Prbe.g_01061	Pram.g_01934
OG0001247	Prbe.g_01062	Pram.g_01935
OG0001248	Prbe.g_01063	Pram.g_01936
OG0001249	Prbe.g_01064	Pram.g_01937
OG0001250	Prbe.g_01065	Pram.g_01938
OG0001251	Prbe.g_01632	Pram.g_00076
OG0001252	Prbe.g_01682	Pram.g_00124
OG0001253	Prbe.g_01697	Pram.g_00135
OG0001254	Prbe.g_01835	Pram.g_00269
OG0001255	Prbe.g_01891	Pram.g_00327
OG0001257	Prbe.g_00651	Pram.g_00418
OG0001258	Prbe.g_00635	Pram.g_00434
OG0001259	Prbe.g_00544	Pram.g_00527
OG0001260	Prbe.g_01312	Pram.g_00903
OG0001261	Prbe.g_01258	Pram.g_00844
OG0001262	Prbe.g_01275	Pram.g_00862
OG0001263	Prbe.g_01570	Pram.g_01161
OG0001264	Prbe.g_00416	Pram.g_00733
OG0001265	Prbe.g_01393	Pram.g_00981
OG0001266	Prbe.g_00495	Pram.g_00577
OG0001267	Prbe.g_01567	Pram.g_01157
OG0001268	Prbe.g_01552	Pram.g_01143
OG0001269	Prbe.g_00398	Pram.g_01477
OG0001270	Prbe.g_00268	Pram.g_01334
OG0001271	Prbe.g_00255	Pram.g_01322
OG0001272	Prbe.g_00486	Pram.g_00658
OG0001273	Prbe.g_00194	Pram.g_01272
OG0001274	Prbe.g_00017	Pram.g_01590
OG0001276	Prbe.g_01414	Pram.g_01003
OG0001277	Prbe.g_01026	Pram.g_01599
OG0001278	Prbe.g_00994	Pram.g_01624
OG0001279	Prbe.g_00990	Pram.g_01627
OG0001280	Prbe.g_00987	Pram.g_01630
OG0001281	Prbe.g_01113	Pram.g_01700
OG0001282	Prbe.g_00980	Pram.g_01637
OG0001283	Prbe.g_00794	Pram.g_01813
OG0001284	Prbe.g_00763	Pram.g_01844
OG0001285	Prbe.g_01146	Pram.g_01874
OG0001286	Prbe.g_01198	Pram.g_01928
OG0001287	Prbe.g_00018	Pram.g_01516
OG0001288	Prbe.g_01935	Pram.g_00372
OG0001290	Prbe.g_00131	Pram.g_00017
OG0001291	Prbe.g_00176	Pram.g_00056
OG0001292	Prbe.g_00179	Pram.g_00059
OG0001293	Prbe.g_00181	Pram.g_00061
OG0001294	Prbe.g_01633	Pram.g_00077
OG0001295	Prbe.g_01663	Pram.g_00105
OG0001296	Prbe.g_01670	Pram.g_00112
OG0001297	Prbe.g_01748	Pram.g_00184
OG0001298	Prbe.g_01796	Pram.g_00231
OG0001299	Prbe.g_01805	Pram.g_00240
OG0001300	Prbe.g_00913	Pram.g_01213
OG0001302	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133	Pram.g_01529
OG0001303	Prbe.g_01612	Pram.g_01196
OG0001304	Prbe.g_01306	Pram.g_00897
OG0001305	Prbe.g_01301	Pram.g_00892
OG0001307	Prbe.g_00912	Pram.g_01214
OG0001308	Prbe.g_00204	Pram.g_01275
OG0001311	Prbe.g_01516	Pram.g_01106
OG0001312	Prbe.g_00399	Pram.g_01476
OG0001313	Prbe.g_01920	Pram.g_00357
OG0001314	Prbe.g_00962	Pram.g_01655
OG0001316	Prbe.g_00798	Pram.g_01809
OG0001318	Prbe.g_01685	Pram.g_00127
OG0001319	Prbe.g_01790	Pram.g_00225
OG0001321	Prbe.g_00496	Pram.g_00576
OG0001322	Prbe.g_01598	Pram.g_01189
OG0001323	Prbe.g_00405	Pram.g_00723
OG0001324	Prbe.g_00685	Pram.g_00625
OG0001325	Prbe.g_00724	Pram.g_00648
OG0001326	Prbe.g_00013	Pram.g_00629
OG0001327	Prbe.g_00205	Pram.g_01276
OG0001328	Prbe.g_00888	Pram.g_01235
OG0001329	Prbe.g_01193	Pram.g_01922
OG0001330	Prbe.g_00222	Pram.g_01289
OG0001331	Prbe.g_00989	Pram.g_01628
OG0001332	Prbe.g_00938	Pram.g_01680
OG0001333	Prbe.g_00832	Pram.g_01774
OG0001334	Prbe.g_00772	Pram.g_01835
OG0001335	Prbe.g_01144	Pram.g_01872
OG0001336	Prbe.g_01672	Pram.g_00114
OG0001337	Prbe.g_01662	Pram.g_00104
OG0001338	Prbe.g_00874	Pram.g_01246
OG0001339	Prbe.g_01752	Pram.g_00188
OG0001340	Prbe.g_01801	Pram.g_00236
OG0001341	Prbe.g_01814	Pram.g_00249
OG0001342	Prbe.g_01834	Pram.g_00268
OG0001343	Prbe.g_01897	Pram.g_00334
OG0001345	Prbe.g_01932	Pram.g_00369
OG0001346	Prbe.g_00661	Pram.g_00408
OG0001347	Prbe.g_00647	Pram.g_00422
OG0001349	Prbe.g_00624	Pram.g_00446
OG0001350	Prbe.g_00619	Pram.g_00451
OG0001351	Prbe.g_00558	Pram.g_00515
OG0001352	Prbe.g_00456	Pram.g_00772
OG0001353	Prbe.g_01776	Pram.g_00211
OG0001354	Prbe.g_01313	Pram.g_00904
OG0001355	Prbe.g_01265	Pram.g_00851
OG0001356	Prbe.g_00103	Pram.g_00711
OG0001357	Prbe.g_01378	Pram.g_00969
OG0001358	Prbe.g_01392	Pram.g_00980
OG0001359	Prbe.g_00046	Pram.g_01551
OG0001360	Prbe.g_00047	Pram.g_01552
OG0001361	Prbe.g_01495	Pram.g_01085
OG0001362	Prbe.g_00721	Pram.g_01253
OG0001363	Prbe.g_00165	Pram.g_00045
OG0001364	Prbe.g_00236	Pram.g_01302
OG0001365	Prbe.g_00161	Pram.g_00041
OG0001366	Prbe.g_00948	Pram.g_01670
OG0001368	Prbe.g_00764	Pram.g_01843
OG0001369	Prbe.g_01394	Pram.g_00982
OG0001370	Prbe.g_00686	Pram.g_00610, Pram.g_00624
OG0001370	Prbe.g_00084	Pram.g_00649
OG0001371	Prbe.g_00171	Pram.g_00051
OG0001372	Prbe.g_00173	Pram.g_00053
OG0001373	Prbe.g_00180	Pram.g_00060
OG0001374	Prbe.g_00191	Pram.g_00071
OG0001375	Prbe.g_01680	Pram.g_00122
OG0001376	Prbe.g_01786	Pram.g_00221
OG0001377	Prbe.g_01810	Pram.g_00245
OG0001378	Prbe.g_01827	Pram.g_00261
OG0001379	Prbe.g_00270	Pram.g_01337
OG0001380	Prbe.g_01202	Pram.g_00788
OG0001381	Prbe.g_00675	Pram.g_00394
OG0001382	Prbe.g_00669	Pram.g_00399
OG0001383	Prbe.g_00622	Pram.g_00448
OG0001384	Prbe.g_00614	Pram.g_00457
OG0001385	Prbe.g_01452	Pram.g_01043
OG0001386	Prbe.g_00448	Pram.g_00764
OG0001387	Prbe.g_00450	Pram.g_00766
OG0001388	Prbe.g_00461	Pram.g_00777
OG0001389	Prbe.g_01435	Pram.g_01025
OG0001390	Prbe.g_01604	Pram.g_01533
OG0001391	Prbe.g_01316	Pram.g_00907
OG0001392	Prbe.g_00102	Pram.g_00710
OG0001393	Prbe.g_00104	Pram.g_00712
OG0001394	Prbe.g_00422	Pram.g_00739
OG0001395	Prbe.g_00425	Pram.g_00742
OG0001397	Prbe.g_01405	Pram.g_00993
OG0001398	Prbe.g_01293	Pram.g_00884
OG0001399	Prbe.g_00094	Pram.g_00702
OG0001400	Prbe.g_01621	Pram.g_01202
OG0001401	Prbe.g_00051	Pram.g_00698
OG0001402	Prbe.g_01564	Pram.g_01155
OG0001403	Prbe.g_00892	Pram.g_01231
OG0001404	Prbe.g_01408	Pram.g_00996
OG0001405	Prbe.g_00372	Pram.g_01467
OG0001406	Prbe.g_00269	Pram.g_01335
OG0001407	Prbe.g_00266	Pram.g_01332
OG0001408	Prbe.g_00221	Pram.g_01288
OG0001409	Prbe.g_01123	Pram.g_01563
OG0001410	Prbe.g_00003	Pram.g_01526
OG0001412	Prbe.g_01330	Pram.g_00920
OG0001414	Prbe.g_01602	Pram.g_01553
OG0001417	Prbe.g_00449	Pram.g_00765
OG0001418	Prbe.g_00733	Pram.g_00660
OG0001419	Prbe.g_01322	Pram.g_00912
OG0001420	Prbe.g_00106	Pram.g_00714
OG0001421	Prbe.g_00111	Pram.g_00718
OG0001422	Prbe.g_00716	Pram.g_00650
OG0001423	Prbe.g_00712	Pram.g_01509
OG0001424	Prbe.g_00218	Pram.g_01286
OG0001425	Prbe.g_01617	Pram.g_01200
OG0001429	Prbe.g_01360	Pram.g_00953
OG0001431	Prbe.g_00053	Pram.g_00695
OG0001439	Prbe.g_01255	Pram.g_00841
OG0001440	Prbe.g_01397	Pram.g_00985
OG0001443	Prbe.g_01568	Pram.g_01158
OG0001445	Prbe.g_00033	Pram.g_01210
OG0001446	Prbe.g_00034	Pram.g_00363
OG0001447	Prbe.g_01575	Pram.g_01166
OG0001448	Prbe.g_00028	Pram.g_01256
OG0001449	Prbe.g_00349	Pram.g_01401
OG0001451	Prbe.g_00698	Pram.g_00613
OG0001452	Prbe.g_01165	Pram.g_01893
OG0001454	Prbe.g_00677	Pram.g_00392
OG0001455	Prbe.g_00703	Pram.g_00637
OG0001457	Prbe.g_01211	Pram.g_00797
OG0001459	Prbe.g_00378	Pram.g_01470
OG0001460	Prbe.g_00491	Pram.g_00581
OG0001461	Prbe.g_01442	Pram.g_01032
OG0001462	Prbe.g_01589	Pram.g_01179
OG0001463	Prbe.g_00671	Pram.g_00398
OG0001465	Prbe.g_01613	Pram.g_01197
OG0001466	Prbe.g_00206	Pram.g_01277
OG0001468	Prbe.g_00807	Pram.g_01800
OG0001469	Prbe.g_01551	Pram.g_01142
OG0001471	Prbe.g_00695	Pram.g_01576
OG0001473	Prbe.g_01315	Pram.g_00906
OG0001482	Prbe.g_00040	Pram.g_00362
OG0001483	Prbe.g_00899	Pram.g_01224
OG0001484	Prbe.g_00166	Pram.g_00046
OG0001485	Prbe.g_00925	Pram.g_01692
OG0001487	Prbe.g_00509	Pram.g_00563
OG0001489	Prbe.g_01091	Pram.g_01723
OG0001490	Prbe.g_00923	Pram.g_01694
OG0001492	Prbe.g_01256	Pram.g_00842
OG0001504	Prbe.g_00432	Pram.g_00749
OG0001505	Prbe.g_00023	Pram.g_00641
OG0001506	Prbe.g_01596	Pram.g_01187
OG0001519	Prbe.g_00019	Pram.g_00628
OG0001521	Prbe.g_00162	Pram.g_00042
OG0001522	Prbe.g_01122	Pram.g_01562
OG0001526	Prbe.g_00109	Pram.g_00716
OG0001530	Prbe.g_00999	Pram.g_01623
OG0001535	Prbe.g_01287	Pram.g_00875
OG0001541	Prbe.g_00088	Pram.g_01414
OG0001544	Prbe.g_00022	Pram.g_01257
OG0001545	Prbe.g_00413	Pram.g_00730
OG0001546	Prbe.g_01260	Pram.g_00846
OG0001547	Prbe.g_00687	Pram.g_00646
OG0001547	Prbe.g_00083	Pram.g_00623
OG0001548	Prbe.g_00726	Pram.g_00657
OG0001548	Prbe.g_01608	Pram.g_01194
OG0001579	Prbe.g_00335	Pram.g_01400
OG0001580	Prbe.g_00347	Pram.g_01442
OG0001581	Prbe.g_00344	Pram.g_01421
OG0001587	Prbe.g_00157	Pram.g_01575
OG0001588	Prbe.g_01610	Pram.g_01543
OG0001608	Prbe.g_00202	Pram.g_01273
OG0001617	Prbe.g_00329	Pram.g_01399
OG0001622	Prbe.g_00741	Pram.g_01518
OG0001627	Prbe.g_01115	Pram.g_01532
OG0001631	Prbe.g_00500	Pram.g_00572
OG0001632	Prbe.g_00211	Pram.g_01280
OG0001633	Prbe.g_00203	Pram.g_01274
OG0001634	Prbe.g_00742	Pram.g_01519
OG0001635	Prbe.g_00743	Pram.g_01520
OG0001636	Prbe.g_00744	Pram.g_01521
OG0001637	Prbe.g_00688	Pram.g_00622, Pram.g_00647
OG0001697	Prbe.g_01018, Prbe.g_00092	Pram.g_00700
OG0001714	Prbe.g_00271	Pram.g_01338
OG0001715	Prbe.g_00768	Pram.g_01839
OG0001716	Prbe.g_01518	Pram.g_01108
OG0001717	Prbe.g_00099	Pram.g_00708
OG0001718	Prbe.g_00093	Pram.g_00701
OG0001719	Prbe.g_01893	Pram.g_00329
OG0001721	Prbe.g_00684, Prbe.g_00004	Pram.g_00676
OG0001735	Prbe.g_01022	Pram.g_01578
OG0001736	Prbe.g_00433	Pram.g_00750
OG0001737	Prbe.g_00141	Pram.g_00025
OG0001738	Prbe.g_01654	Pram.g_00096
OG0001739	Prbe.g_01653	Pram.g_00095
OG0001740	Prbe.g_01652	Pram.g_00094
OG0001741	Prbe.g_01641	Pram.g_00084
OG0001742	Prbe.g_01606	Pram.g_01192
OG0001743	Prbe.g_01791	Pram.g_00226
OG0001744	Prbe.g_00940	Pram.g_01678
OG0001745	Prbe.g_00569	Pram.g_00504
OG0001746	Prbe.g_00879	Pram.g_01243
OG0001747	Prbe.g_01536	Pram.g_01126
OG0001748	Prbe.g_00467	Pram.g_00783
OG0001749	Prbe.g_00457	Pram.g_00773
OG0001750	Prbe.g_01406	Pram.g_00994
OG0001751	Prbe.g_01396	Pram.g_00984
OG0001752	Prbe.g_01390	Pram.g_00979
OG0001753	Prbe.g_01346	Pram.g_00939
OG0001754	Prbe.g_01311	Pram.g_00902
OG0001755	Prbe.g_00429	Pram.g_00746
OG0001756	Prbe.g_01227	Pram.g_00814
OG0001757	Prbe.g_00016	Pram.g_01541
OG0001758	Prbe.g_01276	Pram.g_00863
OG0001759	Prbe.g_01283	Pram.g_00871
OG0001760	Prbe.g_00407	Pram.g_00725
OG0001761	Prbe.g_00446	Pram.g_00762
OG0001762	Prbe.g_01455	Pram.g_01046
OG0001763	Prbe.g_01665	Pram.g_00107
OG0001764	Prbe.g_01916	Pram.g_00353
OG0001765	Prbe.g_01884	Pram.g_00320
OG0001766	Prbe.g_01883	Pram.g_00319
OG0001767	Prbe.g_01882	Pram.g_00318
OG0001768	Prbe.g_01881	Pram.g_00317
OG0001769	Prbe.g_01880	Pram.g_00316
OG0001770	Prbe.g_00821	Pram.g_01785
OG0001771	Prbe.g_00837	Pram.g_01769
OG0001772	Prbe.g_01674	Pram.g_00116
OG0001773	Prbe.g_00164	Pram.g_00044
OG0001774	Prbe.g_01728	Pram.g_00164
OG0001775	Prbe.g_01734	Pram.g_00170
OG0001776	Prbe.g_00907	Pram.g_01538
OG0001777	Prbe.g_01164	Pram.g_01892
OG0001778	Prbe.g_01168	Pram.g_01896
OG0001779	Prbe.g_01169	Pram.g_01897
OG0001780	Prbe.g_01401	Pram.g_00989
OG0001781	Prbe.g_01174	Pram.g_01903
OG0001782	Prbe.g_01183	Pram.g_01912
OG0001795	Prbe.g_00572	Pram.g_00501
OG0001799	Prbe.g_00217	Pram.g_01285
OG0001801	Prbe.g_01599	Pram.g_01525
OG0001802	Prbe.g_00728	Pram.g_00643
OG0001805	Prbe.g_00100	Pram.g_00709
OG0001832	Prbe.g_01542	Pram.g_01132
OG0001834	Prbe.g_00727	Pram.g_00639
OG0001835	Prbe.g_00490	Pram.g_01591
OG0001836	Prbe.g_01576	Pram.g_01167
OG0001843	Prbe.g_00087	Pram.g_01415
OG0001844	Prbe.g_00343	Pram.g_01419
OG0001853	Prbe.g_01007	Pram.g_01615
OG0001857	Prbe.g_00209, Prbe.g_01578	Pram.g_01169
OG0001858	Prbe.g_01117	Pram.g_01612
OG0001869	Prbe.g_00390	Pram.g_01493
OG0001878	Prbe.g_01038	Pram.g_01582
OG0001883	Prbe.g_00135	Pram.g_00020
OG0001884	Prbe.g_00780	Pram.g_01827
OG0001885	Prbe.g_00262	Pram.g_01329
OG0001886	Prbe.g_00574	Pram.g_00499
OG0001887	Prbe.g_01526	Pram.g_01116
OG0001889	Prbe.g_01008	Pram.g_01614
OG0001890	Prbe.g_01009	Pram.g_01613
OG0001891	Prbe.g_01201	Pram.g_00787
OG0001892	Prbe.g_00029	Pram.g_01564
OG0001893	Prbe.g_01309	Pram.g_00900
OG0001894	Prbe.g_01339	Pram.g_00929
OG0001895	Prbe.g_00172	Pram.g_00052
OG0001896	Prbe.g_00708	Pram.g_00633
OG0001897	Prbe.g_01901	Pram.g_00338
OG0001898	Prbe.g_01806	Pram.g_00241
OG0001899	Prbe.g_00148	Pram.g_00032
OG0001900	Prbe.g_00147	Pram.g_00031
OG0001901	Prbe.g_00143	Pram.g_00027
OG0001902	Prbe.g_01192	Pram.g_01921
OG0001903	Prbe.g_01005	Pram.g_01568
OG0001904	Prbe.g_00024	Pram.g_01528
OG0001920	Prbe.g_00974	Pram.g_01643
OG0001921	Prbe.g_01480	Pram.g_01071
OG0001922	Prbe.g_00735	Pram.g_00652
OG0001923	Prbe.g_01041	Pram.g_00661
OG0001924	Prbe.g_00201	Pram.g_01269
OG0001925	Prbe.g_00198	Pram.g_01270
OG0001926	Prbe.g_00706	Pram.g_01572
OG0001927	Prbe.g_00095	Pram.g_00703
OG0001928	Prbe.g_01887	Pram.g_00323
OG0001929	Prbe.g_00665	Pram.g_00403
OG0001930	Prbe.g_00637	Pram.g_00432
OG0001931	Prbe.g_01213	Pram.g_00800
OG0001932	Prbe.g_01425	Pram.g_01015
OG0001933	Prbe.g_00014	Pram.g_01260
OG0001934	Prbe.g_00107	Pram.g_00715
OG0001935	Prbe.g_01411	Pram.g_01000
OG0001936	Prbe.g_00734	Pram.g_00664
OG0001937	Prbe.g_00729	Pram.g_00654
OG0001938	Prbe.g_00065	Pram.g_00686
OG0001939	Prbe.g_01838	Pram.g_00272
OG0001941	Prbe.g_00497	Pram.g_00575
OG0001942	Prbe.g_00498	Pram.g_00574
OG0001943	Prbe.g_01582	Pram.g_01172
OG0001944	Prbe.g_00231	Pram.g_01297
OG0001945	Prbe.g_00045	Pram.g_01550
OG0001946	Prbe.g_01580	Pram.g_01171
OG0001947	Prbe.g_00090	Pram.g_01267
OG0001948	Prbe.g_00804	Pram.g_01803
OG0001961	Prbe.g_00058	Pram.g_00692
OG0001967	Prbe.g_00001	Pram.g_01268
OG0001970	Prbe.g_00063	Pram.g_00688
OG0001971	Prbe.g_00064	Pram.g_00687
OG0001972	Prbe.g_01371	Pram.g_00962
OG0001974	Prbe.g_00200	Pram.g_01261
OG0001975	Prbe.g_01409	Pram.g_00997
OG0001976	Prbe.g_00008	Pram.g_01264
OG0001977	Prbe.g_00451	Pram.g_00767
OG0001978	Prbe.g_01011	Pram.g_01617
OG0001979	Prbe.g_01010	Pram.g_01619
OG0001980	Prbe.g_01381	Pram.g_00668
OG0002002	Prbe.g_00918	Pram.g_01699
OG0002003	Prbe.g_00803	Pram.g_01804
OG0002007	Prbe.g_01376	Pram.g_00967
OG0002010	Prbe.g_00070	Pram.g_00684
OG0002011	Prbe.g_00914	Pram.g_01211
OG0002012	Prbe.g_01595	Pram.g_01186
OG0002013	Prbe.g_00020	Pram.g_00798
OG0002014	Prbe.g_01572	Pram.g_01163
OG0002016	Prbe.g_01609	Pram.g_01195
OG0002017	Prbe.g_01622	Pram.g_01203
OG0002018	Prbe.g_00032	Pram.g_01209
OG0002048	Prbe.g_01413	Pram.g_01002
OG0002050	Prbe.g_00097	Pram.g_00705
OG0002083	Prbe.g_00163	Pram.g_00043
OG0002084	Prbe.g_00011	Pram.g_01951
OG0002085	Prbe.g_01911	Pram.g_00348
OG0002096	Prbe.g_01888	Pram.g_00324
OG0002097	Prbe.g_01951	Pram.g_00389
OG0002098	Prbe.g_00737	Pram.g_00678
OG0002099	Prbe.g_00738	Pram.g_00667
OG0002100	Prbe.g_00054	Pram.g_00694
OG0002101	Prbe.g_00096	Pram.g_00704
OG0002102	Prbe.g_01447	Pram.g_01037
OG0002103	Prbe.g_01525	Pram.g_01115
OG0002104	Prbe.g_01583	Pram.g_01173
OG0002105	Prbe.g_01590	Pram.g_01180
OG0002106	Prbe.g_00213	Pram.g_00673
OG0002107	Prbe.g_00210	Pram.g_01279
OG0002109	Prbe.g_00002	Pram.g_01527
OG0002110	Prbe.g_00015	Pram.g_01540
OG0002111	Prbe.g_01039	Pram.g_01581
OG0002112	Prbe.g_01037	Pram.g_01583
OG0002113	Prbe.g_01036	Pram.g_01584
OG0002114	Prbe.g_00986	Pram.g_01631
OG0002153	Prbe.g_00817	Pram.g_01789
OG0002159	Prbe.g_00484	Pram.g_00583
OG0002160	Prbe.g_00723	Pram.g_00651
OG0002161	Prbe.g_00731	Pram.g_00663
OG0002162	Prbe.g_00732	Pram.g_00665
OG0002163	Prbe.g_00739	Pram.g_00880
OG0002164	Prbe.g_00089	Pram.g_01567
OG0002165	Prbe.g_00076	Pram.g_00679
OG0002166	Prbe.g_01625	Pram.g_01204
OG0002167	Prbe.g_00908	Pram.g_01218
OG0002168	Prbe.g_01116	Pram.g_01530
OG0002169	Prbe.g_01129	Pram.g_01571
OG0002170	Prbe.g_00815	Pram.g_01791
OG0002218	Prbe.g_01845	Pram.g_00279
OG0002220	Prbe.g_00691	Pram.g_01610
OG0002221	Prbe.g_00717	Pram.g_00636
OG0002222	Prbe.g_00059	Pram.g_00691
OG0002224	Prbe.g_01210	Pram.g_00796
OG0002226	Prbe.g_01320	Pram.g_00910
OG0002227	Prbe.g_01385	Pram.g_00974
OG0002229	Prbe.g_01410	Pram.g_00998
OG0002230	Prbe.g_01627	Pram.g_01206
OG0002232	Prbe.g_01047	Pram.g_00634
OG0002233	Prbe.g_01044	Pram.g_01523
OG0002234	Prbe.g_01006	Pram.g_01592
OG0002327	Prbe.g_01952	Pram.g_00616
