Orthogroup	Prbe	Prad
OG0001120	Prbe.g_00847	Prad.g_00817
OG0001121	Prbe.g_00845	Prad.g_00815
OG0001122	Prbe.g_00844	Prad.g_00814
OG0001123	Prbe.g_00843	Prad.g_00813
OG0001124	Prbe.g_00841	Prad.g_00811
OG0001125	Prbe.g_00839	Prad.g_00809
OG0001126	Prbe.g_00838	Prad.g_00808
OG0001127	Prbe.g_00835	Prad.g_00806
OG0001128	Prbe.g_00834	Prad.g_00805
OG0001129	Prbe.g_00833	Prad.g_00804
OG0001130	Prbe.g_00830	Prad.g_00801
OG0001131	Prbe.g_00829	Prad.g_00800
OG0001132	Prbe.g_00828	Prad.g_00799
OG0001133	Prbe.g_00827	Prad.g_00798
OG0001134	Prbe.g_00826	Prad.g_00797
OG0001135	Prbe.g_00825	Prad.g_00796
OG0001136	Prbe.g_00824	Prad.g_00795
OG0001137	Prbe.g_00823	Prad.g_00794
OG0001138	Prbe.g_00822	Prad.g_00793
OG0001139	Prbe.g_00820	Prad.g_00792
OG0001140	Prbe.g_00819	Prad.g_00791
OG0001141	Prbe.g_00818	Prad.g_00790
OG0001142	Prbe.g_00814	Prad.g_00787
OG0001143	Prbe.g_00813	Prad.g_00786
OG0001144	Prbe.g_00812	Prad.g_00785
OG0001145	Prbe.g_00811	Prad.g_00784
OG0001146	Prbe.g_00810	Prad.g_00783
OG0001147	Prbe.g_00809	Prad.g_00782
OG0001148	Prbe.g_00808	Prad.g_00781
OG0001149	Prbe.g_00806	Prad.g_00779
OG0001150	Prbe.g_00805	Prad.g_00778
OG0001151	Prbe.g_00801	Prad.g_00776
OG0001152	Prbe.g_00800	Prad.g_00775
OG0001153	Prbe.g_00799	Prad.g_00774
OG0001154	Prbe.g_00797	Prad.g_00772
OG0001155	Prbe.g_00795	Prad.g_00770
OG0001156	Prbe.g_00793	Prad.g_00768
OG0001157	Prbe.g_00791	Prad.g_00767
OG0001158	Prbe.g_00789	Prad.g_00765
OG0001159	Prbe.g_00788	Prad.g_00764
OG0001160	Prbe.g_00787	Prad.g_00763
OG0001161	Prbe.g_00786	Prad.g_00762
OG0001162	Prbe.g_00785	Prad.g_01641
OG0001163	Prbe.g_00784	Prad.g_01640
OG0001164	Prbe.g_00783	Prad.g_01639
OG0001165	Prbe.g_00782	Prad.g_01638
OG0001166	Prbe.g_00781	Prad.g_01637
OG0001167	Prbe.g_00779	Prad.g_01636
OG0001168	Prbe.g_00778	Prad.g_01635
OG0001169	Prbe.g_00777	Prad.g_01634
OG0001170	Prbe.g_00776	Prad.g_01633
OG0001171	Prbe.g_00775	Prad.g_01632
OG0001172	Prbe.g_00773	Prad.g_01630
OG0001173	Prbe.g_00771	Prad.g_01628
OG0001174	Prbe.g_00770	Prad.g_01627
OG0001175	Prbe.g_00769	Prad.g_01626
OG0001176	Prbe.g_00767	Prad.g_01625
OG0001177	Prbe.g_00765	Prad.g_01623
OG0001178	Prbe.g_00762	Prad.g_01621
OG0001179	Prbe.g_00761	Prad.g_01620
OG0001180	Prbe.g_00760	Prad.g_01619
OG0001181	Prbe.g_00759	Prad.g_01618
OG0001182	Prbe.g_00758	Prad.g_01617
OG0001183	Prbe.g_00745	Prad.g_01616
OG0001184	Prbe.g_00747	Prad.g_01614
OG0001185	Prbe.g_00749	Prad.g_01611
OG0001186	Prbe.g_00750	Prad.g_01610
OG0001187	Prbe.g_00751	Prad.g_01609
OG0001188	Prbe.g_00752	Prad.g_01608
OG0001189	Prbe.g_00753	Prad.g_01607
OG0001190	Prbe.g_00754	Prad.g_01606
OG0001191	Prbe.g_00755	Prad.g_01605
OG0001192	Prbe.g_00756	Prad.g_01604
OG0001193	Prbe.g_01134	Prad.g_01603
OG0001194	Prbe.g_01135	Prad.g_01602
OG0001195	Prbe.g_01136	Prad.g_01601
OG0001196	Prbe.g_01137	Prad.g_01600
OG0001197	Prbe.g_01138	Prad.g_01599
OG0001198	Prbe.g_01139	Prad.g_01598
OG0001199	Prbe.g_01140	Prad.g_01597
OG0001200	Prbe.g_01141	Prad.g_01596
OG0001201	Prbe.g_01142	Prad.g_01595
OG0001202	Prbe.g_01143	Prad.g_01594
OG0001203	Prbe.g_01145	Prad.g_01592
OG0001204	Prbe.g_01147	Prad.g_01590
OG0001205	Prbe.g_01149	Prad.g_01589
OG0001206	Prbe.g_01150	Prad.g_01588
OG0001207	Prbe.g_01151	Prad.g_01587
OG0001208	Prbe.g_01152	Prad.g_01586
OG0001209	Prbe.g_01153	Prad.g_01585
OG0001210	Prbe.g_01154	Prad.g_01584
OG0001211	Prbe.g_01155	Prad.g_01583
OG0001212	Prbe.g_01156	Prad.g_01582
OG0001213	Prbe.g_01157	Prad.g_01581
OG0001214	Prbe.g_01159	Prad.g_01579
OG0001215	Prbe.g_01160	Prad.g_01578
OG0001216	Prbe.g_01161	Prad.g_01577
OG0001217	Prbe.g_01162	Prad.g_01576
OG0001218	Prbe.g_01163	Prad.g_01575
OG0001219	Prbe.g_01166	Prad.g_01572
OG0001220	Prbe.g_01167	Prad.g_01571
OG0001221	Prbe.g_01171	Prad.g_01568
OG0001222	Prbe.g_01172	Prad.g_01567
OG0001223	Prbe.g_01173	Prad.g_01566
OG0001224	Prbe.g_01175	Prad.g_01565
OG0001225	Prbe.g_01176	Prad.g_01564
OG0001226	Prbe.g_01177	Prad.g_01563
OG0001227	Prbe.g_01178	Prad.g_01562
OG0001228	Prbe.g_01179	Prad.g_01561
OG0001229	Prbe.g_01180	Prad.g_01560
OG0001230	Prbe.g_01181	Prad.g_01559
OG0001231	Prbe.g_01182	Prad.g_01558
OG0001232	Prbe.g_01185	Prad.g_01557
OG0001233	Prbe.g_01186	Prad.g_01556
OG0001234	Prbe.g_01187	Prad.g_01555
OG0001235	Prbe.g_01188	Prad.g_01554
OG0001236	Prbe.g_01190	Prad.g_01552
OG0001237	Prbe.g_01191	Prad.g_01551
OG0001238	Prbe.g_01194	Prad.g_01549
OG0001239	Prbe.g_01195	Prad.g_01548
OG0001240	Prbe.g_01196	Prad.g_01547
OG0001241	Prbe.g_01056	Prad.g_01545
OG0001242	Prbe.g_01057	Prad.g_01544
OG0001243	Prbe.g_01058	Prad.g_01543
OG0001244	Prbe.g_01059	Prad.g_01542
OG0001245	Prbe.g_01060	Prad.g_01541
OG0001246	Prbe.g_01061	Prad.g_01540
OG0001247	Prbe.g_01062	Prad.g_01539
OG0001248	Prbe.g_01063	Prad.g_01538
OG0001249	Prbe.g_01064	Prad.g_01537
OG0001250	Prbe.g_01065	Prad.g_01536
OG0001251	Prbe.g_01632	Prad.g_01901
OG0001252	Prbe.g_01682	Prad.g_01855
OG0001253	Prbe.g_01697	Prad.g_01841
OG0001254	Prbe.g_01835	Prad.g_01710
OG0001255	Prbe.g_01891	Prad.g_01658
OG0001257	Prbe.g_00651	Prad.g_00025
OG0001258	Prbe.g_00635	Prad.g_00131
OG0001259	Prbe.g_00544	Prad.g_01379
OG0001260	Prbe.g_01312	Prad.g_01091
OG0001261	Prbe.g_01258	Prad.g_01181
OG0001262	Prbe.g_01275	Prad.g_00297
OG0001263	Prbe.g_01570	Prad.g_00276
OG0001264	Prbe.g_00416	Prad.g_00246
OG0001265	Prbe.g_01393	Prad.g_00137
OG0001266	Prbe.g_00495	Prad.g_00995
OG0001267	Prbe.g_01567	Prad.g_01512
OG0001268	Prbe.g_01552	Prad.g_01499
OG0001269	Prbe.g_00398	Prad.g_00611
OG0001270	Prbe.g_00268	Prad.g_00474
OG0001271	Prbe.g_00255	Prad.g_00463
OG0001272	Prbe.g_00486	Prad.g_00421
OG0001273	Prbe.g_00194	Prad.g_00420
OG0001274	Prbe.g_00017	Prad.g_00415
OG0001275	Prbe.g_01624	Prad.g_00397
OG0001276	Prbe.g_01414	Prad.g_00384
OG0001277	Prbe.g_01026	Prad.g_00369
OG0001278	Prbe.g_00994	Prad.g_00949
OG0001279	Prbe.g_00990	Prad.g_00945
OG0001280	Prbe.g_00987	Prad.g_00942
OG0001281	Prbe.g_01113	Prad.g_00876
OG0001282	Prbe.g_00980	Prad.g_00851
OG0001283	Prbe.g_00794	Prad.g_00769
OG0001285	Prbe.g_01146	Prad.g_01591
OG0001286	Prbe.g_01198	Prad.g_01546
OG0001287	Prbe.g_00018	Prad.g_01299
OG0001288	Prbe.g_01935	Prad.g_00070
OG0001290	Prbe.g_00131	Prad.g_01956
OG0001291	Prbe.g_00176	Prad.g_01922
OG0001292	Prbe.g_00179	Prad.g_01919
OG0001293	Prbe.g_00181	Prad.g_01917
OG0001294	Prbe.g_01633	Prad.g_01900
OG0001295	Prbe.g_01663	Prad.g_01874
OG0001296	Prbe.g_01670	Prad.g_01868
OG0001297	Prbe.g_01748	Prad.g_01792
OG0001298	Prbe.g_01796	Prad.g_01748
OG0001299	Prbe.g_01805	Prad.g_01739
OG0001300	Prbe.g_00913	Prad.g_00736
OG0001301	Prbe.g_01483	Prad.g_01426
OG0001302	Prbe.g_00025, Prbe.g_01054, Prbe.g_01133	Prad.g_01096
OG0001303	Prbe.g_01612	Prad.g_01100
OG0001304	Prbe.g_01306	Prad.g_01027
OG0001305	Prbe.g_01301	Prad.g_01022
OG0001306	Prbe.g_01184	Prad.g_00988
OG0001307	Prbe.g_00912	Prad.g_00979
OG0001308	Prbe.g_00204	Prad.g_00647
OG0001309	Prbe.g_01148	Prad.g_00649
OG0001310	Prbe.g_00056	Prad.g_00660
OG0001311	Prbe.g_01516	Prad.g_01467
OG0001312	Prbe.g_00399	Prad.g_00610
OG0001313	Prbe.g_01920	Prad.g_00417
OG0001314	Prbe.g_00962	Prad.g_00918
OG0001315	Prbe.g_00927	Prad.g_00883
OG0001316	Prbe.g_00798	Prad.g_00773
OG0001318	Prbe.g_01685	Prad.g_01852
OG0001319	Prbe.g_01790	Prad.g_01753
OG0001320	Prbe.g_00005	Prad.g_00039
OG0001322	Prbe.g_01598	Prad.g_01126
OG0001323	Prbe.g_00405	Prad.g_01003
OG0001324	Prbe.g_00685	Prad.g_00971
OG0001325	Prbe.g_00724	Prad.g_00653
OG0001326	Prbe.g_00013	Prad.g_00338
OG0001327	Prbe.g_00205	Prad.g_00340
OG0001328	Prbe.g_00888	Prad.g_00623
OG0001329	Prbe.g_01193	Prad.g_00574
OG0001330	Prbe.g_00222	Prad.g_00424
OG0001331	Prbe.g_00989	Prad.g_00944
OG0001332	Prbe.g_00938	Prad.g_00894
OG0001333	Prbe.g_00832	Prad.g_00803
OG0001334	Prbe.g_00772	Prad.g_01629
OG0001335	Prbe.g_01144	Prad.g_01593
OG0001336	Prbe.g_01672	Prad.g_01865
OG0001337	Prbe.g_01662	Prad.g_01875
OG0001338	Prbe.g_00874	Prad.g_01847
OG0001339	Prbe.g_01752	Prad.g_01788
OG0001340	Prbe.g_01801	Prad.g_01743
OG0001341	Prbe.g_01814	Prad.g_01730
OG0001342	Prbe.g_01834	Prad.g_01711
OG0001343	Prbe.g_01897	Prad.g_01652
OG0001345	Prbe.g_01932	Prad.g_00668
OG0001346	Prbe.g_00661	Prad.g_00035
OG0001347	Prbe.g_00647	Prad.g_00021
OG0001349	Prbe.g_00624	Prad.g_00120
OG0001350	Prbe.g_00619	Prad.g_00115
OG0001351	Prbe.g_00558	Prad.g_01366
OG0001352	Prbe.g_00456	Prad.g_01256
OG0001353	Prbe.g_01776	Prad.g_01277
OG0001355	Prbe.g_01265	Prad.g_00307
OG0001356	Prbe.g_00103	Prad.g_00262
OG0001357	Prbe.g_01378	Prad.g_00158
OG0001358	Prbe.g_01392	Prad.g_00138
OG0001359	Prbe.g_00046	Prad.g_01525
OG0001360	Prbe.g_00047	Prad.g_01524
OG0001361	Prbe.g_01495	Prad.g_01445
OG0001362	Prbe.g_00721	Prad.g_01216
OG0001363	Prbe.g_00165	Prad.g_00563
OG0001364	Prbe.g_00236	Prad.g_00444
OG0001365	Prbe.g_00161	Prad.g_00376
OG0001366	Prbe.g_00948	Prad.g_00904
OG0001368	Prbe.g_00764	Prad.g_01622
OG0001371	Prbe.g_00171	Prad.g_01926
OG0001372	Prbe.g_00173	Prad.g_01925
OG0001373	Prbe.g_00180	Prad.g_01918
OG0001374	Prbe.g_00191	Prad.g_01906
OG0001375	Prbe.g_01680	Prad.g_01858
OG0001376	Prbe.g_01786	Prad.g_01757
OG0001377	Prbe.g_01810	Prad.g_01735
OG0001378	Prbe.g_01827	Prad.g_01719
OG0001379	Prbe.g_00270	Prad.g_00748
OG0001380	Prbe.g_01202	Prad.g_01980
OG0001381	Prbe.g_00675	Prad.g_00053
OG0001382	Prbe.g_00669	Prad.g_00046
OG0001383	Prbe.g_00622	Prad.g_00118
OG0001384	Prbe.g_00614	Prad.g_00110
OG0001385	Prbe.g_01452	Prad.g_01240
OG0001386	Prbe.g_00448	Prad.g_01248
OG0001387	Prbe.g_00450	Prad.g_01250
OG0001388	Prbe.g_00461	Prad.g_01260
OG0001389	Prbe.g_01435	Prad.g_01054
OG0001390	Prbe.g_01604	Prad.g_01090
OG0001391	Prbe.g_01316	Prad.g_01131
OG0001392	Prbe.g_00102	Prad.g_00263
OG0001393	Prbe.g_00104	Prad.g_00261
OG0001394	Prbe.g_00422	Prad.g_00240
OG0001395	Prbe.g_00425	Prad.g_00237
OG0001396	Prbe.g_01023	Prad.g_00154
OG0001397	Prbe.g_01405	Prad.g_01034
OG0001398	Prbe.g_01293	Prad.g_01014
OG0001399	Prbe.g_00094	Prad.g_01005
OG0001400	Prbe.g_01621	Prad.g_00997
OG0001401	Prbe.g_00051	Prad.g_01320
OG0001402	Prbe.g_01564	Prad.g_01510
OG0001403	Prbe.g_00892	Prad.g_00627
OG0001404	Prbe.g_01408	Prad.g_00603
OG0001405	Prbe.g_00372	Prad.g_00593
OG0001406	Prbe.g_00269	Prad.g_00475
OG0001407	Prbe.g_00266	Prad.g_00472
OG0001408	Prbe.g_00221	Prad.g_00423
OG0001409	Prbe.g_01123	Prad.g_00409
OG0001410	Prbe.g_00003	Prad.g_00395
OG0001412	Prbe.g_01330	Prad.g_00205
OG0001414	Prbe.g_01602	Prad.g_01932
OG0001417	Prbe.g_00449	Prad.g_01249
OG0001418	Prbe.g_00733	Prad.g_01103
OG0001419	Prbe.g_01322	Prad.g_01135
OG0001420	Prbe.g_00106	Prad.g_00259
OG0001421	Prbe.g_00111	Prad.g_00255
OG0001422	Prbe.g_00716	Prad.g_01000
OG0001423	Prbe.g_00712	Prad.g_01523
OG0001424	Prbe.g_00218	Prad.g_00074
OG0001425	Prbe.g_01617	Prad.g_00403
OG0001427	Prbe.g_01049	Prad.g_00737
OG0001428	Prbe.g_00339, Prbe.g_00337	Prad.g_00560
OG0001430	Prbe.g_00061	Prad.g_00145
OG0001431	Prbe.g_00053	Prad.g_00999
OG0001432	Prbe.g_01620	Prad.g_00996
OG0001435	Prbe.g_01585	Prad.g_00411
OG0001439	Prbe.g_01255	Prad.g_01178
OG0001440	Prbe.g_01397	Prad.g_00134
OG0001443	Prbe.g_01568	Prad.g_01513
OG0001444	Prbe.g_01529	Prad.g_01477
OG0001445	Prbe.g_00033	Prad.g_01202
OG0001446	Prbe.g_00034	Prad.g_01204
OG0001447	Prbe.g_01575	Prad.g_01205
OG0001449	Prbe.g_00349	Prad.g_00536
OG0001451	Prbe.g_00698	Prad.g_00546
OG0001452	Prbe.g_01165	Prad.g_01573
OG0001453	Prbe.g_00701	Prad.g_00378
OG0001454	Prbe.g_00677	Prad.g_00743
OG0001455	Prbe.g_00703	Prad.g_01191
OG0001456	Prbe.g_00545	Prad.g_01378
OG0001457	Prbe.g_01211	Prad.g_01276
OG0001458	Prbe.g_00707	Prad.g_01089
OG0001459	Prbe.g_00378	Prad.g_01124
OG0001460	Prbe.g_00491	Prad.g_00285
OG0001461	Prbe.g_01442	Prad.g_00213
OG0001462	Prbe.g_01589	Prad.g_00146
OG0001463	Prbe.g_00671	Prad.g_01006
OG0001465	Prbe.g_01613	Prad.g_00334
OG0001466	Prbe.g_00206	Prad.g_00348
OG0001468	Prbe.g_00807	Prad.g_00780
OG0001469	Prbe.g_01551	Prad.g_01498
OG0001473	Prbe.g_01315	Prad.g_00277
OG0001482	Prbe.g_00040	Prad.g_01318, Prad.g_01985
OG0001483	Prbe.g_00899	Prad.g_00364
OG0001484	Prbe.g_00166	Prad.g_00562
OG0001485	Prbe.g_00925	Prad.g_00881
OG0001486	Prbe.g_00437	Prad.g_00225
OG0001488	Prbe.g_01720	Prad.g_01819
OG0001489	Prbe.g_01091	Prad.g_00734
OG0001490	Prbe.g_00923	Prad.g_00701
OG0001492	Prbe.g_01256	Prad.g_01179
OG0001504	Prbe.g_00432	Prad.g_00230
OG0001505	Prbe.g_00023	Prad.g_01189
OG0001506	Prbe.g_01596	Prad.g_00984
OG0001508	Prbe.g_01020	Prad.g_00412
OG0001509	Prbe.g_00478	Prad.g_00861
OG0001519	Prbe.g_00019	Prad.g_00722
OG0001521	Prbe.g_00162	Prad.g_00375
OG0001522	Prbe.g_00073, Prbe.g_01122	Prad.g_00075, Prad.g_00962
OG0001544	Prbe.g_00022	Prad.g_00082
OG0001546	Prbe.g_01260	Prad.g_01046
OG0001558	Prbe.g_00072	Prad.g_01073, Prad.g_01084
OG0001574	Prbe.g_00722	Prad.g_00315
OG0001579	Prbe.g_00335	Prad.g_00535
OG0001593	Prbe.g_00670	Prad.g_00047
OG0001607	Prbe.g_00376, Prbe.g_00377	Prad.g_00087
OG0001627	Prbe.g_01115	Prad.g_01192
OG0001631	Prbe.g_00500	Prad.g_01437
OG0001694	Prbe.g_01923	Prad.g_01186
OG0001714	Prbe.g_00271	Prad.g_00573
OG0001735	Prbe.g_01050, Prbe.g_01022	Prad.g_00079
OG0001736	Prbe.g_00433	Prad.g_00229
OG0001869	Prbe.g_00390	Prad.g_00553
OG0001873	Prbe.g_00375	Prad.g_00309
OG0001880	Prbe.g_00085	Prad.g_00570
OG0001961	Prbe.g_00058	Prad.g_01286
OG0001962	Prbe.g_00871	Prad.g_00543
OG0001963	Prbe.g_00872	Prad.g_00544
OG0001964	Prbe.g_00873	Prad.g_00545
OG0001994	Prbe.g_01924	Prad.g_00089
OG0002191	Prbe.g_00697	Prad.g_01288
OG0002195	Prbe.g_01925	Prad.g_00088
OG0002275	Prbe.g_00870	Prad.g_00542
OG0003100	Prbe.g_00048	Prad.g_01329
