Orthogroup	Prae	Praw
OG0001154	Prae.g_01794	Praw.g_00061
OG0001155	Prae.g_01796	Praw.g_00059
OG0001156	Prae.g_01798	Praw.g_00057
OG0001157	Prae.g_01799	Praw.g_00056
OG0001158	Prae.g_01801	Praw.g_00054
OG0001159	Prae.g_01802	Praw.g_00053
OG0001160	Prae.g_01803	Praw.g_00052
OG0001161	Prae.g_01804	Praw.g_00051
OG0001162	Prae.g_01805	Praw.g_00050
OG0001163	Prae.g_01806	Praw.g_00049
OG0001164	Prae.g_01807	Praw.g_00048
OG0001165	Prae.g_01808	Praw.g_00047
OG0001166	Prae.g_01809	Praw.g_00046
OG0001167	Prae.g_01810	Praw.g_00045
OG0001168	Prae.g_01811	Praw.g_00044
OG0001169	Prae.g_01812	Praw.g_00043
OG0001170	Prae.g_01813	Praw.g_00041
OG0001171	Prae.g_01814	Praw.g_00040
OG0001172	Prae.g_01816	Praw.g_00038
OG0001173	Prae.g_01818	Praw.g_00036
OG0001174	Prae.g_01819	Praw.g_00035
OG0001175	Prae.g_01820	Praw.g_00034
OG0001176	Prae.g_01821	Praw.g_00033
OG0001177	Prae.g_01823	Praw.g_00031
OG0001178	Prae.g_01826	Praw.g_00028
OG0001179	Prae.g_01827	Praw.g_00027
OG0001180	Prae.g_01828	Praw.g_00026
OG0001181	Prae.g_01829	Praw.g_00025
OG0001182	Prae.g_01830	Praw.g_00024
OG0001183	Prae.g_01831	Praw.g_00023
OG0001184	Prae.g_01833	Praw.g_00021
OG0001185	Prae.g_01836	Praw.g_00018
OG0001186	Prae.g_01837	Praw.g_00017
OG0001187	Prae.g_01838	Praw.g_00016
OG0001188	Prae.g_01839	Praw.g_00015
OG0001189	Prae.g_01840	Praw.g_00014
OG0001190	Prae.g_01841	Praw.g_00013
OG0001191	Prae.g_01842	Praw.g_00012
OG0001192	Prae.g_01843	Praw.g_00011
OG0001193	Prae.g_01844	Praw.g_00010
OG0001194	Prae.g_01845	Praw.g_00009
OG0001195	Prae.g_01846	Praw.g_00008
OG0001196	Prae.g_01847	Praw.g_00007
OG0001197	Prae.g_01848	Praw.g_00006
OG0001198	Prae.g_01849	Praw.g_00005
OG0001199	Prae.g_01850	Praw.g_00004
OG0001200	Prae.g_01851	Praw.g_00003
OG0001201	Prae.g_01852	Praw.g_00002
OG0001202	Prae.g_01853	Praw.g_00001
OG0001203	Prae.g_01855	Praw.g_01192
OG0001204	Prae.g_01857	Praw.g_01190
OG0001205	Prae.g_01858	Praw.g_01189
OG0001206	Prae.g_01859	Praw.g_01188
OG0001207	Prae.g_01860	Praw.g_01187
OG0001208	Prae.g_01861	Praw.g_01186
OG0001209	Prae.g_01862	Praw.g_01185
OG0001210	Prae.g_01863	Praw.g_01184
OG0001211	Prae.g_01864	Praw.g_01183
OG0001212	Prae.g_01865	Praw.g_01182
OG0001213	Prae.g_01866	Praw.g_01181
OG0001214	Prae.g_01868	Praw.g_01179
OG0001215	Prae.g_01869	Praw.g_01178
OG0001216	Prae.g_01870	Praw.g_01177
OG0001217	Prae.g_01871	Praw.g_01176
OG0001218	Prae.g_01872	Praw.g_01175
OG0001219	Prae.g_01875	Praw.g_01172
OG0001220	Prae.g_01876	Praw.g_01171
OG0001221	Prae.g_01879	Praw.g_01168
OG0001222	Prae.g_01880	Praw.g_01167
OG0001223	Prae.g_01881	Praw.g_01166
OG0001224	Prae.g_01882	Praw.g_01165
OG0001225	Prae.g_01883	Praw.g_01164
OG0001226	Prae.g_01884	Praw.g_01163
OG0001227	Prae.g_01885	Praw.g_01162
OG0001228	Prae.g_01886	Praw.g_01161
OG0001229	Prae.g_01887	Praw.g_01160
OG0001230	Prae.g_01888	Praw.g_01159
OG0001231	Prae.g_01889	Praw.g_01158
OG0001232	Prae.g_01890	Praw.g_01157
OG0001233	Prae.g_01891	Praw.g_01156
OG0001234	Prae.g_01892	Praw.g_01155
OG0001235	Prae.g_01893	Praw.g_01154
OG0001236	Prae.g_01895	Praw.g_01152
OG0001237	Prae.g_01896	Praw.g_01151
OG0001238	Prae.g_01898	Praw.g_01149
OG0001239	Prae.g_01899	Praw.g_01148
OG0001240	Prae.g_01900	Praw.g_01147
OG0001241	Prae.g_01902	Praw.g_01145
OG0001242	Prae.g_01903	Praw.g_01144
OG0001243	Prae.g_01904	Praw.g_01143
OG0001244	Prae.g_01905	Praw.g_01142
OG0001245	Prae.g_01906	Praw.g_01141
OG0001246	Prae.g_01907	Praw.g_01140
OG0001247	Prae.g_01908	Praw.g_01139
OG0001248	Prae.g_01909	Praw.g_01138
OG0001249	Prae.g_01910	Praw.g_01137
OG0001250	Prae.g_01911	Praw.g_01136
OG0001251	Prae.g_00092	Praw.g_01342
OG0001252	Prae.g_00138	Praw.g_01297
OG0001253	Prae.g_00153	Praw.g_01285
OG0001254	Prae.g_00282	Praw.g_00853
OG0001255	Prae.g_00334	Praw.g_00797
OG0001256	Prae.g_01291	Praw.g_00952
OG0001258	Prae.g_00472	Praw.g_00650
OG0001260	Prae.g_00751	Praw.g_01760
OG0001261	Prae.g_00840	Praw.g_01664
OG0001262	Prae.g_00856	Praw.g_01648
OG0001263	Prae.g_00876	Praw.g_01627
OG0001264	Prae.g_00907	Praw.g_01598
OG0001265	Prae.g_01016	Praw.g_01491
OG0001266	Prae.g_01066	Praw.g_01443
OG0001267	Prae.g_01147	Praw.g_00218
OG0001268	Prae.g_01160	Praw.g_00231
OG0001269	Prae.g_01351	Praw.g_00998
OG0001270	Prae.g_01499	Praw.g_00377
OG0001271	Prae.g_01510	Praw.g_00388
OG0001272	Prae.g_01552	Praw.g_00428
OG0001273	Prae.g_01553	Praw.g_00429
OG0001274	Prae.g_01558	Praw.g_00434
OG0001277	Prae.g_01597	Praw.g_00476
OG0001278	Prae.g_01615	Praw.g_00507
OG0001279	Prae.g_01619	Praw.g_00511
OG0001280	Prae.g_01622	Praw.g_00514
OG0001281	Prae.g_01689	Praw.g_01914
OG0001282	Prae.g_01714	Praw.g_01890
OG0001283	Prae.g_01797	Praw.g_00058
OG0001284	Prae.g_01825	Praw.g_00029
OG0001285	Prae.g_01856	Praw.g_01191
OG0001286	Prae.g_01901	Praw.g_01146
OG0001288	Prae.g_00411	Praw.g_00710
OG0001290	Prae.g_00030	Praw.g_01398
OG0001291	Prae.g_00071	Praw.g_01363
OG0001292	Prae.g_00074	Praw.g_01360
OG0001293	Prae.g_00076	Praw.g_01358
OG0001295	Prae.g_00119	Praw.g_01316
OG0001296	Prae.g_00125	Praw.g_01310
OG0001297	Prae.g_00202	Praw.g_01236
OG0001298	Prae.g_00246	Praw.g_00890
OG0001300	Prae.g_00373	Praw.g_00759
OG0001301	Prae.g_00611	Praw.g_01885
OG0001302	Prae.g_00755	Praw.g_01755
OG0001303	Prae.g_00759	Praw.g_01751
OG0001304	Prae.g_01031	Praw.g_01476
OG0001305	Prae.g_01036	Praw.g_01471
OG0001306	Prae.g_01074	Praw.g_01435
OG0001307	Prae.g_01083	Praw.g_01425
OG0001308	Prae.g_01107	Praw.g_00181
OG0001309	Prae.g_01109	Praw.g_00183
OG0001310	Prae.g_01119	Praw.g_00192
OG0001311	Prae.g_01191	Praw.g_00262
OG0001312	Prae.g_01352	Praw.g_00999
OG0001313	Prae.g_01556	Praw.g_00432
OG0001314	Prae.g_01646	Praw.g_00538
OG0001315	Prae.g_01680	Praw.g_00573
OG0001316	Prae.g_01793	Praw.g_00062
OG0001318	Prae.g_00141	Praw.g_01294
OG0001319	Prae.g_00241	Praw.g_01197
OG0001320	Prae.g_00441	Praw.g_00680
OG0001321	Prae.g_00761	Praw.g_01749
OG0001322	Prae.g_00787	Praw.g_01716
OG0001323	Prae.g_01057	Praw.g_01452
OG0001324	Prae.g_01091	Praw.g_01417
OG0001325	Prae.g_01113	Praw.g_00185
OG0001326	Prae.g_01290	Praw.g_00951
OG0001327	Prae.g_01292	Praw.g_00953
OG0001328	Prae.g_01334	Praw.g_00986
OG0001330	Prae.g_01549	Praw.g_00425
OG0001331	Prae.g_01620	Praw.g_00512
OG0001332	Prae.g_01669	Praw.g_00562
OG0001333	Prae.g_01762	Praw.g_00092
OG0001334	Prae.g_01817	Praw.g_00037
OG0001335	Prae.g_01854	Praw.g_01193
OG0001336	Prae.g_00128	Praw.g_01307
OG0001337	Prae.g_00118	Praw.g_01317
OG0001338	Prae.g_00147	Praw.g_01291
OG0001339	Prae.g_00206	Praw.g_01232
OG0001340	Prae.g_00251	Praw.g_00885
OG0001341	Prae.g_00264	Praw.g_00873
OG0001342	Prae.g_00281	Praw.g_00854
OG0001343	Prae.g_00339	Praw.g_00791
OG0001344	Prae.g_00378	Praw.g_00755
OG0001345	Prae.g_00408	Praw.g_00713
OG0001346	Prae.g_00446	Praw.g_00675
OG0001347	Prae.g_00460	Praw.g_00662
OG0001348	Prae.g_00478	Praw.g_00644
OG0001349	Prae.g_00483	Praw.g_00639
OG0001350	Prae.g_00488	Praw.g_00634
OG0001351	Prae.g_00551	Praw.g_01924
OG0001352	Prae.g_00656	Praw.g_01840
OG0001353	Prae.g_00677	Praw.g_01819
OG0001354	Prae.g_00790	Praw.g_01713
OG0001355	Prae.g_00846	Praw.g_01658
OG0001356	Prae.g_00890	Praw.g_01613
OG0001357	Prae.g_00992	Praw.g_01511
OG0001358	Prae.g_01015	Praw.g_01492
OG0001359	Prae.g_01134	Praw.g_00205
OG0001360	Prae.g_01135	Praw.g_00206
OG0001361	Prae.g_01213	Praw.g_00284
OG0001362	Prae.g_01265	Praw.g_00930
OG0001364	Prae.g_01529	Praw.g_00407
OG0001365	Prae.g_01425, Prae.g_01684	Praw.g_01049
OG0001366	Prae.g_01660	Praw.g_00552
OG0001367	Prae.g_01703	Praw.g_01900
OG0001368	Prae.g_01824	Praw.g_00030
OG0001369	Prae.g_01017	Praw.g_01490
OG0001371	Prae.g_00067	Praw.g_01367
OG0001372	Prae.g_00068	Praw.g_01366
OG0001373	Prae.g_00075	Praw.g_01359
OG0001374	Prae.g_00087	Praw.g_01347
OG0001375	Prae.g_00135	Praw.g_01300
OG0001376	Prae.g_00237	Praw.g_01201
OG0001377	Prae.g_00259	Praw.g_00877
OG0001378	Prae.g_00275	Praw.g_00862
OG0001379	Prae.g_00361	Praw.g_00770
OG0001380	Prae.g_00399	Praw.g_00336
OG0001381	Prae.g_00428	Praw.g_00693
OG0001382	Prae.g_00434	Praw.g_00687
OG0001383	Prae.g_00485	Praw.g_00637
OG0001384	Prae.g_00493	Praw.g_00629
OG0001385	Prae.g_00640	Praw.g_01856
OG0001386	Prae.g_00648	Praw.g_01848
OG0001387	Prae.g_00650	Praw.g_01846
OG0001388	Prae.g_00660	Praw.g_01836
OG0001389	Prae.g_00716	Praw.g_01804
OG0001390	Prae.g_00750	Praw.g_01761
OG0001391	Prae.g_00792	Praw.g_01711
OG0001392	Prae.g_00889	Praw.g_01614
OG0001393	Prae.g_00891	Praw.g_01612
OG0001394	Prae.g_00913	Praw.g_01592
OG0001395	Prae.g_00916	Praw.g_01589
OG0001396	Prae.g_00996	Praw.g_01507
OG0001397	Prae.g_01025	Praw.g_01482
OG0001398	Prae.g_01044	Praw.g_01463
OG0001399	Prae.g_01054	Praw.g_01454
OG0001400	Prae.g_01064	Praw.g_01445
OG0001401	Prae.g_01071	Praw.g_01438
OG0001402	Prae.g_01149	Praw.g_00220
OG0001403	Prae.g_01330	Praw.g_00982
OG0001404	Prae.g_01359	Praw.g_01007
OG0001405	Prae.g_01369	Praw.g_01017
OG0001406	Prae.g_01498	Praw.g_00376
OG0001407	Prae.g_01501	Praw.g_00379
OG0001408	Prae.g_01550	Praw.g_00426
OG0001409	Prae.g_01564	Praw.g_00438
OG0001410	Prae.g_01578	Praw.g_00453
OG0001411	Prae.g_01590	Praw.g_00465
OG0001414	Prae.g_00061	Praw.g_01373
OG0001415	Prae.g_00327	Praw.g_00808
OG0001416	Prae.g_00495	Praw.g_00627
OG0001417	Prae.g_00649	Praw.g_01847
OG0001418	Prae.g_00762	Praw.g_01748
OG0001419	Prae.g_00795	Praw.g_01707
OG0001420	Prae.g_00893	Praw.g_01610
OG0001421	Prae.g_00898	Praw.g_01607
OG0001422	Prae.g_01060	Praw.g_01449
OG0001423	Prae.g_01136	Praw.g_00207
OG0001424	Prae.g_01225	Praw.g_00906
OG0001425	Prae.g_01570	Praw.g_00445
OG0001426	Prae.g_01897	Praw.g_01150
OG0001427	Prae.g_00372	Praw.g_00760
OG0001429	Prae.g_00974	Praw.g_01529
OG0001430	Prae.g_01008	Praw.g_01499
OG0001431	Prae.g_01062	Praw.g_01447
OG0001432	Prae.g_01065	Praw.g_01444
OG0001433	Prae.g_01267	Praw.g_00932
OG0001435	Prae.g_01562	Praw.g_00437
OG0001436	Prae.g_01231	Praw.g_01734
OG0001437	Prae.g_00700	Praw.g_00921
OG0001437	Prae.g_00703, Prae.g_00708	Praw.g_00315, Praw.g_00923
OG0001438	Prae.g_00594	Praw.g_00156
OG0001439	Prae.g_00838	Praw.g_01666
OG0001440	Prae.g_01019	Praw.g_01488
OG0001441	Prae.g_01101	Praw.g_00177
OG0001442	Prae.g_01122	Praw.g_00194
OG0001443	Prae.g_01146	Praw.g_00217
OG0001444	Prae.g_01182	Praw.g_00253
OG0001448	Prae.g_01583	Praw.g_00459
OG0001452	Prae.g_01874	Praw.g_01173
OG0001454	Prae.g_00366	Praw.g_00765
OG0001456	Prae.g_00563	Praw.g_01936
OG0001457	Prae.g_00676	Praw.g_01820
OG0001458	Prae.g_00749	Praw.g_01762
OG0001459	Prae.g_00785	Praw.g_01718
OG0001460	Prae.g_00868	Praw.g_01636
OG0001462	Prae.g_01007	Praw.g_01500
OG0001463	Prae.g_01053	Praw.g_01455
OG0001464	Prae.g_01059	Praw.g_01450
OG0001465	Prae.g_01287	Praw.g_00948
OG0001467	Prae.g_01456	Praw.g_01086
OG0001468	Prae.g_01786	Praw.g_00069
OG0001469	Prae.g_01161	Praw.g_00232
OG0001470	Prae.g_00321	Praw.g_00814
OG0001472	Prae.g_00867	Praw.g_01637
OG0001474	Prae.g_00877	Praw.g_01626
OG0001475	Prae.g_01049	Praw.g_01459
OG0001476	Prae.g_01050	Praw.g_01458
OG0001477	Prae.g_01051	Praw.g_01457
OG0001478	Prae.g_01058	Praw.g_01451
OG0001479	Prae.g_01086	Praw.g_01422
OG0001480	Prae.g_01095	Praw.g_00171
OG0001481	Prae.g_01179	Praw.g_00250
OG0001483	Prae.g_01323	Praw.g_00975
OG0001484	Prae.g_01439	Praw.g_01053
OG0001485	Prae.g_01682	Praw.g_01920
OG0001487	Prae.g_00767	Praw.g_01744
OG0001488	Prae.g_00175	Praw.g_01263
OG0001490	Prae.g_00395	Praw.g_00737
OG0001491	Prae.g_00782	Praw.g_01721
OG0001493	Prae.g_00878	Praw.g_01625
OG0001494	Prae.g_00879	Praw.g_01624
OG0001495	Prae.g_00880	Praw.g_01623
OG0001496	Prae.g_00881	Praw.g_01622
OG0001497	Prae.g_00882	Praw.g_01621
OG0001498	Prae.g_00883	Praw.g_01620
OG0001499	Prae.g_00884	Praw.g_01619
OG0001500	Prae.g_00885	Praw.g_01618
OG0001501	Prae.g_00886	Praw.g_01617
OG0001502	Prae.g_00887	Praw.g_01616
OG0001503	Prae.g_00888	Praw.g_01615
OG0001505	Prae.g_00999	Praw.g_01785
OG0001506	Prae.g_01078	Praw.g_01430
OG0001507	Prae.g_01145	Praw.g_00216
OG0001508	Prae.g_01561	Praw.g_00436
OG0001509	Prae.g_01704	Praw.g_01899
OG0001510	Prae.g_01778	Praw.g_00077
OG0001514	Prae.g_01309	Praw.g_00960
OG0001515	Prae.g_00753	Praw.g_01757
OG0001516	Prae.g_00986	Praw.g_01517
OG0001517	Prae.g_01069	Praw.g_01440
OG0001518	Prae.g_01599	Praw.g_00473
OG0001520	Prae.g_01232	Praw.g_01735
OG0001521	Prae.g_01685	Praw.g_01918
OG0001523	Prae.g_00060	Praw.g_01374
OG0001524	Prae.g_00376	Praw.g_00757
OG0001525	Prae.g_00433	Praw.g_00688
OG0001527	Prae.g_01099	Praw.g_00175
OG0001528	Prae.g_01266	Praw.g_00931
OG0001529	Prae.g_01269	Praw.g_00934
OG0001530	Prae.g_01233	Praw.g_01736
OG0001532	Prae.g_00034	Praw.g_01394
OG0001534	Prae.g_01568	Praw.g_00443
OG0001535	Prae.g_00864	Praw.g_01640
OG0001536	Prae.g_01097	Praw.g_00173
OG0001538	Prae.g_01289	Praw.g_00950
OG0001539	Prae.g_01314	Praw.g_00965
OG0001540	Prae.g_01315	Praw.g_00966
OG0001541	Prae.g_01421	Praw.g_01044
OG0001542	Prae.g_01566	Praw.g_00441
OG0001543	Prae.g_01577	Praw.g_00452
OG0001546	Prae.g_00687	Praw.g_00908
OG0001549	Prae.g_00126	Praw.g_01309
OG0001550	Prae.g_00308	Praw.g_00827
OG0001551	Prae.g_00332	Praw.g_00803
OG0001552	Prae.g_00368	Praw.g_00763
OG0001553	Prae.g_00387	Praw.g_00744
OG0001554	Prae.g_00388	Praw.g_00743
OG0001555	Prae.g_00431	Praw.g_00690
OG0001556	Prae.g_00443	Praw.g_00678
OG0001557	Prae.g_00651	Praw.g_01845
OG0001559	Prae.g_00754	Praw.g_01756
OG0001560	Prae.g_00774	Praw.g_01729
OG0001561	Prae.g_00869	Praw.g_01635
OG0001562	Prae.g_01006	Praw.g_01501
OG0001563	Prae.g_01067	Praw.g_01442
OG0001564	Prae.g_01068	Praw.g_01441
OG0001565	Prae.g_01070	Praw.g_01439
OG0001566	Prae.g_01073	Praw.g_01436
OG0001567	Prae.g_01079	Praw.g_01429
OG0001568	Prae.g_01094	Praw.g_00170
OG0001569	Prae.g_01098	Praw.g_00174
OG0001570	Prae.g_01104	Praw.g_00179
OG0001571	Prae.g_01116	Praw.g_00188
OG0001572	Prae.g_01125	Praw.g_00197
OG0001573	Prae.g_01129	Praw.g_00200
OG0001575	Prae.g_01284	Praw.g_00946
OG0001576	Prae.g_01295	Praw.g_00956
OG0001577	Prae.g_01365	Praw.g_01013
OG0001578	Prae.g_01367	Praw.g_01015
OG0001582	Prae.g_01542	Praw.g_00420
OG0001583	Prae.g_01544	Praw.g_00421
OG0001584	Prae.g_01545	Praw.g_00422
OG0001585	Prae.g_01555	Praw.g_00431
OG0001586	Prae.g_01834	Praw.g_00020
OG0001590	Prae.g_00294	Praw.g_00841
OG0001591	Prae.g_00362	Praw.g_00769
OG0001592	Prae.g_00394	Praw.g_00738
OG0001594	Prae.g_00442	Praw.g_00679
OG0001595	Prae.g_00680	Praw.g_01816
OG0001596	Prae.g_00756	Praw.g_01754
OG0001597	Prae.g_00871	Praw.g_01633
OG0001598	Prae.g_00895	Praw.g_01609
OG0001599	Prae.g_01139	Praw.g_00210
OG0001600	Prae.g_01140	Praw.g_00211
OG0001601	Prae.g_01141	Praw.g_00212
OG0001602	Prae.g_01142	Praw.g_00213
OG0001604	Prae.g_01636	Praw.g_00528
OG0001609	Prae.g_00367	Praw.g_00764
OG0001610	Prae.g_00675	Praw.g_01821
OG0001611	Prae.g_00736	Praw.g_01774
OG0001612	Prae.g_00783	Praw.g_01720
OG0001613	Prae.g_00875	Praw.g_01629
OG0001614	Prae.g_00990	Praw.g_01513
OG0001615	Prae.g_01277	Praw.g_00939
OG0001619	Prae.g_01357	Praw.g_01004
OG0001620	Prae.g_01399	Praw.g_01111
OG0001624	Prae.g_00873	Praw.g_01631
OG0001625	Prae.g_01001	Praw.g_01506
OG0001626	Prae.g_01278	Praw.g_00940
OG0001627	Prae.g_01347	Praw.g_01776
OG0001628	Prae.g_01586	Praw.g_00462
OG0001639	Prae.g_00109	Praw.g_01325
OG0001640	Prae.g_00183	Praw.g_01255
OG0001641	Prae.g_00363	Praw.g_00768
OG0001642	Prae.g_00365	Praw.g_00766
OG0001643	Prae.g_00390	Praw.g_00742
OG0001644	Prae.g_00391	Praw.g_00741
OG0001645	Prae.g_00393	Praw.g_00739
OG0001647	Prae.g_00440	Praw.g_00681
OG0001648	Prae.g_00534	Praw.g_00589
OG0001649	Prae.g_00540	Praw.g_00583
OG0001650	Prae.g_00710	Praw.g_01810
OG0001651	Prae.g_00745	Praw.g_01766
OG0001652	Prae.g_00747	Praw.g_01764
OG0001653	Prae.g_00775	Praw.g_01728
OG0001654	Prae.g_00781	Praw.g_01722
OG0001655	Prae.g_00789	Praw.g_01714
OG0001656	Prae.g_00811	Praw.g_01692
OG0001657	Prae.g_00862	Praw.g_01642
OG0001658	Prae.g_00874	Praw.g_01630
OG0001659	Prae.g_00920	Praw.g_01585
OG0001660	Prae.g_01002	Praw.g_01505
OG0001661	Prae.g_01005	Praw.g_01502
OG0001662	Prae.g_01010	Praw.g_01497
OG0001663	Prae.g_01027	Praw.g_01480
OG0001664	Prae.g_01028	Praw.g_01479
OG0001665	Prae.g_01048	Praw.g_01460
OG0001666	Prae.g_01052	Praw.g_01456
OG0001667	Prae.g_01056	Praw.g_01453
OG0001668	Prae.g_01063	Praw.g_01446
OG0001669	Prae.g_01075	Praw.g_01434
OG0001670	Prae.g_01076	Praw.g_01433
OG0001671	Prae.g_01082	Praw.g_01426
OG0001672	Prae.g_01087	Praw.g_01421
OG0001673	Prae.g_01088	Praw.g_01420
OG0001674	Prae.g_01089	Praw.g_01419
OG0001675	Prae.g_01114	Praw.g_00186
OG0001676	Prae.g_01118	Praw.g_00191
OG0001677	Prae.g_01138	Praw.g_00209
OG0001678	Prae.g_01210	Praw.g_00281
OG0001679	Prae.g_01218	Praw.g_00289
OG0001680	Prae.g_01262	Praw.g_00329
OG0001681	Prae.g_01296	Praw.g_00957
OG0001682	Prae.g_01312	Praw.g_00963
OG0001684	Prae.g_01541	Praw.g_00419
OG0001685	Prae.g_01548	Praw.g_00424
OG0001686	Prae.g_01551	Praw.g_00427
OG0001687	Prae.g_01557	Praw.g_00433
OG0001688	Prae.g_01560	Praw.g_00435
OG0001689	Prae.g_01565	Praw.g_00440
OG0001690	Prae.g_01567	Praw.g_00442
OG0001691	Prae.g_01569	Praw.g_00444
OG0001692	Prae.g_01628	Praw.g_00520
OG0001693	Prae.g_01873	Praw.g_01174
OG0001698	Prae.g_00470	Praw.g_00652
OG0001699	Prae.g_00681	Praw.g_01815
OG0001700	Prae.g_00739	Praw.g_01772
OG0001701	Prae.g_00741	Praw.g_01770
OG0001702	Prae.g_00760	Praw.g_01750
OG0001703	Prae.g_00776	Praw.g_01727
OG0001704	Prae.g_01003	Praw.g_01504
OG0001706	Prae.g_01117	Praw.g_00190
OG0001707	Prae.g_01143	Praw.g_00214
OG0001708	Prae.g_01286	Praw.g_00947
OG0001709	Prae.g_01238	Praw.g_01743
OG0001710	Prae.g_01004	Praw.g_01503
OG0001723	Prae.g_00743	Praw.g_01767
OG0001725	Prae.g_00870	Praw.g_01634
OG0001727	Prae.g_01273	Praw.g_00936
OG0001728	Prae.g_01313	Praw.g_00964
OG0001729	Prae.g_01404, Prae.g_01412	Praw.g_01108
OG0001731	Prae.g_01574	Praw.g_00449
OG0001732	Prae.g_01596	Praw.g_00468
OG0001733	Prae.g_00386	Praw.g_00747
OG0001783	Prae.g_00043	Praw.g_01387
OG0001784	Prae.g_00498	Praw.g_00624
OG0001785	Prae.g_00757	Praw.g_01753
OG0001787	Prae.g_01121	Praw.g_00193
OG0001789	Prae.g_01279	Praw.g_00941
OG0001790	Prae.g_01281	Praw.g_00943
OG0001791	Prae.g_01282	Praw.g_00944
OG0001796	Prae.g_01124	Praw.g_00196
OG0001806	Prae.g_00377	Praw.g_00756
OG0001808	Prae.g_00400	Praw.g_00933
OG0001809	Prae.g_00763	Praw.g_01747
OG0001810	Prae.g_00777	Praw.g_01726
OG0001811	Prae.g_00778	Praw.g_01725
OG0001812	Prae.g_00779	Praw.g_01724
OG0001813	Prae.g_00780	Praw.g_01723
OG0001814	Prae.g_00872	Praw.g_01632
OG0001817	Prae.g_01105	Praw.g_00180
OG0001818	Prae.g_01108	Praw.g_00182
OG0001820	Prae.g_01288	Praw.g_00949
OG0001825	Prae.g_01584	Praw.g_00460
OG0001838	Prae.g_00392	Praw.g_00740
OG0001840	Prae.g_01274	Praw.g_00937
OG0001842	Prae.g_01316	Praw.g_00967
OG0001847	Prae.g_01571	Praw.g_00446
OG0001848	Prae.g_01593	Praw.g_00466
OG0001849	Prae.g_01575	Praw.g_00450
OG0001850	Prae.g_01126	Praw.g_00198
OG0001851	Prae.g_00690	Praw.g_00911
OG0001865	Prae.g_01257	Praw.g_00327
OG0001867	Prae.g_01276	Praw.g_00938
OG0001882	Prae.g_01601	Praw.g_00480
OG0001913	Prae.g_01237	Praw.g_01742
OG0001916	Prae.g_00688	Praw.g_00909
OG0001917	Prae.g_00689	Praw.g_00910
OG0001918	Prae.g_00695	Praw.g_00916
OG0001953	Prae.g_00062	Praw.g_01372
OG0001954	Prae.g_00384	Praw.g_00749
OG0001956	Prae.g_00746	Praw.g_01765
OG0001957	Prae.g_01230	Praw.g_01733
OG0001958	Prae.g_01123	Praw.g_00195
OG0001991	Prae.g_01234	Praw.g_01737
OG0002030	Prae.g_00923	Praw.g_01582
OG0002057	Prae.g_01403	Praw.g_01105
OG0002142	Prae.g_01344	Praw.g_01813
OG0002174	Prae.g_01261	Praw.g_01103
OG0002249	Prae.g_01242	Praw.g_00506
OG0002515	Prae.g_01061	Praw.g_01448
OG0002555	Prae.g_00696	Praw.g_00917
OG0002556	Prae.g_01239	Praw.g_00505
OG0003102	Prae.g_00692	Praw.g_00913
OG0003103	Prae.g_00693	Praw.g_00914
OG0003104	Prae.g_00694	Praw.g_00915
OG0003105	Prae.g_00697	Praw.g_00918
OG0003106	Prae.g_00698	Praw.g_00919
OG0003107	Prae.g_00699	Praw.g_00920
OG0003451	Prae.g_00691	Praw.g_00912
