Orthogroup	Prae	Prbn
OG0001125	Prae.g_01756	Prbn.g_01878
OG0001126	Prae.g_01757	Prbn.g_01879
OG0001127	Prae.g_01759	Prbn.g_01882
OG0001128	Prae.g_01760	Prbn.g_01883
OG0001129	Prae.g_01761	Prbn.g_01884
OG0001130	Prae.g_01765	Prbn.g_01887
OG0001131	Prae.g_01766	Prbn.g_01888
OG0001132	Prae.g_01767	Prbn.g_01889
OG0001133	Prae.g_01768	Prbn.g_01890
OG0001134	Prae.g_01769	Prbn.g_01891
OG0001135	Prae.g_01770	Prbn.g_01892
OG0001136	Prae.g_01771	Prbn.g_01893
OG0001137	Prae.g_01772	Prbn.g_01894
OG0001138	Prae.g_01773	Prbn.g_01895
OG0001139	Prae.g_01774	Prbn.g_01897
OG0001140	Prae.g_01775	Prbn.g_01898
OG0001141	Prae.g_01776	Prbn.g_01899
OG0001142	Prae.g_01779	Prbn.g_01903
OG0001143	Prae.g_01780	Prbn.g_01904
OG0001144	Prae.g_01781	Prbn.g_01905
OG0001145	Prae.g_01782	Prbn.g_01906
OG0001146	Prae.g_01783	Prbn.g_01907
OG0001147	Prae.g_01784	Prbn.g_01908
OG0001148	Prae.g_01785	Prbn.g_01909
OG0001149	Prae.g_01787	Prbn.g_01911
OG0001150	Prae.g_01788	Prbn.g_01912
OG0001151	Prae.g_01790	Prbn.g_01916
OG0001152	Prae.g_01791	Prbn.g_01917
OG0001153	Prae.g_01792	Prbn.g_01918
OG0001154	Prae.g_01794	Prbn.g_01920
OG0001155	Prae.g_01796	Prbn.g_01017
OG0001156	Prae.g_01798	Prbn.g_01015
OG0001157	Prae.g_01799	Prbn.g_01013
OG0001158	Prae.g_01801	Prbn.g_01011
OG0001159	Prae.g_01802	Prbn.g_01010
OG0001160	Prae.g_01803	Prbn.g_01009
OG0001161	Prae.g_01804	Prbn.g_01008
OG0001162	Prae.g_01805	Prbn.g_01007
OG0001163	Prae.g_01806	Prbn.g_01006
OG0001164	Prae.g_01807	Prbn.g_01005
OG0001165	Prae.g_01808	Prbn.g_01004
OG0001166	Prae.g_01809	Prbn.g_01003
OG0001167	Prae.g_01810	Prbn.g_01001
OG0001168	Prae.g_01811	Prbn.g_01000
OG0001169	Prae.g_01812	Prbn.g_00999
OG0001170	Prae.g_01813	Prbn.g_00998
OG0001171	Prae.g_01814	Prbn.g_00997
OG0001172	Prae.g_01816	Prbn.g_00995
OG0001173	Prae.g_01818	Prbn.g_00993
OG0001174	Prae.g_01819	Prbn.g_00992
OG0001175	Prae.g_01820	Prbn.g_00991
OG0001176	Prae.g_01821	Prbn.g_00989
OG0001177	Prae.g_01823	Prbn.g_00987
OG0001178	Prae.g_01826	Prbn.g_00984
OG0001179	Prae.g_01827	Prbn.g_00983
OG0001180	Prae.g_01828	Prbn.g_00982
OG0001181	Prae.g_01829	Prbn.g_00981
OG0001182	Prae.g_01830	Prbn.g_00980
OG0001183	Prae.g_01831	Prbn.g_00979
OG0001184	Prae.g_01833	Prbn.g_00977
OG0001185	Prae.g_01836	Prbn.g_00975
OG0001186	Prae.g_01837	Prbn.g_00974
OG0001187	Prae.g_01838	Prbn.g_00973
OG0001188	Prae.g_01839	Prbn.g_00972
OG0001189	Prae.g_01840	Prbn.g_00971
OG0001190	Prae.g_01841	Prbn.g_00970
OG0001191	Prae.g_01842	Prbn.g_00969
OG0001192	Prae.g_01843	Prbn.g_00968
OG0001193	Prae.g_01844	Prbn.g_00967
OG0001194	Prae.g_01845	Prbn.g_00966
OG0001195	Prae.g_01846	Prbn.g_00965
OG0001196	Prae.g_01847	Prbn.g_00964
OG0001197	Prae.g_01848	Prbn.g_00963
OG0001198	Prae.g_01849	Prbn.g_00962
OG0001199	Prae.g_01850	Prbn.g_00961
OG0001200	Prae.g_01851	Prbn.g_00960
OG0001201	Prae.g_01852	Prbn.g_00959
OG0001202	Prae.g_01853	Prbn.g_00958
OG0001203	Prae.g_01855	Prbn.g_00957
OG0001204	Prae.g_01857	Prbn.g_00955
OG0001205	Prae.g_01858	Prbn.g_00953
OG0001206	Prae.g_01859	Prbn.g_00952
OG0001207	Prae.g_01860	Prbn.g_00951
OG0001208	Prae.g_01861	Prbn.g_00950
OG0001209	Prae.g_01862	Prbn.g_00949
OG0001210	Prae.g_01863	Prbn.g_00948
OG0001211	Prae.g_01864	Prbn.g_00947
OG0001212	Prae.g_01865	Prbn.g_00946
OG0001213	Prae.g_01866	Prbn.g_00945
OG0001214	Prae.g_01868	Prbn.g_00943
OG0001215	Prae.g_01869	Prbn.g_00942
OG0001216	Prae.g_01870	Prbn.g_00941
OG0001217	Prae.g_01871	Prbn.g_00940
OG0001218	Prae.g_01872	Prbn.g_00939
OG0001219	Prae.g_01875	Prbn.g_00936
OG0001220	Prae.g_01876	Prbn.g_00935
OG0001221	Prae.g_01879	Prbn.g_00931
OG0001222	Prae.g_01880	Prbn.g_00930
OG0001223	Prae.g_01881	Prbn.g_00929
OG0001224	Prae.g_01882	Prbn.g_00927
OG0001225	Prae.g_01883	Prbn.g_00926
OG0001226	Prae.g_01884	Prbn.g_00925
OG0001227	Prae.g_01885	Prbn.g_00924
OG0001228	Prae.g_01886	Prbn.g_00923
OG0001229	Prae.g_01887	Prbn.g_00922
OG0001230	Prae.g_01888	Prbn.g_00921
OG0001231	Prae.g_01889	Prbn.g_00920
OG0001232	Prae.g_01890	Prbn.g_00917
OG0001233	Prae.g_01891	Prbn.g_00916
OG0001234	Prae.g_01892	Prbn.g_00915
OG0001235	Prae.g_01893	Prbn.g_00914
OG0001236	Prae.g_01895	Prbn.g_00912
OG0001237	Prae.g_01896	Prbn.g_00911
OG0001238	Prae.g_01898	Prbn.g_00908
OG0001239	Prae.g_01899	Prbn.g_00907
OG0001240	Prae.g_01900	Prbn.g_00906
OG0001241	Prae.g_01902	Prbn.g_00291
OG0001242	Prae.g_01903	Prbn.g_00292
OG0001243	Prae.g_01904	Prbn.g_00293
OG0001244	Prae.g_01905	Prbn.g_00294
OG0001245	Prae.g_01906	Prbn.g_00295
OG0001246	Prae.g_01907	Prbn.g_00296
OG0001247	Prae.g_01908	Prbn.g_00297
OG0001248	Prae.g_01909	Prbn.g_00298
OG0001249	Prae.g_01910	Prbn.g_00299
OG0001250	Prae.g_01911	Prbn.g_00300
OG0001252	Prae.g_00138	Prbn.g_01279
OG0001253	Prae.g_00153	Prbn.g_01264
OG0001254	Prae.g_00282	Prbn.g_00048
OG0001255	Prae.g_00334	Prbn.g_00104
OG0001257	Prae.g_00456	Prbn.g_00632
OG0001258	Prae.g_00472	Prbn.g_00616
OG0001259	Prae.g_00564	Prbn.g_00525
OG0001260	Prae.g_00751	Prbn.g_01456
OG0001261	Prae.g_00840	Prbn.g_01510
OG0001262	Prae.g_00856	Prbn.g_01493
OG0001263	Prae.g_00876	Prbn.g_01168
OG0001264	Prae.g_00907	Prbn.g_01622
OG0001265	Prae.g_01016	Prbn.g_01375
OG0001266	Prae.g_01066	Prbn.g_00476
OG0001267	Prae.g_01147	Prbn.g_01171
OG0001268	Prae.g_01160	Prbn.g_01186
OG0001269	Prae.g_01351	Prbn.g_01215
OG0001270	Prae.g_01499	Prbn.g_00255
OG0001271	Prae.g_01510	Prbn.g_00268
OG0001272	Prae.g_01552	Prbn.g_00467
OG0001273	Prae.g_01553	Prbn.g_00865
OG0001274	Prae.g_01558	Prbn.g_00134
OG0001275	Prae.g_01576	Prbn.g_01114
OG0001277	Prae.g_01597	Prbn.g_01704
OG0001278	Prae.g_01615	Prbn.g_01736
OG0001279	Prae.g_01619	Prbn.g_01740
OG0001280	Prae.g_01622	Prbn.g_01743
OG0001281	Prae.g_01689	Prbn.g_01814
OG0001282	Prae.g_01714	Prbn.g_01750
OG0001283	Prae.g_01797	Prbn.g_01016
OG0001284	Prae.g_01825	Prbn.g_00985
OG0001285	Prae.g_01856	Prbn.g_00956
OG0001288	Prae.g_00411	Prbn.g_00676
OG0001290	Prae.g_00030	Prbn.g_00751
OG0001291	Prae.g_00071	Prbn.g_00706
OG0001292	Prae.g_00074	Prbn.g_00703
OG0001294	Prae.g_00093	Prbn.g_01328
OG0001295	Prae.g_00119	Prbn.g_01298
OG0001296	Prae.g_00125	Prbn.g_01291
OG0001297	Prae.g_00202	Prbn.g_00354
OG0001298	Prae.g_00246	Prbn.g_00306
OG0001299	Prae.g_00255	Prbn.g_00018
OG0001300	Prae.g_00373	Prbn.g_01104
OG0001301	Prae.g_00611	Prbn.g_00428
OG0001302	Prae.g_00755	Prbn.g_00126, Prbn.g_01676
OG0001303	Prae.g_00759	Prbn.g_01126
OG0001304	Prae.g_01031	Prbn.g_01462
OG0001305	Prae.g_01036	Prbn.g_01467
OG0001306	Prae.g_01074	Prbn.g_00918
OG0001307	Prae.g_01083	Prbn.g_01103
OG0001308	Prae.g_01107	Prbn.g_00875
OG0001309	Prae.g_01109	Prbn.g_00954
OG0001310	Prae.g_01119	Prbn.g_01024
OG0001311	Prae.g_01191	Prbn.g_00395
OG0001312	Prae.g_01352	Prbn.g_01214
OG0001313	Prae.g_01556	Prbn.g_00691
OG0001315	Prae.g_01680	Prbn.g_01804
OG0001316	Prae.g_01793	Prbn.g_01919
OG0001318	Prae.g_00141	Prbn.g_01276
OG0001319	Prae.g_00241	Prbn.g_00312
OG0001320	Prae.g_00441	Prbn.g_00146
OG0001321	Prae.g_00761	Prbn.g_00477
OG0001322	Prae.g_00787	Prbn.g_01140
OG0001323	Prae.g_01057	Prbn.g_01633
OG0001324	Prae.g_01091	Prbn.g_00774
OG0001325	Prae.g_01113	Prbn.g_00813
OG0001326	Prae.g_01290	Prbn.g_00138
OG0001327	Prae.g_01292	Prbn.g_00876
OG0001328	Prae.g_01334	Prbn.g_01079
OG0001329	Prae.g_01388	Prbn.g_00909
OG0001330	Prae.g_01549	Prbn.g_00893
OG0001331	Prae.g_01620	Prbn.g_01741
OG0001332	Prae.g_01669	Prbn.g_01793
OG0001333	Prae.g_01762	Prbn.g_01885
OG0001334	Prae.g_01817	Prbn.g_00994
OG0001336	Prae.g_00128	Prbn.g_01289
OG0001337	Prae.g_00118	Prbn.g_01299
OG0001338	Prae.g_00147	Prbn.g_01065
OG0001339	Prae.g_00206	Prbn.g_00350
OG0001340	Prae.g_00251	Prbn.g_00014
OG0001341	Prae.g_00264	Prbn.g_00027
OG0001342	Prae.g_00281	Prbn.g_00047
OG0001343	Prae.g_00339	Prbn.g_00110
OG0001345	Prae.g_00408	Prbn.g_00679
OG0001346	Prae.g_00446	Prbn.g_00642
OG0001347	Prae.g_00460	Prbn.g_00628
OG0001349	Prae.g_00483	Prbn.g_00605
OG0001350	Prae.g_00488	Prbn.g_00600
OG0001351	Prae.g_00551	Prbn.g_00539
OG0001352	Prae.g_00656	Prbn.g_01582
OG0001353	Prae.g_00677	Prbn.g_00326
OG0001354	Prae.g_00790	Prbn.g_01455
OG0001355	Prae.g_00846	Prbn.g_01503
OG0001356	Prae.g_00890	Prbn.g_01932
OG0001357	Prae.g_00992	Prbn.g_01390
OG0001358	Prae.g_01015	Prbn.g_01376
OG0001359	Prae.g_01134	Prbn.g_01655
OG0001360	Prae.g_01135	Prbn.g_01656
OG0001361	Prae.g_01213	Prbn.g_00416
OG0001362	Prae.g_01265	Prbn.g_00810
OG0001363	Prae.g_01438	Prbn.g_00717
OG0001364	Prae.g_01529	Prbn.g_00287
OG0001365	Prae.g_01425, Prae.g_01684	Prbn.g_00721
OG0001366	Prae.g_01660	Prbn.g_01783
OG0001368	Prae.g_01824	Prbn.g_00986
OG0001369	Prae.g_01017	Prbn.g_01374
OG0001371	Prae.g_00067	Prbn.g_00711
OG0001372	Prae.g_00068	Prbn.g_00709
OG0001373	Prae.g_00075	Prbn.g_00702
OG0001374	Prae.g_00087	Prbn.g_01334
OG0001375	Prae.g_00135	Prbn.g_01281
OG0001376	Prae.g_00237	Prbn.g_00316
OG0001377	Prae.g_00259	Prbn.g_00023
OG0001378	Prae.g_00275	Prbn.g_00040
OG0001379	Prae.g_00361	Prbn.g_00253
OG0001380	Prae.g_00399	Prbn.g_01566
OG0001381	Prae.g_00428	Prbn.g_00656
OG0001382	Prae.g_00434	Prbn.g_00650
OG0001383	Prae.g_00485	Prbn.g_00603
OG0001384	Prae.g_00493	Prbn.g_00595
OG0001385	Prae.g_00640	Prbn.g_00842
OG0001386	Prae.g_00648	Prbn.g_01590
OG0001387	Prae.g_00650	Prbn.g_01588
OG0001388	Prae.g_00660	Prbn.g_01577
OG0001389	Prae.g_00716	Prbn.g_00859
OG0001390	Prae.g_00750	Prbn.g_01134
OG0001391	Prae.g_00792	Prbn.g_01452
OG0001392	Prae.g_00889	Prbn.g_01933
OG0001393	Prae.g_00891	Prbn.g_01931
OG0001394	Prae.g_00913	Prbn.g_01616
OG0001395	Prae.g_00916	Prbn.g_01613
OG0001396	Prae.g_00996	Prbn.g_01707
OG0001397	Prae.g_01025	Prbn.g_01363
OG0001398	Prae.g_01044	Prbn.g_01475
OG0001399	Prae.g_01054	Prbn.g_01941
OG0001400	Prae.g_01064	Prbn.g_01117
OG0001401	Prae.g_01071	Prbn.g_01019
OG0001402	Prae.g_01149	Prbn.g_01174
OG0001403	Prae.g_01330	Prbn.g_01083
OG0001404	Prae.g_01359	Prbn.g_01360
OG0001405	Prae.g_01369	Prbn.g_01241
OG0001406	Prae.g_01498	Prbn.g_00254
OG0001407	Prae.g_01501	Prbn.g_00257
OG0001408	Prae.g_01550	Prbn.g_00892
OG0001409	Prae.g_01564	Prbn.g_01666
OG0001410	Prae.g_01578	Prbn.g_00148
OG0001414	Prae.g_00061	Prbn.g_01136
OG0001417	Prae.g_00649	Prbn.g_01589
OG0001418	Prae.g_00762	Prbn.g_00822
OG0001419	Prae.g_00795	Prbn.g_01446
OG0001420	Prae.g_00893	Prbn.g_01929
OG0001421	Prae.g_00898	Prbn.g_01924
OG0001422	Prae.g_01060	Prbn.g_00805
OG0001423	Prae.g_01136	Prbn.g_00801
OG0001424	Prae.g_01225	Prbn.g_00889
OG0001425	Prae.g_01570	Prbn.g_01121
OG0001427	Prae.g_00372	Prbn.g_01681
OG0001429	Prae.g_00974	Prbn.g_01408
OG0001430	Prae.g_01008	Prbn.g_01029
OG0001431	Prae.g_01062	Prbn.g_01021
OG0001432	Prae.g_01065	Prbn.g_01118
OG0001435	Prae.g_01562	Prbn.g_01153
OG0001436	Prae.g_01231	Prbn.g_01733
OG0001439	Prae.g_00838	Prbn.g_01513
OG0001440	Prae.g_01019	Prbn.g_01371
OG0001441	Prae.g_01101	Prbn.g_01639
OG0001443	Prae.g_01146	Prbn.g_01170
OG0001444	Prae.g_01182	Prbn.g_01209
OG0001448	Prae.g_01583	Prbn.g_01637
OG0001452	Prae.g_01874	Prbn.g_00937
OG0001454	Prae.g_00366	Prbn.g_00658
OG0001456	Prae.g_00563	Prbn.g_00526
OG0001457	Prae.g_00676	Prbn.g_01557
OG0001458	Prae.g_00749	Prbn.g_00796
OG0001459	Prae.g_00785	Prbn.g_01235
OG0001460	Prae.g_00868	Prbn.g_00472
OG0001462	Prae.g_01007	Prbn.g_01149
OG0001463	Prae.g_01053	Prbn.g_00652
OG0001465	Prae.g_01287	Prbn.g_01125
OG0001466	Prae.g_01299	Prbn.g_00877
OG0001468	Prae.g_01786	Prbn.g_01910
OG0001469	Prae.g_01161	Prbn.g_01187
OG0001483	Prae.g_01323	Prbn.g_01090
OG0001484	Prae.g_01439	Prbn.g_00716
OG0001485	Prae.g_01682	Prbn.g_01806
OG0001487	Prae.g_00767	Prbn.g_00490
OG0001488	Prae.g_00175	Prbn.g_00382
OG0001489	Prae.g_00375	Prbn.g_01836
OG0001490	Prae.g_00395	Prbn.g_01808
OG0001505	Prae.g_00999	Prbn.g_00128
OG0001506	Prae.g_01078	Prbn.g_01142
OG0001508	Prae.g_01561	Prbn.g_01710
OG0001509	Prae.g_01704	Prbn.g_00459
OG0001520	Prae.g_01232	Prbn.g_01732
OG0001521	Prae.g_01685	Prbn.g_00720
OG0001526	Prae.g_00896	Prbn.g_01926
OG0001530	Prae.g_01233	Prbn.g_01731
OG0001535	Prae.g_00864	Prbn.g_01481
OG0001541	Prae.g_01421	Prbn.g_01056
OG0001546	Prae.g_00687	Prbn.g_01508
OG0001558	Prae.g_00744	Prbn.g_01040
OG0001587	Prae.g_01228	Prbn.g_00725
OG0001618	Prae.g_01346	Prbn.g_01108
OG0001627	Prae.g_01347	Prbn.g_01658
OG0001843	Prae.g_01420	Prbn.g_01055
OG0001880	Prae.g_01418	Prbn.g_01053
OG0001881	Prae.g_01260	Prbn.g_01717
OG0002025	Prae.g_01407	Prbn.g_00183
OG0002067	Prae.g_00684	Prbn.g_00779
OG0002136	Prae.g_01603	Prbn.g_01101
OG0002141	Prae.g_00685	Prbn.g_00778
OG0002198	Prae.g_01419	Prbn.g_01054
