Orthogroup	Prae	Prac
OG0001160	Prae.g_01803	Prac.g_00029
OG0001161	Prae.g_01804	Prac.g_00030
OG0001162	Prae.g_01805	Prac.g_00031
OG0001163	Prae.g_01806	Prac.g_00032
OG0001164	Prae.g_01807	Prac.g_00033
OG0001165	Prae.g_01808	Prac.g_00034
OG0001166	Prae.g_01809	Prac.g_00035
OG0001167	Prae.g_01810	Prac.g_00036
OG0001168	Prae.g_01811	Prac.g_00037
OG0001169	Prae.g_01812	Prac.g_00038
OG0001170	Prae.g_01813	Prac.g_00039
OG0001171	Prae.g_01814	Prac.g_00040
OG0001172	Prae.g_01816	Prac.g_00042
OG0001173	Prae.g_01818	Prac.g_00044
OG0001174	Prae.g_01819	Prac.g_00045
OG0001175	Prae.g_01820	Prac.g_00046
OG0001176	Prae.g_01821	Prac.g_00047
OG0001177	Prae.g_01823	Prac.g_00049
OG0001178	Prae.g_01826	Prac.g_00051
OG0001179	Prae.g_01827	Prac.g_00052
OG0001180	Prae.g_01828	Prac.g_00053
OG0001181	Prae.g_01829	Prac.g_00054
OG0001182	Prae.g_01830	Prac.g_00055
OG0001183	Prae.g_01831	Prac.g_00056
OG0001184	Prae.g_01833	Prac.g_00058
OG0001185	Prae.g_01836	Prac.g_00061
OG0001186	Prae.g_01837	Prac.g_00062
OG0001187	Prae.g_01838	Prac.g_00063
OG0001188	Prae.g_01839	Prac.g_00064
OG0001189	Prae.g_01840	Prac.g_00065
OG0001190	Prae.g_01841	Prac.g_00066
OG0001191	Prae.g_01842	Prac.g_00067
OG0001192	Prae.g_01843	Prac.g_00068
OG0001193	Prae.g_01844	Prac.g_00069
OG0001194	Prae.g_01845	Prac.g_00070
OG0001195	Prae.g_01846	Prac.g_00071
OG0001196	Prae.g_01847	Prac.g_00072
OG0001197	Prae.g_01848	Prac.g_00073
OG0001198	Prae.g_01849	Prac.g_00074
OG0001199	Prae.g_01850	Prac.g_00075
OG0001200	Prae.g_01851	Prac.g_00076
OG0001201	Prae.g_01852	Prac.g_00077
OG0001202	Prae.g_01853	Prac.g_00078
OG0001203	Prae.g_01855	Prac.g_00080
OG0001204	Prae.g_01857	Prac.g_00082
OG0001205	Prae.g_01858	Prac.g_00083
OG0001206	Prae.g_01859	Prac.g_00084
OG0001207	Prae.g_01860	Prac.g_00085
OG0001208	Prae.g_01861	Prac.g_00086
OG0001209	Prae.g_01862	Prac.g_00087
OG0001210	Prae.g_01863	Prac.g_00088
OG0001211	Prae.g_01864	Prac.g_00089
OG0001212	Prae.g_01865	Prac.g_00090
OG0001213	Prae.g_01866	Prac.g_00091
OG0001214	Prae.g_01868	Prac.g_00093
OG0001215	Prae.g_01869	Prac.g_00094
OG0001216	Prae.g_01870	Prac.g_00095
OG0001217	Prae.g_01871	Prac.g_00096
OG0001218	Prae.g_01872	Prac.g_00097
OG0001219	Prae.g_01875	Prac.g_00099
OG0001220	Prae.g_01876	Prac.g_00100
OG0001221	Prae.g_01879	Prac.g_00103
OG0001222	Prae.g_01880	Prac.g_00104
OG0001223	Prae.g_01881	Prac.g_00105
OG0001224	Prae.g_01882	Prac.g_00106
OG0001225	Prae.g_01883	Prac.g_00107
OG0001226	Prae.g_01884	Prac.g_00108
OG0001227	Prae.g_01885	Prac.g_00109
OG0001228	Prae.g_01886	Prac.g_00110
OG0001229	Prae.g_01887	Prac.g_00111
OG0001230	Prae.g_01888	Prac.g_00112
OG0001231	Prae.g_01889	Prac.g_00113
OG0001232	Prae.g_01890	Prac.g_00114
OG0001233	Prae.g_01891	Prac.g_00115
OG0001234	Prae.g_01892	Prac.g_00116
OG0001235	Prae.g_01893	Prac.g_00117
OG0001236	Prae.g_01895	Prac.g_00119
OG0001237	Prae.g_01896	Prac.g_00120
OG0001238	Prae.g_01898	Prac.g_00122
OG0001239	Prae.g_01899	Prac.g_00123
OG0001240	Prae.g_01900	Prac.g_00124
OG0001241	Prae.g_01902	Prac.g_00126
OG0001242	Prae.g_01903	Prac.g_00127
OG0001243	Prae.g_01904	Prac.g_00128
OG0001244	Prae.g_01905	Prac.g_00129
OG0001245	Prae.g_01906	Prac.g_00130
OG0001246	Prae.g_01907	Prac.g_00131
OG0001247	Prae.g_01908	Prac.g_01950
OG0001248	Prae.g_01909	Prac.g_01949
OG0001249	Prae.g_01910	Prac.g_01948
OG0001250	Prae.g_01911	Prac.g_01947
OG0001251	Prae.g_00092	Prac.g_01839
OG0001252	Prae.g_00138	Prac.g_01793
OG0001253	Prae.g_00153	Prac.g_01780
OG0001254	Prae.g_00282	Prac.g_01650
OG0001255	Prae.g_00334	Prac.g_01201
OG0001256	Prae.g_00398	Prac.g_00152
OG0001257	Prae.g_00456	Prac.g_01062
OG0001258	Prae.g_00472	Prac.g_00873
OG0001259	Prae.g_00564	Prac.g_00783
OG0001260	Prae.g_00751	Prac.g_01522
OG0001261	Prae.g_00840	Prac.g_01441
OG0001262	Prae.g_00856	Prac.g_01425
OG0001263	Prae.g_00876	Prac.g_01405
OG0001264	Prae.g_00907	Prac.g_01385
OG0001265	Prae.g_01016	Prac.g_01280
OG0001266	Prae.g_01066	Prac.g_01232
OG0001267	Prae.g_01147	Prac.g_01001
OG0001268	Prae.g_01160	Prac.g_00988
OG0001269	Prae.g_01351	Prac.g_00200
OG0001270	Prae.g_01499	Prac.g_00371
OG0001271	Prae.g_01510	Prac.g_00360
OG0001272	Prae.g_01552	Prac.g_00319
OG0001273	Prae.g_01553	Prac.g_00318
OG0001274	Prae.g_01558	Prac.g_00313
OG0001277	Prae.g_01597	Prac.g_00279
OG0001278	Prae.g_01615	Prac.g_00633
OG0001279	Prae.g_01619	Prac.g_00629
OG0001280	Prae.g_01622	Prac.g_00626
OG0001281	Prae.g_01689	Prac.g_00479
OG0001282	Prae.g_01714	Prac.g_00504
OG0001283	Prae.g_01797	Prac.g_00023
OG0001284	Prae.g_01825	Prac.g_00050
OG0001285	Prae.g_01856	Prac.g_00081
OG0001286	Prae.g_01901	Prac.g_00125
OG0001288	Prae.g_00411	Prac.g_01110
OG0001290	Prae.g_00030	Prac.g_01917
OG0001291	Prae.g_00071	Prac.g_01860
OG0001292	Prae.g_00074	Prac.g_01857
OG0001293	Prae.g_00076	Prac.g_01855
OG0001294	Prae.g_00093	Prac.g_01838
OG0001295	Prae.g_00119	Prac.g_01812
OG0001296	Prae.g_00125	Prac.g_01806
OG0001297	Prae.g_00202	Prac.g_01731
OG0001298	Prae.g_00246	Prac.g_01687
OG0001300	Prae.g_00373	Prac.g_01160
OG0001301	Prae.g_00611	Prac.g_00734
OG0001304	Prae.g_01031	Prac.g_01265
OG0001305	Prae.g_01036	Prac.g_01260
OG0001306	Prae.g_01074	Prac.g_01223
OG0001307	Prae.g_01083	Prac.g_01214
OG0001308	Prae.g_01107	Prac.g_01037
OG0001309	Prae.g_01109	Prac.g_01036
OG0001310	Prae.g_01119	Prac.g_01026
OG0001311	Prae.g_01191	Prac.g_00957
OG0001312	Prae.g_01352	Prac.g_00201
OG0001313	Prae.g_01556	Prac.g_00315
OG0001314	Prae.g_01646	Prac.g_00602
OG0001315	Prae.g_01680	Prac.g_00568
OG0001316	Prae.g_01793	Prac.g_00019
OG0001318	Prae.g_00141	Prac.g_01790
OG0001319	Prae.g_00241	Prac.g_01692
OG0001320	Prae.g_00441	Prac.g_01078
OG0001321	Prae.g_00761	Prac.g_01513
OG0001322	Prae.g_00787	Prac.g_01495
OG0001323	Prae.g_01057	Prac.g_01240
OG0001324	Prae.g_01091	Prac.g_01206
OG0001325	Prae.g_01113	Prac.g_01033
OG0001326	Prae.g_01290	Prac.g_00151
OG0001327	Prae.g_01292	Prac.g_00153
OG0001328	Prae.g_01334	Prac.g_00180
OG0001329	Prae.g_01388	Prac.g_00237
OG0001330	Prae.g_01549	Prac.g_00322
OG0001331	Prae.g_01620	Prac.g_00628
OG0001332	Prae.g_01669	Prac.g_00579
OG0001334	Prae.g_01817	Prac.g_00043
OG0001335	Prae.g_01854	Prac.g_00079
OG0001336	Prae.g_00128	Prac.g_01803
OG0001337	Prae.g_00118	Prac.g_01813
OG0001338	Prae.g_00147	Prac.g_01786
OG0001339	Prae.g_00206	Prac.g_01727
OG0001340	Prae.g_00251	Prac.g_01682
OG0001341	Prae.g_00264	Prac.g_01670
OG0001342	Prae.g_00281	Prac.g_01651
OG0001343	Prae.g_00339	Prac.g_01195
OG0001344	Prae.g_00378	Prac.g_01155
OG0001345	Prae.g_00408	Prac.g_01113
OG0001346	Prae.g_00446	Prac.g_01072
OG0001347	Prae.g_00460	Prac.g_01058
OG0001348	Prae.g_00478	Prac.g_00867
OG0001349	Prae.g_00483	Prac.g_00862
OG0001351	Prae.g_00551	Prac.g_00796
OG0001352	Prae.g_00656	Prac.g_00689
OG0001353	Prae.g_00677	Prac.g_00668
OG0001354	Prae.g_00790	Prac.g_01492
OG0001355	Prae.g_00846	Prac.g_01435
OG0001356	Prae.g_00890	Prac.g_01403
OG0001357	Prae.g_00992	Prac.g_01300
OG0001358	Prae.g_01015	Prac.g_01281
OG0001359	Prae.g_01134	Prac.g_01014
OG0001360	Prae.g_01135	Prac.g_01013
OG0001361	Prae.g_01213	Prac.g_00935
OG0001364	Prae.g_01529	Prac.g_00341
OG0001365	Prae.g_01684	Prac.g_00474
OG0001366	Prae.g_01660	Prac.g_00588
OG0001367	Prae.g_01703	Prac.g_00493
OG0001369	Prae.g_01017	Prac.g_01279
OG0001371	Prae.g_00067	Prac.g_01864
OG0001372	Prae.g_00068	Prac.g_01863
OG0001373	Prae.g_00075	Prac.g_01856
OG0001374	Prae.g_00087	Prac.g_01844
OG0001375	Prae.g_00135	Prac.g_01796
OG0001376	Prae.g_00237	Prac.g_01696
OG0001377	Prae.g_00259	Prac.g_01675
OG0001378	Prae.g_00275	Prac.g_01659
OG0001379	Prae.g_00361	Prac.g_01172
OG0001381	Prae.g_00428	Prac.g_01093
OG0001382	Prae.g_00434	Prac.g_01085
OG0001383	Prae.g_00485	Prac.g_00860
OG0001384	Prae.g_00493	Prac.g_00853
OG0001385	Prae.g_00640	Prac.g_00705
OG0001386	Prae.g_00648	Prac.g_00697
OG0001387	Prae.g_00650	Prac.g_00695
OG0001388	Prae.g_00660	Prac.g_00685
OG0001389	Prae.g_00716	Prac.g_01555
OG0001390	Prae.g_00750	Prac.g_01523
OG0001391	Prae.g_00792	Prac.g_01490
OG0001392	Prae.g_00889	Prac.g_01404
OG0001393	Prae.g_00891	Prac.g_01402
OG0001394	Prae.g_00913	Prac.g_01379
OG0001395	Prae.g_00916	Prac.g_01376
OG0001396	Prae.g_00996	Prac.g_01296
OG0001397	Prae.g_01025	Prac.g_01271
OG0001398	Prae.g_01044	Prac.g_01252
OG0001399	Prae.g_01054	Prac.g_01242
OG0001400	Prae.g_01064	Prac.g_01234
OG0001401	Prae.g_01071	Prac.g_01226
OG0001402	Prae.g_01149	Prac.g_00999
OG0001403	Prae.g_01330	Prac.g_00176
OG0001404	Prae.g_01359	Prac.g_00208
OG0001405	Prae.g_01369	Prac.g_00218
OG0001406	Prae.g_01498	Prac.g_00372
OG0001407	Prae.g_01501	Prac.g_00369
OG0001408	Prae.g_01550	Prac.g_00321
OG0001409	Prae.g_01564	Prac.g_00308
OG0001410	Prae.g_01578	Prac.g_00295
OG0001414	Prae.g_00061	Prac.g_01869
OG0001415	Prae.g_00327	Prac.g_01605
OG0001416	Prae.g_00495	Prac.g_00851
OG0001417	Prae.g_00649	Prac.g_00696
OG0001418	Prae.g_00762	Prac.g_01512
OG0001419	Prae.g_00795	Prac.g_01486
OG0001420	Prae.g_00893	Prac.g_01400
OG0001421	Prae.g_00898	Prac.g_01395
OG0001422	Prae.g_01060	Prac.g_01237
OG0001423	Prae.g_01136	Prac.g_01012
OG0001424	Prae.g_01225	Prac.g_00923
OG0001425	Prae.g_01570	Prac.g_00302
OG0001426	Prae.g_01897	Prac.g_00121
OG0001427	Prae.g_00372	Prac.g_01161
OG0001430	Prae.g_01008	Prac.g_01288
OG0001431	Prae.g_01062	Prac.g_01236
OG0001432	Prae.g_01065	Prac.g_01233
OG0001433	Prae.g_01267	Prac.g_01952
OG0001435	Prae.g_01562	Prac.g_00310
OG0001436	Prae.g_01231	Prac.g_00900
OG0001438	Prae.g_00594	Prac.g_00751
OG0001440	Prae.g_01019	Prac.g_01277
OG0001441	Prae.g_01101	Prac.g_01041
OG0001442	Prae.g_01122	Prac.g_01024
OG0001443	Prae.g_01146	Prac.g_01002
OG0001444	Prae.g_01182	Prac.g_00966
OG0001454	Prae.g_00366	Prac.g_01167
OG0001456	Prae.g_00563	Prac.g_00784
OG0001457	Prae.g_00676	Prac.g_00669
OG0001458	Prae.g_00749	Prac.g_01524
OG0001459	Prae.g_00785	Prac.g_01497
OG0001460	Prae.g_00868	Prac.g_01413
OG0001462	Prae.g_01007	Prac.g_01289
OG0001463	Prae.g_01053	Prac.g_01243
OG0001464	Prae.g_01059	Prac.g_01238
OG0001465	Prae.g_01287	Prac.g_00148
OG0001467	Prae.g_01456	Prac.g_00414
OG0001468	Prae.g_01786	Prac.g_00012
OG0001469	Prae.g_01161	Prac.g_00987
OG0001470	Prae.g_00321	Prac.g_01611
OG0001472	Prae.g_00867	Prac.g_01414
OG0001474	Prae.g_00877	Prac.g_00643
OG0001475	Prae.g_01049	Prac.g_01247
OG0001476	Prae.g_01050	Prac.g_01246
OG0001477	Prae.g_01051	Prac.g_01245
OG0001478	Prae.g_01058	Prac.g_01239
OG0001479	Prae.g_01086	Prac.g_01211
OG0001480	Prae.g_01095	Prac.g_01047
OG0001481	Prae.g_01179	Prac.g_00969
OG0001484	Prae.g_01439	Prac.g_00259
OG0001485	Prae.g_01682	Prac.g_00472
OG0001488	Prae.g_00175	Prac.g_01758
OG0001489	Prae.g_00375	Prac.g_01158
OG0001490	Prae.g_00395	Prac.g_01132
OG0001491	Prae.g_00782	Prac.g_01500
OG0001493	Prae.g_00878	Prac.g_00644
OG0001494	Prae.g_00879	Prac.g_00645
OG0001495	Prae.g_00880	Prac.g_00646
OG0001496	Prae.g_00881	Prac.g_00647
OG0001497	Prae.g_00882	Prac.g_00648
OG0001498	Prae.g_00883	Prac.g_00649
OG0001499	Prae.g_00884	Prac.g_00650
OG0001500	Prae.g_00885	Prac.g_00651
OG0001501	Prae.g_00886	Prac.g_00652
OG0001502	Prae.g_00887	Prac.g_00653
OG0001503	Prae.g_00888	Prac.g_00654
OG0001505	Prae.g_00999	Prac.g_00915
OG0001506	Prae.g_01078	Prac.g_01219
OG0001507	Prae.g_01145	Prac.g_01003
OG0001509	Prae.g_01704	Prac.g_00494
OG0001510	Prae.g_01778	Prac.g_00004
OG0001514	Prae.g_01309	Prac.g_00158
OG0001515	Prae.g_00753	Prac.g_01518
OG0001516	Prae.g_00986	Prac.g_01306
OG0001517	Prae.g_01069	Prac.g_01229
OG0001520	Prae.g_01232	Prac.g_00899
OG0001521	Prae.g_01685	Prac.g_00475
OG0001523	Prae.g_00060	Prac.g_01870
OG0001524	Prae.g_00376	Prac.g_01157
OG0001525	Prae.g_00433	Prac.g_01088
OG0001526	Prae.g_00896	Prac.g_01397
OG0001527	Prae.g_01099	Prac.g_01043
OG0001528	Prae.g_01266	Prac.g_01953
OG0001529	Prae.g_01269	Prac.g_00132
OG0001532	Prae.g_00034	Prac.g_01912
OG0001534	Prae.g_01568	Prac.g_00304
OG0001536	Prae.g_01097	Prac.g_01045
OG0001537	Prae.g_01256	Prac.g_00909
OG0001538	Prae.g_01289	Prac.g_00150
OG0001539	Prae.g_01314	Prac.g_00162
OG0001540	Prae.g_01315	Prac.g_00163
OG0001542	Prae.g_01566	Prac.g_00306
OG0001543	Prae.g_01577	Prac.g_00296
OG0001549	Prae.g_00126	Prac.g_01805
OG0001550	Prae.g_00308	Prac.g_01624
OG0001551	Prae.g_00332	Prac.g_01600
OG0001552	Prae.g_00368	Prac.g_01165
OG0001553	Prae.g_00387	Prac.g_01144
OG0001554	Prae.g_00388	Prac.g_01143
OG0001555	Prae.g_00431	Prac.g_01090
OG0001556	Prae.g_00443	Prac.g_01075
OG0001557	Prae.g_00651	Prac.g_00694
OG0001559	Prae.g_00754	Prac.g_01517
OG0001560	Prae.g_00774	Prac.g_01504
OG0001561	Prae.g_00869	Prac.g_01412
OG0001562	Prae.g_01006	Prac.g_01290
OG0001563	Prae.g_01067	Prac.g_01231
OG0001564	Prae.g_01068	Prac.g_01230
OG0001565	Prae.g_01070	Prac.g_01227
OG0001566	Prae.g_01073	Prac.g_01224
OG0001567	Prae.g_01079	Prac.g_01218
OG0001568	Prae.g_01094	Prac.g_01048
OG0001569	Prae.g_01098	Prac.g_01044
OG0001570	Prae.g_01104	Prac.g_01038
OG0001571	Prae.g_01116	Prac.g_01030
OG0001572	Prae.g_01125	Prac.g_01022
OG0001573	Prae.g_01129	Prac.g_01019
OG0001575	Prae.g_01284	Prac.g_00140
OG0001576	Prae.g_01295	Prac.g_00155
OG0001577	Prae.g_01365	Prac.g_00214
OG0001578	Prae.g_01367	Prac.g_00216
OG0001582	Prae.g_01542	Prac.g_00328
OG0001583	Prae.g_01544	Prac.g_00327
OG0001584	Prae.g_01545	Prac.g_00326
OG0001585	Prae.g_01555	Prac.g_00316
OG0001586	Prae.g_01834	Prac.g_00059
OG0001590	Prae.g_00294	Prac.g_01638
OG0001591	Prae.g_00362	Prac.g_01171
OG0001594	Prae.g_00442	Prac.g_01077
OG0001595	Prae.g_00680	Prac.g_00665
OG0001596	Prae.g_00756	Prac.g_01516
OG0001597	Prae.g_00871	Prac.g_01410
OG0001598	Prae.g_00895	Prac.g_01398
OG0001599	Prae.g_01139	Prac.g_01009
OG0001600	Prae.g_01140	Prac.g_01008
OG0001601	Prae.g_01141	Prac.g_01007
OG0001602	Prae.g_01142	Prac.g_01006
OG0001604	Prae.g_01636	Prac.g_00612
OG0001606	Prae.g_00340	Prac.g_01194
OG0001609	Prae.g_00367	Prac.g_01166
OG0001610	Prae.g_00675	Prac.g_00670
OG0001611	Prae.g_00736	Prac.g_01535
OG0001612	Prae.g_00783	Prac.g_01499
OG0001613	Prae.g_00875	Prac.g_01407
OG0001614	Prae.g_00990	Prac.g_01302
OG0001615	Prae.g_01277	Prac.g_00134
OG0001616	Prae.g_01243	Prac.g_00137
OG0001619	Prae.g_01357	Prac.g_00206
OG0001620	Prae.g_01399	Prac.g_00453
OG0001621	Prae.g_00765	Prac.g_01509
OG0001624	Prae.g_00873	Prac.g_01409
OG0001625	Prae.g_01001	Prac.g_01295
OG0001626	Prae.g_01278	Prac.g_00135
OG0001628	Prae.g_01586	Prac.g_00286
OG0001629	Prae.g_01348	Prac.g_00002
OG0001639	Prae.g_00109	Prac.g_01821
OG0001640	Prae.g_00183	Prac.g_01750
OG0001641	Prae.g_00363	Prac.g_01170
OG0001642	Prae.g_00365	Prac.g_01168
OG0001643	Prae.g_00390	Prac.g_01135
OG0001644	Prae.g_00391	Prac.g_01134
OG0001645	Prae.g_00393	Prac.g_01133
OG0001647	Prae.g_00440	Prac.g_01079
OG0001648	Prae.g_00534	Prac.g_00813
OG0001649	Prae.g_00540	Prac.g_00807
OG0001650	Prae.g_00710	Prac.g_01561
OG0001651	Prae.g_00745	Prac.g_01528
OG0001652	Prae.g_00747	Prac.g_01526
OG0001653	Prae.g_00775	Prac.g_01503
OG0001654	Prae.g_00781	Prac.g_01501
OG0001655	Prae.g_00789	Prac.g_01493
OG0001656	Prae.g_00811	Prac.g_01470
OG0001657	Prae.g_00862	Prac.g_01419
OG0001658	Prae.g_00874	Prac.g_01408
OG0001659	Prae.g_00920	Prac.g_01372
OG0001660	Prae.g_01002	Prac.g_01294
OG0001661	Prae.g_01005	Prac.g_01291
OG0001662	Prae.g_01010	Prac.g_01286
OG0001663	Prae.g_01027	Prac.g_01269
OG0001664	Prae.g_01028	Prac.g_01268
OG0001665	Prae.g_01048	Prac.g_01248
OG0001666	Prae.g_01052	Prac.g_01244
OG0001667	Prae.g_01056	Prac.g_01241
OG0001668	Prae.g_01063	Prac.g_01235
OG0001669	Prae.g_01075	Prac.g_01222
OG0001670	Prae.g_01076	Prac.g_01221
OG0001671	Prae.g_01082	Prac.g_01215
OG0001672	Prae.g_01087	Prac.g_01210
OG0001673	Prae.g_01088	Prac.g_01209
OG0001674	Prae.g_01089	Prac.g_01208
OG0001675	Prae.g_01114	Prac.g_01032
OG0001676	Prae.g_01118	Prac.g_01027
OG0001677	Prae.g_01138	Prac.g_01010
OG0001678	Prae.g_01210	Prac.g_00938
OG0001679	Prae.g_01218	Prac.g_00930
OG0001680	Prae.g_01262	Prac.g_00879
OG0001681	Prae.g_01296	Prac.g_00156
OG0001682	Prae.g_01312	Prac.g_00160
OG0001684	Prae.g_01541	Prac.g_00329
OG0001685	Prae.g_01548	Prac.g_00323
OG0001686	Prae.g_01551	Prac.g_00320
OG0001687	Prae.g_01557	Prac.g_00314
OG0001688	Prae.g_01560	Prac.g_00311
OG0001689	Prae.g_01565	Prac.g_00307
OG0001690	Prae.g_01567	Prac.g_00305
OG0001691	Prae.g_01569	Prac.g_00303
OG0001692	Prae.g_01628	Prac.g_00620
OG0001693	Prae.g_01873	Prac.g_00098
OG0001700	Prae.g_00739	Prac.g_01532
OG0001701	Prae.g_00741	Prac.g_01530
OG0001702	Prae.g_00760	Prac.g_01514
OG0001703	Prae.g_00776	Prac.g_01502
OG0001704	Prae.g_01003	Prac.g_01293
OG0001706	Prae.g_01117	Prac.g_01028
OG0001707	Prae.g_01143	Prac.g_01005
OG0001708	Prae.g_01286	Prac.g_00147
OG0001710	Prae.g_01004	Prac.g_01292
OG0001722	Prae.g_00737	Prac.g_01534
OG0001725	Prae.g_00870	Prac.g_01411
OG0001726	Prae.g_01103	Prac.g_01039
OG0001728	Prae.g_01313	Prac.g_00161
OG0001731	Prae.g_01574	Prac.g_00299
OG0001732	Prae.g_01596	Prac.g_00283
OG0001733	Prae.g_00386	Prac.g_01147
OG0001734	Prae.g_00709	Prac.g_01562
OG0001783	Prae.g_00043	Prac.g_01891
OG0001784	Prae.g_00498	Prac.g_00848
OG0001786	Prae.g_00835	Prac.g_01446
OG0001787	Prae.g_01121	Prac.g_01025
OG0001790	Prae.g_01281	Prac.g_00136
OG0001791	Prae.g_01282	Prac.g_00138
OG0001796	Prae.g_01124	Prac.g_01023
OG0001806	Prae.g_00377	Prac.g_01156
OG0001807	Prae.g_00389	Prac.g_01141
OG0001808	Prae.g_00400	Prac.g_01951
OG0001809	Prae.g_00763	Prac.g_01511
OG0001816	Prae.g_01047	Prac.g_01249
OG0001820	Prae.g_01288	Prac.g_00149
OG0001824	Prae.g_01559	Prac.g_00312
OG0001829	Prae.g_01589	Prac.g_00284
OG0001839	Prae.g_01271	Prac.g_01124
OG0001841	Prae.g_01285	Prac.g_00141
OG0001845	Prae.g_01480	Prac.g_00390
OG0001849	Prae.g_01575	Prac.g_00298
OG0001850	Prae.g_01126	Prac.g_01021
OG0001859	Prae.g_00261	Prac.g_01673
OG0001862	Prae.g_01112	Prac.g_01034
OG0001912	Prae.g_01345	Prac.g_01125
OG0001956	Prae.g_00746	Prac.g_01527
OG0001982	Prae.g_00360	Prac.g_01173
OG0001989	Prae.g_00369	Prac.g_01164
OG0002027	Prae.g_01563	Prac.g_00309
OG0002030	Prae.g_00923	Prac.g_01369
OG0002057	Prae.g_01403	Prac.g_00451
OG0002120	Prae.g_00796	Prac.g_01485
OG0002258	Prae.g_01405	Prac.g_00450
OG0002273	Prae.g_01609	Prac.g_01907
OG0002533	Prae.g_01435	Prac.g_00449
OG0003094	Prae.g_00145	Prac.g_01906
