Orthogroup	Prae	Prbd
OG0001108	Prae.g_01736	Prbd.g_01413
OG0001109	Prae.g_01737	Prbd.g_01412
OG0001110	Prae.g_01738	Prbd.g_01411
OG0001111	Prae.g_01739	Prbd.g_01410
OG0001112	Prae.g_01740	Prbd.g_01409
OG0001113	Prae.g_01741	Prbd.g_01408
OG0001114	Prae.g_01742	Prbd.g_01407
OG0001115	Prae.g_01743	Prbd.g_01406
OG0001116	Prae.g_01744	Prbd.g_01405
OG0001117	Prae.g_01745	Prbd.g_01404
OG0001118	Prae.g_01746	Prbd.g_01403
OG0001119	Prae.g_01747	Prbd.g_01402
OG0001120	Prae.g_01748	Prbd.g_01401
OG0001121	Prae.g_01750	Prbd.g_01399
OG0001122	Prae.g_01751	Prbd.g_01398
OG0001123	Prae.g_01752	Prbd.g_01397
OG0001124	Prae.g_01754	Prbd.g_01395
OG0001125	Prae.g_01756	Prbd.g_01393
OG0001126	Prae.g_01757	Prbd.g_01392
OG0001127	Prae.g_01759	Prbd.g_01390
OG0001128	Prae.g_01760	Prbd.g_01389
OG0001129	Prae.g_01761	Prbd.g_01388
OG0001130	Prae.g_01765	Prbd.g_01385
OG0001131	Prae.g_01766	Prbd.g_01384
OG0001132	Prae.g_01767	Prbd.g_01383
OG0001133	Prae.g_01768	Prbd.g_01382
OG0001134	Prae.g_01769	Prbd.g_01381
OG0001135	Prae.g_01770	Prbd.g_01380
OG0001136	Prae.g_01771	Prbd.g_01379
OG0001137	Prae.g_01772	Prbd.g_01378
OG0001138	Prae.g_01773	Prbd.g_01377
OG0001139	Prae.g_01774	Prbd.g_01376
OG0001140	Prae.g_01775	Prbd.g_01375
OG0001141	Prae.g_01776	Prbd.g_01374
OG0001142	Prae.g_01779	Prbd.g_01371
OG0001143	Prae.g_01780	Prbd.g_01370
OG0001144	Prae.g_01781	Prbd.g_01369
OG0001145	Prae.g_01782	Prbd.g_01368
OG0001146	Prae.g_01783	Prbd.g_01367
OG0001147	Prae.g_01784	Prbd.g_01366
OG0001148	Prae.g_01785	Prbd.g_01365
OG0001149	Prae.g_01787	Prbd.g_01363
OG0001150	Prae.g_01788	Prbd.g_01362
OG0001151	Prae.g_01790	Prbd.g_01360
OG0001152	Prae.g_01791	Prbd.g_01359
OG0001153	Prae.g_01792	Prbd.g_01358
OG0001154	Prae.g_01794	Prbd.g_01356
OG0001155	Prae.g_01796	Prbd.g_01354
OG0001156	Prae.g_01798	Prbd.g_01352
OG0001157	Prae.g_01799	Prbd.g_01351
OG0001158	Prae.g_01801	Prbd.g_01349
OG0001159	Prae.g_01802	Prbd.g_01348
OG0001160	Prae.g_01803	Prbd.g_01347
OG0001161	Prae.g_01804	Prbd.g_01346
OG0001162	Prae.g_01805	Prbd.g_01345
OG0001163	Prae.g_01806	Prbd.g_01344
OG0001164	Prae.g_01807	Prbd.g_01343
OG0001165	Prae.g_01808	Prbd.g_01342
OG0001166	Prae.g_01809	Prbd.g_01341
OG0001167	Prae.g_01810	Prbd.g_01340
OG0001168	Prae.g_01811	Prbd.g_01339
OG0001169	Prae.g_01812	Prbd.g_01338
OG0001170	Prae.g_01813	Prbd.g_01337
OG0001171	Prae.g_01814	Prbd.g_01336
OG0001172	Prae.g_01816	Prbd.g_01334
OG0001173	Prae.g_01818	Prbd.g_01332
OG0001174	Prae.g_01819	Prbd.g_01331
OG0001175	Prae.g_01820	Prbd.g_01330
OG0001176	Prae.g_01821	Prbd.g_01329
OG0001177	Prae.g_01823	Prbd.g_01327
OG0001178	Prae.g_01826	Prbd.g_01324
OG0001179	Prae.g_01827	Prbd.g_01323
OG0001180	Prae.g_01828	Prbd.g_01321
OG0001181	Prae.g_01829	Prbd.g_01320
OG0001182	Prae.g_01830	Prbd.g_01319
OG0001183	Prae.g_01831	Prbd.g_01318
OG0001184	Prae.g_01833	Prbd.g_01316
OG0001185	Prae.g_01836	Prbd.g_01312
OG0001186	Prae.g_01837	Prbd.g_01311
OG0001187	Prae.g_01838	Prbd.g_01310
OG0001188	Prae.g_01839	Prbd.g_01309
OG0001189	Prae.g_01840	Prbd.g_01308
OG0001190	Prae.g_01841	Prbd.g_01307
OG0001191	Prae.g_01842	Prbd.g_01306
OG0001192	Prae.g_01843	Prbd.g_01305
OG0001193	Prae.g_01844	Prbd.g_01304
OG0001194	Prae.g_01845	Prbd.g_01303
OG0001195	Prae.g_01846	Prbd.g_01302
OG0001196	Prae.g_01847	Prbd.g_01301
OG0001197	Prae.g_01848	Prbd.g_01300
OG0001198	Prae.g_01849	Prbd.g_01299
OG0001199	Prae.g_01850	Prbd.g_01298
OG0001200	Prae.g_01851	Prbd.g_01297
OG0001201	Prae.g_01852	Prbd.g_01296
OG0001202	Prae.g_01853	Prbd.g_01295
OG0001203	Prae.g_01855	Prbd.g_01293
OG0001204	Prae.g_01857	Prbd.g_01291
OG0001205	Prae.g_01858	Prbd.g_01290
OG0001206	Prae.g_01859	Prbd.g_01289
OG0001207	Prae.g_01860	Prbd.g_01288
OG0001208	Prae.g_01861	Prbd.g_01287
OG0001209	Prae.g_01862	Prbd.g_01286
OG0001210	Prae.g_01863	Prbd.g_01285
OG0001211	Prae.g_01864	Prbd.g_01284
OG0001212	Prae.g_01865	Prbd.g_01283
OG0001213	Prae.g_01866	Prbd.g_01282
OG0001214	Prae.g_01868	Prbd.g_01280
OG0001215	Prae.g_01869	Prbd.g_01279
OG0001216	Prae.g_01870	Prbd.g_01278
OG0001217	Prae.g_01871	Prbd.g_01277
OG0001218	Prae.g_01872	Prbd.g_01276
OG0001219	Prae.g_01875	Prbd.g_01274
OG0001220	Prae.g_01876	Prbd.g_01273
OG0001221	Prae.g_01879	Prbd.g_01270
OG0001222	Prae.g_01880	Prbd.g_01269
OG0001223	Prae.g_01881	Prbd.g_01268
OG0001224	Prae.g_01882	Prbd.g_01267
OG0001225	Prae.g_01883	Prbd.g_01266
OG0001226	Prae.g_01884	Prbd.g_01265
OG0001227	Prae.g_01885	Prbd.g_01264
OG0001228	Prae.g_01886	Prbd.g_01263
OG0001229	Prae.g_01887	Prbd.g_01262
OG0001230	Prae.g_01888	Prbd.g_01261
OG0001231	Prae.g_01889	Prbd.g_01260
OG0001232	Prae.g_01890	Prbd.g_01259
OG0001233	Prae.g_01891	Prbd.g_01258
OG0001234	Prae.g_01892	Prbd.g_01257
OG0001235	Prae.g_01893	Prbd.g_01256
OG0001236	Prae.g_01895	Prbd.g_01254
OG0001237	Prae.g_01896	Prbd.g_01253
OG0001238	Prae.g_01898	Prbd.g_01251
OG0001239	Prae.g_01899	Prbd.g_01250
OG0001240	Prae.g_01900	Prbd.g_01249
OG0001241	Prae.g_01902	Prbd.g_01247
OG0001242	Prae.g_01903	Prbd.g_01245
OG0001243	Prae.g_01904	Prbd.g_01244
OG0001244	Prae.g_01905	Prbd.g_01243
OG0001245	Prae.g_01906	Prbd.g_01242
OG0001246	Prae.g_01907	Prbd.g_01241
OG0001247	Prae.g_01908	Prbd.g_01240
OG0001248	Prae.g_01909	Prbd.g_01239
OG0001249	Prae.g_01910	Prbd.g_01238
OG0001250	Prae.g_01911	Prbd.g_01237
OG0001251	Prae.g_00092	Prbd.g_01152
OG0001252	Prae.g_00138	Prbd.g_01105
OG0001253	Prae.g_00153	Prbd.g_01090
OG0001254	Prae.g_00282	Prbd.g_00958
OG0001255	Prae.g_00334	Prbd.g_00906
OG0001256	Prae.g_01291	Prbd.g_01859
OG0001256	Prae.g_00398	Prbd.g_00836
OG0001257	Prae.g_00456	Prbd.g_00760
OG0001258	Prae.g_00472	Prbd.g_00744
OG0001259	Prae.g_00564	Prbd.g_00654
OG0001260	Prae.g_00751	Prbd.g_00048
OG0001261	Prae.g_00840	Prbd.g_00137
OG0001262	Prae.g_00856	Prbd.g_00153
OG0001263	Prae.g_00876	Prbd.g_00174
OG0001264	Prae.g_00907	Prbd.g_00205
OG0001265	Prae.g_01016	Prbd.g_00316
OG0001266	Prae.g_01066	Prbd.g_00364
OG0001267	Prae.g_01147	Prbd.g_00452
OG0001268	Prae.g_01160	Prbd.g_00465
OG0001269	Prae.g_01351	Prbd.g_01781
OG0001270	Prae.g_01499	Prbd.g_01649
OG0001271	Prae.g_01510	Prbd.g_01638
OG0001272	Prae.g_01552	Prbd.g_01595
OG0001273	Prae.g_01553	Prbd.g_01594
OG0001274	Prae.g_01558	Prbd.g_01589
OG0001275	Prae.g_01576	Prbd.g_01572
OG0001277	Prae.g_01597	Prbd.g_01550
OG0001278	Prae.g_01615	Prbd.g_01533
OG0001279	Prae.g_01619	Prbd.g_01529
OG0001280	Prae.g_01622	Prbd.g_01526
OG0001281	Prae.g_01689	Prbd.g_01460
OG0001282	Prae.g_01714	Prbd.g_01435
OG0001283	Prae.g_01797	Prbd.g_01353
OG0001284	Prae.g_01825	Prbd.g_01325
OG0001285	Prae.g_01856	Prbd.g_01292
OG0001286	Prae.g_01901	Prbd.g_01248
OG0001288	Prae.g_00411	Prbd.g_00805
OG0001290	Prae.g_00030	Prbd.g_01207
OG0001291	Prae.g_00071	Prbd.g_01173
OG0001292	Prae.g_00074	Prbd.g_01170
OG0001293	Prae.g_00076	Prbd.g_01168
OG0001294	Prae.g_00093	Prbd.g_01151
OG0001295	Prae.g_00119	Prbd.g_01124
OG0001296	Prae.g_00125	Prbd.g_01118
OG0001297	Prae.g_00202	Prbd.g_01041
OG0001298	Prae.g_00246	Prbd.g_00996
OG0001299	Prae.g_00255	Prbd.g_00987
OG0001300	Prae.g_00373	Prbd.g_00865
OG0001301	Prae.g_00611	Prbd.g_00607
OG0001302	Prae.g_00755	Prbd.g_00052
OG0001303	Prae.g_00759	Prbd.g_00056
OG0001304	Prae.g_01031	Prbd.g_00331
OG0001305	Prae.g_01036	Prbd.g_00336
OG0001306	Prae.g_01074	Prbd.g_00372
OG0001307	Prae.g_01083	Prbd.g_00382
OG0001308	Prae.g_01107	Prbd.g_00406
OG0001309	Prae.g_01109	Prbd.g_00408
OG0001310	Prae.g_01119	Prbd.g_00418
OG0001311	Prae.g_01191	Prbd.g_00496
OG0001312	Prae.g_01352	Prbd.g_01780
OG0001313	Prae.g_01556	Prbd.g_01591
OG0001314	Prae.g_01646	Prbd.g_01502
OG0001315	Prae.g_01680	Prbd.g_01467
OG0001316	Prae.g_01793	Prbd.g_01357
OG0001318	Prae.g_00141	Prbd.g_01101
OG0001319	Prae.g_00241	Prbd.g_01001
OG0001320	Prae.g_00441	Prbd.g_00775
OG0001321	Prae.g_00761	Prbd.g_00058
OG0001322	Prae.g_00787	Prbd.g_00083
OG0001323	Prae.g_01057	Prbd.g_00356
OG0001324	Prae.g_01091	Prbd.g_00390
OG0001325	Prae.g_01113	Prbd.g_00412
OG0001326	Prae.g_01290	Prbd.g_01860
OG0001328	Prae.g_01334	Prbd.g_01796
OG0001329	Prae.g_01388	Prbd.g_01744
OG0001330	Prae.g_01549	Prbd.g_01598
OG0001331	Prae.g_01620	Prbd.g_01528
OG0001332	Prae.g_01669	Prbd.g_01478
OG0001333	Prae.g_01762	Prbd.g_01387
OG0001334	Prae.g_01817	Prbd.g_01333
OG0001335	Prae.g_01854	Prbd.g_01294
OG0001336	Prae.g_00128	Prbd.g_01115
OG0001337	Prae.g_00118	Prbd.g_01125
OG0001338	Prae.g_00147	Prbd.g_01096
OG0001339	Prae.g_00206	Prbd.g_01037
OG0001340	Prae.g_00251	Prbd.g_00991
OG0001341	Prae.g_00264	Prbd.g_00978
OG0001342	Prae.g_00281	Prbd.g_00959
OG0001343	Prae.g_00339	Prbd.g_00900
OG0001344	Prae.g_00378	Prbd.g_00860
OG0001345	Prae.g_00408	Prbd.g_00808
OG0001346	Prae.g_00446	Prbd.g_00770
OG0001347	Prae.g_00460	Prbd.g_00756
OG0001348	Prae.g_00478	Prbd.g_00738
OG0001349	Prae.g_00483	Prbd.g_00733
OG0001350	Prae.g_00488	Prbd.g_00728
OG0001351	Prae.g_00551	Prbd.g_00666
OG0001352	Prae.g_00656	Prbd.g_00562
OG0001353	Prae.g_00677	Prbd.g_00541
OG0001354	Prae.g_00790	Prbd.g_00086
OG0001355	Prae.g_00846	Prbd.g_00143
OG0001356	Prae.g_00890	Prbd.g_00188
OG0001357	Prae.g_00992	Prbd.g_00292
OG0001358	Prae.g_01015	Prbd.g_00315
OG0001359	Prae.g_01134	Prbd.g_00431
OG0001360	Prae.g_01135	Prbd.g_00432
OG0001361	Prae.g_01213	Prbd.g_00518
OG0001362	Prae.g_01265	Prbd.g_01893
OG0001364	Prae.g_01529	Prbd.g_01618
OG0001366	Prae.g_01660	Prbd.g_01488
OG0001367	Prae.g_01703	Prbd.g_01446
OG0001368	Prae.g_01824	Prbd.g_01326
OG0001369	Prae.g_01017	Prbd.g_00317
OG0001371	Prae.g_00067	Prbd.g_01177
OG0001372	Prae.g_00068	Prbd.g_01176
OG0001373	Prae.g_00075	Prbd.g_01169
OG0001374	Prae.g_00087	Prbd.g_01157
OG0001375	Prae.g_00135	Prbd.g_01108
OG0001376	Prae.g_00237	Prbd.g_01005
OG0001377	Prae.g_00259	Prbd.g_00983
OG0001378	Prae.g_00275	Prbd.g_00967
OG0001379	Prae.g_00361	Prbd.g_00877
OG0001380	Prae.g_00399	Prbd.g_00835
OG0001381	Prae.g_00428	Prbd.g_00788
OG0001382	Prae.g_00434	Prbd.g_00782
OG0001383	Prae.g_00485	Prbd.g_00731
OG0001384	Prae.g_00493	Prbd.g_00723
OG0001385	Prae.g_00640	Prbd.g_00578
OG0001386	Prae.g_00648	Prbd.g_00570
OG0001387	Prae.g_00650	Prbd.g_00568
OG0001388	Prae.g_00660	Prbd.g_00558
OG0001389	Prae.g_00716	Prbd.g_00012
OG0001390	Prae.g_00750	Prbd.g_00047
OG0001391	Prae.g_00792	Prbd.g_00088
OG0001392	Prae.g_00889	Prbd.g_00187
OG0001393	Prae.g_00891	Prbd.g_00189
OG0001394	Prae.g_00913	Prbd.g_00211
OG0001395	Prae.g_00916	Prbd.g_00214
OG0001396	Prae.g_00996	Prbd.g_00296
OG0001397	Prae.g_01025	Prbd.g_00325
OG0001398	Prae.g_01044	Prbd.g_00344
OG0001399	Prae.g_01054	Prbd.g_00354
OG0001400	Prae.g_01064	Prbd.g_00362
OG0001401	Prae.g_01071	Prbd.g_00369
OG0001402	Prae.g_01149	Prbd.g_00454
OG0001403	Prae.g_01330	Prbd.g_01800
OG0001404	Prae.g_01359	Prbd.g_01773
OG0001405	Prae.g_01369	Prbd.g_01763
OG0001406	Prae.g_01498	Prbd.g_01650
OG0001407	Prae.g_01501	Prbd.g_01647
OG0001408	Prae.g_01550	Prbd.g_01597
OG0001409	Prae.g_01564	Prbd.g_01584
OG0001410	Prae.g_01578	Prbd.g_01570
OG0001411	Prae.g_01590	Prbd.g_01900
OG0001414	Prae.g_00061	Prbd.g_01182
OG0001415	Prae.g_00327	Prbd.g_00913
OG0001416	Prae.g_00495	Prbd.g_00721
OG0001417	Prae.g_00649	Prbd.g_00569
OG0001418	Prae.g_00762	Prbd.g_00059
OG0001419	Prae.g_00795	Prbd.g_00092
OG0001420	Prae.g_00893	Prbd.g_00191
OG0001421	Prae.g_00898	Prbd.g_00195
OG0001422	Prae.g_01060	Prbd.g_00359
OG0001423	Prae.g_01136	Prbd.g_00433
OG0001424	Prae.g_01225	Prbd.g_01922
OG0001425	Prae.g_01570	Prbd.g_01578
OG0001426	Prae.g_01897	Prbd.g_01252
OG0001427	Prae.g_00372	Prbd.g_00866
OG0001429	Prae.g_00974	Prbd.g_00274
OG0001430	Prae.g_01008	Prbd.g_00308
OG0001431	Prae.g_01062	Prbd.g_00360
OG0001432	Prae.g_01065	Prbd.g_00363
OG0001433	Prae.g_01267	Prbd.g_01890
OG0001435	Prae.g_01562	Prbd.g_01585
OG0001436	Prae.g_01231	Prbd.g_00830
OG0001438	Prae.g_00594	Prbd.g_00624
OG0001439	Prae.g_00838	Prbd.g_00134
OG0001440	Prae.g_01019	Prbd.g_00319
OG0001441	Prae.g_01101	Prbd.g_00400
OG0001442	Prae.g_01122	Prbd.g_00421
OG0001443	Prae.g_01146	Prbd.g_00451
OG0001444	Prae.g_01182	Prbd.g_00487
OG0001448	Prae.g_01583	Prbd.g_01565
OG0001454	Prae.g_00366	Prbd.g_00872
OG0001457	Prae.g_00676	Prbd.g_00542
OG0001458	Prae.g_00749	Prbd.g_00046
OG0001459	Prae.g_00785	Prbd.g_00081
OG0001460	Prae.g_00868	Prbd.g_00165
OG0001462	Prae.g_01007	Prbd.g_00307
OG0001463	Prae.g_01053	Prbd.g_00353
OG0001464	Prae.g_01059	Prbd.g_00358
OG0001466	Prae.g_01299	Prbd.g_01837
OG0001467	Prae.g_01456	Prbd.g_01692
OG0001468	Prae.g_01786	Prbd.g_01364
OG0001469	Prae.g_01161	Prbd.g_00466
OG0001470	Prae.g_00321	Prbd.g_00919
OG0001472	Prae.g_00867	Prbd.g_00164
OG0001474	Prae.g_00877	Prbd.g_00175
OG0001475	Prae.g_01049	Prbd.g_00349
OG0001476	Prae.g_01050	Prbd.g_00350
OG0001477	Prae.g_01051	Prbd.g_00351
OG0001478	Prae.g_01058	Prbd.g_00357
OG0001479	Prae.g_01086	Prbd.g_00385
OG0001480	Prae.g_01095	Prbd.g_00394
OG0001481	Prae.g_01179	Prbd.g_00484
OG0001483	Prae.g_01323	Prbd.g_01807
OG0001484	Prae.g_01439	Prbd.g_01732
OG0001485	Prae.g_01682	Prbd.g_01465
OG0001487	Prae.g_00767	Prbd.g_00063
OG0001488	Prae.g_00175	Prbd.g_01068
OG0001489	Prae.g_00375	Prbd.g_00863
OG0001490	Prae.g_00395	Prbd.g_00840
OG0001491	Prae.g_00782	Prbd.g_00078
OG0001493	Prae.g_00878	Prbd.g_00176
OG0001494	Prae.g_00879	Prbd.g_00177
OG0001495	Prae.g_00880	Prbd.g_00178
OG0001496	Prae.g_00881	Prbd.g_00179
OG0001497	Prae.g_00882	Prbd.g_00180
OG0001498	Prae.g_00883	Prbd.g_00181
OG0001499	Prae.g_00884	Prbd.g_00182
OG0001500	Prae.g_00885	Prbd.g_00183
OG0001501	Prae.g_00886	Prbd.g_00184
OG0001502	Prae.g_00887	Prbd.g_00185
OG0001503	Prae.g_00888	Prbd.g_00186
OG0001505	Prae.g_00999	Prbd.g_01901
OG0001506	Prae.g_01078	Prbd.g_00377
OG0001507	Prae.g_01145	Prbd.g_00450
OG0001508	Prae.g_01561	Prbd.g_01586
OG0001509	Prae.g_01704	Prbd.g_01445
OG0001510	Prae.g_01778	Prbd.g_01372
OG0001514	Prae.g_01309	Prbd.g_01834
OG0001515	Prae.g_00753	Prbd.g_00050
OG0001516	Prae.g_00986	Prbd.g_00286
OG0001517	Prae.g_01069	Prbd.g_00367
OG0001520	Prae.g_01232	Prbd.g_00829
OG0001523	Prae.g_00060	Prbd.g_01183
OG0001524	Prae.g_00376	Prbd.g_00862
OG0001525	Prae.g_00433	Prbd.g_00783
OG0001527	Prae.g_01099	Prbd.g_00398
OG0001528	Prae.g_01266	Prbd.g_01892
OG0001529	Prae.g_01269	Prbd.g_01889
OG0001530	Prae.g_01233	Prbd.g_00828
OG0001532	Prae.g_00034	Prbd.g_01203
OG0001534	Prae.g_01568	Prbd.g_01580
OG0001535	Prae.g_00864	Prbd.g_00161
OG0001536	Prae.g_01097	Prbd.g_00396
OG0001537	Prae.g_01256	Prbd.g_01888, Prbd.g_01918
OG0001538	Prae.g_01289	Prbd.g_01861
OG0001539	Prae.g_01314	Prbd.g_01829
OG0001540	Prae.g_01315	Prbd.g_01828
OG0001542	Prae.g_01566	Prbd.g_01582
OG0001543	Prae.g_01577	Prbd.g_01571
OG0001549	Prae.g_00126	Prbd.g_01117
OG0001550	Prae.g_00308	Prbd.g_00932
OG0001551	Prae.g_00332	Prbd.g_00908
OG0001552	Prae.g_00368	Prbd.g_00870
OG0001553	Prae.g_00387	Prbd.g_00848
OG0001554	Prae.g_00388	Prbd.g_00847
OG0001555	Prae.g_00431	Prbd.g_00785
OG0001556	Prae.g_00443	Prbd.g_00773
OG0001557	Prae.g_00651	Prbd.g_00567
OG0001558	Prae.g_00744	Prbd.g_00041
OG0001559	Prae.g_00754	Prbd.g_00051
OG0001560	Prae.g_00774	Prbd.g_00070
OG0001561	Prae.g_00869	Prbd.g_00166
OG0001562	Prae.g_01006	Prbd.g_00306
OG0001563	Prae.g_01067	Prbd.g_00365
OG0001564	Prae.g_01068	Prbd.g_00366
OG0001565	Prae.g_01070	Prbd.g_00368
OG0001566	Prae.g_01073	Prbd.g_00371
OG0001567	Prae.g_01079	Prbd.g_00378
OG0001568	Prae.g_01094	Prbd.g_00393
OG0001569	Prae.g_01098	Prbd.g_00397
OG0001570	Prae.g_01104	Prbd.g_00403
OG0001571	Prae.g_01116	Prbd.g_00415
OG0001572	Prae.g_01125	Prbd.g_00423
OG0001573	Prae.g_01129	Prbd.g_00426
OG0001575	Prae.g_01284	Prbd.g_01869
OG0001576	Prae.g_01295	Prbd.g_01857
OG0001577	Prae.g_01365	Prbd.g_01767
OG0001578	Prae.g_01367	Prbd.g_01765
OG0001582	Prae.g_01542	Prbd.g_01605
OG0001583	Prae.g_01544	Prbd.g_01603
OG0001584	Prae.g_01545	Prbd.g_01602
OG0001585	Prae.g_01555	Prbd.g_01592
OG0001586	Prae.g_01834	Prbd.g_01315
OG0001587	Prae.g_01228	Prbd.g_00823
OG0001590	Prae.g_00294	Prbd.g_00946
OG0001591	Prae.g_00362	Prbd.g_00876
OG0001592	Prae.g_00394	Prbd.g_00841
OG0001594	Prae.g_00442	Prbd.g_00774
OG0001595	Prae.g_00680	Prbd.g_00538
OG0001596	Prae.g_00756	Prbd.g_00053
OG0001597	Prae.g_00871	Prbd.g_00168
OG0001598	Prae.g_00895	Prbd.g_00193
OG0001599	Prae.g_01139	Prbd.g_00444
OG0001600	Prae.g_01140	Prbd.g_00445
OG0001601	Prae.g_01141	Prbd.g_00446
OG0001602	Prae.g_01142	Prbd.g_00447
OG0001604	Prae.g_01636	Prbd.g_01512
OG0001605	Prae.g_01708	Prbd.g_01441
OG0001606	Prae.g_00340	Prbd.g_00899
OG0001609	Prae.g_00367	Prbd.g_00871
OG0001610	Prae.g_00675	Prbd.g_00543
OG0001611	Prae.g_00736	Prbd.g_00032
OG0001612	Prae.g_00783	Prbd.g_00079
OG0001613	Prae.g_00875	Prbd.g_00172
OG0001614	Prae.g_00990	Prbd.g_00290
OG0001615	Prae.g_01277	Prbd.g_01879
OG0001616	Prae.g_01243	Prbd.g_01874
OG0001618	Prae.g_01346	Prbd.g_01785
OG0001619	Prae.g_01357	Prbd.g_01775
OG0001624	Prae.g_00873	Prbd.g_00170
OG0001625	Prae.g_01001	Prbd.g_00301
OG0001626	Prae.g_01278	Prbd.g_01878
OG0001628	Prae.g_01586	Prbd.g_01563
OG0001639	Prae.g_00109	Prbd.g_01134
OG0001640	Prae.g_00183	Prbd.g_01060
OG0001641	Prae.g_00363	Prbd.g_00875
OG0001642	Prae.g_00365	Prbd.g_00873
OG0001643	Prae.g_00390	Prbd.g_00845
OG0001644	Prae.g_00391	Prbd.g_00844
OG0001645	Prae.g_00393	Prbd.g_00842
OG0001647	Prae.g_00440	Prbd.g_00776
OG0001648	Prae.g_00534	Prbd.g_00683
OG0001649	Prae.g_00540	Prbd.g_00677
OG0001650	Prae.g_00710	Prbd.g_00006
OG0001651	Prae.g_00745	Prbd.g_00042
OG0001652	Prae.g_00747	Prbd.g_00044
OG0001653	Prae.g_00775	Prbd.g_00071
OG0001654	Prae.g_00781	Prbd.g_00077
OG0001655	Prae.g_00789	Prbd.g_00085
OG0001656	Prae.g_00811	Prbd.g_00107
OG0001657	Prae.g_00862	Prbd.g_00159
OG0001658	Prae.g_00874	Prbd.g_00171
OG0001659	Prae.g_00920	Prbd.g_00218
OG0001660	Prae.g_01002	Prbd.g_00302
OG0001661	Prae.g_01005	Prbd.g_00305
OG0001662	Prae.g_01010	Prbd.g_00310
OG0001663	Prae.g_01027	Prbd.g_00327
OG0001664	Prae.g_01028	Prbd.g_00328
OG0001665	Prae.g_01048	Prbd.g_00348
OG0001666	Prae.g_01052	Prbd.g_00352
OG0001667	Prae.g_01056	Prbd.g_00355
OG0001668	Prae.g_01063	Prbd.g_00361
OG0001669	Prae.g_01075	Prbd.g_00373
OG0001670	Prae.g_01076	Prbd.g_00374
OG0001671	Prae.g_01082	Prbd.g_00381
OG0001672	Prae.g_01087	Prbd.g_00386
OG0001673	Prae.g_01088	Prbd.g_00387
OG0001674	Prae.g_01089	Prbd.g_00388
OG0001675	Prae.g_01114	Prbd.g_00413
OG0001676	Prae.g_01118	Prbd.g_00417
OG0001677	Prae.g_01138	Prbd.g_00443
OG0001678	Prae.g_01210	Prbd.g_00515
OG0001679	Prae.g_01218	Prbd.g_00523
OG0001680	Prae.g_01262	Prbd.g_01897
OG0001681	Prae.g_01296	Prbd.g_01856
OG0001682	Prae.g_01312	Prbd.g_01831
OG0001684	Prae.g_01541	Prbd.g_01606
OG0001685	Prae.g_01548	Prbd.g_01599
OG0001686	Prae.g_01551	Prbd.g_01596
OG0001687	Prae.g_01557	Prbd.g_01590
OG0001688	Prae.g_01560	Prbd.g_01587
OG0001689	Prae.g_01565	Prbd.g_01583
OG0001690	Prae.g_01567	Prbd.g_01581
OG0001691	Prae.g_01569	Prbd.g_01579
OG0001692	Prae.g_01628	Prbd.g_01520
OG0001693	Prae.g_01873	Prbd.g_01275
OG0001698	Prae.g_00470	Prbd.g_00746
OG0001699	Prae.g_00681	Prbd.g_00537
OG0001700	Prae.g_00739	Prbd.g_00035
OG0001701	Prae.g_00741	Prbd.g_00037
OG0001702	Prae.g_00760	Prbd.g_00057
OG0001703	Prae.g_00776	Prbd.g_00072
OG0001704	Prae.g_01003	Prbd.g_00303
OG0001705	Prae.g_01106	Prbd.g_00405
OG0001706	Prae.g_01117	Prbd.g_00416
OG0001707	Prae.g_01143	Prbd.g_00448
OG0001708	Prae.g_01286	Prbd.g_01862
OG0001709	Prae.g_01238	Prbd.g_00824
OG0001710	Prae.g_01004	Prbd.g_00304
OG0001722	Prae.g_00737	Prbd.g_00033
OG0001723	Prae.g_00743	Prbd.g_00040
OG0001725	Prae.g_00870	Prbd.g_00167
OG0001726	Prae.g_01103	Prbd.g_00402
OG0001727	Prae.g_01273	Prbd.g_01883
OG0001728	Prae.g_01313	Prbd.g_01830
OG0001731	Prae.g_01574	Prbd.g_01574
OG0001732	Prae.g_01596	Prbd.g_01555
OG0001733	Prae.g_00386	Prbd.g_00851
OG0001734	Prae.g_00709	Prbd.g_00005
OG0001783	Prae.g_00043	Prbd.g_01197
OG0001784	Prae.g_00498	Prbd.g_00718
OG0001785	Prae.g_00757	Prbd.g_00054
OG0001786	Prae.g_00835	Prbd.g_00131
OG0001787	Prae.g_01121	Prbd.g_00420
OG0001789	Prae.g_01279	Prbd.g_01877
OG0001790	Prae.g_01281	Prbd.g_01875
OG0001791	Prae.g_01282	Prbd.g_01873
OG0001806	Prae.g_00377	Prbd.g_00861
OG0001807	Prae.g_00389	Prbd.g_00846
OG0001808	Prae.g_00400	Prbd.g_00834
OG0001809	Prae.g_00763	Prbd.g_00060
OG0001810	Prae.g_00777	Prbd.g_00073
OG0001811	Prae.g_00778	Prbd.g_00074
OG0001812	Prae.g_00779	Prbd.g_00075
OG0001813	Prae.g_00780	Prbd.g_00076
OG0001814	Prae.g_00872	Prbd.g_00169
OG0001816	Prae.g_01047	Prbd.g_00347
OG0001817	Prae.g_01105	Prbd.g_00404
OG0001818	Prae.g_01108	Prbd.g_00407
OG0001821	Prae.g_01298	Prbd.g_01838
OG0001824	Prae.g_01559	Prbd.g_01588
OG0001825	Prae.g_01584	Prbd.g_01564
