Orthogroup	Prae	Prbl
OG0001134	Prae.g_01769	Prbl.g_01138
OG0001135	Prae.g_01770	Prbl.g_01139
OG0001136	Prae.g_01771	Prbl.g_01140
OG0001137	Prae.g_01772	Prbl.g_01141
OG0001138	Prae.g_01773	Prbl.g_01142
OG0001139	Prae.g_01774	Prbl.g_01144
OG0001140	Prae.g_01775	Prbl.g_01146
OG0001141	Prae.g_01776	Prbl.g_01147
OG0001142	Prae.g_01779	Prbl.g_01174
OG0001143	Prae.g_01780	Prbl.g_01175
OG0001144	Prae.g_01781	Prbl.g_01177
OG0001145	Prae.g_01782	Prbl.g_01178
OG0001146	Prae.g_01783	Prbl.g_01179
OG0001147	Prae.g_01784	Prbl.g_01180
OG0001148	Prae.g_01785	Prbl.g_01181
OG0001149	Prae.g_01787	Prbl.g_00863
OG0001150	Prae.g_01788	Prbl.g_00859
OG0001151	Prae.g_01790	Prbl.g_00856
OG0001152	Prae.g_01791	Prbl.g_00855
OG0001153	Prae.g_01792	Prbl.g_00853
OG0001154	Prae.g_01794	Prbl.g_00851
OG0001155	Prae.g_01796	Prbl.g_00848
OG0001156	Prae.g_01798	Prbl.g_00844
OG0001157	Prae.g_01799	Prbl.g_00842
OG0001158	Prae.g_01801	Prbl.g_00840
OG0001159	Prae.g_01802	Prbl.g_00839
OG0001160	Prae.g_01803	Prbl.g_00838
OG0001161	Prae.g_01804	Prbl.g_01307
OG0001162	Prae.g_01805	Prbl.g_01306
OG0001163	Prae.g_01806	Prbl.g_01305
OG0001164	Prae.g_01807	Prbl.g_01304
OG0001165	Prae.g_01808	Prbl.g_01303
OG0001166	Prae.g_01809	Prbl.g_01302
OG0001167	Prae.g_01810	Prbl.g_01291
OG0001168	Prae.g_01811	Prbl.g_01290
OG0001169	Prae.g_01812	Prbl.g_01289
OG0001170	Prae.g_01813	Prbl.g_01287
OG0001171	Prae.g_01814	Prbl.g_01286
OG0001172	Prae.g_01816	Prbl.g_01284
OG0001173	Prae.g_01818	Prbl.g_02638
OG0001174	Prae.g_01819	Prbl.g_02637
OG0001175	Prae.g_01820	Prbl.g_02636
OG0001176	Prae.g_01821	Prbl.g_01235
OG0001177	Prae.g_01823	Prbl.g_02063
OG0001178	Prae.g_01826	Prbl.g_02059
OG0001179	Prae.g_01827	Prbl.g_02058
OG0001180	Prae.g_01828	Prbl.g_02057
OG0001181	Prae.g_01829	Prbl.g_02056
OG0001182	Prae.g_01830	Prbl.g_02055
OG0001183	Prae.g_01831	Prbl.g_02054
OG0001184	Prae.g_01833	Prbl.g_02026
OG0001185	Prae.g_01836	Prbl.g_02023
OG0001186	Prae.g_01837	Prbl.g_02022
OG0001187	Prae.g_01838	Prbl.g_02021
OG0001188	Prae.g_01839	Prbl.g_02018
OG0001189	Prae.g_01840	Prbl.g_02017
OG0001190	Prae.g_01841	Prbl.g_02016
OG0001191	Prae.g_01842	Prbl.g_02014
OG0001192	Prae.g_01843	Prbl.g_02012
OG0001193	Prae.g_01844	Prbl.g_02011
OG0001194	Prae.g_01845	Prbl.g_02009
OG0001195	Prae.g_01846	Prbl.g_02008
OG0001196	Prae.g_01847	Prbl.g_02007
OG0001197	Prae.g_01848	Prbl.g_02006
OG0001198	Prae.g_01849	Prbl.g_02005
OG0001199	Prae.g_01850	Prbl.g_02004
OG0001200	Prae.g_01851	Prbl.g_02002
OG0001201	Prae.g_01852	Prbl.g_02001
OG0001202	Prae.g_01853	Prbl.g_02000
OG0001203	Prae.g_01855	Prbl.g_01998
OG0001204	Prae.g_01857	Prbl.g_01994
OG0001205	Prae.g_01858	Prbl.g_01992
OG0001206	Prae.g_01859	Prbl.g_01991
OG0001207	Prae.g_01860	Prbl.g_02239
OG0001208	Prae.g_01861	Prbl.g_02238
OG0001209	Prae.g_01862	Prbl.g_02237
OG0001210	Prae.g_01863	Prbl.g_02236
OG0001211	Prae.g_01864	Prbl.g_02234
OG0001212	Prae.g_01865	Prbl.g_02233
OG0001213	Prae.g_01866	Prbl.g_02232
OG0001214	Prae.g_01868	Prbl.g_02230
OG0001215	Prae.g_01869	Prbl.g_02228
OG0001216	Prae.g_01870	Prbl.g_02226
OG0001217	Prae.g_01871	Prbl.g_02225
OG0001218	Prae.g_01872	Prbl.g_02224
OG0001219	Prae.g_01875	Prbl.g_02219
OG0001220	Prae.g_01876	Prbl.g_02214
OG0001221	Prae.g_01879	Prbl.g_02192
OG0001222	Prae.g_01880	Prbl.g_02189
OG0001223	Prae.g_01881	Prbl.g_02188
OG0001224	Prae.g_01882	Prbl.g_02186
OG0001225	Prae.g_01883	Prbl.g_02185
OG0001226	Prae.g_01884	Prbl.g_02182
OG0001227	Prae.g_01885	Prbl.g_02181
OG0001228	Prae.g_01886	Prbl.g_02175
OG0001229	Prae.g_01887	Prbl.g_02174
OG0001230	Prae.g_01888	Prbl.g_02173
OG0001231	Prae.g_01889	Prbl.g_02160
OG0001232	Prae.g_01890	Prbl.g_02151
OG0001233	Prae.g_01891	Prbl.g_02150
OG0001234	Prae.g_01892	Prbl.g_02149
OG0001235	Prae.g_01893	Prbl.g_02148
OG0001236	Prae.g_01895	Prbl.g_02146
OG0001237	Prae.g_01896	Prbl.g_02145
OG0001238	Prae.g_01898	Prbl.g_02141
OG0001239	Prae.g_01899	Prbl.g_02139
OG0001240	Prae.g_01900	Prbl.g_02138
OG0001241	Prae.g_01902	Prbl.g_02134
OG0001242	Prae.g_01903	Prbl.g_02132
OG0001243	Prae.g_01904	Prbl.g_02131
OG0001244	Prae.g_01905	Prbl.g_02129
OG0001245	Prae.g_01906	Prbl.g_02127
OG0001246	Prae.g_01907	Prbl.g_02125
OG0001247	Prae.g_01908	Prbl.g_02124
OG0001248	Prae.g_01909	Prbl.g_02123
OG0001249	Prae.g_01910	Prbl.g_02122
OG0001250	Prae.g_01911	Prbl.g_02121
OG0001252	Prae.g_00138	Prbl.g_00812
OG0001253	Prae.g_00153	Prbl.g_00298
OG0001254	Prae.g_00282	Prbl.g_01452
OG0001255	Prae.g_00334	Prbl.g_01200
OG0001256	Prae.g_00398	Prbl.g_01822
OG0001257	Prae.g_00456	Prbl.g_00513
OG0001258	Prae.g_00472	Prbl.g_00532
OG0001259	Prae.g_00564	Prbl.g_01776
OG0001261	Prae.g_00840	Prbl.g_01539
OG0001262	Prae.g_00856	Prbl.g_01562
OG0001264	Prae.g_00907	Prbl.g_02408
OG0001265	Prae.g_01016	Prbl.g_02536
OG0001266	Prae.g_01066	Prbl.g_01704
OG0001267	Prae.g_01147	Prbl.g_00036
OG0001268	Prae.g_01160	Prbl.g_02082
OG0001269	Prae.g_01351	Prbl.g_00723
OG0001270	Prae.g_01499	Prbl.g_01808
OG0001271	Prae.g_01510	Prbl.g_00449
OG0001272	Prae.g_01552	Prbl.g_01833
OG0001273	Prae.g_01553	Prbl.g_00787
OG0001274	Prae.g_01558	Prbl.g_00048
OG0001275	Prae.g_01576	Prbl.g_01370
OG0001278	Prae.g_01615	Prbl.g_00406
OG0001279	Prae.g_01619	Prbl.g_00401
OG0001280	Prae.g_01622	Prbl.g_00398
OG0001283	Prae.g_01797	Prbl.g_00845
OG0001284	Prae.g_01825	Prbl.g_02060
OG0001285	Prae.g_01856	Prbl.g_01996
OG0001286	Prae.g_01901	Prbl.g_02136
OG0001288	Prae.g_00411	Prbl.g_00651
OG0001290	Prae.g_00030	Prbl.g_01976
OG0001291	Prae.g_00071	Prbl.g_00605
OG0001292	Prae.g_00074	Prbl.g_00602
OG0001293	Prae.g_00076	Prbl.g_00600
OG0001294	Prae.g_00093	Prbl.g_00568
OG0001295	Prae.g_00119	Prbl.g_01322
OG0001296	Prae.g_00125	Prbl.g_00828
OG0001297	Prae.g_00202	Prbl.g_00095
OG0001298	Prae.g_00246	Prbl.g_02667
OG0001299	Prae.g_00255	Prbl.g_01505
OG0001300	Prae.g_00373	Prbl.g_00627
OG0001301	Prae.g_00611	Prbl.g_01641
OG0001303	Prae.g_00759	Prbl.g_00716
OG0001304	Prae.g_01031	Prbl.g_00936
OG0001305	Prae.g_01036	Prbl.g_00931
OG0001306	Prae.g_01074	Prbl.g_02152
OG0001307	Prae.g_01083	Prbl.g_02390
OG0001308	Prae.g_01107	Prbl.g_01076
OG0001309	Prae.g_01109	Prbl.g_01993
OG0001310	Prae.g_01119	Prbl.g_01694
OG0001311	Prae.g_01191	Prbl.g_01115
OG0001312	Prae.g_01352	Prbl.g_00724
OG0001313	Prae.g_01556	Prbl.g_01957
OG0001314	Prae.g_01646	Prbl.g_00366
OG0001315	Prae.g_01680	Prbl.g_00315
OG0001316	Prae.g_01793	Prbl.g_00852
OG0001319	Prae.g_00241	Prbl.g_00197
OG0001320	Prae.g_00441	Prbl.g_00748
OG0001324	Prae.g_01091	Prbl.g_01813
OG0001326	Prae.g_01290	Prbl.g_02617
OG0001327	Prae.g_01292	Prbl.g_01712
OG0001328	Prae.g_01334	Prbl.g_01728
OG0001329	Prae.g_01388	Prbl.g_02143
OG0001331	Prae.g_01620	Prbl.g_00400
OG0001332	Prae.g_01669	Prbl.g_00339
OG0001333	Prae.g_01762	Prbl.g_01132
OG0001335	Prae.g_01854	Prbl.g_01999
OG0001336	Prae.g_00128	Prbl.g_00826
OG0001337	Prae.g_00118	Prbl.g_01324
OG0001339	Prae.g_00206	Prbl.g_00099
OG0001340	Prae.g_00251	Prbl.g_01512
OG0001341	Prae.g_00264	Prbl.g_01489
OG0001342	Prae.g_00281	Prbl.g_01453
OG0001343	Prae.g_00339	Prbl.g_01207
OG0001344	Prae.g_00378	Prbl.g_01393
OG0001345	Prae.g_00408	Prbl.g_00654
OG0001346	Prae.g_00446	Prbl.g_01343
OG0001347	Prae.g_00460	Prbl.g_00517
OG0001348	Prae.g_00478	Prbl.g_00803
OG0001350	Prae.g_00488	Prbl.g_00793
OG0001351	Prae.g_00551	Prbl.g_01791
OG0001353	Prae.g_00677	Prbl.g_01263
OG0001355	Prae.g_00846	Prbl.g_01546
OG0001357	Prae.g_00992	Prbl.g_02518
OG0001358	Prae.g_01015	Prbl.g_02535
OG0001361	Prae.g_01213	Prbl.g_02592
OG0001362	Prae.g_01265	Prbl.g_00156
OG0001366	Prae.g_01660	Prbl.g_00349
OG0001367	Prae.g_01703	Prbl.g_01164, Prbl.g_01151
OG0001368	Prae.g_01824	Prbl.g_02061
OG0001369	Prae.g_01017	Prbl.g_02537
OG0001375	Prae.g_00135	Prbl.g_00816
OG0001378	Prae.g_00275	Prbl.g_01463
OG0001380	Prae.g_00399	Prbl.g_02064
OG0001381	Prae.g_00428	Prbl.g_00624
OG0001384	Prae.g_00493	Prbl.g_00784
OG0001396	Prae.g_00996	Prbl.g_02437
OG0001410	Prae.g_01578	Prbl.g_01243
OG0001415	Prae.g_00327	Prbl.g_01182
OG0001416	Prae.g_00495	Prbl.g_00782
OG0001425	Prae.g_01570	Prbl.g_02571
OG0001426	Prae.g_01897	Prbl.g_02142
OG0001429	Prae.g_00974	Prbl.g_02494
OG0001430	Prae.g_01008	Prbl.g_01084
OG0001436	Prae.g_01231	Prbl.g_02208
OG0001437	Prae.g_00700, Prae.g_00703, Prae.g_00708, Prae.g_00701	Prbl.g_01354, Prbl.g_01355
OG0001438	Prae.g_00594	Prbl.g_01615
OG0001439	Prae.g_00838	Prbl.g_01537
OG0001442	Prae.g_01122	Prbl.g_01079
OG0001448	Prae.g_01583	Prbl.g_01692
OG0001452	Prae.g_01874	Prbl.g_02222
OG0001456	Prae.g_00563	Prbl.g_01777
OG0001466	Prae.g_01299	Prbl.g_02573
OG0001467	Prae.g_01456	Prbl.g_00245
OG0001470	Prae.g_00321	Prbl.g_00900
OG0001472	Prae.g_00867	Prbl.g_01846
OG0001474	Prae.g_00877	Prbl.g_02172
OG0001475	Prae.g_01049	Prbl.g_02215
OG0001476	Prae.g_01050	Prbl.g_02216
OG0001477	Prae.g_01051	Prbl.g_02217
OG0001478	Prae.g_01058	Prbl.g_00031
OG0001479	Prae.g_01086	Prbl.g_01104
OG0001480	Prae.g_01095	Prbl.g_00661
OG0001481	Prae.g_01179	Prbl.g_00182
OG0001483	Prae.g_01323	Prbl.g_01714
OG0001487	Prae.g_00767	Prbl.g_01620
OG0001489	Prae.g_00375	Prbl.g_01163
OG0001493	Prae.g_00878	Prbl.g_02171
OG0001494	Prae.g_00879	Prbl.g_02170
OG0001495	Prae.g_00880	Prbl.g_02169
OG0001496	Prae.g_00881	Prbl.g_02168
OG0001497	Prae.g_00882	Prbl.g_02167
OG0001498	Prae.g_00883	Prbl.g_02166
OG0001499	Prae.g_00884	Prbl.g_02165
OG0001500	Prae.g_00885	Prbl.g_02164
OG0001501	Prae.g_00886	Prbl.g_02163
OG0001502	Prae.g_00887	Prbl.g_02162
OG0001503	Prae.g_00888	Prbl.g_02161
OG0001508	Prae.g_01561	Prbl.g_01807
OG0001525	Prae.g_00433	Prbl.g_01725
OG0001532	Prae.g_00034	Prbl.g_01983
OG0001542	Prae.g_01566	Prbl.g_01949
OG0001546	Prae.g_00687	Prbl.g_01541
OG0001587	Prae.g_01228	Prbl.g_00620
OG0001590	Prae.g_00294	Prbl.g_01438
OG0001592	Prae.g_00394	Prbl.g_01940
OG0001596	Prae.g_00756	Prbl.g_00458
OG0001605	Prae.g_01708	Prbl.g_00950
OG0001621	Prae.g_00765	Prbl.g_01162
OG0001709	Prae.g_01238	Prbl.g_00508, Prbl.g_00063
OG0001851	Prae.g_00690	Prbl.g_01960
OG0001882	Prae.g_01601	Prbl.g_01814
OG0001916	Prae.g_00688	Prbl.g_01958
OG0001917	Prae.g_00689	Prbl.g_01959
OG0001918	Prae.g_00695	Prbl.g_01248
OG0002143	Prae.g_01394	Prbl.g_00882
